Date,Adj Close_CROMPTON.NS,Close_CROMPTON.NS,High_CROMPTON.NS,Low_CROMPTON.NS,Open_CROMPTON.NS,Volume_CROMPTON.NS,Date
2021-05-31,388.25433349609375,400.04998779296875,418.0,393.1000061035156,398.0,6719069,2021-05-31
2021-06-07,417.3212585449219,430.0,443.5,400.5,401.0,10138907,2021-06-07
2021-06-14,408.7807312011719,421.20001220703125,432.5,415.20001220703125,429.0,6700229,2021-06-14
2021-06-21,398.39617919921875,410.5,421.29998779296875,408.6499938964844,419.3999938964844,3852327,2021-06-21
2021-06-28,433.7229309082031,446.8999938964844,448.95001220703125,411.25,414.8999938964844,7430770,2021-06-28
2021-07-05,426.444091796875,439.3999938964844,467.3500061035156,429.0,447.29998779296875,12598581,2021-07-05
2021-07-12,455.7137756347656,466.95001220703125,496.70001220703125,441.54998779296875,443.8999938964844,8888482,2021-07-12
2021-07-19,447.8574523925781,458.8999938964844,484.8999938964844,438.1000061035156,462.3999938964844,10728304,2021-07-19
2021-07-26,475.3788757324219,487.1000061035156,488.0,453.3500061035156,458.0,6409321,2021-07-26
2021-08-02,450.0533447265625,461.1499938964844,498.8500061035156,454.70001220703125,487.0,5982391,2021-08-02
2021-08-09,462.3989562988281,473.79998779296875,477.75,443.0,461.1499938964844,5444611,2021-08-09
2021-08-16,436.1950378417969,446.95001220703125,478.0,443.5,473.79998779296875,3996090,2021-08-16
2021-08-23,448.83343505859375,459.8999938964844,467.0,432.70001220703125,446.0,5237442,2021-08-23
2021-08-30,461.4718322753906,472.8500061035156,494.8999938964844,462.25,464.8500061035156,5615310,2021-08-30
2021-09-06,480.3561706542969,492.20001220703125,496.3999938964844,467.79998779296875,473.0,4765774,2021-09-06
2021-09-13,474.4029846191406,486.1000061035156,512.7999877929688,480.0,492.20001220703125,6897816,2021-09-13
2021-09-20,467.1810607910156,478.70001220703125,493.0,464.0,483.5,7518491,2021-09-20
2021-09-27,477.0379638671875,488.79998779296875,503.0,461.0,481.5,7765539,2021-09-27
2021-10-04,468.156982421875,479.70001220703125,496.0,472.45001220703125,492.3999938964844,4688219,2021-10-04
2021-10-11,463.1796875,474.6000061035156,490.0,473.0,482.95001220703125,4495319,2021-10-11
2021-10-18,456.8360900878906,468.1000061035156,477.6000061035156,439.0,476.1499938964844,10149643,2021-10-18
2021-10-25,454.3962707519531,465.6000061035156,485.0,435.1000061035156,473.6000061035156,13207927,2021-10-25
2021-11-01,462.2037658691406,473.6000061035156,493.20001220703125,465.0,470.6000061035156,4332574,2021-11-01
2021-11-08,455.0306396484375,466.25,479.54998779296875,452.5,474.0,7946454,2021-11-08
2021-11-15,440.4403381347656,451.29998779296875,477.95001220703125,447.0,466.95001220703125,4976375,2021-11-15
2021-11-22,426.87481689453125,437.3999938964844,457.6000061035156,432.5,451.70001220703125,7747165,2021-11-22
2021-11-29,417.45703125,427.75,462.1499938964844,417.20001220703125,439.1000061035156,10073953,2021-11-29
2021-12-06,425.36212158203125,435.8500061035156,440.5,423.70001220703125,427.75,7177572,2021-12-06
2021-12-13,407.7952575683594,417.8500061035156,444.5,412.1000061035156,439.0,9780190,2021-12-13
2021-12-20,420.82403564453125,431.20001220703125,434.0,402.5,414.1000061035156,7416716,2021-12-20
2021-12-27,426.92364501953125,437.45001220703125,440.04998779296875,419.1499938964844,428.6499938964844,3023819,2021-12-27
2022-01-03,434.0967712402344,444.79998779296875,450.0,433.75,436.04998779296875,4045498,2022-01-03
2022-01-10,435.9022521972656,446.6499938964844,451.95001220703125,438.45001220703125,442.04998779296875,6177950,2022-01-10
2022-01-17,409.94232177734375,420.04998779296875,451.75,416.29998779296875,443.70001220703125,7861858,2022-01-17
2022-01-24,404.8674621582031,414.8500061035156,425.6000061035156,397.1499938964844,420.0,5599077,2022-01-24
2022-01-31,403.0619812011719,413.0,427.8999938964844,405.70001220703125,417.8999938964844,11347429,2022-01-31
2022-02-07,375.9309387207031,385.20001220703125,414.6499938964844,382.6499938964844,414.0,5911738,2022-02-07
2022-02-14,381.88409423828125,391.29998779296875,401.8500061035156,354.3999938964844,383.0,15953044,2022-02-14
2022-02-21,407.30731201171875,417.3500061035156,423.6000061035156,370.54998779296875,389.1499938964844,22933996,2022-02-21
2022-02-28,379.5906982421875,388.95001220703125,431.45001220703125,383.5,415.0,10236223,2022-02-28
2022-03-07,393.98577880859375,403.70001220703125,404.6499938964844,372.3500061035156,384.0,7753577,2022-03-07
2022-03-14,381.1033935546875,390.5,412.1499938964844,384.75,405.0,8301312,2022-03-14
2022-03-21,365.53717041015625,374.54998779296875,397.5,366.54998779296875,394.1000061035156,9665806,2022-03-21
2022-03-28,363.9269104003906,372.8999938964844,382.95001220703125,363.1000061035156,377.79998779296875,8315220,2022-03-28
2022-04-04,366.70831298828125,375.75,388.45001220703125,372.04998779296875,376.8999938964844,9540619,2022-04-04
2022-04-11,368.80657958984375,377.8999938964844,384.45001220703125,372.0,375.75,5005488,2022-04-11
2022-04-18,370.12408447265625,379.25,386.8999938964844,369.04998779296875,378.8500061035156,9372153,2022-04-18
2022-04-25,375.54052734375,384.79998779296875,386.0,365.6000061035156,378.0,7141748,2022-04-25
2022-05-02,356.21697998046875,365.0,385.20001220703125,355.5,382.3999938964844,3955813,2022-05-02
2022-05-09,344.5057678222656,353.0,364.75,337.0,360.3999938964844,10426239,2022-05-09
2022-05-16,334.063232421875,342.29998779296875,361.1000061035156,332.70001220703125,348.0,5053101,2022-05-16
2022-05-23,319.86334228515625,327.75,346.6000061035156,323.5,343.70001220703125,3835554,2022-05-23
2022-05-30,355.6314392089844,364.3999938964844,378.6000061035156,330.5,330.5,13271691,2022-05-30
2022-06-06,332.5017395019531,340.70001220703125,368.3999938964844,339.6000061035156,364.29998779296875,3927470,2022-06-06
2022-06-13,315.764404296875,323.54998779296875,337.0,312.0,337.0,9701193,2022-06-13
2022-06-20,336.0151062011719,344.29998779296875,346.5,321.5,324.1000061035156,9384575,2022-06-20
2022-06-27,341.4315490722656,349.8500061035156,351.1000061035156,337.1000061035156,348.0,4841408,2022-06-27
2022-07-04,357.9736633300781,366.79998779296875,373.1000061035156,344.0,348.0,9327890,2022-07-04
2022-07-11,386.34857177734375,393.1499938964844,396.0,362.3500061035156,364.8999938964844,12226242,2022-07-11
2022-07-18,370.527099609375,377.04998779296875,405.79998779296875,353.3500061035156,395.1000061035156,15336707,2022-07-18
2022-07-25,387.57696533203125,394.3999938964844,396.20001220703125,363.25,377.04998779296875,10343709,2022-07-25
2022-08-01,367.38250732421875,373.8500061035156,405.0,369.25,396.04998779296875,36531641,2022-08-01
2022-08-08,379.3222961425781,386.0,388.1000061035156,368.20001220703125,374.8999938964844,11815812,2022-08-08
2022-08-15,389.1001892089844,395.95001220703125,403.25,382.25,386.0,7177618,2022-08-15
2022-08-22,407.23095703125,414.3999938964844,425.0,383.6000061035156,396.0,15310840,2022-08-22
2022-08-29,388.4122619628906,395.25,414.3500061035156,393.1000061035156,403.75,7450916,2022-08-29
2022-09-05,409.9333801269531,417.1499938964844,424.0,387.3500061035156,397.45001220703125,14205624,2022-09-05
2022-09-12,392.53961181640625,399.45001220703125,429.0,393.95001220703125,417.29998779296875,17423591,2022-09-12
2022-09-19,394.84893798828125,401.79998779296875,424.6000061035156,391.04998779296875,402.0,11968054,2022-09-19
2022-09-26,404.7742004394531,411.8999938964844,417.6000061035156,391.04998779296875,399.1000061035156,8390545,2022-09-26
2022-10-03,390.96728515625,397.8500061035156,413.0,395.70001220703125,412.6499938964844,5197426,2022-10-03
2022-10-10,374.900146484375,381.5,397.1000061035156,375.45001220703125,395.70001220703125,5440001,2022-10-10
2022-10-17,367.0876770019531,373.54998779296875,390.20001220703125,372.0,382.45001220703125,7138413,2022-10-17
2022-10-24,347.3845520019531,353.5,381.8999938964844,352.29998779296875,376.6499938964844,5775793,2022-10-24
2022-10-31,356.03228759765625,362.29998779296875,366.45001220703125,350.6000061035156,354.8999938964844,6838083,2022-10-31
2022-11-07,349.104248046875,355.25,368.29998779296875,352.6499938964844,363.6499938964844,6551992,2022-11-07
2022-11-14,359.76654052734375,366.1000061035156,376.29998779296875,354.75,357.0,4992764,2022-11-14
2022-11-21,358.88214111328125,365.20001220703125,371.79998779296875,361.70001220703125,365.5,2818808,2022-11-21
2022-11-28,361.8793640136719,368.25,376.5,357.1499938964844,365.20001220703125,6508502,2022-11-28
2022-12-05,348.66204833984375,354.79998779296875,374.79998779296875,347.1499938964844,371.1499938964844,6808123,2022-12-05
2022-12-12,340.8987121582031,346.8999938964844,359.3999938964844,345.79998779296875,354.95001220703125,4240035,2022-12-12
2022-12-19,335.00250244140625,340.8999938964844,357.5,338.25,348.1000061035156,4250405,2022-12-19
2022-12-26,330.6295166015625,336.45001220703125,346.70001220703125,333.1000061035156,341.75,4566178,2022-12-26
2023-01-02,331.8087158203125,337.6499938964844,348.8999938964844,334.29998779296875,338.0,4445930,2023-01-02
2023-01-09,331.4647521972656,337.29998779296875,345.79998779296875,333.0,340.3500061035156,4102035,2023-01-09
2023-01-16,317.6578369140625,323.25,339.8500061035156,320.0,337.8999938964844,6854175,2023-01-16
2023-01-23,314.5623474121094,320.1000061035156,341.0,316.1000061035156,323.04998779296875,8344436,2023-01-23
2023-01-30,299.8709716796875,305.1499938964844,339.0,295.1499938964844,321.0,14177091,2023-01-30
2023-02-06,312.44952392578125,317.95001220703125,328.3500061035156,303.04998779296875,305.1499938964844,12679062,2023-02-06
2023-02-13,292.6481018066406,297.79998779296875,319.3999938964844,296.1499938964844,316.04998779296875,8550662,2023-02-13
2023-02-20,293.7290954589844,298.8999938964844,303.0,291.3500061035156,298.8999938964844,6654589,2023-02-20
2023-02-27,305.6689147949219,311.04998779296875,315.75,293.5,300.1000061035156,7870446,2023-02-27
2023-03-06,292.500732421875,297.6499938964844,316.95001220703125,294.54998779296875,312.70001220703125,5492840,2023-03-06
2023-03-13,282.182373046875,287.1499938964844,298.45001220703125,285.3999938964844,297.95001220703125,7964692,2023-03-13
2023-03-20,288.6681823730469,293.75,297.29998779296875,278.0,287.1499938964844,17031815,2023-03-20
2023-03-27,287.9311828613281,293.0,302.45001220703125,287.95001220703125,297.95001220703125,7515054,2023-03-27
2023-04-03,291.9602355957031,297.1000061035156,302.8500061035156,292.3999938964844,293.1499938964844,7874589,2023-04-03
2023-04-10,290.2896423339844,295.3999938964844,300.8500061035156,292.29998779296875,296.54998779296875,3177994,2023-04-10
2023-04-17,289.5526123046875,294.6499938964844,297.3999938964844,287.5,295.6000061035156,10888138,2023-04-17
2023-04-24,250.4902801513672,254.89999389648438,296.5,251.0,296.0,64698384,2023-04-24
2023-05-01,251.42385864257812,255.85000610351562,262.25,253.6999969482422,254.89999389648438,19602532,2023-05-01
2023-05-08,250.58856201171875,255.0,261.54998779296875,253.9499969482422,257.54998779296875,12502033,2023-05-08
2023-05-15,250.0972137451172,254.5,257.54998779296875,252.10000610351562,254.5,9042862,2023-05-15
2023-05-22,267.1470642089844,271.8500061035156,278.70001220703125,256.20001220703125,256.20001220703125,49437017,2023-05-22
2023-05-29,268.031494140625,272.75,277.25,271.1499938964844,273.5,9708729,2023-05-29
2023-06-05,270.4882507324219,275.25,285.95001220703125,272.5,274.1499938964844,11836571,2023-06-05
2023-06-12,287.4398193359375,292.5,297.75,273.6000061035156,276.95001220703125,15624099,2023-06-12
2023-06-19,284.295166015625,289.29998779296875,296.6499938964844,281.45001220703125,294.25,10015816,2023-06-19
2023-06-26,284.54083251953125,289.54998779296875,292.8999938964844,285.70001220703125,288.79998779296875,7684556,2023-06-26
2023-07-03,281.0522766113281,286.0,292.54998779296875,281.54998779296875,292.54998779296875,10917747,2023-07-03
2023-07-10,290.3487854003906,292.3999938964844,301.3999938964844,286.0,286.3999938964844,10973973,2023-07-10
2023-07-17,288.8096618652344,290.8500061035156,298.6499938964844,287.8500061035156,293.8999938964844,13727725,2023-07-17
2023-07-24,291.39141845703125,293.45001220703125,294.95001220703125,286.5,290.8500061035156,11075484,2023-07-24
2023-07-31,295.0654602050781,297.1499938964844,300.45001220703125,285.6000061035156,295.6000061035156,12653277,2023-07-31
2023-08-07,293.4766845703125,295.54998779296875,309.3500061035156,293.25,299.0,19254994,2023-08-07
2023-08-14,288.7599792480469,290.79998779296875,302.75,281.1499938964844,295.0,19421041,2023-08-14
2023-08-21,299.0373840332031,301.1499938964844,316.3500061035156,289.8500061035156,290.3999938964844,21282826,2023-08-21
2023-08-28,300.924072265625,303.04998779296875,305.6000061035156,297.3500061035156,301.5,8877115,2023-08-28
2023-09-04,313.9818420410156,316.20001220703125,319.5,299.75,304.79998779296875,12622024,2023-09-04
2023-09-11,304.84637451171875,307.0,319.5,299.25,318.3500061035156,10065124,2023-09-11
2023-09-18,293.9731750488281,296.04998779296875,309.5,295.1499938964844,307.5,7505097,2023-09-18
2023-09-25,307.6763610839844,309.8500061035156,316.95001220703125,291.8500061035156,296.5,16078650,2023-09-25
2023-10-02,298.7891540527344,300.8999938964844,311.1499938964844,299.1499938964844,309.8500061035156,5424706,2023-10-02
2023-10-09,298.0940856933594,300.20001220703125,303.79998779296875,294.20001220703125,299.0,5792013,2023-10-09
2023-10-16,283.59649658203125,285.6000061035156,304.79998779296875,281.75,301.45001220703125,13604266,2023-10-16
2023-10-23,282.8020935058594,284.79998779296875,290.5,277.8999938964844,285.8999938964844,9985496,2023-10-23
2023-10-30,284.539794921875,286.54998779296875,290.3500061035156,275.29998779296875,285.1000061035156,10533355,2023-10-30
2023-11-06,280.2699890136719,282.25,289.04998779296875,279.1499938964844,284.79998779296875,6166378,2023-11-06
2023-11-13,286.0789489746094,288.1000061035156,288.70001220703125,278.25,283.45001220703125,7488263,2023-11-13
2023-11-20,281.8091125488281,283.79998779296875,293.54998779296875,282.95001220703125,288.1000061035156,5913001,2023-11-20
2023-11-27,287.8663024902344,289.8999938964844,290.54998779296875,280.29998779296875,283.79998779296875,8174491,2023-11-27
2023-12-04,297.3493347167969,299.45001220703125,305.8999938964844,289.8999938964844,294.0,10878376,2023-12-04
2023-12-11,286.8236999511719,288.8500061035156,302.5,287.54998779296875,299.0,9528988,2023-12-11
2023-12-18,299.6828308105469,301.79998779296875,307.79998779296875,287.1499938964844,288.8500061035156,17863314,2023-12-18
2023-12-25,308.718994140625,310.8999938964844,314.5,296.1000061035156,301.79998779296875,12778163,2023-12-25
2024-01-01,314.2300720214844,316.45001220703125,323.0,306.3500061035156,313.5,12300760,2024-01-01
2024-01-08,322.7200927734375,325.0,326.8999938964844,311.1000061035156,318.6499938964844,15781618,2024-01-08
2024-01-15,309.1658630371094,311.3500061035156,327.95001220703125,306.6000061035156,325.5,8395695,2024-01-15
2024-01-22,302.9596862792969,305.1000061035156,315.70001220703125,299.1499938964844,311.3500061035156,7841086,2024-01-22
2024-01-29,302.3638916015625,304.5,307.45001220703125,293.6000061035156,305.29998779296875,12288779,2024-01-29
2024-02-05,284.93701171875,286.95001220703125,309.8999938964844,284.6000061035156,304.5,12363030,2024-02-05
2024-02-12,282.8020935058594,284.79998779296875,291.54998779296875,277.1000061035156,288.6000061035156,10752989,2024-02-12
2024-02-19,291.2424621582031,293.29998779296875,297.0,285.45001220703125,286.6499938964844,16140345,2024-02-19
2024-02-26,293.67529296875,295.75,297.0,286.29998779296875,292.95001220703125,17824860,2024-02-26
2024-03-04,288.6110534667969,290.6499938964844,302.8500061035156,288.3500061035156,301.75,8621906,2024-03-04
2024-03-11,273.5673522949219,275.5,293.1499938964844,274.3500061035156,291.8999938964844,12821087,2024-03-11
2024-03-18,267.4604797363281,269.3500061035156,278.25,261.25,277.45001220703125,26162794,2024-03-18
2024-03-25,265.6234436035156,267.5,272.70001220703125,263.5,269.3500061035156,13595923,2024-03-25
2024-04-01,279.0783996582031,281.04998779296875,285.25,268.95001220703125,272.0,22220568,2024-04-01
2024-04-08,296.85284423828125,298.95001220703125,301.0,282.20001220703125,282.5,21503880,2024-04-08
2024-04-15,294.9661560058594,297.04998779296875,300.6499938964844,287.45001220703125,296.0,26077742,2024-04-15
2024-04-22,311.3007507324219,313.5,317.3500061035156,298.1000061035156,300.0,24589861,2024-04-22
2024-04-29,323.16693115234375,325.45001220703125,331.45001220703125,312.0,315.0,15270424,2024-04-29
2024-05-06,327.5857238769531,329.8999938964844,345.20001220703125,317.79998779296875,327.0,32234273,2024-05-06
2024-05-13,399.1302795410156,401.95001220703125,410.0,320.1499938964844,330.75,64640903,2024-05-13
2024-05-20,389.99481201171875,392.75,403.70001220703125,385.8500061035156,391.8999938964844,17438515,2024-05-20
2024-05-27,389.4983215332031,392.25,401.79998779296875,384.04998779296875,392.75,9313067,2024-05-27
2024-06-03,394.56256103515625,397.3500061035156,408.8500061035156,358.0,400.95001220703125,18869481,2024-06-03
2024-06-10,423.55767822265625,426.54998779296875,429.0,395.8999938964844,398.0,17964895,2024-06-10
2024-06-17,423.508056640625,426.5,436.5,421.3999938964844,426.54998779296875,13400170,2024-06-17
2024-06-24,402.4567565917969,405.29998779296875,433.8500061035156,404.25,423.6000061035156,17288769,2024-06-24
2024-07-01,406.825927734375,409.70001220703125,418.95001220703125,403.95001220703125,405.29998779296875,11347185,2024-07-01
2024-07-08,428.7212219238281,431.75,441.95001220703125,409.5,410.0,23512511,2024-07-08
2024-07-15,427.8999938964844,427.8999938964844,436.95001220703125,416.0,433.45001220703125,15218670,2024-07-15
2024-07-22,442.6000061035156,442.6000061035156,451.1000061035156,419.6499938964844,422.1000061035156,30429291,2024-07-22
2024-07-29,437.54998779296875,437.54998779296875,470.70001220703125,427.1000061035156,444.8999938964844,41241719,2024-07-29
2024-08-05,434.95001220703125,434.95001220703125,440.25,415.04998779296875,427.04998779296875,12845051,2024-08-05
2024-08-12,440.29998779296875,440.29998779296875,443.1499938964844,425.29998779296875,434.95001220703125,8928490,2024-08-12
2024-08-19,459.6000061035156,459.6000061035156,479.3500061035156,442.6499938964844,446.0,24975645,2024-08-19
2024-08-26,477.04998779296875,477.04998779296875,481.0,456.29998779296875,460.5,12330301,2024-08-26
2024-09-02,463.3999938964844,463.3999938964844,484.0,460.79998779296875,481.0,10737199,2024-09-02
2024-09-09,451.75,451.75,473.1000061035156,450.70001220703125,460.0,11849251,2024-09-09
2024-09-16,446.79998779296875,446.79998779296875,460.25,441.54998779296875,451.75,11738112,2024-09-16
2024-09-23,422.79998779296875,422.79998779296875,455.54998779296875,412.8999938964844,447.79998779296875,24061398,2024-09-23
2024-09-30,422.04998779296875,422.04998779296875,438.3500061035156,414.54998779296875,424.29998779296875,16145350,2024-09-30
2024-10-07,430.8500061035156,430.8500061035156,446.6499938964844,417.5,425.0,16714863,2024-10-07
2024-10-14,409.04998779296875,409.04998779296875,432.79998779296875,406.1000061035156,430.95001220703125,12242089,2024-10-14
2024-10-21,391.95001220703125,391.95001220703125,415.25,382.6000061035156,412.95001220703125,10121564,2024-10-21
2024-10-28,392.1499938964844,392.1499938964844,396.5,382.1000061035156,395.0,9036576,2024-10-28
2024-11-04,398.6000061035156,398.6000061035156,403.3999938964844,375.1000061035156,393.79998779296875,8317091,2024-11-04
2024-11-11,371.04998779296875,371.04998779296875,406.1000061035156,369.79998779296875,398.0,11278539,2024-11-11
2024-11-18,393.04998779296875,393.04998779296875,397.54998779296875,374.3500061035156,379.0,16514695,2024-11-18
2024-11-25,409.70001220703125,409.70001220703125,411.70001220703125,394.5,395.45001220703125,8971397,2024-11-25
2024-12-02,406.20001220703125,406.20001220703125,419.45001220703125,401.45001220703125,410.0,9032444,2024-12-02
2024-12-09,411.3999938964844,411.3999938964844,418.0,402.70001220703125,406.5,6408311,2024-12-09
2024-12-16,388.25,388.25,413.8999938964844,386.6000061035156,410.0,6723911,2024-12-16
2024-12-23,396.3500061035156,396.3500061035156,399.8500061035156,383.8999938964844,389.0,2432586,2024-12-23
2024-12-30,366.75,366.75,401.95001220703125,364.70001220703125,396.3500061035156,12190005,2024-12-30
2025-01-06,359.75,359.75,382.45001220703125,359.0,372.1000061035156,10789573,2025-01-06
2025-01-13,362.3500061035156,362.3500061035156,367.3999938964844,348.25,355.0,8486655,2025-01-13
2025-01-20,339.70001220703125,339.70001220703125,364.70001220703125,338.3500061035156,362.3500061035156,7131200,2025-01-20
2025-01-27,370.0,370.0,373.0,331.20001220703125,332.54998779296875,10124442,2025-01-27
2025-02-03,365.8500061035156,365.8500061035156,372.75,358.04998779296875,365.29998779296875,10249886,2025-02-03
2025-02-10,330.8999938964844,330.8999938964844,367.5,325.8500061035156,367.5,16224653,2025-02-10
2025-02-17,332.95001220703125,332.95001220703125,339.5,323.1499938964844,332.0,18262849,2025-02-17
2025-02-24,321.1499938964844,321.1499938964844,334.25,319.3500061035156,331.70001220703125,12042122,2025-02-24
2025-03-03,344.45001220703125,344.45001220703125,350.54998779296875,316.1499938964844,321.1499938964844,18255623,2025-03-03
2025-03-10,344.25,344.25,359.3999938964844,337.29998779296875,344.1000061035156,9893234,2025-03-10
2025-03-17,362.8500061035156,362.8500061035156,366.25,345.95001220703125,347.0,9310748,2025-03-17
2025-03-24,353.95001220703125,353.95001220703125,367.5,350.0,363.0,7753459,2025-03-24
2025-03-31,329.29998779296875,329.29998779296875,359.45001220703125,325.6000061035156,353.95001220703125,7767401,2025-03-31
2025-04-07,334.1000061035156,334.1000061035156,345.6000061035156,301.0,305.0,7112926,2025-04-07
2025-04-14,332.20001220703125,332.20001220703125,339.70001220703125,331.79998779296875,334.1000061035156,7254535,2025-04-14
2025-04-21,334.8500061035156,334.8500061035156,355.5,328.6499938964844,332.5,15749839,2025-04-21
2025-04-28,322.3999938964844,322.3999938964844,343.1499938964844,321.3999938964844,334.5,17029232,2025-04-28
2025-05-05,321.8500061035156,321.8500061035156,339.5,315.0,326.0,9554106,2025-05-05
2025-05-12,351.25,351.25,353.3999938964844,325.29998779296875,332.70001220703125,34245709,2025-05-12
2025-05-19,351.54998779296875,351.54998779296875,362.75,342.75,356.5,12449350,2025-05-19
2025-05-26,352.8999938964844,352.8999938964844,360.8999938964844,350.54998779296875,354.0,10526151,2025-05-26
2025-06-02,351.6499938964844,351.6499938964844,355.8999938964844,345.20001220703125,352.8500061035156,7143997,2025-06-02
2025-06-09,343.8999938964844,343.8999938964844,356.8999938964844,336.75,354.1499938964844,9079318,2025-06-09
2025-06-16,344.6000061035156,344.6000061035156,352.3999938964844,337.79998779296875,346.70001220703125,5710451,2025-06-16
2025-06-23,357.1499938964844,357.1499938964844,362.0,339.25,341.5,11127475,2025-06-23
2025-06-30,355.04998779296875,355.04998779296875,360.3999938964844,344.3999938964844,359.70001220703125,7865196,2025-06-30
2025-07-07,335.6499938964844,335.6499938964844,358.0,333.5,355.04998779296875,7755564,2025-07-07
2025-07-14,351.8500061035156,351.8500061035156,353.1499938964844,334.75,336.0,6046346,2025-07-14
