Date,Adj Close_SILVERTUC.NS,Close_SILVERTUC.NS,High_SILVERTUC.NS,Low_SILVERTUC.NS,Open_SILVERTUC.NS,Volume_SILVERTUC.NS,Date
2022-01-31,193.39825439453125,194.10000610351562,194.10000610351562,165.0500030517578,178.9499969482422,64000,2022-01-31
2022-02-07,204.25885009765625,205.0,206.5,179.0,187.5,81000,2022-02-07
2022-02-14,189.41270446777344,190.10000610351562,211.85000610351562,190.10000610351562,196.10000610351562,49000,2022-02-14
2022-02-21,183.33477783203125,184.0,194.0,175.5,181.0,66000,2022-02-21
2022-02-28,193.79681396484375,194.5,194.5,173.0500030517578,183.0,34000,2022-02-28
2022-03-07,198.33035278320312,199.0500030517578,199.0500030517578,185.10000610351562,185.3000030517578,22000,2022-03-07
2022-03-14,191.30584716796875,192.0,195.0,188.5500030517578,189.39999389648438,21000,2022-03-14
2022-03-21,199.82493591308594,200.5500030517578,208.0,190.39999389648438,201.0,57000,2022-03-21
2022-03-28,204.3086700439453,205.0500030517578,213.0,200.10000610351562,201.5,20000,2022-03-28
2022-04-04,193.0495147705078,193.75,208.8000030517578,190.14999389648438,195.0500030517578,7000,2022-04-04
2022-04-11,193.0495147705078,193.75,193.75,193.75,193.75,0,2022-04-11
2022-04-18,214.6710662841797,215.4499969482422,215.89999389648438,160.0500030517578,160.0500030517578,136000,2022-04-18
2022-04-25,198.28053283691406,199.0,215.0,180.60000610351562,215.0,89000,2022-04-25
2022-05-02,231.16123962402344,232.0,232.0,186.0,186.0,98000,2022-05-02
2022-05-09,279.9342956542969,280.95001220703125,280.95001220703125,212.10000610351562,212.10000610351562,52215,2022-05-09
2022-05-16,297.86920166015625,298.95001220703125,316.0,266.95001220703125,294.95001220703125,68970,2022-05-16
2022-05-23,282.3255920410156,283.3500061035156,307.0,274.1000061035156,298.95001220703125,27749,2022-05-23
2022-05-30,277.49310302734375,278.5,292.25,269.95001220703125,283.3500061035156,34789,2022-05-30
2022-06-06,284.0692443847656,285.1000061035156,305.0,275.1499938964844,278.5,28329,2022-06-06
2022-06-13,276.8677978515625,277.3999938964844,292.95001220703125,260.0,281.29998779296875,6778,2022-06-13
2022-06-20,270.43017578125,270.95001220703125,287.0,245.5500030517578,259.95001220703125,20675,2022-06-20
2022-06-27,292.88702392578125,293.45001220703125,293.6000061035156,255.89999389648438,269.04998779296875,7264,2022-06-27
2022-07-04,341.3438415527344,342.0,363.95001220703125,295.0,299.3500061035156,41296,2022-07-04
2022-07-11,340.8946838378906,341.54998779296875,359.04998779296875,327.54998779296875,359.04998779296875,33226,2022-07-11
2022-07-18,336.5530700683594,337.20001220703125,351.6499938964844,333.25,341.29998779296875,22519,2022-07-18
2022-07-25,333.95806884765625,334.6000061035156,345.8500061035156,326.0,339.95001220703125,12198,2022-07-25
2022-08-01,325.973388671875,326.6000061035156,344.8999938964844,312.45001220703125,344.8999938964844,8832,2022-08-01
2022-08-08,345.086669921875,345.75,350.0,320.04998779296875,331.04998779296875,6899,2022-08-08
2022-08-15,356.9638366699219,357.6499938964844,364.75,341.1000061035156,345.75,16129,2022-08-15
2022-08-22,374.0809326171875,374.79998779296875,375.5,343.0,359.6499938964844,74622,2022-08-22
2022-08-29,367.2939758300781,368.0,405.0,357.25,373.6499938964844,33716,2022-08-29
2022-09-05,403.22491455078125,404.0,412.8999938964844,365.0,370.8999938964844,52408,2022-09-05
2022-09-12,379.795166015625,380.04998779296875,415.0,380.0,404.95001220703125,19789,2022-09-12
2022-09-19,364.705322265625,364.95001220703125,391.45001220703125,355.5,391.45001220703125,5030,2022-09-19
2022-09-26,377.7465515136719,378.0,384.5,348.0,360.0,10452,2022-09-26
2022-10-03,376.9970703125,377.25,392.45001220703125,364.1000061035156,379.95001220703125,7539,2022-10-03
2022-10-10,334.7254333496094,334.95001220703125,386.45001220703125,333.8500061035156,370.0,7181,2022-10-10
2022-10-17,339.92193603515625,340.1499938964844,350.0,319.04998779296875,320.0,3047,2022-10-17
2022-10-24,351.76397705078125,352.0,357.0,336.6499938964844,348.95001220703125,3871,2022-10-24
2022-10-31,348.7659912109375,349.0,358.0,333.1499938964844,350.0,13028,2022-10-31
2022-11-07,343.76934814453125,344.0,355.0,322.70001220703125,348.0,6622,2022-11-07
2022-11-14,335.22509765625,335.45001220703125,350.0,329.8999938964844,345.0,10053,2022-11-14
2022-11-21,334.8253479003906,335.04998779296875,345.0,313.04998779296875,345.0,4357,2022-11-21
2022-11-28,322.3337097167969,322.54998779296875,345.0,321.0,335.0,19986,2022-11-28
2022-12-05,326.78076171875,327.0,343.8999938964844,315.0,325.0,43088,2022-12-05
2022-12-12,325.9313049316406,326.1499938964844,330.8500061035156,320.20001220703125,327.0,36545,2022-12-12
2022-12-19,339.02252197265625,339.25,343.95001220703125,324.1499938964844,331.79998779296875,30464,2022-12-19
2022-12-26,346.8172912597656,347.04998779296875,355.8999938964844,333.1000061035156,344.29998779296875,26128,2022-12-26
2023-01-02,343.2696838378906,343.5,363.0,340.45001220703125,347.0,68084,2023-01-02
2023-01-09,334.7254333496094,334.95001220703125,343.70001220703125,326.0,336.25,55658,2023-01-09
2023-01-16,331.8273620605469,332.04998779296875,354.95001220703125,325.0,337.3999938964844,57686,2023-01-16
2023-01-23,338.023193359375,338.25,359.70001220703125,332.04998779296875,339.0,101389,2023-01-23
2023-01-30,329.9786071777344,330.20001220703125,346.0,320.0,344.95001220703125,95214,2023-01-30
2023-02-06,334.9752502441406,335.20001220703125,357.45001220703125,310.5,328.20001220703125,107310,2023-02-06
2023-02-13,329.2790832519531,329.5,345.0,317.3999938964844,342.04998779296875,78520,2023-02-13
2023-02-20,327.48028564453125,327.70001220703125,345.0,322.04998779296875,329.25,86797,2023-02-20
2023-02-27,344.21905517578125,344.45001220703125,359.5,325.0,325.8999938964844,59525,2023-02-27
2023-03-06,342.52020263671875,342.75,349.45001220703125,332.20001220703125,349.29998779296875,63368,2023-03-06
2023-03-13,346.617431640625,346.8500061035156,349.75,328.70001220703125,345.3500061035156,81790,2023-03-13
2023-03-20,358.4595031738281,358.70001220703125,380.25,341.8999938964844,346.1000061035156,53290,2023-03-20
2023-03-27,365.2049865722656,365.45001220703125,372.54998779296875,340.54998779296875,366.0,34392,2023-03-27
2023-04-03,369.2023010253906,369.45001220703125,380.70001220703125,356.1000061035156,370.54998779296875,23860,2023-04-03
2023-04-10,351.6141052246094,351.8500061035156,390.04998779296875,343.0,366.6000061035156,34499,2023-04-10
2023-04-17,342.22039794921875,342.45001220703125,374.0,333.0,374.0,39582,2023-04-17
2023-04-24,342.8699645996094,343.1000061035156,358.29998779296875,331.29998779296875,349.8500061035156,49673,2023-04-24
2023-05-01,346.767333984375,347.0,366.1499938964844,336.20001220703125,343.1000061035156,30492,2023-05-01
2023-05-08,352.21368408203125,352.45001220703125,361.5,343.04998779296875,346.6000061035156,89446,2023-05-08
2023-05-15,341.32098388671875,341.54998779296875,361.8999938964844,340.20001220703125,354.70001220703125,86113,2023-05-15
2023-05-22,342.77001953125,343.0,354.95001220703125,335.0,342.0,53269,2023-05-22
2023-05-29,357.5600891113281,357.79998779296875,371.8999938964844,333.95001220703125,364.95001220703125,70808,2023-05-29
2023-06-05,368.40283203125,368.6499938964844,387.0,359.3500061035156,360.3500061035156,85681,2023-06-05
2023-06-12,375.1982727050781,375.45001220703125,388.0,367.3999938964844,368.70001220703125,90253,2023-06-12
2023-06-19,385.0416564941406,385.29998779296875,398.0,370.0,373.04998779296875,75512,2023-06-19
2023-06-26,399.38201904296875,399.6499938964844,408.04998779296875,382.29998779296875,386.1499938964844,62048,2023-06-26
2023-07-03,373.24957275390625,373.5,403.95001220703125,367.54998779296875,400.75,80678,2023-07-03
2023-07-10,378.1962585449219,378.45001220703125,391.95001220703125,360.3999938964844,386.0,85404,2023-07-10
2023-07-17,387.2901306152344,387.54998779296875,399.95001220703125,378.20001220703125,379.25,107392,2023-07-17
2023-07-24,393.2361755371094,393.5,404.45001220703125,382.0,382.0,109255,2023-07-24
2023-07-31,399.38201904296875,399.6499938964844,405.0,388.0,397.8999938964844,88502,2023-07-31
2023-08-07,415.8210144042969,416.1000061035156,426.04998779296875,390.20001220703125,393.0,95902,2023-08-07
2023-08-14,434.7083435058594,435.0,450.0,376.1000061035156,416.1499938964844,139800,2023-08-14
2023-08-21,431.8602294921875,432.1499938964844,453.95001220703125,424.1000061035156,435.04998779296875,199057,2023-08-21
2023-08-28,458.49237060546875,458.79998779296875,463.95001220703125,424.6000061035156,439.54998779296875,187088,2023-08-28
2023-09-04,454.94476318359375,455.25,478.8500061035156,444.70001220703125,470.0,187672,2023-09-04
2023-09-11,571.4166259765625,571.7999877929688,649.2000122070312,441.54998779296875,462.0,1189766,2023-09-11
2023-09-18,584.2080078125,584.5999755859375,625.0,556.2000122070312,592.0,57465,2023-09-18
2023-09-25,620.1339111328125,620.5499877929688,630.0,570.0,589.0,77354,2023-09-25
2023-10-02,613.1885375976562,613.5999755859375,645.2000122070312,587.0999755859375,620.5499877929688,105522,2023-10-02
2023-10-09,635.5236206054688,635.9500122070312,643.0999755859375,591.0499877929688,613.5499877929688,118538,2023-10-09
2023-10-16,622.132568359375,622.5499877929688,690.0,611.0,645.0,118205,2023-10-16
2023-10-23,543.78515625,544.1500244140625,631.2999877929688,530.0999755859375,630.2000122070312,71207,2023-10-23
2023-10-30,565.120849609375,565.5,574.9500122070312,532.5999755859375,551.0,49043,2023-10-30
2023-11-06,646.416259765625,646.8499755859375,654.5,558.0499877929688,569.5999755859375,113659,2023-11-06
2023-11-13,649.6640625,650.0999755859375,678.0,638.0499877929688,670.0,45286,2023-11-13
2023-11-20,645.1671142578125,645.5999755859375,670.1500244140625,634.75,650.0,47401,2023-11-20
2023-11-27,681.2929077148438,681.75,703.0,638.0499877929688,645.5999755859375,80180,2023-11-27
2023-12-04,674.3475341796875,674.7999877929688,708.2000122070312,657.5,684.25,65471,2023-12-04
2023-12-11,705.976318359375,706.4500122070312,721.3499755859375,669.9500122070312,675.3499755859375,55624,2023-12-11
2023-12-18,688.3881225585938,688.8499755859375,717.4500122070312,604.7000122070312,700.0,53383,2023-12-18
2023-12-25,694.583984375,695.0499877929688,711.0,669.7999877929688,688.8499755859375,48290,2023-12-25
2024-01-01,695.1336059570312,695.5999755859375,725.0,689.0,705.25,58357,2024-01-01
2024-01-08,693.2848510742188,693.75,724.0,660.0,724.0,74998,2024-01-08
2024-01-15,688.5880126953125,689.0499877929688,709.9500122070312,681.0999755859375,693.75,53534,2024-01-15
2024-01-22,683.8411865234375,684.2999877929688,699.5,670.0,689.0499877929688,14874,2024-01-22
2024-01-29,703.877685546875,704.3499755859375,727.5,661.0,685.0999755859375,149968,2024-01-29
2024-02-05,713.1215209960938,713.5999755859375,735.0,661.9500122070312,695.0499877929688,150343,2024-02-05
2024-02-12,750.1966552734375,750.7000122070312,780.0,681.0,700.0499877929688,218634,2024-02-12
2024-02-19,714.9203491210938,715.4000244140625,764.9000244140625,700.5499877929688,761.9500122070312,139943,2024-02-19
2024-02-26,716.7191162109375,717.2000122070312,737.5999755859375,691.0499877929688,723.9500122070312,189379,2024-02-26
2024-03-04,709.5739135742188,710.0499877929688,789.4500122070312,690.0,713.5999755859375,276983,2024-03-04
2024-03-11,643.76806640625,644.2000122070312,719.5499877929688,621.0,719.5499877929688,282365,2024-03-11
2024-03-18,641.6195068359375,642.0499877929688,670.0,625.0,647.4500122070312,149942,2024-03-18
2024-03-25,645.8666381835938,646.2999877929688,673.6500244140625,632.4000244140625,642.0499877929688,91746,2024-03-25
2024-04-01,681.7426147460938,682.2000122070312,690.0,642.2000122070312,649.5499877929688,173715,2024-04-01
2024-04-08,704.3773803710938,704.8499755859375,713.2000122070312,675.8499755859375,685.4000244140625,92508,2024-04-08
2024-04-15,687.5386962890625,688.0,703.0,673.5,680.5,83302,2024-04-15
2024-04-22,686.1395874023438,686.5999755859375,705.9000244140625,676.0,684.4500122070312,148772,2024-04-22
2024-04-29,748.5977172851562,749.0999755859375,765.0,676.0499877929688,688.2999877929688,108862,2024-04-29
2024-05-06,748.647705078125,749.1500244140625,764.9500122070312,734.5999755859375,764.9500122070312,58311,2024-05-06
2024-05-13,792.9679565429688,793.5,820.0,720.0499877929688,743.0,57222,2024-05-13
2024-05-20,792.9180297851562,793.4500122070312,815.0,761.9500122070312,788.0,99349,2024-05-20
2024-05-27,777.37841796875,777.9000244140625,826.9500122070312,754.3499755859375,810.0,161657,2024-05-27
2024-06-03,776.1792602539062,776.7000122070312,817.3499755859375,744.0499877929688,814.0,173520,2024-06-03
2024-06-10,778.1779174804688,778.7000122070312,797.5,762.0,788.3499755859375,120420,2024-06-10
2024-06-17,771.2825317382812,771.7999877929688,804.0,764.2000122070312,778.7000122070312,100307,2024-06-17
2024-06-24,728.4612426757812,728.9500122070312,773.2999877929688,707.7000122070312,773.2999877929688,152889,2024-06-24
2024-07-01,725.8629760742188,726.3499755859375,755.0,712.0499877929688,732.4000244140625,121102,2024-07-01
2024-07-08,740.2533569335938,740.75,759.0499877929688,712.2000122070312,730.0,128571,2024-07-08
2024-07-15,739.4039306640625,739.9000244140625,756.25,722.3499755859375,744.0,98774,2024-07-15
2024-07-22,762.2385864257812,762.75,782.0499877929688,726.6500244140625,732.2000122070312,125549,2024-07-22
2024-07-29,789.4203491210938,789.9500122070312,815.0,732.25,766.7999877929688,124408,2024-07-29
2024-08-05,755.8428344726562,756.3499755859375,784.2999877929688,746.0499877929688,783.6500244140625,138719,2024-08-05
2024-08-12,760.0900268554688,760.5999755859375,800.0,751.2000122070312,755.1500244140625,102524,2024-08-12
2024-08-19,754.14404296875,754.6500244140625,771.7000122070312,737.9500122070312,764.5999755859375,99542,2024-08-19
2024-08-26,757.5916748046875,758.0999755859375,770.0,742.0499877929688,765.0499877929688,110274,2024-08-26
2024-09-02,739.753662109375,740.25,763.0,736.5499877929688,763.0,100922,2024-09-02
2024-09-09,747.4500122070312,747.4500122070312,766.6500244140625,730.0,743.3499755859375,113008,2024-09-09
2024-09-16,745.7000122070312,745.7000122070312,760.0,726.0,760.0,113775,2024-09-16
2024-09-23,747.7000122070312,747.7000122070312,755.0,740.0,740.0,94102,2024-09-23
2024-09-30,728.5,728.5,751.5999755859375,722.0,745.9000244140625,89913,2024-09-30
2024-10-07,725.8499755859375,725.8499755859375,745.9500122070312,720.1500244140625,730.75,114166,2024-10-07
2024-10-14,717.5999755859375,717.5999755859375,736.0,708.2000122070312,736.0,94051,2024-10-14
2024-10-21,718.7999877929688,718.7999877929688,732.7999877929688,700.0,719.25,104001,2024-10-21
2024-10-28,716.5999755859375,716.5999755859375,733.9000244140625,705.5,718.4000244140625,86009,2024-10-28
2024-11-04,750.5499877929688,750.5499877929688,760.0,706.4000244140625,723.75,130264,2024-11-04
2024-11-11,706.2000122070312,706.2000122070312,753.4500122070312,697.5999755859375,753.4500122070312,60996,2024-11-11
2024-11-18,703.7999877929688,703.7999877929688,719.2000122070312,690.7999877929688,713.9500122070312,55035,2024-11-18
2024-11-25,709.75,709.75,725.75,685.0,720.0,195527,2024-11-25
2024-12-02,666.0999755859375,666.0999755859375,715.9000244140625,656.9000244140625,715.9000244140625,97413,2024-12-02
2024-12-09,676.5499877929688,676.5499877929688,701.2000122070312,668.0999755859375,685.0,156051,2024-12-09
2024-12-16,678.2999877929688,678.2999877929688,696.0,665.0,680.0,66893,2024-12-16
2024-12-23,700.5,700.5,705.0,671.1500244140625,681.9000244140625,48926,2024-12-23
2024-12-30,720.3499755859375,720.3499755859375,735.0,690.0499877929688,709.9000244140625,100815,2024-12-30
2025-01-06,696.4500122070312,696.4500122070312,724.0999755859375,672.4500122070312,724.0999755859375,62251,2025-01-06
2025-01-13,655.8499755859375,655.8499755859375,719.9000244140625,647.7000122070312,713.0,65312,2025-01-13
2025-01-20,681.4500122070312,681.4500122070312,699.7999877929688,653.7999877929688,655.9000244140625,62151,2025-01-20
2025-01-27,642.3499755859375,642.3499755859375,676.0,637.9500122070312,675.2999877929688,81614,2025-01-27
2025-02-03,690.0499877929688,690.0499877929688,700.2999877929688,636.0,652.9500122070312,67030,2025-02-03
2025-02-10,664.9000244140625,664.9000244140625,706.5,642.0999755859375,686.25,56849,2025-02-10
2025-02-17,677.9000244140625,677.9000244140625,709.7000122070312,638.0,666.9000244140625,58709,2025-02-17
2025-02-24,644.0499877929688,644.0499877929688,687.0,641.0,662.0,155781,2025-02-24
2025-03-03,634.7000122070312,634.7000122070312,654.4500122070312,617.25,644.0499877929688,81484,2025-03-03
2025-03-10,646.0499877929688,646.0499877929688,654.9000244140625,624.9500122070312,633.0999755859375,83216,2025-03-10
2025-03-17,656.4000244140625,656.4000244140625,670.0,637.5499877929688,647.6500244140625,100267,2025-03-17
2025-03-24,632.7999877929688,632.7999877929688,665.0,623.2999877929688,665.0,101026,2025-03-24
2025-03-31,686.0,686.0,705.75,610.0,632.7999877929688,25708,2025-03-31
2025-04-07,702.3499755859375,702.3499755859375,712.2999877929688,660.0,680.0,44881,2025-04-07
2025-04-14,731.4000244140625,731.4000244140625,744.9500122070312,701.25,704.2999877929688,29913,2025-04-14
2025-04-21,766.25,766.25,796.7999877929688,720.0499877929688,749.7999877929688,49593,2025-04-21
2025-04-28,751.9500122070312,751.9500122070312,844.6500244140625,733.3499755859375,796.0,152994,2025-04-28
2025-05-05,708.5499877929688,708.5499877929688,738.0,675.5499877929688,738.0,84830,2025-05-05
2025-05-12,798.0499877929688,798.0499877929688,824.75,719.0,725.0,84072,2025-05-12
2025-05-19,791.4000244140625,791.4000244140625,802.0999755859375,766.75,802.0999755859375,20770,2025-05-19
2025-05-26,775.25,775.25,798.0,760.75,793.7999877929688,36607,2025-05-26
2025-06-02,769.75,769.75,799.0,750.0,779.0499877929688,62444,2025-06-02
2025-06-09,788.8499755859375,788.8499755859375,807.0,768.0,781.2999877929688,56491,2025-06-09
2025-06-16,765.0499877929688,765.0499877929688,827.0,753.0,796.25,38916,2025-06-16
2025-06-23,766.9500122070312,766.9500122070312,770.8499755859375,693.25,769.7000122070312,137069,2025-06-23
2025-06-30,742.0,742.0,807.7000122070312,739.25,765.0,299984,2025-06-30
2025-07-07,723.25,723.25,765.7000122070312,709.25,742.0,81628,2025-07-07
2025-07-14,712.9500122070312,712.9500122070312,740.0499877929688,705.9000244140625,726.9000244140625,19432,2025-07-14
