Date,Adj Close_ESCORTS.NS,Close_ESCORTS.NS,High_ESCORTS.NS,Low_ESCORTS.NS,Open_ESCORTS.NS,Volume_ESCORTS.NS,Date
2021-11-01,1496.2347412109375,1528.0999755859375,1666.3499755859375,1476.1500244140625,1566.0999755859375,7166113,2021-11-01
2021-11-08,1547.7869873046875,1580.75,1596.0,1441.0999755859375,1540.800048828125,10274375,2021-11-08
2021-11-15,1765.255615234375,1802.8499755859375,1824.949951171875,1572.300048828125,1589.0,28946886,2021-11-15
2021-11-22,1830.41796875,1869.4000244140625,1889.75,1755.1500244140625,1811.0,16017763,2021-11-22
2021-11-29,1827.186767578125,1866.0999755859375,1880.0,1831.300048828125,1875.0,5650943,2021-11-29
2021-12-06,1829.046875,1868.0,1897.949951171875,1840.9000244140625,1860.0,4525616,2021-12-06
2021-12-13,1777.2501220703125,1815.0999755859375,1873.449951171875,1805.5,1869.0,3207085,2021-12-13
2021-12-20,1821.01806640625,1859.800048828125,1864.6500244140625,1791.0999755859375,1805.0,3062648,2021-12-20
2021-12-27,1868.8983154296875,1908.699951171875,1918.9000244140625,1850.25,1857.9000244140625,4729753,2021-12-27
2022-01-03,1838.6427001953125,1877.800048828125,1914.8499755859375,1870.3499755859375,1899.0999755859375,3268737,2022-01-03
2022-01-10,1830.31982421875,1869.300048828125,1878.0,1847.0,1877.0,3894231,2022-01-10
2022-01-17,1829.634521484375,1868.5999755859375,1882.550048828125,1852.0,1869.300048828125,1994809,2022-01-17
2022-01-24,1795.51123046875,1833.75,1873.0,1829.3499755859375,1869.699951171875,2529370,2022-01-24
2022-01-31,1797.2247314453125,1835.5,1882.0999755859375,1828.0999755859375,1840.5,2974282,2022-01-31
2022-02-07,1815.7794189453125,1854.449951171875,1864.699951171875,1810.0999755859375,1840.0,3321326,2022-02-07
2022-02-14,1821.4586181640625,1860.25,1865.0,1833.0,1845.0,2835240,2022-02-14
2022-02-21,1796.8330078125,1835.0999755859375,1871.9000244140625,1749.5999755859375,1864.949951171875,5738424,2022-02-21
2022-02-28,1790.517578125,1828.6500244140625,1882.0,1800.199951171875,1831.0,7385265,2022-02-28
2022-03-07,1780.2855224609375,1818.199951171875,1821.8499755859375,1741.0999755859375,1815.0,5525441,2022-03-07
2022-03-14,1799.1829833984375,1837.5,1844.0,1795.050048828125,1821.8499755859375,4436431,2022-03-14
2022-03-21,1761.1920166015625,1798.699951171875,1869.0,1740.050048828125,1840.0,3346064,2022-03-21
2022-03-28,1662.54296875,1697.949951171875,1770.0,1601.1500244140625,1760.0,3283377,2022-03-28
2022-04-04,1576.6229248046875,1610.199951171875,1934.0,1597.800048828125,1699.9000244140625,5888967,2022-04-04
2022-04-11,1510.6282958984375,1542.800048828125,1624.0,1531.0999755859375,1600.0,5111332,2022-04-11
2022-04-18,1553.857666015625,1586.949951171875,1596.449951171875,1510.1500244140625,1533.0,3327058,2022-04-18
2022-04-25,1600.7586669921875,1634.8499755859375,1654.0,1530.0,1560.0,4831247,2022-04-25
2022-05-02,1535.40087890625,1568.0999755859375,1631.25,1531.699951171875,1631.25,3567442,2022-05-02
2022-05-09,1517.67822265625,1550.0,1609.800048828125,1534.0999755859375,1555.0,2924461,2022-05-09
2022-05-16,1603.2557373046875,1637.4000244140625,1656.800048828125,1550.0,1550.0,2301536,2022-05-16
2022-05-23,1592.38720703125,1626.300048828125,1683.6500244140625,1564.0,1645.550048828125,1404685,2022-05-23
2022-05-30,1569.524169921875,1602.949951171875,1651.1500244140625,1575.199951171875,1634.4000244140625,1593178,2022-05-30
2022-06-06,1543.7236328125,1576.5999755859375,1633.300048828125,1551.199951171875,1602.949951171875,1237113,2022-06-06
2022-06-13,1469.60205078125,1500.9000244140625,1604.699951171875,1491.449951171875,1564.0,1278292,2022-06-13
2022-06-20,1488.352783203125,1520.050048828125,1536.5999755859375,1468.0,1490.050048828125,1503447,2022-06-20
2022-06-27,1435.9193115234375,1466.5,1551.949951171875,1306.699951171875,1532.0,2561289,2022-06-27
2022-07-04,1536.5560302734375,1561.75,1597.0,1467.199951171875,1476.699951171875,2411188,2022-07-04
2022-07-11,1632.237060546875,1659.0,1663.9000244140625,1549.949951171875,1551.550048828125,2051499,2022-07-11
2022-07-18,1683.1524658203125,1710.75,1793.949951171875,1646.550048828125,1660.0,4377851,2022-07-18
2022-07-25,1705.0433349609375,1733.0,1741.800048828125,1651.5,1704.0,1844131,2022-07-25
2022-08-01,1616.1016845703125,1642.5999755859375,1737.800048828125,1604.6500244140625,1710.199951171875,4267569,2022-08-01
2022-08-08,1654.27587890625,1681.4000244140625,1715.449951171875,1633.800048828125,1641.9000244140625,1612325,2022-08-08
2022-08-15,1746.021484375,1774.6500244140625,1859.4000244140625,1681.199951171875,1681.4000244140625,3366825,2022-08-15
2022-08-22,1807.75927734375,1837.4000244140625,1852.5,1707.550048828125,1773.0,2165151,2022-08-22
2022-08-29,2041.6248779296875,2075.10009765625,2089.35009765625,1770.0,1770.0,6355410,2022-08-29
2022-09-05,1951.797607421875,1983.800048828125,2070.0,1975.5999755859375,2070.0,2068458,2022-09-05
2022-09-12,1898.76708984375,1929.9000244140625,2029.9000244140625,1904.050048828125,1993.75,1976849,2022-09-12
2022-09-19,2043.149658203125,2076.64990234375,2190.0,1930.0,1939.5,7843580,2022-09-19
2022-09-26,2093.474853515625,2127.800048828125,2145.0,1954.8499755859375,2074.0,3714108,2022-09-26
2022-10-03,2099.869873046875,2134.300048828125,2161.449951171875,2050.5,2133.0,1586849,2022-10-03
2022-10-10,1933.35009765625,1965.050048828125,2127.60009765625,1954.199951171875,2110.0,1939942,2022-10-10
2022-10-17,1956.274169921875,1988.3499755859375,2019.8499755859375,1945.75,1960.050048828125,1226382,2022-10-17
2022-10-24,1963.9974365234375,1996.199951171875,2035.0,1972.8499755859375,2015.0,590734,2022-10-24
2022-10-31,1958.3895263671875,1990.5,2056.800048828125,1975.25,2006.199951171875,1971407,2022-10-31
2022-11-07,1952.2896728515625,1984.300048828125,2062.85009765625,1926.0,1960.0,2759640,2022-11-07
2022-11-14,1998.0885009765625,2030.8499755859375,2040.0,1952.75,1984.300048828125,1865915,2022-11-14
2022-11-21,2251.434814453125,2288.35009765625,2300.0,2011.25,2023.0,8041374,2022-11-21
2022-11-28,2286.312744140625,2323.800048828125,2358.35009765625,2244.10009765625,2284.550048828125,1902212,2022-11-28
2022-12-05,2249.27001953125,2286.14990234375,2347.0,2265.199951171875,2343.199951171875,1414519,2022-12-05
2022-12-12,2141.635009765625,2176.75,2295.60009765625,2170.0,2290.0,1644836,2022-12-12
2022-12-19,1979.54248046875,2012.0,2233.449951171875,2003.1500244140625,2190.0,1472181,2022-12-19
2022-12-26,2105.625244140625,2140.14990234375,2175.0,1990.5999755859375,2011.949951171875,2138125,2022-12-26
2023-01-02,2129.975830078125,2164.89990234375,2196.0,2115.199951171875,2161.949951171875,1106184,2023-01-02
2023-01-09,2083.783203125,2117.949951171875,2223.0,2080.5,2170.0,900910,2023-01-09
2023-01-16,2061.105224609375,2094.89990234375,2123.39990234375,2074.0,2113.0,800226,2023-01-16
2023-01-23,1977.771728515625,2010.199951171875,2120.89990234375,1997.0,2102.0,508778,2023-01-23
2023-01-30,2043.641357421875,2077.14990234375,2121.5,1968.8499755859375,1995.0,1000996,2023-01-30
2023-02-06,2024.6038818359375,2057.800048828125,2110.0,1915.050048828125,2082.10009765625,2518207,2023-02-06
2023-02-13,2056.481201171875,2090.199951171875,2139.0,1991.1500244140625,2064.0,2278869,2023-02-13
2023-02-20,1983.47802734375,2016.0,2133.89990234375,1996.25,2096.949951171875,1264517,2023-02-20
2023-02-27,1973.2950439453125,2005.6500244140625,2128.0,1956.550048828125,2016.5999755859375,2533543,2023-02-27
2023-03-06,1931.62841796875,1963.300048828125,2027.0,1935.0,2014.75,801988,2023-03-06
2023-03-13,1879.7783203125,1910.5999755859375,1973.1500244140625,1864.0,1963.0,959204,2023-03-13
2023-03-20,1802.2987060546875,1831.8499755859375,1937.800048828125,1820.0999755859375,1848.0,869364,2023-03-20
2023-03-27,1860.5438232421875,1891.050048828125,1914.9000244140625,1807.699951171875,1834.699951171875,766423,2023-03-27
2023-04-03,1841.2598876953125,1871.449951171875,1929.8499755859375,1831.5,1895.3499755859375,852453,2023-04-03
2023-04-10,1930.3001708984375,1961.949951171875,1989.4000244140625,1855.0999755859375,1880.0,1906869,2023-04-10
2023-04-17,1916.230712890625,1947.6500244140625,2010.0,1942.0,1942.0,1584935,2023-04-17
2023-04-24,1949.1903076171875,1981.1500244140625,1990.800048828125,1932.050048828125,1945.050048828125,1580833,2023-04-24
2023-05-01,2034.0489501953125,2067.39990234375,2083.0,1964.1500244140625,1981.1500244140625,1589621,2023-05-01
2023-05-08,2029.3265380859375,2062.60009765625,2104.949951171875,2027.050048828125,2074.0,1394946,2023-05-08
2023-05-15,2024.947998046875,2058.14990234375,2136.300048828125,2037.550048828125,2055.0,1308542,2023-05-15
2023-05-22,2041.231201171875,2074.699951171875,2097.800048828125,2032.0999755859375,2060.0,689208,2023-05-22
2023-05-29,2148.177734375,2183.39990234375,2228.0,2076.800048828125,2098.949951171875,1343049,2023-05-29
2023-06-05,2101.247314453125,2135.699951171875,2239.0,2130.300048828125,2184.949951171875,962129,2023-06-05
2023-06-12,2144.2421875,2179.39990234375,2196.0,2111.85009765625,2136.10009765625,778057,2023-06-12
2023-06-19,2121.121337890625,2155.89990234375,2214.60009765625,2117.199951171875,2184.800048828125,1671471,2023-06-19
2023-06-26,2212.12890625,2248.39990234375,2259.89990234375,2151.0,2167.199951171875,1664955,2023-06-26
2023-07-03,2184.166259765625,2212.89990234375,2279.0,2192.0,2249.0,1447022,2023-07-03
2023-07-10,2345.888916015625,2376.75,2392.0,2192.0,2215.75,1814130,2023-07-10
2023-07-17,2313.26806640625,2343.699951171875,2395.0,2310.300048828125,2395.0,711094,2023-07-17
2023-07-24,2503.91015625,2536.85009765625,2542.550048828125,2332.300048828125,2343.699951171875,1733672,2023-07-24
2023-07-31,2542.107666015625,2575.550048828125,2676.800048828125,2470.25,2540.0,4154620,2023-07-31
2023-08-07,2544.7724609375,2578.25,2626.0,2530.0,2588.85009765625,893508,2023-08-07
2023-08-14,2814.07958984375,2851.10009765625,2874.35009765625,2546.60009765625,2579.949951171875,2724794,2023-08-14
2023-08-21,3011.877685546875,3051.5,3125.0,2811.199951171875,2854.0,4226811,2023-08-21
2023-08-28,3093.20751953125,3133.89990234375,3343.85009765625,2996.699951171875,3069.949951171875,3698476,2023-08-28
2023-09-04,3144.0390625,3185.39990234375,3198.89990234375,3026.0,3160.0,2678301,2023-09-04
2023-09-11,3111.0234375,3151.949951171875,3213.949951171875,3058.89990234375,3198.0,1085102,2023-09-11
2023-09-18,3085.953369140625,3126.550048828125,3230.0,3068.10009765625,3178.89990234375,1079877,2023-09-18
2023-09-25,3143.7431640625,3185.10009765625,3343.0,3105.35009765625,3148.0,2376894,2023-09-25
2023-10-02,3152.724609375,3194.199951171875,3289.0,3063.050048828125,3185.10009765625,2631352,2023-10-02
2023-10-09,3334.927734375,3378.800048828125,3440.14990234375,3145.0,3148.0,2997441,2023-10-09
2023-10-16,3194.771484375,3236.800048828125,3403.199951171875,3227.550048828125,3378.800048828125,1234040,2023-10-16
2023-10-23,3105.44677734375,3146.300048828125,3240.0,3031.10009765625,3236.75,1041256,2023-10-23
2023-10-30,3036.503662109375,3076.449951171875,3195.14990234375,3015.25,3155.0,1294651,2023-10-30
2023-11-06,3125.779052734375,3166.89990234375,3174.800048828125,3011.550048828125,3098.0,1940471,2023-11-06
2023-11-13,3197.189697265625,3239.25,3273.39990234375,3120.199951171875,3177.10009765625,890263,2023-11-13
2023-11-20,3187.51708984375,3229.449951171875,3293.14990234375,3190.0,3250.0,1057560,2023-11-20
2023-11-27,3163.581787109375,3205.199951171875,3253.39990234375,3137.89990234375,3229.449951171875,2387675,2023-11-27
2023-12-04,3104.459716796875,3145.300048828125,3284.60009765625,3110.64990234375,3250.0,1756917,2023-12-04
2023-12-11,3089.5556640625,3130.199951171875,3206.64990234375,3088.300048828125,3164.0,1233772,2023-12-11
2023-12-18,2928.3759765625,2966.89990234375,3184.0,2924.5,3130.199951171875,1669392,2023-12-18
2023-12-25,2944.365966796875,2983.10009765625,3027.25,2931.0,2966.89990234375,1256676,2023-12-25
2024-01-01,2768.430419921875,2804.85009765625,3019.0,2794.949951171875,2996.0,2400995,2024-01-01
2024-01-08,2839.001708984375,2876.35009765625,2890.0,2790.0,2805.0,1515034,2024-01-08
2024-01-15,2941.207275390625,2979.89990234375,2990.0,2820.0,2891.0,1528615,2024-01-15
2024-01-22,2907.056640625,2945.300048828125,2979.89990234375,2820.0,2979.89990234375,948428,2024-01-22
2024-01-29,2906.316162109375,2944.550048828125,3058.800048828125,2875.0,2950.0,1513272,2024-01-29
2024-02-05,2770.79931640625,2807.25,2995.0,2648.39990234375,2964.39990234375,2845290,2024-02-05
2024-02-12,2888.994384765625,2927.0,2987.949951171875,2747.0,2807.199951171875,2188069,2024-02-12
2024-02-19,2873.201904296875,2911.0,2977.699951171875,2887.0,2953.949951171875,675306,2024-02-19
2024-02-26,2860.91357421875,2898.550048828125,2927.0,2802.60009765625,2916.449951171875,1032115,2024-02-26
2024-03-04,2812.89501953125,2849.89990234375,2966.35009765625,2802.199951171875,2895.0,873391,2024-03-04
2024-03-11,2667.458740234375,2702.550048828125,2873.550048828125,2682.5,2868.0,813836,2024-03-11
2024-03-18,2714.933837890625,2750.64990234375,2776.5,2670.550048828125,2722.949951171875,758730,2024-03-18
2024-03-25,2741.23828125,2777.300048828125,2829.550048828125,2743.300048828125,2750.0,577365,2024-03-25
2024-04-01,2959.417724609375,2998.35009765625,3039.550048828125,2768.300048828125,2779.0,1529481,2024-04-01
2024-04-08,2984.685302734375,3023.949951171875,3099.0,2950.050048828125,3000.60009765625,969745,2024-04-08
2024-04-15,3066.36083984375,3106.699951171875,3142.89990234375,2922.449951171875,3000.0,2235059,2024-04-15
2024-04-22,3248.958740234375,3291.699951171875,3307.300048828125,3115.050048828125,3115.050048828125,1446906,2024-04-22
2024-04-29,3439.3046875,3484.550048828125,3503.35009765625,3271.0,3317.800048828125,1684495,2024-04-29
2024-05-06,3507.161865234375,3553.300048828125,3582.0,3407.550048828125,3491.0,2229474,2024-05-06
2024-05-13,3872.35791015625,3923.300048828125,3960.0,3510.0,3541.0,1486279,2024-05-13
2024-05-20,3763.6376953125,3813.14990234375,3942.25,3768.050048828125,3800.550048828125,956379,2024-05-20
2024-05-27,3768.720947265625,3818.300048828125,3928.89990234375,3602.0,3813.14990234375,1188012,2024-05-27
2024-06-03,3936.365478515625,3988.14990234375,4050.0,3556.449951171875,3845.0,1652033,2024-06-03
2024-06-10,4236.369140625,4292.10009765625,4309.9501953125,3966.0,3999.89990234375,1479906,2024-06-10
2024-06-17,4278.21875,4334.5,4409.5498046875,4180.0,4292.10009765625,1153598,2024-06-17
2024-06-24,4092.659423828125,4146.5,4356.5,4129.75,4332.5,1209753,2024-06-24
2024-07-01,4077.1142578125,4130.75,4223.0,4087.60009765625,4131.0,911235,2024-07-01
2024-07-08,3881.775634765625,3915.60009765625,4191.75,3902.699951171875,4141.39990234375,809431,2024-07-08
2024-07-15,3888.417724609375,3922.300048828125,4081.89990234375,3880.0,3915.0,2311496,2024-07-15
2024-07-22,4109.73876953125,4145.5498046875,4161.2001953125,3845.300048828125,3921.949951171875,1171430,2024-07-22
2024-07-29,3871.46533203125,3905.199951171875,4234.4501953125,3890.0,4185.9501953125,1895689,2024-07-29
2024-08-05,3655.943359375,3687.800048828125,3907.449951171875,3670.0,3820.050048828125,1714801,2024-08-05
2024-08-12,3699.761474609375,3732.0,3768.5,3637.0,3685.0,651127,2024-08-12
2024-08-19,3842.468017578125,3875.949951171875,3903.0,3708.050048828125,3780.0,912838,2024-08-19
2024-08-26,3820.6083984375,3853.89990234375,3917.5,3775.0,3900.199951171875,597956,2024-08-26
2024-09-02,3655.150146484375,3687.0,3860.0,3675.0,3860.0,415532,2024-09-02
2024-09-09,3779.61572265625,3812.550048828125,3836.64990234375,3621.0,3684.0,800118,2024-09-09
2024-09-16,4044.011962890625,4079.25,4097.39990234375,3760.0,3815.60009765625,2795318,2024-09-16
2024-09-23,4290.61328125,4328.0,4420.0,4079.25,4105.9501953125,2341166,2024-09-23
2024-09-30,3980.961181640625,4015.64990234375,4348.89990234375,4001.25,4328.0,814921,2024-09-30
2024-10-07,3903.932373046875,3937.949951171875,4084.14990234375,3797.050048828125,4024.89990234375,1392419,2024-10-07
2024-10-14,3782.44091796875,3815.39990234375,4014.85009765625,3701.0,3954.550048828125,798290,2024-10-14
2024-10-21,3470.161865234375,3500.39990234375,3825.85009765625,3346.0,3815.39990234375,2500200,2024-10-21
2024-10-28,3763.307861328125,3796.10009765625,3825.0,3454.5,3500.0,1641383,2024-10-28
2024-11-04,3604.094970703125,3635.5,3796.0,3561.0,3796.0,1335560,2024-11-04
2024-11-11,3472.987548828125,3503.25,3703.949951171875,3474.64990234375,3613.60009765625,473639,2024-11-11
2024-11-18,3480.07568359375,3510.39990234375,3537.89990234375,3404.5,3509.949951171875,440268,2024-11-18
2024-11-25,3523.199951171875,3553.89990234375,3663.14990234375,3492.39990234375,3561.0,672205,2024-11-25
2024-12-02,3494.351318359375,3524.800048828125,3561.35009765625,3380.35009765625,3534.050048828125,965033,2024-12-02
2024-12-09,3410.33349609375,3440.050048828125,3580.0,3382.0,3531.0,564622,2024-12-09
2024-12-16,3134.73486328125,3162.050048828125,3470.0,3149.949951171875,3457.89990234375,1032082,2024-12-16
2024-12-23,3230.25244140625,3258.39990234375,3336.800048828125,3102.0,3180.75,1817388,2024-12-23
2024-12-30,3342.772216796875,3371.89990234375,3409.0,3222.60009765625,3259.10009765625,1527739,2024-12-30
2025-01-06,3376.478271484375,3405.89990234375,3431.85009765625,3263.14990234375,3381.14990234375,809358,2025-01-06
2025-01-13,3569.595703125,3600.699951171875,3617.39990234375,3272.35009765625,3384.5,1136942,2025-01-13
2025-01-20,3436.356689453125,3466.300048828125,3628.949951171875,3460.0,3615.75,724955,2025-01-20
2025-01-27,3420.34619140625,3450.14990234375,3676.5,3338.14990234375,3435.0,1091771,2025-01-27
2025-02-03,3241.455078125,3269.699951171875,3437.10009765625,3239.0,3432.949951171875,808775,2025-02-03
2025-02-10,2923.17822265625,2948.64990234375,3349.0,2914.0,3303.0,1909737,2025-02-10
2025-02-17,3050.20166015625,3066.60009765625,3131.39990234375,2891.5,2948.0,552861,2025-02-17
2025-02-24,2853.6083984375,2868.949951171875,3068.85009765625,2825.199951171875,3050.0,730665,2025-02-24
2025-03-03,2994.99853515625,3011.10009765625,3099.0,2865.14990234375,2909.949951171875,536134,2025-03-03
2025-03-10,2892.947021484375,2908.5,3031.0,2851.0,3010.14990234375,890932,2025-03-10
2025-03-17,3211.036865234375,3228.300048828125,3238.050048828125,2900.050048828125,2908.550048828125,730572,2025-03-17
2025-03-24,3232.670654296875,3250.050048828125,3301.949951171875,3186.35009765625,3235.199951171875,647839,2025-03-24
2025-03-31,3144.245849609375,3161.14990234375,3289.60009765625,3132.0,3250.050048828125,416341,2025-03-31
2025-04-07,3161.204833984375,3178.199951171875,3219.89990234375,2959.0,3000.0,339811,2025-04-07
2025-04-14,3247.739501953125,3265.199951171875,3320.699951171875,3178.199951171875,3178.199951171875,230852,2025-04-14
2025-04-21,3315.873291015625,3333.699951171875,3467.300048828125,3250.0,3287.800048828125,863746,2025-04-21
2025-04-28,3201.189697265625,3218.39990234375,3415.0,3206.5,3322.199951171875,309700,2025-04-28
2025-05-05,3113.660400390625,3130.39990234375,3279.39990234375,3102.0,3218.0,822560,2025-05-05
2025-05-12,3532.508544921875,3551.5,3616.60009765625,3196.0,3215.0,1686863,2025-05-12
2025-05-19,3491.827392578125,3510.60009765625,3593.60009765625,3435.39990234375,3551.5,543484,2025-05-19
2025-05-26,3303.9375,3321.699951171875,3549.89990234375,3270.0,3520.0,1905399,2025-05-26
2025-06-02,3275.58984375,3293.199951171875,3422.39990234375,3239.60009765625,3321.699951171875,738505,2025-06-02
2025-06-09,3113.46142578125,3130.199951171875,3315.0,2776.39990234375,3297.0,696263,2025-06-09
