Date,Adj Close_SCHAND.NS,Close_SCHAND.NS,High_SCHAND.NS,Low_SCHAND.NS,Open_SCHAND.NS,Volume_SCHAND.NS,Date
2021-06-14,106.0877685546875,110.69999694824219,121.0,104.0,113.0,936174,2021-06-14
2021-06-21,112.02945709228516,116.9000015258789,127.75,104.4000015258789,108.0,1507296,2021-06-21
2021-06-28,109.96903228759766,114.75,120.44999694824219,110.69999694824219,118.9000015258789,628606,2021-06-28
2021-07-05,111.31070709228516,116.1500015258789,118.4000015258789,111.44999694824219,115.8499984741211,630515,2021-07-05
2021-07-12,134.40660095214844,140.25,142.0,113.0,115.0999984741211,2929961,2021-07-12
2021-07-19,128.12948608398438,133.6999969482422,147.10000610351562,130.64999389648438,138.39999389648438,965005,2021-07-19
2021-07-26,134.21493530273438,140.0500030517578,145.25,122.44999694824219,133.6999969482422,1020191,2021-07-26
2021-08-02,126.83574676513672,132.35000610351562,148.0,130.0,140.25,880204,2021-08-02
2021-08-09,115.47946166992188,120.5,137.10000610351562,116.0999984741211,135.6999969482422,745329,2021-08-09
2021-08-16,108.4356918334961,113.1500015258789,121.0,110.94999694824219,120.9000015258789,461506,2021-08-16
2021-08-23,108.148193359375,112.8499984741211,116.5,107.30000305175781,114.0,379064,2021-08-23
2021-08-30,115.81487274169922,120.8499984741211,126.30000305175781,111.55000305175781,113.80000305175781,531344,2021-08-30
2021-09-06,109.96903228759766,114.75,122.5999984741211,113.5,121.0,173722,2021-09-06
2021-09-13,111.50236511230469,116.3499984741211,121.5,114.0,115.0,302676,2021-09-13
2021-09-20,109.87319946289062,114.6500015258789,119.0,110.05000305175781,119.0,289476,2021-09-20
2021-09-27,107.28568267822266,111.94999694824219,117.80000305175781,110.19999694824219,115.0,356228,2021-09-27
2021-10-04,116.8690414428711,121.94999694824219,125.0999984741211,112.05000305175781,112.05000305175781,730136,2021-10-04
2021-10-11,127.21907043457031,132.75,147.5,126.6500015258789,126.6500015258789,1867180,2021-10-11
2021-10-18,119.3607177734375,124.55000305175781,138.0,119.69999694824219,135.0,691601,2021-10-18
2021-10-25,120.79823303222656,126.05000305175781,129.8000030517578,116.25,125.0999984741211,435644,2021-10-25
2021-11-01,123.2898941040039,128.64999389648438,131.39999389648438,122.44999694824219,125.44999694824219,195093,2021-11-01
2021-11-08,121.13365173339844,126.4000015258789,137.5,125.19999694824219,128.9499969482422,561944,2021-11-08
2021-11-15,111.98153686523438,116.8499984741211,127.30000305175781,115.94999694824219,125.5999984741211,253380,2021-11-15
2021-11-22,108.57945251464844,113.30000305175781,118.3499984741211,110.0,117.94999694824219,323357,2021-11-22
2021-11-29,110.97528839111328,115.80000305175781,124.0999984741211,103.19999694824219,111.55000305175781,488702,2021-11-29
2021-12-06,115.81487274169922,120.8499984741211,123.5999984741211,110.75,116.0,403576,2021-12-06
2021-12-13,107.38153076171875,112.05000305175781,124.69999694824219,111.3499984741211,121.0,347522,2021-12-13
2021-12-20,103.73985290527344,108.25,113.1500015258789,106.19999694824219,112.0,157718,2021-12-20
2021-12-27,105.03359985351562,109.5999984741211,112.9000015258789,106.3499984741211,106.3499984741211,236797,2021-12-27
2022-01-03,103.06901550292969,107.55000305175781,112.94999694824219,104.5,109.0,368997,2022-01-03
2022-01-10,102.25442504882812,106.69999694824219,113.0999984741211,104.30000305175781,109.8499984741211,309115,2022-01-10
2022-01-17,110.2086181640625,115.0,121.9000015258789,105.8499984741211,106.8499984741211,1283509,2022-01-17
2022-01-24,108.67527770996094,113.4000015258789,116.94999694824219,106.3499984741211,115.0,321403,2022-01-24
2022-01-31,115.52738189697266,120.55000305175781,126.9000015258789,109.75,114.0999984741211,744128,2022-01-31
2022-02-07,109.53778076171875,114.30000305175781,122.0,113.6500015258789,115.0,392306,2022-02-07
2022-02-14,105.12944030761719,109.69999694824219,114.5999984741211,104.0,112.0,310039,2022-02-14
2022-02-21,101.20025634765625,105.5999984741211,112.0,95.25,108.0,300285,2022-02-21
2022-02-28,101.72734069824219,106.1500015258789,109.94999694824219,101.30000305175781,103.0,144113,2022-02-28
2022-03-07,100.38567352294922,104.75,110.30000305175781,101.80000305175781,104.19999694824219,375129,2022-03-07
2022-03-14,99.57108306884766,103.9000015258789,107.8499984741211,103.05000305175781,105.0,444272,2022-03-14
2022-03-21,96.9356689453125,101.1500015258789,105.69999694824219,95.0,103.5,743982,2022-03-21
2022-03-28,98.27734375,102.55000305175781,103.0999984741211,93.6500015258789,101.1500015258789,1043354,2022-03-28
2022-04-04,109.53778076171875,114.30000305175781,118.4000015258789,102.6500015258789,104.5,1028193,2022-04-04
2022-04-11,107.95653533935547,112.6500015258789,121.05000305175781,109.80000305175781,115.80000305175781,210562,2022-04-11
2022-04-18,112.5565414428711,117.44999694824219,121.0,109.80000305175781,110.9000015258789,478342,2022-04-18
2022-04-25,106.8065185546875,111.44999694824219,118.80000305175781,110.5999984741211,117.0,373377,2022-04-25
2022-05-02,97.70233154296875,101.94999694824219,113.69999694824219,98.25,113.69999694824219,269254,2022-05-02
2022-05-09,92.76690673828125,96.80000305175781,103.0,92.30000305175781,101.94999694824219,231694,2022-05-09
2022-05-16,94.06066131591797,98.1500015258789,104.94999694824219,95.1500015258789,95.1500015258789,234215,2022-05-16
2022-05-23,102.35025787353516,106.80000305175781,113.0,97.55000305175781,98.1500015258789,465292,2022-05-23
2022-05-30,107.66902160644531,112.3499984741211,118.8499984741211,106.80000305175781,110.0,461596,2022-05-30
2022-06-06,103.88359832763672,108.4000015258789,118.0,107.9000015258789,113.44999694824219,281652,2022-06-06
2022-06-13,94.156494140625,98.25,109.69999694824219,95.5999984741211,105.9000015258789,224681,2022-06-13
2022-06-20,93.05441284179688,97.0999984741211,99.80000305175781,93.0,99.0,117969,2022-06-20
2022-06-27,102.06275939941406,106.5,108.44999694824219,98.55000305175781,98.55000305175781,198465,2022-06-27
2022-07-04,110.35237121582031,115.1500015258789,118.0999984741211,105.0999984741211,108.05000305175781,353525,2022-07-04
2022-07-11,107.66902160644531,112.3499984741211,117.1500015258789,109.5,114.44999694824219,204991,2022-07-11
2022-07-18,114.61695861816406,119.5999984741211,128.0,115.19999694824219,117.5999984741211,713123,2022-07-18
2022-07-25,127.74616241455078,133.3000030517578,139.4499969482422,117.69999694824219,119.0,2029533,2022-07-25
2022-08-01,134.3107452392578,140.14999389648438,144.9499969482422,126.0999984741211,134.4499969482422,1388642,2022-08-01
2022-08-08,135.31700134277344,141.1999969482422,147.64999389648438,135.10000610351562,141.8000030517578,932112,2022-08-08
2022-08-15,155.25039672851562,162.0,175.75,140.0,141.1999969482422,3493106,2022-08-15
2022-08-22,167.37335205078125,174.64999389648438,189.89999389648438,154.6999969482422,162.0,2585131,2022-08-22
2022-08-29,179.20880126953125,187.0,203.3000030517578,170.0,173.0,1893631,2022-08-29
2022-09-05,181.07754516601562,188.9499969482422,205.0,182.25,188.3000030517578,1457723,2022-09-05
2022-09-12,173.1712646484375,180.6999969482422,201.85000610351562,179.60000610351562,189.0,1052053,2022-09-12
2022-09-19,175.1358642578125,182.75,194.1999969482422,175.0,180.14999389648438,829841,2022-09-19
2022-09-26,169.8170928955078,177.1999969482422,182.60000610351562,167.5500030517578,182.0,641249,2022-09-26
2022-10-03,181.36505126953125,189.25,195.0,175.0,175.0,487612,2022-10-03
2022-10-10,172.88377380371094,180.39999389648438,188.64999389648438,175.85000610351562,187.3000030517578,294182,2022-10-10
2022-10-17,164.25875854492188,171.39999389648438,180.3000030517578,168.8000030517578,179.0,298574,2022-10-17
2022-10-24,161.8629150390625,168.89999389648438,179.1999969482422,166.60000610351562,171.5,216847,2022-10-24
2022-10-31,159.41917419433594,166.35000610351562,174.8000030517578,161.0,171.0,342509,2022-10-31
2022-11-07,163.5399932861328,170.64999389648438,174.5,162.10000610351562,167.25,350401,2022-11-07
2022-11-14,164.0191650390625,171.14999389648438,175.4499969482422,155.0,165.0,682810,2022-11-14
2022-11-21,172.02127075195312,179.5,190.5,170.10000610351562,170.10000610351562,1142801,2022-11-21
2022-11-28,188.40882873535156,196.60000610351562,201.89999389648438,178.0,183.0,1445848,2022-11-28
2022-12-05,169.5295867919922,176.89999389648438,200.89999389648438,175.0,200.85000610351562,626784,2022-12-05
2022-12-12,170.15252685546875,177.5500030517578,185.35000610351562,171.3000030517578,177.75,381689,2022-12-12
2022-12-19,150.31497192382812,156.85000610351562,182.0,156.0,179.39999389648438,461341,2022-12-19
2022-12-26,166.27127075195312,173.5,177.5,155.0500030517578,155.9499969482422,336501,2022-12-26
2023-01-02,164.83375549316406,172.0,185.75,170.0,175.89999389648438,264376,2023-01-02
2023-01-09,165.5045928955078,172.6999969482422,180.0,170.5,174.39999389648438,124673,2023-01-09
2023-01-16,161.62332153320312,168.64999389648438,178.3000030517578,168.0,174.0,116044,2023-01-16
2023-01-23,153.18997192382812,159.85000610351562,176.75,157.25,167.0,182455,2023-01-23
2023-01-30,164.30665588378906,171.4499969482422,178.9499969482422,155.0,159.0,298718,2023-01-30
2023-02-06,165.69625854492188,172.89999389648438,179.0,166.0,173.89999389648438,244996,2023-02-06
2023-02-13,171.7337646484375,179.1999969482422,190.0,168.64999389648438,170.3000030517578,457509,2023-02-13
2023-02-20,176.28585815429688,183.9499969482422,196.60000610351562,176.14999389648438,176.14999389648438,756088,2023-02-20
2023-02-27,176.04627990722656,183.6999969482422,187.75,177.10000610351562,185.8000030517578,291852,2023-02-27
2023-03-06,205.6588592529297,214.60000610351562,222.5,183.6999969482422,183.6999969482422,4145306,2023-03-06
2023-03-13,209.97137451171875,219.10000610351562,233.39999389648438,206.5,218.0,2427310,2023-03-13
2023-03-20,205.0838623046875,214.0,235.0,210.1999969482422,225.0,1640431,2023-03-20
2023-03-27,213.1338653564453,222.39999389648438,228.9499969482422,207.35000610351562,215.39999389648438,753538,2023-03-27
2023-04-03,215.91307067871094,225.3000030517578,229.0,217.0,225.0,548962,2023-04-03
2023-04-10,208.43801879882812,217.5,233.8000030517578,212.0500030517578,227.0,988562,2023-04-10
2023-04-17,205.3234405517578,214.25,222.0,212.35000610351562,218.8000030517578,460720,2023-04-17
2023-04-24,204.6046905517578,213.5,224.0,210.1999969482422,214.5,518009,2023-04-24
2023-05-01,199.621337890625,208.3000030517578,215.4499969482422,204.85000610351562,213.5,375192,2023-05-01
2023-05-08,196.2671661376953,204.8000030517578,212.6999969482422,203.6999969482422,210.8000030517578,249609,2023-05-08
2023-05-15,203.93385314941406,212.8000030517578,224.39999389648438,203.10000610351562,205.0,971804,2023-05-15
2023-05-22,207.04844665527344,216.0500030517578,226.0,208.5,213.60000610351562,835747,2023-05-22
2023-05-29,187.97756958007812,196.14999389648438,217.85000610351562,186.35000610351562,217.85000610351562,1267802,2023-05-29
2023-06-05,178.63377380371094,186.39999389648438,211.85000610351562,185.0500030517578,204.5,1864776,2023-06-05
2023-06-12,185.00672912597656,193.0500030517578,197.5500030517578,185.10000610351562,186.3000030517578,471797,2023-06-12
2023-06-19,181.0296173095703,188.89999389648438,197.0500030517578,186.60000610351562,195.75,345386,2023-06-19
2023-06-26,183.47337341308594,191.4499969482422,196.0,188.10000610351562,188.10000610351562,377984,2023-06-26
2023-07-03,190.6129913330078,198.89999389648438,202.5,187.85000610351562,193.3000030517578,740095,2023-07-03
2023-07-10,196.5546875,205.10000610351562,212.64999389648438,200.0500030517578,201.3000030517578,651684,2023-07-10
2023-07-17,190.56507873535156,198.85000610351562,210.9499969482422,198.0,205.89999389648438,371189,2023-07-17
2023-07-24,192.43382263183594,200.8000030517578,207.89999389648438,198.0,198.3000030517578,366597,2023-07-24
2023-07-31,200.05259704589844,208.75,218.14999389648438,200.9499969482422,202.75,798376,2023-07-31
2023-08-07,186.58798217773438,194.6999969482422,213.89999389648438,187.0500030517578,210.0500030517578,561953,2023-08-07
2023-08-14,191.76300048828125,200.10000610351562,209.6999969482422,190.8000030517578,198.5,349521,2023-08-14
2023-08-21,229.52142333984375,239.5,248.10000610351562,198.4499969482422,203.10000610351562,4115951,2023-08-21
2023-08-28,281.27154541015625,293.5,299.0,240.0,241.6999969482422,3616722,2023-08-28
2023-09-04,270.3465270996094,282.1000061035156,298.45001220703125,260.25,295.5,936631,2023-09-04
2023-09-11,263.111083984375,274.54998779296875,294.29998779296875,232.89999389648438,283.95001220703125,1174129,2023-09-11
2023-09-18,262.20068359375,273.6000061035156,285.0,268.95001220703125,271.8500061035156,481832,2023-09-18
2023-09-25,267.7619323730469,276.3500061035156,291.29998779296875,273.6499938964844,273.6499938964844,474702,2023-09-25
2023-10-02,271.1531677246094,279.8500061035156,289.8500061035156,266.54998779296875,276.3500061035156,320188,2023-10-02
2023-10-09,252.8889617919922,261.0,288.79998779296875,260.04998779296875,270.0,684118,2023-10-09
2023-10-16,251.2417755126953,259.29998779296875,264.3999938964844,256.54998779296875,261.0,212424,2023-10-16
2023-10-23,248.33499145507812,256.29998779296875,260.04998779296875,238.0500030517578,257.1499938964844,273690,2023-10-23
2023-10-30,241.4556427001953,249.1999969482422,260.0,246.35000610351562,260.0,79033,2023-10-30
2023-11-06,240.29295349121094,248.0,260.0,242.0,252.5,164768,2023-11-06
2023-11-13,256.81304931640625,265.04998779296875,267.1499938964844,246.0,247.0,203847,2023-11-13
2023-11-20,266.40545654296875,274.95001220703125,284.95001220703125,252.89999389648438,265.54998779296875,392959,2023-11-20
2023-11-27,249.0132598876953,257.0,282.0,255.5500030517578,274.95001220703125,183995,2023-11-27
2023-12-04,247.9474334716797,255.89999389648438,265.0,252.60000610351562,262.8999938964844,163343,2023-12-04
2023-12-11,242.27923583984375,250.0500030517578,258.8999938964844,246.8000030517578,256.8999938964844,165281,2023-12-11
2023-12-18,249.93374633789062,257.95001220703125,260.0,236.0500030517578,250.6999969482422,285367,2023-12-18
2023-12-25,264.0315856933594,272.5,275.0,256.70001220703125,257.95001220703125,389143,2023-12-25
2024-01-01,300.41461181640625,310.04998779296875,335.0,261.8999938964844,272.5,2130878,2024-01-01
2024-01-08,287.9639587402344,297.20001220703125,315.25,292.8500061035156,312.5,267367,2024-01-08
2024-01-15,266.6960754394531,275.25,301.8999938964844,273.0,297.95001220703125,294223,2024-01-15
2024-01-22,260.5918884277344,268.95001220703125,286.5,266.1499938964844,275.25,232981,2024-01-22
2024-01-29,259.5744934082031,267.8999938964844,272.8999938964844,257.45001220703125,272.8999938964844,340110,2024-01-29
2024-02-05,269.65130615234375,278.29998779296875,286.6499938964844,252.5,264.1000061035156,1028300,2024-02-05
2024-02-12,268.004150390625,276.6000061035156,281.5,247.5500030517578,279.8999938964844,501238,2024-02-12
2024-02-19,265.53338623046875,274.04998779296875,292.0,270.25,287.0,336954,2024-02-19
2024-02-26,258.36334228515625,266.6499938964844,279.20001220703125,262.0,272.8500061035156,279240,2024-02-26
2024-03-04,251.87159729003906,259.95001220703125,281.95001220703125,258.1000061035156,266.5,293476,2024-03-04
2024-03-11,232.1055450439453,239.5500030517578,263.70001220703125,222.3000030517578,261.75,469496,2024-03-11
2024-03-18,236.95016479492188,244.5500030517578,255.0,236.10000610351562,239.5500030517578,257963,2024-03-18
2024-03-25,225.3715362548828,232.60000610351562,244.5500030517578,226.25,244.5500030517578,302400,2024-03-25
2024-04-01,241.16497802734375,248.89999389648438,253.0,229.0500030517578,236.10000610351562,274648,2024-04-01
2024-04-08,228.617431640625,235.9499969482422,250.60000610351562,234.14999389648438,249.25,400143,2024-04-08
2024-04-15,221.49583435058594,228.60000610351562,236.35000610351562,227.6999969482422,235.0,360688,2024-04-15
2024-04-22,231.13662719726562,238.5500030517578,246.39999389648438,225.64999389648438,230.75,562568,2024-04-22
2024-04-29,226.38888549804688,233.64999389648438,240.9499969482422,228.0,240.1999969482422,323400,2024-04-29
2024-05-06,222.70700073242188,229.85000610351562,239.75,224.8000030517578,233.64999389648438,289617,2024-05-06
2024-05-13,226.82492065429688,234.10000610351562,235.85000610351562,223.3000030517578,228.85000610351562,146815,2024-05-13
2024-05-20,233.849609375,241.35000610351562,243.85000610351562,231.89999389648438,231.89999389648438,296568,2024-05-20
2024-05-27,221.5927276611328,228.6999969482422,255.9499969482422,227.0,250.0,424429,2024-05-27
2024-06-03,225.61376953125,232.85000610351562,245.0,205.0500030517578,241.0,357142,2024-06-03
2024-06-10,223.06549072265625,230.22000122070312,235.0,225.3000030517578,233.0,397850,2024-06-10
2024-06-17,222.98797607421875,230.13999938964844,233.8000030517578,227.10000610351562,230.22000122070312,231355,2024-06-17
2024-06-24,223.6468505859375,230.82000732421875,249.0,229.02000427246094,229.88999938964844,953811,2024-06-24
2024-07-01,232.54156494140625,240.0,242.0,228.25,228.60000610351562,430464,2024-07-01
2024-07-08,233.33607482910156,240.82000732421875,253.9499969482422,232.14999389648438,244.0,719830,2024-07-08
2024-07-15,222.19346618652344,229.32000732421875,244.85000610351562,227.0,242.60000610351562,316738,2024-07-15
2024-07-22,224.32508850097656,231.52000427246094,234.9199981689453,223.5,229.0,316206,2024-07-22
2024-07-29,221.1373291015625,228.22999572753906,234.88999938964844,225.00999450683594,233.39999389648438,265549,2024-07-29
2024-08-05,218.47279357910156,225.47999572753906,229.0,215.16000366210938,223.60000610351562,351021,2024-08-05
2024-08-12,207.95028686523438,214.6199951171875,231.22000122070312,213.2100067138672,225.5500030517578,255992,2024-08-12
2024-08-19,223.36585998535156,230.52999877929688,233.97999572753906,216.2100067138672,216.74000549316406,430276,2024-08-19
2024-08-26,220.1102752685547,227.1699981689453,233.89999389648438,226.1999969482422,232.14999389648438,376770,2024-08-26
2024-09-02,225.01303100585938,232.22999572753906,247.0,226.25,226.25,929775,2024-09-02
2024-09-09,223.38523864746094,230.5500030517578,234.13999938964844,225.36000061035156,234.0,329754,2024-09-09
2024-09-16,242.9017333984375,247.4199981689453,254.6999969482422,224.0,230.75,2068062,2024-09-16
2024-09-23,213.2728729248047,217.24000549316406,245.97999572753906,215.60000610351562,245.97999572753906,1376285,2024-09-23
2024-09-30,208.25619506835938,212.1300048828125,221.99000549316406,210.0500030517578,219.0,446703,2024-09-30
2024-10-07,214.8927459716797,218.88999938964844,220.0399932861328,202.14999389648438,212.64999389648438,392171,2024-10-07
2024-10-14,212.0064239501953,215.9499969482422,222.0,207.50999450683594,215.02999877929688,688389,2024-10-14
2024-10-21,203.9954376220703,207.7899932861328,217.5,201.35000610351562,213.8000030517578,529874,2024-10-21
2024-10-28,216.62059020996094,220.64999389648438,222.16000366210938,203.0,205.00999450683594,232724,2024-10-28
2024-11-04,210.36692810058594,214.27999877929688,220.99000549316406,207.17999267578125,217.5,386718,2024-11-04
2024-11-11,192.72508239746094,196.30999755859375,215.0,194.00999450683594,214.10000610351562,296242,2024-11-11
2024-11-18,197.05455017089844,200.72000122070312,209.5500030517578,190.22000122070312,199.25,204109,2024-11-18
2024-11-25,212.6641845703125,216.6199951171875,219.0,196.60000610351562,202.1999969482422,340303,2024-11-25
2024-12-02,224.07200622558594,228.24000549316406,230.7899932861328,206.6300048828125,216.60000610351562,634821,2024-12-02
2024-12-09,223.5516815185547,227.7100067138672,239.38999938964844,225.00999450683594,228.9499969482422,386996,2024-12-09
2024-12-16,215.76649475097656,219.77999877929688,239.0,218.0,226.6999969482422,206684,2024-12-16
2024-12-23,213.7637481689453,217.74000549316406,220.7100067138672,208.99000549316406,218.14999389648438,87012,2024-12-23
2024-12-30,214.3135223388672,218.3000030517578,220.0399932861328,210.25999450683594,215.8000030517578,120135,2024-12-30
2025-01-06,208.76669311523438,212.64999389648438,218.3000030517578,203.2899932861328,218.3000030517578,295156,2025-01-06
2025-01-13,200.461181640625,204.19000244140625,213.8000030517578,195.5,213.8000030517578,186044,2025-01-13
2025-01-20,195.50340270996094,199.13999938964844,221.64999389648438,195.91000366210938,207.0,156883,2025-01-20
2025-01-27,186.68739318847656,190.16000366210938,199.14999389648438,185.60000610351562,199.14999389648438,229251,2025-01-27
2025-02-03,188.09127807617188,191.58999633789062,193.41000366210938,185.1999969482422,191.99000549316406,162874,2025-02-03
2025-02-10,171.20538330078125,174.38999938964844,192.99000549316406,168.80999755859375,191.0500030517578,438979,2025-02-10
2025-02-17,180.6202392578125,183.97999572753906,187.39999389648438,166.0800018310547,173.0,392663,2025-02-17
2025-02-24,166.41448974609375,169.50999450683594,185.6999969482422,166.25999450683594,185.6999969482422,141782,2025-02-24
2025-03-03,164.3037567138672,167.36000061035156,173.08999633789062,156.91000366210938,168.0,486712,2025-03-03
2025-03-10,169.0553741455078,172.1999969482422,174.8000030517578,161.4199981689453,167.5,285122,2025-03-10
2025-03-17,171.5489959716797,174.74000549316406,179.60000610351562,171.13999938964844,172.0,471120,2025-03-17
2025-03-24,165.80581665039062,168.88999938964844,178.58999633789062,168.0,174.89999389648438,554742,2025-03-24
2025-03-31,168.96701049804688,172.11000061035156,184.77999877929688,168.88999938964844,168.88999938964844,272428,2025-03-31
2025-04-07,195.01254272460938,198.63999938964844,200.0,165.0,168.0,1403764,2025-04-07
2025-04-14,207.7162322998047,211.5800018310547,218.8300018310547,198.39999389648438,198.63999938964844,444447,2025-04-14
2025-04-21,196.07281494140625,199.72000122070312,230.41000366210938,196.0,214.25,665688,2025-04-21
2025-04-28,193.85409545898438,197.4600067138672,212.4499969482422,196.24000549316406,200.7899932861328,237016,2025-04-28
2025-05-05,200.9618682861328,204.6999969482422,208.99000549316406,181.99000549316406,198.94000244140625,401398,2025-05-05
2025-05-12,224.7493896484375,228.92999267578125,240.83999633789062,205.92999267578125,209.0,1072776,2025-05-12
2025-05-19,220.26284790039062,224.36000061035156,239.0,220.2100067138672,230.0,420846,2025-05-19
2025-05-26,207.7162322998047,211.5800018310547,242.0,210.1999969482422,227.0,906314,2025-05-26
2025-06-02,216.50999450683594,216.50999450683594,221.97999572753906,207.02000427246094,210.0800018310547,530841,2025-06-02
2025-06-09,220.9499969482422,220.9499969482422,224.6699981689453,211.2100067138672,218.0,581852,2025-06-09
2025-06-16,240.05999755859375,240.05999755859375,257.8999938964844,213.00999450683594,221.60000610351562,2441332,2025-06-16
2025-06-23,238.3000030517578,238.3000030517578,242.0,231.25,241.10000610351562,333070,2025-06-23
2025-06-30,231.75999450683594,231.75999450683594,239.60000610351562,229.39999389648438,239.5,298173,2025-06-30
2025-07-07,228.41000366210938,228.41000366210938,234.0,222.0,231.75,262120,2025-07-07
2025-07-14,228.94000244140625,228.94000244140625,231.0,223.47000122070312,229.0,54588,2025-07-14
