Date,Adj Close_SKFINDIA.NS,Close_SKFINDIA.NS,High_SKFINDIA.NS,Low_SKFINDIA.NS,Open_SKFINDIA.NS,Volume_SKFINDIA.NS,Date
2021-09-06,3078.24951171875,3189.550048828125,3257.5,3105.10009765625,3257.5,216683,2021-09-06
2021-09-13,2926.2939453125,3032.10009765625,3253.0,2935.199951171875,3205.5,1262326,2021-09-13
2021-09-20,2900.525146484375,3005.39990234375,3072.300048828125,2855.35009765625,2990.0,239704,2021-09-20
2021-09-27,2987.72265625,3095.75,3216.050048828125,3050.050048828125,3161.10009765625,419615,2021-09-27
2021-10-04,3185.6171875,3300.800048828125,3350.0,3085.5,3085.5,292421,2021-10-04
2021-10-11,3166.36376953125,3280.85009765625,3440.0,3270.0,3346.0,201243,2021-10-11
2021-10-18,3057.548095703125,3168.10009765625,3369.39990234375,3095.0,3356.60009765625,177712,2021-10-18
2021-10-25,3205.015869140625,3320.89990234375,3394.050048828125,3057.300048828125,3156.0,309799,2021-10-25
2021-11-01,3759.42041015625,3895.35009765625,4143.89990234375,3280.0,3320.89990234375,318135,2021-11-01
2021-11-08,3786.15380859375,3923.050048828125,4164.0,3781.0,3920.0,394197,2021-11-08
2021-11-15,3736.11328125,3871.199951171875,3964.0,3769.699951171875,3888.0,260460,2021-11-15
2021-11-22,3554.625,3683.14990234375,3891.14990234375,3622.25,3890.0,141646,2021-11-22
2021-11-29,3755.173828125,3890.949951171875,3989.0,3520.0,3653.800048828125,272970,2021-11-29
2021-12-06,3786.105712890625,3923.0,4050.0,3801.050048828125,3929.0,305830,2021-12-06
2021-12-13,3803.9599609375,3941.5,4239.9501953125,3868.800048828125,3945.0,441235,2021-12-13
2021-12-20,3510.760986328125,3637.699951171875,3933.800048828125,3613.25,3868.0,170793,2021-12-20
2021-12-27,3610.745849609375,3741.300048828125,3807.0,3551.949951171875,3610.0,134923,2021-12-27
2022-01-03,3759.56494140625,3895.5,3934.550048828125,3715.0,3715.0,213385,2022-01-03
2022-01-10,3833.9267578125,3972.550048828125,4040.449951171875,3862.60009765625,3896.5,331629,2022-01-10
2022-01-17,3797.156005859375,3934.449951171875,4054.0,3875.0,3931.0,228520,2022-01-17
2022-01-24,3556.7001953125,3685.300048828125,3938.85009765625,3663.300048828125,3906.050048828125,107332,2022-01-24
2022-01-31,3539.376708984375,3667.35009765625,3840.0,3575.0,3681.0,222762,2022-01-31
2022-02-07,3376.51513671875,3498.60009765625,3719.949951171875,3420.0,3719.949951171875,154059,2022-02-07
2022-02-14,3362.27978515625,3483.85009765625,3574.0,3360.0,3450.0,168675,2022-02-14
2022-02-21,3233.148681640625,3350.050048828125,3516.300048828125,3181.35009765625,3500.0,195317,2022-02-21
2022-02-28,3187.547607421875,3302.800048828125,3649.75,3271.89990234375,3310.0,249093,2022-02-28
2022-03-07,3231.749755859375,3348.60009765625,3422.0,3111.550048828125,3270.0,178592,2022-03-07
2022-03-14,3276.1923828125,3394.64990234375,3439.0,3205.5,3340.0,176643,2022-03-14
2022-03-21,3238.55322265625,3355.64990234375,3450.0,3302.0,3394.64990234375,181105,2022-03-21
2022-03-28,3414.10595703125,3537.550048828125,3580.75,3267.5,3350.0,125039,2022-03-28
2022-04-04,3376.370361328125,3498.449951171875,3627.0,3455.5,3556.199951171875,203983,2022-04-04
2022-04-11,3362.424560546875,3484.0,3515.0,3428.300048828125,3486.0,38568,2022-04-11
2022-04-18,3240.531982421875,3357.699951171875,3495.10009765625,3333.0,3484.0,157278,2022-04-18
2022-04-25,3246.901611328125,3364.300048828125,3450.0,3325.14990234375,3337.0,102101,2022-04-25
2022-05-02,3088.04541015625,3199.699951171875,3380.699951171875,3135.25,3380.699951171875,104371,2022-05-02
2022-05-09,3056.341552734375,3166.85009765625,3292.64990234375,2981.300048828125,3170.60009765625,268570,2022-05-09
2022-05-16,3082.2060546875,3193.64990234375,3249.0,3052.10009765625,3170.0,198221,2022-05-16
2022-05-23,3153.334716796875,3267.35009765625,3425.0,3160.0,3209.64990234375,323420,2022-05-23
2022-05-30,3353.64208984375,3474.89990234375,3688.0,3249.89990234375,3250.0,548738,2022-05-30
2022-06-06,3309.488525390625,3429.14990234375,3548.949951171875,3375.0,3489.0,117143,2022-06-06
2022-06-13,3077.91162109375,3189.199951171875,3394.64990234375,3153.300048828125,3303.0,155331,2022-06-13
2022-06-20,3259.592529296875,3377.449951171875,3394.949951171875,3111.550048828125,3190.0,114333,2022-06-20
2022-06-27,3584.3984375,3714.0,3786.64990234375,3357.64990234375,3402.25,246058,2022-06-27
2022-07-04,3584.809814453125,3698.75,3863.949951171875,3657.0,3721.949951171875,202083,2022-07-04
2022-07-11,3613.54638671875,3728.39990234375,3815.0,3651.300048828125,3698.0,265391,2022-07-11
2022-07-18,3902.560546875,4026.60009765625,4059.0,3710.0,3762.0,244081,2022-07-18
2022-07-25,4108.36962890625,4238.9501953125,4300.0,3950.0,4047.800048828125,447086,2022-07-25
2022-08-01,4213.57470703125,4347.5,4487.35009765625,4219.89990234375,4320.0,334621,2022-08-01
2022-08-08,4360.31103515625,4498.89990234375,4500.0,4279.60009765625,4393.5,258658,2022-08-08
2022-08-15,4416.5732421875,4556.9501953125,4778.7001953125,4463.0498046875,4498.89990234375,275005,2022-08-15
2022-08-22,4564.47216796875,4709.5498046875,4880.0,4482.89990234375,4565.0,349964,2022-08-22
2022-08-29,4774.7392578125,4926.5,4950.0,4578.75,4615.0,241414,2022-08-29
2022-09-05,4820.630859375,4973.85009765625,5029.9501953125,4750.60009765625,4948.5,275037,2022-09-05
2022-09-12,4446.03662109375,4587.35009765625,5052.0,4537.64990234375,5023.85009765625,332358,2022-09-12
2022-09-19,4336.857421875,4474.7001953125,4791.9501953125,4422.0,4587.35009765625,181269,2022-09-19
2022-09-26,4567.96142578125,4713.14990234375,4787.10009765625,4363.35009765625,4474.7001953125,204665,2022-09-26
2022-10-03,4578.6708984375,4724.2001953125,4819.39990234375,4641.10009765625,4710.0,125273,2022-10-03
2022-10-10,4378.77490234375,4517.9501953125,4724.0,4485.0498046875,4724.0,85244,2022-10-10
2022-10-17,4312.82080078125,4449.89990234375,4688.4501953125,4410.0498046875,4519.5,108521,2022-10-17
2022-10-24,4199.23095703125,4332.7001953125,4550.0,4301.0,4499.0,55549,2022-10-24
2022-10-31,4359.24560546875,4497.7998046875,4705.0,4340.10009765625,4354.39990234375,302261,2022-10-31
2022-11-07,4764.12646484375,4915.5498046875,4959.0,4461.5498046875,4570.0,244816,2022-11-07
2022-11-14,4839.4814453125,4993.2998046875,5148.0,4783.0498046875,4876.25,378592,2022-11-14
2022-11-21,4844.95751953125,4998.9501953125,5175.0,4965.5498046875,5000.0498046875,200327,2022-11-21
2022-11-28,4688.8681640625,4837.89990234375,4997.89990234375,4655.5498046875,4950.0,204191,2022-11-28
2022-12-05,4633.9638671875,4781.25,4907.25,4733.0,4842.2001953125,108221,2022-12-05
2022-12-12,4498.228515625,4641.2001953125,4951.0,4624.7001953125,4784.9501953125,170602,2022-12-12
2022-12-19,4353.0419921875,4491.39990234375,4739.9501953125,4449.0,4664.4501953125,252113,2022-12-19
2022-12-26,4360.50537109375,4499.10009765625,4601.35009765625,4404.0,4440.0,293198,2022-12-26
2023-01-02,4451.900390625,4593.39990234375,4719.60009765625,4472.0,4472.0,98655,2023-01-02
2023-01-09,4504.33349609375,4647.5,4804.39990234375,4608.0,4612.14990234375,177749,2023-01-09
2023-01-16,4422.48486328125,4563.0498046875,4688.0,4492.89990234375,4611.10009765625,62646,2023-01-16
2023-01-23,4183.0458984375,4316.0,4607.2001953125,4275.0,4585.89990234375,79503,2023-01-23
2023-01-30,4252.58544921875,4387.75,4560.0,4270.25,4300.0,103887,2023-01-30
2023-02-06,4232.66845703125,4367.2001953125,4542.2998046875,4329.0,4387.75,98692,2023-02-06
2023-02-13,4326.43798828125,4463.9501953125,4488.0,4283.0498046875,4367.2001953125,87383,2023-02-13
2023-02-20,4374.84912109375,4513.89990234375,4534.0,4365.0,4463.9501953125,133696,2023-02-20
2023-02-27,4331.962890625,4469.64990234375,4549.9501953125,4426.2998046875,4514.0,147595,2023-02-27
2023-03-06,4288.5908203125,4424.89990234375,4581.25,4415.14990234375,4493.2001953125,97311,2023-03-06
2023-03-13,4149.220703125,4281.10009765625,4480.0,4239.7001953125,4447.0498046875,108010,2023-03-13
2023-03-20,4062.332763671875,4191.4501953125,4349.60009765625,4157.0,4293.14990234375,61524,2023-03-20
2023-03-27,4124.6513671875,4255.75,4293.9501953125,3960.10009765625,4191.0,100596,2023-03-27
2023-04-03,4244.29931640625,4379.2001953125,4417.0,4256.0,4265.0,30428,2023-04-03
2023-04-10,4123.43994140625,4254.5,4381.60009765625,4250.5498046875,4379.2001953125,24741,2023-04-10
2023-04-17,4016.0048828125,4143.64990234375,4289.9501953125,4114.60009765625,4260.14990234375,124738,2023-04-17
2023-04-24,4039.9921875,4168.39990234375,4199.89990234375,4070.699951171875,4160.0,155116,2023-04-24
2023-05-01,4036.260986328125,4164.5498046875,4257.0,4120.0,4168.39990234375,139892,2023-05-01
2023-05-08,4197.1962890625,4330.60009765625,4360.89990234375,4125.0498046875,4164.5498046875,73296,2023-05-08
2023-05-15,4227.9677734375,4362.35009765625,4510.0498046875,4267.0,4331.0,203874,2023-05-15
2023-05-22,4258.400390625,4393.75,4410.0,4301.60009765625,4363.10009765625,101189,2023-05-22
2023-05-29,4336.46923828125,4474.2998046875,4530.0,4340.0,4398.75,115653,2023-05-29
2023-06-05,4681.357421875,4830.14990234375,4986.39990234375,4467.9501953125,4474.0,146182,2023-06-05
2023-06-12,4632.02490234375,4779.25,4839.14990234375,4705.5498046875,4839.14990234375,60303,2023-06-12
2023-06-19,4728.60546875,4878.89990234375,4942.14990234375,4742.0498046875,4799.0,152417,2023-06-19
2023-06-26,4823.53857421875,4976.85009765625,5050.7998046875,4861.5498046875,4899.89990234375,162016,2023-06-26
2023-07-03,5012.16162109375,5130.10009765625,5174.85009765625,4976.85009765625,5003.0,236298,2023-07-03
2023-07-10,5168.14111328125,5289.75,5350.0,4910.0,5125.0,147728,2023-07-10
2023-07-17,5138.00048828125,5258.89990234375,5397.0,5205.5498046875,5338.4501953125,244522,2023-07-17
2023-07-24,5190.3681640625,5312.5,5348.9501953125,5021.0,5285.2001953125,203516,2023-07-24
2023-07-31,5112.74462890625,5233.0498046875,5534.9501953125,5090.14990234375,5340.0,238580,2023-07-31
2023-08-07,4952.31982421875,5068.85009765625,5339.9501953125,5039.0498046875,5339.9501953125,47860,2023-08-07
2023-08-14,4984.07275390625,5101.35009765625,5128.0,4895.0,5068.7998046875,47904,2023-08-14
2023-08-21,4929.40869140625,5045.39990234375,5179.5,4999.0,5099.9501953125,68071,2023-08-21
2023-08-28,5022.859375,5141.0498046875,5255.9501953125,5010.0,5096.2998046875,123622,2023-08-28
2023-09-04,5170.388671875,5292.0498046875,5425.0,5117.7001953125,5175.0,351674,2023-09-04
2023-09-11,5058.86279296875,5177.89990234375,5440.0,5150.0,5319.89990234375,151419,2023-09-11
2023-09-18,5000.388671875,5118.0498046875,5245.0,5085.2001953125,5245.0,34049,2023-09-18
2023-09-25,4994.0869140625,5111.60009765625,5249.0,5036.0,5150.0,79008,2023-09-25
2023-10-02,5214.109375,5336.7998046875,5378.0,5111.60009765625,5111.60009765625,124590,2023-10-02
2023-10-09,5079.28173828125,5198.7998046875,5378.0,5185.5,5375.0,54852,2023-10-09
2023-10-16,5096.0869140625,5216.0,5320.0,5164.9501953125,5224.7998046875,55734,2023-10-16
2023-10-23,4858.13623046875,4972.4501953125,5243.5,4953.0498046875,5186.0,59885,2023-10-23
2023-10-30,4727.607421875,4838.85009765625,5015.39990234375,4772.25,4992.7001953125,59311,2023-10-30
2023-11-06,4509.78271484375,4615.89990234375,5144.7001953125,4596.35009765625,4888.0,248806,2023-11-06
2023-11-13,4552.478515625,4659.60009765625,4714.9501953125,4522.5498046875,4658.5498046875,105482,2023-11-13
2023-11-20,4496.34912109375,4602.14990234375,4753.60009765625,4590.0,4725.0,206733,2023-11-20
2023-11-27,4489.31494140625,4594.9501953125,4690.89990234375,4527.10009765625,4602.14990234375,86484,2023-11-27
2023-12-04,4463.912109375,4568.9501953125,4730.64990234375,4555.0,4646.10009765625,146231,2023-12-04
2023-12-11,4485.357421875,4590.89990234375,4625.0,4441.0,4575.0,147689,2023-12-11
2023-12-18,4589.3115234375,4697.2998046875,4739.89990234375,4525.0,4637.89990234375,241286,2023-12-18
2023-12-25,4494.34619140625,4600.10009765625,4739.89990234375,4450.14990234375,4697.2998046875,157531,2023-12-25
2024-01-01,4484.185546875,4589.7001953125,4642.89990234375,4497.0,4618.85009765625,108136,2024-01-01
2024-01-08,4486.4326171875,4592.0,4665.89990234375,4400.0,4600.0,90828,2024-01-08
2024-01-15,4530.64208984375,4637.25,4710.0498046875,4541.10009765625,4592.0,168312,2024-01-15
2024-01-22,4491.7080078125,4597.39990234375,4699.0,4555.4501953125,4637.25,51148,2024-01-22
2024-01-29,4444.6650390625,4549.25,4746.9501953125,4509.9501953125,4585.0498046875,246230,2024-01-29
2024-02-05,4414.8662109375,4518.75,4775.0,4485.0,4568.0498046875,223090,2024-02-05
2024-02-12,4427.7138671875,4531.89990234375,4599.0,4371.0498046875,4541.0,362138,2024-02-12
2024-02-19,4428.73974609375,4532.9501953125,4585.4501953125,4387.89990234375,4531.9501953125,143282,2024-02-19
2024-02-26,4595.857421875,4704.0,4820.0,4485.0,4532.0,168246,2024-02-26
2024-03-04,4241.642578125,4341.4501953125,4700.0,4315.0,4700.0,63487,2024-03-04
2024-03-11,4142.4267578125,4239.89990234375,4400.0,4024.5,4364.2998046875,390338,2024-03-11
2024-03-18,4165.97265625,4264.0,4318.89990234375,4179.89990234375,4230.7998046875,322194,2024-03-18
2024-03-25,4063.044677734375,4158.64990234375,4280.0,4114.89990234375,4264.0,183851,2024-03-25
2024-04-01,4410.0791015625,4513.85009765625,4560.0,4180.0,4180.4501953125,111893,2024-04-01
2024-04-08,4520.92041015625,4627.2998046875,4779.0,4486.0,4535.0,111688,2024-04-08
2024-04-15,4479.98388671875,4585.39990234375,4630.0,4448.0,4620.0,118702,2024-04-15
2024-04-22,4493.80859375,4599.5498046875,4815.2001953125,4451.0,4596.7001953125,79405,2024-04-22
2024-04-29,4524.73095703125,4631.2001953125,4790.0,4527.4501953125,4600.10009765625,207861,2024-04-29
2024-05-06,4881.53515625,4996.39990234375,5121.9501953125,4562.0,4675.0,1118796,2024-05-06
2024-05-13,5847.55419921875,5985.14990234375,6090.0,4981.5,5015.0,847135,2024-05-13
2024-05-20,6124.68310546875,6268.7998046875,6380.0,5891.14990234375,6170.0,370077,2024-05-20
2024-05-27,5850.0458984375,5987.7001953125,6374.0,5900.0,6265.0,287574,2024-05-27
2024-06-03,6033.0400390625,6175.0,6250.0,5544.2998046875,6200.0,186735,2024-06-03
2024-06-10,6762.0849609375,6921.2001953125,6983.60009765625,6113.0,6247.0,671114,2024-06-10
2024-06-17,6639.47021484375,6795.7001953125,7350.0,6612.0,6921.2001953125,442364,2024-06-17
2024-06-24,6318.8154296875,6467.5,6850.0498046875,6450.10009765625,6850.0,146603,2024-06-24
2024-07-01,6242.95068359375,6389.85009765625,6750.0,6330.5,6509.4501953125,340583,2024-07-01
2024-07-08,5903.04052734375,5920.14990234375,6398.75,5023.5,6349.0,310673,2024-07-08
2024-07-15,5572.099609375,5588.25,6002.35009765625,5572.0,5944.89990234375,182239,2024-07-15
2024-07-22,5586.408203125,5602.60009765625,5768.89990234375,5500.0498046875,5589.9501953125,254348,2024-07-22
2024-07-29,5550.56201171875,5566.64990234375,5738.0,5490.0,5666.9501953125,316832,2024-07-29
2024-08-05,5397.40576171875,5413.0498046875,5513.85009765625,5282.14990234375,5426.5,208768,2024-08-05
2024-08-12,5068.7587890625,5083.4501953125,5360.0,4930.0,5360.0,408801,2024-08-12
2024-08-19,5243.50244140625,5258.7001953125,5370.25,5050.0,5088.0,416484,2024-08-19
2024-08-26,5263.94287109375,5279.2001953125,5312.35009765625,5180.0,5260.10009765625,440006,2024-08-26
2024-09-02,5243.3525390625,5258.5498046875,5423.9501953125,5198.0,5284.9501953125,262508,2024-09-02
2024-09-09,5432.1552734375,5447.89990234375,5550.0,5177.2001953125,5258.5498046875,334016,2024-09-09
2024-09-16,5369.28759765625,5384.85009765625,5580.0,5255.0,5476.60009765625,331846,2024-09-16
2024-09-23,5394.564453125,5410.2001953125,5520.0,5345.0,5385.0498046875,367999,2024-09-23
2024-09-30,5298.79150390625,5314.14990234375,5468.9501953125,5301.10009765625,5411.0,184513,2024-09-30
2024-10-07,5397.5556640625,5413.2001953125,5492.60009765625,5074.10009765625,5342.0,481660,2024-10-07
2024-10-14,5328.40625,5343.85009765625,5449.89990234375,5231.0,5439.89990234375,176488,2024-10-14
2024-10-21,5080.375,5095.10009765625,5365.0,5035.2998046875,5357.25,135611,2024-10-21
2024-10-28,5224.60693359375,5239.75,5255.0,4992.10009765625,5092.0498046875,313851,2024-10-28
2024-11-04,5069.60595703125,5084.2998046875,5226.10009765625,5024.0,5192.10009765625,122619,2024-11-04
2024-11-11,4505.4912109375,4518.5498046875,5130.0,4400.0,5084.2998046875,362417,2024-11-11
2024-11-18,4661.73828125,4675.25,4769.0,4334.0,4489.39990234375,287568,2024-11-18
2024-11-25,4991.83154296875,5006.2998046875,5031.39990234375,4670.0,4720.0,166146,2024-11-25
2024-12-02,5068.80859375,5083.5,5210.0,4923.75,5019.14990234375,109158,2024-12-02
2024-12-09,4846.20361328125,4860.25,5083.5,4801.25,5080.60009765625,115765,2024-12-09
2024-12-16,4523.9375,4537.0498046875,4924.7001953125,4520.0,4884.60009765625,91640,2024-12-16
2024-12-23,4563.27392578125,4576.5,4645.25,4401.25,4572.2001953125,199673,2024-12-23
2024-12-30,4507.4853515625,4520.5498046875,4580.10009765625,4444.85009765625,4567.9501953125,74209,2024-12-30
2025-01-06,4305.4208984375,4317.89990234375,4543.2001953125,4308.0,4543.2001953125,95126,2025-01-06
2025-01-13,4242.55322265625,4254.85009765625,4338.2001953125,4184.0,4319.9501953125,210586,2025-01-13
2025-01-20,4130.27880859375,4142.25,4294.0,4121.9501953125,4294.0,120407,2025-01-20
2025-01-27,3967.251220703125,3978.75,4142.2001953125,3915.050048828125,4142.0,341046,2025-01-27
2025-02-03,3999.407958984375,4011.0,4050.0,3921.0,3978.75,121738,2025-02-03
2025-02-10,3677.192138671875,3687.85009765625,4010.0,3541.0,3965.39990234375,259879,2025-02-10
2025-02-17,3806.31787109375,3817.35009765625,3900.0,3591.75,3650.0,283009,2025-02-17
2025-02-24,3679.635009765625,3690.300048828125,3855.0,3566.949951171875,3817.35009765625,221927,2025-02-24
2025-03-03,3764.9873046875,3775.89990234375,3810.0,3541.0,3715.0,148932,2025-03-03
2025-03-10,3628.28369140625,3638.800048828125,3798.0,3632.0,3798.0,102372,2025-03-10
2025-03-17,3798.041748046875,3809.050048828125,3850.0,3614.60009765625,3638.800048828125,258689,2025-03-17
2025-03-24,3839.421875,3850.550048828125,3894.0,3759.449951171875,3805.39990234375,585081,2025-03-24
2025-03-31,3757.558837890625,3768.449951171875,3870.300048828125,3711.0,3850.550048828125,335595,2025-03-31
2025-04-07,3850.788818359375,3861.949951171875,3960.0,3541.0,3541.0,148237,2025-04-07
2025-04-14,3893.913818359375,3905.199951171875,3954.89990234375,3850.60009765625,3940.0,63906,2025-04-14
2025-04-21,3865.49609375,3876.699951171875,3977.10009765625,3833.0,3939.0,418093,2025-04-21
2025-04-28,3900.694091796875,3912.0,3935.89990234375,3761.60009765625,3860.0,174995,2025-04-28
2025-05-05,3915.65087890625,3927.0,4040.0,3820.0,3949.89990234375,148916,2025-05-05
2025-05-12,4561.57861328125,4574.7998046875,4688.0,3990.0,4000.0,639341,2025-05-12
2025-05-19,4633.0712890625,4646.5,4736.5,4492.39990234375,4611.39990234375,410561,2025-05-19
2025-05-26,4682.42822265625,4696.0,4787.0,4520.0,4666.5,268724,2025-05-26
2025-06-02,4695.19091796875,4708.7998046875,4964.2001953125,4610.0,4737.0,468758,2025-06-02
2025-06-09,4633.47021484375,4646.89990234375,4755.0,4570.39990234375,4725.0,154996,2025-06-09
2025-06-16,4597.77392578125,4611.10009765625,4657.2001953125,4518.7998046875,4630.2001953125,287539,2025-06-16
2025-06-23,4610.43701171875,4623.7998046875,4779.89990234375,4566.5,4600.0,244680,2025-06-23
2025-06-30,4941.47705078125,4955.7998046875,5049.7998046875,4634.2001953125,4634.2001953125,766367,2025-06-30
2025-07-07,4858.39990234375,4858.39990234375,5020.0,4845.0,4970.0,133927,2025-07-07
2025-07-14,4872.7001953125,4872.7001953125,4912.39990234375,4807.5,4842.10009765625,58672,2025-07-14
