Date,Adj Close_SUNDARMHLD.NS,Close_SUNDARMHLD.NS,High_SUNDARMHLD.NS,Low_SUNDARMHLD.NS,Open_SUNDARMHLD.NS,Volume_SUNDARMHLD.NS,Date
2021-05-24,63.48283386230469,70.44999694824219,72.8499984741211,69.5,71.8499984741211,655258,2021-05-24
2021-05-31,68.2586898803711,75.75,78.0,70.6500015258789,70.9000015258789,1848888,2021-05-31
2021-06-07,68.93452453613281,76.5,81.69999694824219,73.25,76.5,2338597,2021-06-07
2021-06-14,64.83448028564453,71.94999694824219,75.30000305175781,70.5,75.0999984741211,1319101,2021-06-14
2021-06-21,66.27626037597656,73.55000305175781,76.19999694824219,70.5999984741211,71.8499984741211,1309888,2021-06-21
2021-06-28,67.8081283569336,75.25,77.80000305175781,72.1500015258789,72.5999984741211,1548669,2021-06-28
2021-07-05,67.85440826416016,74.80000305175781,76.69999694824219,72.0999984741211,75.25,1202984,2021-07-05
2021-07-12,72.9797592163086,80.44999694824219,81.80000305175781,74.1500015258789,76.5,3149832,2021-07-12
2021-07-19,70.93869018554688,78.19999694824219,83.25,75.25,79.0,1671145,2021-07-19
2021-07-26,72.79834747314453,80.25,83.4000015258789,76.0,79.4000015258789,2374184,2021-07-26
2021-08-02,82.32335662841797,90.75,94.69999694824219,80.5,80.5,6336793,2021-08-02
2021-08-09,76.6537094116211,84.5,93.44999694824219,79.75,93.4000015258789,1880272,2021-08-09
2021-08-16,69.8954849243164,77.05000305175781,86.9000015258789,76.3499984741211,86.9000015258789,801503,2021-08-16
2021-08-23,70.84796905517578,78.0999984741211,82.5999984741211,75.8499984741211,78.19999694824219,702059,2021-08-23
2021-08-30,71.02941131591797,78.30000305175781,79.5999984741211,77.5999984741211,78.80000305175781,500136,2021-08-30
2021-09-06,69.85011291503906,77.0,79.4000015258789,76.44999694824219,78.30000305175781,464627,2021-09-06
2021-09-13,72.48084259033203,79.9000015258789,82.6500015258789,76.30000305175781,77.0999984741211,641777,2021-09-13
2021-09-20,70.16761779785156,77.3499984741211,79.5,77.0999984741211,79.0999984741211,463481,2021-09-20
2021-09-27,68.76154327392578,75.80000305175781,78.44999694824219,74.80000305175781,77.30000305175781,614473,2021-09-27
2021-10-04,67.71833038330078,74.6500015258789,76.94999694824219,73.5,76.5999984741211,864981,2021-10-04
2021-10-11,71.39227294921875,78.69999694824219,79.0999984741211,74.0,75.0,786649,2021-10-11
2021-10-18,73.43333435058594,80.94999694824219,83.25,78.1500015258789,81.9000015258789,1697408,2021-10-18
2021-10-25,70.75725555419922,78.0,81.5999984741211,75.94999694824219,81.4000015258789,640218,2021-10-25
2021-11-01,76.38156127929688,84.19999694824219,85.5999984741211,77.80000305175781,78.5,900056,2021-11-01
2021-11-08,80.55442810058594,88.80000305175781,90.0,80.5,85.9000015258789,1601726,2021-11-08
2021-11-15,77.87834930419922,85.8499984741211,94.25,85.0,89.0,1768771,2021-11-15
2021-11-22,72.9797592163086,80.44999694824219,88.5,79.55000305175781,86.69999694824219,927200,2021-11-22
2021-11-29,74.70333099365234,82.3499984741211,83.19999694824219,76.3499984741211,79.5,660416,2021-11-29
2021-12-06,73.93228149414062,81.5,84.4000015258789,80.19999694824219,82.9000015258789,496190,2021-12-06
2021-12-13,71.2108383178711,78.5,82.69999694824219,77.5,82.30000305175781,452770,2021-12-13
2021-12-20,69.66869354248047,76.80000305175781,79.25,74.19999694824219,78.0,707647,2021-12-20
2021-12-27,70.48512268066406,77.69999694824219,79.4000015258789,75.19999694824219,76.0,388315,2021-12-27
2022-01-03,74.0229721069336,81.5999984741211,82.0,77.9000015258789,77.94999694824219,540460,2022-01-03
2022-01-10,81.46156311035156,89.80000305175781,90.80000305175781,80.80000305175781,80.80000305175781,1723640,2022-01-10
2022-01-17,74.79405975341797,82.44999694824219,91.6500015258789,81.44999694824219,91.0,1097408,2022-01-17
2022-01-24,76.01870727539062,83.80000305175781,86.30000305175781,77.55000305175781,84.0,590284,2022-01-24
2022-01-31,75.4290542602539,83.1500015258789,85.4000015258789,80.55000305175781,84.9000015258789,463941,2022-01-31
2022-02-07,73.11583709716797,80.5999984741211,84.0,79.0999984741211,82.4000015258789,339691,2022-02-07
2022-02-14,71.9819107055664,79.3499984741211,82.0,77.69999694824219,79.0999984741211,284376,2022-02-14
2022-02-21,68.12654113769531,75.0999984741211,79.44999694824219,67.0999984741211,79.0999984741211,371339,2022-02-21
2022-02-28,65.45046997070312,72.1500015258789,77.1500015258789,70.80000305175781,75.0,301302,2022-02-28
2022-03-07,65.72260284423828,72.44999694824219,75.0,69.3499984741211,71.0999984741211,357524,2022-03-07
2022-03-14,66.08546447753906,72.8499984741211,74.4000015258789,71.4000015258789,73.0999984741211,357072,2022-03-14
2022-03-21,64.04439544677734,70.5999984741211,74.75,70.19999694824219,72.5,367445,2022-03-21
2022-03-28,65.8133316040039,72.55000305175781,73.0999984741211,67.9000015258789,72.5999984741211,741372,2022-03-28
2022-04-04,68.62548065185547,75.6500015258789,77.9000015258789,72.5999984741211,73.9000015258789,509334,2022-04-04
2022-04-11,73.34261322021484,80.8499984741211,84.5,74.5,75.0,864312,2022-04-11
2022-04-18,71.2108383178711,78.5,81.55000305175781,77.25,81.5,484001,2022-04-18
2022-04-25,69.94084167480469,77.0999984741211,81.1500015258789,76.30000305175781,78.0,395697,2022-04-25
2022-05-02,67.80904388427734,74.75,78.25,73.94999694824219,77.9000015258789,273840,2022-05-02
2022-05-09,63.77225875854492,70.30000305175781,75.0,69.0999984741211,74.0999984741211,382164,2022-05-09
2022-05-16,65.0422592163086,71.69999694824219,73.1500015258789,68.05000305175781,71.5,301319,2022-05-16
2022-05-23,61.91260528564453,68.25,73.5,65.80000305175781,70.5999984741211,469830,2022-05-23
2022-05-30,64.40725708007812,71.0,72.6500015258789,68.4000015258789,68.4000015258789,364011,2022-05-30
2022-06-06,61.867244720458984,68.19999694824219,72.44999694824219,67.94999694824219,71.6500015258789,420953,2022-06-06
2022-06-13,57.921165466308594,63.849998474121094,69.5,63.20000076293945,68.19999694824219,318708,2022-06-13
2022-06-20,59.05509567260742,65.0999984741211,67.5,63.0,64.5999984741211,201011,2022-06-20
2022-06-27,65.17831420898438,71.8499984741211,74.0,66.4000015258789,67.8499984741211,445987,2022-06-27
2022-07-04,67.14837646484375,73.0,74.94999694824219,70.5,72.44999694824219,288653,2022-07-04
2022-07-11,67.10237884521484,72.94999694824219,74.0999984741211,70.19999694824219,73.75,211101,2022-07-11
2022-07-18,70.04586029052734,76.1500015258789,77.4000015258789,73.0,73.0,390528,2022-07-18
2022-07-25,71.83954620361328,78.0999984741211,79.1500015258789,75.3499984741211,76.44999694824219,354562,2022-07-25
2022-08-01,71.24166107177734,77.44999694824219,79.5,75.0,78.69999694824219,727372,2022-08-01
2022-08-08,72.25347900390625,78.55000305175781,79.9000015258789,77.05000305175781,77.05000305175781,287755,2022-08-08
2022-08-15,72.66741180419922,79.0,79.9000015258789,77.5999984741211,78.55000305175781,225006,2022-08-15
2022-08-22,72.29947662353516,78.5999984741211,80.19999694824219,77.5,79.0,232007,2022-08-22
2022-08-29,72.48343658447266,78.80000305175781,80.94999694824219,77.5,77.55000305175781,259533,2022-08-29
2022-09-05,73.08132934570312,79.44999694824219,81.5999984741211,77.25,79.69999694824219,350649,2022-09-05
2022-09-12,77.7265396118164,84.5,91.6500015258789,79.80000305175781,80.0,1709491,2022-09-12
2022-09-19,85.59117126464844,93.05000305175781,100.0,83.75,84.9000015258789,3215256,2022-09-19
2022-09-26,95.11151885986328,103.4000015258789,107.30000305175781,87.0999984741211,93.05000305175781,4931750,2022-09-26
2022-10-03,91.47815704345703,99.44999694824219,105.9000015258789,97.05000305175781,103.5,1022101,2022-10-03
2022-10-10,84.85529327392578,92.25,99.6500015258789,91.0,99.44999694824219,1059144,2022-10-10
2022-10-17,82.83165740966797,90.05000305175781,96.0,89.25,93.1500015258789,631349,2022-10-17
2022-10-24,82.73966217041016,89.94999694824219,93.0,89.3499984741211,91.4000015258789,462232,2022-10-24
2022-10-31,84.53335571289062,91.9000015258789,95.4000015258789,87.30000305175781,90.6500015258789,932536,2022-10-31
2022-11-07,89.31652069091797,97.0999984741211,100.6500015258789,90.30000305175781,92.30000305175781,1223452,2022-11-07
2022-11-14,85.40721130371094,92.8499984741211,98.9000015258789,92.5,98.8499984741211,513058,2022-11-14
2022-11-21,85.9591064453125,93.44999694824219,95.0,84.9000015258789,93.5,406606,2022-11-21
2022-11-28,90.6962890625,98.5999984741211,101.0,93.19999694824219,93.44999694824219,1060921,2022-11-28
2022-12-05,89.9604263305664,97.80000305175781,104.0,95.44999694824219,98.5999984741211,1119622,2022-12-05
2022-12-12,89.9604263305664,97.80000305175781,105.0,97.19999694824219,97.75,1085414,2022-12-12
2022-12-19,80.30209350585938,87.30000305175781,100.19999694824219,85.25,97.5999984741211,574078,2022-12-19
2022-12-26,86.5570068359375,94.0999984741211,94.5999984741211,86.3499984741211,87.30000305175781,425112,2022-12-26
2023-01-02,84.30339813232422,91.6500015258789,96.0,90.9000015258789,94.4000015258789,348784,2023-01-02
2023-01-09,83.75149536132812,91.05000305175781,93.5999984741211,88.80000305175781,92.4000015258789,227077,2023-01-09
2023-01-16,80.94598388671875,88.0,91.5999984741211,87.30000305175781,91.1500015258789,245725,2023-01-16
2023-01-23,78.23243713378906,85.05000305175781,88.8499984741211,84.30000305175781,87.4000015258789,198420,2023-01-23
2023-01-30,78.46240997314453,85.30000305175781,89.0,82.0,85.4000015258789,287059,2023-01-30
2023-02-06,81.49787902832031,88.5999984741211,89.0,85.0,85.0,182059,2023-02-06
2023-02-13,81.35989379882812,88.44999694824219,90.0,86.44999694824219,89.0999984741211,213044,2023-02-13
2023-02-20,78.08187103271484,83.44999694824219,89.0,83.19999694824219,89.0,201269,2023-02-20
2023-02-27,78.03509521484375,83.4000015258789,85.19999694824219,80.75,84.5999984741211,318322,2023-02-27
2023-03-06,79.0643310546875,84.5,87.0,82.69999694824219,83.80000305175781,182729,2023-03-06
2023-03-13,75.6959228515625,80.9000015258789,88.0,79.69999694824219,84.9000015258789,254956,2023-03-13
2023-03-20,73.21638488769531,78.25,84.0,77.0,81.25,265579,2023-03-20
2023-03-27,73.77779388427734,78.8499984741211,79.30000305175781,74.0,78.94999694824219,435860,2023-03-27
2023-04-03,77.56726837158203,82.9000015258789,83.30000305175781,78.5,78.8499984741211,219017,2023-04-03
2023-04-10,77.7076187133789,83.05000305175781,84.05000305175781,79.8499984741211,83.6500015258789,127930,2023-04-10
2023-04-17,78.54972839355469,83.94999694824219,85.55000305175781,80.80000305175781,81.69999694824219,251989,2023-04-17
2023-04-24,79.4385986328125,84.9000015258789,87.0,83.5,84.0,291966,2023-04-24
2023-05-01,79.71930694580078,85.19999694824219,86.55000305175781,83.25,84.9000015258789,228305,2023-05-01
2023-05-08,79.11112213134766,84.55000305175781,86.75,83.55000305175781,86.75,209601,2023-05-08
2023-05-15,80.79533386230469,86.3499984741211,87.6500015258789,83.5,83.69999694824219,221615,2023-05-15
2023-05-22,80.65497589111328,86.19999694824219,88.05000305175781,84.6500015258789,87.19999694824219,306967,2023-05-22
2023-05-29,86.59649658203125,92.55000305175781,94.5999984741211,85.4000015258789,87.9000015258789,949018,2023-05-29
2023-06-05,84.21054077148438,90.0,93.9000015258789,88.1500015258789,92.9000015258789,416590,2023-06-05
2023-06-12,88.28070831298828,94.3499984741211,96.5,90.0,90.80000305175781,650990,2023-06-12
2023-06-19,89.16960906982422,95.30000305175781,100.25,94.0,94.9000015258789,985187,2023-06-19
2023-06-26,89.77779388427734,95.94999694824219,98.0,94.69999694824219,95.94999694824219,298096,2023-06-26
2023-07-03,91.08773803710938,97.3499984741211,98.80000305175781,94.5999984741211,95.75,540291,2023-07-03
2023-07-10,97.14441680908203,102.19999694824219,103.80000305175781,98.0,98.94999694824219,1179125,2023-07-10
2023-07-17,93.91261291503906,98.80000305175781,103.0,97.94999694824219,102.19999694824219,545360,2023-07-17
2023-07-24,115.67979431152344,121.69999694824219,122.25,98.69999694824219,99.80000305175781,3751879,2023-07-24
2023-07-31,119.76708221435547,126.0,129.89999389648438,118.25,124.5,3395483,2023-07-31
2023-08-07,119.62451171875,125.8499984741211,134.0,115.5,125.4000015258789,1566033,2023-08-07
2023-08-14,116.29764556884766,122.3499984741211,128.39999389648438,120.30000305175781,125.8499984741211,659417,2023-08-14
2023-08-21,113.49358367919922,119.4000015258789,125.69999694824219,118.0,123.5999984741211,895265,2023-08-21
2023-08-28,115.1570053100586,121.1500015258789,125.94999694824219,119.0,119.5,752126,2023-08-28
2023-09-04,117.86602020263672,124.0,132.89999389648438,119.6500015258789,122.8499984741211,1848536,2023-09-04
2023-09-11,112.733154296875,118.5999984741211,127.44999694824219,116.1500015258789,124.5999984741211,1009601,2023-09-11
2023-09-18,110.64198303222656,116.4000015258789,120.1500015258789,115.80000305175781,118.1500015258789,531883,2023-09-18
2023-09-25,110.30929565429688,116.05000305175781,118.94999694824219,113.9000015258789,117.9000015258789,447516,2023-09-25
2023-10-02,112.40045928955078,118.25,122.4000015258789,112.80000305175781,116.05000305175781,694711,2023-10-02
2023-10-09,118.62644958496094,124.80000305175781,127.0,115.0999984741211,117.55000305175781,1146122,2023-10-09
2023-10-16,118.5313949584961,124.69999694824219,130.5,122.55000305175781,125.69999694824219,728211,2023-10-16
2023-10-23,119.95719146728516,126.19999694824219,127.30000305175781,116.8499984741211,125.0,660626,2023-10-23
2023-10-30,135.7360382080078,142.8000030517578,144.0,123.5,126.19999694824219,3056361,2023-10-30
2023-11-06,153.8437042236328,161.85000610351562,163.75,141.8000030517578,144.75,4208035,2023-11-06
2023-11-13,155.64968872070312,163.75,174.39999389648438,159.6999969482422,163.6999969482422,1311162,2023-11-13
2023-11-20,147.95037841796875,155.64999389648438,169.0,154.89999389648438,164.89999389648438,770569,2023-11-20
2023-11-27,147.23745727539062,154.89999389648438,161.39999389648438,154.0,155.64999389648438,494642,2023-11-27
2023-12-04,149.7088623046875,157.5,165.6999969482422,152.0,156.25,1133767,2023-12-04
2023-12-11,146.09683227539062,153.6999969482422,159.9499969482422,150.0,159.89999389648438,749902,2023-12-11
2023-12-18,139.15794372558594,146.39999389648438,157.4499969482422,142.60000610351562,153.25,684310,2023-12-18
2023-12-25,138.8252716064453,146.0500030517578,151.9499969482422,145.1999969482422,146.39999389648438,443476,2023-12-25
2024-01-01,160.02215576171875,168.35000610351562,172.60000610351562,144.5500030517578,147.39999389648438,2850330,2024-01-01
2024-01-08,163.96685791015625,172.5,178.35000610351562,169.35000610351562,175.0,2225149,2024-01-08
2024-01-15,157.59829711914062,165.8000030517578,174.10000610351562,158.0500030517578,172.5,608466,2024-01-15
2024-01-22,160.7350311279297,169.10000610351562,178.8000030517578,163.14999389648438,165.8000030517578,501141,2024-01-22
2024-01-29,173.32958984375,182.35000610351562,197.89999389648438,167.9499969482422,170.39999389648438,2890744,2024-01-29
2024-02-05,169.38487243652344,178.1999969482422,198.0,174.25,184.35000610351562,1050217,2024-02-05
2024-02-12,172.56915283203125,181.5500030517578,183.9499969482422,164.0,180.0,756312,2024-02-12
2024-02-19,216.2235107421875,224.8000030517578,234.0,182.4499969482422,182.5,3951266,2024-02-19
2024-02-26,209.82720947265625,218.14999389648438,233.89999389648438,204.6999969482422,226.89999389648438,940705,2024-02-26
2024-03-04,209.34628295898438,217.64999389648438,223.60000610351562,197.0,219.0,637264,2024-03-04
2024-03-11,178.32667541503906,185.39999389648438,223.3000030517578,181.0,218.8000030517578,763262,2024-03-11
2024-03-18,185.44436645507812,192.8000030517578,198.85000610351562,172.75,185.39999389648438,3147695,2024-03-18
2024-03-25,192.0330047607422,199.64999389648438,207.39999389648438,190.85000610351562,192.8000030517578,464288,2024-03-25
2024-04-01,212.13565063476562,220.5500030517578,222.89999389648438,197.89999389648438,204.0,727373,2024-04-01
2024-04-08,240.65443420410156,250.1999969482422,282.3999938964844,222.0,222.0,2926552,2024-04-08
2024-04-15,226.65956115722656,235.64999389648438,249.9499969482422,230.0,234.0,501388,2024-04-15
2024-04-22,232.67111206054688,241.89999389648438,270.0,238.9499969482422,240.0,851700,2024-04-22
2024-04-29,225.84197998046875,234.8000030517578,249.0,233.0,235.3000030517578,426890,2024-04-29
2024-05-06,219.0128631591797,227.6999969482422,236.60000610351562,216.0,234.8000030517578,504627,2024-05-06
2024-05-13,239.64451599121094,249.14999389648438,257.95001220703125,226.89999389648438,233.1999969482422,1061118,2024-05-13
2024-05-20,265.71063232421875,276.25,283.75,247.0500030517578,253.1999969482422,1143233,2024-05-20
2024-05-27,267.5381164550781,278.1499938964844,300.0,266.25,270.04998779296875,2610910,2024-05-27
2024-06-03,262.9173889160156,269.75,278.1499938964844,230.85000610351562,277.0,1032088,2024-06-03
2024-06-10,270.812255859375,277.8500061035156,293.70001220703125,269.3999938964844,273.25,817112,2024-06-10
2024-06-17,262.7224426269531,269.54998779296875,282.0,265.20001220703125,277.8500061035156,486965,2024-06-17
2024-06-24,262.2838439941406,269.1000061035156,280.20001220703125,255.0,266.20001220703125,750801,2024-06-24
2024-07-01,262.8199462890625,269.6499938964844,280.45001220703125,263.0,265.3500061035156,514447,2024-07-01
2024-07-08,269.0990295410156,273.95001220703125,295.75,262.04998779296875,271.0,1171426,2024-07-08
2024-07-15,256.5748291015625,261.20001220703125,272.6499938964844,260.0,268.0,546942,2024-07-15
2024-07-22,262.3211669921875,267.04998779296875,275.20001220703125,256.0,262.95001220703125,492937,2024-07-22
2024-07-29,284.02984619140625,289.1499938964844,308.3999938964844,268.95001220703125,269.70001220703125,1628618,2024-07-29
2024-08-05,277.8905334472656,282.8999938964844,293.0,269.5,278.5,782535,2024-08-05
2024-08-12,277.8414306640625,282.8500061035156,286.95001220703125,270.54998779296875,282.8999938964844,353385,2024-08-12
2024-08-19,315.1685485839844,320.8500061035156,324.0,283.54998779296875,286.0,1678535,2024-08-19
2024-08-26,397.5338134765625,404.70001220703125,408.6499938964844,312.79998779296875,322.3999938964844,3723589,2024-08-26
2024-09-02,387.71087646484375,394.70001220703125,433.0,387.29998779296875,410.0,2642609,2024-09-02
2024-09-09,387.268798828125,394.25,399.70001220703125,375.6499938964844,399.45001220703125,600653,2024-09-09
2024-09-16,393.11346435546875,400.20001220703125,416.8999938964844,375.1499938964844,402.95001220703125,1274924,2024-09-16
2024-09-23,350.5802001953125,356.8999938964844,409.5,354.6499938964844,409.5,811444,2024-09-23
2024-09-30,329.5100402832031,335.45001220703125,360.45001220703125,325.0,352.0,659631,2024-09-30
2024-10-07,340.806396484375,346.95001220703125,360.95001220703125,306.79998779296875,333.0,845039,2024-10-07
2024-10-14,340.3152160644531,346.45001220703125,381.8999938964844,335.0,347.79998779296875,1383109,2024-10-14
2024-10-21,308.93096923828125,314.5,376.79998779296875,311.0,349.8999938964844,941018,2024-10-21
2024-10-28,338.89093017578125,345.0,349.0,305.29998779296875,318.0,396579,2024-10-28
2024-11-04,322.5848388671875,328.3999938964844,355.1499938964844,325.5,345.75,554744,2024-11-04
2024-11-11,304.7562561035156,310.25,333.6000061035156,292.70001220703125,330.0,539572,2024-11-11
2024-11-18,297.04522705078125,302.3999938964844,320.95001220703125,296.3500061035156,310.1499938964844,357323,2024-11-18
2024-11-25,308.7344970703125,314.29998779296875,328.8999938964844,304.95001220703125,305.5,355946,2024-11-25
2024-12-02,320.7676086425781,326.54998779296875,335.0,300.0,313.75,648786,2024-12-02
2024-12-09,310.89556884765625,316.5,333.79998779296875,309.0,327.75,305132,2024-12-09
2024-12-16,285.3068542480469,290.45001220703125,318.5,288.0,316.1000061035156,430722,2024-12-16
2024-12-23,284.5701599121094,289.70001220703125,300.0,288.0,292.0,352318,2024-12-23
2024-12-30,298.0275573730469,303.3999938964844,313.45001220703125,286.1000061035156,288.1499938964844,273754,2024-12-30
2025-01-06,278.0378723144531,283.04998779296875,303.70001220703125,275.0,300.3500061035156,685466,2025-01-06
2025-01-13,290.1200866699219,295.3500061035156,300.8999938964844,265.1000061035156,280.0,458174,2025-01-13
2025-01-20,278.62725830078125,283.6499938964844,301.79998779296875,282.0,294.0,315992,2025-01-20
2025-01-27,280.3462829589844,285.3999938964844,293.8999938964844,256.3999938964844,283.70001220703125,503200,2025-01-27
2025-02-03,280.1989440917969,285.25,298.04998779296875,282.04998779296875,285.3999938964844,215632,2025-02-03
2025-02-10,259.5324401855469,260.79998779296875,285.54998779296875,257.5,284.54998779296875,334920,2025-02-10
2025-02-17,261.27392578125,262.54998779296875,274.3500061035156,251.35000610351562,259.3999938964844,290692,2025-02-17
2025-02-24,241.7692108154297,242.9499969482422,268.6000061035156,240.0,262.54998779296875,328572,2025-02-24
2025-03-03,273.056396484375,274.3900146484375,288.0,242.9499969482422,242.9499969482422,513376,2025-03-03
2025-03-10,263.8911437988281,265.17999267578125,276.8999938964844,260.0,274.3900146484375,188743,2025-03-10
2025-03-17,320.9126892089844,322.4800109863281,335.0,261.0,270.0,842371,2025-03-17
2025-03-24,305.0401916503906,306.5299987792969,329.9800109863281,293.3699951171875,325.0,647472,2025-03-24
2025-03-31,312.92169189453125,314.45001220703125,325.29998779296875,300.1000061035156,306.5299987792969,307362,2025-03-31
2025-04-07,309.0904235839844,310.6000061035156,314.95001220703125,288.0,300.0,351814,2025-04-07
2025-04-14,341.4324645996094,343.1000061035156,353.70001220703125,312.04998779296875,312.8999938964844,516076,2025-04-14
2025-04-21,357.05615234375,358.79998779296875,375.0,333.0,343.1000061035156,880914,2025-04-21
2025-04-28,325.8585205078125,327.45001220703125,357.8999938964844,327.0,357.0,325513,2025-04-28
2025-05-05,328.44586181640625,330.04998779296875,352.95001220703125,321.0,329.8999938964844,609608,2025-05-05
2025-05-12,347.5028076171875,349.20001220703125,358.0,340.1000061035156,340.8999938964844,412117,2025-05-12
2025-05-19,354.6180725097656,356.3500061035156,369.79998779296875,342.1000061035156,352.8999938964844,924588,2025-05-19
2025-05-26,376.21258544921875,378.04998779296875,386.8500061035156,347.04998779296875,356.3500061035156,696970,2025-05-26
2025-06-02,390.26824951171875,391.5,406.0,373.45001220703125,378.04998779296875,841300,2025-06-02
2025-06-09,449.8800964355469,451.29998779296875,495.0,394.0,394.0,2754594,2025-06-09
2025-06-16,472.25946044921875,473.75,480.29998779296875,446.3500061035156,449.0,1304282,2025-06-16
2025-06-23,525.3917846679688,527.0499877929688,539.4000244140625,463.20001220703125,473.70001220703125,2177450,2025-06-23
