Date,Adj Close_ADROITINFO.NS,Close_ADROITINFO.NS,High_ADROITINFO.NS,Low_ADROITINFO.NS,Open_ADROITINFO.NS,Volume_ADROITINFO.NS,Date
2021-08-23,6.420983791351318,6.420983791351318,6.914906024932861,5.785942077636719,6.914906024932861,38034,2021-08-23
2021-08-30,6.985466003417969,6.985466003417969,7.1265869140625,6.103463172912598,6.491543769836426,27505,2021-08-30
2021-09-06,7.161867141723633,7.161867141723633,7.479388236999512,6.420983791351318,7.1265869140625,28960,2021-09-06
2021-09-13,7.408827781677246,7.408827781677246,7.69106912612915,6.809065818786621,7.338267803192139,50647,2021-09-13
2021-09-20,6.809065818786621,6.809065818786621,7.408827781677246,6.385704040527344,7.408827781677246,61190,2021-09-20
2021-09-27,6.7737860679626465,6.7737860679626465,7.338267803192139,6.491543769836426,7.1265869140625,91426,2021-09-27
2021-10-04,6.809065818786621,6.809065818786621,7.1265869140625,6.526824951171875,6.7737860679626465,59757,2021-10-04
2021-10-11,8.149710655212402,8.149710655212402,8.149710655212402,6.491543769836426,7.091307163238525,169420,2021-10-11
2021-10-18,9.066993713378906,9.066993713378906,9.807876586914062,7.761629104614258,8.537792205810547,545581,2021-10-18
2021-10-25,7.867469787597656,7.867469787597656,9.102274894714355,7.514667987823486,8.714193344116211,134775,2021-10-25
2021-11-01,7.938029766082764,7.938029766082764,8.2555513381958,7.302988052368164,8.2555513381958,56928,2021-11-01
2021-11-08,8.537792205810547,8.537792205810547,9.066993713378906,7.620509147644043,8.043869972229004,249521,2021-11-08
2021-11-15,7.620509147644043,7.620509147644043,8.925873756408691,7.408827781677246,8.925873756408691,97349,2021-11-15
2021-11-22,7.867469787597656,7.867469787597656,8.220271110534668,6.985466003417969,7.620509147644043,108419,2021-11-22
2021-11-29,8.149710655212402,8.149710655212402,8.2555513381958,7.1265869140625,8.079151153564453,180761,2021-11-29
2021-12-06,10.619319915771484,10.619319915771484,11.67772388458252,8.326111793518066,8.537792205810547,769288,2021-12-06
2021-12-13,8.290830612182617,8.290830612182617,10.16067886352539,8.290830612182617,10.090118408203125,25166,2021-12-13
2021-12-20,7.1265869140625,7.1265869140625,7.902750015258789,6.491543769836426,7.902750015258789,75628,2021-12-20
2021-12-27,7.514667987823486,7.514667987823486,7.796909809112549,6.456264019012451,7.020747184753418,62943,2021-12-27
2022-01-03,8.184990882873535,8.184990882873535,8.290830612182617,7.23242712020874,7.867469787597656,83934,2022-01-03
2022-01-10,10.195959091186523,10.195959091186523,10.195959091186523,8.573073387145996,8.573073387145996,268313,2022-01-10
2022-01-17,9.94899845123291,9.94899845123291,11.536603927612305,9.94899845123291,10.689881324768066,384295,2022-01-17
2022-01-24,8.3613920211792,8.3613920211792,9.525635719299316,8.149710655212402,9.525635719299316,42112,2022-01-24
2022-01-31,7.761629104614258,7.761629104614258,8.714193344116211,7.3735480308532715,8.149710655212402,45731,2022-01-31
2022-02-07,7.161867141723633,7.161867141723633,8.114431381225586,6.950185775756836,7.3735480308532715,23707,2022-02-07
2022-02-14,6.632665157318115,6.632665157318115,7.197146892547607,6.385704040527344,7.020747184753418,19238,2022-02-14
2022-02-21,5.821221828460693,5.821221828460693,6.597384929656982,5.327300071716309,6.456264019012451,27397,2022-02-21
2022-02-28,7.020747184753418,7.020747184753418,7.020747184753418,5.821221828460693,5.821221828460693,48437,2022-02-28
2022-03-07,8.820033073425293,8.820033073425293,8.820033073425293,7.020747184753418,7.020747184753418,28324,2022-03-07
2022-03-14,9.666756629943848,9.666756629943848,10.47819995880127,9.137555122375488,9.137555122375488,91170,2022-03-14
2022-03-21,8.396672248840332,8.396672248840332,9.631477355957031,8.043869972229004,9.631477355957031,137624,2022-03-21
2022-03-28,8.2555513381958,8.2555513381958,8.78475284576416,7.620509147644043,8.008589744567871,112774,2022-03-28
2022-04-04,8.855314254760742,8.855314254760742,9.137555122375488,8.114431381225586,8.608352661132812,140576,2022-04-04
2022-04-11,9.313955307006836,9.313955307006836,9.525635719299316,8.467231750488281,9.208114624023438,72529,2022-04-11
2022-04-18,10.584039688110352,10.584039688110352,10.584039688110352,9.313955307006836,9.772597312927246,118672,2022-04-18
2022-04-25,8.608352661132812,8.608352661132812,11.113242149353027,8.608352661132812,11.113242149353027,386600,2022-04-25
2022-05-02,8.220271110534668,8.220271110534668,8.573073387145996,7.408827781677246,8.184990882873535,39835,2022-05-02
2022-05-09,7.3735480308532715,7.3735480308532715,8.467231750488281,7.3735480308532715,7.938029766082764,23915,2022-05-09
2022-05-16,7.197146892547607,7.197146892547607,7.938029766082764,7.020747184753418,7.020747184753418,61454,2022-05-16
2022-05-23,7.444108009338379,7.444108009338379,7.514667987823486,6.632665157318115,6.844346046447754,49530,2022-05-23
2022-05-30,6.809065818786621,6.809065818786621,7.514667987823486,6.738504886627197,7.3735480308532715,48726,2022-05-30
2022-06-06,5.6448211669921875,5.6448211669921875,6.632665157318115,5.46842098236084,6.491543769836426,78288,2022-06-06
2022-06-13,7.091307163238525,7.091307163238525,7.091307163238525,5.891781806945801,5.927062034606934,374410,2022-06-13
2022-06-20,10.372359275817871,10.372359275817871,10.372359275817871,7.444108009338379,7.444108009338379,244614,2022-06-20
2022-06-27,10.195959091186523,10.195959091186523,11.395483016967773,9.384515762329102,10.866280555725098,1451407,2022-06-27
2022-07-04,11.289643287658691,11.289643287658691,11.395483016967773,9.913718223571777,10.548760414123535,267067,2022-07-04
2022-07-11,13.300610542297363,13.300610542297363,13.371170997619629,10.93684196472168,11.854125022888184,421729,2022-07-11
2022-07-18,11.466044425964355,11.466044425964355,13.935652732849121,11.430764198303223,13.300610542297363,492982,2022-07-18
2022-07-25,12.030526161193848,12.030526161193848,12.030526161193848,10.090118408203125,11.113242149353027,126253,2022-07-25
2022-08-01,11.67772388458252,11.67772388458252,12.630288124084473,10.795721054077148,12.630288124084473,539928,2022-08-01
2022-08-08,9.984277725219727,9.984277725219727,12.13636589050293,9.94899845123291,12.13636589050293,212444,2022-08-08
2022-08-15,11.924684524536133,11.924684524536133,12.06580638885498,9.525635719299316,9.984277725219727,153456,2022-08-15
2022-08-22,11.924684524536133,11.924684524536133,12.559727668762207,11.748285293579102,12.206926345825195,219450,2022-08-22
2022-08-29,11.67772388458252,11.67772388458252,12.489168167114258,11.36020278930664,11.36020278930664,274125,2022-08-29
2022-09-05,12.242206573486328,12.242206573486328,12.418606758117676,11.289643287658691,12.101085662841797,131125,2022-09-05
2022-09-12,12.171646118164062,12.171646118164062,12.700847625732422,11.289643287658691,12.559727668762207,117519,2022-09-12
2022-09-19,12.877248764038086,12.877248764038086,14.676535606384277,11.81884479522705,12.52444839477539,1145647,2022-09-19
2022-09-26,12.277486801147461,12.277486801147461,13.05364990234375,11.501323699951172,12.383326530456543,271432,2022-09-26
2022-10-03,11.60716438293457,11.60716438293457,12.877248764038086,11.14852237701416,12.877248764038086,289865,2022-10-03
2022-10-10,10.654601097106934,10.654601097106934,12.348047256469727,10.47819995880127,12.06580638885498,304407,2022-10-10
2022-10-17,10.548760414123535,10.548760414123535,11.854125022888184,10.054838180541992,10.654601097106934,346198,2022-10-17
2022-10-24,12.877248764038086,12.877248764038086,14.112053871154785,10.689881324768066,10.831001281738281,650845,2022-10-24
2022-10-31,12.277486801147461,12.277486801147461,13.900373458862305,11.642443656921387,13.265331268310547,235309,2022-10-31
2022-11-07,13.088930130004883,13.088930130004883,13.618131637573242,12.06580638885498,12.06580638885498,433057,2022-11-07
2022-11-14,14.570695877075195,14.570695877075195,15.311577796936035,13.688692092895508,13.72397232055664,806219,2022-11-14
2022-11-21,13.265331268310547,13.265331268310547,14.570695877075195,12.771409034729004,14.570695877075195,313582,2022-11-21
2022-11-28,14.852936744689941,14.852936744689941,15.699660301208496,12.806689262390137,13.335890769958496,789966,2022-11-28
2022-12-05,19.65103530883789,19.65103530883789,20.32135772705078,14.359015464782715,15.205738067626953,1667995,2022-12-05
2022-12-12,20.497758865356445,20.497758865356445,22.68512725830078,19.15711212158203,20.603599548339844,972264,2022-12-12
2022-12-19,17.569507598876953,17.569507598876953,21.132801055908203,17.569507598876953,19.474634170532227,856913,2022-12-19
2022-12-26,17.569507598876953,17.569507598876953,19.12183380126953,16.299421310424805,16.7227840423584,994599,2022-12-26
2023-01-02,15.805500030517578,15.805500030517578,18.59263038635254,15.346858978271484,18.31039047241211,730678,2023-01-02
2023-01-09,16.652223587036133,16.652223587036133,17.110864639282227,15.523259162902832,16.19358253479004,284995,2023-01-09
2023-01-16,15.62909984588623,15.62909984588623,17.322546005249023,15.276297569274902,16.7227840423584,234066,2023-01-16
2023-01-23,16.969745635986328,16.969745635986328,17.28726577758789,15.276297569274902,16.08774185180664,467434,2023-01-23
2023-01-30,14.71181583404541,14.71181583404541,17.428386688232422,14.676535606384277,17.39310646057129,395505,2023-01-30
2023-02-06,15.805500030517578,15.805500030517578,16.158302307128906,14.147334098815918,14.923497200012207,212099,2023-02-06
2023-02-13,15.205738067626953,15.205738067626953,16.47582244873047,14.852936744689941,15.87606143951416,203696,2023-02-13
2023-02-20,14.535414695739746,14.535414695739746,15.840780258178711,14.112053871154785,15.734939575195312,782432,2023-02-20
2023-02-27,15.664380073547363,15.664380073547363,17.851747512817383,14.147334098815918,14.359015464782715,1468961,2023-02-27
2023-03-06,15.064617156982422,15.064617156982422,16.228862762451172,14.71181583404541,15.664380073547363,183825,2023-03-06
2023-03-13,15.382139205932617,15.382139205932617,16.08774185180664,14.28845500946045,15.664380073547363,148615,2023-03-13
2023-03-20,14.676535606384277,14.676535606384277,15.87606143951416,14.28845500946045,15.382139205932617,133911,2023-03-20
2023-03-27,13.794532775878906,13.794532775878906,15.311577796936035,13.05364990234375,14.676535606384277,256717,2023-03-27
2023-04-03,15.523259162902832,15.523259162902832,16.017181396484375,13.794532775878906,14.18261432647705,119640,2023-04-03
2023-04-10,17.181425094604492,17.181425094604492,19.051273345947266,15.064617156982422,15.523259162902832,995570,2023-04-10
2023-04-17,16.969745635986328,16.969745635986328,20.391918182373047,16.581663131713867,17.92230796813965,1504133,2023-04-17
2023-04-24,17.53422737121582,17.53422737121582,18.663190841674805,16.616943359375,17.251985549926758,338249,2023-04-24
2023-05-01,17.110864639282227,17.110864639282227,17.992868423461914,16.616943359375,17.53422737121582,190433,2023-05-01
2023-05-08,16.08774185180664,16.08774185180664,17.28726577758789,15.699660301208496,16.793344497680664,273726,2023-05-08
2023-05-15,14.817657470703125,14.817657470703125,16.369983673095703,14.605976104736328,16.369983673095703,190810,2023-05-15
2023-05-22,13.794532775878906,13.794532775878906,15.346858978271484,13.300610542297363,14.817657470703125,402915,2023-05-22
2023-05-29,14.994056701660156,14.994056701660156,15.452698707580566,12.700847625732422,14.18261432647705,409937,2023-05-29
2023-06-05,15.664380073547363,15.664380073547363,17.216705322265625,14.641256332397461,14.923497200012207,627440,2023-06-05
2023-06-12,13.829813003540039,13.829813003540039,15.664380073547363,13.51229190826416,15.664380073547363,210891,2023-06-12
2023-06-19,12.806689262390137,12.806689262390137,14.18261432647705,12.771409034729004,14.112053871154785,166981,2023-06-19
2023-06-26,12.453886985778809,12.453886985778809,13.72397232055664,12.383326530456543,12.418606758117676,254078,2023-06-26
2023-07-03,12.59500789642334,12.59500789642334,12.700847625732422,11.748285293579102,12.700847625732422,183112,2023-07-03
2023-07-10,13.865093231201172,13.865093231201172,13.900373458862305,11.995245933532715,12.418606758117676,175591,2023-07-10
2023-07-17,13.335890769958496,13.335890769958496,14.50013542175293,12.841968536376953,14.50013542175293,144534,2023-07-17
2023-07-24,12.877248764038086,12.877248764038086,13.688692092895508,12.59500789642334,13.018369674682617,74973,2023-07-24
2023-07-31,12.771409034729004,12.771409034729004,13.335890769958496,12.277486801147461,12.877248764038086,106395,2023-07-31
2023-08-07,13.265331268310547,13.265331268310547,13.618131637573242,12.453886985778809,13.05364990234375,200514,2023-08-07
2023-08-14,14.535414695739746,14.535414695739746,14.605976104736328,13.406451225280762,13.900373458862305,372366,2023-08-14
2023-08-21,14.888216972351074,14.888216972351074,15.94662094116211,14.323735237121582,14.323735237121582,287868,2023-08-21
2023-08-28,15.205738067626953,15.205738067626953,15.311577796936035,13.935652732849121,14.464855194091797,344649,2023-08-28
2023-09-04,15.664380073547363,15.664380073547363,16.369983673095703,14.923497200012207,15.4879789352417,247849,2023-09-04
2023-09-11,21.2739200592041,21.2739200592041,22.579286575317383,17.28726577758789,17.28726577758789,2548970,2023-09-11
2023-09-18,18.133989334106445,18.133989334106445,24.943056106567383,17.81646728515625,24.943056106567383,3621408,2023-09-18
2023-09-25,16.899185180664062,16.899185180664062,18.910152435302734,15.734939575195312,18.133989334106445,1684161,2023-09-25
2023-10-02,15.911340713500977,15.911340713500977,17.781187057495117,15.452698707580566,16.899185180664062,1039905,2023-10-02
2023-10-09,14.888216972351074,14.888216972351074,16.369983673095703,14.464855194091797,15.840780258178711,961533,2023-10-09
2023-10-16,13.935652732849121,13.935652732849121,15.699660301208496,13.477010726928711,15.382139205932617,1134083,2023-10-16
2023-10-23,14.112053871154785,14.112053871154785,14.359015464782715,13.194769859313965,13.935652732849121,287189,2023-10-23
2023-10-30,15.770219802856445,15.770219802856445,16.75806427001953,13.72397232055664,13.72397232055664,599219,2023-10-30
2023-11-06,15.734939575195312,15.734939575195312,15.770219802856445,15.17045783996582,15.452698707580566,155414,2023-11-06
2023-11-13,14.71181583404541,14.71181583404541,15.734939575195312,14.676535606384277,15.41741943359375,61239,2023-11-13
2023-11-20,14.464855194091797,14.464855194091797,15.029336929321289,14.429574966430664,14.817657470703125,96013,2023-11-20
2023-11-27,14.535414695739746,14.535414695739746,14.888216972351074,14.041494369506836,14.464855194091797,104856,2023-11-27
2023-12-04,14.18261432647705,14.18261432647705,14.817657470703125,14.18261432647705,14.71181583404541,89567,2023-12-04
2023-12-11,15.558539390563965,15.558539390563965,16.828624725341797,14.217893600463867,14.217893600463867,550866,2023-12-11
2023-12-18,15.523259162902832,15.523259162902832,16.228862762451172,14.50013542175293,15.4879789352417,298448,2023-12-18
2023-12-25,15.4879789352417,15.4879789352417,16.19358253479004,14.852936744689941,15.523259162902832,145065,2023-12-25
2024-01-01,16.969745635986328,16.969745635986328,17.640066146850586,15.523259162902832,15.523259162902832,579053,2024-01-01
2024-01-08,19.333513259887695,19.333513259887695,19.368793487548828,16.581663131713867,17.28726577758789,620532,2024-01-08
2024-01-15,20.649999618530273,20.649999618530273,21.132801055908203,18.698471069335938,19.75687599182129,1655983,2024-01-15
2024-01-22,19.100000381469727,19.100000381469727,20.649999618530273,19.100000381469727,20.649999618530273,57831,2024-01-22
2024-01-29,18.100000381469727,18.100000381469727,18.75,18.0,18.75,120105,2024-01-29
2024-02-05,18.5,18.5,19.200000762939453,17.75,17.799999237060547,226291,2024-02-05
2024-02-12,18.5,18.5,18.5,17.450000762939453,18.149999618530273,171083,2024-02-12
2024-02-19,19.299999237060547,19.299999237060547,19.75,18.5,18.700000762939453,252232,2024-02-19
2024-02-26,17.5,17.5,20.100000381469727,16.350000381469727,20.100000381469727,834917,2024-02-26
2024-03-04,18.600000381469727,18.600000381469727,18.649999618530273,17.049999237060547,18.049999237060547,310485,2024-03-04
2024-03-11,15.199999809265137,15.199999809265137,19.0,14.899999618530273,18.950000762939453,234387,2024-03-11
2024-03-18,16.299999237060547,16.299999237060547,16.700000762939453,14.399999618530273,15.199999809265137,322755,2024-03-18
2024-03-25,14.899999618530273,14.899999618530273,16.850000381469727,14.800000190734863,16.299999237060547,107227,2024-03-25
2024-04-01,16.600000381469727,16.600000381469727,17.5,15.100000381469727,15.550000190734863,148865,2024-04-01
2024-04-08,18.049999237060547,18.049999237060547,18.100000381469727,16.100000381469727,16.899999618530273,293503,2024-04-08
2024-04-15,19.149999618530273,19.149999618530273,19.299999237060547,17.149999618530273,18.0,273415,2024-04-15
2024-04-22,21.899999618530273,21.899999618530273,22.25,18.700000762939453,19.649999618530273,1201840,2024-04-22
2024-04-29,19.649999618530273,19.649999618530273,22.350000381469727,19.399999618530273,21.799999237060547,729347,2024-04-29
2024-05-06,20.350000381469727,20.350000381469727,20.899999618530273,18.700000762939453,19.299999237060547,460153,2024-05-06
2024-05-13,20.350000381469727,20.350000381469727,21.5,19.450000762939453,20.5,432517,2024-05-13
2024-05-20,19.850000381469727,19.850000381469727,21.0,19.450000762939453,19.899999618530273,182852,2024-05-20
2024-05-27,19.100000381469727,19.100000381469727,20.450000762939453,18.5,20.450000762939453,242992,2024-05-27
2024-06-03,19.0,19.0,20.0,17.549999237060547,20.0,277861,2024-06-03
2024-06-10,19.030000686645508,19.030000686645508,19.899999618530273,18.899999618530273,19.600000381469727,181393,2024-06-10
2024-06-17,18.899999618530273,18.899999618530273,19.979999542236328,18.06999969482422,19.030000686645508,235535,2024-06-17
2024-06-24,18.1200008392334,18.1200008392334,19.190000534057617,18.0,18.899999618530273,153048,2024-06-24
2024-07-01,17.780000686645508,17.780000686645508,18.8799991607666,17.200000762939453,18.8799991607666,290805,2024-07-01
2024-07-08,17.450000762939453,17.450000762939453,19.229999542236328,17.219999313354492,18.1299991607666,214238,2024-07-08
2024-07-15,17.18000030517578,17.18000030517578,18.229999542236328,17.049999237060547,18.229999542236328,148591,2024-07-15
2024-07-22,17.270000457763672,17.270000457763672,18.5,16.510000228881836,17.18000030517578,163806,2024-07-22
2024-07-29,17.75,17.75,18.0,17.0,17.760000228881836,290129,2024-07-29
2024-08-05,17.579999923706055,17.579999923706055,19.770000457763672,16.25,17.299999237060547,380934,2024-08-05
2024-08-12,16.81999969482422,16.81999969482422,18.600000381469727,16.209999084472656,18.600000381469727,176790,2024-08-12
2024-08-19,18.510000228881836,18.510000228881836,18.899999618530273,16.209999084472656,17.760000228881836,289751,2024-08-19
2024-08-26,19.3799991607666,19.3799991607666,21.899999618530273,18.399999618530273,19.0,1609036,2024-08-26
2024-09-02,18.25,18.25,19.959999084472656,18.010000228881836,19.5,271060,2024-09-02
2024-09-09,19.219999313354492,19.219999313354492,20.420000076293945,17.899999618530273,18.700000762939453,327319,2024-09-09
2024-09-16,18.860000610351562,18.860000610351562,20.440000534057617,18.5,19.799999237060547,223713,2024-09-16
2024-09-23,18.579999923706055,18.579999923706055,19.440000534057617,17.25,19.440000534057617,201487,2024-09-23
2024-09-30,18.670000076293945,18.670000076293945,19.5,18.06999969482422,18.06999969482422,171685,2024-09-30
2024-10-07,22.719999313354492,22.719999313354492,24.989999771118164,17.110000610351562,18.43000030517578,4552142,2024-10-07
2024-10-14,20.639999389648438,20.639999389648438,24.0,20.229999542236328,23.0,678396,2024-10-14
2024-10-21,19.290000915527344,19.290000915527344,21.479999542236328,17.399999618530273,20.65999984741211,638455,2024-10-21
2024-10-28,20.719999313354492,20.719999313354492,21.600000381469727,19.219999313354492,19.34000015258789,308846,2024-10-28
2024-11-04,27.209999084472656,27.209999084472656,29.18000030517578,19.700000762939453,21.399999618530273,4940580,2024-11-04
2024-11-11,21.850000381469727,21.850000381469727,30.399999618530273,21.850000381469727,27.5,2353857,2024-11-11
2024-11-18,22.209999084472656,22.209999084472656,24.0,20.75,20.850000381469727,234646,2024-11-18
2024-11-25,22.059999465942383,22.059999465942383,23.280000686645508,21.25,22.489999771118164,182031,2024-11-25
2024-12-02,21.899999618530273,21.899999618530273,22.90999984741211,21.209999084472656,21.209999084472656,228838,2024-12-02
2024-12-09,21.0,21.0,22.399999618530273,20.170000076293945,21.899999618530273,153077,2024-12-09
2024-12-16,20.31999969482422,20.31999969482422,21.690000534057617,20.0,21.190000534057617,131876,2024-12-16
2024-12-23,19.969999313354492,19.969999313354492,21.299999237060547,19.200000762939453,21.299999237060547,78431,2024-12-23
2024-12-30,20.8700008392334,20.8700008392334,20.899999618530273,18.709999084472656,20.700000762939453,92454,2024-12-30
2025-01-06,18.540000915527344,18.540000915527344,21.399999618530273,18.350000381469727,21.399999618530273,126284,2025-01-06
2025-01-13,19.200000762939453,19.200000762939453,20.0,17.0,18.0,125694,2025-01-13
2025-01-20,17.799999237060547,17.799999237060547,20.299999237060547,17.700000762939453,19.049999237060547,100768,2025-01-20
2025-01-27,18.399999618530273,18.399999618530273,18.920000076293945,16.350000381469727,18.15999984741211,89546,2025-01-27
2025-02-03,16.899999618530273,16.899999618530273,18.139999389648438,16.350000381469727,18.0,94964,2025-02-03
2025-02-10,15.59000015258789,15.59000015258789,16.899999618530273,15.0600004196167,16.899999618530273,110152,2025-02-10
2025-02-17,16.899999618530273,16.899999618530273,17.100000381469727,13.069999694824219,14.140000343322754,155855,2025-02-17
2025-02-24,15.899999618530273,15.899999618530273,18.950000762939453,15.75,16.979999542236328,93171,2025-02-24
2025-03-03,16.56999969482422,16.56999969482422,17.889999389648438,14.350000381469727,15.899999618530273,120290,2025-03-03
2025-03-10,15.079999923706055,15.079999923706055,16.799999237060547,14.100000381469727,16.799999237060547,70790,2025-03-10
2025-03-17,13.050000190734863,13.050000190734863,16.399999618530273,12.850000381469727,15.479999542236328,728370,2025-03-17
