Date,Adj Close_DBCORP.NS,Close_DBCORP.NS,High_DBCORP.NS,Low_DBCORP.NS,Open_DBCORP.NS,Volume_DBCORP.NS,Date
2021-08-16,69.57325744628906,86.9000015258789,92.3499984741211,86.25,88.5999984741211,1004443,2021-08-16
2021-08-23,66.09058380126953,82.55000305175781,89.05000305175781,82.0999984741211,88.75,1275804,2021-08-23
2021-08-30,74.71649169921875,91.1500015258789,92.3499984741211,82.5,83.69999694824219,2059849,2021-08-30
2021-09-06,73.89677429199219,90.1500015258789,92.19999694824219,88.9000015258789,91.5,637434,2021-09-06
2021-09-13,82.17584228515625,100.25,102.0,88.25,90.80000305175781,3174938,2021-09-13
2021-09-20,77.33955383300781,94.3499984741211,103.0,94.0,100.25,2238592,2021-09-20
2021-09-27,81.84175109863281,96.80000305175781,101.5,92.80000305175781,95.94999694824219,1593080,2021-09-27
2021-10-04,83.1522216796875,98.3499984741211,105.0,97.30000305175781,97.5,1582603,2021-10-04
2021-10-11,81.54582214355469,96.44999694824219,100.8499984741211,95.0999984741211,98.3499984741211,659896,2021-10-11
2021-10-18,85.0968246459961,100.6500015258789,105.5,94.0,96.69999694824219,2447817,2021-10-18
2021-10-25,83.19451141357422,98.4000015258789,106.19999694824219,96.6500015258789,99.1500015258789,3387403,2021-10-25
2021-11-01,85.01227569580078,100.55000305175781,104.0999984741211,97.69999694824219,99.44999694824219,801554,2021-11-01
2021-11-08,85.77318572998047,101.44999694824219,104.75,100.05000305175781,102.0,846601,2021-11-08
2021-11-15,84.84317779541016,100.3499984741211,105.75,98.1500015258789,101.6500015258789,988521,2021-11-15
2021-11-22,81.24991607666016,96.0999984741211,100.3499984741211,95.5,100.30000305175781,497435,2021-11-22
2021-11-29,79.0094223022461,93.44999694824219,97.6500015258789,90.25,95.05000305175781,568571,2021-11-29
2021-12-06,80.02398681640625,94.6500015258789,96.5,92.1500015258789,93.5999984741211,445388,2021-12-06
2021-12-13,78.41758728027344,92.75,98.80000305175781,92.0,94.75,532131,2021-12-13
2021-12-20,76.30390930175781,90.25,94.0,87.5,92.75,316638,2021-12-20
2021-12-27,78.6712417602539,93.05000305175781,95.5,88.3499984741211,91.94999694824219,634203,2021-12-27
2022-01-03,78.88260650634766,93.30000305175781,95.44999694824219,92.5,93.05000305175781,387541,2022-01-03
2022-01-10,83.32133483886719,98.55000305175781,103.6500015258789,93.5999984741211,93.94999694824219,2739654,2022-01-10
2022-01-17,78.96713256835938,93.4000015258789,102.0,92.6500015258789,99.0,916585,2022-01-17
2022-01-24,75.03569793701172,88.75,94.4000015258789,80.5999984741211,93.05000305175781,3340786,2022-01-24
2022-01-31,73.51384735107422,86.94999694824219,91.69999694824219,86.69999694824219,90.44999694824219,1331447,2022-01-31
2022-02-07,75.66980743408203,89.5,92.75,85.1500015258789,88.25,1423413,2022-02-07
2022-02-14,74.19022369384766,87.75,90.9000015258789,85.44999694824219,88.5,847939,2022-02-14
2022-02-21,70.08968353271484,82.9000015258789,89.0,78.5,88.5999984741211,776024,2022-02-21
2022-02-28,71.31562042236328,84.3499984741211,85.4000015258789,80.6500015258789,82.9000015258789,404701,2022-02-28
2022-03-07,76.72664642333984,90.75,91.94999694824219,81.55000305175781,84.44999694824219,986270,2022-03-07
2022-03-14,76.64209747314453,90.6500015258789,93.0,85.30000305175781,90.69999694824219,616461,2022-03-14
2022-03-21,72.79519653320312,86.0999984741211,93.1500015258789,85.0,92.5999984741211,748352,2022-03-21
2022-03-28,73.42928314208984,86.8499984741211,89.25,84.55000305175781,87.6500015258789,852286,2022-03-28
2022-04-04,78.6712417602539,93.05000305175781,94.30000305175781,87.0999984741211,87.55000305175781,803595,2022-04-04
2022-04-11,77.40302276611328,91.55000305175781,93.94999694824219,89.1500015258789,93.0,422377,2022-04-11
2022-04-18,80.86946868896484,95.6500015258789,99.5999984741211,89.0,89.5,2328120,2022-04-18
2022-04-25,77.40302276611328,91.55000305175781,98.80000305175781,90.0999984741211,95.44999694824219,833966,2022-04-25
2022-05-02,72.79519653320312,86.0999984741211,91.44999694824219,81.0,90.0,607457,2022-05-02
2022-05-09,69.96285247802734,82.75,88.5,77.5,88.5,1422607,2022-05-09
2022-05-16,70.21650695800781,83.05000305175781,84.0,78.0,83.5999984741211,1673183,2022-05-16
2022-05-23,68.73693084716797,81.30000305175781,85.0,74.80000305175781,83.05000305175781,1084909,2022-05-23
2022-05-30,68.86373138427734,81.44999694824219,83.0,80.0,82.94999694824219,312672,2022-05-30
2022-06-06,66.62324523925781,78.80000305175781,84.69999694824219,78.55000305175781,81.0,344873,2022-06-06
2022-06-13,63.74863815307617,75.4000015258789,81.5,75.05000305175781,78.80000305175781,476045,2022-06-13
2022-06-20,63.02998733520508,74.55000305175781,77.0,72.55000305175781,77.0,316954,2022-06-20
2022-06-27,65.27049255371094,77.19999694824219,80.05000305175781,74.0999984741211,75.05000305175781,391076,2022-06-27
2022-07-04,67.68009185791016,80.05000305175781,81.44999694824219,76.30000305175781,77.9000015258789,308462,2022-07-04
2022-07-11,67.55325317382812,79.9000015258789,80.5999984741211,78.69999694824219,80.0,326827,2022-07-11
2022-07-18,68.48328399658203,81.0,83.05000305175781,80.0,80.0999984741211,377068,2022-07-18
2022-07-25,71.65380096435547,84.75,91.0,79.5999984741211,81.0,2513653,2022-07-25
2022-08-01,76.72664642333984,90.75,91.5,85.25,85.25,1702166,2022-08-01
2022-08-08,76.47301483154297,90.44999694824219,94.80000305175781,88.94999694824219,90.0,728741,2022-08-08
2022-08-15,83.59050750732422,95.5999984741211,96.80000305175781,90.0999984741211,90.44999694824219,883701,2022-08-15
2022-08-22,91.76593780517578,104.94999694824219,113.30000305175781,99.0,99.0,12816971,2022-08-22
2022-08-29,92.81519317626953,106.1500015258789,111.30000305175781,99.1500015258789,100.0,2308168,2022-08-29
2022-09-05,96.22527313232422,110.05000305175781,113.94999694824219,106.69999694824219,106.69999694824219,3335340,2022-09-05
2022-09-12,121.10130310058594,138.5,156.8000030517578,109.0,109.44999694824219,33753224,2022-09-12
2022-09-19,112.53997039794922,125.19999694824219,139.89999389648438,123.3499984741211,138.0,4821286,2022-09-19
2022-09-26,110.4275894165039,122.8499984741211,134.0,114.1500015258789,125.0,4518145,2022-09-26
2022-10-03,114.83211517333984,127.75,131.4499969482422,121.30000305175781,123.5,1761958,2022-10-03
2022-10-10,107.64105987548828,119.75,126.9000015258789,118.3499984741211,126.9000015258789,1461279,2022-10-10
2022-10-17,107.14666748046875,119.19999694824219,125.80000305175781,109.1500015258789,119.1500015258789,4517551,2022-10-17
2022-10-24,100.80956268310547,112.1500015258789,121.44999694824219,111.5,120.80000305175781,1106720,2022-10-24
2022-10-31,101.79833221435547,113.25,119.0,110.1500015258789,113.25,1328722,2022-10-31
2022-11-07,100.27023315429688,111.55000305175781,118.0,110.55000305175781,114.69999694824219,827474,2022-11-07
2022-11-14,98.1578598022461,109.19999694824219,112.75,104.69999694824219,112.0,1057803,2022-11-14
2022-11-21,100.13540649414062,111.4000015258789,115.0,105.6500015258789,107.55000305175781,884238,2022-11-21
2022-11-28,105.39385986328125,117.25,119.0,111.4000015258789,111.4000015258789,1446992,2022-11-28
2022-12-05,108.09050750732422,120.25,126.69999694824219,117.80000305175781,117.80000305175781,2103188,2022-12-05
2022-12-12,107.73094177246094,119.8499984741211,128.39999389648438,118.55000305175781,118.55000305175781,1246607,2022-12-12
2022-12-19,103.23653411865234,114.8499984741211,126.9000015258789,112.5,120.75,2093867,2022-12-19
2022-12-26,110.87703704833984,123.3499984741211,124.5,112.55000305175781,114.0,1011380,2022-12-26
2023-01-02,118.33775329589844,131.64999389648438,135.0,122.0,122.0,4378162,2023-01-02
2023-01-09,116.85459899902344,130.0,137.5,128.0500030517578,132.8000030517578,1910867,2023-01-09
2023-01-16,114.24784088134766,127.0999984741211,131.9499969482422,126.05000305175781,131.39999389648438,727969,2023-01-16
2023-01-23,110.11298370361328,122.5,132.0,118.5,127.0999984741211,927708,2023-01-23
2023-01-30,95.5960464477539,106.3499984741211,125.75,102.75,120.1500015258789,2441047,2023-01-30
2023-02-06,92.53985595703125,102.94999694824219,109.80000305175781,102.30000305175781,106.5999984741211,1205183,2023-02-06
2023-02-13,90.92186737060547,101.1500015258789,104.5999984741211,98.6500015258789,104.0999984741211,805678,2023-02-13
2023-02-20,86.38251495361328,96.0999984741211,102.1500015258789,95.05000305175781,102.0,729324,2023-02-20
2023-02-27,88.85443115234375,98.8499984741211,99.8499984741211,92.75,96.0,750280,2023-02-27
2023-03-06,90.11286926269531,100.25,101.80000305175781,95.5,99.69999694824219,695602,2023-03-06
2023-03-13,88.44993591308594,98.4000015258789,101.94999694824219,94.75,100.5999984741211,730175,2023-03-13
2023-03-20,89.79826354980469,99.9000015258789,100.80000305175781,96.05000305175781,98.5,535534,2023-03-20
2023-03-27,87.6858901977539,97.55000305175781,101.0,94.5999984741211,100.6500015258789,742494,2023-03-27
2023-04-03,95.6409912109375,106.4000015258789,107.5,97.75,99.0,474285,2023-04-03
2023-04-10,94.78705596923828,105.44999694824219,107.69999694824219,103.5,106.94999694824219,433512,2023-04-10
2023-04-17,100.13540649414062,111.4000015258789,115.80000305175781,104.4000015258789,105.0,1367472,2023-04-17
2023-04-24,105.43880462646484,117.30000305175781,122.3499984741211,111.25,111.25,1455909,2023-04-24
2023-05-01,107.0118408203125,119.05000305175781,124.5,116.1500015258789,117.30000305175781,789140,2023-05-01
2023-05-08,107.28150939941406,119.3499984741211,122.4000015258789,117.75,119.5,604405,2023-05-08
2023-05-15,107.95565795898438,120.0999984741211,124.4000015258789,113.6500015258789,120.5,1928253,2023-05-15
2023-05-22,114.3826675415039,127.25,133.25,119.30000305175781,122.0,2255244,2023-05-22
2023-05-29,118.92202758789062,132.3000030517578,135.4499969482422,122.55000305175781,128.3000030517578,1522719,2023-05-29
2023-06-05,121.1605224609375,131.60000610351562,136.89999389648438,129.89999389648438,131.6999969482422,1052796,2023-06-05
2023-06-12,125.1654281616211,135.9499969482422,139.8000030517578,131.85000610351562,132.85000610351562,1310395,2023-06-12
2023-06-19,129.03225708007812,140.14999389648438,142.5500030517578,135.25,136.85000610351562,1397640,2023-06-19
2023-06-26,129.9069061279297,141.10000610351562,143.0,137.10000610351562,142.25,629247,2023-06-26
2023-07-03,142.10581970214844,154.35000610351562,158.85000610351562,139.9499969482422,141.0,2573972,2023-07-03
2023-07-10,169.95616149902344,184.60000610351562,187.0,155.75,155.8000030517578,4635109,2023-07-10
2023-07-17,212.3070831298828,230.60000610351562,237.1999969482422,183.0,186.1999969482422,15793191,2023-07-17
2023-07-24,202.8241729736328,220.3000030517578,231.0,211.89999389648438,229.0,3066114,2023-07-24
2023-07-31,211.8007354736328,230.0500030517578,252.0,215.25,215.60000610351562,3214739,2023-07-31
2023-08-07,225.57269287109375,241.64999389648438,248.0,227.64999389648438,230.5,1286302,2023-08-07
2023-08-14,232.85372924804688,249.4499969482422,252.5,226.35000610351562,242.89999389648438,805514,2023-08-14
2023-08-21,218.151611328125,233.6999969482422,256.0,229.89999389648438,250.85000610351562,1834242,2023-08-21
2023-08-28,212.5041046142578,227.64999389648438,235.89999389648438,224.64999389648438,231.8000030517578,713809,2023-08-28
2023-09-04,207.23001098632812,222.0,230.10000610351562,210.1999969482422,229.9499969482422,634299,2023-09-04
2023-09-11,227.1129150390625,243.3000030517578,246.5,203.5,225.0,1982942,2023-09-11
2023-09-18,224.96592712402344,241.0,252.9499969482422,230.64999389648438,242.8000030517578,1383012,2023-09-18
2023-09-25,239.06130981445312,256.1000061035156,259.8999938964844,232.10000610351562,241.0,983164,2023-09-25
2023-10-02,245.36221313476562,262.8500061035156,276.0,256.1000061035156,256.1000061035156,1215368,2023-10-02
2023-10-09,272.6195068359375,292.04998779296875,307.0,253.0500030517578,257.0,1508022,2023-10-09
2023-10-16,298.9899597167969,320.29998779296875,325.0,287.3500061035156,293.0,1412203,2023-10-16
2023-10-23,281.9075012207031,302.0,323.5,280.1000061035156,320.3500061035156,1319023,2023-10-23
2023-10-30,284.80126953125,305.1000061035156,312.95001220703125,292.3500061035156,304.6000061035156,710397,2023-10-30
2023-11-06,278.5003662109375,298.3500061035156,319.79998779296875,291.70001220703125,309.04998779296875,565798,2023-11-06
2023-11-13,279.0950012207031,297.04998779296875,310.0,292.5,296.8999938964844,621702,2023-11-13
2023-11-20,271.06182861328125,288.5,302.0,282.45001220703125,299.8999938964844,702669,2023-11-20
2023-11-27,248.55946350097656,264.54998779296875,304.8999938964844,259.0,288.5,1780940,2023-11-27
2023-12-04,235.6405792236328,250.8000030517578,271.0,246.8000030517578,264.79998779296875,1493481,2023-12-04
2023-12-11,246.39849853515625,262.25,274.79998779296875,249.0,251.0,1055826,2023-12-11
2023-12-18,237.19085693359375,252.4499969482422,270.0,242.8000030517578,264.95001220703125,747680,2023-12-18
2023-12-25,251.1432342529297,267.29998779296875,271.0,247.64999389648438,252.4499969482422,558350,2023-12-25
2024-01-01,265.2835998535156,282.3500061035156,284.8999938964844,258.1000061035156,269.95001220703125,939884,2024-01-01
2024-01-08,272.142333984375,289.6499938964844,299.0,281.1499938964844,286.8999938964844,1082001,2024-01-08
2024-01-15,307.9394226074219,327.75,338.70001220703125,280.0,294.8500061035156,2067292,2024-01-15
2024-01-22,323.0192565917969,343.79998779296875,373.29998779296875,313.1499938964844,327.75,3842372,2024-01-22
2024-01-29,300.4229736328125,319.75,367.0,308.54998779296875,366.0,1934128,2024-01-29
2024-02-05,278.86016845703125,296.79998779296875,325.0,288.0,319.0,1606463,2024-02-05
2024-02-12,287.6919860839844,306.20001220703125,308.0,272.0,300.8500061035156,635122,2024-02-12
2024-02-19,280.26947021484375,298.29998779296875,318.0,292.0,309.8999938964844,332605,2024-02-19
2024-02-26,269.4176025390625,286.75,302.3999938964844,281.3999938964844,301.5,307851,2024-02-26
2024-03-04,261.00860595703125,277.79998779296875,296.0,251.39999389648438,289.95001220703125,665930,2024-03-04
2024-03-11,234.23126220703125,249.3000030517578,281.8999938964844,235.8000030517578,280.0,888025,2024-03-11
2024-03-18,247.5729522705078,263.5,268.0,245.10000610351562,249.89999389648438,279586,2024-03-18
2024-03-25,247.38504028320312,263.29998779296875,264.79998779296875,248.5,263.5,372729,2024-03-25
2024-04-01,277.2629089355469,295.1000061035156,299.79998779296875,264.5,271.5,378886,2024-04-01
2024-04-08,266.5989685058594,283.75,308.95001220703125,276.3999938964844,296.79998779296875,222518,2024-04-08
2024-04-15,262.6997985839844,279.6000061035156,291.04998779296875,266.54998779296875,276.04998779296875,265181,2024-04-15
2024-04-22,265.236572265625,282.29998779296875,292.0,275.25,283.75,221733,2024-04-22
2024-04-29,259.17645263671875,275.8500061035156,287.8999938964844,270.54998779296875,285.0,191488,2024-04-29
2024-05-06,249.82789611816406,265.8999938964844,278.0,255.0,275.70001220703125,203046,2024-05-06
2024-05-13,262.13604736328125,279.0,283.25,261.0,264.70001220703125,307537,2024-05-13
2024-05-20,274.9140319824219,292.6000061035156,313.0,276.0,278.70001220703125,1731224,2024-05-20
2024-05-27,284.16864013671875,302.45001220703125,305.6000061035156,276.0,292.0,1589189,2024-05-27
2024-06-03,278.81317138671875,296.75,307.5,267.0,304.0,1428265,2024-06-03
2024-06-10,309.74334716796875,320.95001220703125,331.95001220703125,301.54998779296875,303.0,1833461,2024-06-10
2024-06-17,292.6613464355469,303.25,325.0,302.5,320.95001220703125,742455,2024-06-17
2024-06-24,305.73822021484375,316.79998779296875,324.29998779296875,299.25,303.54998779296875,814140,2024-06-24
2024-07-01,351.86920166015625,364.6000061035156,369.6499938964844,321.20001220703125,327.0,2208647,2024-07-01
2024-07-08,372.0394287109375,385.5,400.0,350.5,364.8500061035156,1725702,2024-07-08
2024-07-15,338.5027770996094,350.75,403.8999938964844,348.0,386.79998779296875,3390616,2024-07-15
2024-07-22,351.8209228515625,364.54998779296875,366.0,331.54998779296875,350.75,1183726,2024-07-22
2024-07-29,326.9700622558594,338.79998779296875,362.0,336.0,358.95001220703125,1340566,2024-07-29
2024-08-05,334.5521545410156,340.0,347.95001220703125,306.25,330.29998779296875,1026549,2024-08-05
2024-08-12,331.3050231933594,336.70001220703125,350.8500061035156,331.45001220703125,340.0,504718,2024-08-12
2024-08-19,334.0601501464844,339.5,352.1499938964844,333.8999938964844,342.0,778943,2024-08-19
2024-08-26,329.9766540527344,335.3500061035156,343.79998779296875,317.04998779296875,343.79998779296875,822910,2024-08-26
2024-09-02,323.6300048828125,328.8999938964844,341.79998779296875,325.0,340.1499938964844,602377,2024-09-02
2024-09-09,325.1551818847656,330.45001220703125,345.6000061035156,320.95001220703125,329.0,657132,2024-09-09
2024-09-16,329.92742919921875,335.29998779296875,351.20001220703125,319.0,339.0,1180194,2024-09-16
2024-09-23,331.9938049316406,337.3999938964844,379.5,332.6000061035156,335.8999938964844,2283264,2024-09-23
2024-09-30,318.0705261230469,323.25,343.0,319.95001220703125,334.0,733156,2024-09-30
2024-10-07,344.6871032714844,350.29998779296875,377.0,328.1000061035156,328.1000061035156,8656657,2024-10-07
2024-10-14,323.7283935546875,329.0,352.3999938964844,304.0,352.0,3310596,2024-10-14
2024-10-21,292.6839294433594,297.45001220703125,340.0,295.1000061035156,333.25,1246094,2024-10-21
2024-10-28,324.29998779296875,324.29998779296875,329.0,286.0,293.1000061035156,915377,2024-10-28
2024-11-04,312.3999938964844,312.3999938964844,338.0,310.1000061035156,324.0,752325,2024-11-04
2024-11-11,293.45001220703125,293.45001220703125,315.0,290.04998779296875,310.25,369140,2024-11-11
2024-11-18,296.1000061035156,296.1000061035156,304.25,289.5,293.45001220703125,238037,2024-11-18
2024-11-25,311.1499938964844,311.1499938964844,314.54998779296875,295.1000061035156,298.1000061035156,270601,2024-11-25
2024-12-02,331.6000061035156,331.6000061035156,335.0,306.8500061035156,315.75,433792,2024-12-02
2024-12-09,329.5,329.5,343.75,316.6499938964844,331.5,569508,2024-12-09
2024-12-16,308.5,308.5,333.8999938964844,305.25,329.5,328191,2024-12-16
2024-12-23,304.6000061035156,304.6000061035156,312.1000061035156,297.6000061035156,308.1000061035156,203206,2024-12-23
2024-12-30,305.79998779296875,305.79998779296875,312.5,296.0,303.5,220097,2024-12-30
2025-01-06,283.8500061035156,283.8500061035156,306.95001220703125,275.8999938964844,306.95001220703125,381603,2025-01-06
2025-01-13,272.45001220703125,272.45001220703125,281.1000061035156,259.20001220703125,278.70001220703125,813427,2025-01-13
2025-01-20,259.1000061035156,259.1000061035156,286.3999938964844,257.6000061035156,286.3999938964844,306689,2025-01-20
2025-01-27,268.95001220703125,268.95001220703125,269.79998779296875,245.25,258.3500061035156,366306,2025-01-27
2025-02-03,231.9499969482422,231.9499969482422,273.5,230.6999969482422,266.6000061035156,988718,2025-02-03
2025-02-10,205.5500030517578,205.5500030517578,237.0,189.0500030517578,234.6999969482422,3995707,2025-02-10
2025-02-17,222.8000030517578,222.8000030517578,231.0,197.8000030517578,206.0,2304310,2025-02-17
2025-02-24,202.85000610351562,202.85000610351562,225.5500030517578,199.5,222.8000030517578,2206863,2025-02-24
2025-03-03,230.08999633789062,230.08999633789062,231.97999572753906,197.8000030517578,204.8000030517578,1517884,2025-03-03
2025-03-10,220.4499969482422,220.4499969482422,234.88999938964844,213.85000610351562,230.41000366210938,495562,2025-03-10
2025-03-17,237.99000549316406,237.99000549316406,240.0,215.00999450683594,220.0,620190,2025-03-17
2025-03-24,231.39999389648438,231.39999389648438,244.39999389648438,223.5,241.38999938964844,745280,2025-03-24
2025-03-31,225.42999267578125,225.42999267578125,238.5500030517578,221.0,231.39999389648438,421525,2025-03-31
2025-04-07,237.0399932861328,237.0399932861328,238.72999572753906,210.14999389648438,214.0,503305,2025-04-07
2025-04-14,245.00999450683594,245.00999450683594,248.47999572753906,237.64999389648438,240.60000610351562,344855,2025-04-14
2025-04-21,245.05999755859375,245.05999755859375,261.7900085449219,242.0,249.0,1037013,2025-04-21
2025-04-28,242.72999572753906,242.72999572753906,258.0,241.0,246.3000030517578,377963,2025-04-28
2025-05-05,224.5,224.5,250.99000549316406,212.05999755859375,247.33999633789062,1384718,2025-05-05
2025-05-12,236.08999633789062,236.08999633789062,238.19000244140625,222.00999450683594,227.60000610351562,856409,2025-05-12
2025-05-19,240.75,240.75,242.9600067138672,233.1999969482422,235.10000610351562,617949,2025-05-19
2025-05-26,250.91000366210938,250.91000366210938,255.1300048828125,241.55999755859375,241.9499969482422,601162,2025-05-26
2025-06-02,267.3999938964844,267.3999938964844,277.0,247.5500030517578,250.10000610351562,2097780,2025-06-02
2025-06-09,275.45001220703125,275.45001220703125,284.3999938964844,265.95001220703125,267.45001220703125,982265,2025-06-09
2025-06-16,269.95001220703125,269.95001220703125,277.3500061035156,263.95001220703125,276.1000061035156,457219,2025-06-16
2025-06-23,273.75,273.75,279.0,267.6000061035156,269.0,532387,2025-06-23
2025-06-30,276.8999938964844,276.8999938964844,291.8500061035156,263.95001220703125,275.5,818073,2025-06-30
2025-07-07,269.54998779296875,269.54998779296875,286.5,261.0,277.0,634274,2025-07-07
2025-07-14,272.20001220703125,272.20001220703125,275.95001220703125,267.6499938964844,268.79998779296875,144898,2025-07-14
