Date,Adj Close_SPCENET.NS,Close_SPCENET.NS,High_SPCENET.NS,Low_SPCENET.NS,Open_SPCENET.NS,Volume_SPCENET.NS,Date
2020-07-13,0.949999988079071,0.949999988079071,1.100000023841858,0.949999988079071,1.0499999523162842,3500,2020-07-13
2020-07-20,0.800000011920929,0.800000011920929,0.8999999761581421,0.75,0.8999999761581421,8697,2020-07-20
2020-07-27,0.6499999761581421,0.6499999761581421,0.75,0.6499999761581421,0.75,1490,2020-07-27
2020-08-03,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.550000011920929,0.6000000238418579,15844,2020-08-03
2020-08-10,0.800000011920929,0.800000011920929,0.800000011920929,0.6499999761581421,0.6499999761581421,6296,2020-08-10
2020-08-17,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.8500000238418579,0.8500000238418579,26835,2020-08-17
2020-08-24,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.100000023841858,1.100000023841858,137341,2020-08-24
2020-08-31,1.2000000476837158,1.2000000476837158,1.350000023841858,1.2000000476837158,1.25,16852,2020-08-31
2020-09-07,1.149999976158142,1.149999976158142,1.25,1.100000023841858,1.25,4367,2020-09-07
2020-09-14,1.149999976158142,1.149999976158142,1.149999976158142,1.100000023841858,1.100000023841858,23276,2020-09-14
2020-09-21,1.0499999523162842,1.0499999523162842,1.149999976158142,1.0,1.149999976158142,107163,2020-09-21
2020-09-28,1.100000023841858,1.100000023841858,1.100000023841858,1.0,1.0,2991,2020-09-28
2020-10-05,1.149999976158142,1.149999976158142,1.2000000476837158,1.149999976158142,1.149999976158142,9169,2020-10-05
2020-10-12,1.100000023841858,1.100000023841858,1.2000000476837158,1.0499999523162842,1.2000000476837158,5316,2020-10-12
2020-10-19,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.100000023841858,1.100000023841858,5177,2020-10-19
2020-10-26,1.25,1.25,1.25,1.149999976158142,1.2000000476837158,13606,2020-10-26
2020-11-02,1.350000023841858,1.350000023841858,1.350000023841858,1.2000000476837158,1.2999999523162842,10327,2020-11-02
2020-11-09,1.4500000476837158,1.4500000476837158,1.5,1.350000023841858,1.399999976158142,74559,2020-11-09
2020-11-16,1.5,1.5,1.5,1.4500000476837158,1.4500000476837158,1950,2020-11-16
2020-11-23,1.4500000476837158,1.4500000476837158,1.5499999523162842,1.4500000476837158,1.5,11625,2020-11-23
2020-11-30,1.5,1.5,1.5,1.4500000476837158,1.4500000476837158,7354,2020-11-30
2020-12-07,1.5,1.5,1.5499999523162842,1.5,1.5499999523162842,12165,2020-12-07
2020-12-14,1.5,1.5,1.600000023841858,1.5,1.5,21882,2020-12-14
2020-12-21,1.5,1.5,1.5,1.5,1.5,0,2020-12-21
2020-12-28,1.5,1.5,1.5499999523162842,1.5,1.5,940,2020-12-28
2021-01-04,1.5,1.5,1.5499999523162842,1.5,1.5,14485,2021-01-04
2021-01-11,1.5,1.5,1.5499999523162842,1.5,1.5,41076,2021-01-11
2021-01-18,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,10163,2021-01-18
2021-01-25,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,13250,2021-01-25
2021-02-01,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,7269,2021-02-01
2021-02-08,1.75,1.75,1.75,1.649999976158142,1.649999976158142,54512,2021-02-08
2021-02-15,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,28908,2021-02-15
2021-02-22,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,10700,2021-02-22
2021-03-01,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,11504,2021-03-01
2021-03-08,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,10489,2021-03-08
2021-03-15,1.7999999523162842,1.7999999523162842,1.850000023841858,1.7999999523162842,1.850000023841858,188900,2021-03-15
2021-03-22,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.75,1.7999999523162842,32888,2021-03-22
2021-03-29,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.75,1.7999999523162842,4300,2021-03-29
2021-04-05,1.75,1.75,1.7999999523162842,1.75,1.75,4850,2021-04-05
2021-04-12,1.75,1.75,1.75,1.75,1.75,0,2021-04-12
2021-04-19,1.75,1.75,1.75,1.7000000476837158,1.7000000476837158,3430,2021-04-19
2021-04-26,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,41000,2021-04-26
2021-05-03,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,2021-05-03
2021-05-10,1.75,1.75,1.7999999523162842,1.75,1.7999999523162842,15100,2021-05-10
2021-05-17,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.75,1.75,44995,2021-05-17
2021-05-24,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,11685,2021-05-24
2021-05-31,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,22730,2021-05-31
2021-06-07,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,9943,2021-06-07
2021-06-14,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,0,2021-06-14
2021-06-21,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,48,2021-06-21
2021-06-28,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,63658,2021-06-28
2021-07-05,1.850000023841858,1.850000023841858,1.850000023841858,1.7999999523162842,1.7999999523162842,53788,2021-07-05
2021-07-12,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,7352,2021-07-12
2021-07-19,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,3200,2021-07-19
2021-07-26,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,2966,2021-07-26
2021-08-02,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,13600,2021-08-02
2021-08-09,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,837,2021-08-09
2021-08-16,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,1251,2021-08-16
2021-08-23,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,12041,2021-08-23
2021-08-30,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,2000,2021-08-30
2021-09-06,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,5343,2021-09-06
2021-09-13,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,6890,2021-09-13
2021-09-20,2.0,2.0,2.0,2.0,2.0,13820,2021-09-20
2021-09-27,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,4377,2021-09-27
2021-10-04,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,21301,2021-10-04
2021-10-11,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,8591,2021-10-11
2021-10-18,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,7082,2021-10-18
2021-10-25,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,1310,2021-10-25
2021-11-01,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,3080,2021-11-01
2021-11-08,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,3313,2021-11-08
2021-11-15,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,56431,2021-11-15
2021-11-22,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,3100,2021-11-22
2021-11-29,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,4673,2021-11-29
2021-12-06,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,1106,2021-12-06
2021-12-13,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,60036,2021-12-13
2021-12-20,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,4984,2021-12-20
2021-12-27,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,10824,2021-12-27
2022-01-03,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,34998,2022-01-03
2022-01-10,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,7981,2022-01-10
2022-01-17,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,21983,2022-01-17
2022-01-24,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,16632,2022-01-24
2022-01-31,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,7760,2022-01-31
2022-02-07,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,4800,2022-02-07
2022-02-14,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,45153,2022-02-14
2022-02-21,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,11348,2022-02-21
2022-02-28,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,7818,2022-02-28
2022-03-07,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,32800,2022-03-07
2022-03-14,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,18950,2022-03-14
2022-03-21,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,10880,2022-03-21
2022-03-28,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,57328,2022-03-28
2022-04-04,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,1200,2022-04-04
2022-04-11,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,8899,2022-04-11
2022-04-18,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,900,2022-04-18
2022-04-25,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,11797,2022-04-25
2022-05-02,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,2159,2022-05-02
2022-05-09,2.5,2.5,2.5,2.5,2.5,10140,2022-05-09
2022-05-16,2.5,2.5,2.5,2.5,2.5,4151,2022-05-16
2022-05-23,2.5,2.5,2.5,2.5,2.5,2301,2022-05-23
2022-05-30,2.5,2.5,2.5,2.5,2.5,0,2022-05-30
2022-06-06,2.5,2.5,2.5,2.5,2.5,3950,2022-06-06
2022-06-13,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,4000,2022-06-13
2022-06-20,3.0,3.0,3.0,2.5999999046325684,2.5999999046325684,22254,2022-06-20
2022-06-27,3.75,3.75,3.75,3.1500000953674316,3.1500000953674316,28779,2022-06-27
2022-07-04,4.650000095367432,4.650000095367432,4.650000095367432,3.9000000953674316,3.9000000953674316,33467,2022-07-04
2022-07-11,5.800000190734863,5.800000190734863,5.800000190734863,4.849999904632568,4.849999904632568,55341,2022-07-11
2022-07-18,7.25,7.25,7.25,6.050000190734863,6.050000190734863,55967,2022-07-18
2022-07-25,9.100000381469727,9.100000381469727,9.100000381469727,7.599999904632568,7.599999904632568,71556,2022-07-25
2022-08-01,10.699999809265137,10.699999809265137,10.699999809265137,8.649999618530273,9.550000190734863,3805137,2022-08-01
2022-08-08,12.899999618530273,12.899999618530273,12.899999618530273,11.199999809265137,11.199999809265137,310227,2022-08-08
2022-08-15,15.550000190734863,15.550000190734863,15.550000190734863,12.899999618530273,12.899999618530273,2516051,2022-08-15
2022-08-22,19.700000762939453,19.700000762939453,19.700000762939453,16.299999237060547,16.299999237060547,1953608,2022-08-22
2022-08-29,19.100000381469727,19.100000381469727,22.0,19.0,19.0,3731181,2022-08-29
2022-09-05,18.0,18.0,21.0,16.850000381469727,18.149999618530273,3786145,2022-09-05
2022-09-12,21.450000762939453,21.450000762939453,21.450000762939453,17.0,17.899999618530273,3128940,2022-09-12
2022-09-19,21.0,21.0,24.75,21.0,22.25,2986842,2022-09-19
2022-09-26,19.299999237060547,19.299999237060547,20.850000381469727,18.100000381469727,20.0,1537124,2022-09-26
2022-10-03,19.799999237060547,19.799999237060547,20.399999618530273,18.899999618530273,19.5,453517,2022-10-03
2022-10-10,17.350000381469727,17.350000381469727,20.100000381469727,17.0,19.799999237060547,634528,2022-10-10
2022-10-17,18.100000381469727,18.100000381469727,18.149999618530273,16.399999618530273,17.0,571049,2022-10-17
2022-10-24,19.950000762939453,19.950000762939453,20.799999237060547,18.5,18.899999618530273,678904,2022-10-24
2022-10-31,21.549999237060547,21.549999237060547,22.799999237060547,20.0,20.899999618530273,1015548,2022-10-31
2022-11-07,26.049999237060547,26.049999237060547,26.049999237060547,21.399999618530273,21.700000762939453,1388979,2022-11-07
2022-11-14,24.850000381469727,24.850000381469727,26.5,22.649999618530273,26.5,1030480,2022-11-14
2022-11-21,23.799999237060547,23.799999237060547,26.100000381469727,23.049999237060547,25.950000762939453,646527,2022-11-21
2022-11-28,21.0,21.0,24.149999618530273,19.049999237060547,23.799999237060547,1298682,2022-11-28
2022-12-05,26.700000762939453,26.700000762939453,26.700000762939453,20.950000762939453,21.0,1463904,2022-12-05
2022-12-12,27.0,27.0,30.850000381469727,27.0,28.0,2445414,2022-12-12
2022-12-19,24.799999237060547,24.799999237060547,29.75,24.799999237060547,25.649999618530273,1709259,2022-12-19
2022-12-26,28.899999618530273,28.899999618530273,30.899999618530273,23.600000381469727,23.799999237060547,1281497,2022-12-26
2023-01-02,30.200000762939453,30.200000762939453,31.549999237060547,27.5,28.549999237060547,1391693,2023-01-02
2023-01-09,28.100000381469727,28.100000381469727,30.700000762939453,27.350000381469727,30.149999618530273,679138,2023-01-09
2023-01-16,27.049999237060547,27.049999237060547,28.200000762939453,26.299999237060547,28.100000381469727,456418,2023-01-16
2023-01-23,25.450000762939453,25.450000762939453,28.450000762939453,25.149999618530273,27.049999237060547,445779,2023-01-23
2023-01-30,23.350000381469727,23.350000381469727,27.049999237060547,23.100000381469727,26.25,823655,2023-01-30
2023-02-06,23.799999237060547,23.799999237060547,24.450000762939453,22.5,23.350000381469727,824809,2023-02-06
2023-02-13,20.950000762939453,20.950000762939453,24.950000762939453,19.850000381469727,24.950000762939453,953451,2023-02-13
2023-02-20,19.049999237060547,19.049999237060547,20.950000762939453,18.5,20.950000762939453,511837,2023-02-20
2023-02-27,22.950000762939453,22.950000762939453,23.700000762939453,18.850000381469727,18.850000381469727,5899437,2023-02-27
2023-03-06,20.450000762939453,20.450000762939453,23.0,19.75,22.100000381469727,5513132,2023-03-06
2023-03-13,18.149999618530273,18.149999618530273,20.450000762939453,17.200000762939453,20.049999237060547,3427234,2023-03-13
2023-03-20,17.350000381469727,17.350000381469727,18.950000762939453,16.25,18.950000762939453,2972555,2023-03-20
2023-03-27,16.149999618530273,16.149999618530273,18.200000762939453,16.149999618530273,18.100000381469727,6117117,2023-03-27
2023-04-03,15.649999618530273,15.649999618530273,16.649999618530273,14.25,16.649999618530273,3657253,2023-04-03
2023-04-10,18.100000381469727,18.100000381469727,18.149999618530273,15.550000190734863,15.649999618530273,9921074,2023-04-10
2023-04-17,16.5,16.5,18.649999618530273,16.350000381469727,18.049999237060547,6973018,2023-04-17
2023-04-24,17.149999618530273,17.149999618530273,17.700000762939453,16.149999618530273,16.5,8496400,2023-04-24
2023-05-01,16.950000762939453,16.950000762939453,17.600000381469727,15.699999809265137,17.149999618530273,3862151,2023-05-01
2023-05-08,16.350000381469727,16.350000381469727,17.0,15.699999809265137,16.549999237060547,5947056,2023-05-08
2023-05-15,15.300000190734863,15.300000190734863,16.25,15.25,15.949999809265137,3859751,2023-05-15
2023-05-22,16.25,16.25,16.600000381469727,14.550000190734863,15.149999618530273,5657593,2023-05-22
2023-05-29,17.25,17.25,17.600000381469727,16.5,16.600000381469727,7615419,2023-05-29
2023-06-05,18.0,18.0,18.25,17.25,17.5,6361677,2023-06-05
2023-06-12,17.75,17.75,18.450000762939453,16.950000762939453,18.25,5122847,2023-06-12
2023-06-19,17.5,17.5,18.399999618530273,17.0,17.549999237060547,3866955,2023-06-19
2023-06-26,16.049999237060547,16.049999237060547,17.700000762939453,15.649999618530273,17.700000762939453,3615449,2023-06-26
