Date,Adj Close_RUCHIRA.NS,Close_RUCHIRA.NS,High_RUCHIRA.NS,Low_RUCHIRA.NS,Open_RUCHIRA.NS,Volume_RUCHIRA.NS,Date
2020-12-28,52.794700622558594,58.0,59.909088134765625,55.95454406738281,59.909088134765625,127875,2020-12-28
2021-01-04,54.615203857421875,60.0,61.818180084228516,58.18181610107422,59.409088134765625,248303,2021-01-04
2021-01-11,52.0913200378418,57.227272033691406,60.409088134765625,56.45454406738281,60.0,131189,2021-01-11
2021-01-18,51.387943267822266,56.45454406738281,59.09090805053711,55.45454406738281,57.59090805053711,88127,2021-01-18
2021-01-25,49.36056137084961,54.227272033691406,58.09090805053711,52.272727966308594,57.272727966308594,76486,2021-01-25
2021-02-01,51.71894073486328,56.818180084228516,57.59090805053711,52.727272033691406,53.68181610107422,214395,2021-02-01
2021-02-08,49.650184631347656,54.54545211791992,59.727272033691406,53.227272033691406,57.8636360168457,261018,2021-02-08
2021-02-15,53.291194915771484,58.54545211791992,60.727272033691406,52.3636360168457,54.54545211791992,495795,2021-02-15
2021-02-22,53.415321350097656,58.68181610107422,60.6363639831543,56.59090805053711,58.772727966308594,211806,2021-02-22
2021-03-01,58.83546829223633,64.63636016845703,67.90908813476562,58.18181610107422,60.0,1205649,2021-03-01
2021-03-08,56.849464416503906,62.45454406738281,66.68181610107422,62.04545211791992,64.54545593261719,220387,2021-03-08
2021-03-15,55.2772102355957,60.727272033691406,69.0,56.45454406738281,63.727272033691406,619672,2021-03-15
2021-03-22,52.008567810058594,57.1363639831543,61.54545211791992,54.54545211791992,60.909088134765625,314891,2021-03-22
2021-03-29,52.42232131958008,57.59090805053711,59.0,55.59090805053711,57.1363639831543,186294,2021-03-29
2021-04-05,53.622196197509766,58.909088134765625,59.727272033691406,55.272727966308594,57.409088134765625,311122,2021-04-05
2021-04-12,50.436309814453125,55.409088134765625,58.6363639831543,54.54545211791992,58.6363639831543,165942,2021-04-12
2021-04-19,48.82268524169922,53.6363639831543,56.1363639831543,51.3636360168457,55.45454406738281,154472,2021-04-19
2021-04-26,52.505069732666016,57.68181610107422,59.18181610107422,53.272727966308594,53.6363639831543,211054,2021-04-26
2021-05-03,54.16007614135742,59.5,66.36363220214844,56.227272033691406,57.272727966308594,778570,2021-05-03
2021-05-10,53.95320129394531,59.272727966308594,63.772727966308594,57.272727966308594,60.0,303877,2021-05-10
2021-05-17,55.52545928955078,61.0,64.09091186523438,57.1363639831543,61.45454406738281,700354,2021-05-17
2021-05-24,55.81507873535156,61.318180084228516,64.7272720336914,59.68181610107422,60.909088134765625,456257,2021-05-24
2021-05-31,67.23462677001953,73.86363220214844,76.36363220214844,60.909088134765625,61.54545211791992,2574490,2021-05-31
2021-06-07,67.56562042236328,74.2272720336914,79.90908813476562,70.45454406738281,78.18181610107422,2283109,2021-06-07
2021-06-14,75.84065246582031,83.31818389892578,86.2727279663086,69.36363220214844,74.81818389892578,3567490,2021-06-14
2021-06-21,75.4269027709961,82.86363220214844,91.31818389892578,78.2727279663086,81.81818389892578,3033833,2021-06-21
2021-06-28,74.47528076171875,81.81818389892578,86.18181610107422,79.54545593261719,83.5,899908,2021-06-28
2021-07-05,80.47467803955078,88.40908813476562,95.81818389892578,82.04545593261719,82.04545593261719,2671519,2021-07-05
2021-07-12,81.0539321899414,89.04545593261719,96.13636016845703,88.31818389892578,88.5,1380373,2021-07-12
2021-07-19,76.21304321289062,83.7272720336914,89.09091186523438,81.95454406738281,88.45454406738281,599098,2021-07-19
2021-07-26,77.123291015625,84.7272720336914,94.36363220214844,81.7272720336914,84.09091186523438,1259852,2021-07-26
2021-08-02,77.41291046142578,85.04545593261719,89.0,82.2727279663086,85.18181610107422,735765,2021-08-02
2021-08-09,75.67515563964844,83.13636016845703,87.7272720336914,76.40908813476562,85.45454406738281,979383,2021-08-09
2021-08-16,66.90362548828125,73.5,83.63636016845703,72.90908813476562,82.0,267697,2021-08-16
2021-08-23,65.53824615478516,72.0,76.36363220214844,65.86363220214844,73.68181610107422,393357,2021-08-23
2021-08-30,66.3243637084961,72.86363220214844,74.63636016845703,71.45454406738281,73.54545593261719,316949,2021-08-30
2021-09-06,65.37274932861328,71.81818389892578,74.2272720336914,70.45454406738281,74.0,235434,2021-09-06
2021-09-13,65.78649139404297,72.2727279663086,75.2727279663086,71.2727279663086,73.45454406738281,290332,2021-09-13
2021-09-20,65.33137512207031,71.7727279663086,75.2272720336914,69.13636016845703,71.7272720336914,253722,2021-09-20
2021-09-27,73.11939239501953,79.31818389892578,81.81818389892578,71.7272720336914,72.0,1212731,2021-09-27
2021-10-04,76.38775634765625,82.86363220214844,85.68181610107422,76.54545593261719,80.45454406738281,947654,2021-10-04
2021-10-11,73.28699493408203,79.5,83.7272720336914,77.45454406738281,83.7272720336914,265181,2021-10-11
2021-10-18,69.59960174560547,75.5,85.18181610107422,74.54545593261719,80.2272720336914,186086,2021-10-18
2021-10-25,66.66645050048828,72.31818389892578,77.2727279663086,71.36363220214844,76.2272720336914,171560,2021-10-25
2021-11-01,68.25872802734375,74.04545593261719,75.2272720336914,72.40908813476562,73.81818389892578,92477,2021-11-01
2021-11-08,68.80345153808594,74.63636016845703,81.7272720336914,72.95454406738281,75.45454406738281,373991,2021-11-08
2021-11-15,66.33123016357422,71.95454406738281,77.2727279663086,71.40908813476562,76.7272720336914,111458,2021-11-15
2021-11-22,65.99600219726562,71.59091186523438,75.04545593261719,69.45454406738281,72.2272720336914,154430,2021-11-22
2021-11-29,66.37313079833984,72.0,74.90908813476562,68.18181610107422,73.54545593261719,194769,2021-11-29
2021-12-06,66.58263397216797,72.2272720336914,74.09091186523438,70.45454406738281,72.2272720336914,157955,2021-12-06
2021-12-13,65.57698059082031,71.13636016845703,73.45454406738281,70.0,73.45454406738281,162718,2021-12-13
2021-12-20,63.481876373291016,68.86363220214844,72.45454406738281,67.13636016845703,70.18181610107422,120860,2021-12-20
2021-12-27,63.90089797973633,69.31818389892578,71.2727279663086,65.68181610107422,67.5,120854,2021-12-27
2022-01-03,69.47388458251953,75.36363220214844,78.90908813476562,69.09091186523438,70.0,618077,2022-01-03
2022-01-10,68.63584899902344,74.45454406738281,78.95454406738281,72.95454406738281,75.95454406738281,345024,2022-01-10
2022-01-17,69.30628204345703,75.18181610107422,80.18181610107422,74.2727279663086,75.36363220214844,554393,2022-01-17
2022-01-24,68.42633056640625,74.2272720336914,76.81818389892578,68.04545593261719,76.36363220214844,164711,2022-01-24
2022-01-31,68.9710693359375,74.81818389892578,80.7272720336914,74.13636016845703,75.0,611867,2022-01-31
2022-02-07,70.89856719970703,76.90908813476562,82.2727279663086,73.63636016845703,75.90908813476562,1191576,2022-02-07
2022-02-14,67.88159942626953,73.63636016845703,76.90908813476562,70.0,76.90908813476562,377028,2022-02-14
2022-02-21,60.381107330322266,65.5,75.0,63.3636360168457,73.63636016845703,318294,2022-02-21
2022-02-28,64.73894500732422,70.2272720336914,73.45454406738281,63.727272033691406,66.81818389892578,195934,2022-02-28
2022-03-07,73.53840637207031,79.7727279663086,81.09091186523438,66.40908813476562,70.7727279663086,448429,2022-03-07
2022-03-14,79.19520568847656,85.90908813476562,92.2727279663086,80.04545593261719,81.7272720336914,3451436,2022-03-14
2022-03-21,93.8609848022461,101.81818389892578,103.45454406738281,84.13636016845703,86.81818389892578,5440309,2022-03-21
2022-03-28,102.07382202148438,110.7272720336914,114.36363220214844,102.7727279663086,105.81818389892578,3714767,2022-03-28
2022-04-04,99.18257904052734,107.59091186523438,117.90908813476562,91.0,112.40908813476562,2099326,2022-04-04
2022-04-11,103.07948303222656,111.81818389892578,112.54545593261719,103.09091186523438,108.18181610107422,960301,2022-04-11
2022-04-18,104.6298599243164,113.5,120.90908813476562,108.18181610107422,111.7272720336914,2469102,2022-04-18
2022-04-25,97.67408752441406,105.95454406738281,113.40908813476562,105.04545593261719,109.13636016845703,803427,2022-04-25
2022-05-02,90.08978271484375,97.7272720336914,106.31818389892578,95.90908813476562,105.81818389892578,584536,2022-05-02
2022-05-09,76.22015380859375,82.68181610107422,98.81818389892578,78.0,98.81818389892578,934671,2022-05-09
2022-05-16,87.57565307617188,95.0,102.36363220214844,81.68181610107422,83.90908813476562,1022336,2022-05-16
2022-05-23,86.98902130126953,94.36363220214844,99.0,83.95454406738281,95.59091186523438,1113030,2022-05-23
2022-05-30,89.00033569335938,96.54545593261719,104.2727279663086,93.31818389892578,96.2727279663086,789424,2022-05-30
2022-06-06,88.74891662597656,96.2727279663086,99.31818389892578,94.68181610107422,96.31818389892578,327941,2022-06-06
2022-06-13,79.23710632324219,85.95454406738281,95.45454406738281,83.09091186523438,94.59091186523438,251425,2022-06-13
2022-06-20,76.26205444335938,82.7272720336914,88.18181610107422,77.2727279663086,86.09091186523438,231024,2022-06-20
2022-06-27,93.73528289794922,101.68181610107422,105.7272720336914,85.36363220214844,85.36363220214844,2361973,2022-06-27
2022-07-04,95.49517822265625,103.59091186523438,110.2272720336914,101.36363220214844,103.45454406738281,1536540,2022-07-04
2022-07-11,94.36381530761719,102.36363220214844,108.7727279663086,101.2727279663086,103.59091186523438,775504,2022-07-11
2022-07-18,100.10442352294922,108.59091186523438,116.0,103.2727279663086,103.2727279663086,1907724,2022-07-18
2022-07-25,100.77485656738281,109.31818389892578,113.95454406738281,103.63636016845703,109.2272720336914,1217476,2022-07-25
2022-08-01,111.25041198730469,120.68181610107422,126.2272720336914,111.59091186523438,111.81818389892578,3517511,2022-08-01
2022-08-08,114.09976959228516,123.7727279663086,128.63636779785156,118.59091186523438,121.31818389892578,1679407,2022-08-08
2022-08-15,94.69902801513672,102.7272720336914,123.7727279663086,101.81818389892578,123.7727279663086,1628506,2022-08-15
2022-08-22,132.2015380859375,143.40908813476562,148.0454559326172,100.0,102.2727279663086,7756994,2022-08-22
2022-08-29,122.64781951904297,133.0454559326172,145.4545440673828,128.72726440429688,136.31817626953125,3582533,2022-08-29
2022-09-05,122.7735366821289,133.18182373046875,141.40908813476562,131.4545440673828,133.81817626953125,1814833,2022-09-05
2022-09-12,116.94905853271484,125.13636016845703,135.72726440429688,122.7272720336914,133.90908813476562,1226596,2022-09-12
2022-09-19,113.63557434082031,121.59091186523438,126.5,118.18181610107422,122.7272720336914,951510,2022-09-19
2022-09-26,110.95929718017578,118.7272720336914,122.63636016845703,112.7272720336914,122.63636016845703,795593,2022-09-26
2022-10-03,118.26596069335938,126.54545593261719,127.2727279663086,117.81818389892578,120.90908813476562,674501,2022-10-03
2022-10-10,113.31696319580078,121.25,138.0,119.1500015258789,137.0,921009,2022-10-10
2022-10-17,112.89640808105469,120.80000305175781,127.69999694824219,119.0,119.94999694824219,450483,2022-10-17
2022-10-24,116.72816467285156,124.9000015258789,127.94999694824219,121.0999984741211,123.0999984741211,336098,2022-10-24
2022-10-31,116.72816467285156,124.9000015258789,131.39999389648438,123.0,126.19999694824219,749381,2022-10-31
2022-11-07,118.41038513183594,126.69999694824219,134.3000030517578,122.0,123.55000305175781,1065763,2022-11-07
2022-11-14,123.22344970703125,131.85000610351562,138.4499969482422,126.25,128.9499969482422,1720438,2022-11-14
2022-11-21,129.1112518310547,138.14999389648438,144.89999389648438,132.10000610351562,133.35000610351562,1159183,2022-11-21
2022-11-28,121.6346664428711,130.14999389648438,140.0,129.0,139.3000030517578,646816,2022-11-28
2022-12-05,116.12068939208984,124.25,131.60000610351562,122.25,130.85000610351562,517136,2022-12-05
2022-12-12,115.93377685546875,124.05000305175781,130.0,123.0999984741211,124.25,436869,2022-12-12
2022-12-19,105.23291015625,112.5999984741211,139.6999969482422,111.30000305175781,124.0,2927990,2022-12-19
2022-12-26,117.52254486083984,125.75,128.85000610351562,111.69999694824219,112.5999984741211,707844,2022-12-26
2023-01-02,117.24217224121094,125.44999694824219,129.14999389648438,124.5999984741211,126.05000305175781,251762,2023-01-02
2023-01-09,114.2048110961914,122.19999694824219,126.9000015258789,121.0,126.9000015258789,256385,2023-01-09
2023-01-16,114.15808868408203,122.1500015258789,125.5999984741211,120.44999694824219,123.5999984741211,197201,2023-01-16
2023-01-23,104.01797485351562,111.30000305175781,124.0,109.5,122.55000305175781,319161,2023-01-23
2023-01-30,112.66277313232422,120.55000305175781,125.4000015258789,111.30000305175781,114.80000305175781,457887,2023-01-30
2023-02-06,110.55998229980469,118.30000305175781,129.1999969482422,116.0999984741211,123.0,1082145,2023-02-06
2023-02-13,108.36373138427734,115.94999694824219,119.69999694824219,115.0,119.6500015258789,203922,2023-02-13
2023-02-20,101.12078857421875,108.19999694824219,116.4000015258789,108.0,115.94999694824219,178461,2023-02-20
2023-02-27,100.88714599609375,107.94999694824219,109.8499984741211,102.0,108.19999694824219,190413,2023-02-27
2023-03-06,102.2422866821289,109.4000015258789,112.4000015258789,107.0,107.80000305175781,121184,2023-03-06
2023-03-13,96.8217544555664,103.5999984741211,110.1500015258789,100.44999694824219,109.0999984741211,177627,2023-03-13
2023-03-20,90.65357208251953,97.0,104.55000305175781,96.5,104.5,312219,2023-03-20
2023-03-27,87.19566345214844,93.30000305175781,98.3499984741211,91.1500015258789,98.0,291625,2023-03-27
2023-04-03,95.0927963256836,101.75,104.8499984741211,94.0,94.9000015258789,293362,2023-04-03
2023-04-10,98.92454528808594,105.8499984741211,110.4000015258789,101.05000305175781,101.75,375643,2023-04-10
2023-04-17,97.2890396118164,104.0999984741211,109.5999984741211,103.0,104.05000305175781,329041,2023-04-17
2023-04-24,100.18621826171875,107.19999694824219,109.19999694824219,103.80000305175781,104.9000015258789,261459,2023-04-24
2023-05-01,98.6908950805664,105.5999984741211,110.0,105.0,107.19999694824219,228939,2023-05-01
2023-05-08,100.70023345947266,107.75,113.6500015258789,105.5,105.5999984741211,490884,2023-05-08
2023-05-15,100.98060607910156,108.05000305175781,113.80000305175781,107.3499984741211,109.75,376458,2023-05-15
2023-05-22,101.91517639160156,109.05000305175781,111.4000015258789,105.19999694824219,108.0999984741211,291471,2023-05-22
2023-05-29,105.74693298339844,113.1500015258789,116.19999694824219,106.94999694824219,109.05000305175781,1035917,2023-05-29
2023-06-05,106.02729797363281,113.44999694824219,117.80000305175781,113.0,113.94999694824219,410391,2023-06-05
2023-06-12,107.05532836914062,114.55000305175781,118.69999694824219,112.80000305175781,113.3499984741211,398090,2023-06-12
2023-06-19,107.61607360839844,115.1500015258789,119.75,112.75,114.69999694824219,435016,2023-06-19
2023-06-26,104.95254516601562,112.30000305175781,116.05000305175781,111.9000015258789,116.0,285145,2023-06-26
2023-07-03,106.16748809814453,113.5999984741211,114.80000305175781,111.69999694824219,112.30000305175781,232224,2023-07-03
2023-07-10,103.69086456298828,110.94999694824219,115.9000015258789,109.25,114.5999984741211,349763,2023-07-10
2023-07-17,101.54135131835938,108.6500015258789,113.0,108.4000015258789,111.0,264032,2023-07-17
2023-07-24,102.56938171386719,109.75,113.69999694824219,108.0,108.0999984741211,343241,2023-07-24
2023-07-31,104.71890258789062,112.05000305175781,113.5999984741211,108.0999984741211,110.0999984741211,276858,2023-07-31
2023-08-07,110.51325225830078,118.25,122.8499984741211,112.4000015258789,112.94999694824219,919965,2023-08-07
2023-08-14,120.04589080810547,128.4499969482422,130.85000610351562,117.1500015258789,120.3499984741211,1916304,2023-08-14
2023-08-21,129.90562438964844,139.0,148.0,128.89999389648438,130.5,3452375,2023-08-21
2023-08-28,140.3261260986328,150.14999389648438,152.0,139.0,140.10000610351562,2095299,2023-08-28
2023-09-04,145.51300048828125,155.6999969482422,163.5,150.0,152.1999969482422,3771941,2023-09-04
2023-09-11,141.9616241455078,151.89999389648438,159.0,140.0500030517578,156.9499969482422,1810906,2023-09-11
2023-09-18,135.74671936035156,145.25,157.1999969482422,142.0,152.5,887893,2023-09-18
2023-09-25,138.54078674316406,143.3000030517578,149.5,141.0,145.25,814318,2023-09-25
2023-10-02,138.10574340820312,142.85000610351562,145.3000030517578,138.39999389648438,143.3000030517578,382613,2023-10-02
2023-10-09,139.410888671875,144.1999969482422,149.9499969482422,136.5,140.3000030517578,921271,2023-10-09
2023-10-16,141.39280700683594,146.25,153.6999969482422,144.0,144.0,683417,2023-10-16
2023-10-23,131.7732696533203,136.3000030517578,144.5,125.4000015258789,144.10000610351562,614374,2023-10-23
2023-10-30,133.85186767578125,138.4499969482422,140.3000030517578,133.0500030517578,136.3000030517578,254613,2023-10-30
2023-11-06,120.51018524169922,124.6500015258789,140.0,121.5999984741211,140.0,907176,2023-11-06
2023-11-13,121.47697448730469,125.6500015258789,128.5,123.4000015258789,125.0,226653,2023-11-13
2023-11-20,123.84561157226562,128.10000610351562,133.0,125.0,125.0,372157,2023-11-20
2023-11-27,121.62199401855469,125.80000305175781,128.89999389648438,124.5999984741211,128.10000610351562,177903,2023-11-27
2023-12-04,128.24449157714844,132.64999389648438,135.39999389648438,125.0999984741211,127.0,557810,2023-12-04
2023-12-11,124.95741271972656,129.25,133.89999389648438,128.60000610351562,133.5,270952,2023-12-11
2023-12-18,123.84561157226562,128.10000610351562,139.0,127.1500015258789,128.35000610351562,708401,2023-12-18
2023-12-25,129.50131225585938,133.9499969482422,136.1999969482422,128.10000610351562,128.10000610351562,434889,2023-12-25
2024-01-01,129.35629272460938,133.8000030517578,135.6999969482422,131.0,135.6999969482422,406482,2024-01-01
2024-01-08,129.83969116210938,134.3000030517578,135.35000610351562,130.8000030517578,134.9499969482422,381085,2024-01-08
2024-01-15,141.53782653808594,146.39999389648438,153.0,133.35000610351562,135.89999389648438,2887633,2024-01-15
2024-01-22,142.06956481933594,146.9499969482422,150.5,137.3000030517578,146.39999389648438,909871,2024-01-22
2024-01-29,146.71014404296875,151.75,164.1999969482422,147.0,149.8000030517578,3395443,2024-01-29
2024-02-05,136.99392700195312,141.6999969482422,151.6999969482422,138.0500030517578,151.0,843584,2024-02-05
2024-02-12,127.08434295654297,131.4499969482422,144.5,126.0,143.0,637104,2024-02-12
2024-02-19,133.0301055908203,137.60000610351562,139.5,131.0,132.89999389648438,604888,2024-02-19
2024-02-26,129.30795288085938,133.75,137.75,126.0,137.60000610351562,491991,2024-02-26
2024-03-04,128.87290954589844,133.3000030517578,136.85000610351562,126.30000305175781,131.9499969482422,368666,2024-03-04
2024-03-11,113.01757049560547,116.9000015258789,135.89999389648438,112.55000305175781,135.89999389648438,498286,2024-03-11
2024-03-18,117.22309875488281,121.25,124.0999984741211,114.0,117.9000015258789,323181,2024-03-18
2024-03-25,108.23196411132812,111.94999694824219,121.80000305175781,107.55000305175781,121.25,482080,2024-03-25
2024-04-01,120.84855651855469,125.0,126.0,112.5,112.5,370599,2024-04-01
2024-04-08,117.89984893798828,121.94999694824219,127.0,121.5,126.8499984741211,161121,2024-04-08
2024-04-15,116.98140716552734,121.0,126.0,116.05000305175781,119.0,266082,2024-04-15
2024-04-22,123.7972640991211,128.0500030517578,130.85000610351562,120.25,122.0999984741211,321871,2024-04-22
2024-04-29,128.05113220214844,132.4499969482422,139.85000610351562,125.0999984741211,129.39999389648438,993875,2024-04-29
2024-05-06,120.41350555419922,124.55000305175781,134.39999389648438,122.19999694824219,134.39999389648438,362873,2024-05-06
2024-05-13,122.49209594726562,126.69999694824219,128.5,121.0999984741211,125.44999694824219,216340,2024-05-13
2024-05-20,120.07512664794922,124.19999694824219,127.80000305175781,124.0,125.80000305175781,173800,2024-05-20
2024-05-27,120.31682586669922,124.44999694824219,129.89999389648438,118.0,124.55000305175781,403200,2024-05-27
2024-06-03,120.55851745605469,124.69999694824219,127.9000015258789,116.0999984741211,127.9000015258789,331625,2024-06-03
2024-06-10,129.84934997558594,134.30999755859375,138.60000610351562,124.22000122070312,125.0,1309403,2024-06-10
2024-06-17,131.75393676757812,136.27999877929688,143.36000061035156,133.99000549316406,134.30999755859375,1259449,2024-06-17
2024-06-24,131.79261779785156,136.32000732421875,147.5,135.10000610351562,137.4499969482422,2275961,2024-06-24
2024-07-01,138.73414611816406,143.5,147.99000549316406,136.6999969482422,136.6999969482422,2518176,2024-07-01
2024-07-08,138.47311401367188,143.22999572753906,146.99000549316406,138.64999389648438,144.89999389648438,920225,2024-07-08
2024-07-15,133.9582061767578,138.55999755859375,147.16000366210938,138.25,145.0,814659,2024-07-15
2024-07-22,131.36721801757812,135.8800048828125,140.11000061035156,132.0,137.0,410770,2024-07-22
2024-07-29,130.36175537109375,134.83999633789062,137.99000549316406,133.22000122070312,137.89999389648438,356793,2024-07-29
2024-08-05,130.05238342285156,134.52000427246094,137.5,127.80000305175781,132.0,589008,2024-08-05
2024-08-12,134.3449249267578,138.9600067138672,142.0,132.0,134.0,567657,2024-08-12
2024-08-19,141.93421936035156,146.80999755859375,147.99000549316406,138.5,140.0,984378,2024-08-19
2024-08-26,137.2549591064453,141.97000122070312,148.89999389648438,138.75,148.89999389648438,576865,2024-08-26
2024-09-02,137.6320037841797,142.36000061035156,146.1999969482422,141.52000427246094,142.99000549316406,528743,2024-09-02
2024-09-09,143.3070526123047,148.22999572753906,151.6699981689453,140.08999633789062,142.36000061035156,1071065,2024-09-09
2024-09-16,128.50552368164062,132.9199981689453,152.8800048828125,130.3300018310547,148.52000427246094,1202595,2024-09-16
2024-09-23,131.61000061035156,131.61000061035156,134.5500030517578,131.0,133.07000732421875,272071,2024-09-23
2024-09-30,129.57000732421875,129.57000732421875,132.3699951171875,126.5,131.61000061035156,231047,2024-09-30
2024-10-07,128.89999389648438,128.89999389648438,129.75,122.1500015258789,128.0500030517578,148319,2024-10-07
2024-10-14,127.62000274658203,127.62000274658203,132.4499969482422,125.4000015258789,129.0,138553,2024-10-14
2024-10-21,119.37000274658203,119.37000274658203,129.0800018310547,118.5,129.0800018310547,111761,2024-10-21
2024-10-28,128.92999267578125,128.92999267578125,129.6999969482422,119.0,120.98999786376953,92908,2024-10-28
2024-11-04,127.38999938964844,127.38999938964844,132.66000366210938,125.75,128.92999267578125,170452,2024-11-04
2024-11-11,128.0800018310547,128.0800018310547,143.4499969482422,126.01000213623047,127.98999786376953,557450,2024-11-11
2024-11-18,125.37000274658203,125.37000274658203,129.6699981689453,122.36000061035156,126.83999633789062,138847,2024-11-18
2024-11-25,131.13999938964844,131.13999938964844,132.39999389648438,124.9000015258789,127.0,200708,2024-11-25
2024-12-02,139.60000610351562,139.60000610351562,142.94000244140625,131.5500030517578,133.0,1240304,2024-12-02
2024-12-09,134.5,134.5,142.39999389648438,133.22000122070312,139.6999969482422,296036,2024-12-09
2024-12-16,132.08999633789062,132.08999633789062,143.89999389648438,130.60000610351562,134.5,655369,2024-12-16
2024-12-23,130.3699951171875,130.3699951171875,136.0,128.0,134.0,138088,2024-12-23
2024-12-30,132.0500030517578,132.0500030517578,134.50999450683594,127.41000366210938,131.1999969482422,141603,2024-12-30
2025-01-06,123.91999816894531,123.91999816894531,133.32000732421875,122.61000061035156,133.32000732421875,160276,2025-01-06
2025-01-13,122.9000015258789,122.9000015258789,125.08000183105469,119.2699966430664,123.0199966430664,90964,2025-01-13
2025-01-20,119.19999694824219,119.19999694824219,126.19000244140625,116.5999984741211,124.5999984741211,124125,2025-01-20
2025-01-27,119.69000244140625,119.69000244140625,122.0,110.5,122.0,134564,2025-01-27
2025-02-03,119.48999786376953,119.48999786376953,122.95999908447266,118.0,121.48999786376953,66749,2025-02-03
2025-02-10,118.83999633789062,118.83999633789062,128.85000610351562,106.69999694824219,122.0,743456,2025-02-10
2025-02-17,118.48999786376953,118.48999786376953,124.38999938964844,111.0,118.0,277926,2025-02-17
2025-02-24,115.38999938964844,115.38999938964844,120.9000015258789,113.51000213623047,117.0,120154,2025-02-24
2025-03-03,119.19000244140625,119.19000244140625,120.58999633789062,112.05999755859375,117.94000244140625,203323,2025-03-03
2025-03-10,116.87999725341797,116.87999725341797,120.94999694824219,116.45999908447266,120.9000015258789,105948,2025-03-10
2025-03-17,123.05999755859375,123.05999755859375,125.0,114.52999877929688,117.01000213623047,187825,2025-03-17
2025-03-24,116.62000274658203,116.62000274658203,125.4800033569336,115.0,123.80000305175781,248683,2025-03-24
2025-03-31,120.98999786376953,120.98999786376953,124.79000091552734,115.62999725341797,116.62000274658203,135772,2025-03-31
2025-04-07,120.88999938964844,120.88999938964844,121.9800033569336,112.51000213623047,115.0999984741211,112225,2025-04-07
2025-04-14,126.79000091552734,126.79000091552734,129.4499969482422,120.88999938964844,124.8499984741211,167207,2025-04-14
2025-04-21,120.7699966430664,120.7699966430664,129.0,119.20999908447266,129.0,163743,2025-04-21
2025-04-28,116.6500015258789,116.6500015258789,122.80000305175781,115.12000274658203,121.0999984741211,143948,2025-04-28
2025-05-05,113.41000366210938,113.41000366210938,118.95999908447266,111.51000213623047,116.9800033569336,93995,2025-05-05
2025-05-12,127.16999816894531,127.16999816894531,127.72000122070312,116.86000061035156,117.4000015258789,203975,2025-05-12
2025-05-19,128.8000030517578,128.8000030517578,132.0,125.0199966430664,128.0,271964,2025-05-19
2025-05-26,136.99000549316406,136.99000549316406,144.0,135.00999450683594,140.5,976516,2025-05-26
