Date,Adj Close_GAEL.NS,Close_GAEL.NS,High_GAEL.NS,Low_GAEL.NS,Open_GAEL.NS,Volume_GAEL.NS,Date
2021-10-18,84.27330780029297,84.9000015258789,91.5250015258789,82.80000305175781,89.5,3309122,2021-10-18
2021-10-25,81.56842803955078,82.17500305175781,88.4749984741211,81.75,85.2249984741211,3013576,2021-10-25
2021-11-01,85.14185333251953,85.7750015258789,87.4000015258789,81.5,82.17500305175781,2572528,2021-11-01
2021-11-08,88.04525756835938,88.69999694824219,89.94999694824219,83.5999984741211,86.125,3640074,2021-11-08
2021-11-15,84.22367095947266,84.8499984741211,89.80000305175781,83.9000015258789,89.32499694824219,1898998,2021-11-15
2021-11-22,80.94803619384766,81.55000305175781,86.69999694824219,81.0999984741211,85.0,1892214,2021-11-22
2021-11-29,79.9057846069336,80.5,81.5999984741211,77.5,81.55000305175781,1258452,2021-11-29
2021-12-06,81.81658172607422,82.42500305175781,85.0,78.75,80.55000305175781,1594290,2021-12-06
2021-12-13,79.28540802001953,79.875,84.0,79.5999984741211,83.05000305175781,1373210,2021-12-13
2021-12-20,79.83134460449219,80.42500305175781,81.57499694824219,75.0250015258789,79.0,1161260,2021-12-20
2021-12-27,84.04996490478516,84.67500305175781,87.4000015258789,78.3499984741211,80.4749984741211,2085040,2021-12-27
2022-01-03,83.97551727294922,84.5999984741211,86.1500015258789,81.5250015258789,85.3499984741211,2524114,2022-01-03
2022-01-10,84.59590911865234,85.2249984741211,88.9000015258789,84.57499694824219,85.2750015258789,2976504,2022-01-10
2022-01-17,91.96611022949219,92.6500015258789,99.94999694824219,85.1500015258789,85.5,18442270,2022-01-17
2022-01-24,103.55492401123047,104.32499694824219,113.5,87.07499694824219,93.42500305175781,21859858,2022-01-24
2022-01-31,100.50261688232422,101.25,112.5,97.69999694824219,107.3499984741211,14209820,2022-01-31
2022-02-07,92.31351470947266,93.0,102.25,92.0,101.44999694824219,3992268,2022-02-07
2022-02-14,92.41277313232422,93.0999984741211,97.0,88.4749984741211,90.9000015258789,3472428,2022-02-14
2022-02-21,92.36315155029297,93.05000305175781,97.0,85.32499694824219,93.57499694824219,6714918,2022-02-21
2022-02-28,97.3510513305664,98.07499694824219,104.5,91.2249984741211,93.05000305175781,6773344,2022-02-28
2022-03-07,118.34493255615234,119.2249984741211,122.1500015258789,93.5999984741211,97.5,32518222,2022-03-07
2022-03-14,124.8962173461914,125.82499694824219,132.6750030517578,112.69999694824219,120.0,26097440,2022-03-14
2022-03-21,123.7795181274414,124.69999694824219,129.75,121.0,127.0,5302808,2022-03-21
2022-03-28,131.0504608154297,132.02499389648438,137.75,123.0999984741211,125.5,5812200,2022-03-28
2022-04-04,129.7352294921875,130.6999969482422,139.5,124.125,131.75,4415948,2022-04-04
2022-04-11,157.25558471679688,158.4250030517578,164.8249969482422,132.5,132.5,15571862,2022-04-11
2022-04-18,179.51504516601562,180.85000610351562,197.0749969482422,155.5,158.75,39397534,2022-04-18
2022-04-25,164.50169372558594,165.72500610351562,187.4250030517578,152.9250030517578,180.75,12636766,2022-04-25
2022-05-02,154.45143127441406,155.60000610351562,172.0,152.375,165.0,4926082,2022-05-02
2022-05-09,152.39175415039062,153.52499389648438,159.0,132.5,154.0,7572230,2022-05-09
2022-05-16,166.16432189941406,167.39999389648438,170.0,149.0,151.02499389648438,6150766,2022-05-16
2022-05-23,149.9846649169922,151.10000610351562,171.3000030517578,140.02499389648438,168.5,5036758,2022-05-23
2022-05-30,160.0845489501953,161.27499389648438,177.0,154.0500030517578,162.375,12388294,2022-05-30
2022-06-06,151.77134704589844,152.89999389648438,165.0,148.10000610351562,162.5,2968432,2022-06-06
2022-06-13,124.77214050292969,125.69999694824219,150.4250030517578,122.5,148.10000610351562,3586824,2022-06-13
2022-06-20,127.17924499511719,128.125,136.8249969482422,107.69999694824219,122.75,8416000,2022-06-20
2022-06-27,136.5594940185547,137.5749969482422,143.35000610351562,126.69999694824219,129.3000030517578,7571630,2022-06-27
2022-07-04,149.66204833984375,150.77499389648438,157.0,137.97500610351562,137.97500610351562,5497062,2022-07-04
2022-07-11,153.8310546875,154.97500610351562,159.25,150.1999969482422,150.77499389648438,2687602,2022-07-11
2022-07-18,153.2851104736328,154.4250030517578,163.5,152.10000610351562,156.0,2821126,2022-07-18
2022-07-25,150.2576141357422,151.375,155.47500610351562,144.64999389648438,154.4250030517578,2337730,2022-07-25
2022-08-01,146.9819793701172,148.0749969482422,156.0,147.0,151.39999389648438,2094514,2022-08-01
2022-08-08,145.70663452148438,146.47500610351562,158.5,145.0,148.5,4077624,2022-08-08
2022-08-15,143.0705108642578,143.8249969482422,149.5,142.0,146.47500610351562,1991358,2022-08-15
2022-08-22,146.87545776367188,147.64999389648438,152.39999389648438,141.125,144.3000030517578,4109550,2022-08-22
2022-08-29,134.7891845703125,135.5,146.0,133.75,142.25,4293544,2022-08-29
2022-09-05,137.54962158203125,138.27499389648438,143.5,133.1999969482422,136.0,3839206,2022-09-05
2022-09-12,139.88729858398438,140.625,145.39999389648438,138.0,140.75,3774870,2022-09-12
2022-09-19,154.3361053466797,155.14999389648438,159.35000610351562,137.5,142.125,13868906,2022-09-19
2022-09-26,139.3650665283203,140.10000610351562,154.10000610351562,136.5,154.0,5238772,2022-09-26
2022-10-03,138.89254760742188,139.625,141.0,132.5,139.60000610351562,2302066,2022-10-03
2022-10-10,131.87953186035156,132.5749969482422,140.1750030517578,131.25,138.5,2492102,2022-10-10
2022-10-17,127.82592010498047,128.5,133.47500610351562,127.5250015258789,132.5,1928158,2022-10-17
2022-10-24,120.98697662353516,121.625,130.27499389648438,117.69999694824219,129.75,1690436,2022-10-24
2022-10-31,124.94112396240234,125.5999984741211,129.25,121.3499984741211,122.0250015258789,3156204,2022-10-31
2022-11-07,121.31026458740234,121.94999694824219,126.9000015258789,120.0999984741211,126.25,1465618,2022-11-07
2022-11-14,113.60092163085938,114.19999694824219,120.7249984741211,111.17500305175781,118.625,2564230,2022-11-14
2022-11-21,114.42160034179688,115.0250015258789,117.30000305175781,112.05000305175781,113.75,1814776,2022-11-21
2022-11-28,119.44509887695312,120.07499694824219,124.3499984741211,112.9749984741211,115.4000015258789,4793128,2022-11-28
2022-12-05,125.58771514892578,126.25,133.85000610351562,116.05000305175781,120.69999694824219,15574228,2022-12-05
2022-12-12,123.69767761230469,124.3499984741211,132.1750030517578,122.0,127.0,3245270,2022-12-12
2022-12-19,116.03807830810547,116.6500015258789,129.8000030517578,112.19999694824219,124.94999694824219,2665724,2022-12-19
2022-12-26,127.20418548583984,127.875,129.85000610351562,116.05000305175781,117.25,2719886,2022-12-26
2023-01-02,120.24091339111328,120.875,129.8000030517578,120.5,127.875,1629762,2023-01-02
2023-01-09,119.61918640136719,120.25,124.80000305175781,117.5,123.94999694824219,1968718,2023-01-09
2023-01-16,124.91625213623047,125.57499694824219,128.125,118.0,120.94999694824219,1881582,2023-01-16
2023-01-23,115.5904312133789,116.19999694824219,127.0,115.5,127.0,1025430,2023-01-23
2023-01-30,118.25140380859375,118.875,131.5,112.75,113.0,5259364,2023-01-30
2023-02-06,115.21739959716797,115.82499694824219,119.4749984741211,114.3499984741211,118.875,1229420,2023-02-06
2023-02-13,114.64542388916016,115.25,117.0,112.25,116.42500305175781,1550040,2023-02-13
2023-02-20,115.16766357421875,115.7750015258789,123.32499694824219,114.67500305175781,115.25,2846906,2023-02-20
2023-02-27,115.51582336425781,116.125,117.5,113.125,116.3499984741211,1707934,2023-02-27
2023-03-06,124.41887664794922,125.07499694824219,126.4000015258789,115.07499694824219,116.5,3194604,2023-03-06
2023-03-13,123.44898986816406,124.0999984741211,127.1500015258789,119.55000305175781,125.9749984741211,2268872,2023-03-13
2023-03-20,118.52495574951172,119.1500015258789,131.75,118.05000305175781,124.375,3886798,2023-03-20
2023-03-27,115.5655746459961,116.17500305175781,120.4749984741211,114.0250015258789,119.125,2184584,2023-03-27
2023-04-03,122.42936706542969,123.07499694824219,125.5,115.5,117.25,1945760,2023-04-03
2023-04-10,132.07847595214844,132.77499389648438,136.6999969482422,121.1500015258789,123.5999984741211,9740844,2023-04-10
2023-04-17,133.81930541992188,134.52499389648438,143.6750030517578,131.5,134.0,10636506,2023-04-17
2023-04-24,144.81134033203125,145.5749969482422,149.35000610351562,132.5,135.52499389648438,7372418,2023-04-24
2023-05-01,142.87158203125,143.625,149.64999389648438,141.625,145.5749969482422,3639204,2023-05-01
2023-05-08,122.9018783569336,123.55000305175781,137.5,122.8499984741211,134.5,6738838,2023-05-08
2023-05-15,116.70952606201172,117.32499694824219,124.4749984741211,116.1500015258789,123.4000015258789,4490350,2023-05-15
2023-05-22,121.93199157714844,122.57499694824219,123.9000015258789,116.125,117.5,3446886,2023-05-22
2023-05-29,126.88089752197266,127.55000305175781,129.64999389648438,118.0,123.4749984741211,5383542,2023-05-29
2023-06-05,121.50922393798828,122.1500015258789,128.75,121.67500305175781,128.5,2714482,2023-06-05
2023-06-12,124.59296417236328,125.25,127.44999694824219,120.80000305175781,122.5,2581660,2023-06-12
2023-06-19,121.11132049560547,121.75,127.3499984741211,120.25,125.5,2308564,2023-06-19
2023-06-26,118.67417907714844,119.30000305175781,122.5999984741211,118.55000305175781,121.2750015258789,1538872,2023-06-26
2023-07-03,119.86787414550781,120.5,123.125,119.5,119.9749984741211,2020168,2023-07-03
2023-07-10,125.09033966064453,125.75,126.92500305175781,117.8499984741211,120.9749984741211,4013580,2023-07-10
2023-07-17,128.47250366210938,129.14999389648438,132.9250030517578,123.94999694824219,126.5,7301400,2023-07-17
2023-07-24,128.5968475341797,129.27499389648438,133.0749969482422,128.22500610351562,129.3000030517578,3021248,2023-07-24
2023-07-31,127.35340118408203,128.02499389648438,133.5,125.05000305175781,129.6999969482422,3123012,2023-07-31
2023-08-07,120.9372329711914,121.57499694824219,125.0,118.5250015258789,124.6500015258789,4387514,2023-08-07
2023-08-14,118.99746704101562,119.625,122.5,118.5,122.5,1430852,2023-08-14
2023-08-21,125.7120590209961,126.375,132.14999389648438,119.5,120.4000015258789,7704528,2023-08-21
2023-08-28,129.9949951171875,130.3249969482422,135.39999389648438,125.5250015258789,126.9000015258789,6307134,2023-08-28
2023-09-04,142.4384002685547,142.8000030517578,147.4499969482422,131.02499389648438,131.0500030517578,13590444,2023-09-04
2023-09-11,144.80738830566406,145.1750030517578,152.97500610351562,134.4250030517578,144.39999389648438,11518526,2023-09-11
2023-09-18,157.0762481689453,157.47500610351562,163.22500610351562,136.97500610351562,145.14999389648438,30587508,2023-09-18
2023-09-25,173.65914916992188,174.10000610351562,181.72500610351562,154.10000610351562,158.35000610351562,25105538,2023-09-25
2023-10-02,170.91612243652344,171.35000610351562,177.5,162.5,174.10000610351562,3324284,2023-10-02
2023-10-09,182.73609924316406,183.1999969482422,186.64999389648438,162.97500610351562,169.75,6882506,2023-10-09
2023-10-16,174.83116149902344,175.27499389648438,194.0,173.9499969482422,180.89999389648438,4820456,2023-10-16
2023-10-23,166.07838439941406,166.5,178.5749969482422,152.77499389648438,175.125,7956378,2023-10-23
2023-10-30,164.33282470703125,164.75,175.10000610351562,154.5500030517578,168.14999389648438,8247794,2023-10-30
2023-11-06,169.419921875,169.85000610351562,173.25,164.5500030517578,164.8000030517578,3576772,2023-11-06
2023-11-13,180.2673797607422,180.72500610351562,184.3000030517578,169.89999389648438,169.89999389648438,5674768,2023-11-13
2023-11-20,179.71876525878906,180.1750030517578,188.6750030517578,178.1750030517578,180.6999969482422,3640554,2023-11-20
2023-11-27,180.79104614257812,181.25,189.5,176.5,180.1750030517578,4603270,2023-11-27
2023-12-04,184.33206176757812,184.8000030517578,198.0,180.14999389648438,184.0,9543614,2023-12-04
2023-12-11,200.86508178710938,201.375,202.75,185.5,185.60000610351562,8552418,2023-12-11
2023-12-18,183.1101531982422,183.5749969482422,205.14999389648438,170.5,203.22500610351562,10910716,2023-12-18
2023-12-25,183.06027221679688,183.52499389648438,187.72500610351562,179.52499389648438,183.5749969482422,2505830,2023-12-25
2024-01-01,181.3895263671875,181.85000610351562,184.85000610351562,178.64999389648438,184.4499969482422,2849050,2024-01-01
2024-01-08,177.02560424804688,177.47500610351562,182.1999969482422,172.77499389648438,181.85000610351562,3400860,2024-01-08
2024-01-15,166.92623901367188,167.35000610351562,178.4499969482422,165.3249969482422,177.47500610351562,2913006,2024-01-15
2024-01-22,183.4842071533203,183.9499969482422,196.0,160.1750030517578,167.35000610351562,9284660,2024-01-22
2024-01-29,198.42129516601562,198.9250030517578,210.60000610351562,187.5500030517578,194.35000610351562,19334294,2024-01-29
2024-02-05,184.38192749023438,184.85000610351562,203.6999969482422,183.1750030517578,203.35000610351562,7794948,2024-02-05
2024-02-12,181.96307373046875,182.4250030517578,190.0,176.0749969482422,190.0,5355836,2024-02-12
2024-02-19,203.95724487304688,204.47500610351562,207.97500610351562,181.4499969482422,182.39999389648438,21987450,2024-02-19
2024-02-26,199.59332275390625,200.10000610351562,208.9499969482422,190.72500610351562,205.4499969482422,5065316,2024-02-26
2024-03-04,194.6558380126953,195.14999389648438,209.3000030517578,191.6750030517578,206.5,3255346,2024-03-04
2024-03-11,179.4444580078125,179.89999389648438,208.5,177.0500030517578,197.5,12318786,2024-03-11
2024-03-18,159.6447296142578,160.0500030517578,186.4499969482422,156.9499969482422,182.0,4702953,2024-03-18
2024-03-25,159.4452362060547,159.85000610351562,163.75,153.85000610351562,160.0500030517578,4510964,2024-03-25
2024-04-01,178.99559020996094,179.4499969482422,187.10000610351562,159.64999389648438,159.9499969482422,11723181,2024-04-01
2024-04-08,167.87384033203125,168.3000030517578,181.0,167.85000610351562,180.10000610351562,2288241,2024-04-08
2024-04-15,161.29054260253906,161.6999969482422,167.6999969482422,160.85000610351562,166.0,1572033,2024-04-15
2024-04-22,171.01585388183594,171.4499969482422,174.0,161.89999389648438,161.89999389648438,2580167,2024-04-22
2024-04-29,162.7867431640625,163.1999969482422,172.35000610351562,162.10000610351562,171.4499969482422,1529239,2024-04-29
2024-05-06,149.57029724121094,149.9499969482422,165.25,148.0500030517578,164.5,3374167,2024-05-06
2024-05-13,156.15359497070312,156.5500030517578,159.5,146.6999969482422,150.6999969482422,1858021,2024-05-13
2024-05-20,150.11891174316406,150.5,154.5,149.64999389648438,154.5,1496450,2024-05-20
2024-05-27,142.9870147705078,143.35000610351562,150.60000610351562,140.5,150.60000610351562,2026929,2024-05-27
2024-06-03,152.31333923339844,152.6999969482422,154.9499969482422,125.0,148.85000610351562,7123596,2024-06-03
2024-06-10,147.97434997558594,148.35000610351562,156.75,148.0,153.25,3617457,2024-06-10
2024-06-17,140.85243225097656,141.2100067138672,149.64999389648438,139.5500030517578,148.89999389648438,11398164,2024-06-17
2024-06-24,135.9049835205078,136.25,142.25,134.77000427246094,142.25,4772651,2024-06-24
2024-07-01,140.2539520263672,140.61000061035156,141.5,134.8000030517578,137.75,8416991,2024-07-01
2024-07-08,135.13693237304688,135.47999572753906,141.7899932861328,132.14999389648438,140.9499969482422,4400455,2024-07-08
2024-07-15,134.33895874023438,134.67999267578125,139.49000549316406,132.89999389648438,135.1999969482422,5090213,2024-07-15
2024-07-22,141.4110107421875,141.77000427246094,143.0,131.10000610351562,131.25,6202037,2024-07-22
2024-07-29,137.25157165527344,137.60000610351562,142.99000549316406,134.5399932861328,142.99000549316406,3220975,2024-07-29
2024-08-05,129.1421661376953,129.47000122070312,135.0,127.83000183105469,135.0,3704656,2024-08-05
2024-08-12,129.03244018554688,129.36000061035156,133.10000610351562,126.31999969482422,129.99000549316406,2045194,2024-08-12
2024-08-19,136.3438720703125,136.69000244140625,141.9600067138672,130.0,130.0500030517578,6346205,2024-08-19
2024-08-26,143.0500030517578,143.0500030517578,149.6999969482422,134.86000061035156,137.3000030517578,25202792,2024-08-26
2024-09-02,142.99000549316406,142.99000549316406,151.91000366210938,141.39999389648438,144.0,14327466,2024-09-02
2024-09-09,138.4600067138672,138.4600067138672,144.89999389648438,138.0,142.99000549316406,5340505,2024-09-09
2024-09-16,124.9000015258789,124.9000015258789,141.0500030517578,123.5,139.85000610351562,15373844,2024-09-16
2024-09-23,127.27999877929688,127.27999877929688,130.8000030517578,123.30000305175781,127.0,13017341,2024-09-23
2024-09-30,126.81999969482422,126.81999969482422,131.57000732421875,124.5,127.48999786376953,7462176,2024-09-30
2024-10-07,140.36000061035156,140.36000061035156,146.9499969482422,120.02999877929688,127.5999984741211,29979657,2024-10-07
2024-10-14,136.6999969482422,136.6999969482422,144.38999938964844,134.50999450683594,141.14999389648438,6871642,2024-10-14
2024-10-21,123.54000091552734,123.54000091552734,138.11000061035156,122.0,137.4499969482422,5037019,2024-10-21
2024-10-28,134.38999938964844,134.38999938964844,136.0,122.1500015258789,124.98999786376953,5730254,2024-10-28
2024-11-04,129.97999572753906,129.97999572753906,135.5500030517578,128.3000030517578,134.00999450683594,3012543,2024-11-04
2024-11-11,121.47000122070312,121.47000122070312,133.9499969482422,121.0,130.0500030517578,3421417,2024-11-11
2024-11-18,121.05999755859375,121.05999755859375,123.02999877929688,117.7699966430664,121.5,2329629,2024-11-18
2024-11-25,124.22000122070312,124.22000122070312,126.6500015258789,119.54000091552734,122.5,2767993,2024-11-25
2024-12-02,130.6300048828125,130.6300048828125,134.82000732421875,122.68000030517578,124.22000122070312,4437112,2024-12-02
2024-12-09,132.6300048828125,132.6300048828125,144.72999572753906,129.9600067138672,130.60000610351562,16854275,2024-12-09
2024-12-16,124.18000030517578,124.18000030517578,136.5,123.4800033569336,132.80999755859375,4090473,2024-12-16
2024-12-23,124.4800033569336,124.4800033569336,130.49000549316406,122.4000015258789,125.0,3177117,2024-12-23
2024-12-30,127.0199966430664,127.0199966430664,130.38999938964844,121.20999908447266,125.04000091552734,3514519,2024-12-30
2025-01-06,117.33999633789062,117.33999633789062,127.26000213623047,115.52999877929688,127.0199966430664,3465330,2025-01-06
2025-01-13,115.94999694824219,115.94999694824219,116.9000015258789,109.19999694824219,115.94999694824219,3500626,2025-01-13
2025-01-20,113.66000366210938,113.66000366210938,127.2300033569336,112.83999633789062,116.5,7480076,2025-01-20
2025-01-27,115.01000213623047,115.01000213623047,125.0,110.0999984741211,113.98999786376953,21445427,2025-01-27
2025-02-03,115.68000030517578,115.68000030517578,117.31999969482422,113.01000213623047,114.0,2740290,2025-02-03
2025-02-10,106.19999694824219,106.19999694824219,116.7699966430664,105.16000366210938,116.0,3843191,2025-02-10
2025-02-17,108.08000183105469,108.08000183105469,110.55999755859375,101.98999786376953,106.19000244140625,2563050,2025-02-17
2025-02-24,103.79000091552734,103.79000091552734,108.93000030517578,99.0,107.61000061035156,2597875,2025-02-24
2025-03-03,108.68000030517578,108.68000030517578,111.30000305175781,98.72000122070312,103.0999984741211,4023261,2025-03-03
2025-03-10,101.69999694824219,101.69999694824219,109.80000305175781,100.80000305175781,108.68000030517578,2372441,2025-03-10
2025-03-17,107.55000305175781,107.55000305175781,108.8499984741211,100.5,101.5,4431020,2025-03-17
2025-03-24,102.12000274658203,102.12000274658203,109.5,101.0,108.0,8507103,2025-03-24
2025-03-31,116.55000305175781,116.55000305175781,118.29000091552734,102.0999984741211,102.12000274658203,10598543,2025-03-31
2025-04-07,115.80999755859375,115.80999755859375,122.41000366210938,107.0,107.62999725341797,9623733,2025-04-07
2025-04-14,126.5,126.5,129.38999938964844,115.4000015258789,115.80999755859375,6033898,2025-04-14
2025-04-21,122.9800033569336,122.9800033569336,130.75,121.33999633789062,126.30000305175781,4277958,2025-04-21
2025-04-28,118.0999984741211,118.0999984741211,125.19000244140625,116.72000122070312,121.19999694824219,2343318,2025-04-28
2025-05-05,110.62999725341797,110.62999725341797,119.26000213623047,106.01000213623047,118.0,5671043,2025-05-05
2025-05-12,124.77999877929688,124.77999877929688,125.45999908447266,114.0,114.0,4679015,2025-05-12
2025-05-19,115.8499984741211,115.8499984741211,118.0,113.52999877929688,115.0,6005134,2025-05-19
2025-05-26,116.4000015258789,116.4000015258789,117.4800033569336,113.19999694824219,115.68000030517578,2494312,2025-05-26
2025-06-02,117.81999969482422,117.81999969482422,120.4000015258789,113.80000305175781,117.25,3586411,2025-06-02
2025-06-09,115.98999786376953,115.98999786376953,122.80999755859375,113.70999908447266,117.81999969482422,3524842,2025-06-09
2025-06-16,111.87000274658203,111.87000274658203,117.12000274658203,111.0199966430664,116.0999984741211,1815079,2025-06-16
2025-06-23,111.37999725341797,111.37999725341797,116.02999877929688,110.80000305175781,111.3499984741211,3277537,2025-06-23
2025-06-30,111.44999694824219,111.44999694824219,112.9800033569336,109.0999984741211,111.5999984741211,2103191,2025-06-30
2025-07-07,110.5199966430664,110.5199966430664,113.56999969482422,110.0,111.9000015258789,1985901,2025-07-07
