Date,Adj Close_AVTNPL.NS,Close_AVTNPL.NS,High_AVTNPL.NS,Low_AVTNPL.NS,Open_AVTNPL.NS,Volume_AVTNPL.NS,Date
2021-04-05,43.98667526245117,45.849998474121094,47.20000076293945,44.20000076293945,47.20000076293945,483891,2021-04-05
2021-04-12,41.49233627319336,43.25,45.5,43.0,45.0,486018,2021-04-12
2021-04-19,42.21186065673828,44.0,45.400001525878906,41.5,42.599998474121094,483408,2021-04-19
2021-04-26,45.56961441040039,47.5,52.0,44.20000076293945,44.25,2531825,2021-04-26
2021-05-03,52.42905044555664,54.650001525878906,56.400001525878906,47.04999923706055,47.5,2951671,2021-05-03
2021-05-10,51.133907318115234,53.29999923706055,57.75,52.75,55.5,1919396,2021-05-10
2021-05-17,57.75349426269531,60.20000076293945,62.70000076293945,53.599998474121094,53.599998474121094,2820409,2021-05-17
2021-05-24,62.02265930175781,64.6500015258789,72.5999984741211,58.54999923706055,60.849998474121094,5357970,2021-05-24
2021-05-31,61.25516128540039,63.849998474121094,67.0,60.70000076293945,64.94999694824219,971263,2021-05-31
2021-06-07,66.19587707519531,69.0,73.0,63.04999923706055,64.75,2583580,2021-06-07
2021-06-14,62.16655349731445,64.80000305175781,69.8499984741211,61.20000076293945,69.8499984741211,1105306,2021-06-14
2021-06-21,63.94137191772461,66.6500015258789,68.44999694824219,62.849998474121094,64.0,723852,2021-06-21
2021-06-28,69.50564575195312,72.44999694824219,81.80000305175781,65.5,67.5,6518146,2021-06-28
2021-07-05,71.52032470703125,74.55000305175781,77.80000305175781,72.44999694824219,75.0,2568715,2021-07-05
2021-07-12,76.07728576660156,79.30000305175781,84.75,75.19999694824219,76.05000305175781,4242075,2021-07-12
2021-07-19,75.3577651977539,78.55000305175781,83.0,75.5999984741211,78.5999984741211,3019370,2021-07-19
2021-07-26,75.2618179321289,78.44999694824219,81.30000305175781,75.5,79.44999694824219,3330884,2021-07-26
2021-08-02,68.49833679199219,71.4000015258789,81.44999694824219,70.8499984741211,81.44999694824219,1641146,2021-08-02
2021-08-09,71.32844543457031,74.3499984741211,77.69999694824219,63.20000076293945,71.3499984741211,3090950,2021-08-09
2021-08-16,69.889404296875,72.8499984741211,79.8499984741211,72.4000015258789,79.0,1187900,2021-08-16
2021-08-23,69.82205963134766,72.4000015258789,73.75,67.5999984741211,72.3499984741211,1006439,2021-08-23
2021-08-30,72.13660430908203,74.80000305175781,77.9000015258789,72.55000305175781,72.55000305175781,1354180,2021-08-30
2021-09-06,73.96894073486328,76.69999694824219,78.80000305175781,74.94999694824219,75.9000015258789,967737,2021-09-06
2021-09-13,79.61065673828125,82.55000305175781,90.0999984741211,75.6500015258789,76.94999694824219,3582392,2021-09-13
2021-09-20,75.56018829345703,78.3499984741211,83.55000305175781,77.4000015258789,82.44999694824219,759213,2021-09-20
2021-09-27,78.26049041748047,81.1500015258789,83.0,77.5,78.94999694824219,829776,2021-09-27
2021-10-04,82.1662826538086,85.19999694824219,86.80000305175781,79.55000305175781,82.0,1297335,2021-10-04
2021-10-11,86.65071105957031,89.8499984741211,92.94999694824219,85.05000305175781,85.5999984741211,1481738,2021-10-11
2021-10-18,83.22711944580078,86.30000305175781,93.69999694824219,84.80000305175781,90.19999694824219,1299738,2021-10-18
2021-10-25,80.14105987548828,83.0999984741211,87.75,81.30000305175781,87.0,818046,2021-10-25
2021-11-01,80.04461669921875,83.0,84.5999984741211,79.0999984741211,83.5,330596,2021-11-01
2021-11-08,76.47637176513672,79.30000305175781,85.4000015258789,78.75,84.0,781803,2021-11-08
2021-11-15,73.58319854736328,76.30000305175781,79.94999694824219,75.0,79.94999694824219,382058,2021-11-15
2021-11-22,72.04015350341797,74.69999694824219,77.80000305175781,72.0,76.80000305175781,514368,2021-11-22
2021-11-29,71.22042083740234,73.8499984741211,77.05000305175781,71.0,72.75,382644,2021-11-29
2021-12-06,74.25827026367188,77.0,77.69999694824219,72.0,74.75,353921,2021-12-06
2021-12-13,71.8955078125,74.55000305175781,84.25,74.0,77.5,1436337,2021-12-13
2021-12-20,71.65441131591797,74.30000305175781,77.4000015258789,71.75,74.3499984741211,332117,2021-12-20
2021-12-27,74.78868103027344,77.55000305175781,79.44999694824219,73.9000015258789,75.80000305175781,345388,2021-12-27
2022-01-03,78.7426986694336,81.6500015258789,85.30000305175781,75.80000305175781,77.55000305175781,950579,2022-01-03
2022-01-10,83.95042419433594,87.05000305175781,89.75,79.4000015258789,82.9000015258789,1219700,2022-01-10
2022-01-17,81.92520141601562,84.94999694824219,87.75,81.30000305175781,87.05000305175781,772982,2022-01-17
2022-01-24,79.51420593261719,82.44999694824219,88.0,79.5,85.0,846523,2022-01-24
2022-01-31,93.25680541992188,96.69999694824219,97.94999694824219,82.05000305175781,85.0,2987928,2022-01-31
2022-02-07,94.26942443847656,97.75,109.80000305175781,90.5999984741211,99.0,8068125,2022-02-07
2022-02-14,89.59211730957031,92.9000015258789,99.69999694824219,91.19999694824219,93.94999694824219,2299588,2022-02-14
2022-02-21,85.22486114501953,88.0,94.0,81.0,93.0,1726629,2022-02-21
2022-02-28,88.08184051513672,90.94999694824219,95.69999694824219,86.55000305175781,88.0,996018,2022-02-28
2022-03-07,96.74959564208984,99.9000015258789,103.6500015258789,85.8499984741211,89.94999694824219,1834463,2022-03-07
2022-03-14,117.9589614868164,121.80000305175781,130.6999969482422,98.19999694824219,99.9000015258789,13727760,2022-03-14
2022-03-21,111.42182922363281,115.05000305175781,129.8000030517578,110.80000305175781,122.0,2118875,2022-03-21
2022-03-28,127.2562255859375,131.39999389648438,135.6999969482422,112.0999984741211,115.8499984741211,4657037,2022-03-28
2022-04-04,118.20108032226562,122.05000305175781,134.6999969482422,112.8499984741211,132.85000610351562,1781556,2022-04-04
2022-04-11,116.74838256835938,120.55000305175781,126.8499984741211,118.0,123.44999694824219,596205,2022-04-11
2022-04-18,116.94208526611328,120.75,126.75,118.0,118.0,884105,2022-04-18
2022-04-25,109.33963012695312,112.9000015258789,130.9499969482422,110.0,120.80000305175781,1803856,2022-04-25
2022-05-02,101.34979248046875,104.6500015258789,118.9000015258789,100.0,110.4000015258789,632424,2022-05-02
2022-05-09,90.26087188720703,93.19999694824219,105.5,87.1500015258789,102.0,960964,2022-05-09
2022-05-16,99.94552612304688,103.19999694824219,106.69999694824219,94.05000305175781,96.0,636734,2022-05-16
2022-05-23,94.7158203125,97.80000305175781,104.0999984741211,90.0,102.30000305175781,381331,2022-05-23
2022-05-30,91.76200866699219,94.75,103.5999984741211,93.80000305175781,100.6500015258789,936779,2022-05-30
2022-06-06,89.8250732421875,92.75,95.4000015258789,90.55000305175781,95.4000015258789,263129,2022-06-06
2022-06-13,86.82283782958984,89.6500015258789,94.5,87.5,92.44999694824219,407100,2022-06-13
2022-06-20,89.72823333740234,92.6500015258789,93.0,82.69999694824219,89.6500015258789,314238,2022-06-20
2022-06-27,91.27777099609375,94.25,98.94999694824219,92.0,94.75,725850,2022-06-27
2022-07-04,92.00411224365234,95.0,97.0,93.1500015258789,94.0,331981,2022-07-04
2022-07-11,91.85885620117188,94.8499984741211,97.0,92.0,95.0,512208,2022-07-11
2022-07-18,91.95569610595703,94.94999694824219,96.8499984741211,93.69999694824219,95.9000015258789,456620,2022-07-18
2022-07-25,88.85661315917969,91.75,96.5,91.5999984741211,96.4000015258789,260993,2022-07-25
2022-08-01,89.24398803710938,92.1500015258789,94.05000305175781,89.19999694824219,92.0,471148,2022-08-01
2022-08-08,88.759765625,91.6500015258789,94.3499984741211,89.6500015258789,94.0,478015,2022-08-08
2022-08-15,102.79607391357422,105.44999694824219,110.0,91.6500015258789,91.6500015258789,2477834,2022-08-15
2022-08-22,103.18600463867188,105.8499984741211,116.80000305175781,104.69999694824219,105.80000305175781,2297207,2022-08-22
2022-08-29,108.30387878417969,111.0999984741211,112.0,101.19999694824219,103.0,963040,2022-08-29
2022-09-05,105.18441772460938,107.9000015258789,112.30000305175781,106.9000015258789,111.80000305175781,606853,2022-09-05
2022-09-12,103.91712951660156,106.5999984741211,115.9000015258789,105.0,109.9000015258789,1462202,2022-09-12
2022-09-19,101.5287857055664,104.1500015258789,109.55000305175781,102.0,107.44999694824219,545143,2022-09-19
2022-09-26,96.94706726074219,99.44999694824219,103.0999984741211,98.0999984741211,103.05000305175781,385577,2022-09-26
2022-10-03,98.65302276611328,101.19999694824219,104.80000305175781,95.3499984741211,99.44999694824219,411589,2022-10-03
2022-10-10,101.33382415771484,103.94999694824219,107.25,99.4000015258789,100.6500015258789,528486,2022-10-10
2022-10-17,106.35420989990234,109.0999984741211,116.80000305175781,103.30000305175781,103.94999694824219,2151163,2022-10-17
2022-10-24,110.15605926513672,113.0,118.30000305175781,110.55000305175781,116.0,1069399,2022-10-24
2022-10-31,109.76611328125,112.5999984741211,114.94999694824219,108.94999694824219,114.94999694824219,537869,2022-10-31
2022-11-07,110.10730743408203,112.94999694824219,118.0,111.0,111.0,807368,2022-11-07
2022-11-14,106.2079849243164,108.94999694824219,119.80000305175781,107.1500015258789,115.19999694824219,921553,2022-11-14
2022-11-21,105.91553497314453,108.6500015258789,109.94999694824219,103.0,108.6500015258789,545421,2022-11-21
2022-11-28,108.74256134033203,111.55000305175781,112.9000015258789,106.0,110.25,447556,2022-11-28
2022-12-05,112.69062042236328,115.5999984741211,124.69999694824219,109.0999984741211,113.5,2440952,2022-12-05
2022-12-12,108.5963363647461,111.4000015258789,118.55000305175781,110.5999984741211,116.0999984741211,591166,2022-12-12
2022-12-19,94.5587387084961,97.0,115.6500015258789,95.0,111.5,813094,2022-12-19
2022-12-26,104.01461029052734,106.69999694824219,108.94999694824219,97.0999984741211,98.4000015258789,460558,2022-12-26
2023-01-02,104.2583236694336,106.94999694824219,111.0,103.94999694824219,108.80000305175781,383634,2023-01-02
2023-01-09,99.82283020019531,102.4000015258789,108.69999694824219,95.9000015258789,108.69999694824219,539370,2023-01-09
2023-01-16,100.16402435302734,102.75,108.4000015258789,101.55000305175781,103.3499984741211,654323,2023-01-16
2023-01-23,94.50999450683594,96.94999694824219,104.44999694824219,96.0999984741211,103.0,358109,2023-01-23
2023-01-30,94.94867706298828,97.4000015258789,102.19999694824219,95.0,98.44999694824219,443055,2023-01-30
2023-02-06,100.16402435302734,102.75,103.9000015258789,95.94999694824219,98.44999694824219,670003,2023-02-06
2023-02-13,91.00060272216797,93.3499984741211,104.80000305175781,91.0999984741211,103.44999694824219,761780,2023-02-13
2023-02-20,87.15001678466797,89.4000015258789,94.5999984741211,87.30000305175781,94.5999984741211,366495,2023-02-20
2023-02-27,86.60167694091797,88.44999694824219,89.55000305175781,85.0,88.19999694824219,483938,2023-02-27
2023-03-06,88.41303253173828,90.30000305175781,92.3499984741211,87.4000015258789,89.25,308776,2023-03-06
2023-03-13,84.05601501464844,85.8499984741211,90.5999984741211,84.0,88.3499984741211,396320,2023-03-13
2023-03-20,79.69901275634766,81.4000015258789,86.19999694824219,80.94999694824219,86.19999694824219,383678,2023-03-20
2023-03-27,77.74079132080078,79.4000015258789,82.8499984741211,73.69999694824219,80.94999694824219,523256,2023-03-27
2023-04-03,82.04885864257812,83.80000305175781,85.44999694824219,78.0,79.8499984741211,209276,2023-04-03
2023-04-10,83.22378540039062,85.0,88.5,80.80000305175781,84.80000305175781,755059,2023-04-10
2023-04-17,82.53840637207031,84.30000305175781,86.5,83.5,85.0,312637,2023-04-17
2023-04-24,83.95811462402344,85.75,86.9000015258789,82.5,85.1500015258789,298184,2023-04-24
2023-05-01,85.23094177246094,87.05000305175781,90.4000015258789,85.5,85.75,437934,2023-05-01
2023-05-08,91.54615783691406,93.5,97.9000015258789,87.0,88.25,965138,2023-05-08
2023-05-15,89.93063354492188,91.8499984741211,95.0,90.25,93.8499984741211,356297,2023-05-15
2023-05-22,88.95153045654297,90.8499984741211,93.25,89.80000305175781,91.8499984741211,250018,2023-05-22
2023-05-29,91.49720764160156,93.44999694824219,94.4000015258789,86.94999694824219,93.4000015258789,856990,2023-05-29
2023-06-05,90.07749938964844,92.0,95.9000015258789,91.0999984741211,94.0,630438,2023-06-05
2023-06-12,89.93063354492188,91.8499984741211,94.05000305175781,91.0,92.4000015258789,387041,2023-06-12
2023-06-19,90.66495513916016,92.5999984741211,96.5999984741211,90.69999694824219,93.0,914325,2023-06-19
2023-06-26,90.07749938964844,92.0,94.44999694824219,91.19999694824219,93.0,321099,2023-06-26
2023-07-03,87.92347717285156,89.80000305175781,93.30000305175781,89.3499984741211,92.55000305175781,532370,2023-07-03
2023-07-10,83.71333312988281,85.5,91.0,84.9000015258789,89.9000015258789,935606,2023-07-10
2023-07-17,83.90914916992188,85.69999694824219,87.0,85.0999984741211,86.6500015258789,555333,2023-07-17
2023-07-24,83.51751708984375,85.30000305175781,88.6500015258789,85.0999984741211,86.30000305175781,834606,2023-07-24
2023-07-31,84.98617553710938,86.80000305175781,87.75,85.05000305175781,86.30000305175781,637861,2023-07-31
2023-08-07,80.97183227539062,82.69999694824219,89.80000305175781,81.3499984741211,87.6500015258789,931646,2023-08-07
2023-08-14,76.95751190185547,78.5999984741211,82.69999694824219,77.30000305175781,82.69999694824219,830404,2023-08-14
2023-08-21,77.75220489501953,78.80000305175781,82.30000305175781,77.94999694824219,79.75,690273,2023-08-21
2023-08-28,80.26829528808594,81.3499984741211,85.19999694824219,77.69999694824219,79.0,1681511,2023-08-28
2023-09-04,80.26829528808594,81.3499984741211,83.3499984741211,80.0,81.69999694824219,1152421,2023-09-04
2023-09-11,77.70286560058594,78.75,82.44999694824219,76.9000015258789,82.0,943520,2023-09-11
2023-09-18,83.4750747680664,84.5999984741211,86.5,77.80000305175781,79.80000305175781,3763316,2023-09-18
2023-09-25,80.07095336914062,81.1500015258789,84.9000015258789,80.3499984741211,84.0,1065050,2023-09-25
2023-10-02,80.81097412109375,81.9000015258789,83.94999694824219,80.30000305175781,81.1500015258789,789146,2023-10-02
2023-10-09,81.00831604003906,82.0999984741211,83.4000015258789,79.0,80.80000305175781,883193,2023-10-09
2023-10-16,89.0499496459961,90.25,95.19999694824219,81.05000305175781,82.5,8572650,2023-10-16
2023-10-23,83.32706451416016,84.44999694824219,90.94999694824219,80.69999694824219,90.9000015258789,1647201,2023-10-23
2023-10-30,89.49396514892578,90.69999694824219,94.9000015258789,82.4000015258789,85.0999984741211,3394524,2023-10-30
2023-11-06,87.47122955322266,88.6500015258789,93.0,85.80000305175781,91.19999694824219,1483458,2023-11-06
2023-11-13,88.90194702148438,90.0999984741211,92.44999694824219,87.4000015258789,87.94999694824219,1012922,2023-11-13
2023-11-20,87.91524505615234,89.0999984741211,91.19999694824219,86.0999984741211,90.1500015258789,1247900,2023-11-20
2023-11-27,87.07654571533203,88.25,92.5999984741211,88.0,89.0999984741211,1004695,2023-11-27
2023-12-04,93.39144134521484,94.6500015258789,99.4000015258789,87.69999694824219,90.0999984741211,4805449,2023-12-04
2023-12-11,91.8127212524414,93.05000305175781,97.19999694824219,92.0,94.6500015258789,2059441,2023-12-11
2023-12-18,89.24728393554688,90.44999694824219,96.69999694824219,87.80000305175781,93.05000305175781,1829948,2023-12-18
2023-12-25,90.43133544921875,91.6500015258789,93.05000305175781,89.05000305175781,90.44999694824219,1027682,2023-12-25
2024-01-01,95.66085052490234,96.94999694824219,99.25,91.5,92.19999694824219,3860053,2024-01-01
2024-01-08,93.88479614257812,95.1500015258789,98.5999984741211,92.6500015258789,97.5,1291795,2024-01-08
2024-01-15,91.41803741455078,92.6500015258789,96.3499984741211,88.55000305175781,95.44999694824219,1099558,2024-01-15
2024-01-22,87.56990051269531,88.75,93.25,86.94999694824219,92.6500015258789,742713,2024-01-22
2024-01-29,89.74063873291016,90.94999694824219,93.94999694824219,88.69999694824219,88.75,1217908,2024-01-29
2024-02-05,90.3326644897461,91.55000305175781,98.0999984741211,90.4000015258789,90.75,2742435,2024-02-05
2024-02-12,94.67414855957031,95.94999694824219,102.0,87.80000305175781,91.94999694824219,3363924,2024-02-12
2024-02-19,104.88653564453125,106.30000305175781,115.6500015258789,96.3499984741211,96.3499984741211,12522691,2024-02-19
2024-02-26,101.66509246826172,102.75,109.4000015258789,98.0,106.3499984741211,2301311,2024-02-26
2024-03-04,94.19480895996094,95.19999694824219,105.25,93.55000305175781,105.1500015258789,1099440,2024-03-04
2024-03-11,83.16254425048828,84.05000305175781,95.5,81.30000305175781,95.0,1702393,2024-03-11
2024-03-18,82.42047119140625,83.30000305175781,87.0,79.19999694824219,84.0999984741211,1393282,2024-03-18
2024-03-25,83.11306762695312,84.0,85.30000305175781,80.80000305175781,84.0,1175778,2024-03-25
2024-04-01,88.40657806396484,89.3499984741211,91.30000305175781,84.3499984741211,84.3499984741211,1131184,2024-04-01
2024-04-08,85.53720092773438,86.44999694824219,90.0,85.3499984741211,90.0,615435,2024-04-08
2024-04-15,84.94353485107422,85.8499984741211,87.94999694824219,83.0999984741211,85.5,596119,2024-04-15
2024-04-22,86.52664184570312,87.44999694824219,91.0999984741211,85.6500015258789,86.5,846618,2024-04-22
2024-04-29,97.90522003173828,98.94999694824219,103.3499984741211,86.19999694824219,87.75,7206956,2024-04-29
2024-05-06,89.54443359375,90.5,98.9000015258789,87.0999984741211,98.9000015258789,1718054,2024-05-06
2024-05-13,90.4349365234375,91.4000015258789,96.0,87.75,92.0,894044,2024-05-13
2024-05-20,88.80236053466797,89.75,94.44999694824219,89.30000305175781,92.0,688454,2024-05-20
2024-05-27,82.9151840209961,83.80000305175781,91.0,82.5,90.30000305175781,1184716,2024-05-27
2024-06-03,83.0635986328125,83.94999694824219,87.75,74.0,87.69999694824219,1262831,2024-06-03
2024-06-10,86.28917694091797,87.20999908447266,87.98999786376953,84.44999694824219,85.19999694824219,761843,2024-06-10
2024-06-17,86.60580444335938,87.52999877929688,89.62999725341797,85.05999755859375,87.20999908447266,894111,2024-06-17
2024-06-24,84.52796936035156,85.43000030517578,88.55999755859375,85.0,87.52999877929688,637931,2024-06-24
2024-07-01,85.27005004882812,86.18000030517578,91.0,85.25,85.58999633789062,966374,2024-07-01
2024-07-08,87.67439270019531,88.61000061035156,96.5999984741211,84.5999984741211,86.19999694824219,3293187,2024-07-08
2024-07-15,84.69617462158203,85.5999984741211,92.30000305175781,85.0,89.30000305175781,1375825,2024-07-15
2024-07-22,87.3775634765625,88.30999755859375,89.5,82.91000366210938,85.0,830682,2024-07-22
2024-07-29,85.18099975585938,86.08999633789062,90.8499984741211,85.20999908447266,89.5,796214,2024-07-29
2024-08-05,86.1503677368164,86.56999969482422,98.0,83.6500015258789,84.1500015258789,8239464,2024-08-05
2024-08-12,85.0457534790039,85.45999908447266,87.30000305175781,83.76000213623047,86.5,834646,2024-08-12
2024-08-19,90.6484603881836,91.08999633789062,95.5999984741211,85.1500015258789,86.3499984741211,6016646,2024-08-19
2024-08-26,90.96691131591797,91.41000366210938,93.80000305175781,87.80999755859375,91.86000061035156,1918691,2024-08-26
2024-09-02,88.90693664550781,89.33999633789062,93.0,89.0,91.05000305175781,1112355,2024-09-02
2024-09-09,92.6089096069336,93.05999755859375,98.19000244140625,87.0,88.5,4098891,2024-09-09
2024-09-16,89.59359741210938,90.02999877929688,93.69999694824219,88.6500015258789,92.30000305175781,1606358,2024-09-16
2024-09-23,86.83702850341797,87.26000213623047,91.3499984741211,87.05000305175781,90.25,803310,2024-09-23
2024-09-30,86.67780303955078,87.0999984741211,91.19999694824219,86.66000366210938,87.0,1017646,2024-09-30
2024-10-07,85.76226043701172,86.18000030517578,87.97000122070312,83.75,87.51000213623047,555141,2024-10-07
2024-10-14,84.69744873046875,85.11000061035156,87.4000015258789,83.0,86.8499984741211,405474,2024-10-14
2024-10-21,78.56730651855469,78.94999694824219,85.20999908447266,77.69999694824219,84.51000213623047,489320,2024-10-21
2024-10-28,83.44355010986328,83.8499984741211,85.0,78.55999755859375,79.5999984741211,443317,2024-10-28
2024-11-04,81.85131072998047,82.25,85.5,80.61000061035156,81.3499984741211,377122,2024-11-04
2024-11-11,77.60201263427734,77.9800033569336,84.5,77.6500015258789,82.43000030517578,330795,2024-11-11
2024-11-18,77.69157409667969,78.06999969482422,81.0,75.02999877929688,78.0,252196,2024-11-18
2024-11-25,78.96536254882812,79.3499984741211,80.19999694824219,77.0999984741211,79.19999694824219,237016,2024-11-25
2024-12-02,79.75154113769531,80.13999938964844,83.55000305175781,78.5,79.94000244140625,613323,2024-12-02
2024-12-09,80.38843536376953,80.77999877929688,82.58999633789062,79.25,79.25,434801,2024-12-09
2024-12-16,76.56705474853516,76.94000244140625,82.25,76.30000305175781,79.7699966430664,423150,2024-12-16
2024-12-23,76.68646240234375,77.05999755859375,78.33999633789062,76.1500015258789,76.94000244140625,171489,2024-12-23
2024-12-30,77.16413879394531,77.54000091552734,78.51000213623047,74.1500015258789,77.05999755859375,343256,2024-12-30
2025-01-06,70.96434020996094,71.30999755859375,78.26000213623047,70.5,78.26000213623047,326695,2025-01-06
2025-01-13,71.22307586669922,71.56999969482422,72.08000183105469,67.16000366210938,69.98999786376953,304894,2025-01-13
2025-01-20,73.75077056884766,74.11000061035156,76.88999938964844,71.62000274658203,71.9000015258789,448801,2025-01-20
2025-01-27,76.64665985107422,77.0199966430664,78.47000122070312,70.13999938964844,73.48999786376953,404969,2025-01-27
2025-02-03,75.14398193359375,75.51000213623047,78.48999786376953,74.95999908447266,78.48999786376953,170851,2025-02-03
2025-02-10,68.0584945678711,68.38999938964844,78.01000213623047,68.0,74.5,543120,2025-02-10
2025-02-17,62.42593002319336,62.72999954223633,69.05000305175781,60.099998474121094,68.05000305175781,664899,2025-02-17
2025-02-24,55.90999984741211,55.90999984741211,63.029998779296875,55.150001525878906,62.900001525878906,338644,2025-02-24
2025-03-03,59.63999938964844,59.63999938964844,63.75,53.0099983215332,55.29999923706055,624167,2025-03-03
2025-03-10,54.58000183105469,54.58000183105469,60.470001220703125,54.400001525878906,60.45000076293945,344242,2025-03-10
2025-03-17,58.400001525878906,58.400001525878906,60.119998931884766,52.0,55.38999938964844,721924,2025-03-17
2025-03-24,53.97999954223633,53.97999954223633,60.400001525878906,53.0,59.900001525878906,830412,2025-03-24
2025-03-31,55.16999816894531,55.16999816894531,58.59000015258789,53.97999954223633,53.97999954223633,367946,2025-03-31
2025-04-07,60.7400016784668,60.7400016784668,61.63999938964844,51.40999984741211,52.0,432097,2025-04-07
2025-04-14,60.779998779296875,60.779998779296875,63.380001068115234,60.060001373291016,60.75,290530,2025-04-14
2025-04-21,60.709999084472656,60.709999084472656,64.37999725341797,59.709999084472656,61.43000030517578,510962,2025-04-21
2025-04-28,64.16000366210938,64.16000366210938,66.79000091552734,59.79999923706055,60.04999923706055,368202,2025-04-28
2025-05-05,60.9900016784668,60.9900016784668,64.45999908447266,59.29999923706055,63.099998474121094,182734,2025-05-05
2025-05-12,65.69000244140625,65.69000244140625,67.55000305175781,61.599998474121094,61.599998474121094,483158,2025-05-12
2025-05-19,67.68000030517578,67.68000030517578,68.12999725341797,64.51000213623047,65.98999786376953,275813,2025-05-19
2025-05-26,65.86000061035156,65.86000061035156,71.9000015258789,65.18000030517578,67.68000030517578,712754,2025-05-26
2025-06-02,64.44999694824219,64.44999694824219,67.80000305175781,63.959999084472656,65.86000061035156,462235,2025-06-02
2025-06-09,65.13999938964844,65.13999938964844,68.58000183105469,64.5,65.4000015258789,592695,2025-06-09
2025-06-16,65.19999694824219,65.19999694824219,66.0,63.150001525878906,65.0999984741211,232870,2025-06-16
2025-06-23,66.7699966430664,66.7699966430664,70.51000213623047,63.5099983215332,64.69999694824219,1135456,2025-06-23
2025-06-30,66.08999633789062,66.08999633789062,67.44000244140625,64.68000030517578,67.0999984741211,318706,2025-06-30
