Date,Adj Close_NEWGEN.NS,Close_NEWGEN.NS,High_NEWGEN.NS,Low_NEWGEN.NS,Open_NEWGEN.NS,Volume_NEWGEN.NS,Date
2021-01-18,145.05117797851562,149.3249969482422,166.5749969482422,139.1999969482422,152.89999389648438,3644274,2021-01-18
2021-01-25,141.6270751953125,145.8000030517578,150.52499389648438,141.125,149.10000610351562,552128,2021-01-25
2021-02-01,139.0043487548828,143.10000610351562,152.4499969482422,142.6750030517578,145.8000030517578,642700,2021-02-01
2021-02-08,137.88726806640625,141.9499969482422,146.0500030517578,141.25,144.97500610351562,493970,2021-02-08
2021-02-15,140.99566650390625,145.14999389648438,146.64999389648438,136.8000030517578,144.4499969482422,562486,2021-02-15
2021-02-22,141.94276428222656,146.125,164.0,142.5,147.5,2568872,2021-02-22
2021-03-01,144.05551147460938,148.3000030517578,153.4499969482422,146.5500030517578,152.5,586774,2021-03-01
2021-03-08,143.22984313964844,147.4499969482422,149.6750030517578,144.77499389648438,145.5,667404,2021-03-08
2021-03-15,137.37730407714844,141.4250030517578,150.5,138.1999969482422,150.0,687784,2021-03-15
2021-03-22,139.58718872070312,143.6999969482422,145.22500610351562,135.77499389648438,141.25,559362,2021-03-22
2021-03-29,144.6626434326172,148.9250030517578,149.60000610351562,141.25,143.6999969482422,300340,2021-03-29
2021-04-05,152.45794677734375,156.9499969482422,159.9499969482422,149.4499969482422,150.5,1303750,2021-04-05
2021-04-12,150.39376831054688,154.8249969482422,157.4250030517578,145.0500030517578,156.9499969482422,558222,2021-04-12
2021-04-19,151.0980224609375,155.5500030517578,171.0,146.375,155.0,1694604,2021-04-19
2021-04-26,152.99220275878906,157.5,166.22500610351562,155.9250030517578,156.0,943512,2021-04-26
2021-05-03,159.81613159179688,164.52499389648438,175.0,155.625,155.625,1653132,2021-05-03
2021-05-10,159.62185668945312,164.3249969482422,167.75,157.35000610351562,164.52499389648438,552538,2021-05-10
2021-05-17,173.8282928466797,178.9499969482422,180.0,162.875,166.0,2160778,2021-05-17
2021-05-24,200.88119506835938,206.8000030517578,218.5,173.125,180.0,9141960,2021-05-24
2021-05-31,205.27670288085938,211.3249969482422,215.5,199.5,207.47500610351562,1883170,2021-05-31
2021-06-07,218.19602966308594,224.625,230.0,207.4250030517578,211.5,1790264,2021-06-07
2021-06-14,245.73463439941406,252.97500610351562,270.45001220703125,215.0,225.0,9970998,2021-06-14
2021-06-21,257.34259033203125,264.92498779296875,274.25,246.75,251.75,3198148,2021-06-21
2021-06-28,319.5351257324219,328.95001220703125,332.0,268.6000061035156,270.0,10382568,2021-06-28
2021-07-05,341.6582946777344,351.7250061035156,377.5,330.0,339.5,7040622,2021-07-05
2021-07-12,338.11279296875,348.07501220703125,357.6499938964844,335.0,354.3999938964844,1373758,2021-07-12
2021-07-19,292.8059387207031,299.92498779296875,350.0,299.92498779296875,349.5,734900,2021-07-19
2021-07-26,294.8561096191406,302.0249938964844,322.5,284.95001220703125,284.95001220703125,1658630,2021-07-26
2021-08-02,273.4271240234375,280.07501220703125,307.5,277.5,306.4750061035156,1074242,2021-08-02
2021-08-09,290.2920837402344,297.3500061035156,308.7749938964844,270.04998779296875,277.29998779296875,1014216,2021-08-09
2021-08-16,290.1944580078125,297.25,302.0,280.0,297.3500061035156,553052,2021-08-16
2021-08-23,277.771484375,284.5249938964844,299.95001220703125,277.5,299.95001220703125,388502,2021-08-23
2021-08-30,295.2954406738281,302.4750061035156,302.4750061035156,280.0,289.75,539422,2021-08-30
2021-09-06,292.22021484375,299.32501220703125,317.57501220703125,291.5,314.5,489170,2021-09-06
2021-09-13,290.1212158203125,297.17498779296875,310.0,292.5,299.32501220703125,577104,2021-09-13
2021-09-20,293.19647216796875,300.32501220703125,305.5,285.0,295.0,486814,2021-09-20
2021-09-27,284.6785583496094,291.6000061035156,304.0249938964844,287.5,297.5249938964844,308122,2021-09-27
2021-10-04,292.0493469238281,299.1499938964844,299.1499938964844,283.0,291.4750061035156,758456,2021-10-04
2021-10-11,294.1971435546875,301.3500061035156,313.8500061035156,293.0,311.0,603466,2021-10-11
2021-10-18,287.8025817871094,294.79998779296875,322.5,287.7250061035156,307.2250061035156,1375508,2021-10-18
2021-10-25,276.5999755859375,283.32501220703125,309.5249938964844,280.0,296.5,993608,2021-10-25
2021-11-01,284.0927734375,291.0,296.0,283.5,292.0,383818,2021-11-01
2021-11-08,281.3592529296875,288.20001220703125,299.0,283.57501220703125,294.8500061035156,561152,2021-11-08
2021-11-15,290.3164978027344,297.375,317.3999938964844,284.82501220703125,288.20001220703125,1189042,2021-11-15
2021-11-22,274.8915100097656,281.57501220703125,297.5,273.67498779296875,297.5,744264,2021-11-22
2021-11-29,281.7985534667969,288.6499938964844,292.125,253.4250030517578,270.0,1197316,2021-11-29
2021-12-06,303.1055603027344,310.4750061035156,315.0,278.5,296.3500061035156,1258580,2021-12-06
2021-12-13,295.24658203125,302.42498779296875,317.0,297.45001220703125,314.0,1068854,2021-12-13
2021-12-20,279.69964599609375,286.5,302.42498779296875,283.0,300.0,1158578,2021-12-20
2021-12-27,287.58294677734375,294.57501220703125,304.5,284.0,287.4750061035156,900916,2021-12-27
2022-01-03,298.29742431640625,305.54998779296875,310.0,287.5,297.5,2627316,2022-01-03
2022-01-10,310.9888610839844,318.54998779296875,333.1499938964844,309.0249938964844,316.5,3754744,2022-01-10
2022-01-17,288.63238525390625,295.6499938964844,335.8500061035156,292.54998779296875,322.45001220703125,3872238,2022-01-17
2022-01-24,285.92327880859375,292.875,297.20001220703125,264.0249938964844,292.6000061035156,1382050,2022-01-24
2022-01-31,279.40673828125,286.20001220703125,307.4750061035156,285.0,307.4750061035156,777878,2022-01-31
2022-02-07,272.5729064941406,279.20001220703125,291.9750061035156,273.29998779296875,290.95001220703125,605930,2022-02-07
2022-02-14,267.9356384277344,274.45001220703125,286.5,257.0,269.5,822406,2022-02-14
2022-02-21,231.8870849609375,237.52499389648438,272.5,217.8249969482422,270.0,1196508,2022-02-21
2022-02-28,244.28564453125,250.22500610351562,260.7749938964844,225.0,244.35000610351562,946046,2022-02-28
2022-03-07,253.36489868164062,259.5249938964844,261.0,242.5500030517578,249.5,868194,2022-03-07
2022-03-14,253.48692321777344,259.6499938964844,267.25,250.0,261.0,701344,2022-03-14
2022-03-21,245.3107147216797,251.27499389648438,264.0,250.3249969482422,264.0,791756,2022-03-21
2022-03-28,235.2307891845703,240.9499969482422,254.5,232.0,248.75,2363342,2022-03-28
2022-04-04,249.75271606445312,255.8249969482422,262.45001220703125,243.72500610351562,248.0,1345686,2022-04-04
2022-04-11,241.16159057617188,247.02499389648438,254.89999389648438,244.10000610351562,254.3000030517578,456842,2022-04-11
2022-04-18,234.4253692626953,240.125,249.4499969482422,232.02499389648438,246.1999969482422,963326,2022-04-18
2022-04-25,228.3969268798828,233.9499969482422,243.875,232.5,232.9499969482422,565232,2022-04-25
2022-05-02,223.61326599121094,229.0500030517578,265.0,225.5749969482422,227.6999969482422,1307842,2022-05-02
2022-05-09,193.37347412109375,198.0749969482422,231.47500610351562,196.52499389648438,229.0,1253596,2022-05-09
2022-05-16,189.61485290527344,194.22500610351562,204.27499389648438,191.52499389648438,201.0500030517578,1131162,2022-05-16
2022-05-23,184.7823486328125,189.27499389648438,197.0,176.875,197.0,1145544,2022-05-23
2022-05-30,188.46774291992188,193.0500030517578,198.4499969482422,190.625,193.47500610351562,725198,2022-05-30
2022-06-06,180.51119995117188,184.89999389648438,193.97500610351562,183.5,193.97500610351562,656428,2022-06-06
2022-06-13,165.72079467773438,169.75,193.97500610351562,167.8000030517578,184.3000030517578,1039318,2022-06-13
2022-06-20,175.60572814941406,177.64999389648438,189.0,161.875,172.0,1215538,2022-06-20
2022-06-27,172.6649627685547,174.6750030517578,182.52499389648438,174.0,181.39999389648438,578974,2022-06-27
2022-07-04,181.83322143554688,183.9499969482422,190.0,171.85000610351562,177.0,767242,2022-07-04
2022-07-11,178.02752685546875,180.10000610351562,187.4499969482422,178.85000610351562,182.5,475568,2022-07-11
2022-07-18,178.57119750976562,180.64999389648438,210.35000610351562,174.97500610351562,182.47500610351562,2916958,2022-07-18
2022-07-25,182.92056274414062,185.0500030517578,188.0500030517578,178.5500030517578,181.25,1695596,2022-07-25
2022-08-01,183.8843536376953,186.02499389648438,189.5,184.0,187.3000030517578,673594,2022-08-01
2022-08-08,203.20938110351562,205.5749969482422,211.6999969482422,183.3249969482422,187.5,6622988,2022-08-08
2022-08-15,203.60479736328125,205.97500610351562,214.97500610351562,203.5,205.5749969482422,1516024,2022-08-15
2022-08-22,196.6359100341797,198.9250030517578,204.89999389648438,192.5,203.5,1075366,2022-08-22
2022-08-29,195.00489807128906,197.27499389648438,200.0,189.3000030517578,192.0,547220,2022-08-29
2022-09-05,201.47952270507812,203.8249969482422,207.25,192.75,198.5,1147562,2022-09-05
2022-09-12,191.86643981933594,194.10000610351562,208.0,188.0,204.5,885954,2022-09-12
2022-09-19,182.0062255859375,184.125,194.9250030517578,180.5,193.875,1749192,2022-09-19
2022-09-26,176.2482452392578,178.3000030517578,184.4499969482422,173.72500610351562,182.5,611510,2022-09-26
2022-10-03,179.7821044921875,181.875,186.5500030517578,177.25,177.25,1240928,2022-10-03
2022-10-10,174.37010192871094,176.39999389648438,183.1999969482422,175.25,181.0,888330,2022-10-10
2022-10-17,177.0884552001953,179.14999389648438,193.0,175.4250030517578,179.6999969482422,2279080,2022-10-17
2022-10-24,168.8592529296875,170.8249969482422,183.8000030517578,166.5,183.8000030517578,6295198,2022-10-24
2022-10-31,167.50009155273438,169.4499969482422,174.10000610351562,168.14999389648438,171.6999969482422,677250,2022-10-31
2022-11-07,169.131103515625,171.10000610351562,172.5749969482422,164.0,170.3000030517578,762090,2022-11-07
2022-11-14,168.43914794921875,170.39999389648438,173.5,167.14999389648438,172.5,543106,2022-11-14
2022-11-21,172.12127685546875,174.125,174.97500610351562,168.5749969482422,170.0,425548,2022-11-21
2022-11-28,182.97000122070312,185.10000610351562,187.0,174.97500610351562,175.0,872684,2022-11-28
2022-12-05,176.66836547851562,178.72500610351562,192.375,177.0,185.72500610351562,1209896,2022-12-05
2022-12-12,183.6866455078125,185.8249969482422,189.6750030517578,149.97500610351562,179.4499969482422,1006266,2022-12-12
2022-12-19,173.1097869873047,175.125,190.0,155.77499389648438,185.0,671198,2022-12-19
2022-12-26,178.02752685546875,180.10000610351562,183.22500610351562,172.5,172.5,431212,2022-12-26
2023-01-02,178.91717529296875,181.0,191.0500030517578,178.35000610351562,180.0,918006,2023-01-02
2023-01-09,189.0739288330078,191.27499389648438,196.8000030517578,178.6999969482422,181.27499389648438,1227192,2023-01-09
2023-01-16,205.3346405029297,207.72500610351562,211.14999389648438,190.0,190.0,5175590,2023-01-16
2023-01-23,206.9903564453125,209.39999389648438,223.0,202.5,208.47500610351562,2557546,2023-01-23
2023-01-30,215.0465850830078,217.5500030517578,222.10000610351562,206.14999389648438,208.5,1043648,2023-01-30
2023-02-06,221.47178649902344,224.0500030517578,227.375,213.27499389648438,223.0,1243294,2023-02-06
2023-02-13,219.89019775390625,222.4499969482422,225.1750030517578,211.27499389648438,224.0500030517578,926076,2023-02-13
2023-02-20,223.1769256591797,225.77499389648438,234.875,221.02499389648438,221.02499389648438,1241616,2023-02-20
2023-02-27,228.6877899169922,231.35000610351562,234.0,216.10000610351562,226.0500030517578,1453218,2023-02-27
2023-03-06,226.09300231933594,228.72500610351562,242.02499389648438,227.875,234.3249969482422,1051908,2023-03-06
2023-03-13,219.2229461669922,221.77499389648438,230.85000610351562,216.9250030517578,226.0,960450,2023-03-13
2023-03-20,218.45687866210938,221.0,229.77499389648438,216.64999389648438,216.64999389648438,734386,2023-03-20
2023-03-27,222.7568359375,225.35000610351562,231.97500610351562,218.5500030517578,222.5,870108,2023-03-27
2023-04-03,220.40916442871094,222.97500610351562,228.60000610351562,220.5500030517578,226.5,836010,2023-04-03
2023-04-10,225.994140625,228.625,240.5,221.0,224.9499969482422,1676492,2023-04-10
2023-04-17,232.5428924560547,235.25,237.5,223.14999389648438,227.5,716616,2023-04-17
2023-04-24,248.18580627441406,251.0749969482422,257.8500061035156,232.02499389648438,237.60000610351562,1603078,2023-04-24
2023-05-01,275.5176086425781,278.7250061035156,297.5,247.97500610351562,251.0749969482422,11168818,2023-05-01
2023-05-08,300.699462890625,304.20001220703125,308.0,277.6000061035156,277.6000061035156,4692172,2023-05-08
2023-05-15,305.147705078125,308.70001220703125,311.95001220703125,287.0,304.0,4538038,2023-05-15
2023-05-22,310.3125305175781,313.92498779296875,317.6000061035156,295.0,308.70001220703125,3483290,2023-05-22
2023-05-29,332.3065185546875,336.17498779296875,343.0,306.95001220703125,315.0,3434394,2023-05-29
2023-06-05,319.5796813964844,323.29998779296875,346.95001220703125,317.25,340.0,2957856,2023-06-05
2023-06-12,322.8170166015625,326.57501220703125,334.5,313.5249938964844,324.92498779296875,1939298,2023-06-12
2023-06-19,317.528564453125,321.2250061035156,333.7250061035156,310.6000061035156,328.42498779296875,1592392,2023-06-19
2023-06-26,338.0560607910156,339.3500061035156,343.45001220703125,310.3500061035156,322.4750061035156,1953584,2023-06-26
2023-07-03,318.4560852050781,319.67498779296875,345.6499938964844,317.3500061035156,343.5,1465754,2023-07-03
2023-07-10,333.9966125488281,335.2749938964844,337.1499938964844,302.5249938964844,319.70001220703125,3101590,2023-07-10
2023-07-17,414.09002685546875,415.67498779296875,422.45001220703125,335.2749938964844,337.8999938964844,29166134,2023-07-17
2023-07-24,402.8829345703125,404.42498779296875,426.54998779296875,394.32501220703125,415.67498779296875,4061264,2023-07-24
2023-07-31,419.19549560546875,420.79998779296875,434.75,406.0,406.0,3671494,2023-07-31
2023-08-07,452.9413146972656,454.67498779296875,458.0,417.04998779296875,422.92498779296875,2925524,2023-08-07
2023-08-14,453.7134094238281,455.45001220703125,465.29998779296875,432.92498779296875,457.5,1663996,2023-08-14
2023-08-21,458.7690124511719,460.5249938964844,499.9750061035156,431.5,457.75,3975470,2023-08-21
2023-08-28,410.9022521972656,412.4750061035156,467.3999938964844,408.5,460.5249938964844,3175290,2023-08-28
2023-09-04,443.15380859375,444.8500061035156,455.0,403.0249938964844,414.92498779296875,1786740,2023-09-04
2023-09-11,434.4620666503906,436.125,448.2250061035156,410.0,444.8500061035156,1032906,2023-09-11
2023-09-18,429.8298034667969,431.4750061035156,442.5,420.9750061035156,436.5,897258,2023-09-18
2023-09-25,448.55810546875,450.2749938964844,466.4750061035156,426.7250061035156,432.5,1827580,2023-09-25
2023-10-02,450.6252136230469,452.3500061035156,459.0,435.04998779296875,450.2749938964844,997470,2023-10-02
2023-10-09,454.53521728515625,456.2749938964844,473.9750061035156,437.7749938964844,446.5,1089158,2023-10-09
2023-10-16,562.4721069335938,564.625,592.5,458.7749938964844,460.3999938964844,8069394,2023-10-16
2023-10-23,602.5935668945312,604.9000244140625,617.0,514.7249755859375,571.0,2838458,2023-10-23
2023-10-30,557.76513671875,559.9000244140625,608.5,539.5499877929688,586.0,1272048,2023-10-30
2023-11-06,600.1279296875,602.4249877929688,616.0,559.9000244140625,561.0,576508,2023-11-06
2023-11-13,622.641845703125,625.0250244140625,625.0250244140625,576.25,610.0,496202,2023-11-13
2023-11-20,637.9830932617188,640.4249877929688,687.5,617.5,656.2750244140625,937996,2023-11-20
2023-11-27,704.8521118164062,707.5499877929688,737.0,640.4249877929688,640.4249877929688,1098286,2023-11-27
2023-12-04,692.99755859375,695.6500244140625,734.9249877929688,686.0,734.9249877929688,621516,2023-12-04
2023-12-11,723.4808349609375,726.25,738.8250122070312,682.5,719.9749755859375,1201814,2023-12-11
2023-12-18,716.532470703125,719.2750244140625,735.0,675.0,727.5,538352,2023-12-18
2023-12-25,778.1466064453125,781.125,783.0,719.2750244140625,719.2750244140625,535736,2023-12-25
2024-01-01,797.2235717773438,800.2750244140625,822.5,776.0,805.0,580430,2024-01-01
2024-01-08,814.1836547851562,817.2999877929688,818.5,752.5,818.5,1016870,2024-01-08
2024-01-15,830.4713134765625,833.6500244140625,901.0499877929688,820.0,826.0,1100962,2024-01-15
2024-01-22,857.2687377929688,860.5499877929688,865.0,785.0999755859375,833.6500244140625,913423,2024-01-22
2024-01-29,840.8814697265625,844.0999755859375,878.9500122070312,819.0,865.0,711069,2024-01-29
2024-02-05,794.0108642578125,797.0499877929688,857.0,767.0,844.0999755859375,797525,2024-02-05
2024-02-12,785.1448364257812,788.1500244140625,804.9000244140625,685.1500244140625,797.0499877929688,993928,2024-02-12
2024-02-19,798.1948852539062,801.25,801.25,740.0,774.4000244140625,899711,2024-02-19
2024-02-26,830.5211181640625,833.7000122070312,870.0,776.25,830.0,1437265,2024-02-26
2024-03-04,784.0490112304688,787.0499877929688,894.9000244140625,778.0,862.9500122070312,1071209,2024-03-04
2024-03-11,733.7913208007812,736.5999755859375,804.9500122070312,676.0499877929688,804.9500122070312,3253848,2024-03-11
2024-03-18,760.0408935546875,762.9500122070312,765.0,704.7000122070312,728.0999755859375,534142,2024-03-18
2024-03-25,792.16796875,795.2000122070312,809.9500122070312,754.9500122070312,762.9500122070312,403904,2024-03-25
2024-04-01,796.0032348632812,799.0499877929688,831.9500122070312,782.7999877929688,812.0,1215443,2024-04-01
2024-04-08,771.1982421875,774.1500244140625,854.0,768.4000244140625,816.0,801735,2024-04-08
2024-04-15,730.205078125,733.0,774.0,724.0999755859375,761.0,614104,2024-04-15
2024-04-22,802.5282592773438,805.5999755859375,832.0,734.5499877929688,739.9500122070312,749255,2024-04-22
2024-04-29,1018.3521728515625,1022.25,1050.0,799.9500122070312,808.9000244140625,5260831,2024-04-29
2024-05-06,976.2135009765625,979.9500122070312,1058.0999755859375,940.0,1034.4000244140625,978701,2024-05-06
2024-05-13,982.738525390625,986.5,1019.7999877929688,921.0,986.7999877929688,628684,2024-05-13
2024-05-20,883.2692260742188,886.6500244140625,996.1500244140625,873.0,996.1500244140625,524344,2024-05-20
2024-05-27,910.2161254882812,913.7000122070312,925.0,842.2999877929688,885.0,727853,2024-05-27
2024-06-03,945.5309448242188,949.1500244140625,968.0,780.0,959.3499755859375,1176729,2024-06-03
2024-06-10,914.2008666992188,917.7000122070312,969.7000122070312,913.0499877929688,955.0,613670,2024-06-10
2024-06-17,1001.068359375,1004.9000244140625,1017.9500122070312,880.0499877929688,917.7000122070312,1662128,2024-06-17
2024-06-24,968.0447387695312,971.75,1029.0,945.0499877929688,1020.0,833080,2024-06-24
2024-07-01,951.2091674804688,954.8499755859375,1035.0,950.0,973.2999877929688,711446,2024-07-01
2024-07-08,1011.1298217773438,1015.0,1044.9000244140625,930.0,934.4000244140625,1456306,2024-07-08
2024-07-15,1000.5204467773438,1004.3499755859375,1092.0,976.0,1033.0,1818533,2024-07-15
2024-07-22,1077.6500244140625,1077.6500244140625,1156.949951171875,986.5999755859375,1000.0,1521085,2024-07-22
2024-07-29,1021.25,1021.25,1125.0,1010.0,1077.0,1006852,2024-07-29
2024-08-05,1030.75,1030.75,1054.550048828125,940.0499877929688,976.0,987950,2024-08-05
2024-08-12,1085.8499755859375,1085.8499755859375,1098.0,1015.5499877929688,1015.75,834421,2024-08-12
2024-08-19,1074.199951171875,1074.199951171875,1130.0,1057.550048828125,1093.6500244140625,726281,2024-08-19
2024-08-26,1114.5,1114.5,1134.9000244140625,1013.0999755859375,1074.199951171875,703832,2024-08-26
2024-09-02,1096.050048828125,1096.050048828125,1121.9000244140625,1035.25,1121.9000244140625,1025584,2024-09-02
2024-09-09,1191.5,1191.5,1220.949951171875,1050.0,1096.050048828125,1708736,2024-09-09
2024-09-16,1323.050048828125,1323.050048828125,1350.050048828125,1157.050048828125,1225.0,2187637,2024-09-16
2024-09-23,1414.75,1414.75,1548.0,1276.050048828125,1325.0,5649135,2024-09-23
2024-09-30,1294.300048828125,1294.300048828125,1440.949951171875,1267.4000244140625,1427.199951171875,996002,2024-09-30
2024-10-07,1373.300048828125,1373.300048828125,1401.949951171875,1232.0999755859375,1298.0,2055052,2024-10-07
2024-10-14,1257.6500244140625,1257.6500244140625,1409.5,1213.5,1383.0,4690642,2024-10-14
2024-10-21,1225.949951171875,1225.949951171875,1291.949951171875,1175.050048828125,1267.8499755859375,1464503,2024-10-21
2024-10-28,1291.449951171875,1291.449951171875,1302.5999755859375,1188.6500244140625,1225.0,660905,2024-10-28
2024-11-04,1263.5,1263.5,1327.25,1251.300048828125,1297.0,866400,2024-11-04
2024-11-11,1235.0999755859375,1235.0999755859375,1320.0,1185.6500244140625,1250.0,676724,2024-11-11
2024-11-18,1081.699951171875,1081.699951171875,1225.1500244140625,1031.0,1215.0,2655862,2024-11-18
2024-11-25,1180.5,1180.5,1187.050048828125,1073.0,1081.0,1576085,2024-11-25
2024-12-02,1352.9000244140625,1352.9000244140625,1364.0,1150.550048828125,1175.050048828125,2958079,2024-12-02
2024-12-09,1390.3499755859375,1390.3499755859375,1474.0,1356.0,1360.75,1748483,2024-12-09
2024-12-16,1574.050048828125,1574.050048828125,1629.0,1390.550048828125,1400.0,3090402,2024-12-16
2024-12-23,1621.6500244140625,1621.6500244140625,1725.0,1570.550048828125,1589.0,2921230,2024-12-23
2024-12-30,1690.1500244140625,1690.1500244140625,1755.0,1590.25,1617.0,3148402,2024-12-30
2025-01-06,1626.5999755859375,1626.5999755859375,1701.1500244140625,1566.25,1700.0,1288966,2025-01-06
2025-01-13,1586.0999755859375,1586.0999755859375,1798.9000244140625,1534.1500244140625,1614.9000244140625,3112916,2025-01-13
2025-01-20,1174.5999755859375,1174.5999755859375,1696.699951171875,1161.1500244140625,1594.0,10922013,2025-01-20
2025-01-27,1095.3499755859375,1095.3499755859375,1129.199951171875,951.4500122070312,1082.449951171875,3936827,2025-01-27
2025-02-03,1057.699951171875,1057.699951171875,1176.0,1043.800048828125,1070.0,2249175,2025-02-03
2025-02-10,959.5499877929688,959.5499877929688,1050.300048828125,940.4000244140625,1036.550048828125,1941263,2025-02-10
2025-02-17,975.7000122070312,975.7000122070312,1035.5,935.0499877929688,959.5499877929688,1423841,2025-02-17
2025-02-24,936.25,936.25,993.1500244140625,910.7000122070312,961.0999755859375,1178842,2025-02-24
2025-03-03,992.0999755859375,992.0999755859375,1023.2000122070312,925.0,932.0,1211877,2025-03-03
2025-03-10,949.2999877929688,949.2999877929688,1004.0,927.4500122070312,992.0999755859375,950328,2025-03-10
2025-03-17,1034.1500244140625,1034.1500244140625,1094.8499755859375,915.0999755859375,945.0,3132101,2025-03-17
2025-03-24,996.2999877929688,996.2999877929688,1084.0,965.0,1043.300048828125,3396534,2025-03-24
2025-03-31,921.7999877929688,921.7999877929688,1011.0,906.7000122070312,996.2999877929688,1211056,2025-03-31
2025-04-07,905.2999877929688,905.2999877929688,936.7999877929688,758.2000122070312,758.2999877929688,2069338,2025-04-07
2025-04-14,926.0999755859375,926.0999755859375,963.9500122070312,905.2999877929688,905.2999877929688,658876,2025-04-14
2025-04-21,1055.6500244140625,1055.6500244140625,1183.4000244140625,926.2000122070312,926.2000122070312,16930748,2025-04-21
2025-04-28,1030.050048828125,1030.050048828125,1119.0,967.25,1050.0,10113058,2025-04-28
2025-05-05,1074.75,1074.75,1108.0,1003.0,1017.0,8455465,2025-05-05
2025-05-12,1158.949951171875,1158.949951171875,1177.5999755859375,1101.0,1114.0,2110438,2025-05-12
2025-05-19,1260.949951171875,1260.949951171875,1377.1500244140625,1136.0,1173.0,14649658,2025-05-19
2025-05-26,1237.0999755859375,1237.0999755859375,1285.0,1206.0999755859375,1256.050048828125,2060497,2025-05-26
2025-06-02,1234.199951171875,1234.199951171875,1336.0,1207.300048828125,1237.0999755859375,5010030,2025-06-02
2025-06-09,1167.300048828125,1167.300048828125,1240.699951171875,1143.0,1239.9000244140625,1082222,2025-06-09
2025-06-16,1153.4000244140625,1153.4000244140625,1267.800048828125,1135.800048828125,1166.0,5968683,2025-06-16
2025-06-23,1153.9000244140625,1153.9000244140625,1237.4000244140625,1115.0,1147.0,5431264,2025-06-23
2025-06-30,1134.300048828125,1134.300048828125,1175.9000244140625,1123.4000244140625,1163.0,1092338,2025-06-30
2025-07-07,1090.0,1090.0,1147.199951171875,1085.300048828125,1132.0,1117350,2025-07-07
2025-07-14,1079.5999755859375,1079.5999755859375,1099.199951171875,1073.4000244140625,1090.0,359077,2025-07-14
