Date,Adj Close_PRICOLLTD.NS,Close_PRICOLLTD.NS,High_PRICOLLTD.NS,Low_PRICOLLTD.NS,Open_PRICOLLTD.NS,Volume_PRICOLLTD.NS,Date
2021-05-10,77.80000305175781,77.80000305175781,85.30000305175781,76.19999694824219,82.0,2736445,2021-05-10
2021-05-17,84.75,84.75,88.19999694824219,77.94999694824219,78.9000015258789,6049182,2021-05-17
2021-05-24,80.30000305175781,80.30000305175781,92.25,79.30000305175781,85.80000305175781,13421884,2021-05-24
2021-05-31,87.5,87.5,89.80000305175781,77.25,81.5,8380835,2021-05-31
2021-06-07,93.69999694824219,93.69999694824219,94.55000305175781,86.6500015258789,87.5,11755987,2021-06-07
2021-06-14,92.75,92.75,98.80000305175781,89.0,94.94999694824219,9446777,2021-06-14
2021-06-21,95.9000015258789,95.9000015258789,100.19999694824219,89.55000305175781,90.4000015258789,7604988,2021-06-21
2021-06-28,101.1500015258789,101.1500015258789,105.8499984741211,90.0,96.80000305175781,18526734,2021-06-28
2021-07-05,97.0999984741211,97.0999984741211,103.5,95.30000305175781,101.9000015258789,8749050,2021-07-05
2021-07-12,101.19999694824219,101.19999694824219,106.69999694824219,97.1500015258789,97.5,12546248,2021-07-12
2021-07-19,95.94999694824219,95.94999694824219,102.19999694824219,94.3499984741211,100.30000305175781,3519674,2021-07-19
2021-07-26,96.25,96.25,100.0,93.80000305175781,96.75,3412129,2021-07-26
2021-08-02,93.94999694824219,93.94999694824219,100.0,93.0999984741211,97.0999984741211,4061801,2021-08-02
2021-08-09,88.9000015258789,88.9000015258789,94.69999694824219,81.0,94.19999694824219,7406514,2021-08-09
2021-08-16,76.30000305175781,76.30000305175781,89.55000305175781,75.6500015258789,88.9000015258789,2645550,2021-08-16
2021-08-23,83.5999984741211,83.5999984741211,85.0,74.25,77.44999694824219,3465137,2021-08-23
2021-08-30,85.6500015258789,85.6500015258789,90.55000305175781,82.80000305175781,84.75,3500968,2021-08-30
2021-09-06,92.30000305175781,92.30000305175781,94.6500015258789,81.19999694824219,86.0999984741211,5854112,2021-09-06
2021-09-13,91.75,91.75,99.8499984741211,89.8499984741211,92.19999694824219,7323132,2021-09-13
2021-09-20,91.94999694824219,91.94999694824219,93.1500015258789,84.9000015258789,90.9000015258789,3505145,2021-09-20
2021-09-27,102.80000305175781,102.80000305175781,104.0,92.55000305175781,92.55000305175781,9615601,2021-09-27
2021-10-04,105.4000015258789,105.4000015258789,108.5,98.5,103.6500015258789,8888350,2021-10-04
2021-10-11,109.19999694824219,109.19999694824219,114.69999694824219,101.8499984741211,106.5999984741211,11792215,2021-10-11
2021-10-18,98.5,98.5,111.5,94.55000305175781,110.25,5533609,2021-10-18
2021-10-25,97.1500015258789,97.1500015258789,102.25,95.0999984741211,99.19999694824219,2774098,2021-10-25
2021-11-01,113.6500015258789,113.6500015258789,115.4000015258789,96.8499984741211,97.1500015258789,9060549,2021-11-01
2021-11-08,120.30000305175781,120.30000305175781,122.69999694824219,106.0,113.0,9023198,2021-11-08
2021-11-15,122.8499984741211,122.8499984741211,124.5999984741211,111.5999984741211,120.4000015258789,6513877,2021-11-15
2021-11-22,115.44999694824219,115.44999694824219,126.75,108.0,123.3499984741211,9949615,2021-11-22
2021-11-29,116.6500015258789,116.6500015258789,120.0,106.75,115.0,5217100,2021-11-29
2021-12-06,126.19999694824219,126.19999694824219,128.0,111.94999694824219,118.0999984741211,5451752,2021-12-06
2021-12-13,118.44999694824219,118.44999694824219,131.25,117.0,129.75,4985820,2021-12-13
2021-12-20,112.8499984741211,112.8499984741211,118.4000015258789,107.30000305175781,118.4000015258789,3736192,2021-12-20
2021-12-27,111.0999984741211,111.0999984741211,115.69999694824219,108.1500015258789,112.8499984741211,2380083,2021-12-27
2022-01-03,122.19999694824219,122.19999694824219,127.4000015258789,110.5999984741211,111.0999984741211,6208073,2022-01-03
2022-01-10,128.3000030517578,128.3000030517578,135.5,118.30000305175781,123.1500015258789,11886462,2022-01-10
2022-01-17,133.4499969482422,133.4499969482422,139.5,123.75,130.0,28714411,2022-01-17
2022-01-24,125.80000305175781,125.80000305175781,135.6999969482422,120.94999694824219,134.0,7285251,2022-01-24
2022-01-31,130.10000610351562,130.10000610351562,135.8000030517578,123.0,128.0,5115128,2022-01-31
2022-02-07,127.5,127.5,136.0,126.25,130.75,5780052,2022-02-07
2022-02-14,125.4000015258789,125.4000015258789,129.9499969482422,112.3499984741211,125.9000015258789,6236834,2022-02-14
2022-02-21,109.0,109.0,124.9000015258789,100.5,124.5,6480691,2022-02-21
2022-02-28,107.5,107.5,114.9000015258789,106.0999984741211,108.9000015258789,4380158,2022-02-28
2022-03-07,117.30000305175781,117.30000305175781,118.5,102.30000305175781,106.5,4651846,2022-03-07
2022-03-14,124.19999694824219,124.19999694824219,125.0,114.19999694824219,118.0,4640724,2022-03-14
2022-03-21,122.69999694824219,122.69999694824219,125.75,118.0,123.5,3298846,2022-03-21
2022-03-28,132.89999389648438,132.89999389648438,135.0,119.69999694824219,123.6500015258789,6415790,2022-03-28
2022-04-04,134.10000610351562,134.10000610351562,141.5500030517578,131.75,133.9499969482422,6976655,2022-04-04
2022-04-11,143.5,143.5,145.0,134.75,135.89999389648438,5847253,2022-04-11
2022-04-18,141.39999389648438,141.39999389648438,149.5,138.14999389648438,141.0,6885375,2022-04-18
2022-04-25,136.75,136.75,141.8000030517578,134.14999389648438,140.0,3652099,2022-04-25
2022-05-02,123.80000305175781,123.80000305175781,135.85000610351562,121.75,135.3000030517578,3054270,2022-05-02
2022-05-09,99.0999984741211,99.0999984741211,123.8499984741211,88.9000015258789,123.8499984741211,5667324,2022-05-09
2022-05-16,112.9000015258789,112.9000015258789,113.80000305175781,97.0,100.55000305175781,3807423,2022-05-16
2022-05-23,114.8499984741211,114.8499984741211,118.9000015258789,104.0,112.94999694824219,4519719,2022-05-23
2022-05-30,116.05000305175781,116.05000305175781,121.6500015258789,113.80000305175781,115.9000015258789,2714360,2022-05-30
2022-06-06,125.5,125.5,133.60000610351562,112.5999984741211,116.5,6017098,2022-06-06
2022-06-13,117.69999694824219,117.69999694824219,127.0,113.19999694824219,122.25,2904614,2022-06-13
2022-06-20,122.05000305175781,122.05000305175781,123.0,101.4000015258789,118.6500015258789,2805009,2022-06-20
2022-06-27,133.0,133.0,134.3000030517578,122.8499984741211,125.5,4680795,2022-06-27
2022-07-04,139.0,139.0,143.8000030517578,132.10000610351562,133.0,6752860,2022-07-04
2022-07-11,141.9499969482422,141.9499969482422,143.14999389648438,136.39999389648438,137.14999389648438,3638292,2022-07-11
2022-07-18,148.9499969482422,148.9499969482422,154.39999389648438,141.0,142.5,6486773,2022-07-18
2022-07-25,151.0500030517578,151.0500030517578,151.89999389648438,141.3000030517578,149.0,3322752,2022-07-25
2022-08-01,157.0,157.0,164.35000610351562,151.9499969482422,152.0,6561190,2022-08-01
2022-08-08,154.5,154.5,158.89999389648438,154.0,157.0,2027020,2022-08-08
2022-08-15,160.8000030517578,160.8000030517578,166.35000610351562,154.5,154.5,3743351,2022-08-15
2022-08-22,171.5500030517578,171.5500030517578,175.0,158.6999969482422,160.8000030517578,4286746,2022-08-22
2022-08-29,169.3000030517578,169.3000030517578,178.5,166.0,168.0,2121142,2022-08-29
2022-09-05,169.64999389648438,169.64999389648438,175.0,165.5,170.0,2020767,2022-09-05
2022-09-12,157.10000610351562,157.10000610351562,174.25,155.64999389648438,170.0,2589316,2022-09-12
2022-09-19,175.4499969482422,175.4499969482422,181.14999389648438,156.10000610351562,156.10000610351562,7528886,2022-09-19
2022-09-26,190.1999969482422,190.1999969482422,195.60000610351562,161.35000610351562,173.5,10354872,2022-09-26
2022-10-03,191.85000610351562,191.85000610351562,194.39999389648438,177.0500030517578,190.1999969482422,4919941,2022-10-03
2022-10-10,191.0,191.0,208.0,187.5500030517578,189.4499969482422,6545227,2022-10-10
2022-10-17,182.35000610351562,182.35000610351562,196.9499969482422,180.5500030517578,192.10000610351562,1877697,2022-10-17
2022-10-24,186.89999389648438,186.89999389648438,194.39999389648438,183.39999389648438,185.0,1022317,2022-10-24
2022-10-31,185.1999969482422,185.1999969482422,197.0,182.10000610351562,188.0,2968344,2022-10-31
2022-11-07,180.75,180.75,196.0,179.0500030517578,185.1999969482422,3460809,2022-11-07
2022-11-14,174.39999389648438,174.39999389648438,185.64999389648438,171.8000030517578,184.0,3022073,2022-11-14
2022-11-21,190.39999389648438,190.39999389648438,191.0,172.0,173.8000030517578,2650807,2022-11-21
2022-11-28,185.5500030517578,185.5500030517578,194.89999389648438,184.6999969482422,191.5,1848927,2022-11-28
2022-12-05,196.5,196.5,204.64999389648438,182.85000610351562,189.6999969482422,6571606,2022-12-05
2022-12-12,197.0,197.0,207.89999389648438,189.5,196.5,4006945,2022-12-12
2022-12-19,179.89999389648438,179.89999389648438,216.89999389648438,177.1999969482422,197.5500030517578,9843855,2022-12-19
2022-12-26,190.85000610351562,190.85000610351562,194.6999969482422,174.8000030517578,181.0,3175853,2022-12-26
2023-01-02,188.35000610351562,188.35000610351562,199.0,187.14999389648438,192.3000030517578,1803848,2023-01-02
2023-01-09,202.0500030517578,202.0500030517578,203.9499969482422,187.0,194.75,3330796,2023-01-09
2023-01-16,203.9499969482422,203.9499969482422,209.6999969482422,201.3000030517578,203.5,2304661,2023-01-16
2023-01-23,189.35000610351562,189.35000610351562,211.89999389648438,185.89999389648438,204.39999389648438,1494259,2023-01-23
2023-01-30,197.10000610351562,197.10000610351562,201.0,185.64999389648438,187.60000610351562,1322852,2023-01-30
2023-02-06,197.0500030517578,197.0500030517578,205.6999969482422,189.0,197.75,3303135,2023-02-06
2023-02-13,199.25,199.25,219.25,194.39999389648438,197.4499969482422,24295166,2023-02-13
2023-02-20,195.4499969482422,195.4499969482422,208.75,192.89999389648438,201.25,8006901,2023-02-20
2023-02-27,191.3000030517578,191.3000030517578,195.4499969482422,181.14999389648438,195.4499969482422,2782684,2023-02-27
2023-03-06,190.14999389648438,190.14999389648438,194.75,187.8000030517578,192.8000030517578,1019588,2023-03-06
2023-03-13,181.1999969482422,181.1999969482422,191.10000610351562,174.75,191.10000610351562,1233971,2023-03-13
2023-03-20,189.10000610351562,189.10000610351562,199.0,175.0,179.0500030517578,3554661,2023-03-20
2023-03-27,207.25,207.25,208.25,185.60000610351562,189.9499969482422,4242689,2023-03-27
2023-04-03,222.9499969482422,222.9499969482422,230.6999969482422,207.25,207.9499969482422,5944255,2023-04-03
2023-04-10,229.10000610351562,229.10000610351562,236.8000030517578,223.0,224.0,4547692,2023-04-10
2023-04-17,230.35000610351562,230.35000610351562,235.6999969482422,218.75,227.0500030517578,2962547,2023-04-17
2023-04-24,250.39999389648438,250.39999389648438,251.39999389648438,230.0,230.39999389648438,3352582,2023-04-24
2023-05-01,234.35000610351562,234.35000610351562,259.1000061035156,225.5,250.39999389648438,3820552,2023-05-01
2023-05-08,234.60000610351562,234.60000610351562,240.89999389648438,227.75,236.35000610351562,3105999,2023-05-08
2023-05-15,236.60000610351562,236.60000610351562,241.9499969482422,232.0,236.3000030517578,1653987,2023-05-15
2023-05-22,226.89999389648438,226.89999389648438,238.35000610351562,225.5,238.35000610351562,1425663,2023-05-22
2023-05-29,237.39999389648438,237.39999389648438,239.0,226.0,228.8000030517578,2826682,2023-05-29
2023-06-05,247.39999389648438,247.39999389648438,253.0,235.10000610351562,250.0,5554503,2023-06-05
2023-06-12,236.6999969482422,236.6999969482422,248.89999389648438,233.1999969482422,248.5500030517578,4829597,2023-06-12
2023-06-19,231.85000610351562,231.85000610351562,239.25,227.4499969482422,237.85000610351562,1734302,2023-06-19
2023-06-26,229.3000030517578,229.3000030517578,235.5,225.8000030517578,231.9499969482422,1302520,2023-06-26
2023-07-03,228.10000610351562,228.10000610351562,231.64999389648438,218.25,230.85000610351562,1911188,2023-07-03
2023-07-10,226.0500030517578,226.0500030517578,229.0500030517578,211.0,229.0500030517578,4671727,2023-07-10
2023-07-17,271.95001220703125,271.95001220703125,279.0,230.8000030517578,231.0,9730272,2023-07-17
2023-07-24,275.5,275.5,284.3999938964844,263.8500061035156,271.95001220703125,2771216,2023-07-24
2023-07-31,282.6499938964844,282.6499938964844,295.5,272.04998779296875,276.70001220703125,2827087,2023-07-31
2023-08-07,282.5,282.5,285.79998779296875,273.1000061035156,282.6499938964844,1632545,2023-08-07
2023-08-14,313.75,313.75,321.0,279.20001220703125,281.20001220703125,3390809,2023-08-14
2023-08-21,307.95001220703125,307.95001220703125,324.0,307.1000061035156,315.0,1999760,2023-08-21
2023-08-28,332.6499938964844,332.6499938964844,346.1499938964844,308.54998779296875,310.25,4479140,2023-08-28
2023-09-04,322.8500061035156,322.8500061035156,341.0,320.75,334.3999938964844,1692145,2023-09-04
2023-09-11,337.8999938964844,337.8999938964844,339.95001220703125,289.04998779296875,323.0,2131468,2023-09-11
2023-09-18,328.29998779296875,328.29998779296875,345.3500061035156,316.0,337.8999938964844,1754951,2023-09-18
2023-09-25,328.75,328.75,331.79998779296875,318.8500061035156,328.0,992486,2023-09-25
2023-10-02,342.3500061035156,342.3500061035156,353.0,325.04998779296875,328.75,2293096,2023-10-02
2023-10-09,332.6000061035156,332.6000061035156,339.95001220703125,326.3500061035156,326.3500061035156,1715585,2023-10-09
2023-10-16,348.29998779296875,348.29998779296875,385.70001220703125,329.75,333.8999938964844,11410692,2023-10-16
2023-10-23,340.70001220703125,340.70001220703125,350.45001220703125,310.8999938964844,349.6000061035156,1867544,2023-10-23
2023-10-30,357.6499938964844,357.6499938964844,371.8999938964844,338.70001220703125,342.5,2567366,2023-10-30
2023-11-06,319.8500061035156,319.8500061035156,371.8999938964844,316.29998779296875,363.0,4841926,2023-11-06
2023-11-13,337.04998779296875,337.04998779296875,347.0,325.5,331.5,1989047,2023-11-13
2023-11-20,337.29998779296875,337.29998779296875,343.8500061035156,333.1499938964844,338.8999938964844,1081488,2023-11-20
2023-11-27,341.25,341.25,348.0,336.0,337.29998779296875,1986595,2023-11-27
2023-12-04,341.1000061035156,341.1000061035156,360.95001220703125,328.0,342.0,3070955,2023-12-04
2023-12-11,346.70001220703125,346.70001220703125,353.5,340.1000061035156,345.3999938964844,2153403,2023-12-11
2023-12-18,378.3999938964844,378.3999938964844,388.0,342.3500061035156,353.0,6018114,2023-12-18
2023-12-25,379.8500061035156,379.8500061035156,393.0,377.0,378.3999938964844,1958596,2023-12-25
2024-01-01,371.3999938964844,371.3999938964844,383.3999938964844,366.1499938964844,379.8500061035156,1240149,2024-01-01
2024-01-08,383.20001220703125,383.20001220703125,386.5,366.0,374.95001220703125,1628546,2024-01-08
2024-01-15,374.95001220703125,374.95001220703125,390.0,342.95001220703125,385.04998779296875,7797362,2024-01-15
2024-01-22,375.79998779296875,375.79998779296875,379.0,366.79998779296875,374.95001220703125,842503,2024-01-22
2024-01-29,408.8500061035156,408.8500061035156,429.0,367.0,378.0,7338577,2024-01-29
2024-02-05,419.1499938964844,419.1499938964844,429.0,394.0,418.54998779296875,3409582,2024-02-05
2024-02-12,418.75,418.75,444.0,406.0,420.54998779296875,2842847,2024-02-12
2024-02-19,414.79998779296875,414.79998779296875,429.0,399.0,422.1000061035156,2319296,2024-02-19
2024-02-26,403.45001220703125,403.45001220703125,433.6499938964844,401.0,418.0,4293934,2024-02-26
2024-03-04,357.54998779296875,357.54998779296875,408.1000061035156,355.3500061035156,406.25,3396805,2024-03-04
2024-03-11,356.5,356.5,360.6499938964844,330.04998779296875,357.54998779296875,4272075,2024-03-11
2024-03-18,369.70001220703125,369.70001220703125,371.04998779296875,345.0,356.0,1447324,2024-03-18
2024-03-25,389.3999938964844,389.3999938964844,393.0,361.5,369.70001220703125,1340300,2024-03-25
2024-04-01,405.95001220703125,405.95001220703125,407.75,390.0,390.0,1229307,2024-04-01
2024-04-08,395.79998779296875,395.79998779296875,411.20001220703125,392.0,410.0,844868,2024-04-08
2024-04-15,428.1000061035156,428.1000061035156,433.0,375.25,375.25,4130050,2024-04-15
2024-04-22,430.20001220703125,430.20001220703125,448.29998779296875,424.45001220703125,433.6000061035156,2576622,2024-04-22
2024-04-29,432.29998779296875,432.29998779296875,442.8500061035156,423.54998779296875,433.0,1030051,2024-04-29
2024-05-06,425.8999938964844,425.8999938964844,462.8999938964844,416.54998779296875,436.70001220703125,3594214,2024-05-06
2024-05-13,457.25,457.25,464.0,416.0,427.8999938964844,2531502,2024-05-13
2024-05-20,452.45001220703125,452.45001220703125,468.5,448.79998779296875,457.25,1213776,2024-05-20
2024-05-27,436.70001220703125,436.70001220703125,458.6000061035156,429.0,456.95001220703125,1510988,2024-05-27
2024-06-03,438.54998779296875,438.54998779296875,455.45001220703125,385.25,442.04998779296875,2191318,2024-06-03
2024-06-10,455.1499938964844,455.1499938964844,466.45001220703125,439.04998779296875,439.8999938964844,1572054,2024-06-10
2024-06-17,496.45001220703125,496.45001220703125,515.0,455.1499938964844,455.1499938964844,4964869,2024-06-17
2024-06-24,492.04998779296875,492.04998779296875,505.45001220703125,476.79998779296875,496.5,2287693,2024-06-24
2024-07-01,496.6499938964844,496.6499938964844,514.9500122070312,483.95001220703125,505.0,2517890,2024-07-01
2024-07-08,498.3500061035156,498.3500061035156,508.8999938964844,488.29998779296875,499.0,1905447,2024-07-08
2024-07-15,485.8500061035156,485.8500061035156,512.75,477.3999938964844,502.5,1431787,2024-07-15
2024-07-22,496.70001220703125,496.70001220703125,501.8999938964844,461.04998779296875,476.0,1196627,2024-07-22
2024-07-29,517.2000122070312,517.2000122070312,542.5,495.70001220703125,503.0,5384262,2024-07-29
2024-08-05,518.0999755859375,518.0999755859375,521.0,474.1000061035156,491.25,2444686,2024-08-05
2024-08-12,511.79998779296875,511.79998779296875,524.0999755859375,497.1499938964844,521.5499877929688,1154129,2024-08-12
2024-08-19,522.4000244140625,522.4000244140625,538.0,509.0,515.9500122070312,1956588,2024-08-19
2024-08-26,517.0,517.0,522.4000244140625,502.0,520.0499877929688,1386716,2024-08-26
2024-09-02,489.04998779296875,489.04998779296875,515.0,484.0,515.0,2062174,2024-09-02
2024-09-09,483.95001220703125,483.95001220703125,489.04998779296875,468.5,484.5,1510280,2024-09-09
2024-09-16,487.45001220703125,487.45001220703125,495.70001220703125,477.0,493.6000061035156,1292456,2024-09-16
2024-09-23,473.95001220703125,473.95001220703125,492.75,469.0,487.45001220703125,984939,2024-09-23
2024-09-30,461.70001220703125,461.70001220703125,483.8999938964844,457.29998779296875,473.95001220703125,1366106,2024-09-30
2024-10-07,460.20001220703125,460.20001220703125,474.25,448.25,461.70001220703125,2472585,2024-10-07
2024-10-14,468.3999938964844,468.3999938964844,478.3500061035156,455.1499938964844,461.45001220703125,962023,2024-10-14
2024-10-21,448.70001220703125,448.70001220703125,471.95001220703125,432.0,470.1000061035156,993076,2024-10-21
2024-10-28,479.1499938964844,479.1499938964844,485.95001220703125,437.0,448.70001220703125,879937,2024-10-28
2024-11-04,465.8999938964844,465.8999938964844,486.0,460.0,476.04998779296875,983688,2024-11-04
2024-11-11,456.04998779296875,456.04998779296875,467.45001220703125,437.0,461.1000061035156,759261,2024-11-11
2024-11-18,453.1000061035156,453.1000061035156,461.75,445.29998779296875,453.45001220703125,309493,2024-11-18
2024-11-25,483.75,483.75,485.3999938964844,457.1000061035156,460.70001220703125,778479,2024-11-25
2024-12-02,508.1000061035156,508.1000061035156,523.7999877929688,483.75,485.0,2576680,2024-12-02
2024-12-09,512.75,512.75,522.9000244140625,502.0,512.0,1730078,2024-12-09
2024-12-16,557.0999755859375,557.0999755859375,598.7999877929688,514.5,516.5999755859375,6146802,2024-12-16
2024-12-23,562.7000122070312,562.7000122070312,584.0,552.2999877929688,566.1500244140625,1548312,2024-12-23
2024-12-30,551.0499877929688,551.0499877929688,569.7000122070312,535.0,561.0,2844743,2024-12-30
2025-01-06,559.2999877929688,559.2999877929688,569.25,531.1500244140625,551.0999755859375,2332651,2025-01-06
2025-01-13,538.5499877929688,538.5499877929688,562.0999755859375,521.5,559.2999877929688,1540567,2025-01-13
2025-01-20,503.95001220703125,503.95001220703125,561.4500122070312,502.1000061035156,538.5499877929688,1381355,2025-01-20
2025-01-27,511.5,511.5,521.25,448.25,500.1000061035156,1636534,2025-01-27
2025-02-03,509.45001220703125,509.45001220703125,533.0,505.95001220703125,510.8999938964844,690949,2025-02-03
2025-02-10,452.8999938964844,452.8999938964844,509.45001220703125,450.04998779296875,509.45001220703125,1117399,2025-02-10
2025-02-17,433.20001220703125,433.20001220703125,448.1499938964844,386.75,431.04998779296875,3877539,2025-02-17
2025-02-24,397.8500061035156,397.8500061035156,437.5,396.0,429.0,889714,2025-02-24
2025-03-03,428.79998779296875,428.79998779296875,433.95001220703125,388.54998779296875,401.0,1603600,2025-03-03
2025-03-10,414.70001220703125,414.70001220703125,435.5,409.0,431.04998779296875,952827,2025-03-10
2025-03-17,448.8999938964844,448.8999938964844,454.3500061035156,410.6499938964844,416.54998779296875,4871836,2025-03-17
2025-03-24,451.45001220703125,451.45001220703125,460.0,431.04998779296875,452.0,1865013,2025-03-24
2025-03-31,439.1000061035156,439.1000061035156,471.79998779296875,432.1000061035156,451.45001220703125,974530,2025-03-31
2025-04-07,422.1499938964844,422.1499938964844,434.0,367.8500061035156,367.8500061035156,982533,2025-04-07
2025-04-14,445.79998779296875,445.79998779296875,453.0,422.1499938964844,422.1499938964844,585919,2025-04-14
2025-04-21,438.1499938964844,438.1499938964844,465.95001220703125,436.0,445.79998779296875,1484235,2025-04-21
2025-04-28,439.20001220703125,439.20001220703125,450.0,430.25,436.0,622467,2025-04-28
2025-05-05,425.1000061035156,425.1000061035156,441.3999938964844,408.3999938964844,436.79998779296875,630151,2025-05-05
2025-05-12,438.5,438.5,480.95001220703125,434.8500061035156,438.0,1395509,2025-05-12
2025-05-19,442.6000061035156,442.6000061035156,452.0,429.04998779296875,440.79998779296875,1790235,2025-05-19
2025-05-26,449.75,449.75,458.1499938964844,440.6000061035156,442.6000061035156,1373742,2025-05-26
2025-06-02,432.20001220703125,432.20001220703125,458.5,425.1000061035156,452.0,984943,2025-06-02
2025-06-09,440.5,440.5,456.0,430.0,433.0,1229921,2025-06-09
2025-06-16,433.75,433.75,447.8500061035156,430.0,440.0,915947,2025-06-16
2025-06-23,450.5,450.5,457.0,424.25,429.79998779296875,1214026,2025-06-23
2025-06-30,458.75,458.75,464.0,447.54998779296875,455.75,808700,2025-06-30
2025-07-07,458.6000061035156,458.6000061035156,476.25,445.0,458.75,1329737,2025-07-07
2025-07-14,458.79998779296875,458.79998779296875,463.20001220703125,444.3999938964844,458.6000061035156,652201,2025-07-14
