Date,Adj Close_ANDHRSUGAR.NS,Close_ANDHRSUGAR.NS,High_ANDHRSUGAR.NS,Low_ANDHRSUGAR.NS,Open_ANDHRSUGAR.NS,Volume_ANDHRSUGAR.NS,Date
2021-05-10,80.33159637451172,83.7699966430664,92.58000183105469,83.20999908447266,86.12000274658203,5601430,2021-05-10
2021-05-17,80.13980865478516,83.56999969482422,87.80000305175781,82.38999938964844,83.0,4992615,2021-05-17
2021-05-24,79.15208435058594,82.54000091552734,84.44000244140625,81.19999694824219,84.0,2060150,2021-05-24
2021-05-31,81.00286102294922,84.47000122070312,89.76000213623047,81.44999694824219,83.54000091552734,2319480,2021-05-31
2021-06-07,83.94685363769531,87.54000091552734,92.7699966430664,85.3499984741211,85.3499984741211,7665470,2021-06-07
2021-06-14,82.77693176269531,86.31999969482422,90.80000305175781,83.58999633789062,86.41999816894531,2871980,2021-06-14
2021-06-21,95.52142333984375,99.61000061035156,101.4000015258789,84.0,84.62000274658203,19051935,2021-06-21
2021-06-28,113.54017639160156,118.4000015258789,127.5999984741211,103.5999984741211,105.5999984741211,42909390,2021-06-28
2021-07-05,108.83171081542969,113.48999786376953,119.47000122070312,108.19999694824219,119.4000015258789,4920855,2021-07-05
2021-07-12,104.93836212158203,109.43000030517578,114.80000305175781,109.0,114.5999984741211,2744870,2021-07-12
2021-07-19,103.6341781616211,108.06999969482422,113.80000305175781,106.5999984741211,109.9000015258789,2121435,2021-07-19
2021-07-26,107.76727294921875,112.37999725341797,117.16000366210938,107.55999755859375,108.06999969482422,4389385,2021-07-26
2021-08-02,108.61116027832031,113.26000213623047,117.0999984741211,108.48999786376953,112.4000015258789,2704540,2021-08-02
2021-08-09,108.7262191772461,113.37999725341797,115.55000305175781,102.4000015258789,113.95999908447266,3094755,2021-08-09
2021-08-16,101.78340148925781,106.13999938964844,116.0,105.01000213623047,114.33999633789062,1619190,2021-08-16
2021-08-23,100.53675842285156,104.83999633789062,107.75,97.80999755859375,106.13999938964844,1643245,2021-08-23
2021-08-30,101.74504089355469,106.0999984741211,108.38999938964844,104.0,105.37999725341797,689740,2021-08-30
2021-09-06,104.24791717529297,108.70999908447266,110.69999694824219,104.91000366210938,106.87999725341797,820770,2021-09-06
2021-09-13,108.87007904052734,113.52999877929688,120.97000122070312,107.4000015258789,109.5999984741211,3883635,2021-09-13
2021-09-20,114.13505554199219,117.0199966430664,121.58000183105469,107.23999786376953,114.19999694824219,2796855,2021-09-20
2021-09-27,123.32282257080078,126.44000244140625,130.39999389648438,116.41999816894531,118.29000091552734,5821610,2021-09-27
2021-10-04,132.60813903808594,135.9600067138672,139.77999877929688,128.0,128.0,6954865,2021-10-04
2021-10-11,130.2770538330078,133.57000732421875,137.67999267578125,131.61000061035156,136.8800048828125,2182485,2021-10-11
2021-10-18,130.52088928222656,133.82000732421875,138.80999755859375,126.51000213623047,133.4199981689453,2610880,2021-10-18
2021-10-25,124.21038818359375,127.3499984741211,134.8000030517578,125.0199966430664,134.77999877929688,1200035,2021-10-25
2021-11-01,125.41006469726562,128.5800018310547,131.24000549316406,127.3499984741211,127.3499984741211,619290,2021-11-01
2021-11-08,130.51112365722656,133.80999755859375,144.8000030517578,129.00999450683594,129.00999450683594,3322190,2021-11-08
2021-11-15,121.24533081054688,124.30999755859375,136.47999572753906,123.19999694824219,135.8000030517578,1038455,2021-11-15
2021-11-22,119.21662139892578,122.2300033569336,128.0,118.91000366210938,123.31999969482422,887545,2021-11-22
2021-11-29,112.82809448242188,115.68000030517578,122.2300033569336,114.63999938964844,120.22000122070312,1071865,2021-11-29
2021-12-06,111.07247161865234,113.87999725341797,116.77999877929688,111.76000213623047,115.11000061035156,1322725,2021-12-06
2021-12-13,117.34394073486328,120.30999755859375,128.0,113.36000061035156,114.06999969482422,2268845,2021-12-13
2021-12-20,130.02345275878906,133.30999755859375,135.7899932861328,116.22000122070312,116.22000122070312,3004640,2021-12-20
2021-12-27,131.67178344726562,135.0,145.30999755859375,134.0,136.97999572753906,8190540,2021-12-27
2022-01-03,129.33096313476562,132.60000610351562,143.8000030517578,125.6500015258789,132.25,7007073,2022-01-03
2022-01-10,130.74520874023438,134.0500030517578,136.89999389648438,130.0,133.35000610351562,2299186,2022-01-10
2022-01-17,150.1058349609375,153.89999389648438,165.5,131.0,134.60000610351562,12801758,2022-01-17
2022-01-24,150.30091857910156,154.10000610351562,164.5,142.39999389648438,155.0,6917064,2022-01-24
2022-01-31,159.8592987060547,163.89999389648438,171.0500030517578,145.5500030517578,157.9499969482422,4809530,2022-01-31
2022-02-07,153.5683135986328,157.4499969482422,169.8000030517578,155.10000610351562,163.89999389648438,4293401,2022-02-07
2022-02-14,141.23019409179688,144.8000030517578,156.10000610351562,137.5,156.10000610351562,3479187,2022-02-14
2022-02-21,132.84219360351562,136.1999969482422,144.0,121.6500015258789,143.89999389648438,3089477,2022-02-21
2022-02-28,138.84059143066406,142.35000610351562,151.64999389648438,133.5500030517578,136.1999969482422,2723241,2022-02-28
2022-03-07,151.0324249267578,154.85000610351562,158.8000030517578,135.10000610351562,137.1999969482422,5046229,2022-03-07
2022-03-14,146.0581512451172,149.75,164.6999969482422,148.8000030517578,155.6999969482422,4633915,2022-03-14
2022-03-21,145.32664489746094,149.0,157.6999969482422,148.0500030517578,151.0500030517578,2846838,2022-03-21
2022-03-28,150.88612365722656,154.6999969482422,160.64999389648438,146.3000030517578,150.0,3137632,2022-03-28
2022-04-04,159.76177978515625,163.8000030517578,176.89999389648438,155.5,155.5,8057064,2022-04-04
2022-04-11,156.10423278808594,160.0500030517578,168.1999969482422,154.10000610351562,164.89999389648438,1725087,2022-04-11
2022-04-18,167.46701049804688,171.6999969482422,177.60000610351562,147.8000030517578,158.0,6764872,2022-04-18
2022-04-25,157.9086151123047,161.89999389648438,174.9499969482422,160.0,169.75,2833173,2022-04-25
2022-05-02,145.22909545898438,148.89999389648438,168.0,147.8000030517578,160.0,1487110,2022-05-02
2022-05-09,130.64767456054688,133.9499969482422,148.89999389648438,130.3000030517578,148.89999389648438,1775218,2022-05-09
2022-05-16,144.44883728027344,148.10000610351562,151.25,131.6999969482422,134.39999389648438,2154944,2022-05-16
2022-05-23,127.23395538330078,130.4499969482422,148.9499969482422,124.30000305175781,148.9499969482422,2912916,2022-05-23
2022-05-30,133.0372772216797,136.39999389648438,139.5,131.10000610351562,133.0,1448403,2022-05-30
2022-06-06,130.06246948242188,133.35000610351562,137.1999969482422,129.39999389648438,137.10000610351562,1100283,2022-06-06
2022-06-13,114.16432189941406,117.05000305175781,132.0,116.05000305175781,132.0,941731,2022-06-13
2022-06-20,120.99175262451172,124.05000305175781,124.94999694824219,112.0,117.0999984741211,863822,2022-06-20
2022-06-27,119.43119049072266,122.44999694824219,129.25,120.9000015258789,127.80000305175781,498412,2022-06-27
2022-07-04,123.72271728515625,126.8499984741211,128.5,121.9000015258789,122.69999694824219,665452,2022-07-04
2022-07-11,123.38134765625,126.5,132.35000610351562,125.0,126.8499984741211,664707,2022-07-11
2022-07-18,132.2570037841797,135.60000610351562,139.5,125.05000305175781,128.0,1864228,2022-07-18
2022-07-25,132.3545379638672,135.6999969482422,137.8000030517578,131.10000610351562,136.0,584209,2022-07-25
2022-08-01,132.89097595214844,136.25,139.64999389648438,134.0500030517578,136.0,889506,2022-08-01
2022-08-08,131.91561889648438,135.25,142.75,130.10000610351562,137.1999969482422,1359874,2022-08-08
2022-08-15,133.57371520996094,136.9499969482422,142.75,135.25,135.25,714213,2022-08-15
2022-08-22,139.91346740722656,143.4499969482422,149.6999969482422,132.0,136.9499969482422,1706566,2022-08-22
2022-08-29,143.03457641601562,146.64999389648438,152.0,138.5500030517578,140.10000610351562,1699645,2022-08-29
2022-09-05,144.74143981933594,148.39999389648438,154.6999969482422,145.0,147.25,1649751,2022-09-05
2022-09-12,142.35182189941406,145.9499969482422,153.1999969482422,143.14999389648438,149.5,977558,2022-09-12
2022-09-19,138.35292053222656,141.85000610351562,151.39999389648438,141.1999969482422,146.85000610351562,1615513,2022-09-19
2022-09-26,136.35345458984375,139.8000030517578,147.0,132.1999969482422,141.5,938311,2022-09-26
2022-10-03,141.37649536132812,144.9499969482422,146.6999969482422,136.0,140.35000610351562,532737,2022-10-03
2022-10-10,138.2066192626953,141.6999969482422,147.3000030517578,138.10000610351562,143.0,615624,2022-10-10
2022-10-17,134.93919372558594,138.35000610351562,142.8000030517578,136.5,140.60000610351562,474377,2022-10-17
2022-10-24,134.15892028808594,137.5500030517578,141.5,136.1999969482422,141.0,241423,2022-10-24
2022-10-31,139.71839904785156,143.25,148.0,133.6999969482422,137.6999969482422,988610,2022-10-31
2022-11-07,132.2570037841797,135.60000610351562,145.35000610351562,135.25,144.4499969482422,430620,2022-11-07
2022-11-14,126.74629211425781,129.9499969482422,135.14999389648438,128.5,134.5500030517578,1048204,2022-11-14
2022-11-21,125.62464141845703,128.8000030517578,133.25,127.80000305175781,130.89999389648438,588370,2022-11-21
2022-11-28,132.3545379638672,135.6999969482422,137.89999389648438,128.60000610351562,129.89999389648438,1262878,2022-11-28
2022-12-05,128.55067443847656,131.8000030517578,141.4499969482422,131.5,137.14999389648438,898343,2022-12-05
2022-12-12,131.72056579589844,135.0500030517578,136.89999389648438,128.60000610351562,131.10000610351562,1621483,2022-12-12
2022-12-19,121.04051208496094,124.0999984741211,146.25,123.5,138.0,2992139,2022-12-19
2022-12-26,129.96493530273438,133.25,136.5,123.0,124.0999984741211,1208933,2022-12-26
2023-01-02,126.11231994628906,129.3000030517578,136.0,129.0500030517578,132.5,527455,2023-01-02
2023-01-09,126.30738067626953,129.5,132.5,127.80000305175781,129.60000610351562,419544,2023-01-09
2023-01-16,129.62356567382812,132.89999389648438,138.64999389648438,128.64999389648438,129.5,1414034,2023-01-16
2023-01-23,124.94190216064453,128.10000610351562,134.3000030517578,127.3499984741211,132.5,372874,2023-01-23
2023-01-30,124.89313507080078,128.0500030517578,132.14999389648438,127.0,128.0,454038,2023-01-30
2023-02-06,124.89313507080078,128.0500030517578,129.0500030517578,126.0,128.85000610351562,309349,2023-02-06
2023-02-13,123.6739501953125,126.80000305175781,128.89999389648438,123.0,128.10000610351562,485093,2023-02-13
2023-02-20,117.7730941772461,120.75,127.9000015258789,120.0,127.9000015258789,247880,2023-02-20
2023-02-27,116.21255493164062,119.1500015258789,121.8499984741211,115.0,120.9000015258789,386683,2023-02-27
2023-03-06,123.82024383544922,126.94999694824219,129.25,118.69999694824219,119.19999694824219,1692525,2023-03-06
2023-03-13,110.3604736328125,113.1500015258789,127.44999694824219,112.75,126.5,679008,2023-03-13
2023-03-20,108.1171646118164,110.8499984741211,116.94999694824219,110.5,113.19999694824219,719189,2023-03-20
2023-03-27,105.82510375976562,108.5,112.30000305175781,100.5,110.0,915247,2023-03-27
2023-04-03,110.79936981201172,113.5999984741211,116.44999694824219,108.5,108.5,637407,2023-04-03
2023-04-10,113.23773956298828,116.0999984741211,118.44999694824219,113.05000305175781,114.8499984741211,590494,2023-04-10
2023-04-17,110.60430145263672,113.4000015258789,116.9000015258789,109.1500015258789,116.1500015258789,1256429,2023-04-17
2023-04-24,113.33526611328125,116.19999694824219,117.55000305175781,112.5999984741211,113.05000305175781,649129,2023-04-24
2023-05-01,118.7972183227539,121.80000305175781,124.75,116.19999694824219,116.19999694824219,1132616,2023-05-01
2023-05-08,114.35939025878906,117.25,123.25,116.75,122.25,597550,2023-05-08
2023-05-15,113.14020538330078,116.0,118.94999694824219,115.0,118.25,343791,2023-05-15
2023-05-22,111.9210205078125,114.75,117.0,113.30000305175781,116.25,399960,2023-05-22
2023-05-29,110.50677490234375,113.30000305175781,118.0,112.0,115.44999694824219,837551,2023-05-29
2023-06-05,110.06786346435547,112.8499984741211,115.0999984741211,109.0,113.0999984741211,1823247,2023-06-05
2023-06-12,108.79991912841797,111.55000305175781,113.9000015258789,110.5,113.4000015258789,707908,2023-06-12
2023-06-19,107.87333679199219,110.5999984741211,116.4000015258789,110.0,111.80000305175781,1493248,2023-06-19
2023-06-26,109.28759002685547,112.05000305175781,113.3499984741211,110.80000305175781,110.9000015258789,525617,2023-06-26
2023-07-03,109.48265075683594,112.25,114.80000305175781,110.9000015258789,113.05000305175781,807450,2023-07-03
2023-07-10,105.48373413085938,108.1500015258789,113.25,107.0999984741211,113.25,910189,2023-07-10
2023-07-17,108.84867858886719,111.5999984741211,113.0,107.0999984741211,109.25,1346473,2023-07-17
2023-07-24,105.58126831054688,108.25,114.5999984741211,107.8499984741211,111.94999694824219,1288481,2023-07-24
2023-07-31,106.41030883789062,109.0999984741211,110.9000015258789,108.05000305175781,108.0999984741211,719635,2023-07-31
2023-08-07,103.9719467163086,106.5999984741211,110.80000305175781,104.55000305175781,110.0,1394954,2023-08-07
2023-08-14,103.3867416381836,106.0,108.0999984741211,105.0,106.9000015258789,672396,2023-08-14
2023-08-21,104.70345306396484,107.3499984741211,109.1500015258789,104.8499984741211,106.0,858758,2023-08-21
2023-08-28,114.6520004272461,117.55000305175781,119.0,107.75,108.3499984741211,3376705,2023-08-28
2023-09-04,119.33364868164062,122.3499984741211,127.30000305175781,118.44999694824219,118.5,3718599,2023-09-04
2023-09-11,118.11447143554688,121.0999984741211,127.6500015258789,115.80000305175781,123.19999694824219,3236591,2023-09-11
2023-09-18,117.31610870361328,118.3499984741211,122.94999694824219,117.5,121.4000015258789,1173854,2023-09-18
2023-09-25,117.61348724365234,118.6500015258789,128.64999389648438,116.25,118.3499984741211,2683915,2023-09-25
2023-10-02,116.42396545410156,117.44999694824219,120.30000305175781,116.4000015258789,118.6500015258789,852358,2023-10-02
2023-10-09,117.21697998046875,118.25,120.05000305175781,114.1500015258789,117.44999694824219,1127310,2023-10-09
2023-10-16,116.0770263671875,117.0999984741211,122.9000015258789,116.05000305175781,118.19999694824219,1286333,2023-10-16
2023-10-23,109.88162231445312,110.8499984741211,117.6500015258789,105.9000015258789,117.6500015258789,1117007,2023-10-23
2023-10-30,108.49385070800781,109.44999694824219,112.5999984741211,105.5999984741211,111.69999694824219,1201584,2023-10-30
2023-11-06,107.25477600097656,108.19999694824219,112.30000305175781,106.94999694824219,109.69999694824219,1129018,2023-11-06
2023-11-13,108.14691162109375,109.0999984741211,111.5,108.0,109.0,641736,2023-11-13
2023-11-20,109.6338119506836,110.5999984741211,114.30000305175781,107.9000015258789,109.8499984741211,1461704,2023-11-20
2023-11-27,109.03905487060547,110.0,111.8499984741211,109.30000305175781,110.5999984741211,756341,2023-11-27
2023-12-04,105.81744384765625,106.75,111.55000305175781,104.4000015258789,111.1500015258789,2026034,2023-12-04
2023-12-11,107.94866180419922,108.9000015258789,110.6500015258789,106.9000015258789,106.94999694824219,1122203,2023-12-11
2023-12-18,108.04779052734375,109.0,113.75,105.9000015258789,112.25,2402989,2023-12-18
2023-12-25,110.47637939453125,111.44999694824219,112.5,108.0999984741211,109.0,1373814,2023-12-25
2024-01-01,109.98075103759766,110.94999694824219,113.4000015258789,110.0,112.4000015258789,1461672,2024-01-01
2024-01-08,114.2431869506836,115.25,117.0,110.4000015258789,112.4000015258789,1908827,2024-01-08
2024-01-15,112.55804443359375,113.55000305175781,116.8499984741211,107.5999984741211,115.55000305175781,1273647,2024-01-15
2024-01-22,109.78250122070312,110.75,113.69999694824219,106.0,113.55000305175781,770513,2024-01-22
2024-01-29,112.0128402709961,113.0,113.75,108.9000015258789,111.75,1145021,2024-01-29
2024-02-05,110.27812957763672,111.25,119.55000305175781,110.05000305175781,113.5,3479001,2024-02-05
2024-02-12,107.25477600097656,108.19999694824219,111.94999694824219,104.4000015258789,111.30000305175781,1118457,2024-02-12
2024-02-19,111.9632797241211,112.94999694824219,117.25,108.0,108.19999694824219,2290578,2024-02-19
2024-02-26,109.2373046875,110.19999694824219,114.0999984741211,108.1500015258789,113.25,1056807,2024-02-26
2024-03-04,105.96613311767578,106.9000015258789,113.5,105.55000305175781,111.05000305175781,1027488,2024-03-04
2024-03-11,97.58995056152344,98.44999694824219,107.8499984741211,93.6500015258789,107.8499984741211,1374811,2024-03-11
2024-03-18,95.21092224121094,96.05000305175781,100.44999694824219,93.1500015258789,100.0,1223069,2024-03-18
2024-03-25,91.93974304199219,92.75,98.8499984741211,92.1500015258789,96.05000305175781,1236548,2024-03-25
2024-04-01,108.54341888427734,109.5,110.4000015258789,93.5999984741211,93.8499984741211,1660021,2024-04-01
2024-04-08,106.70957946777344,107.6500015258789,113.0,107.05000305175781,110.0999984741211,1139379,2024-04-08
2024-04-15,104.2314224243164,105.1500015258789,108.44999694824219,103.44999694824219,107.30000305175781,617131,2024-04-15
2024-04-22,107.55215454101562,108.5,110.9000015258789,105.0999984741211,105.0999984741211,882327,2024-04-22
2024-04-29,106.31307220458984,107.25,111.5,106.0999984741211,109.94999694824219,968971,2024-04-29
2024-05-06,100.5141830444336,101.4000015258789,108.05000305175781,100.94999694824219,107.25,754061,2024-05-06
2024-05-13,104.03316497802734,104.94999694824219,107.19999694824219,99.30000305175781,102.0,753481,2024-05-13
2024-05-20,101.60456848144531,102.5,105.9000015258789,101.69999694824219,105.9000015258789,265384,2024-05-20
2024-05-27,99.07684326171875,99.94999694824219,104.55000305175781,98.80000305175781,103.44999694824219,736747,2024-05-27
2024-06-03,106.66001892089844,107.5999984741211,109.75,92.0,102.3499984741211,2612594,2024-06-03
2024-06-10,124.17565155029297,125.2699966430664,128.99000549316406,110.04000091552734,111.3499984741211,23249798,2024-06-10
2024-06-17,120.60710144042969,121.66999816894531,127.4000015258789,117.05999755859375,125.2699966430664,7121543,2024-06-17
2024-06-24,115.80938720703125,116.83000183105469,123.8499984741211,113.0199966430664,120.01000213623047,3446536,2024-06-24
2024-07-01,114.17379760742188,115.18000030517578,121.25,114.69999694824219,116.87999725341797,3045217,2024-07-01
2024-07-08,120.07181549072266,121.12999725341797,126.5999984741211,113.11000061035156,115.11000061035156,9358642,2024-07-08
2024-07-15,113.4006118774414,114.4000015258789,126.0,113.97000122070312,122.19999694824219,1833362,2024-07-15
2024-07-22,116.04728698730469,117.06999969482422,120.86000061035156,109.0,114.4000015258789,2674449,2024-07-22
2024-07-29,114.29275512695312,115.30000305175781,123.7699966430664,113.68000030517578,120.0,3228836,2024-07-29
2024-08-05,109.2273941040039,110.19000244140625,113.88999938964844,106.79000091552734,113.0,1540890,2024-08-05
2024-08-12,107.0069580078125,107.94999694824219,113.72000122070312,107.3499984741211,109.19999694824219,1807099,2024-08-12
2024-08-19,112.07231903076172,113.05999755859375,115.72000122070312,108.0,108.0,1631525,2024-08-19
2024-08-26,114.09449768066406,115.0999984741211,123.73999786376953,111.0,113.79000091552734,4973442,2024-08-26
2024-09-02,112.4787368774414,113.47000122070312,117.91999816894531,112.01000213623047,115.87999725341797,1581362,2024-09-02
2024-09-09,109.1976547241211,110.16000366210938,114.0,108.61000061035156,112.5,896904,2024-09-09
2024-09-16,109.45538330078125,110.41999816894531,117.94999694824219,108.19999694824219,111.20999908447266,1607931,2024-09-16
2024-09-23,110.26000213623047,110.26000213623047,116.0,107.8499984741211,110.9800033569336,2437298,2024-09-23
2024-09-30,110.12000274658203,110.12000274658203,115.33999633789062,108.31999969482422,110.8499984741211,1506638,2024-09-30
2024-10-07,105.19000244140625,105.19000244140625,111.05000305175781,102.7300033569336,110.5,1039079,2024-10-07
2024-10-14,104.1500015258789,104.1500015258789,110.48999786376953,103.6500015258789,105.01000213623047,900100,2024-10-14
2024-10-21,93.62000274658203,93.62000274658203,104.9800033569336,92.44999694824219,104.4000015258789,1117272,2024-10-21
2024-10-28,106.44000244140625,106.44000244140625,107.88999938964844,92.51000213623047,94.05000305175781,1139788,2024-10-28
2024-11-04,103.68000030517578,103.68000030517578,107.05000305175781,101.61000061035156,106.0,671693,2024-11-04
2024-11-11,95.19000244140625,95.19000244140625,103.04000091552734,93.30999755859375,102.94999694824219,607952,2024-11-11
2024-11-18,96.3499984741211,96.3499984741211,98.2699966430664,93.75,95.0999984741211,471229,2024-11-18
2024-11-25,100.08999633789062,100.08999633789062,102.0,96.19999694824219,96.80999755859375,749359,2024-11-25
2024-12-02,100.69999694824219,100.69999694824219,102.48999786376953,99.5999984741211,100.0,559002,2024-12-02
2024-12-09,98.4000015258789,98.4000015258789,102.80000305175781,97.0,100.69999694824219,980975,2024-12-09
2024-12-16,94.08000183105469,94.08000183105469,99.22000122070312,93.80000305175781,98.0,609574,2024-12-16
2024-12-23,93.95999908447266,93.95999908447266,97.55000305175781,93.19000244140625,94.29000091552734,302876,2024-12-23
2024-12-30,97.48999786376953,97.48999786376953,100.48999786376953,91.75,94.0,907606,2024-12-30
2025-01-06,91.22000122070312,91.22000122070312,97.79000091552734,91.0199966430664,97.79000091552734,556351,2025-01-06
2025-01-13,89.61000061035156,89.61000061035156,92.8499984741211,85.19999694824219,90.7699966430664,669639,2025-01-13
2025-01-20,88.13999938964844,88.13999938964844,94.75,87.5,91.0999984741211,604875,2025-01-20
2025-01-27,85.48999786376953,85.48999786376953,88.13999938964844,78.70999908447266,87.77999877929688,852477,2025-01-27
2025-02-03,89.22000122070312,89.22000122070312,91.55000305175781,84.05999755859375,84.93000030517578,567458,2025-02-03
2025-02-10,78.5999984741211,78.5999984741211,89.0,78.1500015258789,89.0,622932,2025-02-10
2025-02-17,79.31999969482422,79.31999969482422,81.5,74.0,77.1500015258789,742615,2025-02-17
2025-02-24,71.2300033569336,71.2300033569336,79.30000305175781,70.19999694824219,79.30000305175781,583062,2025-02-24
2025-03-03,74.16000366210938,74.16000366210938,74.88999938964844,67.0999984741211,70.6500015258789,1009303,2025-03-03
2025-03-10,68.2300033569336,68.2300033569336,74.69000244140625,66.76000213623047,74.5999984741211,882389,2025-03-10
2025-03-17,69.58000183105469,69.58000183105469,72.4800033569336,65.26000213623047,68.2300033569336,1395242,2025-03-17
2025-03-24,66.73999786376953,66.73999786376953,73.37000274658203,66.0,70.0,2209747,2025-03-24
2025-03-31,69.6500015258789,69.6500015258789,72.8499984741211,66.5999984741211,66.73999786376953,978169,2025-03-31
2025-04-07,68.12000274658203,68.12000274658203,69.6500015258789,65.0999984741211,65.11000061035156,526837,2025-04-07
2025-04-14,71.43000030517578,71.43000030517578,73.19999694824219,68.5999984741211,68.5999984741211,527473,2025-04-14
2025-04-21,71.02999877929688,71.02999877929688,74.86000061035156,69.47000122070312,71.93000030517578,1117453,2025-04-21
2025-04-28,69.13999938964844,69.13999938964844,72.44000244140625,68.5,70.4000015258789,373499,2025-04-28
2025-05-05,69.19000244140625,69.19000244140625,72.4000015258789,68.0199966430664,70.0,649362,2025-05-05
2025-05-12,75.43000030517578,75.43000030517578,76.01000213623047,70.0999984741211,70.0999984741211,989914,2025-05-12
