Date,Adj Close_ANTGRAPHIC.NS,Close_ANTGRAPHIC.NS,High_ANTGRAPHIC.NS,Low_ANTGRAPHIC.NS,Open_ANTGRAPHIC.NS,Volume_ANTGRAPHIC.NS,Date
2022-06-13,1.100000023841858,1.100000023841858,1.2000000476837158,1.0499999523162842,1.149999976158142,2068461,2022-06-13
2022-06-20,1.0499999523162842,1.0499999523162842,1.100000023841858,1.0,1.100000023841858,1048547,2022-06-20
2022-06-27,1.0499999523162842,1.0499999523162842,1.100000023841858,1.0,1.0499999523162842,1732964,2022-06-27
2022-07-04,1.0,1.0,1.0499999523162842,0.949999988079071,1.0499999523162842,1978249,2022-07-04
2022-07-11,1.0,1.0,1.0,0.949999988079071,1.0,973556,2022-07-11
2022-07-18,1.0,1.0,1.0,0.949999988079071,1.0,1255054,2022-07-18
2022-07-25,1.0,1.0,1.0,0.949999988079071,1.0,2372753,2022-07-25
2022-08-01,1.0,1.0,1.0,0.949999988079071,1.0,2826277,2022-08-01
2022-08-08,1.0,1.0,1.0,0.949999988079071,1.0,1360828,2022-08-08
2022-08-15,1.0,1.0,1.0,0.949999988079071,1.0,963852,2022-08-15
2022-08-22,1.0,1.0,1.0,0.8999999761581421,1.0,3332419,2022-08-22
2022-08-29,1.0,1.0,1.0,0.949999988079071,0.949999988079071,1622740,2022-08-29
2022-09-05,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.949999988079071,1.0,3920415,2022-09-05
2022-09-12,1.0,1.0,1.100000023841858,0.949999988079071,1.100000023841858,5963849,2022-09-12
2022-09-19,0.949999988079071,0.949999988079071,1.0,0.949999988079071,1.0,2140861,2022-09-19
2022-09-26,0.8999999761581421,0.8999999761581421,1.0,0.8500000238418579,0.949999988079071,2761321,2022-09-26
2022-10-03,0.8500000238418579,0.8500000238418579,0.8999999761581421,0.800000011920929,0.8999999761581421,4188469,2022-10-03
2022-10-10,0.699999988079071,0.699999988079071,0.8500000238418579,0.699999988079071,0.8500000238418579,5418620,2022-10-10
2022-10-17,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.6499999761581421,0.699999988079071,4430164,2022-10-17
2022-10-24,0.800000011920929,0.800000011920929,0.949999988079071,0.800000011920929,0.949999988079071,5484885,2022-10-24
2022-10-31,0.800000011920929,0.800000011920929,0.8500000238418579,0.75,0.800000011920929,2533405,2022-10-31
2022-11-07,0.800000011920929,0.800000011920929,0.8500000238418579,0.75,0.800000011920929,5370311,2022-11-07
2022-11-14,0.800000011920929,0.800000011920929,0.8500000238418579,0.75,0.800000011920929,2131561,2022-11-14
2022-11-21,0.75,0.75,0.800000011920929,0.75,0.800000011920929,2997274,2022-11-21
2022-11-28,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.75,0.800000011920929,2551457,2022-11-28
2022-12-05,0.8500000238418579,0.8500000238418579,0.8999999761581421,0.800000011920929,0.8500000238418579,3766151,2022-12-05
2022-12-12,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.800000011920929,0.8500000238418579,2642404,2022-12-12
2022-12-19,0.75,0.75,0.8999999761581421,0.75,0.8999999761581421,3038902,2022-12-19
2022-12-26,0.800000011920929,0.800000011920929,0.8500000238418579,0.699999988079071,0.699999988079071,2065824,2022-12-26
2023-01-02,0.800000011920929,0.800000011920929,0.8500000238418579,0.800000011920929,0.800000011920929,2067756,2023-01-02
2023-01-09,0.800000011920929,0.800000011920929,0.8500000238418579,0.75,0.800000011920929,2347314,2023-01-09
2023-01-16,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.75,0.8500000238418579,1264545,2023-01-16
2023-01-23,0.800000011920929,0.800000011920929,0.8500000238418579,0.800000011920929,0.8500000238418579,2391595,2023-01-23
2023-01-30,0.800000011920929,0.800000011920929,0.8500000238418579,0.800000011920929,0.8500000238418579,2378788,2023-01-30
2023-02-06,0.75,0.75,0.8500000238418579,0.75,0.800000011920929,1849974,2023-02-06
2023-02-13,0.699999988079071,0.699999988079071,0.800000011920929,0.699999988079071,0.800000011920929,1555845,2023-02-13
2023-02-20,0.699999988079071,0.699999988079071,0.75,0.6000000238418579,0.699999988079071,2356024,2023-02-20
2023-02-27,0.6499999761581421,0.6499999761581421,0.699999988079071,0.550000011920929,0.699999988079071,3579528,2023-02-27
2023-03-06,0.6000000238418579,0.6000000238418579,0.6499999761581421,0.550000011920929,0.6499999761581421,1747714,2023-03-06
2023-03-13,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6000000238418579,0.6499999761581421,1940262,2023-03-13
2023-03-20,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.550000011920929,0.6499999761581421,1550674,2023-03-20
2023-03-27,0.550000011920929,0.550000011920929,0.6499999761581421,0.550000011920929,0.6499999761581421,1173476,2023-03-27
2023-04-03,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.550000011920929,0.6000000238418579,1066166,2023-04-03
2023-04-10,0.75,0.75,0.800000011920929,0.6000000238418579,0.6499999761581421,4887382,2023-04-10
2023-04-17,0.699999988079071,0.699999988079071,0.75,0.6499999761581421,0.75,1749695,2023-04-17
2023-04-24,0.699999988079071,0.699999988079071,0.699999988079071,0.6499999761581421,0.699999988079071,665571,2023-04-24
2023-05-01,0.6499999761581421,0.6499999761581421,0.699999988079071,0.6499999761581421,0.699999988079071,665645,2023-05-01
2023-05-08,0.6499999761581421,0.6499999761581421,0.699999988079071,0.6000000238418579,0.699999988079071,802872,2023-05-08
2023-05-15,0.6499999761581421,0.6499999761581421,0.699999988079071,0.6000000238418579,0.699999988079071,1137514,2023-05-15
2023-05-22,0.699999988079071,0.699999988079071,0.699999988079071,0.6000000238418579,0.6499999761581421,1197219,2023-05-22
2023-05-29,0.6499999761581421,0.6499999761581421,0.699999988079071,0.6000000238418579,0.699999988079071,2029519,2023-05-29
2023-06-05,0.6499999761581421,0.6499999761581421,0.699999988079071,0.6000000238418579,0.699999988079071,2318855,2023-06-05
2023-06-12,0.6499999761581421,0.6499999761581421,0.699999988079071,0.6499999761581421,0.699999988079071,1742511,2023-06-12
2023-06-19,0.699999988079071,0.699999988079071,0.699999988079071,0.6000000238418579,0.699999988079071,3027165,2023-06-19
2023-06-26,0.6499999761581421,0.6499999761581421,0.699999988079071,0.6499999761581421,0.6499999761581421,1249851,2023-06-26
2023-07-03,0.6499999761581421,0.6499999761581421,0.699999988079071,0.6000000238418579,0.699999988079071,3458101,2023-07-03
2023-07-10,0.6000000238418579,0.6000000238418579,0.699999988079071,0.6000000238418579,0.6499999761581421,2433415,2023-07-10
2023-07-17,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6000000238418579,0.6000000238418579,1105238,2023-07-17
2023-07-24,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.6000000238418579,0.6000000238418579,1722203,2023-07-24
2023-07-31,0.699999988079071,0.699999988079071,0.699999988079071,0.6000000238418579,0.6499999761581421,3039956,2023-07-31
2023-08-07,1.2000000476837158,1.2000000476837158,1.2000000476837158,0.6499999761581421,0.699999988079071,19666174,2023-08-07
2023-08-14,1.149999976158142,1.149999976158142,1.2999999523162842,1.149999976158142,1.2999999523162842,5644582,2023-08-14
2023-08-21,0.8999999761581421,0.8999999761581421,1.100000023841858,0.8999999761581421,1.100000023841858,1112573,2023-08-21
2023-08-28,0.8999999761581421,0.8999999761581421,1.0499999523162842,0.8500000238418579,0.8500000238418579,7282538,2023-08-28
2023-09-04,0.8999999761581421,0.8999999761581421,1.0,0.8500000238418579,0.8999999761581421,2617563,2023-09-04
2023-09-11,0.8999999761581421,0.8999999761581421,0.949999988079071,0.8500000238418579,0.8999999761581421,2765945,2023-09-11
2023-09-18,0.8500000238418579,0.8500000238418579,0.8999999761581421,0.8500000238418579,0.8500000238418579,1116021,2023-09-18
2023-09-25,0.800000011920929,0.800000011920929,0.8999999761581421,0.75,0.8999999761581421,2095834,2023-09-25
2023-10-02,0.75,0.75,0.8500000238418579,0.75,0.800000011920929,751807,2023-10-02
2023-10-09,0.75,0.75,0.800000011920929,0.699999988079071,0.75,1494369,2023-10-09
2023-10-16,0.800000011920929,0.800000011920929,0.800000011920929,0.699999988079071,0.75,989866,2023-10-16
2023-10-23,0.75,0.75,0.800000011920929,0.6499999761581421,0.800000011920929,891059,2023-10-23
2023-10-30,0.75,0.75,0.75,0.699999988079071,0.75,747577,2023-10-30
2023-11-06,0.75,0.75,0.75,0.699999988079071,0.75,909592,2023-11-06
2023-11-13,0.800000011920929,0.800000011920929,0.800000011920929,0.699999988079071,0.699999988079071,1514107,2023-11-13
2023-11-20,1.0499999523162842,1.0499999523162842,1.0499999523162842,0.800000011920929,0.800000011920929,3154606,2023-11-20
2023-11-27,1.149999976158142,1.149999976158142,1.2000000476837158,1.0,1.0499999523162842,10047871,2023-11-27
2023-12-04,0.8999999761581421,0.8999999761581421,1.100000023841858,0.8999999761581421,1.100000023841858,2681455,2023-12-04
2023-12-11,1.100000023841858,1.100000023841858,1.100000023841858,0.8500000238418579,0.8500000238418579,3757096,2023-12-11
2023-12-18,1.350000023841858,1.350000023841858,1.350000023841858,1.100000023841858,1.149999976158142,21416658,2023-12-18
2023-12-25,1.4500000476837158,1.4500000476837158,1.5499999523162842,1.350000023841858,1.350000023841858,6291076,2023-12-25
2024-01-01,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.4500000476837158,1.5,3117128,2024-01-01
2024-01-08,1.649999976158142,1.649999976158142,1.7999999523162842,1.649999976158142,1.75,5549004,2024-01-08
2024-01-15,1.399999976158142,1.399999976158142,1.600000023841858,1.399999976158142,1.600000023841858,1911431,2024-01-15
2024-01-22,1.25,1.25,1.399999976158142,1.25,1.399999976158142,1494554,2024-01-22
2024-01-29,1.5,1.5,1.5,1.2999999523162842,1.2999999523162842,2448327,2024-01-29
2024-02-05,1.649999976158142,1.649999976158142,1.7000000476837158,1.5499999523162842,1.5499999523162842,3129685,2024-02-05
2024-02-12,1.5,1.5,1.600000023841858,1.4500000476837158,1.600000023841858,1458985,2024-02-12
2024-02-19,1.5499999523162842,1.5499999523162842,1.7000000476837158,1.5499999523162842,1.5499999523162842,4119234,2024-02-19
2024-02-26,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.4500000476837158,1.5,9662524,2024-02-26
2024-03-04,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.75,1.7999999523162842,5815713,2024-03-04
2024-03-11,1.7000000476837158,1.7000000476837158,1.9500000476837158,1.7000000476837158,1.899999976158142,1203829,2024-03-11
2024-03-18,1.4500000476837158,1.4500000476837158,1.649999976158142,1.4500000476837158,1.649999976158142,979474,2024-03-18
2024-03-25,1.600000023841858,1.600000023841858,1.600000023841858,1.4500000476837158,1.4500000476837158,2072453,2024-03-25
2024-04-01,1.5,1.5,1.649999976158142,1.5,1.649999976158142,1456944,2024-04-01
2024-04-08,1.399999976158142,1.399999976158142,1.5,1.399999976158142,1.4500000476837158,1209503,2024-04-08
2024-04-15,1.4500000476837158,1.4500000476837158,1.5499999523162842,1.350000023841858,1.350000023841858,2818128,2024-04-15
2024-04-22,1.5499999523162842,1.5499999523162842,1.600000023841858,1.399999976158142,1.5,4839333,2024-04-22
2024-04-29,1.4500000476837158,1.4500000476837158,1.5,1.350000023841858,1.5,2389684,2024-04-29
2024-05-06,1.5,1.5,1.600000023841858,1.4500000476837158,1.5,12770952,2024-05-06
2024-05-13,1.5,1.5,1.5499999523162842,1.4500000476837158,1.5499999523162842,3122555,2024-05-13
2024-05-20,1.5,1.5,1.5,1.399999976158142,1.5,2593701,2024-05-20
2024-05-27,1.600000023841858,1.600000023841858,1.600000023841858,1.4500000476837158,1.5,6672901,2024-05-27
2024-06-03,1.5,1.5,1.649999976158142,1.4500000476837158,1.600000023841858,4895377,2024-06-03
2024-06-10,1.5399999618530273,1.5399999618530273,1.6399999856948853,1.4299999475479126,1.5,13512357,2024-06-10
2024-06-17,1.4900000095367432,1.4900000095367432,1.600000023841858,1.4600000381469727,1.5399999618530273,4426158,2024-06-17
2024-06-24,1.5,1.5,1.5299999713897705,1.4700000286102295,1.5099999904632568,3379129,2024-06-24
2024-07-01,1.5099999904632568,1.5099999904632568,1.5700000524520874,1.4600000381469727,1.5,7284757,2024-07-01
2024-07-08,1.4700000286102295,1.4700000286102295,1.5299999713897705,1.4500000476837158,1.5299999713897705,6822224,2024-07-08
2024-07-15,1.4199999570846558,1.4199999570846558,1.4700000286102295,1.3899999856948853,1.4600000381469727,4483655,2024-07-15
2024-07-22,1.8600000143051147,1.8600000143051147,1.8700000047683716,1.4199999570846558,1.4299999475479126,25612447,2024-07-22
2024-07-29,1.559999942779541,1.559999942779541,1.9299999475479126,1.5,1.899999976158142,19313442,2024-07-29
2024-08-05,1.4900000095367432,1.4900000095367432,1.6299999952316284,1.4299999475479126,1.5299999713897705,17723416,2024-08-05
2024-08-12,1.5,1.5,1.5399999618530273,1.409999966621399,1.5199999809265137,5974301,2024-08-12
2024-08-19,1.850000023841858,1.850000023841858,1.850000023841858,1.5099999904632568,1.5399999618530273,17735144,2024-08-19
2024-08-26,2.3399999141693115,2.3399999141693115,2.3399999141693115,1.940000057220459,1.940000057220459,4394636,2024-08-26
2024-09-02,1.9800000190734863,1.9800000190734863,2.3299999237060547,1.7999999523162842,2.3299999237060547,14465074,2024-09-02
2024-09-09,2.4700000286102295,2.4700000286102295,2.4800000190734863,2.059999942779541,2.069999933242798,14094710,2024-09-09
2024-09-16,2.2200000286102295,2.2200000286102295,2.4200000762939453,2.2200000286102295,2.4200000762939453,1517735,2024-09-16
2024-09-23,1.9700000286102295,1.9700000286102295,2.1700000762939453,1.9700000286102295,2.1700000762939453,856732,2024-09-23
2024-09-30,1.9299999475479126,1.9299999475479126,2.0399999618530273,1.9299999475479126,2.0,3750746,2024-09-30
2024-10-07,1.8700000047683716,1.8700000047683716,1.8899999856948853,1.840000033378601,1.8899999856948853,1457632,2024-10-07
2024-10-14,1.899999976158142,1.899999976158142,1.899999976158142,1.8600000143051147,1.899999976158142,2102767,2024-10-14
2024-10-21,1.5,1.5,1.9900000095367432,1.5,1.9900000095367432,2261894,2024-10-21
2024-10-28,1.7400000095367432,1.7400000095367432,1.7400000095367432,1.4199999570846558,1.4199999570846558,2404493,2024-10-28
2024-11-04,1.649999976158142,1.649999976158142,1.8200000524520874,1.649999976158142,1.8200000524520874,2671201,2024-11-04
2024-11-11,1.4900000095367432,1.4900000095367432,1.649999976158142,1.4900000095367432,1.6100000143051147,555962,2024-11-11
2024-11-18,1.4800000190734863,1.4800000190734863,1.4900000095367432,1.440000057220459,1.4600000381469727,640212,2024-11-18
2024-11-25,1.4299999475479126,1.4299999475479126,1.5299999713897705,1.4299999475479126,1.5,756661,2024-11-25
2024-12-02,1.440000057220459,1.440000057220459,1.440000057220459,1.399999976158142,1.399999976158142,1090005,2024-12-02
2024-12-09,1.7200000286102295,1.7200000286102295,1.7799999713897705,1.5,1.5099999904632568,3357367,2024-12-09
2024-12-16,1.5399999618530273,1.5399999618530273,1.75,1.4600000381469727,1.7400000095367432,2877047,2024-12-16
2024-12-23,1.4199999570846558,1.4199999570846558,1.5800000429153442,1.3899999856948853,1.5199999809265137,5340057,2024-12-23
2024-12-30,1.4500000476837158,1.4500000476837158,1.559999942779541,1.3200000524520874,1.4199999570846558,4124164,2024-12-30
2025-01-06,1.350000023841858,1.350000023841858,1.5099999904632568,1.340000033378601,1.4199999570846558,1542710,2025-01-06
2025-01-13,1.350000023841858,1.350000023841858,1.4199999570846558,1.2300000190734863,1.3200000524520874,1685322,2025-01-13
2025-01-20,1.350000023841858,1.350000023841858,1.4700000286102295,1.3300000429153442,1.3600000143051147,1340742,2025-01-20
2025-01-27,1.2799999713897705,1.2799999713897705,1.3600000143051147,1.25,1.350000023841858,1614847,2025-01-27
2025-02-03,1.2599999904632568,1.2599999904632568,1.2999999523162842,1.2300000190734863,1.25,1066709,2025-02-03
2025-02-10,1.1699999570846558,1.1699999570846558,1.340000033378601,1.1299999952316284,1.2799999713897705,1849083,2025-02-10
2025-02-17,1.1100000143051147,1.1100000143051147,1.1699999570846558,0.9900000095367432,1.1699999570846558,1796033,2025-02-17
2025-02-24,1.0800000429153442,1.0800000429153442,1.2000000476837158,1.0499999523162842,1.1399999856948853,1251284,2025-02-24
2025-03-03,1.100000023841858,1.100000023841858,1.1200000047683716,1.0,1.100000023841858,1466008,2025-03-03
2025-03-10,1.059999942779541,1.059999942779541,1.1200000047683716,1.0099999904632568,1.0800000429153442,648874,2025-03-10
2025-03-17,1.0399999618530273,1.0399999618530273,1.090000033378601,1.0199999809265137,1.090000033378601,1110981,2025-03-17
2025-03-24,1.0099999904632568,1.0099999904632568,1.1399999856948853,0.9900000095367432,1.0700000524520874,3089502,2025-03-24
2025-03-31,1.0099999904632568,1.0099999904632568,1.0399999618530273,0.9900000095367432,1.0099999904632568,770289,2025-03-31
2025-04-07,1.0,1.0,1.0399999618530273,0.9300000071525574,0.9300000071525574,729983,2025-04-07
2025-04-14,1.0099999904632568,1.0099999904632568,1.0399999618530273,1.0,1.0,418844,2025-04-14
2025-04-21,1.0299999713897705,1.0299999713897705,1.0800000429153442,0.9800000190734863,0.9800000190734863,1801456,2025-04-21
2025-04-28,1.0199999809265137,1.0199999809265137,1.059999942779541,0.9800000190734863,1.0299999713897705,1110117,2025-04-28
2025-05-05,0.949999988079071,0.949999988079071,1.0499999523162842,0.9399999976158142,1.0,987367,2025-05-05
2025-05-12,1.0,1.0,1.0499999523162842,0.9700000286102295,1.0099999904632568,1878824,2025-05-12
2025-05-19,1.0199999809265137,1.0199999809265137,1.0399999618530273,0.9700000286102295,1.0299999713897705,1546027,2025-05-19
2025-05-26,1.0499999523162842,1.0499999523162842,1.0800000429153442,1.0099999904632568,1.0299999713897705,1793157,2025-05-26
2025-06-02,1.0700000524520874,1.0700000524520874,1.1299999952316284,1.0199999809265137,1.0499999523162842,2039109,2025-06-02
