Date,Adj Close_REPL.NS,Close_REPL.NS,High_REPL.NS,Low_REPL.NS,Open_REPL.NS,Volume_REPL.NS,Date
2022-06-13,157.5,157.5,174.5,155.25,171.8000030517578,60299,2022-06-13
2022-06-20,170.10000610351562,170.10000610351562,176.85000610351562,153.0,164.6999969482422,114029,2022-06-20
2022-06-27,168.35000610351562,168.35000610351562,174.6999969482422,165.25,172.64999389648438,20053,2022-06-27
2022-07-04,170.85000610351562,170.85000610351562,177.25,165.9499969482422,170.85000610351562,117233,2022-07-04
2022-07-11,180.8000030517578,180.8000030517578,193.60000610351562,170.0,174.25,100474,2022-07-11
2022-07-18,180.6999969482422,180.6999969482422,185.1999969482422,175.85000610351562,183.4499969482422,45746,2022-07-18
2022-07-25,180.39999389648438,180.39999389648438,183.6999969482422,172.5500030517578,180.0,30249,2022-07-25
2022-08-01,180.8000030517578,180.8000030517578,185.6999969482422,175.5,184.9499969482422,36924,2022-08-01
2022-08-08,191.0500030517578,191.0500030517578,204.89999389648438,177.3000030517578,180.8000030517578,266557,2022-08-08
2022-08-15,189.85000610351562,189.85000610351562,196.89999389648438,184.6999969482422,191.0500030517578,66730,2022-08-15
2022-08-22,182.64999389648438,182.64999389648438,190.85000610351562,175.0,187.0500030517578,339448,2022-08-22
2022-08-29,177.75,177.75,181.3000030517578,169.89999389648438,178.4499969482422,78038,2022-08-29
2022-09-05,174.6999969482422,174.6999969482422,181.25,173.9499969482422,179.4499969482422,73984,2022-09-05
2022-09-12,170.5500030517578,170.5500030517578,179.1999969482422,157.35000610351562,177.0,111077,2022-09-12
2022-09-19,168.6999969482422,168.6999969482422,185.89999389648438,166.0,169.39999389648438,185588,2022-09-19
2022-09-26,161.85000610351562,161.85000610351562,170.9499969482422,155.25,170.25,53736,2022-09-26
2022-10-03,160.10000610351562,160.10000610351562,165.64999389648438,159.0,165.64999389648438,42043,2022-10-03
2022-10-10,158.9499969482422,158.9499969482422,164.9499969482422,155.5,161.5,60354,2022-10-10
2022-10-17,170.85000610351562,170.85000610351562,181.10000610351562,152.0,159.89999389648438,236875,2022-10-17
2022-10-24,165.75,165.75,177.9499969482422,164.5500030517578,173.35000610351562,48643,2022-10-24
2022-10-31,163.3000030517578,163.3000030517578,169.9499969482422,162.14999389648438,165.25,46028,2022-10-31
2022-11-07,160.10000610351562,160.10000610351562,164.9499969482422,158.0,164.9499969482422,48268,2022-11-07
2022-11-14,157.0,157.0,161.9499969482422,151.85000610351562,160.0,47506,2022-11-14
2022-11-21,153.85000610351562,153.85000610351562,159.25,151.0,157.75,47671,2022-11-21
2022-11-28,150.3000030517578,150.3000030517578,157.64999389648438,150.0,153.85000610351562,100068,2022-11-28
2022-12-05,144.39999389648438,144.39999389648438,158.0,140.10000610351562,148.60000610351562,105978,2022-12-05
2022-12-12,145.60000610351562,145.60000610351562,152.6999969482422,142.0500030517578,143.9499969482422,66012,2022-12-12
2022-12-19,131.9499969482422,131.9499969482422,148.89999389648438,130.0,144.10000610351562,78867,2022-12-19
2022-12-26,137.9499969482422,137.9499969482422,148.89999389648438,131.60000610351562,132.10000610351562,64215,2022-12-26
2023-01-02,138.89999389648438,138.89999389648438,144.9499969482422,135.85000610351562,139.9499969482422,100979,2023-01-02
2023-01-09,158.39999389648438,158.39999389648438,166.64999389648438,139.9499969482422,139.9499969482422,244728,2023-01-09
2023-01-16,156.5500030517578,156.5500030517578,160.0,149.0,157.0,66148,2023-01-16
2023-01-23,149.9499969482422,149.9499969482422,158.89999389648438,147.64999389648438,156.5,24741,2023-01-23
2023-01-30,151.10000610351562,151.10000610351562,163.75,146.14999389648438,148.35000610351562,89328,2023-01-30
2023-02-06,152.85000610351562,152.85000610351562,162.0,144.10000610351562,152.1999969482422,90196,2023-02-06
2023-02-13,149.60000610351562,149.60000610351562,158.4499969482422,145.35000610351562,152.85000610351562,71361,2023-02-13
2023-02-20,146.6999969482422,146.6999969482422,153.4499969482422,142.25,150.0,43441,2023-02-20
2023-02-27,148.35000610351562,148.35000610351562,151.9499969482422,140.85000610351562,146.6999969482422,63364,2023-02-27
2023-03-06,143.10000610351562,143.10000610351562,152.0,142.1999969482422,152.0,35271,2023-03-06
2023-03-13,137.64999389648438,137.64999389648438,147.5,135.5500030517578,144.0500030517578,76073,2023-03-13
2023-03-20,139.10000610351562,139.10000610351562,142.4499969482422,134.0,137.64999389648438,103335,2023-03-20
2023-03-27,135.0,135.0,139.10000610351562,131.6999969482422,139.10000610351562,177530,2023-03-27
2023-04-03,156.8000030517578,156.8000030517578,158.64999389648438,135.35000610351562,136.0,93431,2023-04-03
2023-04-10,158.60000610351562,158.60000610351562,167.89999389648438,156.0,156.0,109953,2023-04-10
2023-04-17,182.5,182.5,184.89999389648438,155.14999389648438,158.10000610351562,246699,2023-04-17
2023-04-24,183.14999389648438,183.14999389648438,205.0,182.0,186.85000610351562,429592,2023-04-24
2023-05-01,181.60000610351562,181.60000610351562,188.35000610351562,177.5,183.14999389648438,41547,2023-05-01
2023-05-08,181.64999389648438,181.64999389648438,187.5,180.35000610351562,181.8000030517578,56714,2023-05-08
2023-05-15,186.0,186.0,193.39999389648438,180.0,183.9499969482422,162221,2023-05-15
2023-05-22,174.6999969482422,174.6999969482422,189.5,173.35000610351562,189.5,116984,2023-05-22
2023-05-29,177.0500030517578,177.0500030517578,180.0,165.35000610351562,173.0,105532,2023-05-29
2023-06-05,174.3000030517578,174.3000030517578,181.0,173.25,179.64999389648438,61909,2023-06-05
2023-06-12,170.64999389648438,170.64999389648438,177.6999969482422,167.10000610351562,176.60000610351562,68905,2023-06-12
2023-06-19,169.9499969482422,169.9499969482422,175.4499969482422,167.89999389648438,170.75,79154,2023-06-19
2023-06-26,175.0500030517578,175.0500030517578,176.85000610351562,167.0,172.35000610351562,57754,2023-06-26
2023-07-03,171.0500030517578,171.0500030517578,176.0500030517578,160.0,175.0500030517578,115362,2023-07-03
2023-07-10,182.0500030517578,182.0500030517578,184.75,169.35000610351562,170.0,187956,2023-07-10
2023-07-17,201.60000610351562,201.60000610351562,211.39999389648438,179.3000030517578,184.0,441586,2023-07-17
2023-07-24,187.25,187.25,206.8000030517578,185.3000030517578,206.0,115030,2023-07-24
2023-07-31,189.85000610351562,189.85000610351562,204.8000030517578,186.0500030517578,190.0500030517578,188619,2023-07-31
2023-08-07,179.35000610351562,179.35000610351562,194.5,177.64999389648438,194.0,97375,2023-08-07
2023-08-14,180.9499969482422,180.9499969482422,189.0,176.6999969482422,178.5500030517578,48919,2023-08-14
2023-08-21,186.75,186.75,194.4499969482422,178.0,178.5,155104,2023-08-21
2023-08-28,185.85000610351562,185.85000610351562,193.9499969482422,183.0500030517578,185.0,179217,2023-08-28
2023-09-04,201.75,201.75,204.9499969482422,181.35000610351562,186.10000610351562,214401,2023-09-04
2023-09-11,194.6999969482422,194.6999969482422,207.89999389648438,185.8000030517578,203.9499969482422,189731,2023-09-11
2023-09-18,188.60000610351562,188.60000610351562,194.89999389648438,182.89999389648438,192.39999389648438,103758,2023-09-18
2023-09-25,187.35000610351562,187.35000610351562,191.89999389648438,183.0500030517578,186.60000610351562,99300,2023-09-25
2023-10-02,188.3000030517578,188.3000030517578,189.85000610351562,178.3000030517578,187.35000610351562,158281,2023-10-02
2023-10-09,187.0,187.0,194.8000030517578,182.0500030517578,186.10000610351562,148613,2023-10-09
2023-10-16,201.8000030517578,201.8000030517578,208.1999969482422,185.9499969482422,191.39999389648438,437471,2023-10-16
2023-10-23,215.60000610351562,215.60000610351562,219.8000030517578,185.9499969482422,201.8000030517578,613240,2023-10-23
2023-10-30,223.1999969482422,223.1999969482422,232.25,212.14999389648438,224.89999389648438,1188752,2023-10-30
2023-11-06,210.25,210.25,226.5500030517578,209.8000030517578,226.5500030517578,261057,2023-11-06
2023-11-13,214.0,214.0,219.75,208.35000610351562,214.75,165484,2023-11-13
2023-11-20,228.25,228.25,235.6999969482422,212.25,212.25,617913,2023-11-20
2023-11-27,220.0,220.0,235.0,218.10000610351562,228.25,243499,2023-11-27
2023-12-04,218.64999389648438,218.64999389648438,229.9499969482422,215.60000610351562,225.89999389648438,205106,2023-12-04
2023-12-11,213.64999389648438,213.64999389648438,221.9499969482422,210.25,220.0,152558,2023-12-11
2023-12-18,209.6999969482422,209.6999969482422,216.6999969482422,194.10000610351562,212.0,157611,2023-12-18
2023-12-25,204.75,204.75,214.85000610351562,196.5500030517578,209.6999969482422,122106,2023-12-25
2024-01-01,206.3000030517578,206.3000030517578,209.60000610351562,198.5,207.0,91945,2024-01-01
2024-01-08,204.39999389648438,204.39999389648438,212.0,198.10000610351562,205.5,139539,2024-01-08
2024-01-15,201.75,201.75,206.3000030517578,194.60000610351562,204.39999389648438,133855,2024-01-15
2024-01-22,195.4499969482422,195.4499969482422,201.9499969482422,189.0,201.75,69151,2024-01-22
2024-01-29,197.6999969482422,197.6999969482422,205.0500030517578,193.60000610351562,199.89999389648438,125537,2024-01-29
2024-02-05,195.25,195.25,201.0,191.35000610351562,199.9499969482422,83351,2024-02-05
2024-02-12,193.1999969482422,193.1999969482422,197.89999389648438,181.75,194.0,117359,2024-02-12
2024-02-19,223.60000610351562,223.60000610351562,238.9499969482422,191.39999389648438,191.39999389648438,774841,2024-02-19
2024-02-26,210.6999969482422,210.6999969482422,226.89999389648438,205.10000610351562,226.89999389648438,170646,2024-02-26
2024-03-04,201.60000610351562,201.60000610351562,216.9499969482422,195.5500030517578,210.89999389648438,108547,2024-03-04
2024-03-11,181.35000610351562,181.35000610351562,204.0,168.35000610351562,204.0,160266,2024-03-11
2024-03-18,180.6999969482422,180.6999969482422,185.5500030517578,176.0,182.3000030517578,83524,2024-03-18
2024-03-25,172.14999389648438,172.14999389648438,181.4499969482422,166.5500030517578,180.6999969482422,111576,2024-03-25
2024-04-01,198.64999389648438,198.64999389648438,202.8000030517578,173.0,173.0,105136,2024-04-01
2024-04-08,183.9499969482422,183.9499969482422,201.9499969482422,183.0,198.64999389648438,61429,2024-04-08
2024-04-15,182.14999389648438,182.14999389648438,184.5500030517578,175.0,177.0,43524,2024-04-15
2024-04-22,183.0500030517578,183.0500030517578,193.4499969482422,180.0,183.0,69693,2024-04-22
2024-04-29,204.14999389648438,204.14999389648438,220.6999969482422,182.14999389648438,184.0500030517578,630569,2024-04-29
2024-05-06,186.25,186.25,206.3000030517578,185.0500030517578,205.14999389648438,89769,2024-05-06
2024-05-13,193.5,193.5,205.0,186.8000030517578,187.1999969482422,76088,2024-05-13
2024-05-20,186.60000610351562,186.60000610351562,198.89999389648438,185.60000610351562,196.10000610351562,53920,2024-05-20
2024-05-27,181.10000610351562,181.10000610351562,189.0,180.10000610351562,189.0,51673,2024-05-27
2024-06-03,183.5,183.5,188.25,162.0500030517578,184.3000030517578,137384,2024-06-03
2024-06-10,191.3300018310547,191.3300018310547,203.5,178.99000549316406,182.5500030517578,141573,2024-06-10
2024-06-17,182.88999938964844,182.88999938964844,194.97999572753906,182.39999389648438,191.3300018310547,90615,2024-06-17
2024-06-24,179.8699951171875,179.8699951171875,188.3800048828125,179.0,182.88999938964844,79342,2024-06-24
2024-07-01,185.14999389648438,185.14999389648438,189.0,178.0500030517578,184.0,99080,2024-07-01
2024-07-08,180.77999877929688,180.77999877929688,189.0,180.4499969482422,188.0500030517578,75183,2024-07-08
2024-07-15,173.00999450683594,173.00999450683594,183.8800048828125,172.0,181.6999969482422,78727,2024-07-15
2024-07-22,183.25999450683594,183.25999450683594,184.0,169.0,171.39999389648438,89993,2024-07-22
2024-07-29,177.66000366210938,177.66000366210938,196.9199981689453,176.0,184.14999389648438,172208,2024-07-29
2024-08-05,175.38999938964844,175.38999938964844,181.0800018310547,169.1999969482422,173.0,94872,2024-08-05
2024-08-12,171.83999633789062,171.83999633789062,177.1999969482422,169.6199951171875,176.3000030517578,53514,2024-08-12
2024-08-19,180.74000549316406,180.74000549316406,186.88999938964844,170.61000061035156,171.89999389648438,116999,2024-08-19
2024-08-26,195.11000061035156,195.11000061035156,210.0,175.64999389648438,181.0500030517578,662241,2024-08-26
2024-09-02,196.83999633789062,196.83999633789062,204.0,187.9499969482422,195.80999755859375,195440,2024-09-02
2024-09-09,207.74000549316406,207.74000549316406,218.0,193.14999389648438,194.0,422553,2024-09-09
2024-09-16,201.32000732421875,201.32000732421875,215.89999389648438,197.0500030517578,208.8000030517578,162917,2024-09-16
2024-09-23,213.77000427246094,213.77000427246094,228.5,192.0,203.89999389648438,1148025,2024-09-23
2024-09-30,193.16000366210938,193.16000366210938,217.42999267578125,192.0,215.0,207249,2024-09-30
2024-10-07,192.88999938964844,192.88999938964844,200.0,183.99000549316406,194.39999389648438,132229,2024-10-07
2024-10-14,202.6300048828125,202.6300048828125,220.0,193.0500030517578,193.89999389648438,376472,2024-10-14
2024-10-21,189.66000366210938,189.66000366210938,225.85000610351562,188.00999450683594,202.6300048828125,282874,2024-10-21
2024-10-28,204.0399932861328,204.0399932861328,209.8000030517578,186.0,190.5,123708,2024-10-28
2024-11-04,200.6999969482422,200.6999969482422,207.19000244140625,197.5,204.0399932861328,52941,2024-11-04
2024-11-11,188.02000427246094,188.02000427246094,204.39999389648438,186.0,204.39999389648438,43980,2024-11-11
2024-11-18,186.19000244140625,186.19000244140625,196.0,180.10000610351562,196.0,52285,2024-11-18
2024-11-25,206.07000732421875,206.07000732421875,208.39999389648438,184.77999877929688,190.0500030517578,106085,2024-11-25
2024-12-02,218.14999389648438,218.14999389648438,229.0,206.42999267578125,207.24000549316406,322529,2024-12-02
2024-12-09,260.32000732421875,260.32000732421875,263.95001220703125,217.8000030517578,220.39999389648438,2448227,2024-12-09
2024-12-16,290.0199890136719,290.0199890136719,324.7200012207031,248.0,260.0,5665300,2024-12-16
2024-12-23,292.0799865722656,292.0799865722656,310.0,285.04998779296875,299.95001220703125,800989,2024-12-23
2024-12-30,344.20001220703125,344.20001220703125,348.0,293.0,294.0,737403,2024-12-30
2025-01-06,312.1000061035156,312.1000061035156,345.0,292.8500061035156,341.0,374375,2025-01-06
2025-01-13,317.1499938964844,317.1499938964844,337.0,315.0,323.8999938964844,197555,2025-01-13
2025-01-20,303.45001220703125,303.45001220703125,328.3999938964844,299.6000061035156,315.0,75548,2025-01-20
2025-01-27,301.1499938964844,301.1499938964844,313.0,270.20001220703125,298.04998779296875,84749,2025-01-27
2025-02-03,277.8999938964844,277.8999938964844,302.0,263.25,300.0,61116,2025-02-03
2025-02-10,237.89999389648438,237.89999389648438,287.8999938964844,237.3000030517578,285.0,47456,2025-02-10
2025-02-17,243.10000610351562,243.10000610351562,243.3000030517578,206.0,227.0,56430,2025-02-17
2025-02-24,209.0500030517578,209.0500030517578,245.0,209.0500030517578,245.0,17650,2025-02-24
2025-03-03,195.22000122070312,195.22000122070312,212.97999572753906,188.39999389648438,212.97999572753906,38712,2025-03-03
2025-03-10,170.75,170.75,199.0,167.0,199.0,72640,2025-03-10
2025-03-17,177.94000244140625,177.94000244140625,192.0,164.99000549316406,179.27999877929688,85232,2025-03-17
2025-03-24,158.8300018310547,158.8300018310547,186.0,149.33999633789062,182.5,318794,2025-03-24
2025-03-31,174.8300018310547,174.8300018310547,182.99000549316406,158.8300018310547,158.8300018310547,41158,2025-03-31
2025-04-07,178.99000549316406,178.99000549316406,179.89999389648438,166.0800018310547,166.27000427246094,30104,2025-04-07
2025-04-14,184.4199981689453,184.4199981689453,187.0,180.0,183.0,29912,2025-04-14
2025-04-21,173.72999572753906,173.72999572753906,184.4199981689453,171.4499969482422,184.4199981689453,46626,2025-04-21
2025-04-28,174.92999267578125,174.92999267578125,188.39999389648438,172.0,172.0,43532,2025-04-28
2025-05-05,161.30999755859375,161.30999755859375,179.38999938964844,155.8000030517578,176.2100067138672,71229,2025-05-05
2025-05-12,220.39999389648438,220.39999389648438,237.80999755859375,161.30999755859375,161.30999755859375,679330,2025-05-12
2025-05-19,203.64999389648438,203.64999389648438,219.5,197.00999450683594,216.0,147297,2025-05-19
2025-05-26,195.32000732421875,195.32000732421875,213.39999389648438,187.80999755859375,204.99000549316406,101322,2025-05-26
2025-06-02,192.16000366210938,192.16000366210938,199.0,176.72000122070312,194.0,114783,2025-06-02
2025-06-09,185.92999267578125,185.92999267578125,199.8000030517578,183.30999755859375,196.9600067138672,59557,2025-06-09
2025-06-16,177.97000122070312,177.97000122070312,191.33999633789062,175.89999389648438,184.88999938964844,179645,2025-06-16
2025-06-23,180.97000122070312,180.97000122070312,185.00999450683594,176.11000061035156,177.97000122070312,38515,2025-06-23
2025-06-30,175.02999877929688,175.02999877929688,183.97999572753906,174.5500030517578,183.66000366210938,52277,2025-06-30
2025-07-07,172.38999938964844,172.38999938964844,179.64999389648438,168.64999389648438,175.00999450683594,50566,2025-07-07
2025-07-14,171.5500030517578,171.5500030517578,175.5,168.00999450683594,175.0,18017,2025-07-14
