Date,Adj Close_PANACEABIO.NS,Close_PANACEABIO.NS,High_PANACEABIO.NS,Low_PANACEABIO.NS,Open_PANACEABIO.NS,Volume_PANACEABIO.NS,Date
2021-05-24,428.04998779296875,428.04998779296875,449.0,363.0,373.0,6500854,2021-05-24
2021-05-31,392.0,392.0,431.0,390.0,423.0,2641843,2021-05-31
2021-06-07,396.5,396.5,407.95001220703125,360.20001220703125,399.79998779296875,2764196,2021-06-07
2021-06-14,370.5,370.5,404.5,364.0,399.0,1253960,2021-06-14
2021-06-21,379.3500061035156,379.3500061035156,397.29998779296875,362.6000061035156,370.5,1099161,2021-06-21
2021-06-28,378.3999938964844,378.3999938964844,384.25,370.6000061035156,373.0,467059,2021-06-28
2021-07-05,376.75,376.75,412.29998779296875,371.5,412.29998779296875,1443503,2021-07-05
2021-07-12,358.8500061035156,358.8500061035156,380.3999938964844,356.20001220703125,376.04998779296875,632284,2021-07-12
2021-07-19,353.5,353.5,362.8999938964844,340.0,355.0,497234,2021-07-19
2021-07-26,320.1499938964844,320.1499938964844,343.04998779296875,290.1000061035156,331.29998779296875,1455369,2021-07-26
2021-08-02,347.6000061035156,347.6000061035156,364.79998779296875,312.6499938964844,320.54998779296875,2131545,2021-08-02
2021-08-09,329.3999938964844,329.3999938964844,349.3999938964844,306.5,349.3999938964844,446864,2021-08-09
2021-08-16,305.75,305.75,331.75,303.3500061035156,331.75,247393,2021-08-16
2021-08-23,293.8500061035156,293.8500061035156,313.70001220703125,286.25,306.0,537514,2021-08-23
2021-08-30,296.04998779296875,296.04998779296875,310.0,291.79998779296875,295.0,388508,2021-08-30
2021-09-06,297.0,297.0,324.0,292.20001220703125,298.8999938964844,1628106,2021-09-06
2021-09-13,297.45001220703125,297.45001220703125,310.0,287.95001220703125,298.70001220703125,835106,2021-09-13
2021-09-20,286.54998779296875,286.54998779296875,296.95001220703125,286.0,291.1000061035156,418136,2021-09-20
2021-09-27,281.54998779296875,281.54998779296875,299.6499938964844,268.8500061035156,286.54998779296875,1360052,2021-09-27
2021-10-04,273.04998779296875,273.04998779296875,286.45001220703125,270.5,283.79998779296875,538959,2021-10-04
2021-10-11,270.70001220703125,270.70001220703125,286.0,263.0,272.3500061035156,782359,2021-10-11
2021-10-18,222.89999389648438,222.89999389648438,271.0,220.1999969482422,265.0,894181,2021-10-18
2021-10-25,209.25,209.25,232.0,201.0,222.89999389648438,1134721,2021-10-25
2021-11-01,213.60000610351562,213.60000610351562,217.8000030517578,208.35000610351562,217.8000030517578,225011,2021-11-01
2021-11-08,208.5500030517578,208.5500030517578,214.9499969482422,207.0500030517578,213.5,287009,2021-11-08
2021-11-15,181.25,181.25,207.0,181.25,198.14999389648438,693353,2021-11-15
2021-11-22,201.89999389648438,201.89999389648438,201.89999389648438,165.3000030517578,175.25,718513,2021-11-22
2021-11-29,223.1999969482422,223.1999969482422,236.64999389648438,207.0,211.9499969482422,1520487,2021-11-29
2021-12-06,200.64999389648438,200.64999389648438,219.89999389648438,196.9499969482422,217.5,600814,2021-12-06
2021-12-13,193.85000610351562,193.85000610351562,211.0,190.89999389648438,205.0,672622,2021-12-13
2021-12-20,191.1999969482422,191.1999969482422,198.0,184.60000610351562,189.5,429881,2021-12-20
2021-12-27,198.64999389648438,198.64999389648438,203.14999389648438,192.89999389648438,192.89999389648438,477927,2021-12-27
2022-01-03,197.60000610351562,197.60000610351562,204.0,195.10000610351562,199.3000030517578,540189,2022-01-03
2022-01-10,193.14999389648438,193.14999389648438,200.0,192.4499969482422,200.0,524229,2022-01-10
2022-01-17,211.25,211.25,211.3000030517578,186.60000610351562,193.0500030517578,1488186,2022-01-17
2022-01-24,228.9499969482422,228.9499969482422,228.9499969482422,203.14999389648438,221.8000030517578,1076467,2022-01-24
2022-01-31,239.1999969482422,239.1999969482422,278.1499938964844,231.14999389648438,240.35000610351562,1805182,2022-01-31
2022-02-07,200.35000610351562,200.35000610351562,227.25,196.0,227.25,1286405,2022-02-07
2022-02-14,205.3000030517578,205.3000030517578,212.1999969482422,186.5,197.0,482118,2022-02-14
2022-02-21,189.1999969482422,189.1999969482422,215.5500030517578,186.4499969482422,205.3000030517578,684775,2022-02-21
2022-02-28,189.8000030517578,189.8000030517578,207.5,185.5500030517578,185.5500030517578,335229,2022-02-28
2022-03-07,188.5,188.5,195.0,181.5500030517578,181.5500030517578,330586,2022-03-07
2022-03-14,182.1999969482422,182.1999969482422,191.14999389648438,180.60000610351562,190.60000610351562,233649,2022-03-14
2022-03-21,178.3000030517578,178.3000030517578,186.14999389648438,176.64999389648438,184.1999969482422,870755,2022-03-21
2022-03-28,155.60000610351562,155.60000610351562,177.9499969482422,147.9499969482422,176.14999389648438,1275243,2022-03-28
2022-04-04,187.6999969482422,187.6999969482422,191.6999969482422,163.35000610351562,163.35000610351562,916955,2022-04-04
2022-04-11,179.35000610351562,179.35000610351562,189.89999389648438,179.0,189.89999389648438,212092,2022-04-11
2022-04-18,168.1999969482422,168.1999969482422,181.5,166.5,181.5,285561,2022-04-18
2022-04-25,158.39999389648438,158.39999389648438,170.64999389648438,155.0,167.0,193295,2022-04-25
2022-05-02,147.0,147.0,166.0,141.39999389648438,162.5,254128,2022-05-02
2022-05-09,138.6999969482422,138.6999969482422,150.0,135.0,147.0,192435,2022-05-09
2022-05-16,155.10000610351562,155.10000610351562,174.25,137.0500030517578,141.0,986936,2022-05-16
2022-05-23,142.25,142.25,159.75,135.3000030517578,155.89999389648438,455236,2022-05-23
2022-05-30,146.1999969482422,146.1999969482422,151.0,141.5,144.8000030517578,299644,2022-05-30
2022-06-06,145.89999389648438,145.89999389648438,152.8000030517578,145.0,146.1999969482422,200305,2022-06-06
2022-06-13,127.8499984741211,127.8499984741211,161.5,125.0,145.0,488285,2022-06-13
2022-06-20,128.85000610351562,128.85000610351562,132.3000030517578,125.0,130.9499969482422,120995,2022-06-20
2022-06-27,128.25,128.25,136.85000610351562,127.05000305175781,132.8000030517578,114953,2022-06-27
2022-07-04,129.9499969482422,129.9499969482422,132.39999389648438,127.0999984741211,132.0,112322,2022-07-04
2022-07-11,129.39999389648438,129.39999389648438,132.0500030517578,126.9000015258789,129.0,255896,2022-07-11
2022-07-18,129.64999389648438,129.64999389648438,132.0,128.10000610351562,129.8000030517578,258075,2022-07-18
2022-07-25,128.85000610351562,128.85000610351562,131.10000610351562,125.0,131.10000610351562,162487,2022-07-25
2022-08-01,138.0500030517578,138.0500030517578,150.4499969482422,128.5500030517578,128.5500030517578,879221,2022-08-01
2022-08-08,129.85000610351562,129.85000610351562,140.9499969482422,127.0,140.9499969482422,382487,2022-08-08
2022-08-15,135.85000610351562,135.85000610351562,155.60000610351562,129.1999969482422,129.85000610351562,680140,2022-08-15
2022-08-22,134.3000030517578,134.3000030517578,137.0,131.14999389648438,135.10000610351562,303319,2022-08-22
2022-08-29,139.85000610351562,139.85000610351562,142.64999389648438,130.64999389648438,132.0,457712,2022-08-29
2022-09-05,139.75,139.75,145.60000610351562,133.0,142.0,525465,2022-09-05
2022-09-12,137.0,137.0,142.5,136.0,139.75,240059,2022-09-12
2022-09-19,136.5500030517578,136.5500030517578,151.39999389648438,135.0500030517578,139.85000610351562,457609,2022-09-19
2022-09-26,131.4499969482422,131.4499969482422,135.9499969482422,128.60000610351562,134.0,142301,2022-09-26
2022-10-03,133.1999969482422,133.1999969482422,135.0,130.10000610351562,133.89999389648438,108681,2022-10-03
2022-10-10,144.10000610351562,144.10000610351562,164.0,131.9499969482422,133.75,3756091,2022-10-10
2022-10-17,142.85000610351562,142.85000610351562,151.6999969482422,136.0,144.0,711529,2022-10-17
2022-10-24,144.89999389648438,144.89999389648438,148.0,141.10000610351562,144.10000610351562,209825,2022-10-24
2022-10-31,142.64999389648438,142.64999389648438,149.89999389648438,139.14999389648438,146.0,294225,2022-10-31
2022-11-07,140.35000610351562,140.35000610351562,144.6999969482422,137.5500030517578,144.5,148082,2022-11-07
2022-11-14,137.1999969482422,137.1999969482422,143.1999969482422,136.3000030517578,142.5,193649,2022-11-14
2022-11-21,136.75,136.75,139.14999389648438,135.14999389648438,138.0,129645,2022-11-21
2022-11-28,141.25,141.25,143.0,136.0500030517578,137.9499969482422,224432,2022-11-28
2022-12-05,138.6999969482422,138.6999969482422,145.0,138.0,142.8000030517578,194359,2022-12-05
2022-12-12,137.35000610351562,137.35000610351562,141.64999389648438,135.8000030517578,140.0,217023,2022-12-12
2022-12-19,149.3000030517578,149.3000030517578,164.39999389648438,137.0,137.5,2965049,2022-12-19
2022-12-26,142.0500030517578,142.0500030517578,158.0,140.60000610351562,150.4499969482422,1008304,2022-12-26
2023-01-02,137.64999389648438,137.64999389648438,143.39999389648438,136.8000030517578,143.0,285266,2023-01-02
2023-01-09,135.89999389648438,135.89999389648438,139.8000030517578,134.0500030517578,139.8000030517578,217225,2023-01-09
2023-01-16,133.39999389648438,133.39999389648438,144.1999969482422,133.0500030517578,137.14999389648438,211436,2023-01-16
2023-01-23,127.4000015258789,127.4000015258789,134.8000030517578,125.4000015258789,134.0,251045,2023-01-23
2023-01-30,121.69999694824219,121.69999694824219,133.89999389648438,120.0,127.5,211322,2023-01-30
2023-02-06,123.9000015258789,123.9000015258789,126.94999694824219,119.4000015258789,123.80000305175781,247405,2023-02-06
2023-02-13,123.94999694824219,123.94999694824219,137.5,122.0,123.9000015258789,721483,2023-02-13
2023-02-20,121.5,121.5,124.55000305175781,119.5,123.9000015258789,165243,2023-02-20
2023-02-27,121.0999984741211,121.0999984741211,123.0,118.25,121.5,217129,2023-02-27
2023-03-06,121.3499984741211,121.3499984741211,125.6500015258789,120.0,120.4000015258789,271687,2023-03-06
2023-03-13,113.69999694824219,113.69999694824219,124.0,113.0,122.05000305175781,376983,2023-03-13
2023-03-20,112.3499984741211,112.3499984741211,117.5,108.4000015258789,114.9000015258789,245533,2023-03-20
2023-03-27,108.44999694824219,108.44999694824219,114.3499984741211,107.0,111.0999984741211,364774,2023-03-27
2023-04-03,113.55000305175781,113.55000305175781,117.75,109.44999694824219,110.75,214066,2023-04-03
2023-04-10,120.55000305175781,120.55000305175781,122.9000015258789,114.05000305175781,115.0,303005,2023-04-10
2023-04-17,122.1500015258789,122.1500015258789,124.55000305175781,117.3499984741211,120.0,215667,2023-04-17
2023-04-24,121.44999694824219,121.44999694824219,124.5999984741211,118.44999694824219,122.1500015258789,153093,2023-04-24
2023-05-01,120.0999984741211,120.0999984741211,123.0,119.5,121.44999694824219,96927,2023-05-01
2023-05-08,119.30000305175781,119.30000305175781,123.0999984741211,118.19999694824219,120.0999984741211,139539,2023-05-08
2023-05-15,119.19999694824219,119.19999694824219,121.9000015258789,117.0,119.30000305175781,156713,2023-05-15
2023-05-22,122.30000305175781,122.30000305175781,124.44999694824219,114.19999694824219,119.5999984741211,196116,2023-05-22
2023-05-29,120.55000305175781,120.55000305175781,125.5,116.0,125.0,370292,2023-05-29
2023-06-05,121.3499984741211,121.3499984741211,125.1500015258789,119.25,121.0999984741211,319536,2023-06-05
2023-06-12,131.4499969482422,131.4499969482422,141.64999389648438,120.19999694824219,120.19999694824219,1729433,2023-06-12
2023-06-19,127.80000305175781,127.80000305175781,134.9499969482422,126.0,132.25,523270,2023-06-19
2023-06-26,127.75,127.75,129.0,124.0,127.80000305175781,130275,2023-06-26
2023-07-03,126.19999694824219,126.19999694824219,131.4499969482422,124.75,127.75,238420,2023-07-03
2023-07-10,125.80000305175781,125.80000305175781,129.39999389648438,124.19999694824219,127.1500015258789,186524,2023-07-10
2023-07-17,125.44999694824219,125.44999694824219,129.39999389648438,123.8499984741211,126.80000305175781,239173,2023-07-17
2023-07-24,133.85000610351562,133.85000610351562,135.0,121.0999984741211,126.19999694824219,517556,2023-07-24
2023-07-31,133.4499969482422,133.4499969482422,139.0,128.25,135.6999969482422,919423,2023-07-31
2023-08-07,136.64999389648438,136.64999389648438,140.60000610351562,129.3000030517578,133.89999389648438,844411,2023-08-07
2023-08-14,127.75,127.75,140.25,126.80000305175781,139.6999969482422,641409,2023-08-14
2023-08-21,139.35000610351562,139.35000610351562,163.0,127.0999984741211,128.39999389648438,6231715,2023-08-21
2023-08-28,134.85000610351562,134.85000610351562,141.5500030517578,133.9499969482422,141.39999389648438,859930,2023-08-28
2023-09-04,133.8000030517578,133.8000030517578,144.89999389648438,133.3000030517578,135.8000030517578,2352192,2023-09-04
2023-09-11,145.89999389648438,145.89999389648438,151.0,129.3000030517578,134.89999389648438,7392505,2023-09-11
2023-09-18,156.8000030517578,156.8000030517578,173.5,149.0,149.0,36928214,2023-09-18
2023-09-25,166.5500030517578,166.5500030517578,169.0,150.5,157.9499969482422,7789748,2023-09-25
2023-10-02,176.89999389648438,176.89999389648438,181.0,161.6999969482422,166.5500030517578,5045177,2023-10-02
2023-10-09,169.64999389648438,169.64999389648438,176.0,162.60000610351562,176.0,2436869,2023-10-09
2023-10-16,160.35000610351562,160.35000610351562,173.0,157.35000610351562,166.3000030517578,1337359,2023-10-16
2023-10-23,153.3000030517578,153.3000030517578,161.6999969482422,140.9499969482422,159.0,1196434,2023-10-23
2023-10-30,154.5,154.5,157.9499969482422,147.64999389648438,157.0,603618,2023-10-30
2023-11-06,157.6999969482422,157.6999969482422,163.25,153.0,155.0,764129,2023-11-06
2023-11-13,152.14999389648438,152.14999389648438,159.8000030517578,150.25,159.1999969482422,367811,2023-11-13
2023-11-20,162.5500030517578,162.5500030517578,165.6999969482422,149.60000610351562,152.14999389648438,1033868,2023-11-20
2023-11-27,160.75,160.75,166.0500030517578,155.6999969482422,162.5500030517578,844060,2023-11-27
2023-12-04,169.4499969482422,169.4499969482422,178.39999389648438,161.39999389648438,162.5,2608390,2023-12-04
2023-12-11,167.25,167.25,177.4499969482422,162.0,169.4499969482422,2036941,2023-12-11
2023-12-18,158.85000610351562,158.85000610351562,172.0500030517578,151.60000610351562,169.75,1675075,2023-12-18
2023-12-25,167.89999389648438,167.89999389648438,176.6999969482422,158.85000610351562,158.85000610351562,2114618,2023-12-25
2024-01-01,192.10000610351562,192.10000610351562,202.5,167.9499969482422,168.8000030517578,5757881,2024-01-01
2024-01-08,188.0500030517578,188.0500030517578,196.6999969482422,182.85000610351562,193.14999389648438,1315870,2024-01-08
2024-01-15,167.5,167.5,196.3000030517578,163.3000030517578,188.75,3205039,2024-01-15
2024-01-22,163.3000030517578,163.3000030517578,173.25,159.5500030517578,167.5,699600,2024-01-22
2024-01-29,164.64999389648438,164.64999389648438,169.6999969482422,161.5,164.64999389648438,1131618,2024-01-29
2024-02-05,155.89999389648438,155.89999389648438,168.9499969482422,153.3000030517578,165.0,1035362,2024-02-05
2024-02-12,159.85000610351562,159.85000610351562,164.39999389648438,145.1999969482422,155.89999389648438,1456723,2024-02-12
2024-02-19,162.4499969482422,162.4499969482422,165.60000610351562,156.39999389648438,160.6999969482422,833748,2024-02-19
2024-02-26,153.60000610351562,153.60000610351562,166.6999969482422,149.60000610351562,162.8000030517578,658757,2024-02-26
2024-03-04,148.8000030517578,148.8000030517578,156.35000610351562,141.0500030517578,155.35000610351562,424101,2024-03-04
2024-03-11,134.5500030517578,134.5500030517578,149.0500030517578,129.9499969482422,149.0,1273004,2024-03-11
2024-03-18,133.3000030517578,133.3000030517578,140.6999969482422,131.8000030517578,132.6999969482422,920126,2024-03-18
2024-03-25,121.55000305175781,121.55000305175781,134.1999969482422,120.30000305175781,133.3000030517578,1160692,2024-03-25
2024-04-01,145.25,145.25,146.5,121.9000015258789,121.9000015258789,877695,2024-04-01
2024-04-08,144.1999969482422,144.1999969482422,161.25,142.3000030517578,146.0,1088960,2024-04-08
2024-04-15,136.39999389648438,136.39999389648438,143.0,134.6999969482422,143.0,341869,2024-04-15
2024-04-22,143.64999389648438,143.64999389648438,149.89999389648438,137.0,137.5,782130,2024-04-22
2024-04-29,140.14999389648438,140.14999389648438,146.4499969482422,139.0500030517578,144.10000610351562,274178,2024-04-29
2024-05-06,132.6999969482422,132.6999969482422,141.0,131.75,140.1999969482422,311814,2024-05-06
2024-05-13,137.85000610351562,137.85000610351562,141.35000610351562,130.10000610351562,132.14999389648438,428713,2024-05-13
2024-05-20,136.8000030517578,136.8000030517578,144.39999389648438,128.14999389648438,136.9499969482422,596456,2024-05-20
2024-05-27,131.0,131.0,140.5,130.14999389648438,137.0,423130,2024-05-27
2024-06-03,128.85000610351562,128.85000610351562,134.1999969482422,112.3499984741211,133.5,667899,2024-06-03
2024-06-10,133.89999389648438,133.89999389648438,135.6999969482422,129.0500030517578,130.0,462910,2024-06-10
2024-06-17,132.66000366210938,132.66000366210938,137.5,129.88999938964844,133.9499969482422,478031,2024-06-17
2024-06-24,133.99000549316406,133.99000549316406,143.99000549316406,130.50999450683594,134.30999755859375,1577081,2024-06-24
2024-07-01,138.8300018310547,138.8300018310547,146.39999389648438,132.25,134.0500030517578,1975797,2024-07-01
2024-07-08,139.42999267578125,139.42999267578125,147.60000610351562,136.47999572753906,138.8800048828125,1067966,2024-07-08
2024-07-15,131.57000732421875,131.57000732421875,142.2899932861328,130.64999389648438,140.77999877929688,496615,2024-07-15
2024-07-22,137.50999450683594,137.50999450683594,140.0,130.0,130.0,448396,2024-07-22
2024-07-29,138.75999450683594,138.75999450683594,145.44000244140625,135.30999755859375,138.66000366210938,763763,2024-07-29
2024-08-05,134.30999755859375,134.30999755859375,138.60000610351562,131.75999450683594,131.75999450683594,540469,2024-08-05
2024-08-12,164.8699951171875,164.8699951171875,171.9499969482422,133.47000122070312,133.55999755859375,9949309,2024-08-12
2024-08-19,200.1999969482422,200.1999969482422,214.39999389648438,161.4199981689453,166.0,8897654,2024-08-19
2024-08-26,224.25999450683594,224.25999450683594,262.6000061035156,200.0500030517578,202.0,7852413,2024-08-26
2024-09-02,245.9199981689453,245.9199981689453,255.60000610351562,220.0,225.4499969482422,3489761,2024-09-02
2024-09-09,317.8900146484375,317.8900146484375,317.8900146484375,244.0,245.0,6688554,2024-09-09
2024-09-16,314.0899963378906,314.0899963378906,367.2699890136719,303.3599853515625,326.0,4672460,2024-09-16
2024-09-23,286.260009765625,286.260009765625,322.3999938964844,259.70001220703125,302.0,5121231,2024-09-23
2024-09-30,307.20001220703125,307.20001220703125,331.3500061035156,280.3299865722656,286.260009765625,2718886,2024-09-30
2024-10-07,308.3500061035156,308.3500061035156,319.3999938964844,271.20001220703125,300.0,796512,2024-10-07
2024-10-14,343.45001220703125,343.45001220703125,358.75,305.0,308.5,1049505,2024-10-14
2024-10-21,282.8500061035156,282.8500061035156,356.0,277.5,343.3999938964844,747533,2024-10-21
2024-10-28,347.8999938964844,347.8999938964844,348.0,285.0,285.8999938964844,523239,2024-10-28
2024-11-04,357.5,357.5,395.95001220703125,330.5,359.0,1054473,2024-11-04
2024-11-11,357.70001220703125,357.70001220703125,369.0,321.5,363.0,392183,2024-11-11
2024-11-18,410.0,410.0,418.0,362.0,362.6499938964844,672434,2024-11-18
2024-11-25,444.5,444.5,444.5,409.95001220703125,420.0,635606,2024-11-25
2024-12-02,440.54998779296875,440.54998779296875,487.0,427.0,452.0,556535,2024-12-02
2024-12-09,467.20001220703125,467.20001220703125,489.0,430.1000061035156,440.54998779296875,450766,2024-12-09
2024-12-16,448.1499938964844,448.1499938964844,490.54998779296875,439.5,465.04998779296875,702721,2024-12-16
2024-12-23,426.8500061035156,426.8500061035156,456.95001220703125,410.29998779296875,448.1499938964844,365834,2024-12-23
2024-12-30,443.20001220703125,443.20001220703125,453.95001220703125,406.0,415.3999938964844,557643,2024-12-30
2025-01-06,437.95001220703125,437.95001220703125,463.45001220703125,418.95001220703125,454.0,683954,2025-01-06
2025-01-13,424.79998779296875,424.79998779296875,440.45001220703125,406.04998779296875,431.0,415903,2025-01-13
2025-01-20,363.3500061035156,363.3500061035156,464.0,363.3500061035156,434.0,1108254,2025-01-20
2025-01-27,358.6499938964844,358.6499938964844,358.6499938964844,311.54998779296875,345.20001220703125,2318855,2025-01-27
2025-02-03,414.3500061035156,414.3500061035156,430.1499938964844,352.0,364.8999938964844,1450909,2025-02-03
2025-02-10,336.29998779296875,336.29998779296875,421.8999938964844,324.0,421.8999938964844,751199,2025-02-10
2025-02-17,324.0,324.0,355.04998779296875,311.3999938964844,338.0,842978,2025-02-17
2025-02-24,297.25,297.25,332.0,281.1000061035156,316.0,810873,2025-02-24
2025-03-03,373.29998779296875,373.29998779296875,383.3999938964844,285.54998779296875,298.0,1485107,2025-03-03
2025-03-10,394.54998779296875,394.54998779296875,410.6000061035156,377.0,377.0,1088257,2025-03-10
2025-03-17,447.75,447.75,464.8999938964844,387.95001220703125,398.0,2289581,2025-03-17
2025-03-24,441.25,441.25,458.29998779296875,425.3999938964844,458.0,848692,2025-03-24
2025-03-31,465.0,465.0,477.3999938964844,429.54998779296875,441.25,2021218,2025-03-31
2025-04-07,451.79998779296875,451.79998779296875,458.8500061035156,421.6499938964844,441.75,593407,2025-04-07
2025-04-14,522.9500122070312,522.9500122070312,522.9500122070312,452.20001220703125,465.0,1079875,2025-04-14
2025-04-21,520.7999877929688,520.7999877929688,549.0499877929688,496.79998779296875,537.5,2598702,2025-04-21
2025-04-28,551.3499755859375,551.3499755859375,581.9000244140625,520.9000244140625,527.4000244140625,1003159,2025-04-28
2025-05-05,489.20001220703125,489.20001220703125,544.0,481.5,544.0,1137637,2025-05-05
2025-05-12,533.75,533.75,581.0,506.1000061035156,513.0,1429308,2025-05-12
2025-05-19,529.0499877929688,529.0499877929688,545.0,501.1000061035156,540.0,636397,2025-05-19
2025-05-26,530.5,530.5,549.7000122070312,501.1000061035156,535.0,1104226,2025-05-26
2025-06-02,447.5,447.5,522.9000244140625,442.6000061035156,507.70001220703125,2171879,2025-06-02
2025-06-09,451.0,451.0,472.95001220703125,432.0,451.1000061035156,1215938,2025-06-09
2025-06-16,426.04998779296875,426.04998779296875,458.04998779296875,419.0,452.04998779296875,592259,2025-06-16
2025-06-23,410.6000061035156,410.6000061035156,432.8500061035156,397.70001220703125,422.1000061035156,1021971,2025-06-23
2025-06-30,410.3500061035156,410.3500061035156,435.0,403.0,417.5,930113,2025-06-30
2025-07-07,416.1499938964844,416.1499938964844,434.0,400.0,413.8500061035156,971776,2025-07-07
2025-07-14,436.1499938964844,436.1499938964844,448.29998779296875,410.25,419.29998779296875,518811,2025-07-14
