Date,Adj Close_STLTECH.NS,Close_STLTECH.NS,High_STLTECH.NS,Low_STLTECH.NS,Open_STLTECH.NS,Volume_STLTECH.NS,Date
2021-10-11,279.947265625,282.6000061035156,286.8999938964844,275.70001220703125,286.79998779296875,1855383,2021-10-11
2021-10-18,297.8773498535156,300.70001220703125,303.5,270.1000061035156,284.8999938964844,9840258,2021-10-18
2021-10-25,271.2793884277344,273.8500061035156,308.0,264.25,304.5,5202884,2021-10-25
2021-11-01,272.8643798828125,275.45001220703125,283.45001220703125,270.1000061035156,274.29998779296875,1450153,2021-11-01
2021-11-08,273.7559509277344,276.3500061035156,278.79998779296875,267.1000061035156,278.0,1436992,2021-11-08
2021-11-15,285.0489196777344,287.75,311.5,276.6499938964844,277.5,8580901,2021-11-15
2021-11-22,266.7225646972656,269.25,290.0,268.0,287.29998779296875,1919108,2021-11-22
2021-11-29,282.5228576660156,285.20001220703125,288.0,260.6000061035156,271.1499938964844,2246678,2021-11-29
2021-12-06,292.52801513671875,295.29998779296875,300.0,279.54998779296875,286.8999938964844,2773701,2021-12-06
2021-12-13,289.50665283203125,292.25,317.3999938964844,281.45001220703125,302.0,6112831,2021-12-13
2021-12-20,279.105224609375,281.75,294.3500061035156,281.0,290.0,1673002,2021-12-20
2021-12-27,285.0489196777344,287.75,298.8999938964844,279.1000061035156,281.45001220703125,3266819,2021-12-27
2022-01-03,272.6662292480469,275.25,292.70001220703125,270.95001220703125,287.95001220703125,3659414,2022-01-03
2022-01-10,271.4775085449219,274.04998779296875,281.70001220703125,272.29998779296875,273.0,2699723,2022-01-10
2022-01-17,207.28578186035156,209.25,277.70001220703125,205.10000610351562,275.79998779296875,17650617,2022-01-17
2022-01-24,203.22427368164062,205.14999389648438,213.9499969482422,196.0,209.0,8895609,2022-01-24
2022-01-31,214.02195739746094,216.0500030517578,221.85000610351562,203.0,207.5,11405968,2022-01-31
2022-02-07,207.88015747070312,209.85000610351562,221.0,203.60000610351562,216.8000030517578,6024498,2022-02-07
2022-02-14,194.8535919189453,196.6999969482422,206.9499969482422,194.60000610351562,204.0,3078089,2022-02-14
2022-02-21,183.41200256347656,185.14999389648438,196.39999389648438,170.0500030517578,195.10000610351562,3538973,2022-02-21
2022-02-28,185.7399444580078,187.5,189.89999389648438,174.85000610351562,180.0,4486252,2022-02-28
2022-03-07,184.7988739013672,186.5500030517578,188.9499969482422,178.0,181.0,3583795,2022-03-07
2022-03-14,188.76132202148438,190.5500030517578,193.25,182.10000610351562,185.0500030517578,2822613,2022-03-14
2022-03-21,222.73934936523438,224.85000610351562,227.0,188.89999389648438,190.10000610351562,9142761,2022-03-21
2022-03-28,225.11680603027344,227.25,236.39999389648438,220.0,225.0,4888059,2022-03-28
2022-04-04,211.54542541503906,213.5500030517578,239.39999389648438,211.5,229.10000610351562,5661421,2022-04-04
2022-04-11,212.83322143554688,214.85000610351562,218.64999389648438,203.6999969482422,214.39999389648438,3952973,2022-04-11
2022-04-18,232.84359741210938,235.0500030517578,242.8000030517578,200.5,214.0,19555232,2022-04-18
2022-04-25,191.3369140625,193.14999389648438,235.3000030517578,189.35000610351562,232.0,14784691,2022-04-25
2022-05-02,173.90213012695312,175.5500030517578,194.75,174.5500030517578,193.0,3299958,2022-05-02
2022-05-09,153.3964385986328,154.85000610351562,175.5500030517578,153.5,173.0,3856270,2022-05-09
2022-05-16,167.11642456054688,168.6999969482422,181.89999389648438,154.89999389648438,156.8000030517578,6249213,2022-05-16
2022-05-23,164.88754272460938,166.4499969482422,180.4499969482422,159.85000610351562,170.8000030517578,3896709,2022-05-23
2022-05-30,172.01995849609375,173.64999389648438,177.39999389648438,168.5,169.0,2341452,2022-05-30
2022-06-06,168.85000610351562,170.4499969482422,182.39999389648438,167.5,173.89999389648438,3302328,2022-06-06
2022-06-13,150.02835083007812,151.4499969482422,166.25,148.60000610351562,165.0,2165161,2022-06-13
2022-06-20,144.38186645507812,145.75,152.5,135.5,150.35000610351562,2568747,2022-06-20
2022-06-27,146.3630828857422,147.75,158.8000030517578,145.0500030517578,148.4499969482422,4030128,2022-06-27
2022-07-04,142.45016479492188,143.8000030517578,149.89999389648438,142.8000030517578,148.0,2101657,2022-07-04
2022-07-11,139.6764373779297,141.0,152.5500030517578,140.3000030517578,144.1999969482422,3747758,2022-07-11
2022-07-18,146.3630828857422,147.75,151.5,141.5500030517578,142.9499969482422,6472588,2022-07-18
2022-07-25,140.51846313476562,141.85000610351562,148.8000030517578,128.60000610351562,148.8000030517578,8454319,2022-07-25
2022-08-01,150.2760009765625,151.6999969482422,156.6999969482422,142.1999969482422,142.60000610351562,8073992,2022-08-01
2022-08-08,146.3630828857422,147.75,153.5,147.0,152.3000030517578,1771946,2022-08-08
2022-08-15,160.3307342529297,161.85000610351562,164.0500030517578,147.75,147.75,6354134,2022-08-15
2022-08-22,168.75094604492188,170.35000610351562,172.5,157.10000610351562,163.10000610351562,7152546,2022-08-22
2022-08-29,168.3795623779297,169.4499969482422,176.4499969482422,164.0500030517578,165.5500030517578,3929990,2022-08-29
2022-09-05,166.44187927246094,167.5,180.0,164.8000030517578,170.0,6438707,2022-09-05
2022-09-12,177.2233428955078,178.35000610351562,192.6999969482422,167.1999969482422,168.39999389648438,13964893,2022-09-12
2022-09-19,171.36061096191406,172.4499969482422,182.1999969482422,171.5500030517578,179.85000610351562,3677928,2022-09-19
2022-09-26,163.75894165039062,164.8000030517578,169.39999389648438,154.39999389648438,167.0,9234818,2022-09-26
2022-10-03,180.65155029296875,181.8000030517578,187.4499969482422,162.75,168.35000610351562,12941724,2022-10-03
2022-10-10,167.78335571289062,168.85000610351562,183.25,166.6999969482422,180.39999389648438,3848851,2022-10-10
2022-10-17,163.75894165039062,164.8000030517578,168.85000610351562,159.1999969482422,166.75,3468002,2022-10-17
2022-10-24,161.92062377929688,162.9499969482422,171.6999969482422,161.6999969482422,166.39999389648438,1886919,2022-10-24
2022-10-31,163.70925903320312,164.75,168.0500030517578,160.3000030517578,164.64999389648438,4272763,2022-10-31
2022-11-07,167.93240356445312,169.0,172.3000030517578,163.60000610351562,164.9499969482422,5306111,2022-11-07
2022-11-14,176.5774383544922,177.6999969482422,179.89999389648438,167.0,169.6999969482422,4709780,2022-11-14
2022-11-21,174.29196166992188,175.39999389648438,184.89999389648438,174.5,178.1999969482422,5280604,2022-11-21
2022-11-28,175.73281860351562,176.85000610351562,183.85000610351562,175.60000610351562,176.0,4860704,2022-11-28
2022-12-05,167.28651428222656,168.35000610351562,179.35000610351562,165.6999969482422,177.89999389648438,3724107,2022-12-05
2022-12-12,185.4709014892578,186.64999389648438,190.39999389648438,166.10000610351562,168.25,13358684,2022-12-12
2022-12-19,158.39303588867188,159.39999389648438,193.0,158.0,188.9499969482422,6975117,2022-12-19
2022-12-26,174.6397705078125,175.75,178.6999969482422,159.0,159.4499969482422,3296325,2022-12-26
2023-01-02,167.83302307128906,168.89999389648438,181.5,167.89999389648438,176.8000030517578,2390940,2023-01-02
2023-01-09,170.46629333496094,171.5500030517578,174.3000030517578,167.0,171.64999389648438,4697823,2023-01-09
2023-01-16,183.98037719726562,185.14999389648438,187.5,169.35000610351562,172.89999389648438,9170646,2023-01-16
2023-01-23,173.89450073242188,175.0,192.89999389648438,167.0500030517578,186.39999389648438,5290275,2023-01-23
2023-01-30,173.7951202392578,174.89999389648438,185.8000030517578,170.25,174.0,4587189,2023-01-30
2023-02-06,172.15554809570312,173.25,178.8000030517578,170.25,173.3000030517578,2533488,2023-02-06
2023-02-13,170.21788024902344,171.3000030517578,174.35000610351562,169.0,171.8000030517578,1732682,2023-02-13
2023-02-20,162.914306640625,163.9499969482422,172.0,163.10000610351562,171.10000610351562,1802524,2023-02-20
2023-02-27,160.38040161132812,161.39999389648438,164.3000030517578,152.75,164.25,3117129,2023-02-27
2023-03-06,163.80862426757812,164.85000610351562,175.9499969482422,161.6999969482422,162.25,2508559,2023-03-06
2023-03-13,158.14462280273438,159.14999389648438,166.4499969482422,158.0,165.4499969482422,2871599,2023-03-13
2023-03-20,151.13917541503906,152.10000610351562,162.35000610351562,149.9499969482422,159.75,2480408,2023-03-20
2023-03-27,146.61790466308594,147.5500030517578,152.8000030517578,142.0,152.14999389648438,3332149,2023-03-27
2023-04-03,157.00189208984375,158.0,159.3000030517578,148.64999389648438,148.9499969482422,1847339,2023-04-03
2023-04-10,160.3307342529297,161.35000610351562,162.39999389648438,155.8000030517578,158.0,1396139,2023-04-10
2023-04-17,156.80316162109375,157.8000030517578,162.5500030517578,157.0,160.5,1553475,2023-04-17
2023-04-24,159.18798828125,160.1999969482422,160.8000030517578,156.75,158.4499969482422,1232691,2023-04-24
2023-05-01,161.17535400390625,162.1999969482422,166.10000610351562,160.0,160.1999969482422,1917847,2023-05-01
2023-05-08,161.4734649658203,162.5,173.60000610351562,161.14999389648438,162.5,5002146,2023-05-08
2023-05-15,155.56105041503906,156.5500030517578,175.64999389648438,155.25,163.25,9897156,2023-05-15
2023-05-22,151.13917541503906,152.10000610351562,157.14999389648438,150.60000610351562,157.14999389648438,3611629,2023-05-22
2023-05-29,146.816650390625,147.75,154.8000030517578,146.6999969482422,152.9499969482422,3668293,2023-05-29
2023-06-05,150.841064453125,151.8000030517578,156.39999389648438,147.75,149.1999969482422,4517172,2023-06-05
2023-06-12,153.17620849609375,154.14999389648438,154.6999969482422,150.3000030517578,153.39999389648438,2462541,2023-06-12
2023-06-19,147.16444396972656,148.10000610351562,155.89999389648438,147.8000030517578,154.0,2853679,2023-06-19
2023-06-26,145.27642822265625,146.1999969482422,149.64999389648438,145.8000030517578,148.0500030517578,2437749,2023-06-26
2023-07-03,147.81033325195312,148.75,154.6999969482422,148.1999969482422,149.0,5798860,2023-07-03
2023-07-10,146.96568298339844,147.89999389648438,153.9499969482422,147.10000610351562,149.5,4426972,2023-07-10
2023-07-17,151.039794921875,152.0,154.9499969482422,147.8000030517578,148.5500030517578,4960429,2023-07-17
2023-07-24,148.65496826171875,149.60000610351562,156.8000030517578,148.0,152.10000610351562,12592325,2023-07-24
2023-07-31,150.74168395996094,151.6999969482422,155.60000610351562,145.10000610351562,151.85000610351562,10169108,2023-07-31
2023-08-07,153.1265411376953,154.10000610351562,164.0,152.3000030517578,160.0,19868619,2023-08-07
2023-08-14,151.3000030517578,151.3000030517578,154.5500030517578,149.0,154.0,4388779,2023-08-14
2023-08-21,152.9499969482422,152.9499969482422,159.4499969482422,150.75,151.64999389648438,7496286,2023-08-21
2023-08-28,168.39999389648438,168.39999389648438,174.5,151.5,153.4499969482422,33343630,2023-08-28
2023-09-04,171.3000030517578,171.3000030517578,175.0,167.1999969482422,169.89999389648438,12392406,2023-09-04
2023-09-11,165.1999969482422,165.1999969482422,179.0500030517578,158.39999389648438,173.9499969482422,14561625,2023-09-11
2023-09-18,161.25,161.25,171.5,159.5500030517578,166.0,3992539,2023-09-18
2023-09-25,161.0500030517578,161.0500030517578,163.3000030517578,156.25,162.3000030517578,4584070,2023-09-25
2023-10-02,159.39999389648438,159.39999389648438,162.5,155.0,161.0500030517578,3171283,2023-10-02
2023-10-09,159.5500030517578,159.5500030517578,164.25,153.10000610351562,155.6999969482422,5283743,2023-10-09
2023-10-16,165.0,165.0,169.9499969482422,158.64999389648438,160.3000030517578,9966006,2023-10-16
2023-10-23,135.89999389648438,135.89999389648438,166.3000030517578,128.5500030517578,165.60000610351562,25284427,2023-10-23
2023-10-30,136.64999389648438,136.64999389648438,142.1999969482422,136.0,138.4499969482422,8848594,2023-10-30
2023-11-06,139.85000610351562,139.85000610351562,142.0,132.39999389648438,137.1999969482422,12035146,2023-11-06
2023-11-13,157.5500030517578,157.5500030517578,162.89999389648438,140.4499969482422,141.75,27141990,2023-11-13
2023-11-20,155.14999389648438,155.14999389648438,158.4499969482422,145.60000610351562,158.0500030517578,10588967,2023-11-20
2023-11-27,148.10000610351562,148.10000610351562,158.89999389648438,143.8000030517578,155.14999389648438,10990257,2023-11-27
2023-12-04,147.64999389648438,147.64999389648438,153.4499969482422,146.14999389648438,150.39999389648438,6685917,2023-12-04
2023-12-11,146.8000030517578,146.8000030517578,149.14999389648438,143.75,148.1999969482422,6172602,2023-12-11
2023-12-18,145.1999969482422,145.1999969482422,151.5,141.25,147.3000030517578,7611804,2023-12-18
2023-12-25,142.8000030517578,142.8000030517578,146.5500030517578,142.3000030517578,145.1999969482422,3464153,2023-12-25
2024-01-01,148.10000610351562,148.10000610351562,152.5,143.64999389648438,144.0,12224225,2024-01-01
2024-01-08,149.10000610351562,149.10000610351562,152.0,143.35000610351562,148.6999969482422,9303039,2024-01-08
2024-01-15,144.5,144.5,149.1999969482422,141.10000610351562,149.10000610351562,4743302,2024-01-15
2024-01-22,136.89999389648438,136.89999389648438,146.64999389648438,135.10000610351562,144.5,6425952,2024-01-22
2024-01-29,140.35000610351562,140.35000610351562,148.0,132.25,136.10000610351562,13971446,2024-01-29
2024-02-05,135.85000610351562,135.85000610351562,142.8000030517578,134.1999969482422,140.5,5112043,2024-02-05
2024-02-12,135.8000030517578,135.8000030517578,140.8000030517578,128.75,137.35000610351562,6256168,2024-02-12
2024-02-19,145.1999969482422,145.1999969482422,151.0,133.0,136.0,28472340,2024-02-19
2024-02-26,140.35000610351562,140.35000610351562,147.25,135.14999389648438,145.5,6078832,2024-02-26
2024-03-04,133.1999969482422,133.1999969482422,142.0,131.6999969482422,140.1999969482422,4320920,2024-03-04
2024-03-11,122.75,122.75,134.25,115.6500015258789,134.1999969482422,8345345,2024-03-11
2024-03-18,117.80000305175781,117.80000305175781,124.80000305175781,115.80000305175781,122.75,7685981,2024-03-18
2024-03-25,110.80000305175781,110.80000305175781,118.44999694824219,110.0999984741211,117.80000305175781,11227257,2024-03-25
2024-04-01,128.60000610351562,128.60000610351562,130.75,112.0,112.0,25490593,2024-04-01
2024-04-08,137.1999969482422,137.1999969482422,146.39999389648438,126.3499984741211,129.25,49703134,2024-04-08
2024-04-15,126.3499984741211,126.3499984741211,144.5,125.55000305175781,135.0,45337006,2024-04-15
2024-04-22,135.14999389648438,135.14999389648438,139.14999389648438,124.69999694824219,127.5999984741211,38781750,2024-04-22
2024-04-29,139.0500030517578,139.0500030517578,142.35000610351562,134.35000610351562,136.3000030517578,20232260,2024-04-29
2024-05-06,121.55000305175781,121.55000305175781,140.60000610351562,115.0,140.25,24472241,2024-05-06
2024-05-13,128.5,128.5,129.0,118.05000305175781,121.5,9424602,2024-05-13
2024-05-20,126.3499984741211,126.3499984741211,135.1999969482422,125.69999694824219,127.8499984741211,11004291,2024-05-20
2024-05-27,126.55000305175781,126.55000305175781,130.14999389648438,123.05000305175781,127.0,5874006,2024-05-27
2024-06-03,125.8499984741211,125.8499984741211,129.8000030517578,109.5,129.0,11821571,2024-06-03
2024-06-10,134.77000427246094,134.77000427246094,136.9499969482422,125.4000015258789,126.0,19618374,2024-06-10
2024-06-17,141.05999755859375,141.05999755859375,142.0,133.1999969482422,134.77000427246094,16618140,2024-06-17
2024-06-24,136.89999389648438,136.89999389648438,146.5399932861328,135.22000122070312,138.8000030517578,16956261,2024-06-24
2024-07-01,139.08999633789062,139.08999633789062,148.80999755859375,136.55999755859375,137.0,16138675,2024-07-01
2024-07-08,144.97999572753906,144.97999572753906,148.6999969482422,136.10000610351562,138.50999450683594,17882947,2024-07-08
2024-07-15,137.7899932861328,137.7899932861328,154.5,137.02000427246094,146.0,22266369,2024-07-15
2024-07-22,147.49000549316406,147.49000549316406,151.38999938964844,132.6300048828125,137.0,13714180,2024-07-22
2024-07-29,137.94000244140625,137.94000244140625,155.0500030517578,134.35000610351562,150.0,33980260,2024-07-29
2024-08-05,140.6199951171875,140.6199951171875,144.82000732421875,131.39999389648438,133.00999450683594,19577732,2024-08-05
2024-08-12,133.2100067138672,133.2100067138672,140.9199981689453,132.61000061035156,139.0,6833678,2024-08-12
2024-08-19,138.77999877929688,138.77999877929688,140.0,132.61000061035156,133.5,7484508,2024-08-19
2024-08-26,131.67999267578125,131.67999267578125,141.5500030517578,131.5,139.89999389648438,9030368,2024-08-26
2024-09-02,128.55999755859375,128.55999755859375,134.5,128.27000427246094,131.75,7591516,2024-09-02
2024-09-09,131.52000427246094,131.52000427246094,135.44000244140625,126.12999725341797,129.0500030517578,7603686,2024-09-09
2024-09-16,127.91999816894531,127.91999816894531,133.88999938964844,125.87000274658203,132.85000610351562,7269201,2024-09-16
2024-09-23,126.0199966430664,126.0199966430664,130.8699951171875,125.5,128.10000610351562,5341239,2024-09-23
2024-09-30,125.05999755859375,125.05999755859375,128.10000610351562,120.55999755859375,126.02999877929688,21445171,2024-09-30
2024-10-07,120.66000366210938,120.66000366210938,125.69000244140625,117.54000091552734,125.05999755859375,9825894,2024-10-07
2024-10-14,123.26000213623047,123.26000213623047,128.3000030517578,119.0,121.0,11314766,2024-10-14
2024-10-21,114.5,114.5,123.80000305175781,112.4000015258789,123.80000305175781,7368526,2024-10-21
2024-10-28,119.41000366210938,119.41000366210938,120.25,113.55000305175781,115.6500015258789,8177238,2024-10-28
2024-11-04,126.20999908447266,126.20999908447266,130.75,115.94999694824219,119.9000015258789,14408191,2024-11-04
2024-11-11,118.26000213623047,118.26000213623047,126.5,116.5199966430664,126.5,9885305,2024-11-11
2024-11-18,114.02999877929688,114.02999877929688,119.0,112.75,118.19999694824219,3833386,2024-11-18
2024-11-25,117.93000030517578,117.93000030517578,119.6500015258789,114.2699966430664,116.5,4586935,2024-11-25
2024-12-02,123.22000122070312,123.22000122070312,123.9000015258789,116.0,118.0,10163117,2024-12-02
2024-12-09,120.58999633789062,120.58999633789062,127.80000305175781,118.31999969482422,123.13999938964844,9146274,2024-12-09
2024-12-16,118.30999755859375,118.30999755859375,126.88999938964844,117.3499984741211,120.94999694824219,8641292,2024-12-16
2024-12-23,115.87999725341797,115.87999725341797,120.29000091552734,115.06999969482422,118.5,2577295,2024-12-23
2024-12-30,116.55999755859375,116.55999755859375,118.63999938964844,113.31999969482422,115.87000274658203,3249957,2024-12-30
2025-01-06,111.7300033569336,111.7300033569336,116.9000015258789,106.4800033569336,116.9000015258789,4775514,2025-01-06
2025-01-13,111.76000213623047,111.76000213623047,113.30000305175781,102.51000213623047,109.36000061035156,6182535,2025-01-13
2025-01-20,106.33999633789062,106.33999633789062,111.87999725341797,105.88999938964844,111.0,4675516,2025-01-20
2025-01-27,106.66999816894531,106.66999816894531,109.18000030517578,98.4000015258789,104.0,5596863,2025-01-27
2025-02-03,105.19999694824219,105.19999694824219,109.44999694824219,104.4000015258789,105.55999755859375,3316993,2025-02-03
2025-02-10,96.30000305175781,96.30000305175781,106.4000015258789,95.1500015258789,105.05000305175781,5520371,2025-02-10
2025-02-17,92.83999633789062,92.83999633789062,99.9000015258789,92.0999984741211,96.30000305175781,6530570,2025-02-17
2025-02-24,86.22000122070312,86.22000122070312,94.0,85.5199966430664,92.44999694824219,4354872,2025-02-24
2025-03-03,85.63999938964844,85.63999938964844,87.66000366210938,78.75,87.1500015258789,16112971,2025-03-03
2025-03-10,79.88999938964844,79.88999938964844,86.73999786376953,79.41000366210938,86.0,9709548,2025-03-10
2025-03-17,86.70999908447266,86.70999908447266,89.76000213623047,77.41000366210938,80.30000305175781,16042204,2025-03-17
2025-03-24,80.91999816894531,80.91999816894531,88.44000244140625,80.5,87.5,16807806,2025-03-24
2025-03-31,80.51000213623047,80.51000213623047,85.94000244140625,80.0,80.91999816894531,6382588,2025-03-31
2025-04-07,81.66999816894531,81.66999816894531,82.19999694824219,72.0999984741211,77.0,7682401,2025-04-07
2025-04-14,84.01000213623047,84.01000213623047,85.88999938964844,81.66999816894531,81.66999816894531,5369388,2025-04-14
2025-04-21,68.30000305175781,68.30000305175781,88.45999908447266,58.86000061035156,84.9000015258789,7867348,2025-04-21
2025-04-28,60.400001525878906,60.400001525878906,69.9000015258789,59.279998779296875,68.69999694824219,3753839,2025-04-28
2025-05-05,61.38999938964844,61.38999938964844,65.0,59.2599983215332,59.77000045776367,2267782,2025-05-05
2025-05-12,75.62000274658203,75.62000274658203,78.9000015258789,63.459999084472656,63.5,7211682,2025-05-12
2025-05-19,72.01000213623047,72.01000213623047,75.75,67.55000305175781,75.62000274658203,6128303,2025-05-19
2025-05-26,71.94000244140625,71.94000244140625,73.27999877929688,69.76000213623047,72.38999938964844,2661576,2025-05-26
2025-06-02,75.80000305175781,75.80000305175781,77.73999786376953,70.11000061035156,71.94000244140625,5298171,2025-06-02
2025-06-09,83.33000183105469,83.33000183105469,88.73999786376953,74.66000366210938,76.16999816894531,43942509,2025-06-09
2025-06-16,105.94999694824219,105.94999694824219,119.19999694824219,83.4000015258789,83.69999694824219,302330446,2025-06-16
2025-06-23,107.44000244140625,107.44000244140625,112.22000122070312,98.76000213623047,104.98999786376953,52799439,2025-06-23
2025-06-30,115.30000305175781,115.30000305175781,116.69999694824219,104.43000030517578,108.08000183105469,46200755,2025-06-30
