Date,Adj Close_HAVELLS.NS,Close_HAVELLS.NS,High_HAVELLS.NS,Low_HAVELLS.NS,Open_HAVELLS.NS,Volume_HAVELLS.NS,Date
2022-06-27,1091.612060546875,1111.25,1120.0,1075.199951171875,1116.550048828125,5762294,2022-06-27
2022-07-04,1197.0650634765625,1218.5999755859375,1233.199951171875,1109.949951171875,1111.1500244140625,5022986,2022-07-04
2022-07-11,1233.4110107421875,1255.5999755859375,1259.800048828125,1211.1500244140625,1216.0,2291527,2022-07-11
2022-07-18,1204.776123046875,1226.449951171875,1276.699951171875,1197.300048828125,1260.5,7025140,2022-07-18
2022-07-25,1227.2716064453125,1249.3499755859375,1252.9000244140625,1190.199951171875,1220.1500244140625,4340850,2022-07-25
2022-08-01,1266.61376953125,1289.4000244140625,1321.0,1248.949951171875,1258.800048828125,5015504,2022-08-01
2022-08-08,1274.2269287109375,1297.1500244140625,1324.9000244140625,1286.0,1296.800048828125,2094254,2022-08-08
2022-08-15,1326.142822265625,1350.0,1370.0,1289.050048828125,1297.1500244140625,3729945,2022-08-15
2022-08-22,1300.2586669921875,1323.6500244140625,1344.0,1275.050048828125,1344.0,2741947,2022-08-22
2022-08-29,1357.8721923828125,1382.300048828125,1405.550048828125,1288.0,1288.0,3677550,2022-08-29
2022-09-05,1322.3118896484375,1346.0999755859375,1402.0,1330.300048828125,1386.0999755859375,1816901,2022-09-05
2022-09-12,1279.3349609375,1302.3499755859375,1390.0,1294.4000244140625,1351.6500244140625,2976524,2022-09-12
2022-09-19,1283.362548828125,1306.449951171875,1353.3499755859375,1284.4000244140625,1305.550048828125,2116980,2022-09-19
2022-09-26,1324.718505859375,1348.550048828125,1352.8499755859375,1270.25,1282.0,3188059,2022-09-26
2022-10-03,1326.879638671875,1350.75,1368.4000244140625,1317.699951171875,1349.050048828125,2464723,2022-10-03
2022-10-10,1231.3482666015625,1253.5,1352.1500244140625,1224.0,1324.0,4830260,2022-10-10
2022-10-17,1145.345458984375,1165.949951171875,1281.6500244140625,1159.199951171875,1254.0,7092849,2022-10-17
2022-10-24,1166.3671875,1187.3499755859375,1191.199951171875,1161.1500244140625,1190.0,2281685,2022-10-24
2022-10-31,1187.58544921875,1208.949951171875,1234.0,1188.0999755859375,1192.9000244140625,3123480,2022-10-31
2022-11-07,1214.599609375,1236.449951171875,1245.8499755859375,1183.0999755859375,1215.0,2781654,2022-11-07
2022-11-14,1199.962890625,1221.550048828125,1247.8499755859375,1211.0,1236.449951171875,3156222,2022-11-14
2022-11-21,1224.471923828125,1246.5,1254.9000244140625,1215.0999755859375,1215.0999755859375,2527196,2022-11-21
2022-11-28,1217.055419921875,1238.949951171875,1270.5999755859375,1216.25,1245.0,3970978,2022-11-28
2022-12-05,1161.11181640625,1182.0,1245.75,1180.300048828125,1240.0,3100160,2022-12-05
2022-12-12,1133.3612060546875,1153.75,1184.0,1140.0,1183.9000244140625,5280120,2022-12-12
2022-12-19,1081.346923828125,1100.800048828125,1181.9000244140625,1024.5,1152.050048828125,3150432,2022-12-19
2022-12-26,1080.51171875,1099.949951171875,1123.0999755859375,1089.699951171875,1098.6500244140625,2334576,2022-12-26
2023-01-02,1171.4261474609375,1192.5,1197.8499755859375,1099.0,1103.949951171875,7533057,2023-01-02
2023-01-09,1151.8779296875,1172.5999755859375,1203.0999755859375,1163.0,1203.0999755859375,3041200,2023-01-09
2023-01-16,1133.2137451171875,1153.5999755859375,1223.9000244140625,1136.5999755859375,1171.8499755859375,7445674,2023-01-16
2023-01-23,1150.5028076171875,1171.199951171875,1207.0,1151.300048828125,1160.0,2553702,2023-01-23
2023-01-30,1178.7115478515625,1196.9000244140625,1213.9000244140625,1158.0,1166.5,3027378,2023-01-30
2023-02-06,1182.7000732421875,1200.949951171875,1243.300048828125,1176.5999755859375,1200.0,4069476,2023-02-06
2023-02-13,1208.403564453125,1227.050048828125,1232.0,1169.0999755859375,1200.949951171875,3860172,2023-02-13
2023-02-20,1162.9547119140625,1180.9000244140625,1233.0,1178.050048828125,1230.0,2136545,2023-02-20
2023-02-27,1186.73779296875,1205.050048828125,1217.949951171875,1152.6500244140625,1187.0,3046995,2023-02-27
2023-03-06,1197.3243408203125,1215.800048828125,1228.5999755859375,1191.199951171875,1210.550048828125,1838704,2023-03-06
2023-03-13,1175.06787109375,1193.199951171875,1220.0999755859375,1165.0,1215.800048828125,2142618,2023-03-13
2023-03-20,1163.496337890625,1181.449951171875,1212.0,1162.3499755859375,1199.0,1866407,2023-03-20
2023-03-27,1170.439208984375,1188.5,1194.4000244140625,1131.800048828125,1181.050048828125,2313655,2023-03-27
2023-04-03,1176.3973388671875,1194.550048828125,1209.699951171875,1174.050048828125,1190.0,1894045,2023-04-03
2023-04-10,1168.1741943359375,1186.199951171875,1199.550048828125,1158.1500244140625,1194.550048828125,2423796,2023-04-10
2023-04-17,1190.282958984375,1208.6500244140625,1237.75,1175.699951171875,1186.199951171875,3828989,2023-04-17
2023-04-24,1211.505615234375,1230.199951171875,1233.8499755859375,1193.199951171875,1208.6500244140625,2371849,2023-04-24
2023-05-01,1266.2606201171875,1285.800048828125,1294.9000244140625,1211.8499755859375,1230.199951171875,5179855,2023-05-01
2023-05-08,1286.1043701171875,1305.949951171875,1322.9000244140625,1227.5,1285.0,3938285,2023-05-08
2023-05-15,1240.4095458984375,1259.550048828125,1317.0,1251.9000244140625,1307.949951171875,1870045,2023-05-15
2023-05-22,1269.5596923828125,1289.1500244140625,1292.4000244140625,1242.25,1259.550048828125,2351793,2023-05-22
2023-05-29,1311.216796875,1331.449951171875,1359.9000244140625,1280.050048828125,1294.550048828125,4987688,2023-05-29
2023-06-05,1329.8912353515625,1345.8499755859375,1367.050048828125,1321.9000244140625,1331.0,4006828,2023-06-05
2023-06-12,1334.8319091796875,1350.8499755859375,1373.699951171875,1329.0,1346.5,3756744,2023-06-12
2023-06-19,1269.71337890625,1284.949951171875,1363.199951171875,1278.199951171875,1354.0,3550409,2023-06-19
2023-06-26,1267.5889892578125,1282.800048828125,1304.949951171875,1276.0,1279.949951171875,4556071,2023-06-26
2023-07-03,1269.1700439453125,1284.4000244140625,1334.800048828125,1273.699951171875,1289.9000244140625,4158269,2023-07-03
2023-07-10,1265.563232421875,1280.75,1323.9000244140625,1258.5999755859375,1284.4000244140625,4523011,2023-07-10
2023-07-17,1287.79638671875,1303.25,1408.300048828125,1275.550048828125,1283.0999755859375,15194003,2023-07-17
2023-07-24,1309.3873291015625,1325.0999755859375,1329.199951171875,1290.5999755859375,1304.5,2993098,2023-07-24
2023-07-31,1298.3695068359375,1313.949951171875,1338.050048828125,1283.550048828125,1310.0,2770556,2023-07-31
2023-08-07,1285.4248046875,1300.8499755859375,1340.0,1287.050048828125,1319.949951171875,2584587,2023-08-07
2023-08-14,1270.8992919921875,1286.1500244140625,1301.949951171875,1262.949951171875,1296.8499755859375,2501425,2023-08-14
2023-08-21,1292.78662109375,1308.300048828125,1350.75,1282.0,1286.949951171875,3107245,2023-08-21
2023-08-28,1361.4130859375,1377.75,1399.0,1305.1500244140625,1310.0,5329324,2023-08-28
2023-09-04,1433.0533447265625,1450.25,1454.0,1348.199951171875,1379.0,7331303,2023-09-04
2023-09-11,1414.0811767578125,1431.050048828125,1465.8499755859375,1373.5,1465.8499755859375,4978144,2023-09-11
2023-09-18,1376.0869140625,1392.5999755859375,1440.800048828125,1388.3499755859375,1435.0,2106141,2023-09-18
2023-09-25,1372.4801025390625,1388.949951171875,1416.5999755859375,1368.050048828125,1390.0,2542328,2023-09-25
2023-10-02,1382.855712890625,1399.449951171875,1425.0,1369.0,1388.949951171875,2286960,2023-10-02
2023-10-09,1374.5059814453125,1391.0,1419.5999755859375,1379.8499755859375,1390.4000244140625,2112122,2023-10-09
2023-10-16,1277.6185302734375,1292.949951171875,1424.8499755859375,1290.0,1391.0,8543810,2023-10-16
2023-10-23,1244.96044921875,1259.9000244140625,1301.25,1240.25,1292.0,3699000,2023-10-23
2023-10-30,1255.928955078125,1271.0,1279.6500244140625,1232.8499755859375,1261.9000244140625,3564286,2023-10-30
2023-11-06,1242.4901123046875,1257.4000244140625,1270.0,1244.300048828125,1263.5,3925894,2023-11-06
2023-11-13,1265.563232421875,1280.75,1286.449951171875,1244.0,1262.0,2112596,2023-11-13
2023-11-20,1278.95263671875,1294.300048828125,1315.0,1273.0,1284.699951171875,2563974,2023-11-20
2023-11-27,1296.887451171875,1312.449951171875,1320.0,1278.0,1294.300048828125,2425647,2023-11-27
2023-12-04,1327.0750732421875,1343.0,1357.0,1305.0,1321.0,2751308,2023-12-04
2023-12-11,1316.6009521484375,1332.4000244140625,1363.699951171875,1310.5,1348.0,2961026,2023-12-11
2023-12-18,1335.770751953125,1351.800048828125,1395.0,1312.550048828125,1330.300048828125,4094259,2023-12-18
2023-12-25,1351.729248046875,1367.949951171875,1383.8499755859375,1349.0,1351.800048828125,2100776,2023-12-25
2024-01-01,1388.8338623046875,1405.5,1421.3499755859375,1346.0999755859375,1367.949951171875,3462938,2024-01-01
2024-01-08,1415.0692138671875,1432.050048828125,1472.0,1365.4000244140625,1405.449951171875,6765726,2024-01-08
2024-01-15,1365.5631103515625,1381.949951171875,1447.0,1370.6500244140625,1435.0,3563819,2024-01-15
2024-01-22,1275.0494384765625,1290.3499755859375,1381.949951171875,1280.0,1381.949951171875,2879409,2024-01-22
2024-01-29,1325.3953857421875,1341.300048828125,1343.75,1287.449951171875,1290.3499755859375,4579833,2024-01-29
2024-02-05,1334.020751953125,1346.9000244140625,1357.800048828125,1326.6500244140625,1350.0,4247847,2024-02-05
2024-02-12,1385.721435546875,1399.0999755859375,1401.0,1315.050048828125,1345.0,3562808,2024-02-12
2024-02-19,1415.830810546875,1429.5,1438.800048828125,1392.050048828125,1401.050048828125,4460273,2024-02-19
2024-02-26,1501.1075439453125,1515.5999755859375,1550.0,1413.300048828125,1424.0,11561852,2024-02-26
2024-03-04,1528.39404296875,1543.1500244140625,1588.0,1508.0,1588.0,5757659,2024-03-04
2024-03-11,1468.1260986328125,1482.300048828125,1561.3499755859375,1458.050048828125,1543.1500244140625,4841913,2024-03-11
2024-03-18,1455.2008056640625,1469.25,1505.5999755859375,1435.050048828125,1482.3499755859375,2293433,2024-03-18
2024-03-25,1500.51318359375,1515.0,1525.0,1449.0,1469.25,2661360,2024-03-25
2024-04-01,1535.277587890625,1550.0999755859375,1561.9000244140625,1510.75,1529.0,6964557,2024-04-01
2024-04-08,1496.2049560546875,1510.6500244140625,1582.0,1488.3499755859375,1563.0,5765619,2024-04-08
2024-04-15,1487.3404541015625,1501.699951171875,1530.0,1453.949951171875,1490.0,4232594,2024-04-15
2024-04-22,1624.3675537109375,1640.050048828125,1652.699951171875,1507.0,1517.050048828125,8990889,2024-04-22
2024-04-29,1647.6429443359375,1663.550048828125,1706.8499755859375,1625.5,1656.5,8383416,2024-04-29
2024-05-06,1670.620849609375,1686.75,1705.0,1656.199951171875,1669.949951171875,6602831,2024-05-06
2024-05-13,1805.3701171875,1822.800048828125,1839.5999755859375,1675.5999755859375,1689.8499755859375,6977780,2024-05-13
2024-05-20,1871.7789306640625,1889.8499755859375,1925.0,1813.6500244140625,1813.6500244140625,6118587,2024-05-20
2024-05-27,1889.06201171875,1907.300048828125,1950.050048828125,1854.4000244140625,1899.0,6849098,2024-05-27
2024-06-03,1843.5538330078125,1855.3499755859375,1985.4000244140625,1711.25,1980.0,8104213,2024-06-03
2024-06-10,1827.8046875,1839.5,1885.9000244140625,1820.0,1860.0,7100772,2024-06-10
2024-06-17,1875.0523681640625,1887.050048828125,1924.9000244140625,1805.6500244140625,1839.5,9415516,2024-06-17
2024-06-24,1810.8133544921875,1822.4000244140625,1968.949951171875,1812.5999755859375,1891.0,9337475,2024-06-24
2024-07-01,1881.6103515625,1893.6500244140625,1908.9000244140625,1806.75,1821.550048828125,5684802,2024-07-01
2024-07-08,1896.3162841796875,1908.449951171875,1949.699951171875,1866.0,1904.800048828125,3533326,2024-07-08
2024-07-15,1757.2559814453125,1768.5,1939.0999755859375,1765.0,1913.0,7069149,2024-07-15
2024-07-22,1826.9600830078125,1838.6500244140625,1856.800048828125,1687.550048828125,1768.0,6037489,2024-07-22
2024-07-29,1807.9317626953125,1819.5,1865.0,1807.4000244140625,1855.0,3720546,2024-07-29
2024-08-05,1787.9595947265625,1799.4000244140625,1832.9000244140625,1765.0999755859375,1765.0999755859375,3579610,2024-08-05
2024-08-12,1864.5196533203125,1876.449951171875,1890.9000244140625,1790.550048828125,1791.0,3698654,2024-08-12
2024-08-19,1872.6676025390625,1884.6500244140625,1925.0,1866.0,1886.0,3846666,2024-08-19
2024-08-26,1887.274169921875,1899.3499755859375,1957.449951171875,1863.550048828125,1882.0999755859375,4577526,2024-08-26
2024-09-02,1860.44580078125,1872.3499755859375,1920.0,1860.0,1920.0,3164421,2024-09-02
2024-09-09,1975.41015625,1988.050048828125,2023.0,1859.050048828125,1872.3499755859375,5905811,2024-09-09
2024-09-16,2035.0784912109375,2048.10009765625,2058.85009765625,1967.5999755859375,1987.75,3466026,2024-09-16
2024-09-23,2018.38525390625,2031.300048828125,2106.0,1991.8499755859375,2057.0,5639713,2024-09-23
2024-09-30,1922.15087890625,1934.449951171875,2065.39990234375,1919.550048828125,2035.0,4317774,2024-09-30
2024-10-07,1926.1751708984375,1938.5,1971.800048828125,1900.949951171875,1944.0,3947476,2024-10-07
2024-10-14,1837.9398193359375,1849.699951171875,1970.0,1763.6500244140625,1939.1500244140625,7417787,2024-10-14
2024-10-21,1684.173583984375,1694.949951171875,1865.0,1677.0999755859375,1855.0,5727488,2024-10-21
2024-10-28,1636.82666015625,1647.300048828125,1709.6500244140625,1632.5999755859375,1705.0,4738880,2024-10-28
2024-11-04,1650.091796875,1660.6500244140625,1700.050048828125,1590.0,1652.9000244140625,4714489,2024-11-04
2024-11-11,1608.5574951171875,1618.8499755859375,1665.550048828125,1586.75,1655.0,2491172,2024-11-11
2024-11-18,1655.2091064453125,1665.800048828125,1676.0,1601.699951171875,1619.0,2513820,2024-11-18
2024-11-25,1707.0771484375,1718.0,1742.4000244140625,1686.699951171875,1689.9000244140625,5938373,2024-11-25
2024-12-02,1727.6951904296875,1738.75,1772.0,1709.050048828125,1726.9000244140625,3667432,2024-12-02
2024-12-09,1746.673828125,1757.8499755859375,1782.6500244140625,1699.949951171875,1730.0999755859375,4120224,2024-12-09
2024-12-16,1646.8624267578125,1657.4000244140625,1775.0,1650.0,1757.8499755859375,3813973,2024-12-16
2024-12-23,1639.4100341796875,1649.9000244140625,1691.0,1646.1500244140625,1668.050048828125,1495604,2024-12-23
2024-12-30,1689.1915283203125,1700.0,1721.199951171875,1633.4000244140625,1646.25,4373463,2024-12-30
2025-01-06,1590.07568359375,1600.25,1704.699951171875,1591.0,1701.0,3645694,2025-01-06
2025-01-13,1564.19140625,1574.199951171875,1616.25,1506.699951171875,1580.199951171875,10830549,2025-01-13
2025-01-20,1513.515625,1523.199951171875,1624.949951171875,1517.550048828125,1600.0,5237067,2025-01-20
2025-01-27,1649.85595703125,1656.199951171875,1669.949951171875,1481.449951171875,1520.300048828125,4847727,2025-01-27
2025-02-03,1607.917236328125,1614.0999755859375,1712.8499755859375,1596.1500244140625,1645.0,3682133,2025-02-03
2025-02-10,1492.5111083984375,1498.25,1630.0,1490.0,1617.0,2885089,2025-02-10
2025-02-17,1514.4766845703125,1520.300048828125,1545.0,1475.050048828125,1495.0,3485604,2025-02-17
2025-02-24,1416.3538818359375,1421.800048828125,1552.6500244140625,1402.199951171875,1509.949951171875,9003770,2025-02-24
2025-03-03,1454.95556640625,1460.550048828125,1478.0999755859375,1381.300048828125,1438.0,4077700,2025-03-03
2025-03-10,1453.062744140625,1458.6500244140625,1498.1500244140625,1448.300048828125,1470.0,3307410,2025-03-10
2025-03-17,1475.1279296875,1480.800048828125,1567.050048828125,1435.0,1450.0,8016592,2025-03-17
2025-03-24,1523.043701171875,1528.9000244140625,1543.5999755859375,1470.300048828125,1490.0,5507195,2025-03-24
2025-03-31,1463.6221923828125,1469.25,1528.9000244140625,1456.050048828125,1528.9000244140625,2732112,2025-03-31
2025-04-07,1526.978515625,1532.8499755859375,1537.699951171875,1389.5,1397.0,3550629,2025-04-07
2025-04-14,1632.223876953125,1638.5,1646.800048828125,1499.5,1532.8499755859375,4449265,2025-04-14
2025-04-21,1593.672119140625,1599.800048828125,1673.800048828125,1573.300048828125,1640.0,10361900,2025-04-21
2025-04-28,1555.618408203125,1561.5999755859375,1633.0,1556.5999755859375,1599.800048828125,3690467,2025-04-28
2025-05-05,1542.369384765625,1548.300048828125,1592.0,1513.0999755859375,1571.9000244140625,3285134,2025-05-05
