Date,Adj Close_WEWIN.NS,Close_WEWIN.NS,High_WEWIN.NS,Low_WEWIN.NS,Open_WEWIN.NS,Volume_WEWIN.NS,Date
2021-08-16,14.350000381469727,14.350000381469727,14.350000381469727,14.350000381469727,14.350000381469727,0,2021-08-16
2021-08-23,13.050000190734863,13.050000190734863,14.350000381469727,13.050000190734863,14.350000381469727,6000,2021-08-23
2021-08-30,14.300000190734863,14.300000190734863,14.300000190734863,13.050000190734863,13.699999809265137,15000,2021-08-30
2021-09-06,15.0,15.0,15.0,14.300000190734863,14.300000190734863,6000,2021-09-06
2021-09-13,14.899999618530273,14.899999618530273,15.0,14.899999618530273,15.0,3000,2021-09-13
2021-09-20,16.350000381469727,16.350000381469727,16.350000381469727,14.899999618530273,14.899999618530273,9000,2021-09-20
2021-09-27,18.899999618530273,18.899999618530273,18.899999618530273,17.100000381469727,17.100000381469727,699000,2021-09-27
2021-10-04,21.75,21.75,21.75,19.799999237060547,19.799999237060547,24000,2021-10-04
2021-10-11,26.299999237060547,26.299999237060547,26.299999237060547,22.799999237060547,22.799999237060547,96000,2021-10-11
2021-10-18,32.45000076293945,32.45000076293945,32.45000076293945,27.600000381469727,27.600000381469727,276000,2021-10-18
2021-10-25,35.650001525878906,35.650001525878906,35.650001525878906,33.75,33.95000076293945,75000,2021-10-25
2021-11-01,36.5,36.5,37.400001525878906,33.900001525878906,37.400001525878906,21000,2021-11-01
2021-11-08,36.0,36.0,36.0,33.5,36.0,27000,2021-11-08
2021-11-15,34.5,34.5,36.0,34.5,36.0,6000,2021-11-15
2021-11-22,33.70000076293945,33.70000076293945,34.5,32.79999923706055,34.5,69000,2021-11-22
2021-11-29,29.25,29.25,34.0,29.25,33.0,48000,2021-11-29
2021-12-06,29.0,29.0,29.25,29.0,29.25,3000,2021-12-06
2021-12-13,30.450000762939453,30.450000762939453,30.450000762939453,29.0,29.0,3000,2021-12-13
2021-12-20,33.349998474121094,33.349998474121094,33.349998474121094,30.450000762939453,30.450000762939453,18000,2021-12-20
2021-12-27,36.099998474121094,36.099998474121094,40.25,34.95000076293945,34.95000076293945,216000,2021-12-27
2022-01-03,36.79999923706055,36.79999923706055,39.04999923706055,35.599998474121094,37.75,129000,2022-01-03
2022-01-10,37.150001525878906,37.150001525878906,38.75,37.150001525878906,38.599998474121094,36000,2022-01-10
2022-01-17,38.5,38.5,39.0,37.150001525878906,37.150001525878906,27000,2022-01-17
2022-01-24,39.79999923706055,39.79999923706055,39.79999923706055,36.650001525878906,36.650001525878906,21000,2022-01-24
2022-01-31,47.45000076293945,47.45000076293945,47.45000076293945,39.79999923706055,39.79999923706055,111000,2022-01-31
2022-02-07,57.5,57.5,57.54999923706055,49.79999923706055,49.79999923706055,96000,2022-02-07
2022-02-14,55.900001525878906,55.900001525878906,56.599998474121094,54.650001525878906,54.650001525878906,15000,2022-02-14
2022-02-21,50.349998474121094,50.349998474121094,53.0,50.349998474121094,53.0,6000,2022-02-21
2022-02-28,50.349998474121094,50.349998474121094,50.349998474121094,50.349998474121094,50.349998474121094,0,2022-02-28
2022-03-07,50.349998474121094,50.349998474121094,50.349998474121094,50.349998474121094,50.349998474121094,0,2022-03-07
2022-03-14,50.349998474121094,50.349998474121094,50.349998474121094,50.349998474121094,50.349998474121094,3000,2022-03-14
2022-03-21,50.349998474121094,50.349998474121094,50.349998474121094,50.349998474121094,50.349998474121094,0,2022-03-21
2022-03-28,47.849998474121094,47.849998474121094,50.349998474121094,47.849998474121094,50.349998474121094,3000,2022-03-28
2022-04-04,45.5,45.5,45.5,45.5,45.5,12000,2022-04-04
2022-04-11,43.25,43.25,45.5,43.25,45.5,6000,2022-04-11
2022-04-18,43.25,43.25,43.25,43.25,43.25,3000,2022-04-18
2022-04-25,41.099998474121094,41.099998474121094,43.25,41.099998474121094,43.25,9000,2022-04-25
2022-05-02,42.900001525878906,42.900001525878906,43.150001525878906,41.099998474121094,41.099998474121094,6000,2022-05-02
2022-05-09,43.0,43.0,43.0,40.849998474121094,42.900001525878906,12000,2022-05-09
2022-05-16,50.099998474121094,50.099998474121094,51.849998474121094,45.099998474121094,45.150001525878906,54000,2022-05-16
2022-05-23,41.599998474121094,41.599998474121094,47.849998474121094,41.599998474121094,47.849998474121094,27000,2022-05-23
2022-05-30,46.900001525878906,46.900001525878906,46.95000076293945,41.599998474121094,42.95000076293945,33000,2022-05-30
2022-06-06,48.0,48.0,48.0,47.0,47.0,9000,2022-06-06
2022-06-13,40.849998474121094,40.849998474121094,49.75,40.849998474121094,45.599998474121094,109265,2022-06-13
2022-06-20,37.849998474121094,37.849998474121094,42.0,35.900001525878906,38.849998474121094,63710,2022-06-20
2022-06-27,36.79999923706055,36.79999923706055,39.5,34.5,38.04999923706055,25651,2022-06-27
2022-07-04,34.400001525878906,34.400001525878906,38.5,32.20000076293945,36.04999923706055,67850,2022-07-04
2022-07-11,33.5,33.5,37.0,32.70000076293945,36.099998474121094,21391,2022-07-11
2022-07-18,34.5,34.5,36.099998474121094,32.20000076293945,34.849998474121094,37330,2022-07-18
2022-07-25,34.04999923706055,34.04999923706055,37.5,32.900001525878906,35.650001525878906,31878,2022-07-25
2022-08-01,37.650001525878906,37.650001525878906,37.650001525878906,33.099998474121094,34.5,47803,2022-08-01
2022-08-08,42.099998474121094,42.099998474121094,45.95000076293945,38.04999923706055,38.04999923706055,98496,2022-08-08
2022-08-15,42.54999923706055,42.54999923706055,44.099998474121094,39.849998474121094,42.099998474121094,45044,2022-08-15
2022-08-22,40.849998474121094,40.849998474121094,45.45000076293945,40.45000076293945,41.150001525878906,51319,2022-08-22
2022-08-29,43.0,43.0,44.70000076293945,40.54999923706055,42.0,54660,2022-08-29
2022-09-05,49.20000076293945,49.20000076293945,53.04999923706055,42.099998474121094,43.900001525878906,127890,2022-09-05
2022-09-12,56.04999923706055,56.04999923706055,60.900001525878906,47.599998474121094,49.95000076293945,90332,2022-09-12
2022-09-19,49.54999923706055,49.54999923706055,58.79999923706055,47.20000076293945,57.0,33335,2022-09-19
2022-09-26,44.95000076293945,44.95000076293945,50.900001525878906,41.04999923706055,49.54999923706055,21666,2022-09-26
2022-10-03,47.79999923706055,47.79999923706055,48.5,44.0,45.0,6590,2022-10-03
2022-10-10,45.150001525878906,45.150001525878906,49.599998474121094,43.599998474121094,45.5,15612,2022-10-10
2022-10-17,45.5,45.5,48.0,43.0,45.150001525878906,14802,2022-10-17
2022-10-24,45.0,45.0,49.599998474121094,44.25,46.900001525878906,9469,2022-10-24
2022-10-31,47.25,47.25,49.900001525878906,43.349998474121094,46.95000076293945,5983,2022-10-31
2022-11-07,47.849998474121094,47.849998474121094,48.54999923706055,45.0,47.0,6447,2022-11-07
2022-11-14,44.54999923706055,44.54999923706055,49.79999923706055,42.5,47.5,9937,2022-11-14
2022-11-21,45.04999923706055,45.04999923706055,47.0,42.70000076293945,45.099998474121094,2549,2022-11-21
2022-11-28,47.54999923706055,47.54999923706055,50.0,43.0,47.29999923706055,14758,2022-11-28
2022-12-05,48.45000076293945,48.45000076293945,48.45000076293945,43.75,48.0,43162,2022-12-05
2022-12-12,47.04999923706055,47.04999923706055,53.349998474121094,46.5,50.849998474121094,51034,2022-12-12
2022-12-19,41.79999923706055,41.79999923706055,49.400001525878906,41.79999923706055,46.900001525878906,24870,2022-12-19
2022-12-26,49.79999923706055,49.79999923706055,49.79999923706055,39.20000076293945,41.400001525878906,18284,2022-12-26
2023-01-02,50.900001525878906,50.900001525878906,57.54999923706055,50.099998474121094,52.25,87991,2023-01-02
2023-01-09,48.25,48.25,52.900001525878906,45.25,49.95000076293945,33343,2023-01-09
2023-01-16,49.75,49.75,50.900001525878906,44.45000076293945,48.5,88542,2023-01-16
2023-01-23,46.0,46.0,51.75,44.849998474121094,49.70000076293945,60579,2023-01-23
2023-01-30,48.099998474121094,48.099998474121094,50.0,44.0,46.0,80122,2023-01-30
2023-02-06,45.849998474121094,45.849998474121094,49.5,42.099998474121094,49.5,47796,2023-02-06
2023-02-13,42.95000076293945,42.95000076293945,45.900001525878906,41.20000076293945,45.900001525878906,74122,2023-02-13
2023-02-20,41.54999923706055,41.54999923706055,43.0,40.400001525878906,42.79999923706055,14158,2023-02-20
2023-02-27,40.75,40.75,42.0,38.0,40.0,27457,2023-02-27
2023-03-06,39.400001525878906,39.400001525878906,41.79999923706055,38.5,41.79999923706055,5369,2023-03-06
2023-03-13,39.599998474121094,39.599998474121094,41.0,37.45000076293945,39.0,20470,2023-03-13
2023-03-20,39.95000076293945,39.95000076293945,40.20000076293945,36.54999923706055,39.5,11482,2023-03-20
2023-03-27,40.599998474121094,40.599998474121094,41.0,36.29999923706055,39.5,3219,2023-03-27
2023-04-03,40.5,40.5,42.0,37.95000076293945,40.599998474121094,16838,2023-04-03
2023-04-10,42.650001525878906,42.650001525878906,46.75,38.900001525878906,39.150001525878906,111267,2023-04-10
2023-04-17,41.04999923706055,41.04999923706055,45.400001525878906,40.0,42.650001525878906,171323,2023-04-17
2023-04-24,42.04999923706055,42.04999923706055,42.900001525878906,39.95000076293945,42.849998474121094,23754,2023-04-24
2023-05-01,41.650001525878906,41.650001525878906,42.349998474121094,38.849998474121094,42.04999923706055,69093,2023-05-01
2023-05-08,41.0,41.0,49.400001525878906,40.099998474121094,49.400001525878906,167938,2023-05-08
2023-05-15,40.900001525878906,40.900001525878906,45.45000076293945,40.45000076293945,40.650001525878906,41647,2023-05-15
2023-05-22,41.79999923706055,41.79999923706055,49.0,40.099998474121094,40.849998474121094,493178,2023-05-22
2023-05-29,41.04999923706055,41.04999923706055,43.75,40.099998474121094,43.75,39881,2023-05-29
2023-06-05,39.54999923706055,39.54999923706055,42.25,38.54999923706055,41.099998474121094,69453,2023-06-05
2023-06-12,38.54999923706055,38.54999923706055,40.95000076293945,37.849998474121094,38.25,58549,2023-06-12
2023-06-19,38.45000076293945,38.45000076293945,39.75,37.0,38.54999923706055,128315,2023-06-19
2023-06-26,40.400001525878906,40.400001525878906,40.849998474121094,37.20000076293945,38.650001525878906,174294,2023-06-26
2023-07-03,46.75,46.75,48.849998474121094,41.20000076293945,41.400001525878906,344670,2023-07-03
2023-07-10,47.0,47.0,48.0,43.79999923706055,46.150001525878906,85364,2023-07-10
2023-07-17,85.8499984741211,85.8499984741211,85.8499984741211,46.0,47.79999923706055,1949945,2023-07-17
2023-07-24,109.44999694824219,109.44999694824219,109.44999694824219,90.0999984741211,90.0999984741211,71750,2023-07-24
2023-07-31,99.0,99.0,107.30000305175781,99.0,107.30000305175781,6685,2023-07-31
2023-08-07,89.55000305175781,89.55000305175781,97.05000305175781,89.55000305175781,97.05000305175781,3672,2023-08-07
2023-08-14,82.6500015258789,82.6500015258789,87.75,82.6500015258789,87.75,1137,2023-08-14
2023-08-21,74.80000305175781,74.80000305175781,81.0,74.80000305175781,81.0,1232,2023-08-21
2023-08-28,70.4000015258789,70.4000015258789,73.30000305175781,68.19999694824219,73.30000305175781,45101,2023-08-28
2023-09-04,89.69999694824219,89.69999694824219,89.69999694824219,73.9000015258789,73.9000015258789,119050,2023-09-04
2023-09-11,76.30000305175781,76.30000305175781,91.4000015258789,76.30000305175781,91.4000015258789,65993,2023-09-11
2023-09-18,70.5,70.5,74.80000305175781,70.44999694824219,74.80000305175781,7683,2023-09-18
2023-09-25,63.79999923706055,63.79999923706055,69.0999984741211,63.79999923706055,69.0999984741211,8983,2023-09-25
2023-10-02,59.0,59.0,63.79999923706055,58.900001525878906,63.79999923706055,8385,2023-10-02
2023-10-09,62.54999923706055,62.54999923706055,62.54999923706055,57.849998474121094,57.849998474121094,14245,2023-10-09
2023-10-16,71.05000305175781,71.05000305175781,75.9000015258789,65.6500015258789,65.6500015258789,45786,2023-10-16
2023-10-23,67.30000305175781,67.30000305175781,72.94999694824219,61.0,69.25,22077,2023-10-23
2023-10-30,75.19999694824219,75.19999694824219,75.19999694824219,65.5999984741211,67.5,28900,2023-10-30
2023-11-06,78.0,78.0,82.8499984741211,78.0,78.94999694824219,35389,2023-11-06
2023-11-13,70.5999984741211,70.5999984741211,75.0,70.5999984741211,74.94999694824219,5062,2023-11-13
2023-11-20,76.30000305175781,76.30000305175781,76.5,69.19999694824219,70.75,9384,2023-11-20
2023-11-27,73.80000305175781,73.80000305175781,76.30000305175781,73.80000305175781,76.30000305175781,7569,2023-11-27
2023-12-04,71.1500015258789,71.1500015258789,75.25,70.9000015258789,73.80000305175781,23870,2023-12-04
2023-12-11,71.19999694824219,71.19999694824219,71.30000305175781,68.6500015258789,70.05000305175781,15493,2023-12-11
2023-12-18,84.6500015258789,84.6500015258789,84.6500015258789,68.0,74.69999694824219,58614,2023-12-18
2023-12-25,89.0999984741211,89.0999984741211,93.25,84.6500015258789,84.6500015258789,327395,2023-12-25
2024-01-01,80.5999984741211,80.5999984741211,87.3499984741211,80.5999984741211,87.3499984741211,33431,2024-01-01
2024-01-08,72.94999694824219,72.94999694824219,79.0,72.94999694824219,79.0,10552,2024-01-08
2024-01-15,70.0999984741211,70.0999984741211,72.94999694824219,68.69999694824219,72.94999694824219,118678,2024-01-15
2024-01-22,67.5999984741211,67.5999984741211,70.0999984741211,65.69999694824219,70.0999984741211,19139,2024-01-22
2024-01-29,72.4000015258789,72.4000015258789,72.4000015258789,68.6500015258789,68.94999694824219,53616,2024-01-29
2024-02-05,72.44999694824219,72.44999694824219,77.80000305175781,71.4000015258789,75.94999694824219,80361,2024-02-05
2024-02-12,69.9000015258789,69.9000015258789,76.80000305175781,69.4000015258789,71.5999984741211,110786,2024-02-12
2024-02-19,77.0,77.0,88.69999694824219,65.80000305175781,71.05000305175781,588108,2024-02-19
2024-02-26,78.55000305175781,78.55000305175781,80.6500015258789,70.19999694824219,79.4000015258789,205098,2024-02-26
2024-03-04,73.5999984741211,73.5999984741211,80.9000015258789,69.0,77.94999694824219,59618,2024-03-04
2024-03-11,67.80000305175781,67.80000305175781,76.0,62.04999923706055,76.0,77446,2024-03-11
2024-03-18,67.19999694824219,67.19999694824219,74.94999694824219,65.1500015258789,72.5999984741211,55831,2024-03-18
2024-03-25,66.94999694824219,66.94999694824219,70.25,64.0999984741211,67.19999694824219,56531,2024-03-25
2024-04-01,87.80000305175781,87.80000305175781,87.80000305175781,64.44999694824219,64.44999694824219,394465,2024-04-01
2024-04-08,88.0999984741211,88.0999984741211,114.69999694824219,86.30000305175781,89.94999694824219,1413429,2024-04-08
2024-04-15,88.05000305175781,88.05000305175781,88.05000305175781,79.4000015258789,88.0,174841,2024-04-15
2024-04-22,86.80000305175781,86.80000305175781,93.94999694824219,83.55000305175781,92.0,129945,2024-04-22
2024-04-29,83.5,83.5,89.5,82.30000305175781,89.5,29469,2024-04-29
2024-05-06,73.94999694824219,73.94999694824219,84.4000015258789,73.5,83.5,47697,2024-05-06
2024-05-13,73.0,73.0,76.4000015258789,70.55000305175781,74.0,78314,2024-05-13
2024-05-20,75.80000305175781,75.80000305175781,78.1500015258789,72.0,72.44999694824219,70105,2024-05-20
2024-05-27,76.94999694824219,76.94999694824219,82.0,73.55000305175781,75.80000305175781,47690,2024-05-27
2024-06-03,74.94999694824219,74.94999694824219,76.75,67.8499984741211,73.69999694824219,94157,2024-06-03
2024-06-10,78.0,78.0,82.61000061035156,75.5,77.94999694824219,32351,2024-06-10
2024-06-17,77.44999694824219,77.44999694824219,78.0,77.0,78.0,6637,2024-06-17
2024-06-24,77.5199966430664,77.5199966430664,77.5199966430664,74.56999969482422,76.0999984741211,8908,2024-06-24
2024-07-01,75.93000030517578,75.93000030517578,79.06999969482422,75.5,76.0,20284,2024-07-01
2024-07-08,74.0999984741211,74.0999984741211,77.44000244140625,73.5,77.0,23491,2024-07-08
2024-07-15,75.01000213623047,75.01000213623047,75.01000213623047,73.54000091552734,74.0999984741211,18717,2024-07-15
2024-07-22,71.55999755859375,71.55999755859375,78.76000213623047,70.0,78.44999694824219,17816,2024-07-22
2024-07-29,73.62999725341797,73.62999725341797,78.91000366210938,70.19999694824219,73.44999694824219,52458,2024-07-29
2024-08-05,74.2699966430664,74.2699966430664,75.68000030517578,70.05000305175781,73.62999725341797,30990,2024-08-05
2024-08-12,70.75,70.75,74.19999694824219,70.0,72.9000015258789,23060,2024-08-12
2024-08-19,80.38999938964844,80.38999938964844,84.69999694824219,72.0,72.0,77972,2024-08-19
2024-08-26,75.05000305175781,75.05000305175781,78.77999877929688,74.97000122070312,78.77999877929688,23178,2024-08-26
2024-09-02,70.95999908447266,70.95999908447266,75.0999984741211,70.95999908447266,73.5999984741211,25222,2024-09-02
2024-09-09,69.9000015258789,69.9000015258789,71.44999694824219,69.0,70.0,19143,2024-09-09
2024-09-16,70.01000213623047,70.01000213623047,71.05000305175781,68.0,68.9000015258789,40845,2024-09-16
2024-09-23,75.30999755859375,75.30999755859375,76.83000183105469,70.0,71.0,21872,2024-09-23
2024-09-30,70.7300033569336,70.7300033569336,74.0999984741211,70.6500015258789,73.9000015258789,18542,2024-09-30
2024-10-07,77.0199966430664,77.0199966430664,78.23999786376953,65.87000274658203,73.91000366210938,15217,2024-10-07
2024-10-14,70.88999938964844,70.88999938964844,78.5,69.69999694824219,75.20999908447266,21227,2024-10-14
2024-10-21,74.0,74.0,74.5,67.30000305175781,72.0,80584,2024-10-21
2024-10-28,72.62000274658203,72.62000274658203,76.5999984741211,69.26000213623047,76.5999984741211,25406,2024-10-28
2024-11-04,71.02999877929688,71.02999877929688,76.19999694824219,69.01000213623047,76.19999694824219,38377,2024-11-04
2024-11-11,68.52999877929688,68.52999877929688,73.4000015258789,67.55999755859375,70.11000061035156,18158,2024-11-11
2024-11-18,77.93000030517578,77.93000030517578,77.93000030517578,65.7699966430664,69.83000183105469,102976,2024-11-18
2024-11-25,82.48999786376953,82.48999786376953,85.91000366210938,77.9800033569336,78.69999694824219,150252,2024-11-25
2024-12-02,91.58999633789062,91.58999633789062,91.58999633789062,78.61000061035156,82.48999786376953,140363,2024-12-02
2024-12-09,90.22000122070312,90.22000122070312,98.69999694824219,82.0999984741211,93.6500015258789,421114,2024-12-09
2024-12-16,83.62999725341797,83.62999725341797,92.58000183105469,80.55999755859375,88.44999694824219,50095,2024-12-16
2024-12-23,88.0199966430664,88.0199966430664,91.0,80.5,84.87999725341797,51124,2024-12-23
2024-12-30,91.51000213623047,91.51000213623047,98.9000015258789,86.25,88.0199966430664,85658,2024-12-30
2025-01-06,87.0,87.0,93.88999938964844,86.0,92.9000015258789,21913,2025-01-06
2025-01-13,78.05999755859375,78.05999755859375,85.54000091552734,77.0,81.98999786376953,30513,2025-01-13
2025-01-20,72.98999786376953,72.98999786376953,79.98999786376953,71.05000305175781,79.98999786376953,59965,2025-01-20
2025-01-27,76.2300033569336,76.2300033569336,76.98999786376953,65.98999786376953,67.66000366210938,50459,2025-01-27
2025-02-03,81.37999725341797,81.37999725341797,83.30000305175781,73.4000015258789,83.0,23307,2025-02-03
2025-02-10,59.5099983215332,59.5099983215332,81.94000244140625,59.29999923706055,81.94000244140625,167356,2025-02-10
2025-02-17,53.529998779296875,53.529998779296875,60.0099983215332,47.25,59.29999923706055,110206,2025-02-17
2025-02-24,45.029998779296875,45.029998779296875,55.5,44.54999923706055,53.529998779296875,80165,2025-02-24
2025-03-03,44.41999816894531,44.41999816894531,48.0,40.0,48.0,84922,2025-03-03
2025-03-10,38.599998474121094,38.599998474121094,44.63999938964844,37.7599983215332,44.63999938964844,121409,2025-03-10
2025-03-17,39.91999816894531,39.91999816894531,40.349998474121094,37.709999084472656,40.060001373291016,139451,2025-03-17
2025-03-24,39.34000015258789,39.34000015258789,40.18000030517578,38.0,40.18000030517578,64033,2025-03-24
2025-03-31,40.2599983215332,40.2599983215332,41.97999954223633,38.75,39.34000015258789,24300,2025-03-31
2025-04-07,40.52000045776367,40.52000045776367,41.939998626708984,39.15999984741211,40.0,7207,2025-04-07
2025-04-14,40.13999938964844,40.13999938964844,41.040000915527344,39.70000076293945,40.900001525878906,4393,2025-04-14
2025-04-21,40.97999954223633,40.97999954223633,42.97999954223633,39.709999084472656,40.0099983215332,26723,2025-04-21
2025-04-28,39.0,39.0,41.54999923706055,38.65999984741211,40.029998779296875,3456,2025-04-28
2025-05-05,39.93000030517578,39.93000030517578,41.5099983215332,38.220001220703125,41.45000076293945,5375,2025-05-05
2025-05-12,42.869998931884766,42.869998931884766,43.41999816894531,40.04999923706055,41.400001525878906,15687,2025-05-12
2025-05-19,44.25,44.25,46.97999954223633,42.939998626708984,44.63999938964844,48448,2025-05-19
2025-05-26,46.290000915527344,46.290000915527344,46.88999938964844,42.0099983215332,45.11000061035156,68123,2025-05-26
2025-06-02,50.81999969482422,50.81999969482422,50.81999969482422,43.5,46.0,62255,2025-06-02
2025-06-09,53.54999923706055,53.54999923706055,59.09000015258789,49.95000076293945,53.0,64398,2025-06-09
2025-06-16,48.7400016784668,48.7400016784668,54.689998626708984,47.11000061035156,53.75,34379,2025-06-16
2025-06-23,50.25,50.25,50.97999954223633,46.02000045776367,48.7400016784668,25353,2025-06-23
2025-06-30,48.31999969482422,48.31999969482422,51.70000076293945,48.0,51.70000076293945,11684,2025-06-30
2025-07-07,46.310001373291016,46.310001373291016,50.08000183105469,45.13999938964844,48.31999969482422,19652,2025-07-07
2025-07-14,44.52000045776367,44.52000045776367,48.459999084472656,44.099998474121094,46.0099983215332,16023,2025-07-14
