Date,Adj Close_ADANIPORTS.NS,Close_ADANIPORTS.NS,High_ADANIPORTS.NS,Low_ADANIPORTS.NS,Open_ADANIPORTS.NS,Volume_ADANIPORTS.NS,Date
2021-04-19,704.10986328125,725.3499755859375,746.9000244140625,689.5,715.0,89526390,2021-04-19
2021-04-26,708.6721801757812,730.0499877929688,765.8499755859375,724.5,733.0,67573477,2021-04-26
2021-05-03,745.2682495117188,767.75,782.0,713.75,727.6500244140625,119489754,2021-05-03
2021-05-10,712.0697631835938,733.5499877929688,789.7000122070312,727.5,774.4000244140625,43670761,2021-05-10
2021-05-17,746.6759033203125,769.2000122070312,791.9000244140625,737.0,740.0,50054715,2021-05-17
2021-05-24,753.4223022460938,776.1500244140625,784.9000244140625,746.5999755859375,769.7000122070312,41993705,2021-05-24
2021-05-31,809.4326782226562,833.8499755859375,849.0,761.7000122070312,779.9500122070312,91978657,2021-05-31
2021-06-07,815.1599731445312,839.75,901.0,820.7000122070312,837.4000244140625,110537125,2021-06-07
2021-06-14,674.017578125,694.3499755859375,802.9000244140625,638.0999755859375,755.7999877929688,311699230,2021-06-14
2021-06-21,691.3449096679688,712.2000122070312,761.6500244140625,685.0999755859375,692.0,152114214,2021-06-21
2021-06-28,694.4287719726562,710.4000244140625,729.9500122070312,700.0,719.0,58254827,2021-06-28
2021-07-05,712.1218872070312,728.5,737.0,703.0,717.0,57133844,2021-07-05
2021-07-12,672.141357421875,687.5999755859375,735.6500244140625,685.25,734.4000244140625,49196215,2021-07-12
2021-07-19,664.7610473632812,680.0499877929688,700.0,660.0,686.0,43574950,2021-07-19
2021-07-26,659.3358764648438,674.5,690.9500122070312,654.2000122070312,680.0,41617444,2021-07-26
2021-08-02,694.7219848632812,710.7000122070312,719.9000244140625,678.0,682.0,64757449,2021-08-02
2021-08-09,688.3193359375,704.1500244140625,717.0,683.25,714.0,28215206,2021-08-09
2021-08-16,671.7503051757812,687.2000122070312,716.4500122070312,680.7999877929688,704.0,27278268,2021-08-16
2021-08-23,710.6555786132812,727.0,733.0,665.0,691.7999877929688,57273922,2021-08-23
2021-08-30,737.9283447265625,754.9000244140625,762.0,727.0999755859375,730.5999755859375,35777995,2021-08-30
2021-09-06,732.84521484375,749.7000122070312,765.0,738.25,758.4000244140625,15641516,2021-09-06
2021-09-13,749.85400390625,767.0999755859375,786.0,740.5,748.0,29496454,2021-09-13
2021-09-20,728.055419921875,744.7999877929688,776.0,734.0499877929688,759.7999877929688,25652047,2021-09-20
2021-09-27,718.4268188476562,734.9500122070312,756.9000244140625,722.0,749.7000122070312,18650742,2021-09-27
2021-10-04,723.265625,739.9000244140625,753.7999877929688,721.8499755859375,738.8499755859375,16416134,2021-10-04
2021-10-11,794.5265502929688,812.7999877929688,817.7000122070312,728.8499755859375,743.9000244140625,33108620,2021-10-11
2021-10-18,744.6731567382812,761.7999877929688,829.9000244140625,753.9000244140625,820.9000244140625,28363005,2021-10-18
2021-10-25,677.419921875,693.0,765.5499877929688,681.1500244140625,765.0,35087442,2021-10-25
2021-11-01,697.654541015625,713.7000122070312,719.7999877929688,690.0,705.0,9751494,2021-11-01
2021-11-08,733.4317016601562,750.2999877929688,755.5,709.0999755859375,717.0,16347140,2021-11-08
2021-11-15,709.7269287109375,726.0499877929688,761.7000122070312,716.1500244140625,753.9000244140625,10459811,2021-11-15
2021-11-22,701.0269775390625,717.1500244140625,774.2999877929688,704.0,725.0,32053318,2021-11-22
2021-11-29,720.8706665039062,737.4500122070312,746.5,679.7000122070312,707.0,31760351,2021-11-29
2021-12-06,750.4405517578125,767.7000122070312,794.9500122070312,721.5,739.0,26889108,2021-12-06
2021-12-13,707.6741333007812,723.9500122070312,778.7999877929688,721.2000122070312,775.0,20855873,2021-12-13
2021-12-20,706.1589965820312,722.4000244140625,747.5,685.5,717.0,25717392,2021-12-20
2021-12-27,713.8814086914062,730.2999877929688,738.9000244140625,713.0,717.0,14856448,2021-12-27
2022-01-03,719.5509643554688,736.0999755859375,758.7999877929688,730.0999755859375,732.0,19886164,2022-01-03
2022-01-10,762.561767578125,780.0999755859375,795.0,728.5,737.0999755859375,30585858,2022-01-10
2022-01-17,707.6253051757812,723.9000244140625,790.0,714.4500122070312,783.5,27318370,2022-01-17
2022-01-24,694.1844482421875,710.1500244140625,732.7999877929688,689.0,723.9000244140625,18124580,2022-01-24
2022-01-31,710.6067504882812,726.9500122070312,746.8499755859375,714.5499877929688,719.7000122070312,19514759,2022-01-31
2022-02-07,707.4298095703125,723.7000122070312,741.5499877929688,703.0,728.7999877929688,17379076,2022-02-07
2022-02-14,711.1443481445312,727.5,750.8499755859375,690.0,714.7999877929688,24480111,2022-02-14
2022-02-21,679.5216674804688,695.1500244140625,726.75,651.9500122070312,722.7000122070312,27182941,2022-02-21
2022-02-28,684.4092407226562,700.1500244140625,724.5999755859375,684.5,690.0,24212018,2022-02-28
2022-03-07,713.0504760742188,729.4500122070312,737.6500244140625,663.5499877929688,690.0,22788805,2022-03-07
2022-03-14,723.4610595703125,740.0999755859375,743.7999877929688,716.25,725.9500122070312,13784451,2022-03-14
2022-03-21,726.5402221679688,743.25,751.0,723.0499877929688,741.0,23289694,2022-03-21
2022-03-28,768.084716796875,785.75,790.7000122070312,726.5499877929688,747.0,36314323,2022-03-28
2022-04-04,820.4308471679688,839.2999877929688,866.0,783.6500244140625,791.0,61059266,2022-04-04
2022-04-11,821.6038208007812,840.5,860.0,835.0,840.0,14583206,2022-04-11
2022-04-18,854.4973754882812,874.1500244140625,886.0,807.0,831.3499755859375,34916520,2022-04-18
2022-04-25,837.1463623046875,856.4000244140625,924.6500244140625,848.6500244140625,873.9500122070312,72272142,2022-04-25
2022-05-02,793.1580810546875,811.4000244140625,864.2000122070312,790.2000122070312,850.0,26477372,2022-05-02
2022-05-09,690.0299072265625,705.9000244140625,807.4500122070312,701.7999877929688,807.4500122070312,36915930,2022-05-09
2022-05-16,750.2938842773438,767.5499877929688,772.7999877929688,704.0,715.0,28936815,2022-05-16
2022-05-23,687.2928466796875,703.0999755859375,779.9000244140625,668.1500244140625,774.8499755859375,36525189,2022-05-23
2022-05-30,723.265625,739.9000244140625,758.5,710.0,714.0,21587130,2022-05-30
2022-06-06,710.0691528320312,726.4000244140625,745.0,713.4000244140625,738.5,14063690,2022-06-06
2022-06-13,653.91064453125,668.9500122070312,721.7999877929688,663.0,711.0,23532286,2022-06-13
2022-06-20,670.9683227539062,686.4000244140625,691.5499877929688,653.0999755859375,671.0,15288408,2022-06-20
2022-06-27,662.659423828125,677.9000244140625,698.7000122070312,656.0,698.0,17294884,2022-06-27
2022-07-04,699.6095581054688,715.7000122070312,717.75,673.0999755859375,679.8499755859375,13760010,2022-07-04
2022-07-11,714.4678955078125,730.9000244140625,742.9000244140625,713.0499877929688,715.0,19022066,2022-07-11
2022-07-18,742.4005737304688,754.25,764.9500122070312,732.5999755859375,736.9500122070312,12937828,2022-07-18
2022-07-25,751.7021484375,763.7000122070312,775.6500244140625,745.0,757.0,11814182,2022-07-25
2022-08-01,797.5208129882812,810.25,820.5,765.0499877929688,770.0,21628599,2022-08-01
2022-08-08,775.96484375,788.3499755859375,823.0,778.2999877929688,812.9000244140625,17482805,2022-08-08
2022-08-15,858.1038818359375,871.7999877929688,883.9000244140625,788.3499755859375,788.3499755859375,38859073,2022-08-15
2022-08-22,824.53955078125,837.7000122070312,891.9000244140625,806.0999755859375,876.2000122070312,49568614,2022-08-22
2022-08-29,838.5657348632812,851.9500122070312,860.9000244140625,815.0,815.0999755859375,28872219,2022-08-29
2022-09-05,892.6032104492188,906.8499755859375,925.0,844.0499877929688,854.9500122070312,44058577,2022-09-05
2022-09-12,923.4607543945312,938.2000122070312,976.4500122070312,911.0,914.7000122070312,50139456,2022-09-12
2022-09-19,899.4439697265625,913.7999877929688,987.8499755859375,910.1500244140625,942.9000244140625,44142368,2022-09-19
2022-09-26,807.7575073242188,820.6500244140625,909.9000244140625,801.0,909.0,46402831,2022-09-26
2022-10-03,804.0663452148438,816.9000244140625,835.0,773.1500244140625,821.0,35611756,2022-10-03
2022-10-10,767.844482421875,780.0999755859375,820.5999755859375,777.0,807.5,28518374,2022-10-10
2022-10-17,789.055908203125,801.6500244140625,824.2000122070312,771.6500244140625,782.0999755859375,26945049,2022-10-17
2022-10-24,807.4129028320312,820.2999877929688,834.7999877929688,795.0,808.0,19158901,2022-10-24
2022-10-31,849.3436889648438,862.9000244140625,867.0,819.5,824.0,41877481,2022-10-31
2022-11-07,880.447265625,894.5,907.7999877929688,845.5499877929688,867.2000122070312,46767717,2022-11-07
2022-11-14,874.9352416992188,888.9000244140625,916.0,874.4000244140625,895.0,40408482,2022-11-14
2022-11-21,865.7813110351562,879.5999755859375,888.0,866.6500244140625,885.0,27084682,2022-11-21
2022-11-28,874.2462158203125,888.2000122070312,903.5999755859375,873.2999877929688,876.0,22400064,2022-11-28
2022-12-05,876.7561645507812,890.75,912.0,878.5499877929688,891.5999755859375,21472276,2022-12-05
2022-12-12,846.9321899414062,860.4500122070312,908.5,854.4000244140625,892.0499877929688,23635386,2022-12-12
2022-12-19,781.62451171875,794.0999755859375,896.0,790.2000122070312,860.4500122070312,28520071,2022-12-19
2022-12-26,805.2474975585938,818.0999755859375,826.75,785.2999877929688,798.0,24264057,2022-12-26
2023-01-02,793.4359741210938,806.0999755859375,826.75,797.0,823.0,13480683,2023-01-02
2023-01-09,782.1658935546875,794.6500244140625,820.6500244140625,781.0999755859375,810.4500122070312,16935182,2023-01-09
2023-01-16,762.2832641601562,774.4500122070312,797.5,771.75,797.0,20551018,2023-01-16
2023-01-23,587.57177734375,596.9500122070312,778.3499755859375,537.0,778.3499755859375,88574528,2023-01-23
2023-01-30,491.01300048828125,498.8500061035156,656.5999755859375,395.1000061035156,620.0,343267108,2023-01-30
2023-02-06,574.7760009765625,583.9500122070312,605.0,476.70001220703125,498.0,151147733,2023-02-06
2023-02-13,569.559326171875,578.6500244140625,596.0999755859375,537.4000244140625,587.9000244140625,65555309,2023-02-13
2023-02-20,550.1195678710938,558.9000244140625,593.7999877929688,533.6500244140625,567.2999877929688,47546772,2023-02-20
2023-02-27,673.89404296875,684.6500244140625,704.0,551.9500122070312,559.0,116419282,2023-02-27
2023-03-06,686.8373413085938,697.7999877929688,722.75,680.6500244140625,690.0,86848023,2023-03-06
2023-03-13,669.6615600585938,680.3499755859375,710.5499877929688,638.5999755859375,703.7000122070312,63973678,2023-03-13
2023-03-20,627.9768676757812,638.0,677.75,633.9500122070312,671.0,25283141,2023-03-20
2023-03-27,621.9727783203125,631.9000244140625,655.4000244140625,571.5499877929688,638.0,52006571,2023-03-27
2023-04-03,631.5203247070312,641.5999755859375,651.3499755859375,622.1500244140625,638.5499877929688,19788593,2023-04-03
2023-04-10,651.2554321289062,661.6500244140625,664.9000244140625,643.0,646.0,15631261,2023-04-10
2023-04-17,651.2061157226562,661.5999755859375,678.5,651.0499877929688,663.0,15371649,2023-04-17
2023-04-24,670.5966186523438,681.2999877929688,683.0,656.0,665.0999755859375,20904583,2023-04-24
2023-05-01,673.1558227539062,683.9000244140625,693.5999755859375,656.75,681.2999877929688,21527319,2023-05-01
2023-05-08,689.0028686523438,700.0,714.0,678.5999755859375,684.7000122070312,19499640,2023-05-08
2023-05-15,677.2897338867188,688.0999755859375,701.7000122070312,659.5,699.7999877929688,17061572,2023-05-15
2023-05-22,715.4310302734375,726.8499755859375,785.6500244140625,693.1500244140625,698.9000244140625,94476387,2023-05-22
2023-05-29,725.02783203125,736.5999755859375,749.0,721.2999877929688,731.0,32063720,2023-05-29
2023-06-05,723.40380859375,734.9500122070312,751.0,733.0,738.0,16264685,2023-06-05
2023-06-12,735.6582641601562,747.4000244140625,749.7000122070312,733.5499877929688,735.2000122070312,25358343,2023-06-12
2023-06-19,703.0781860351562,714.2999877929688,758.0,703.0,749.9000244140625,46781970,2023-06-19
2023-06-26,727.63623046875,739.25,759.9000244140625,705.0999755859375,710.0,37170827,2023-06-26
2023-07-03,707.4091796875,718.7000122070312,751.0,716.2000122070312,744.5,14482915,2023-07-03
2023-07-10,714.6928100585938,726.0999755859375,732.4500122070312,708.0,722.0,12622757,2023-07-10
2023-07-17,717.0059204101562,728.4500122070312,747.5,725.5999755859375,730.2000122070312,11102920,2023-07-17
2023-07-24,743.827880859375,755.7000122070312,765.4000244140625,728.4500122070312,730.0,16497823,2023-07-24
2023-07-31,768.2005615234375,775.25,781.0,751.5499877929688,758.6500244140625,18357340,2023-07-31
2023-08-07,793.7659301757812,801.0499877929688,819.7999877929688,764.2999877929688,777.0499877929688,40281515,2023-08-07
2023-08-14,828.299072265625,835.9000244140625,849.5999755859375,771.0999755859375,781.0,65836930,2023-08-14
2023-08-21,799.2655029296875,806.5999755859375,869.0,803.5,840.0999755859375,39353395,2023-08-21
2023-08-28,792.2300415039062,799.5,833.0,779.6500244140625,816.0,41493486,2023-08-28
2023-09-04,817.4981689453125,825.0,828.7999877929688,795.5499877929688,807.5499877929688,51206320,2023-09-04
2023-09-11,837.96044921875,845.6500244140625,889.5,835.0,840.0,46103776,2023-09-11
2023-09-18,819.529541015625,827.0499877929688,848.0499877929688,815.0,848.0499877929688,15411442,2023-09-18
2023-09-25,817.6468505859375,825.1500244140625,841.3499755859375,818.9500122070312,828.7000122070312,12955695,2023-09-25
2023-10-02,823.1959228515625,830.75,845.4500122070312,819.3499755859375,825.1500244140625,10510300,2023-10-02
2023-10-09,806.3504638671875,813.75,827.4000244140625,785.0,815.0,23231602,2023-10-09
2023-10-16,786.4332885742188,793.6500244140625,818.5,787.4500122070312,818.5,12396275,2023-10-16
2023-10-23,775.2855834960938,782.4000244140625,795.7999877929688,754.5,793.6500244140625,11434637,2023-10-23
2023-10-30,788.1673583984375,795.4000244140625,798.7999877929688,767.2000122070312,785.9000244140625,15094160,2023-10-30
2023-11-06,801.247314453125,808.5999755859375,827.7000122070312,796.0,801.5,18673647,2023-11-06
2023-11-13,802.68408203125,810.0499877929688,828.0,807.5,810.0,7654321,2023-11-13
2023-11-20,788.31591796875,795.5499877929688,816.0,785.0,810.0499877929688,18281617,2023-11-20
2023-11-27,820.272705078125,827.7999877929688,854.4000244140625,795.5499877929688,795.5499877929688,32918447,2023-11-27
2023-12-04,1013.648193359375,1022.9500122070312,1082.5,858.5,865.0,125680697,2023-12-04
2023-12-11,1068.74267578125,1078.550048828125,1089.9000244140625,1015.6500244140625,1026.800048828125,40620512,2023-12-11
2023-12-18,1018.1568603515625,1027.5,1102.4000244140625,989.25,1079.0,30513321,2023-12-18
2023-12-25,1015.0354614257812,1024.3499755859375,1041.0,1014.6500244140625,1027.5,12275625,2023-12-25
2024-01-01,1143.7542724609375,1154.25,1160.0,1023.0,1026.550048828125,63789894,2024-01-01
2024-01-08,1196.1236572265625,1207.0999755859375,1229.9000244140625,1152.0,1160.0,38131907,2024-01-08
2024-01-15,1141.9705810546875,1152.449951171875,1215.3499755859375,1143.449951171875,1214.0,19918987,2024-01-15
2024-01-22,1135.8765869140625,1146.300048828125,1207.199951171875,1111.5999755859375,1152.449951171875,29879969,2024-01-22
2024-01-29,1249.9793701171875,1261.449951171875,1287.5,1151.0,1155.0,34845859,2024-01-29
2024-02-05,1259.9381103515625,1271.5,1291.25,1232.0999755859375,1269.5,20271836,2024-02-05
2024-02-12,1294.966552734375,1306.8499755859375,1311.0,1226.6500244140625,1278.0,16691829,2024-02-12
2024-02-19,1308.690673828125,1320.699951171875,1332.0,1281.0,1313.4000244140625,12808306,2024-02-19
2024-02-26,1310.0780029296875,1322.0999755859375,1349.0,1293.050048828125,1320.0,13094835,2024-02-26
2024-03-04,1313.3974609375,1325.449951171875,1356.550048828125,1304.0,1345.25,8384881,2024-03-04
2024-03-11,1271.33349609375,1283.0,1346.949951171875,1188.0999755859375,1331.0,25247966,2024-03-11
2024-03-18,1269.9462890625,1281.5999755859375,1289.0999755859375,1227.25,1250.0,16174355,2024-03-18
2024-03-25,1329.6484375,1341.8499755859375,1358.699951171875,1281.0,1281.5999755859375,12737785,2024-03-25
2024-04-01,1363.0419921875,1375.550048828125,1424.949951171875,1350.25,1356.800048828125,17798862,2024-04-01
2024-04-08,1331.9769287109375,1344.199951171875,1381.949951171875,1337.0,1381.949951171875,22141892,2024-04-08
2024-04-15,1298.0880126953125,1310.0,1336.5,1270.0,1320.0,16187516,2024-04-15
2024-04-22,1312.55517578125,1324.5999755859375,1341.5999755859375,1315.0,1321.0999755859375,23966614,2024-04-22
2024-04-29,1308.29443359375,1320.300048828125,1354.0,1306.550048828125,1334.300048828125,16032968,2024-04-29
2024-05-06,1255.2313232421875,1266.75,1322.5,1240.0,1322.5,13716474,2024-05-06
2024-05-13,1328.0133056640625,1340.199951171875,1366.75,1261.6500244140625,1267.0,14635388,2024-05-13
2024-05-20,1403.2232666015625,1416.0999755859375,1448.800048828125,1333.0,1335.699951171875,33000437,2024-05-20
2024-05-27,1424.3297119140625,1437.4000244140625,1457.050048828125,1373.6500244140625,1445.0,24519069,2024-05-27
2024-06-03,1366.31201171875,1378.8499755859375,1621.4000244140625,1160.5999755859375,1549.0,114425754,2024-06-03
2024-06-10,1417.6904296875,1430.699951171875,1442.0,1381.25,1404.0,20715027,2024-06-10
2024-06-17,1478.3077392578125,1485.5,1498.9000244140625,1420.449951171875,1430.699951171875,40934136,2024-06-17
2024-06-24,1470.943603515625,1478.0999755859375,1494.0,1437.0,1474.8499755859375,28909237,2024-06-24
2024-07-01,1493.185302734375,1500.449951171875,1520.0,1455.050048828125,1483.0,18269328,2024-07-01
2024-07-08,1479.501953125,1486.699951171875,1503.949951171875,1460.0,1496.0,10300965,2024-07-08
2024-07-15,1462.186279296875,1469.300048828125,1510.5999755859375,1465.5,1494.0,9915071,2024-07-15
2024-07-22,1535.2806396484375,1542.75,1547.9000244140625,1419.0,1470.0,16622452,2024-07-22
2024-07-29,1580.3115234375,1588.0,1604.949951171875,1536.0,1547.9000244140625,18825426,2024-07-29
2024-08-05,1526.3740234375,1533.800048828125,1563.449951171875,1471.550048828125,1540.0,16536798,2024-08-05
2024-08-12,1486.21923828125,1493.449951171875,1524.25,1452.0,1500.0,16349330,2024-08-12
2024-08-19,1484.0797119140625,1491.300048828125,1517.0,1486.0999755859375,1500.949951171875,6508605,2024-08-19
2024-08-26,1474.7252197265625,1481.9000244140625,1497.0,1452.5999755859375,1495.5,8578664,2024-08-26
2024-09-02,1435.41650390625,1442.4000244140625,1499.5,1427.550048828125,1490.0,8359516,2024-09-02
2024-09-09,1445.0694580078125,1452.0999755859375,1475.6500244140625,1411.0,1431.0,10488983,2024-09-09
2024-09-16,1431.7342529296875,1438.699951171875,1461.1500244140625,1394.449951171875,1455.0999755859375,10896550,2024-09-16
2024-09-23,1449.6470947265625,1456.699951171875,1485.0,1438.199951171875,1448.0,8666122,2024-09-23
2024-09-30,1406.8553466796875,1413.699951171875,1472.8499755859375,1404.199951171875,1456.699951171875,10309527,2024-09-30
2024-10-07,1401.4317626953125,1408.25,1432.949951171875,1337.0,1410.0,11857803,2024-10-07
2024-10-14,1398.7945556640625,1405.5999755859375,1426.0,1376.0,1418.0,5940252,2024-10-14
2024-10-21,1312.3153076171875,1318.699951171875,1412.9000244140625,1304.1500244140625,1409.9000244140625,9222167,2024-10-21
2024-10-28,1387.6488037109375,1394.4000244140625,1414.9000244140625,1303.1500244140625,1326.8499755859375,10579465,2024-10-28
2024-11-04,1355.5052490234375,1362.0999755859375,1395.0,1295.9000244140625,1394.199951171875,12892066,2024-11-04
2024-11-11,1258.4276123046875,1264.550048828125,1357.949951171875,1260.6500244140625,1355.0999755859375,6707625,2024-11-11
2024-11-18,1131.246337890625,1136.75,1321.449951171875,995.6500244140625,1264.0,78090270,2024-11-18
2024-11-25,1184.288330078125,1190.050048828125,1231.699951171875,1102.0,1185.0,65784773,2024-11-25
2024-12-02,1252.9542236328125,1259.050048828125,1309.5,1189.4000244140625,1201.9000244140625,35171556,2024-12-02
2024-12-09,1253.8497314453125,1259.949951171875,1277.550048828125,1223.449951171875,1257.800048828125,16127492,2024-12-09
2024-12-16,1176.7249755859375,1182.449951171875,1261.8499755859375,1176.199951171875,1258.0,10540676,2024-12-16
2024-12-23,1224.7413330078125,1230.699951171875,1250.949951171875,1174.25,1189.949951171875,9343763,2024-12-23
2024-12-30,1193.7423095703125,1199.550048828125,1258.800048828125,1197.0,1233.75,18780541,2024-12-30
2025-01-06,1106.8150634765625,1112.199951171875,1200.9000244140625,1106.300048828125,1199.550048828125,10997393,2025-01-06
2025-01-13,1157.8668212890625,1163.5,1190.0,1058.949951171875,1100.9000244140625,18149000,2025-01-13
2025-01-20,1088.8525390625,1094.1500244140625,1172.0,1080.449951171875,1172.0,10721110,2025-01-20
2025-01-27,1078.8511962890625,1084.0999755859375,1118.5,1010.75,1085.0999755859375,33057448,2025-01-27
2025-02-03,1140.551025390625,1146.0999755859375,1175.6500244140625,1055.0,1084.0,21354765,2025-02-03
2025-02-10,1057.5548095703125,1062.699951171875,1160.0,1042.1500244140625,1150.0,18508580,2025-02-10
2025-02-17,1078.0052490234375,1083.25,1126.0,1040.0,1058.949951171875,12100453,2025-02-17
2025-02-24,1064.222412109375,1069.4000244140625,1091.4000244140625,1059.199951171875,1083.25,8003320,2025-02-24
2025-03-03,1138.958740234375,1144.5,1156.949951171875,1036.5,1074.949951171875,14081164,2025-03-03
2025-03-10,1113.78125,1119.199951171875,1168.6500244140625,1105.0,1146.0,9031855,2025-03-10
2025-03-17,1183.0443115234375,1188.800048828125,1202.550048828125,1111.199951171875,1114.800048828125,8952777,2025-03-17
2025-03-24,1177.2225341796875,1182.949951171875,1212.0,1173.050048828125,1196.0,9576259,2025-03-24
2025-03-31,1142.7900390625,1148.3499755859375,1205.800048828125,1143.0,1182.949951171875,5902998,2025-03-31
2025-04-07,1158.9117431640625,1164.550048828125,1170.300048828125,1041.5,1049.949951171875,9689857,2025-04-07
2025-04-14,1253.302490234375,1259.4000244140625,1282.5,1164.550048828125,1164.550048828125,9367018,2025-04-14
2025-04-21,1187.2239990234375,1193.0,1260.0,1181.199951171875,1259.4000244140625,17324857,2025-04-21
2025-04-28,1256.9844970703125,1263.0999755859375,1295.0,1184.0999755859375,1188.0999755859375,17547241,2025-04-28
2025-05-05,1299.9754638671875,1306.300048828125,1377.0,1285.699951171875,1290.0,29122948,2025-05-05
2025-05-12,1400.5859375,1407.4000244140625,1424.9000244140625,1345.5,1360.0,15060306,2025-05-12
2025-05-19,1388.64404296875,1395.4000244140625,1410.5999755859375,1358.5999755859375,1407.5,11183143,2025-05-19
2025-05-26,1425.8629150390625,1432.800048828125,1457.5,1385.4000244140625,1395.800048828125,9869483,2025-05-26
2025-06-02,1464.5745849609375,1471.699951171875,1482.0,1423.0999755859375,1432.800048828125,11578676,2025-06-02
2025-06-09,1398.197509765625,1405.0,1494.0,1397.0999755859375,1482.0,11384193,2025-06-09
2025-06-16,1349.300048828125,1349.300048828125,1414.800048828125,1331.5999755859375,1389.0,13618880,2025-06-16
2025-06-23,1440.199951171875,1440.199951171875,1456.800048828125,1335.699951171875,1341.0,19238516,2025-06-23
2025-06-30,1424.4000244140625,1424.4000244140625,1459.800048828125,1416.5999755859375,1440.800048828125,6527001,2025-06-30
2025-07-07,1431.699951171875,1431.699951171875,1455.800048828125,1417.0,1424.4000244140625,4453464,2025-07-07
