Date,Adj Close_IFBAGRO.NS,Close_IFBAGRO.NS,High_IFBAGRO.NS,Low_IFBAGRO.NS,Open_IFBAGRO.NS,Volume_IFBAGRO.NS,Date
2021-01-11,462.20001220703125,462.20001220703125,494.3500061035156,457.04998779296875,483.1499938964844,99636,2021-01-11
2021-01-18,421.1000061035156,421.1000061035156,462.54998779296875,420.04998779296875,462.54998779296875,87994,2021-01-18
2021-01-25,466.6499938964844,466.6499938964844,506.95001220703125,406.25,429.5,318151,2021-01-25
2021-02-01,450.6499938964844,450.6499938964844,479.95001220703125,439.54998779296875,475.0,100122,2021-02-01
2021-02-08,441.8999938964844,441.8999938964844,460.95001220703125,420.3999938964844,457.0,51717,2021-02-08
2021-02-15,432.1499938964844,432.1499938964844,447.0,427.95001220703125,437.79998779296875,35930,2021-02-15
2021-02-22,419.95001220703125,419.95001220703125,446.0,409.8500061035156,434.04998779296875,86258,2021-02-22
2021-03-01,425.8999938964844,425.8999938964844,438.95001220703125,417.04998779296875,425.79998779296875,36808,2021-03-01
2021-03-08,422.75,422.75,442.1000061035156,421.0,422.04998779296875,27233,2021-03-08
2021-03-15,380.79998779296875,380.79998779296875,429.0,373.0,429.0,43423,2021-03-15
2021-03-22,394.6499938964844,394.6499938964844,403.0,367.70001220703125,403.0,60559,2021-03-22
2021-03-29,407.54998779296875,407.54998779296875,415.0,383.45001220703125,394.6499938964844,31444,2021-03-29
2021-04-05,423.0,423.0,429.1000061035156,392.54998779296875,408.54998779296875,63763,2021-04-05
2021-04-12,413.3999938964844,413.3999938964844,433.0,391.6499938964844,425.0,69673,2021-04-12
2021-04-19,400.29998779296875,400.29998779296875,411.54998779296875,389.0,404.95001220703125,41519,2021-04-19
2021-04-26,418.20001220703125,418.20001220703125,445.0,396.0,408.04998779296875,73712,2021-04-26
2021-05-03,411.8500061035156,411.8500061035156,442.0,405.70001220703125,414.95001220703125,82453,2021-05-03
2021-05-10,464.5,464.5,489.8500061035156,411.54998779296875,413.5,353450,2021-05-10
2021-05-17,482.54998779296875,482.54998779296875,489.29998779296875,438.29998779296875,464.0,114608,2021-05-17
2021-05-24,471.6499938964844,471.6499938964844,519.9000244140625,466.75,490.0,232044,2021-05-24
2021-05-31,504.3999938964844,504.3999938964844,519.9000244140625,462.04998779296875,475.0,167335,2021-05-31
2021-06-07,540.5999755859375,540.5999755859375,548.3499755859375,492.8500061035156,510.0,260045,2021-06-07
2021-06-14,651.9000244140625,651.9000244140625,651.9000244140625,525.25,543.5499877929688,1311641,2021-06-14
2021-06-21,577.5,577.5,673.9000244140625,575.0999755859375,649.7000122070312,760587,2021-06-21
2021-06-28,596.9500122070312,596.9500122070312,624.7999877929688,554.0499877929688,583.0,286804,2021-06-28
2021-07-05,608.3499755859375,608.3499755859375,646.0,596.0,611.0,287629,2021-07-05
2021-07-12,591.9000244140625,591.9000244140625,645.2999877929688,588.0,618.7999877929688,145855,2021-07-12
2021-07-19,603.5999755859375,603.5999755859375,608.7999877929688,570.9000244140625,591.9000244140625,68002,2021-07-19
2021-07-26,602.4500122070312,602.4500122070312,617.4500122070312,578.0,603.5999755859375,102025,2021-07-26
2021-08-02,599.25,599.25,613.0,580.0,611.7999877929688,109891,2021-08-02
2021-08-09,598.75,598.75,663.9000244140625,589.8499755859375,609.9000244140625,433750,2021-08-09
2021-08-16,531.6500244140625,531.6500244140625,610.0,526.7999877929688,600.0,87502,2021-08-16
2021-08-23,535.0,535.0,552.0,495.3999938964844,531.6500244140625,86844,2021-08-23
2021-08-30,561.4000244140625,561.4000244140625,584.0499877929688,530.0,535.0,89620,2021-08-30
2021-09-06,563.2999877929688,563.2999877929688,581.6500244140625,558.0,579.0,40410,2021-09-06
2021-09-13,575.9000244140625,575.9000244140625,609.8499755859375,551.5999755859375,562.0999755859375,125158,2021-09-13
2021-09-20,588.2000122070312,588.2000122070312,597.5,547.9500122070312,575.9000244140625,86625,2021-09-20
2021-09-27,566.0499877929688,566.0499877929688,595.0,560.0,595.0,52735,2021-09-27
2021-10-04,611.5499877929688,611.5499877929688,631.75,569.0,575.0,193952,2021-10-04
2021-10-11,702.0499877929688,702.0499877929688,789.0,611.1500244140625,623.5,745433,2021-10-11
2021-10-18,649.2000122070312,649.2000122070312,724.0,626.0,703.0499877929688,327259,2021-10-18
2021-10-25,684.7000122070312,684.7000122070312,691.0,615.0999755859375,656.9000244140625,206903,2021-10-25
2021-11-01,673.7000122070312,673.7000122070312,739.0,670.0,688.0,234254,2021-11-01
2021-11-08,677.2999877929688,677.2999877929688,709.0,674.0,698.0,82165,2021-11-08
2021-11-15,646.0,646.0,684.5999755859375,638.1500244140625,678.25,36135,2021-11-15
2021-11-22,623.2999877929688,623.2999877929688,665.0499877929688,613.0,646.0,49048,2021-11-22
2021-11-29,607.0999755859375,607.0999755859375,635.7999877929688,583.0,635.7999877929688,48413,2021-11-29
2021-12-06,635.75,635.75,647.9000244140625,595.0499877929688,619.0,33567,2021-12-06
2021-12-13,604.9000244140625,604.9000244140625,652.0,601.0,647.0,25036,2021-12-13
2021-12-20,634.5499877929688,634.5499877929688,644.0,571.8499755859375,620.0,29276,2021-12-20
2021-12-27,629.0999755859375,629.0999755859375,644.0,605.0999755859375,634.5499877929688,33450,2021-12-27
2022-01-03,701.9000244140625,701.9000244140625,740.7999877929688,625.0,629.9500122070312,176679,2022-01-03
2022-01-10,756.7999877929688,756.7999877929688,770.0,666.5499877929688,714.7999877929688,311119,2022-01-10
2022-01-17,785.25,785.25,867.0,715.9500122070312,760.5499877929688,771873,2022-01-17
2022-01-24,763.2999877929688,763.2999877929688,848.7999877929688,691.6500244140625,785.25,354693,2022-01-24
2022-01-31,653.5,653.5,808.2000122070312,649.0,779.9500122070312,204416,2022-01-31
2022-02-07,653.8499755859375,653.8499755859375,677.3499755859375,630.0,650.0,140100,2022-02-07
2022-02-14,615.0499877929688,615.0499877929688,647.5,588.5999755859375,620.0,73446,2022-02-14
2022-02-21,559.7999877929688,559.7999877929688,619.7000122070312,510.0,615.0499877929688,107413,2022-02-21
2022-02-28,530.5499877929688,530.5499877929688,567.9500122070312,523.1500244140625,558.7000122070312,67255,2022-02-28
2022-03-07,560.7999877929688,560.7999877929688,580.0,513.2999877929688,526.7999877929688,65702,2022-03-07
2022-03-14,594.0,594.0,610.0,555.4000244140625,564.7000122070312,65492,2022-03-14
2022-03-21,576.25,576.25,607.9000244140625,573.9500122070312,607.9000244140625,73116,2022-03-21
2022-03-28,660.25,660.25,698.0,539.7999877929688,589.9500122070312,619999,2022-03-28
2022-04-04,693.7000122070312,693.7000122070312,744.0,658.9000244140625,665.0,474302,2022-04-04
2022-04-11,678.4500122070312,678.4500122070312,699.9000244140625,665.0,689.9500122070312,37279,2022-04-11
2022-04-18,676.7000122070312,676.7000122070312,716.0,650.6500244140625,678.4500122070312,89238,2022-04-18
2022-04-25,656.2000122070312,656.2000122070312,694.7000122070312,645.2999877929688,665.0999755859375,62913,2022-04-25
2022-05-02,605.7000122070312,605.7000122070312,664.4000244140625,600.9500122070312,635.5499877929688,38790,2022-05-02
2022-05-09,565.5999755859375,565.5999755859375,622.0,540.0,605.0,53998,2022-05-09
2022-05-16,579.2000122070312,579.2000122070312,607.6500244140625,551.5999755859375,575.0,29453,2022-05-16
2022-05-23,566.1500244140625,566.1500244140625,594.75,533.0,594.5,18118,2022-05-23
2022-05-30,586.7000122070312,586.7000122070312,645.0,550.0,570.0,187649,2022-05-30
2022-06-06,564.8499755859375,564.8499755859375,615.0,561.5999755859375,587.0,62171,2022-06-06
2022-06-13,526.5,526.5,577.9500122070312,516.4000244140625,563.0,32527,2022-06-13
2022-06-20,534.5,534.5,549.0,478.0,545.4500122070312,30429,2022-06-20
2022-06-27,529.5,529.5,557.0,522.9500122070312,544.9000244140625,13490,2022-06-27
2022-07-04,556.5,556.5,572.0,525.0,525.0,28449,2022-07-04
2022-07-11,555.25,555.25,585.0,548.25,559.8499755859375,35224,2022-07-11
2022-07-18,584.75,584.75,599.0,563.2999877929688,563.2999877929688,48536,2022-07-18
2022-07-25,599.1500244140625,599.1500244140625,627.0,580.0,585.25,63873,2022-07-25
2022-08-01,580.7999877929688,580.7999877929688,615.0,567.5,605.6500244140625,39995,2022-08-01
2022-08-08,571.0,571.0,597.7999877929688,569.5,589.4500122070312,22725,2022-08-08
2022-08-15,559.4000244140625,559.4000244140625,585.0,557.4500122070312,571.0,51457,2022-08-15
2022-08-22,575.4000244140625,575.4000244140625,581.5499877929688,550.7000122070312,559.4000244140625,32025,2022-08-22
2022-08-29,580.7000122070312,580.7000122070312,596.0,565.0,571.9500122070312,33016,2022-08-29
2022-09-05,608.4500122070312,608.4500122070312,626.3499755859375,578.0,578.7999877929688,55547,2022-09-05
2022-09-12,611.9500122070312,611.9500122070312,634.7999877929688,610.0,618.9500122070312,57919,2022-09-12
2022-09-19,569.2999877929688,569.2999877929688,615.5,568.2999877929688,611.0,30619,2022-09-19
2022-09-26,553.2999877929688,553.2999877929688,569.0,531.0,569.0,31705,2022-09-26
2022-10-03,580.0499877929688,580.0499877929688,587.4000244140625,544.9500122070312,550.0,21232,2022-10-03
2022-10-10,550.2999877929688,550.2999877929688,582.7999877929688,544.5499877929688,580.0499877929688,21003,2022-10-10
2022-10-17,538.7999877929688,538.7999877929688,564.0,532.3499755859375,557.8499755859375,14133,2022-10-17
2022-10-24,601.2000122070312,601.2000122070312,643.25,543.4000244140625,552.0,154602,2022-10-24
2022-10-31,577.0499877929688,577.0499877929688,612.0,562.5999755859375,603.9500122070312,46402,2022-10-31
2022-11-07,555.3499755859375,555.3499755859375,578.8499755859375,551.0,577.0499877929688,17524,2022-11-07
2022-11-14,573.4500122070312,573.4500122070312,584.9000244140625,545.0,555.0,42786,2022-11-14
2022-11-21,561.9000244140625,561.9000244140625,574.75,556.0,573.75,15601,2022-11-21
2022-11-28,565.2999877929688,565.2999877929688,575.6500244140625,550.0,561.9000244140625,50873,2022-11-28
2022-12-05,561.7999877929688,561.7999877929688,586.2000122070312,556.9500122070312,568.75,36455,2022-12-05
2022-12-12,553.5,553.5,571.1500244140625,551.0999755859375,569.8499755859375,18236,2022-12-12
2022-12-19,515.0999755859375,515.0999755859375,590.0,512.0,551.0,46308,2022-12-19
2022-12-26,538.6500244140625,538.6500244140625,545.1500244140625,504.95001220703125,517.0,26591,2022-12-26
2023-01-02,542.25,542.25,555.0,535.0,543.9000244140625,20486,2023-01-02
2023-01-09,530.0499877929688,530.0499877929688,551.7999877929688,522.0,551.7999877929688,18354,2023-01-09
2023-01-16,527.2999877929688,527.2999877929688,538.0,521.0,538.0,9627,2023-01-16
2023-01-23,514.0999755859375,514.0999755859375,543.4500122070312,508.1000061035156,529.8499755859375,16856,2023-01-23
2023-01-30,495.70001220703125,495.70001220703125,528.0,486.1000061035156,514.4500122070312,32422,2023-01-30
2023-02-06,484.45001220703125,484.45001220703125,499.0,474.75,497.3999938964844,17751,2023-02-06
2023-02-13,483.20001220703125,483.20001220703125,490.0,473.04998779296875,485.1000061035156,8895,2023-02-13
2023-02-20,478.95001220703125,478.95001220703125,490.0,471.0,483.0,10603,2023-02-20
2023-02-27,474.20001220703125,474.20001220703125,487.8999938964844,461.5,480.0,10641,2023-02-27
2023-03-06,464.6000061035156,464.6000061035156,484.3999938964844,461.0,474.8500061035156,18477,2023-03-06
2023-03-13,458.20001220703125,458.20001220703125,486.04998779296875,444.95001220703125,471.5,28374,2023-03-13
2023-03-20,432.6499938964844,432.6499938964844,458.20001220703125,428.0,456.70001220703125,12976,2023-03-20
2023-03-27,430.6000061035156,430.6000061035156,488.0,413.6000061035156,432.6499938964844,217674,2023-03-27
2023-04-03,438.3999938964844,438.3999938964844,452.75,428.20001220703125,432.0,28109,2023-04-03
2023-04-10,484.3999938964844,484.3999938964844,532.0,440.3500061035156,444.0,160356,2023-04-10
2023-04-17,488.3500061035156,488.3500061035156,504.79998779296875,480.04998779296875,485.3999938964844,44863,2023-04-17
2023-04-24,493.75,493.75,503.3999938964844,478.3999938964844,493.25,22218,2023-04-24
2023-05-01,492.6499938964844,492.6499938964844,510.0,492.0,493.75,15135,2023-05-01
2023-05-08,481.6000061035156,481.6000061035156,499.29998779296875,479.0,493.04998779296875,11090,2023-05-08
2023-05-15,484.29998779296875,484.29998779296875,493.0,473.04998779296875,480.0,12134,2023-05-15
2023-05-22,489.6499938964844,489.6499938964844,495.0,482.0,485.29998779296875,8263,2023-05-22
2023-05-29,483.20001220703125,483.20001220703125,515.9000244140625,480.0,488.04998779296875,38040,2023-05-29
2023-06-05,508.29998779296875,508.29998779296875,529.1500244140625,481.45001220703125,489.0,51644,2023-06-05
2023-06-12,538.7999877929688,538.7999877929688,584.5499877929688,508.25,515.4500122070312,247893,2023-06-12
2023-06-19,521.7999877929688,521.7999877929688,550.7999877929688,517.0499877929688,538.7999877929688,22933,2023-06-19
2023-06-26,524.2999877929688,524.2999877929688,540.0,513.0,521.7999877929688,18502,2023-06-26
2023-07-03,566.2000122070312,566.2000122070312,572.0,520.0999755859375,527.0,72064,2023-07-03
2023-07-10,546.25,546.25,577.2000122070312,542.5,577.2000122070312,54230,2023-07-10
2023-07-17,558.3499755859375,558.3499755859375,560.0999755859375,530.0,541.0499877929688,34369,2023-07-17
2023-07-24,558.7000122070312,558.7000122070312,572.2000122070312,544.0999755859375,563.9000244140625,34111,2023-07-24
2023-07-31,530.4000244140625,530.4000244140625,559.0,523.0,559.0,27094,2023-07-31
2023-08-07,548.75,548.75,558.7999877929688,528.0,528.0,23278,2023-08-07
2023-08-14,499.70001220703125,499.70001220703125,548.75,492.0,548.75,49860,2023-08-14
2023-08-21,510.04998779296875,510.04998779296875,528.0,492.0,506.70001220703125,38028,2023-08-21
2023-08-28,518.4000244140625,518.4000244140625,529.9000244140625,505.0,510.04998779296875,36842,2023-08-28
2023-09-04,538.0499877929688,538.0499877929688,556.8499755859375,519.0,521.0,83103,2023-09-04
2023-09-11,537.1500244140625,537.1500244140625,555.0,510.0,555.0,45974,2023-09-11
2023-09-18,514.5499877929688,514.5499877929688,546.7999877929688,512.0,546.7999877929688,11100,2023-09-18
2023-09-25,521.1500244140625,521.1500244140625,545.0,512.0,513.1500244140625,39798,2023-09-25
2023-10-02,523.4000244140625,523.4000244140625,527.9000244140625,512.0999755859375,521.1500244140625,15038,2023-10-02
2023-10-09,517.9500122070312,517.9500122070312,530.0,510.79998779296875,522.3499755859375,13835,2023-10-09
2023-10-16,516.8499755859375,516.8499755859375,524.0,510.3500061035156,516.4000244140625,15649,2023-10-16
2023-10-23,489.04998779296875,489.04998779296875,524.5,475.0,524.5,29469,2023-10-23
2023-10-30,476.79998779296875,476.79998779296875,508.0,465.8999938964844,488.1499938964844,31321,2023-10-30
2023-11-06,460.25,460.25,487.0,454.0,469.04998779296875,55750,2023-11-06
2023-11-13,460.95001220703125,460.95001220703125,479.8999938964844,451.04998779296875,478.8999938964844,48242,2023-11-13
2023-11-20,460.79998779296875,460.79998779296875,469.0,454.54998779296875,465.20001220703125,53248,2023-11-20
2023-11-27,482.1499938964844,482.1499938964844,485.0,460.79998779296875,460.79998779296875,45256,2023-11-27
2023-12-04,477.3999938964844,477.3999938964844,488.0,473.1000061035156,488.0,36888,2023-12-04
2023-12-11,476.25,476.25,485.0,470.0,484.54998779296875,37744,2023-12-11
2023-12-18,480.45001220703125,480.45001220703125,485.8500061035156,465.0,483.0,51357,2023-12-18
2023-12-25,492.75,492.75,499.70001220703125,475.0,480.45001220703125,30810,2023-12-25
2024-01-01,504.3500061035156,504.3500061035156,541.0,490.0,497.8999938964844,134912,2024-01-01
2024-01-08,514.5999755859375,514.5999755859375,529.0,497.95001220703125,505.5,57682,2024-01-08
2024-01-15,485.79998779296875,485.79998779296875,520.4000244140625,476.54998779296875,516.9500122070312,57365,2024-01-15
2024-01-22,484.04998779296875,484.04998779296875,505.0,474.5,485.79998779296875,39085,2024-01-22
2024-01-29,516.4500122070312,516.4500122070312,542.0,483.0,490.8500061035156,121913,2024-01-29
2024-02-05,487.54998779296875,487.54998779296875,525.0,484.20001220703125,525.0,51748,2024-02-05
2024-02-12,471.20001220703125,471.20001220703125,493.20001220703125,452.0,486.0,72035,2024-02-12
2024-02-19,469.54998779296875,469.54998779296875,483.0,463.04998779296875,474.95001220703125,30213,2024-02-19
2024-02-26,467.1000061035156,467.1000061035156,478.79998779296875,458.29998779296875,474.79998779296875,29659,2024-02-26
2024-03-04,461.75,461.75,474.95001220703125,455.54998779296875,472.8500061035156,18211,2024-03-04
2024-03-11,427.75,427.75,462.54998779296875,411.5,462.54998779296875,41647,2024-03-11
2024-03-18,434.6000061035156,434.6000061035156,458.79998779296875,420.0,420.3999938964844,23505,2024-03-18
2024-03-25,413.3500061035156,413.3500061035156,434.95001220703125,410.70001220703125,434.6000061035156,45623,2024-03-25
2024-04-01,451.75,451.75,458.0,411.1499938964844,413.3500061035156,27970,2024-04-01
2024-04-08,445.8500061035156,445.8500061035156,464.8999938964844,441.29998779296875,460.0,13221,2024-04-08
2024-04-15,454.3999938964844,454.3999938964844,460.0,428.0,428.0,13339,2024-04-15
2024-04-22,473.54998779296875,473.54998779296875,496.8500061035156,452.0,456.79998779296875,38810,2024-04-22
2024-04-29,461.3999938964844,461.3999938964844,491.95001220703125,460.0,484.8999938964844,25059,2024-04-29
2024-05-06,451.3500061035156,451.3500061035156,467.79998779296875,445.0,460.0,8816,2024-05-06
2024-05-13,449.95001220703125,449.95001220703125,464.8500061035156,438.1000061035156,459.95001220703125,12928,2024-05-13
2024-05-20,445.54998779296875,445.54998779296875,458.95001220703125,441.1000061035156,452.29998779296875,19152,2024-05-20
2024-05-27,423.1499938964844,423.1499938964844,451.45001220703125,418.04998779296875,448.0,20054,2024-05-27
2024-06-03,454.54998779296875,454.54998779296875,467.8999938964844,388.0,437.54998779296875,66408,2024-06-03
2024-06-10,457.8500061035156,457.8500061035156,474.8999938964844,450.0,450.04998779296875,39773,2024-06-10
2024-06-17,463.6499938964844,463.6499938964844,471.45001220703125,443.1499938964844,457.8500061035156,39527,2024-06-17
2024-06-24,451.45001220703125,451.45001220703125,469.95001220703125,447.29998779296875,467.5,22560,2024-06-24
2024-07-01,607.7999877929688,607.7999877929688,653.7000122070312,447.5,447.5,1022563,2024-07-01
2024-07-08,563.8499755859375,563.8499755859375,600.0,557.7000122070312,600.0,126379,2024-07-08
2024-07-15,535.9000244140625,535.9000244140625,567.9500122070312,532.5,563.8499755859375,42911,2024-07-15
2024-07-22,564.0999755859375,564.0999755859375,605.0,524.0,525.0,44262,2024-07-22
2024-07-29,553.1500244140625,553.1500244140625,575.0,540.0,573.9000244140625,14892,2024-07-29
2024-08-05,533.9000244140625,533.9000244140625,553.1500244140625,515.0,553.1500244140625,14435,2024-08-05
2024-08-12,583.2000122070312,583.2000122070312,583.2000122070312,526.0,533.9000244140625,14606,2024-08-12
2024-08-19,588.75,588.75,612.3499755859375,550.0,612.3499755859375,68886,2024-08-19
2024-08-26,591.0499877929688,591.0499877929688,619.7999877929688,575.0,599.0,28266,2024-08-26
2024-09-02,578.4500122070312,578.4500122070312,618.7999877929688,575.0,591.0499877929688,20919,2024-09-02
2024-09-09,593.2000122070312,593.2000122070312,597.2999877929688,552.0,580.0,15662,2024-09-09
2024-09-16,578.0,578.0,611.5,556.2999877929688,593.2000122070312,8758,2024-09-16
2024-09-23,567.2999877929688,567.2999877929688,595.0,560.0,578.0,11548,2024-09-23
2024-09-30,547.1500244140625,547.1500244140625,582.5999755859375,535.4000244140625,575.9000244140625,7102,2024-09-30
2024-10-07,563.1500244140625,563.1500244140625,568.9500122070312,513.0499877929688,565.9500122070312,22466,2024-10-07
2024-10-14,558.75,558.75,598.0,535.0,566.0,44239,2024-10-14
2024-10-21,515.1500244140625,515.1500244140625,580.0,513.0,564.9000244140625,19487,2024-10-21
2024-10-28,566.9000244140625,566.9000244140625,572.75,503.0,503.0,18459,2024-10-28
2024-11-04,553.25,553.25,595.2000122070312,542.0,566.0999755859375,33785,2024-11-04
2024-11-11,563.9000244140625,563.9000244140625,579.9500122070312,540.0999755859375,552.5,20290,2024-11-11
2024-11-18,544.2000122070312,544.2000122070312,587.0,526.0999755859375,542.0,19282,2024-11-18
2024-11-25,564.9000244140625,564.9000244140625,580.0,545.0,546.0999755859375,17050,2024-11-25
2024-12-02,575.7999877929688,575.7999877929688,609.8499755859375,558.0499877929688,578.9000244140625,49333,2024-12-02
2024-12-09,601.25,601.25,639.3499755859375,555.0499877929688,578.7000122070312,87403,2024-12-09
2024-12-16,575.9500122070312,575.9500122070312,627.0,561.0,604.9500122070312,41334,2024-12-16
2024-12-23,567.0499877929688,567.0499877929688,619.25,560.0999755859375,571.2000122070312,22593,2024-12-23
2024-12-30,579.0499877929688,579.0499877929688,594.7999877929688,566.0,567.0,15244,2024-12-30
2025-01-06,548.4000244140625,548.4000244140625,595.4000244140625,535.5999755859375,582.0999755859375,16837,2025-01-06
2025-01-13,575.5,575.5,599.2999877929688,510.29998779296875,534.0,21417,2025-01-13
2025-01-20,548.0,548.0,589.7999877929688,540.0,575.0,9033,2025-01-20
2025-01-27,586.8499755859375,586.8499755859375,620.0,506.0,543.0,102609,2025-01-27
2025-02-03,592.5,592.5,640.0,579.9500122070312,593.0,56673,2025-02-03
2025-02-10,493.5,493.5,603.0499877929688,489.8500061035156,595.5,29956,2025-02-10
2025-02-17,515.5999755859375,515.5999755859375,560.9000244140625,466.6000061035156,490.04998779296875,17666,2025-02-17
2025-02-24,483.04998779296875,483.04998779296875,516.0499877929688,478.0,516.0499877929688,5936,2025-02-24
2025-03-03,481.45001220703125,481.45001220703125,514.7999877929688,452.0,490.0,25112,2025-03-03
2025-03-10,451.20001220703125,451.20001220703125,489.0,442.6000061035156,485.1000061035156,18700,2025-03-10
2025-03-17,494.54998779296875,494.54998779296875,511.5,444.0,444.0,16362,2025-03-17
2025-03-24,460.70001220703125,460.70001220703125,516.0499877929688,444.0,493.0,27676,2025-03-24
2025-03-31,484.1000061035156,484.1000061035156,505.54998779296875,455.0,460.70001220703125,13943,2025-03-31
2025-04-07,485.6000061035156,485.6000061035156,489.0,440.0,448.0,14670,2025-04-07
2025-04-14,473.70001220703125,473.70001220703125,497.04998779296875,469.1000061035156,492.8999938964844,10778,2025-04-14
2025-04-21,475.70001220703125,475.70001220703125,504.95001220703125,470.5,476.54998779296875,11991,2025-04-21
2025-04-28,481.54998779296875,481.54998779296875,490.3999938964844,460.1000061035156,465.1499938964844,7580,2025-04-28
2025-05-05,470.8999938964844,470.8999938964844,500.70001220703125,457.95001220703125,462.1499938964844,11888,2025-05-05
2025-05-12,529.0499877929688,529.0499877929688,582.5999755859375,473.1499938964844,490.3500061035156,76619,2025-05-12
2025-05-19,524.4000244140625,524.4000244140625,545.0,516.0,531.0499877929688,12370,2025-05-19
2025-05-26,703.0,703.0,718.0,526.4000244140625,541.9000244140625,508308,2025-05-26
2025-06-02,770.2000122070312,770.2000122070312,834.7999877929688,693.0999755859375,715.0,432012,2025-06-02
2025-06-09,745.25,745.25,775.0,716.0,770.2000122070312,31683,2025-06-09
2025-06-16,737.0499877929688,737.0499877929688,786.0,715.0,758.8499755859375,28904,2025-06-16
2025-06-23,741.5499877929688,741.5499877929688,774.0,716.0999755859375,737.0499877929688,16840,2025-06-23
2025-06-30,728.9500122070312,728.9500122070312,758.9000244140625,715.0,735.0,7000,2025-06-30
2025-07-07,697.3499755859375,697.3499755859375,739.9000244140625,684.4000244140625,735.0,22340,2025-07-07
2025-07-14,711.4500122070312,711.4500122070312,725.0,691.0,697.3499755859375,2958,2025-07-14
