Date,Adj Close_SUNFLAG.NS,Close_SUNFLAG.NS,High_SUNFLAG.NS,Low_SUNFLAG.NS,Open_SUNFLAG.NS,Volume_SUNFLAG.NS,Date
2021-01-11,62.849998474121094,62.849998474121094,69.3499984741211,62.54999923706055,68.69999694824219,2742807,2021-01-11
2021-01-18,58.349998474121094,58.349998474121094,63.20000076293945,57.25,62.599998474121094,1954215,2021-01-18
2021-01-25,56.849998474121094,56.849998474121094,60.5,54.79999923706055,58.95000076293945,922439,2021-01-25
2021-02-01,61.150001525878906,61.150001525878906,63.5,55.5,57.0,2420871,2021-02-01
2021-02-08,63.0,63.0,64.94999694824219,61.20000076293945,61.650001525878906,2599253,2021-02-08
2021-02-15,64.1500015258789,64.1500015258789,66.80000305175781,63.0,63.900001525878906,4365001,2021-02-15
2021-02-22,64.05000305175781,64.05000305175781,65.8499984741211,62.349998474121094,64.0,2899542,2021-02-22
2021-03-01,66.19999694824219,66.19999694824219,71.44999694824219,64.0,64.94999694824219,6374507,2021-03-01
2021-03-08,63.54999923706055,63.54999923706055,68.3499984741211,63.29999923706055,66.69999694824219,1488943,2021-03-08
2021-03-15,61.20000076293945,61.20000076293945,64.9000015258789,57.79999923706055,63.95000076293945,2093793,2021-03-15
2021-03-22,61.5,61.5,63.0,56.599998474121094,61.29999923706055,1793489,2021-03-22
2021-03-29,67.94999694824219,67.94999694824219,69.44999694824219,60.650001525878906,61.5,2901330,2021-03-29
2021-04-05,71.5,71.5,75.5999984741211,63.20000076293945,67.3499984741211,11388668,2021-04-05
2021-04-12,65.94999694824219,65.94999694824219,69.9000015258789,62.0,69.9000015258789,3879228,2021-04-12
2021-04-19,68.8499984741211,68.8499984741211,71.80000305175781,62.150001525878906,63.95000076293945,4845450,2021-04-19
2021-04-26,80.1500015258789,80.1500015258789,84.4000015258789,68.94999694824219,69.80000305175781,23338207,2021-04-26
2021-05-03,88.8499984741211,88.8499984741211,91.5,76.4000015258789,79.3499984741211,20160695,2021-05-03
2021-05-10,78.6500015258789,78.6500015258789,92.69999694824219,76.75,90.0,10310728,2021-05-10
2021-05-17,79.5999984741211,79.5999984741211,85.3499984741211,77.44999694824219,78.5999984741211,4587693,2021-05-17
2021-05-24,81.80000305175781,81.80000305175781,86.69999694824219,78.0,80.3499984741211,8444968,2021-05-24
2021-05-31,79.55000305175781,79.55000305175781,82.8499984741211,77.0999984741211,82.0,4246738,2021-05-31
2021-06-07,83.30000305175781,83.30000305175781,84.4000015258789,78.5,80.44999694824219,4959667,2021-06-07
2021-06-14,79.44999694824219,79.44999694824219,88.25,74.8499984741211,83.30000305175781,10541040,2021-06-14
2021-06-21,82.6500015258789,82.6500015258789,85.75,76.75,77.9000015258789,6701328,2021-06-21
2021-06-28,81.69999694824219,81.69999694824219,85.0,80.8499984741211,82.5999984741211,3228644,2021-06-28
2021-07-05,82.9000015258789,82.9000015258789,83.94999694824219,79.5,82.1500015258789,4678114,2021-07-05
2021-07-12,82.55000305175781,82.55000305175781,86.4000015258789,80.80000305175781,84.19999694824219,5952378,2021-07-12
2021-07-19,84.4000015258789,84.4000015258789,89.0,80.44999694824219,81.6500015258789,9818650,2021-07-19
2021-07-26,91.9000015258789,91.9000015258789,96.6500015258789,83.9000015258789,84.3499984741211,18630039,2021-07-26
2021-08-02,93.3499984741211,93.3499984741211,95.3499984741211,85.19999694824219,93.5,8172984,2021-08-02
2021-08-09,87.4000015258789,87.4000015258789,95.8499984741211,80.30000305175781,94.30000305175781,7111919,2021-08-09
2021-08-16,81.44999694824219,81.44999694824219,93.75,80.69999694824219,87.0999984741211,6223127,2021-08-16
2021-08-23,81.0999984741211,81.0999984741211,83.30000305175781,77.4000015258789,82.5,4047095,2021-08-23
2021-08-30,84.8499984741211,84.8499984741211,87.5,81.75,81.80000305175781,4531013,2021-08-30
2021-09-06,83.05000305175781,83.05000305175781,85.30000305175781,81.5999984741211,85.30000305175781,1712709,2021-09-06
2021-09-13,83.5,83.5,84.0999984741211,79.6500015258789,83.55000305175781,2493215,2021-09-13
2021-09-20,78.8499984741211,78.8499984741211,82.94999694824219,76.55000305175781,82.94999694824219,2478563,2021-09-20
2021-09-27,82.0,82.0,85.80000305175781,77.5,78.0999984741211,3047984,2021-09-27
2021-10-04,82.75,82.75,88.3499984741211,81.5999984741211,82.5999984741211,3801232,2021-10-04
2021-10-11,83.5999984741211,83.5999984741211,86.30000305175781,82.0999984741211,83.4000015258789,2075800,2021-10-11
2021-10-18,81.0999984741211,81.0999984741211,89.4000015258789,80.55000305175781,85.05000305175781,5409913,2021-10-18
2021-10-25,78.44999694824219,78.44999694824219,82.4000015258789,77.69999694824219,81.0999984741211,1801962,2021-10-25
2021-11-01,80.75,80.75,81.5,77.0999984741211,79.0999984741211,1031476,2021-11-01
2021-11-08,81.55000305175781,81.55000305175781,83.5,80.0,81.80000305175781,1170180,2021-11-08
2021-11-15,75.3499984741211,75.3499984741211,82.75,75.0,82.75,1110037,2021-11-15
2021-11-22,71.69999694824219,71.69999694824219,76.69999694824219,70.75,75.3499984741211,995789,2021-11-22
2021-11-29,70.5999984741211,70.5999984741211,72.30000305175781,67.0,70.5,1332461,2021-11-29
2021-12-06,73.75,73.75,74.30000305175781,69.19999694824219,71.80000305175781,978177,2021-12-06
2021-12-13,68.55000305175781,68.55000305175781,75.19999694824219,68.0,74.0,723764,2021-12-13
2021-12-20,66.80000305175781,66.80000305175781,69.6500015258789,63.900001525878906,68.94999694824219,766726,2021-12-20
2021-12-27,69.44999694824219,69.44999694824219,71.0,66.5,67.0,602652,2021-12-27
2022-01-03,72.9000015258789,72.9000015258789,73.25,70.44999694824219,71.69999694824219,1137511,2022-01-03
2022-01-10,77.0,77.0,77.5999984741211,71.30000305175781,72.55000305175781,1932990,2022-01-10
2022-01-17,79.75,79.75,82.25,76.6500015258789,77.44999694824219,2184480,2022-01-17
2022-01-24,79.25,79.25,81.0999984741211,72.69999694824219,79.75,1175430,2022-01-24
2022-01-31,80.05000305175781,80.05000305175781,84.4000015258789,77.55000305175781,80.69999694824219,1518085,2022-01-31
2022-02-07,76.5999984741211,76.5999984741211,83.0,71.0999984741211,80.0,1863003,2022-02-07
2022-02-14,72.05000305175781,72.05000305175781,76.19999694824219,71.5,74.25,730371,2022-02-14
2022-02-21,65.0,65.0,71.9000015258789,57.099998474121094,71.9000015258789,1127937,2022-02-21
2022-02-28,68.25,68.25,72.0,63.349998474121094,65.0,972715,2022-02-28
2022-03-07,70.9000015258789,70.9000015258789,72.0,65.1500015258789,68.25,789180,2022-03-07
2022-03-14,67.3499984741211,67.3499984741211,71.9000015258789,66.0999984741211,71.0,647406,2022-03-14
2022-03-21,67.0,67.0,78.5999984741211,65.9000015258789,67.0,4128426,2022-03-21
2022-03-28,66.05000305175781,66.05000305175781,67.5,62.29999923706055,67.1500015258789,1766514,2022-03-28
2022-04-04,83.0999984741211,83.0999984741211,86.4000015258789,66.9000015258789,68.0,8600288,2022-04-04
2022-04-11,84.30000305175781,84.30000305175781,86.69999694824219,82.5,83.69999694824219,1085222,2022-04-11
2022-04-18,128.0500030517578,128.0500030517578,130.0,84.0,85.0,29064488,2022-04-18
2022-04-25,120.94999694824219,120.94999694824219,136.85000610351562,107.0,136.85000610351562,9837626,2022-04-25
2022-05-02,113.05000305175781,113.05000305175781,120.9000015258789,103.55000305175781,119.3499984741211,2492474,2022-05-02
2022-05-09,94.8499984741211,94.8499984741211,112.30000305175781,91.5,112.25,2537514,2022-05-09
2022-05-16,109.69999694824219,109.69999694824219,111.80000305175781,94.0,94.9000015258789,3068153,2022-05-16
2022-05-23,94.44999694824219,94.44999694824219,104.0,88.5,103.0,2465955,2022-05-23
2022-05-30,95.80000305175781,95.80000305175781,99.0,91.1500015258789,94.0,1539330,2022-05-30
2022-06-06,98.8499984741211,98.8499984741211,103.75,93.5,95.80000305175781,2515497,2022-06-06
2022-06-13,86.30000305175781,86.30000305175781,98.05000305175781,81.8499984741211,95.0,1979911,2022-06-13
2022-06-20,79.05000305175781,79.05000305175781,87.3499984741211,71.80000305175781,86.44999694824219,2593274,2022-06-20
2022-06-27,80.19999694824219,80.19999694824219,86.19999694824219,78.8499984741211,80.55000305175781,1307767,2022-06-27
2022-07-04,80.3499984741211,80.3499984741211,84.75,77.5999984741211,80.80000305175781,1316613,2022-07-04
2022-07-11,84.0,84.0,84.5999984741211,79.1500015258789,80.30000305175781,2039077,2022-07-11
2022-07-18,83.6500015258789,83.6500015258789,85.94999694824219,82.5,84.6500015258789,1225573,2022-07-18
2022-07-25,83.4000015258789,83.4000015258789,84.9000015258789,80.0,84.25,1147946,2022-07-25
2022-08-01,83.80000305175781,83.80000305175781,86.80000305175781,80.80000305175781,84.0,1765244,2022-08-01
2022-08-08,83.30000305175781,83.30000305175781,85.25,81.69999694824219,83.25,1084115,2022-08-08
2022-08-15,90.5999984741211,90.5999984741211,95.4000015258789,83.30000305175781,83.30000305175781,4561798,2022-08-15
2022-08-22,86.8499984741211,86.8499984741211,91.69999694824219,84.5999984741211,90.5999984741211,2694593,2022-08-22
2022-08-29,88.44999694824219,88.44999694824219,91.30000305175781,83.69999694824219,85.25,1860866,2022-08-29
2022-09-05,87.3499984741211,87.3499984741211,94.5,87.0,89.25,2851272,2022-09-05
2022-09-12,88.0,88.0,95.75,87.1500015258789,88.0999984741211,3043482,2022-09-12
2022-09-19,84.94999694824219,84.94999694824219,92.0999984741211,84.3499984741211,88.69999694824219,1609836,2022-09-19
2022-09-26,81.0999984741211,81.0999984741211,84.8499984741211,79.25,84.8499984741211,1630546,2022-09-26
2022-10-03,85.30000305175781,85.30000305175781,86.5,80.0,80.80000305175781,1265611,2022-10-03
2022-10-10,82.5999984741211,82.5999984741211,85.19999694824219,80.1500015258789,85.0,701772,2022-10-10
2022-10-17,80.9000015258789,80.9000015258789,82.9000015258789,79.3499984741211,82.5999984741211,960390,2022-10-17
2022-10-24,82.6500015258789,82.6500015258789,83.5,81.19999694824219,81.44999694824219,647744,2022-10-24
2022-10-31,85.8499984741211,85.8499984741211,88.4000015258789,81.55000305175781,82.69999694824219,1447045,2022-10-31
2022-11-07,86.19999694824219,86.19999694824219,88.3499984741211,84.5,86.75,803710,2022-11-07
2022-11-14,86.5999984741211,86.5999984741211,92.44999694824219,85.75,91.0,1308010,2022-11-14
2022-11-21,89.19999694824219,89.19999694824219,91.4000015258789,86.0,86.8499984741211,882301,2022-11-21
2022-11-28,92.25,92.25,94.5999984741211,88.1500015258789,88.9000015258789,1576684,2022-11-28
2022-12-05,91.0999984741211,91.0999984741211,102.3499984741211,90.05000305175781,92.5999984741211,3620815,2022-12-05
2022-12-12,94.30000305175781,94.30000305175781,97.80000305175781,90.19999694824219,91.19999694824219,1490655,2022-12-12
2022-12-19,94.3499984741211,94.3499984741211,114.0,93.0,95.0,8587481,2022-12-19
2022-12-26,112.25,112.25,118.5999984741211,93.25,93.9000015258789,6865718,2022-12-26
2023-01-02,113.0,113.0,124.5999984741211,111.55000305175781,113.0,7418753,2023-01-02
2023-01-09,129.89999389648438,129.89999389648438,131.60000610351562,113.6500015258789,113.8499984741211,9286707,2023-01-09
2023-01-16,130.85000610351562,130.85000610351562,139.39999389648438,127.94999694824219,129.89999389648438,10624970,2023-01-16
2023-01-23,132.8000030517578,132.8000030517578,146.0500030517578,128.5,131.5,9983383,2023-01-23
2023-01-30,132.14999389648438,132.14999389648438,143.5,126.05000305175781,130.0,6121535,2023-01-30
2023-02-06,143.35000610351562,143.35000610351562,149.0,124.30000305175781,132.14999389648438,9475018,2023-02-06
2023-02-13,143.35000610351562,143.35000610351562,144.39999389648438,136.0,142.60000610351562,3745356,2023-02-13
2023-02-20,139.14999389648438,139.14999389648438,151.0,137.14999389648438,143.8000030517578,4844665,2023-02-20
2023-02-27,137.35000610351562,137.35000610351562,139.8000030517578,127.8499984741211,137.0500030517578,4424550,2023-02-27
2023-03-06,143.64999389648438,143.64999389648438,148.39999389648438,136.5500030517578,138.14999389648438,2859823,2023-03-06
2023-03-13,149.6999969482422,149.6999969482422,150.60000610351562,135.14999389648438,143.25,4042739,2023-03-13
2023-03-20,147.89999389648438,147.89999389648438,162.85000610351562,143.75,152.5,13240644,2023-03-20
2023-03-27,147.4499969482422,147.4499969482422,152.0,145.0500030517578,148.89999389648438,3652672,2023-03-27
2023-04-03,145.75,145.75,150.0,144.25,147.35000610351562,1331398,2023-04-03
2023-04-10,152.4499969482422,152.4499969482422,153.89999389648438,145.5,145.5,1859761,2023-04-10
2023-04-17,146.85000610351562,146.85000610351562,157.3000030517578,145.5500030517578,152.0,2212067,2023-04-17
2023-04-24,148.85000610351562,148.85000610351562,149.8000030517578,145.0500030517578,147.35000610351562,1051367,2023-04-24
2023-05-01,152.14999389648438,152.14999389648438,158.60000610351562,148.85000610351562,148.85000610351562,1876794,2023-05-01
2023-05-08,173.39999389648438,173.39999389648438,176.3000030517578,151.64999389648438,152.9499969482422,9327094,2023-05-08
2023-05-15,166.75,166.75,173.85000610351562,161.25,173.85000610351562,2328129,2023-05-15
2023-05-22,168.75,168.75,172.10000610351562,162.64999389648438,167.60000610351562,1706849,2023-05-22
2023-05-29,144.5500030517578,144.5500030517578,169.9499969482422,143.25,169.64999389648438,3406974,2023-05-29
2023-06-05,151.5,151.5,155.5,138.75,145.1999969482422,3378431,2023-06-05
2023-06-12,167.5500030517578,167.5500030517578,169.89999389648438,146.0,152.0,5249904,2023-06-12
2023-06-19,157.75,157.75,168.0,157.0,167.5500030517578,1788025,2023-06-19
2023-06-26,160.75,160.75,165.6999969482422,155.39999389648438,157.8000030517578,1600653,2023-06-26
2023-07-03,197.35000610351562,197.35000610351562,200.9499969482422,160.5500030517578,161.1999969482422,14328671,2023-07-03
2023-07-10,219.5500030517578,219.5500030517578,220.9499969482422,193.3000030517578,197.39999389648438,10457185,2023-07-10
2023-07-17,209.0500030517578,209.0500030517578,231.89999389648438,206.0500030517578,220.5500030517578,5226026,2023-07-17
2023-07-24,222.1999969482422,222.1999969482422,228.3000030517578,210.0,210.0,3357048,2023-07-24
2023-07-31,242.3000030517578,242.3000030517578,248.8000030517578,220.8000030517578,221.89999389648438,8550928,2023-07-31
2023-08-07,216.9499969482422,216.9499969482422,248.5,210.89999389648438,241.60000610351562,5546606,2023-08-07
2023-08-14,199.9499969482422,199.9499969482422,212.0,194.8000030517578,208.0,3264762,2023-08-14
2023-08-21,197.85000610351562,197.85000610351562,208.4499969482422,194.89999389648438,199.9499969482422,2431227,2023-08-21
2023-08-28,204.60000610351562,204.60000610351562,213.25,196.75,197.85000610351562,3049654,2023-08-28
2023-09-04,214.85000610351562,214.85000610351562,220.0,202.35000610351562,206.5,3489795,2023-09-04
2023-09-11,208.8000030517578,208.8000030517578,219.25,195.0500030517578,215.14999389648438,2464158,2023-09-11
2023-09-18,199.39999389648438,199.39999389648438,208.8000030517578,197.6999969482422,208.75,694433,2023-09-18
2023-09-25,199.3000030517578,199.3000030517578,203.75,197.10000610351562,200.89999389648438,697550,2023-09-25
2023-10-02,197.1999969482422,197.1999969482422,200.89999389648438,190.0,199.3000030517578,818062,2023-10-02
2023-10-09,196.6999969482422,196.6999969482422,201.64999389648438,191.0500030517578,197.0,1549692,2023-10-09
2023-10-16,181.5,181.5,204.25,180.85000610351562,197.14999389648438,2224458,2023-10-16
2023-10-23,172.5,172.5,183.3000030517578,159.0500030517578,182.89999389648438,1645591,2023-10-23
2023-10-30,175.0500030517578,175.0500030517578,178.75,166.4499969482422,173.0,1043541,2023-10-30
2023-11-06,175.0,175.0,182.0,173.25,176.0,847135,2023-11-06
2023-11-13,194.39999389648438,194.39999389648438,205.0,176.5,179.14999389648438,3462463,2023-11-13
2023-11-20,194.60000610351562,194.60000610351562,208.39999389648438,187.0500030517578,195.3000030517578,3809984,2023-11-20
2023-11-27,193.25,193.25,202.10000610351562,192.0,194.60000610351562,986941,2023-11-27
2023-12-04,206.6999969482422,206.6999969482422,210.8000030517578,193.3000030517578,196.5,4893270,2023-12-04
2023-12-11,222.5,222.5,229.5,198.9499969482422,208.0500030517578,9538241,2023-12-11
2023-12-18,209.9499969482422,209.9499969482422,232.0,197.5,224.0,5032757,2023-12-18
2023-12-25,209.35000610351562,209.35000610351562,222.0,206.9499969482422,209.9499969482422,2385438,2023-12-25
2024-01-01,208.89999389648438,208.89999389648438,217.89999389648438,204.3000030517578,211.3000030517578,2585854,2024-01-01
2024-01-08,215.75,215.75,225.0,202.9499969482422,208.89999389648438,2818953,2024-01-08
2024-01-15,220.8000030517578,220.8000030517578,235.3000030517578,207.39999389648438,216.75,7040368,2024-01-15
2024-01-22,233.35000610351562,233.35000610351562,242.0,220.8000030517578,220.8000030517578,2210082,2024-01-22
2024-01-29,234.6999969482422,234.6999969482422,244.3000030517578,222.39999389648438,234.0,4923003,2024-01-29
2024-02-05,221.0,221.0,241.10000610351562,217.6999969482422,235.0,2653197,2024-02-05
2024-02-12,208.89999389648438,208.89999389648438,218.5500030517578,192.6999969482422,210.0,2582377,2024-02-12
2024-02-19,208.89999389648438,208.89999389648438,218.39999389648438,207.35000610351562,210.5500030517578,1048790,2024-02-19
2024-02-26,203.4499969482422,203.4499969482422,213.9499969482422,193.5,208.89999389648438,1669275,2024-02-26
2024-03-04,203.5500030517578,203.5500030517578,213.5,200.8000030517578,210.0,1332384,2024-03-04
2024-03-11,183.9499969482422,183.9499969482422,203.85000610351562,175.0,202.89999389648438,1756210,2024-03-11
2024-03-18,193.64999389648438,193.64999389648438,197.9499969482422,181.60000610351562,183.9499969482422,1081511,2024-03-18
2024-03-25,186.14999389648438,186.14999389648438,196.0500030517578,183.0500030517578,193.64999389648438,1126129,2024-03-25
2024-04-01,205.85000610351562,205.85000610351562,207.8000030517578,187.0,187.0,1459384,2024-04-01
2024-04-08,216.35000610351562,216.35000610351562,221.8000030517578,198.3000030517578,209.0,4015455,2024-04-08
2024-04-15,205.3000030517578,205.3000030517578,217.8000030517578,198.9499969482422,211.8000030517578,1656754,2024-04-15
2024-04-22,214.35000610351562,214.35000610351562,222.25,206.10000610351562,208.0,2494393,2024-04-22
2024-04-29,214.0500030517578,214.0500030517578,226.0500030517578,212.60000610351562,215.9499969482422,1895006,2024-04-29
2024-05-06,202.8000030517578,202.8000030517578,216.14999389648438,198.10000610351562,215.0,871569,2024-05-06
2024-05-13,209.5,209.5,210.39999389648438,198.14999389648438,202.5,727642,2024-05-13
2024-05-20,226.60000610351562,226.60000610351562,236.0500030517578,207.10000610351562,207.10000610351562,3514893,2024-05-20
2024-05-27,211.1999969482422,211.1999969482422,224.5,207.8000030517578,224.5,957784,2024-05-27
2024-06-03,206.6999969482422,206.6999969482422,221.14999389648438,182.1999969482422,220.0,1243688,2024-06-03
2024-06-10,212.57000732421875,212.57000732421875,218.5,207.1300048828125,209.5500030517578,936737,2024-06-10
2024-06-17,214.83999633789062,214.83999633789062,219.75,211.3300018310547,212.57000732421875,1221962,2024-06-17
2024-06-24,212.97000122070312,212.97000122070312,222.6999969482422,208.99000549316406,213.55999755859375,1181313,2024-06-24
2024-07-01,260.8399963378906,260.8399963378906,268.0,213.00999450683594,213.8000030517578,19694366,2024-07-01
2024-07-08,265.0899963378906,265.0899963378906,274.7900085449219,252.13999938964844,265.0,4109245,2024-07-08
2024-07-15,247.6199951171875,247.6199951171875,266.0400085449219,242.35000610351562,265.95001220703125,2579850,2024-07-15
2024-07-22,249.35000610351562,249.35000610351562,255.8000030517578,233.10000610351562,245.0,1850844,2024-07-22
2024-07-29,258.54998779296875,258.54998779296875,274.95001220703125,244.69000244140625,249.35000610351562,4823153,2024-07-29
2024-08-05,235.0,235.0,251.14999389648438,233.3000030517578,251.14999389648438,1989568,2024-08-05
2024-08-12,215.25,215.25,234.6999969482422,213.0500030517578,234.6999969482422,1020235,2024-08-12
2024-08-19,231.39999389648438,231.39999389648438,233.9499969482422,215.3000030517578,215.3000030517578,1387594,2024-08-19
2024-08-26,215.25,215.25,238.35000610351562,213.85000610351562,232.0,1615101,2024-08-26
2024-09-02,208.1199951171875,208.1199951171875,218.97000122070312,205.25,216.0,1313698,2024-09-02
2024-09-09,212.77000427246094,212.77000427246094,215.69000244140625,203.0,206.60000610351562,2194730,2024-09-09
2024-09-16,213.89999389648438,213.89999389648438,221.75,206.10000610351562,214.0,1822589,2024-09-16
2024-09-23,242.52000427246094,242.52000427246094,249.0,211.11000061035156,215.85000610351562,5059583,2024-09-23
2024-09-30,229.13999938964844,229.13999938964844,249.5,225.80999755859375,243.0,1976894,2024-09-30
2024-10-07,222.3699951171875,222.3699951171875,228.7899932861328,209.00999450683594,228.7899932861328,1502407,2024-10-07
2024-10-14,218.64999389648438,218.64999389648438,230.0,209.10000610351562,227.60000610351562,892097,2024-10-14
2024-10-21,198.5,198.5,220.6999969482422,194.0,219.5,1258056,2024-10-21
2024-10-28,206.3000030517578,206.3000030517578,208.47999572753906,195.72000122070312,199.9499969482422,499170,2024-10-28
2024-11-04,214.89999389648438,214.89999389648438,225.0,200.64999389648438,206.3000030517578,1339288,2024-11-04
2024-11-11,197.99000549316406,197.99000549316406,216.27000427246094,197.0,214.0,615583,2024-11-11
2024-11-18,196.6699981689453,196.6699981689453,202.9499969482422,188.14999389648438,197.99000549316406,859263,2024-11-18
2024-11-25,213.92999267578125,213.92999267578125,218.8000030517578,198.41000366210938,199.5,1036490,2024-11-25
2024-12-02,216.57000732421875,216.57000732421875,220.97999572753906,212.99000549316406,213.0,981921,2024-12-02
2024-12-09,275.0199890136719,275.0199890136719,280.0,208.14999389648438,217.0,16930505,2024-12-09
2024-12-16,282.9800109863281,282.9800109863281,306.0,266.25,276.0,12667931,2024-12-16
2024-12-23,256.7200012207031,256.7200012207031,288.3999938964844,251.02999877929688,286.0,3148089,2024-12-23
2024-12-30,290.95001220703125,290.95001220703125,290.95001220703125,245.2100067138672,256.79998779296875,1608156,2024-12-30
2025-01-06,289.6000061035156,289.6000061035156,311.45001220703125,280.1000061035156,305.45001220703125,1952624,2025-01-06
2025-01-13,290.5,290.5,298.75,267.3500061035156,282.95001220703125,574416,2025-01-13
2025-01-20,263.3999938964844,263.3999938964844,296.45001220703125,260.0,291.0,562622,2025-01-20
2025-01-27,229.02000427246094,229.02000427246094,261.0,220.0,259.1000061035156,726729,2025-01-27
2025-02-03,235.72999572753906,235.72999572753906,244.47000122070312,219.25,223.00999450683594,499424,2025-02-03
2025-02-10,222.1199951171875,222.1199951171875,240.99000549316406,206.44000244140625,235.75,442420,2025-02-10
2025-02-17,234.0500030517578,234.0500030517578,236.0,212.0,226.6999969482422,332266,2025-02-17
2025-02-24,210.44000244140625,210.44000244140625,234.0500030517578,209.41000366210938,234.0500030517578,238065,2025-02-24
2025-03-03,241.33999633789062,241.33999633789062,251.14999389648438,198.5500030517578,209.41000366210938,487124,2025-03-03
2025-03-10,225.2899932861328,225.2899932861328,244.9499969482422,224.0,241.0,290164,2025-03-10
2025-03-17,242.16000366210938,242.16000366210938,246.0,218.0,225.5,284299,2025-03-17
2025-03-24,234.75999450683594,234.75999450683594,259.70001220703125,225.00999450683594,246.9499969482422,786777,2025-03-24
2025-03-31,245.47000122070312,245.47000122070312,260.0,226.80999755859375,234.75999450683594,1025632,2025-03-31
2025-04-07,232.2100067138672,232.2100067138672,238.8000030517578,196.3699951171875,197.0,906654,2025-04-07
2025-04-14,250.85000610351562,250.85000610351562,256.45001220703125,232.2100067138672,232.2100067138672,630240,2025-04-14
2025-04-21,246.1699981689453,246.1699981689453,264.2200012207031,242.22000122070312,251.85000610351562,941534,2025-04-21
2025-04-28,233.5,233.5,249.89999389648438,232.60000610351562,244.75,356279,2025-04-28
2025-05-05,225.94000244140625,225.94000244140625,245.0500030517578,218.0800018310547,234.72000122070312,541676,2025-05-05
2025-05-12,259.55999755859375,259.55999755859375,264.2300109863281,231.0,231.0,1258415,2025-05-12
2025-05-19,266.6499938964844,266.6499938964844,277.010009765625,256.0199890136719,260.6000061035156,1134465,2025-05-19
2025-05-26,260.0899963378906,260.0899963378906,273.6300048828125,258.2900085449219,268.6499938964844,1261593,2025-05-26
2025-06-02,297.0,297.0,311.45001220703125,253.1999969482422,257.5,6016741,2025-06-02
2025-06-09,271.70001220703125,271.70001220703125,302.0,267.6000061035156,298.04998779296875,2777836,2025-06-09
2025-06-16,283.29998779296875,283.29998779296875,291.25,266.3500061035156,271.5,4181932,2025-06-16
2025-06-23,299.0,299.0,313.0,278.3500061035156,283.0,3723642,2025-06-23
2025-06-30,308.04998779296875,308.04998779296875,322.0,301.79998779296875,302.0,4468186,2025-06-30
2025-07-07,302.1499938964844,302.1499938964844,315.8999938964844,294.1000061035156,309.29998779296875,2217192,2025-07-07
2025-07-14,300.8500061035156,300.8500061035156,304.54998779296875,294.04998779296875,301.5,541845,2025-07-14
