Date,Adj Close_JUBLPHARMA.NS,Close_JUBLPHARMA.NS,High_JUBLPHARMA.NS,Low_JUBLPHARMA.NS,Open_JUBLPHARMA.NS,Volume_JUBLPHARMA.NS,Date
2021-05-03,803.0731201171875,836.0,847.5999755859375,783.0499877929688,798.5,1796231,2021-05-03
2021-05-10,788.56787109375,820.9000244140625,869.8499755859375,808.25,845.5,1709796,2021-05-10
2021-05-17,812.1989135742188,845.5,857.9500122070312,808.5499877929688,827.0,1283163,2021-05-17
2021-05-24,846.8770751953125,881.5999755859375,925.0,826.0,863.0,2290366,2021-05-24
2021-05-31,803.5533447265625,836.5,889.4500122070312,825.0,883.0,1380004,2021-05-31
2021-06-07,741.8820190429688,772.2999877929688,809.9000244140625,756.0999755859375,795.0,2703039,2021-06-07
2021-06-14,704.8023681640625,733.7000122070312,779.0,730.0,776.0,1705156,2021-06-14
2021-06-21,710.0377197265625,739.1500244140625,764.9500122070312,726.5999755859375,730.0,993717,2021-06-21
2021-06-28,694.427734375,722.9000244140625,747.0,711.0,745.0,1589010,2021-06-28
2021-07-05,701.7283325195312,730.5,742.9000244140625,720.0999755859375,726.0,672446,2021-07-05
2021-07-12,685.6860961914062,713.7999877929688,767.0,699.0,736.7999877929688,4753266,2021-07-12
2021-07-19,669.643798828125,697.0999755859375,725.0,690.0,717.0,1480911,2021-07-19
2021-07-26,659.557373046875,686.5999755859375,715.0,659.0499877929688,715.0,1898478,2021-07-26
2021-08-02,641.40185546875,667.7000122070312,695.0,650.5499877929688,695.0,1029978,2021-08-02
2021-08-09,625.6594848632812,646.4000244140625,674.4000244140625,605.0,673.9000244140625,1518554,2021-08-09
2021-08-16,589.169189453125,608.7000122070312,651.4000244140625,606.5999755859375,651.4000244140625,766368,2021-08-16
2021-08-23,601.1713256835938,621.0999755859375,644.3499755859375,585.0499877929688,617.2999877929688,2114051,2021-08-23
2021-08-30,625.611083984375,646.3499755859375,677.8499755859375,627.8499755859375,628.0,1637183,2021-08-30
2021-09-06,610.8504028320312,631.0999755859375,655.0,628.7000122070312,651.0499877929688,493427,2021-09-06
2021-09-13,594.6378784179688,614.3499755859375,635.0,608.0,632.0,1722444,2021-09-13
2021-09-20,597.7835693359375,617.5999755859375,627.0,596.0499877929688,616.0,809285,2021-09-20
2021-09-27,608.3338623046875,628.5,639.5999755859375,604.1500244140625,618.0,1131220,2021-09-27
2021-10-04,610.366455078125,630.5999755859375,649.9500122070312,620.0499877929688,635.5,1039400,2021-10-04
2021-10-11,605.0913696289062,625.1500244140625,648.7999877929688,621.0,635.5999755859375,740617,2021-10-11
2021-10-18,584.8135986328125,604.2000122070312,655.5,593.0499877929688,630.0,1594186,2021-10-18
2021-10-25,577.0702514648438,596.2000122070312,612.0,585.0499877929688,600.0499877929688,876110,2021-10-25
2021-11-01,591.4921264648438,611.0999755859375,620.0,595.0,610.0,300422,2021-11-01
2021-11-08,591.9276733398438,611.5499877929688,626.0,605.0,620.0,446385,2021-11-08
2021-11-15,591.2017822265625,610.7999877929688,623.0,596.0,614.9000244140625,448872,2021-11-15
2021-11-22,577.9413452148438,597.0999755859375,618.0,585.6500244140625,618.0,491826,2021-11-22
2021-11-29,578.4252319335938,597.5999755859375,602.75,575.0,595.0999755859375,486960,2021-11-29
2021-12-06,581.3290405273438,600.5999755859375,605.75,579.6500244140625,599.0,383374,2021-12-06
2021-12-13,564.8744506835938,583.5999755859375,614.3499755859375,578.3499755859375,608.7000122070312,667090,2021-12-13
2021-12-20,557.2763671875,575.75,587.0999755859375,557.0,583.0,384700,2021-12-20
2021-12-27,567.7782592773438,586.5999755859375,595.9500122070312,564.3499755859375,575.0,360762,2021-12-27
2022-01-03,546.4841918945312,564.5999755859375,594.9000244140625,559.0,593.4500122070312,477282,2022-01-03
2022-01-10,552.7271728515625,571.0499877929688,575.9500122070312,561.0,567.0,426649,2022-01-10
2022-01-17,534.0465087890625,551.75,579.7999877929688,550.0,575.0,488619,2022-01-17
2022-01-24,503.89593505859375,520.5999755859375,558.75,518.5,558.75,474435,2022-01-24
2022-01-31,509.655029296875,526.5499877929688,537.4000244140625,516.0499877929688,526.0,350649,2022-01-31
2022-02-07,446.45025634765625,461.25,498.5,454.70001220703125,479.0,1394408,2022-02-07
2022-02-14,429.51177978515625,443.75,479.75,435.79998779296875,467.04998779296875,1596473,2022-02-14
2022-02-21,391.76312255859375,404.75,448.95001220703125,395.1499938964844,443.75,724363,2022-02-21
2022-02-28,383.8746337890625,396.6000061035156,424.0,391.54998779296875,395.0,693329,2022-02-28
2022-03-07,404.1040344238281,417.5,434.04998779296875,392.8500061035156,394.0,773907,2022-03-07
2022-03-14,394.3764953613281,407.45001220703125,422.1000061035156,401.95001220703125,422.1000061035156,523825,2022-03-14
2022-03-21,417.0256652832031,430.8500061035156,462.0,415.6000061035156,415.6000061035156,2821591,2022-03-21
2022-03-28,397.6189880371094,410.79998779296875,433.1000061035156,385.1499938964844,431.5,1381287,2022-03-28
2022-04-04,447.9021301269531,462.75,478.29998779296875,412.0,412.0,1577571,2022-04-04
2022-04-11,460.9205627441406,476.20001220703125,484.8500061035156,461.8500061035156,462.79998779296875,434972,2022-04-11
2022-04-18,468.1315612792969,483.6499938964844,495.95001220703125,452.70001220703125,476.20001220703125,905503,2022-04-18
2022-04-25,456.5165710449219,471.6499938964844,490.8999938964844,453.29998779296875,483.6499938964844,535182,2022-04-25
2022-05-02,418.42913818359375,432.29998779296875,476.5,424.79998779296875,471.6499938964844,271018,2022-05-02
2022-05-09,385.8104553222656,398.6000061035156,439.45001220703125,392.3999938964844,420.0,507660,2022-05-09
2022-05-16,394.90887451171875,408.0,424.8500061035156,396.25,400.70001220703125,289221,2022-05-16
2022-05-23,391.66632080078125,404.6499938964844,424.70001220703125,384.29998779296875,416.0,460306,2022-05-23
2022-05-30,380.0513610839844,392.6499938964844,418.0,378.04998779296875,408.6499938964844,744247,2022-05-30
2022-06-06,369.01715087890625,381.25,405.0,379.04998779296875,394.70001220703125,475623,2022-06-06
2022-06-13,322.3636779785156,333.04998779296875,377.0,326.54998779296875,375.0,425567,2022-06-13
2022-06-20,333.2527160644531,344.29998779296875,347.79998779296875,318.79998779296875,333.1000061035156,344245,2022-06-20
2022-06-27,327.8808288574219,338.75,353.3500061035156,281.79998779296875,349.95001220703125,182995,2022-06-27
2022-07-04,350.3847961425781,362.0,380.0,338.8999938964844,339.0,850194,2022-07-04
2022-07-11,355.2727966308594,367.04998779296875,380.0,353.79998779296875,359.8999938964844,394476,2022-07-11
2022-07-18,355.6599426269531,367.45001220703125,375.79998779296875,360.0,370.1000061035156,340191,2022-07-18
2022-07-25,349.8040466308594,361.3999938964844,371.20001220703125,351.0,367.45001220703125,209166,2022-07-25
2022-08-01,335.6241455078125,346.75,387.0,345.0,363.0,1044806,2022-08-01
2022-08-08,339.0118103027344,350.25,358.45001220703125,342.79998779296875,348.6000061035156,407326,2022-08-08
2022-08-15,339.3604431152344,345.6000061035156,352.54998779296875,340.04998779296875,350.25,386959,2022-08-15
2022-08-22,330.96478271484375,337.04998779296875,347.3999938964844,335.1000061035156,347.3999938964844,367973,2022-08-22
2022-08-29,326.3496398925781,332.3500061035156,369.0,330.3500061035156,335.25,1703840,2022-08-29
2022-09-05,319.6723937988281,325.54998779296875,334.8500061035156,325.0,333.8999938964844,633986,2022-09-05
2022-09-12,307.6435546875,313.29998779296875,336.29998779296875,311.79998779296875,327.29998779296875,1084985,2022-09-12
2022-09-19,329.2463684082031,335.29998779296875,360.0,305.04998779296875,313.0,4392800,2022-09-19
2022-09-26,329.8846740722656,335.95001220703125,338.70001220703125,322.3500061035156,334.95001220703125,534198,2022-09-26
2022-10-03,341.4225158691406,347.70001220703125,349.3999938964844,325.3500061035156,335.95001220703125,559641,2022-10-03
2022-10-10,316.8738708496094,322.70001220703125,345.8999938964844,321.75,344.5,306660,2022-10-10
2022-10-17,333.56695556640625,339.70001220703125,343.0,318.45001220703125,322.70001220703125,1115283,2022-10-17
2022-10-24,364.79278564453125,371.5,376.95001220703125,328.29998779296875,333.29998779296875,1732425,2022-10-24
2022-10-31,379.1783142089844,386.1499938964844,395.79998779296875,364.04998779296875,373.3999938964844,3034083,2022-10-31
2022-11-07,382.1241455078125,389.1499938964844,395.0,375.5,388.0,501142,2022-11-07
2022-11-14,375.6924133300781,382.6000061035156,404.70001220703125,370.29998779296875,390.0,709380,2022-11-14
2022-11-21,372.5502014160156,379.3999938964844,390.5,372.29998779296875,382.0,374148,2022-11-21
2022-11-28,371.91192626953125,378.75,395.6499938964844,374.1000061035156,378.8999938964844,618080,2022-11-28
2022-12-05,398.669921875,406.0,423.8999938964844,370.0,378.75,2855805,2022-12-05
2022-12-12,398.5717468261719,405.8999938964844,422.0,388.29998779296875,409.45001220703125,1846883,2022-12-12
2022-12-19,368.2296447753906,375.0,409.8999938964844,362.6000061035156,406.75,898524,2022-12-19
2022-12-26,367.984130859375,374.75,397.0,368.1000061035156,380.0,873765,2022-12-26
2023-01-02,353.20587158203125,359.70001220703125,379.20001220703125,351.1000061035156,379.20001220703125,610200,2023-01-02
2023-01-09,351.19287109375,357.6499938964844,369.95001220703125,355.04998779296875,369.95001220703125,319613,2023-01-09
2023-01-16,350.0145568847656,356.45001220703125,361.79998779296875,353.04998779296875,359.3500061035156,231761,2023-01-16
2023-01-23,331.553955078125,337.6499938964844,362.3999938964844,331.04998779296875,358.20001220703125,261314,2023-01-23
2023-01-30,337.44561767578125,343.6499938964844,367.6000061035156,311.6000061035156,335.1499938964844,782492,2023-01-30
2023-02-06,317.4630126953125,323.29998779296875,339.04998779296875,319.6000061035156,339.0,414653,2023-02-06
2023-02-13,306.66162109375,312.29998779296875,324.0,307.04998779296875,323.29998779296875,321281,2023-02-13
2023-02-20,308.3309326171875,314.0,320.1000061035156,310.0,312.3999938964844,300691,2023-02-20
2023-02-27,298.46240234375,303.95001220703125,316.0,301.25,314.95001220703125,405448,2023-02-27
2023-03-06,299.4443359375,304.95001220703125,325.0,300.6499938964844,305.45001220703125,437385,2023-03-06
2023-03-13,307.6435546875,313.29998779296875,318.0,273.45001220703125,302.3500061035156,5118556,2023-03-13
2023-03-20,275.9267272949219,281.0,306.5,279.8999938964844,306.0,1087744,2023-03-20
2023-03-27,273.8155517578125,278.8500061035156,290.5,268.8999938964844,281.0,1047036,2023-03-27
2023-04-03,284.51873779296875,289.75,297.04998779296875,279.6000061035156,279.8999938964844,412750,2023-04-03
2023-04-10,298.511474609375,304.0,318.75,290.0,290.0,508847,2023-04-10
2023-04-17,301.5063781738281,307.04998779296875,318.54998779296875,300.29998779296875,302.8500061035156,372617,2023-04-17
2023-04-24,306.1215515136719,311.75,313.3999938964844,299.04998779296875,308.54998779296875,283898,2023-04-24
2023-05-01,301.8992004394531,307.45001220703125,317.25,305.0,311.75,325539,2023-05-01
2023-05-08,335.28533935546875,341.45001220703125,355.5,309.0,309.0,2995065,2023-05-08
2023-05-15,340.0968933105469,346.3500061035156,352.8500061035156,330.1000061035156,343.20001220703125,819118,2023-05-15
2023-05-22,356.34808349609375,362.8999938964844,363.79998779296875,343.75,349.79998779296875,778830,2023-05-22
2023-05-29,329.0008850097656,335.04998779296875,367.70001220703125,322.8999938964844,362.95001220703125,1573194,2023-05-29
2023-06-05,352.8130798339844,359.29998779296875,360.6499938964844,334.45001220703125,335.04998779296875,878374,2023-06-05
2023-06-12,396.3623352050781,403.6499938964844,405.75,357.95001220703125,359.29998779296875,1564142,2023-06-12
2023-06-19,391.99273681640625,399.20001220703125,418.8999938964844,385.70001220703125,418.3999938964844,1306453,2023-06-19
2023-06-26,391.35443115234375,398.54998779296875,414.95001220703125,393.0,414.95001220703125,677979,2023-06-26
2023-07-03,379.2274169921875,386.20001220703125,410.6499938964844,384.8500061035156,399.8500061035156,530942,2023-07-03
2023-07-10,382.4187316894531,389.45001220703125,404.0,383.1499938964844,393.95001220703125,441469,2023-07-10
2023-07-17,366.41302490234375,373.1499938964844,410.0,369.0,390.0,2049383,2023-07-17
2023-07-24,374.219482421875,381.1000061035156,383.95001220703125,363.6000061035156,373.0,571664,2023-07-24
2023-07-31,368.9169921875,375.70001220703125,383.1000061035156,369.1000061035156,383.1000061035156,456035,2023-07-31
2023-08-07,438.880615234375,446.95001220703125,470.75,376.95001220703125,376.95001220703125,7939813,2023-08-07
2023-08-14,433.5826721191406,436.1000061035156,463.45001220703125,430.0,447.95001220703125,1413822,2023-08-14
2023-08-21,444.22088623046875,446.79998779296875,475.8500061035156,436.1000061035156,436.1000061035156,1241414,2023-08-21
2023-08-28,467.13787841796875,469.8500061035156,485.1000061035156,444.54998779296875,452.0,1259908,2023-08-28
2023-09-04,451.32965087890625,453.95001220703125,477.0,450.70001220703125,469.8999938964844,683376,2023-09-04
2023-09-11,431.0473937988281,433.54998779296875,461.95001220703125,428.25,456.1499938964844,594582,2023-09-11
2023-09-18,426.772216796875,429.25,446.3999938964844,426.0,434.79998779296875,452837,2023-09-18
2023-09-25,432.6381530761719,435.1499938964844,442.45001220703125,419.1499938964844,429.25,458115,2023-09-25
2023-10-02,425.42999267578125,427.8999938964844,444.95001220703125,423.5,435.1499938964844,324469,2023-10-02
2023-10-09,409.96978759765625,412.3500061035156,435.6000061035156,411.1000061035156,427.8999938964844,625228,2023-10-09
2023-10-16,397.7904968261719,400.1000061035156,423.0,396.5,400.20001220703125,827089,2023-10-16
2023-10-23,394.9569396972656,397.25,407.6000061035156,318.75,400.1000061035156,6254112,2023-10-23
2023-10-30,392.4216613769531,394.70001220703125,399.0,370.45001220703125,385.3500061035156,2697881,2023-10-30
2023-11-06,404.30267333984375,406.6499938964844,412.3999938964844,391.95001220703125,394.8999938964844,1278329,2023-11-06
2023-11-13,429.3074951171875,431.79998779296875,438.8999938964844,408.0,414.5,3011327,2023-11-13
2023-11-20,415.3883056640625,417.79998779296875,443.8999938964844,415.04998779296875,435.3999938964844,1419798,2023-11-20
2023-11-27,450.434814453125,453.04998779296875,458.6499938964844,409.3999938964844,417.79998779296875,1376993,2023-11-27
2023-12-04,469.8719787597656,472.6000061035156,492.3999938964844,450.79998779296875,464.8999938964844,2134720,2023-12-04
2023-12-11,507.00640869140625,509.95001220703125,522.8499755859375,452.79998779296875,475.0,3553481,2023-12-11
2023-12-18,529.5753784179688,532.6500244140625,535.5,465.0,507.75,4879972,2023-12-18
2023-12-25,542.3014526367188,545.4500122070312,550.7999877929688,526.0499877929688,532.6500244140625,2516832,2023-12-25
2024-01-01,581.42431640625,584.7999877929688,598.2000122070312,560.4000244140625,572.0,5181583,2024-01-01
2024-01-08,558.7062377929688,561.9500122070312,589.0,550.9500122070312,585.9500122070312,1526274,2024-01-08
2024-01-15,569.593017578125,572.9000244140625,579.5,543.0499877929688,561.9500122070312,1667242,2024-01-15
2024-01-22,565.4669799804688,568.75,579.7999877929688,532.1500244140625,572.9000244140625,1360601,2024-01-22
2024-01-29,588.831298828125,592.25,616.7000122070312,555.5499877929688,580.0999755859375,6201926,2024-01-29
2024-02-05,557.5628662109375,560.7999877929688,592.4500122070312,552.5,588.7999877929688,2184234,2024-02-05
2024-02-12,616.3217163085938,619.9000244140625,627.4500122070312,550.0499877929688,557.4500122070312,3657437,2024-02-12
2024-02-19,567.9525146484375,571.25,626.0,563.7999877929688,622.7000122070312,1548897,2024-02-19
2024-02-26,570.2889404296875,573.5999755859375,580.6500244140625,546.1500244140625,576.0,967134,2024-02-26
2024-03-04,585.749267578125,589.1500244140625,612.0,564.5,572.0,2164712,2024-03-04
2024-03-11,564.77099609375,568.0499877929688,592.2999877929688,538.0499877929688,589.0499877929688,1646355,2024-03-11
2024-03-18,561.5894775390625,564.8499755859375,579.5999755859375,558.75,568.0499877929688,745567,2024-03-18
2024-03-25,566.6103515625,569.9000244140625,589.5999755859375,562.7000122070312,564.8499755859375,664820,2024-03-25
2024-04-01,640.8294067382812,644.5499877929688,649.7999877929688,566.5999755859375,572.9000244140625,5589473,2024-04-01
2024-04-08,633.9194946289062,637.5999755859375,666.25,629.7999877929688,647.9000244140625,1757161,2024-04-08
2024-04-15,661.161376953125,665.0,724.4000244140625,607.5499877929688,632.0999755859375,4759806,2024-04-15
2024-04-22,676.7210693359375,680.6500244140625,699.9500122070312,670.0,676.8499755859375,1377769,2024-04-22
2024-04-29,682.2886962890625,686.25,689.9000244140625,660.0,688.9000244140625,651605,2024-04-29
2024-05-06,695.0645141601562,699.0999755859375,717.9000244140625,671.5999755859375,694.25,2673102,2024-05-06
2024-05-13,712.3143920898438,716.4500122070312,741.0,677.2000122070312,700.0,2031702,2024-05-13
2024-05-20,702.4218139648438,706.5,722.4500122070312,693.0,722.4500122070312,736571,2024-05-20
2024-05-27,684.0783081054688,688.0499877929688,733.7000122070312,670.9000244140625,705.1500244140625,1621919,2024-05-27
2024-06-03,752.7794799804688,757.1500244140625,766.4500122070312,617.0499877929688,696.0,2139256,2024-06-03
2024-06-10,751.8846435546875,756.25,775.0,732.3499755859375,745.0,1052187,2024-06-10
2024-06-17,715.8936157226562,720.0499877929688,768.0,711.2000122070312,756.25,1446190,2024-06-17
2024-06-24,735.4799194335938,739.75,770.0,719.0499877929688,720.4000244140625,867784,2024-06-24
2024-07-01,747.0626831054688,751.4000244140625,780.2999877929688,724.9500122070312,733.0,992635,2024-07-01
2024-07-08,717.5341186523438,721.7000122070312,758.9000244140625,713.3499755859375,751.4000244140625,501037,2024-07-08
2024-07-15,745.2233276367188,749.5499877929688,800.0,701.7999877929688,723.5,3612613,2024-07-15
2024-07-22,720.3179321289062,724.5,748.2999877929688,707.7000122070312,740.0,1364909,2024-07-22
2024-07-29,846.4854736328125,851.4000244140625,876.7999877929688,719.9500122070312,727.5999755859375,14693621,2024-07-29
2024-08-05,861.0,861.0,870.0,813.5499877929688,840.0,2838874,2024-08-05
2024-08-12,853.9000244140625,853.9000244140625,886.0,827.0499877929688,867.2000122070312,1607226,2024-08-12
2024-08-19,906.7000122070312,906.7000122070312,925.5,855.5999755859375,862.7999877929688,2325157,2024-08-19
2024-08-26,919.5,919.5,950.5,898.5,915.6500244140625,1709514,2024-08-26
2024-09-02,951.6500244140625,951.6500244140625,969.9000244140625,904.0499877929688,924.2999877929688,1780120,2024-09-02
2024-09-09,1191.0,1191.0,1227.0,933.0,958.0,16958071,2024-09-09
2024-09-16,1206.0999755859375,1206.0999755859375,1247.1500244140625,1128.5,1186.0,5949797,2024-09-16
2024-09-23,1169.699951171875,1169.699951171875,1246.25,1127.050048828125,1208.6500244140625,1652583,2024-09-23
2024-09-30,1111.949951171875,1111.949951171875,1175.0,1075.3499755859375,1151.0,1090750,2024-09-30
2024-10-07,1146.3499755859375,1146.3499755859375,1192.6500244140625,1060.0999755859375,1085.0,1222812,2024-10-07
2024-10-14,1179.6500244140625,1179.6500244140625,1232.0,1135.0,1152.050048828125,1286853,2024-10-14
2024-10-21,1058.3499755859375,1058.3499755859375,1199.0,1041.300048828125,1170.0,1132877,2024-10-21
2024-10-28,1262.5999755859375,1262.5999755859375,1279.75,1033.1500244140625,1045.050048828125,1603606,2024-10-28
2024-11-04,1239.0,1239.0,1309.9000244140625,1193.5999755859375,1280.0,2332475,2024-11-04
2024-11-11,1168.75,1168.75,1258.0,1085.800048828125,1235.0,1201964,2024-11-11
2024-11-18,1138.5,1138.5,1167.949951171875,1115.0,1158.0999755859375,542529,2024-11-18
2024-11-25,1234.25,1234.25,1239.5,1095.0999755859375,1144.5,1073370,2024-11-25
2024-12-02,1213.449951171875,1213.449951171875,1265.0,1190.199951171875,1225.0,919567,2024-12-02
2024-12-09,1114.3499755859375,1114.3499755859375,1221.0,1089.1500244140625,1219.800048828125,805069,2024-12-09
2024-12-16,1061.5999755859375,1061.5999755859375,1135.25,1050.0,1097.0,1609569,2024-12-16
2024-12-23,1079.199951171875,1079.199951171875,1125.0,1050.199951171875,1061.5999755859375,705747,2024-12-23
2024-12-30,1091.8499755859375,1091.8499755859375,1130.0,1055.0,1072.199951171875,993397,2024-12-30
2025-01-06,976.25,976.25,1082.4000244140625,965.0499877929688,1070.0,1431743,2025-01-06
2025-01-13,941.5999755859375,941.5999755859375,976.0999755859375,900.0,950.0,1378759,2025-01-13
2025-01-20,922.2000122070312,922.2000122070312,999.7000122070312,912.0,941.5,818597,2025-01-20
2025-01-27,977.5999755859375,977.5999755859375,1000.0,842.25,915.7999877929688,1888219,2025-01-27
2025-02-03,1000.0499877929688,1000.0499877929688,1074.3499755859375,918.7000122070312,955.0,3274749,2025-02-03
2025-02-10,944.9500122070312,944.9500122070312,1005.8499755859375,905.8499755859375,999.0,1120930,2025-02-10
2025-02-17,966.9500122070312,966.9500122070312,1034.5,943.1500244140625,947.75,2217789,2025-02-17
2025-02-24,902.7000122070312,902.7000122070312,969.7000122070312,878.0499877929688,958.9000244140625,901399,2025-02-24
2025-03-03,910.0999755859375,910.0999755859375,940.0,881.7000122070312,904.9500122070312,1007484,2025-03-03
2025-03-10,866.4500122070312,866.4500122070312,927.9000244140625,851.0,896.7999877929688,1217049,2025-03-10
2025-03-17,902.8499755859375,902.8499755859375,922.0499877929688,845.7999877929688,866.4000244140625,709280,2025-03-17
2025-03-24,895.9000244140625,895.9000244140625,909.9000244140625,850.0999755859375,902.0,1024182,2025-03-24
2025-03-31,929.2000122070312,929.2000122070312,995.0,880.7999877929688,895.9000244140625,2759823,2025-03-31
2025-04-07,918.2999877929688,918.2999877929688,939.8499755859375,802.0,802.0,1948200,2025-04-07
2025-04-14,918.9500122070312,918.9500122070312,927.7999877929688,892.0999755859375,902.3499755859375,788887,2025-04-14
2025-04-21,910.0,910.0,967.9500122070312,901.0,922.9500122070312,1612155,2025-04-21
2025-04-28,904.1500244140625,904.1500244140625,918.8499755859375,866.2999877929688,911.9000244140625,649998,2025-04-28
2025-05-05,867.8499755859375,867.8499755859375,917.0499877929688,840.0,900.0,612481,2025-05-05
2025-05-12,945.5999755859375,945.5999755859375,950.0,870.0,871.5,2072058,2025-05-12
2025-05-19,1074.0,1074.0,1106.6500244140625,939.0,956.9500122070312,5659319,2025-05-19
2025-05-26,1173.800048828125,1173.800048828125,1175.0,1075.25,1079.0,2129123,2025-05-26
2025-06-02,1140.0,1140.0,1192.699951171875,1126.4000244140625,1173.800048828125,1315699,2025-06-02
2025-06-09,1094.199951171875,1094.199951171875,1174.4000244140625,1060.0,1146.5,7055571,2025-06-09
2025-06-16,1107.9000244140625,1107.9000244140625,1172.0,1090.5999755859375,1092.199951171875,3418633,2025-06-16
2025-06-23,1173.9000244140625,1173.9000244140625,1205.0,1101.0,1101.0,1812624,2025-06-23
2025-06-30,1194.0,1194.0,1221.5999755859375,1173.0,1185.5999755859375,1315164,2025-06-30
2025-07-07,1165.699951171875,1165.699951171875,1235.0,1144.0999755859375,1199.0,1346420,2025-07-07
2025-07-14,1202.5999755859375,1202.5999755859375,1206.5,1159.0999755859375,1165.699951171875,539036,2025-07-14
