Date,Adj Close_AMRUTANJAN.NS,Close_AMRUTANJAN.NS,High_AMRUTANJAN.NS,Low_AMRUTANJAN.NS,Open_AMRUTANJAN.NS,Volume_AMRUTANJAN.NS,Date
2020-11-16,478.57818603515625,492.70001220703125,518.7000122070312,473.5,474.04998779296875,1144744,2020-11-16
2020-11-23,491.0232238769531,504.70001220703125,508.5,482.25,493.8999938964844,553753,2020-11-23
2020-11-30,482.2184143066406,495.6499938964844,509.0,492.0,504.70001220703125,175887,2020-11-30
2020-12-07,487.13165283203125,500.70001220703125,531.0,492.95001220703125,497.5,744215,2020-12-07
2020-12-14,496.3255310058594,510.1499938964844,525.0,495.3999938964844,501.8999938964844,381756,2020-12-14
2020-12-21,485.6722412109375,499.20001220703125,520.0,465.95001220703125,510.0,325431,2020-12-21
2020-12-28,489.1260070800781,502.75,513.9000244140625,492.0,500.0,270306,2020-12-28
2021-01-04,535.387451171875,550.2999877929688,589.0,502.79998779296875,508.5,2618053,2021-01-04
2021-01-11,524.9774169921875,539.5999755859375,562.0,530.0,553.0,405035,2021-01-11
2021-01-18,495.2552490234375,509.04998779296875,539.3499755859375,506.0,538.0,188186,2021-01-18
2021-01-25,480.56451416015625,493.95001220703125,518.0499877929688,483.0,517.0,158880,2021-01-25
2021-02-01,502.74658203125,516.75,529.9000244140625,489.6499938964844,494.0,192253,2021-02-01
2021-02-08,571.0443725585938,586.9500122070312,618.0,513.7000122070312,519.0,2173876,2021-02-08
2021-02-15,540.6411743164062,555.7000122070312,598.0,550.9500122070312,585.2999877929688,564070,2021-02-15
2021-02-22,531.7505493164062,545.7999877929688,570.1500244140625,535.0,555.0,407311,2021-02-22
2021-03-01,553.9638061523438,568.5999755859375,589.0,525.0,548.5499877929688,544518,2021-03-01
2021-03-08,522.7874145507812,536.5999755859375,580.0,534.8499755859375,580.0,372994,2021-03-08
2021-03-15,488.6883544921875,501.6000061035156,538.9500122070312,439.3999938964844,537.0,490917,2021-03-15
2021-03-22,547.8258666992188,562.2999877929688,570.0,502.0,502.0,464719,2021-03-22
2021-03-29,560.8810424804688,575.7000122070312,584.0,546.0,562.2999877929688,306825,2021-03-29
2021-04-05,583.1427612304688,598.5499877929688,606.4500122070312,546.0,575.0,374849,2021-04-05
2021-04-12,595.9057006835938,611.6500244140625,632.5,569.4500122070312,617.0,613012,2021-04-12
2021-04-19,618.11865234375,634.4500122070312,659.9000244140625,590.0,590.0,538199,2021-04-19
2021-04-26,620.0184326171875,636.4000244140625,647.25,618.0,637.7999877929688,196865,2021-04-26
2021-05-03,613.1499633789062,629.3499755859375,651.4500122070312,616.2000122070312,646.8499755859375,198029,2021-05-03
2021-05-10,665.5651245117188,683.1500244140625,697.0,630.0,630.0,502247,2021-05-10
2021-05-17,731.7173461914062,751.0499877929688,764.7999877929688,680.0499877929688,691.9000244140625,690977,2021-05-17
2021-05-24,682.6632690429688,700.7000122070312,804.9000244140625,686.1500244140625,764.0,911939,2021-05-24
2021-05-31,687.1936645507812,705.3499755859375,723.0,685.6500244140625,707.7000122070312,476614,2021-05-31
2021-06-07,686.0245971679688,704.1500244140625,715.0,688.0,712.5999755859375,201367,2021-06-07
2021-06-14,662.3499145507812,679.8499755859375,728.0,675.0,709.0,205204,2021-06-14
2021-06-21,658.6966552734375,676.0999755859375,704.7999877929688,672.0,676.0,141029,2021-06-21
2021-06-28,698.6411743164062,717.0999755859375,730.7000122070312,675.0999755859375,688.0,318036,2021-06-28
2021-07-05,696.400390625,714.7999877929688,725.9500122070312,693.0,722.7999877929688,232313,2021-07-05
2021-07-12,687.9243774414062,706.0999755859375,734.7999877929688,703.2000122070312,730.0,184284,2021-07-12
2021-07-19,669.851806640625,687.5499877929688,704.4000244140625,685.0,704.4000244140625,132581,2021-07-19
2021-07-26,665.321533203125,682.9000244140625,695.2999877929688,652.5499877929688,676.4000244140625,282419,2021-07-26
2021-08-02,675.6487426757812,693.5,706.9500122070312,671.2000122070312,685.0,124993,2021-08-02
2021-08-09,654.6046752929688,671.9000244140625,744.8499755859375,656.25,694.0,571882,2021-08-09
2021-08-16,665.2239990234375,682.7999877929688,718.0,678.5,717.0,368469,2021-08-16
2021-08-23,709.6990356445312,728.4500122070312,731.0,665.0,683.0999755859375,310804,2021-08-23
2021-08-30,694.9876708984375,713.3499755859375,746.9000244140625,700.0,746.9000244140625,235319,2021-08-30
2021-09-06,700.638427734375,719.1500244140625,737.0,712.1500244140625,725.0,174339,2021-09-06
2021-09-13,727.722900390625,746.9500122070312,753.2999877929688,720.5499877929688,722.0,276101,2021-09-13
2021-09-20,808.3690185546875,826.7999877929688,883.0,736.0499877929688,747.9000244140625,3016314,2021-09-20
2021-09-27,802.9915771484375,821.2999877929688,860.0,820.0,837.9500122070312,622884,2021-09-27
2021-10-04,809.0044555664062,827.4500122070312,869.6500244140625,819.9500122070312,829.8499755859375,583389,2021-10-04
2021-10-11,887.416748046875,907.6500244140625,940.0,822.2000122070312,833.4000244140625,1336194,2021-10-11
2021-10-18,884.9724731445312,905.1500244140625,985.0,866.25,929.7999877929688,1023999,2021-10-18
2021-10-25,891.8653564453125,912.2000122070312,950.0,895.0,950.0,380340,2021-10-25
2021-11-01,953.265380859375,975.0,995.0,912.3499755859375,919.9000244140625,208267,2021-11-01
2021-11-08,932.4401245117188,953.7000122070312,1024.550048828125,903.2999877929688,1010.0,551579,2021-11-08
2021-11-15,894.1139526367188,914.5,963.8499755859375,902.6500244140625,962.7999877929688,150795,2021-11-15
2021-11-22,876.8280029296875,895.8499755859375,919.75,875.6500244140625,914.0,251635,2021-11-22
2021-11-29,888.475341796875,907.75,913.0999755859375,840.5499877929688,890.0499877929688,133794,2021-11-29
2021-12-06,900.9546508789062,920.5,937.9000244140625,892.75,920.0,122624,2021-12-06
2021-12-13,880.302734375,899.4000244140625,929.5499877929688,882.5,928.0,100029,2021-12-13
2021-12-20,879.6174926757812,898.7000122070312,913.7000122070312,872.0,895.0,158048,2021-12-20
2021-12-27,916.6149291992188,936.5,954.4500122070312,892.8499755859375,899.9000244140625,274938,2021-12-27
2022-01-03,923.3193359375,943.3499755859375,974.9000244140625,920.0,944.0,202874,2022-01-03
2022-01-10,895.5714111328125,915.0,952.0,908.0,952.0,157545,2022-01-10
2022-01-17,881.3792114257812,900.5,923.0,895.0,915.0,115305,2022-01-17
2022-01-24,858.5740356445312,877.2000122070312,904.0,852.2999877929688,900.0,101864,2022-01-24
2022-01-31,813.2081298828125,830.8499755859375,869.75,821.0,865.0,222066,2022-01-31
2022-02-07,827.1065673828125,845.0499877929688,900.0,824.0,845.0,128090,2022-02-07
2022-02-14,781.3982543945312,798.3499755859375,852.4500122070312,770.2000122070312,840.0,170318,2022-02-14
2022-02-21,787.2196044921875,803.2999877929688,844.3499755859375,749.0,786.0,389673,2022-02-21
2022-02-28,794.8143310546875,811.0499877929688,850.9000244140625,801.0499877929688,820.0,156123,2022-02-28
2022-03-07,813.5811767578125,830.2000122070312,870.2999877929688,788.2000122070312,806.9500122070312,127965,2022-03-07
2022-03-14,823.8218994140625,840.6500244140625,859.8499755859375,822.0,844.0,70601,2022-03-14
2022-03-21,839.1095581054688,856.25,866.9500122070312,831.0,848.9500122070312,74140,2022-03-21
2022-03-28,818.4810791015625,835.2000122070312,859.9000244140625,786.0,850.0,207256,2022-03-28
2022-04-04,863.8541870117188,881.5,926.0,832.3499755859375,848.0,283427,2022-04-04
2022-04-11,887.520751953125,905.6500244140625,909.5499877929688,874.8499755859375,884.4000244140625,89401,2022-04-11
2022-04-18,884.6298828125,902.7000122070312,954.5999755859375,880.0,909.9000244140625,270732,2022-04-18
2022-04-25,888.5007934570312,906.6500244140625,934.9500122070312,865.0,900.0,177182,2022-04-25
2022-05-02,832.0537719726562,849.0499877929688,911.0499877929688,840.8499755859375,889.0,99385,2022-05-02
2022-05-09,796.7255249023438,813.0,884.0,772.7999877929688,850.0,214242,2022-05-09
2022-05-16,817.8440551757812,834.5499877929688,841.0,806.4500122070312,817.9500122070312,75735,2022-05-16
2022-05-23,770.5109252929688,786.25,850.5,756.1500244140625,837.9500122070312,103609,2022-05-23
2022-05-30,809.8081665039062,826.3499755859375,842.0,786.0,790.2000122070312,49033,2022-05-30
2022-06-06,800.1552734375,816.5,839.75,793.9500122070312,830.5,52375,2022-06-06
2022-06-13,774.2347412109375,790.0499877929688,829.2999877929688,786.0,802.25,52536,2022-06-13
2022-06-20,773.7937622070312,789.5999755859375,808.0,753.0499877929688,808.0,94757,2022-06-20
2022-06-27,777.076904296875,792.9500122070312,799.0,775.2999877929688,790.1500244140625,45353,2022-06-27
2022-07-04,772.5198974609375,788.2999877929688,814.0,784.9500122070312,797.0499877929688,91550,2022-07-04
2022-07-11,757.085205078125,772.5499877929688,795.0,768.0,792.25,72257,2022-07-11
2022-07-18,775.851806640625,791.7000122070312,794.9000244140625,770.0,776.4500122070312,88852,2022-07-18
2022-07-25,785.6027221679688,801.6500244140625,815.9000244140625,771.0,798.0,78075,2022-07-25
2022-08-01,797.5093994140625,813.7999877929688,822.0,797.1500244140625,812.4500122070312,82435,2022-08-01
2022-08-08,826.957763671875,843.8499755859375,847.25,810.0999755859375,815.0,91307,2022-08-08
2022-08-15,744.6392822265625,759.8499755859375,843.8499755859375,758.5499877929688,843.8499755859375,353639,2022-08-15
2022-08-22,734.8395385742188,749.8499755859375,760.0,721.2000122070312,759.0,171210,2022-08-22
2022-08-29,742.04248046875,757.2000122070312,774.0,730.0499877929688,731.0,153140,2022-08-29
2022-09-05,717.5428466796875,732.2000122070312,759.0,728.0999755859375,755.0,194162,2022-09-05
2022-09-12,715.533935546875,730.1500244140625,758.7999877929688,727.0,738.0,236350,2022-09-12
2022-09-19,715.2658081054688,727.3499755859375,753.5499877929688,714.4000244140625,731.0,189653,2022-09-19
2022-09-26,702.9244384765625,714.7999877929688,734.5,702.3499755859375,727.3499755859375,78041,2022-09-26
2022-10-03,710.2506103515625,722.25,729.3499755859375,711.8499755859375,718.9000244140625,54683,2022-10-03
2022-10-10,701.0560302734375,712.9000244140625,727.7000122070312,710.0,717.25,32297,2022-10-10
2022-10-17,727.1648559570312,739.4500122070312,748.75,704.8499755859375,710.0,82401,2022-10-17
2022-10-24,720.1829223632812,732.3499755859375,753.9500122070312,731.0,749.0,70246,2022-10-24
2022-10-31,733.9994506835938,746.4000244140625,751.9500122070312,721.7999877929688,739.6500244140625,80448,2022-10-31
2022-11-07,719.052001953125,731.2000122070312,749.6500244140625,728.0499877929688,745.0,50202,2022-11-07
2022-11-14,702.7769775390625,714.6500244140625,768.9000244140625,710.0,732.0,72132,2022-11-14
2022-11-21,695.0244750976562,705.7999877929688,718.0999755859375,696.2999877929688,718.0999755859375,73214,2022-11-21
2022-11-28,701.4744873046875,712.3499755859375,719.25,701.5499877929688,705.7999877929688,91595,2022-11-28
2022-12-05,690.3469848632812,701.0499877929688,715.8499755859375,699.6500244140625,712.2999877929688,81330,2022-12-05
2022-12-12,690.642333984375,701.3499755859375,718.2999877929688,699.0499877929688,701.0,61169,2022-12-12
2022-12-19,680.00732421875,690.5499877929688,713.75,688.0,702.25,86527,2022-12-19
2022-12-26,699.7511596679688,710.5999755859375,730.0,693.9000244140625,693.9000244140625,69970,2022-12-26
2023-01-02,697.6832275390625,708.5,729.9000244140625,706.2999877929688,706.2999877929688,80146,2023-01-02
2023-01-09,724.763427734375,736.0,746.0,705.2999877929688,710.3499755859375,96796,2023-01-09
2023-01-16,698.8157348632812,709.6500244140625,741.9000244140625,705.6500244140625,736.0,116539,2023-01-16
2023-01-23,701.8191528320312,712.7000122070312,718.0,704.4000244140625,713.1500244140625,74846,2023-01-23
2023-01-30,698.2741088867188,709.0999755859375,727.0,704.0499877929688,704.2999877929688,95242,2023-01-30
2023-02-06,704.4779663085938,715.4000244140625,720.0,703.2999877929688,712.6500244140625,45608,2023-02-06
2023-02-13,625.059326171875,634.75,718.0,630.0,718.0,275554,2023-02-13
2023-02-20,594.0894165039062,603.2999877929688,634.75,600.0,630.0,117218,2023-02-20
2023-02-27,617.0157470703125,625.5499877929688,638.5499877929688,591.5,603.2999877929688,80907,2023-02-27
2023-03-06,613.1690063476562,621.6500244140625,643.0,616.4000244140625,629.2999877929688,58916,2023-03-06
2023-03-13,600.3955078125,608.7000122070312,623.9000244140625,592.3499755859375,621.6500244140625,60435,2023-03-13
2023-03-20,615.3389892578125,623.8499755859375,652.0,600.5499877929688,608.0,82147,2023-03-20
2023-03-27,568.1417846679688,576.0,630.0,554.0499877929688,630.0,174692,2023-03-27
2023-04-03,595.8089599609375,604.0499877929688,623.7000122070312,581.2999877929688,585.0,86327,2023-04-03
2023-04-10,594.3295288085938,602.5499877929688,616.7000122070312,594.4500122070312,613.0499877929688,53582,2023-04-10
2023-04-17,603.354736328125,611.7000122070312,629.0,591.0,602.2000122070312,92038,2023-04-17
2023-04-24,595.71044921875,603.9500122070312,615.0999755859375,600.0,610.0,50459,2023-04-24
2023-05-01,592.0115966796875,600.2000122070312,615.0,598.7000122070312,603.9500122070312,57777,2023-05-01
2023-05-08,599.9518432617188,608.25,613.9000244140625,588.4500122070312,600.5,105273,2023-05-08
2023-05-15,590.7786865234375,598.9500122070312,608.0,597.5,608.0,48069,2023-05-15
2023-05-22,581.0137329101562,589.0499877929688,609.5,579.2000122070312,598.2000122070312,104725,2023-05-22
2023-05-29,595.71044921875,603.9500122070312,616.9500122070312,590.0,595.5,121836,2023-05-29
2023-06-05,581.6055297851562,589.6500244140625,611.4500122070312,585.0,606.9500122070312,196067,2023-06-05
2023-06-12,631.7617797851562,640.5,664.5,579.0999755859375,594.9000244140625,483892,2023-06-12
2023-06-19,622.588623046875,631.2000122070312,662.25,614.0,635.0499877929688,276553,2023-06-19
2023-06-26,728.17822265625,738.25,775.4500122070312,624.0,624.0,3207311,2023-06-26
2023-07-03,713.5308837890625,723.4000244140625,737.75,702.0499877929688,737.1500244140625,676544,2023-07-03
2023-07-10,692.0281982421875,701.5999755859375,738.0,697.0999755859375,725.9500122070312,295039,2023-07-10
2023-07-17,667.8624267578125,677.0999755859375,705.7000122070312,673.5,701.5999755859375,212763,2023-07-17
2023-07-24,643.3021240234375,652.2000122070312,682.5499877929688,645.0,679.7999877929688,243325,2023-07-24
2023-07-31,640.1951293945312,649.0499877929688,667.5999755859375,640.0,650.25,308605,2023-07-31
2023-08-07,618.1993408203125,626.75,653.4000244140625,622.3499755859375,650.0,215603,2023-08-07
2023-08-14,596.4501953125,604.7000122070312,626.4500122070312,601.0999755859375,626.0499877929688,198307,2023-08-14
2023-08-21,603.6998901367188,612.0499877929688,623.9000244140625,606.0,607.5999755859375,114176,2023-08-21
2023-08-28,601.924560546875,610.25,620.0,606.5499877929688,611.0,149038,2023-08-28
2023-09-04,632.9454345703125,641.7000122070312,659.9000244140625,609.0999755859375,612.9500122070312,376858,2023-09-04
2023-09-11,635.2633666992188,644.0499877929688,651.2999877929688,625.7000122070312,644.9000244140625,187205,2023-09-11
2023-09-18,629.8778076171875,635.9500122070312,650.0,625.0,647.2999877929688,103914,2023-09-18
2023-09-25,610.2669677734375,616.1500244140625,641.8499755859375,611.0,632.1500244140625,131457,2023-09-25
2023-10-02,609.37548828125,615.25,621.8499755859375,601.3499755859375,616.1500244140625,100335,2023-10-02
2023-10-09,600.4119873046875,606.2000122070312,615.25,595.0,615.25,126254,2023-10-09
2023-10-16,595.50927734375,601.25,611.0,599.8499755859375,606.2000122070312,78056,2023-10-16
2023-10-23,598.5796508789062,604.3499755859375,610.9000244140625,563.9000244140625,601.25,137409,2023-10-23
2023-10-30,598.92626953125,604.7000122070312,609.7000122070312,593.4500122070312,600.1500244140625,54551,2023-10-30
2023-11-06,596.8463134765625,602.5999755859375,614.8499755859375,600.0999755859375,604.7000122070312,54633,2023-11-06
2023-11-13,599.3718872070312,605.1500244140625,611.0999755859375,588.0499877929688,604.0,144229,2023-11-13
2023-11-20,605.5623168945312,611.4000244140625,628.7999877929688,593.3499755859375,600.0499877929688,149530,2023-11-20
2023-11-27,595.6057739257812,600.3499755859375,620.0499877929688,599.9500122070312,611.4000244140625,102081,2023-11-27
2023-12-04,590.7940673828125,595.5,608.1500244140625,593.2999877929688,603.3499755859375,124969,2023-12-04
2023-12-11,588.9588012695312,593.6500244140625,602.1500244140625,586.0499877929688,599.7000122070312,140423,2023-12-11
2023-12-18,594.6136474609375,599.3499755859375,605.0,588.7000122070312,593.9500122070312,163947,2023-12-18
2023-12-25,594.712890625,599.4500122070312,609.0,596.2999877929688,599.3499755859375,189937,2023-12-25
2024-01-01,597.788330078125,602.5499877929688,634.0,598.7000122070312,607.4000244140625,590178,2024-01-01
2024-01-08,583.502197265625,588.1500244140625,609.9000244140625,575.0,601.0499877929688,313470,2024-01-08
2024-01-15,595.2089233398438,599.9500122070312,602.0,587.0499877929688,590.4000244140625,169796,2024-01-15
2024-01-22,582.3117065429688,586.9500122070312,599.9500122070312,585.7999877929688,599.9500122070312,65566,2024-01-22
2024-01-29,569.1167602539062,573.6500244140625,591.8499755859375,570.0,588.9000244140625,140997,2024-01-29
2024-02-05,581.6668090820312,586.2999877929688,596.9000244140625,570.5999755859375,576.9500122070312,119204,2024-02-05
2024-02-12,652.0560913085938,657.25,679.7999877929688,620.0,665.25,1834820,2024-02-12
2024-02-19,657.2150268554688,662.4500122070312,702.0,646.0,662.3499755859375,575578,2024-02-19
2024-02-26,661.75341796875,666.0,669.9000244140625,630.3499755859375,665.7999877929688,213932,2024-02-26
2024-03-04,661.2566528320312,665.5,689.0,655.0499877929688,669.25,251632,2024-03-04
2024-03-11,596.6213989257812,600.4500122070312,667.6500244140625,596.0,663.25,331029,2024-03-11
2024-03-18,600.6952514648438,604.5499877929688,624.0,597.2000122070312,608.0,133206,2024-03-18
2024-03-25,616.493896484375,620.4500122070312,628.0,600.0,600.0,166847,2024-03-25
2024-04-01,647.743408203125,651.9000244140625,661.6500244140625,616.5499877929688,625.0,156345,2024-04-01
2024-04-08,644.3153686523438,648.4500122070312,707.0,646.9500122070312,681.0,339885,2024-04-08
2024-04-15,634.1306762695312,638.2000122070312,664.7999877929688,632.6500244140625,645.0,161512,2024-04-15
2024-04-22,677.1546020507812,681.5,698.7999877929688,640.9500122070312,640.9500122070312,340225,2024-04-22
2024-04-29,770.8035888671875,775.75,804.0,686.0,686.0,1629364,2024-04-29
2024-05-06,742.8828125,747.6500244140625,780.0,730.0,775.0,425440,2024-05-06
2024-05-13,735.828125,740.5499877929688,764.0,730.9500122070312,747.6500244140625,148152,2024-05-13
2024-05-20,701.9952392578125,706.5,754.9000244140625,702.7000122070312,744.9500122070312,231171,2024-05-20
2024-05-27,687.0908203125,691.5,711.7999877929688,686.8499755859375,710.0499877929688,173849,2024-05-27
2024-06-03,720.5759887695312,725.2000122070312,739.8499755859375,639.5499877929688,699.4500122070312,250577,2024-06-03
2024-06-10,745.317138671875,750.0999755859375,764.2999877929688,720.5999755859375,725.0,255887,2024-06-10
2024-06-17,746.1617431640625,750.9500122070312,777.0,748.0,750.0999755859375,153220,2024-06-17
2024-06-24,744.7210693359375,749.5,772.5999755859375,742.9000244140625,751.2000122070312,275804,2024-06-24
2024-07-01,783.52197265625,788.5499877929688,825.1500244140625,746.2000122070312,749.9500122070312,485001,2024-07-01
2024-07-08,747.6024780273438,752.4000244140625,795.4000244140625,750.0,788.5499877929688,223023,2024-07-08
2024-07-15,733.7911376953125,738.5,755.9500122070312,724.9500122070312,752.4000244140625,101910,2024-07-15
2024-07-22,748.2483520507812,753.0499877929688,785.7999877929688,720.0,727.0,157071,2024-07-22
2024-07-29,755.4521484375,760.2999877929688,780.8499755859375,743.0499877929688,749.0,220023,2024-07-29
2024-08-05,757.6381225585938,762.5,767.9500122070312,707.5499877929688,745.0,121924,2024-08-05
2024-08-12,745.6152954101562,750.4000244140625,771.0,707.3499755859375,745.0999755859375,289673,2024-08-12
2024-08-19,749.6394653320312,754.4500122070312,820.0,736.0999755859375,743.0999755859375,553707,2024-08-19
2024-08-26,813.678466796875,818.9000244140625,862.5999755859375,745.2000122070312,754.5499877929688,1534803,2024-08-26
2024-09-02,803.3448486328125,808.5,838.9000244140625,803.25,823.75,327615,2024-09-02
2024-09-09,782.3296508789062,787.3499755859375,812.4500122070312,775.0,805.0,117454,2024-09-09
2024-09-16,799.0362548828125,801.5,824.6500244140625,773.25,790.0,210076,2024-09-16
2024-09-23,766.3370971679688,768.7000122070312,811.0,732.25,801.5,1511993,2024-09-23
2024-09-30,766.1875,768.5499877929688,820.7999877929688,764.0,770.0,300449,2024-09-30
2024-10-07,773.2158813476562,775.5999755859375,785.9000244140625,728.0,772.7000122070312,151116,2024-10-07
2024-10-14,767.3340454101562,769.7000122070312,798.7000122070312,751.5,775.5999755859375,108936,2024-10-14
2024-10-21,719.631103515625,721.8499755859375,767.7999877929688,712.3499755859375,762.0,105725,2024-10-21
2024-10-28,759.458251953125,761.7999877929688,775.5,712.5499877929688,721.8499755859375,85533,2024-10-28
2024-11-04,705.026123046875,707.2000122070312,765.0,703.5,751.0,100983,2024-11-04
2024-11-11,698.9947509765625,701.1500244140625,732.25,662.0,701.2000122070312,229447,2024-11-11
2024-11-18,697.6488647460938,699.7999877929688,774.9000244140625,675.0,695.3499755859375,210964,2024-11-18
2024-11-25,736.7258911132812,737.9500122070312,742.4500122070312,698.0999755859375,703.9000244140625,84257,2024-11-25
2024-12-02,720.7025146484375,721.9000244140625,755.0,719.0999755859375,731.0,78583,2024-12-02
2024-12-09,749.3049926757812,750.5499877929688,760.2999877929688,719.0499877929688,727.5,133246,2024-12-09
2024-12-16,747.9073486328125,749.1500244140625,768.0,735.7000122070312,756.3499755859375,106449,2024-12-16
2024-12-23,715.2615966796875,716.4500122070312,751.4500122070312,706.5999755859375,749.1500244140625,44915,2024-12-23
2024-12-30,722.6492309570312,723.8499755859375,734.9000244140625,695.0499877929688,712.0,52565,2024-12-30
2025-01-06,701.2847900390625,702.4500122070312,724.9500122070312,700.0,720.0,38875,2025-01-06
2025-01-13,694.0967407226562,695.25,842.9000244140625,666.0,704.0,544267,2025-01-13
2025-01-20,694.5459594726562,695.7000122070312,712.9500122070312,670.5499877929688,695.25,94090,2025-01-20
2025-01-27,687.0584106445312,688.2000122070312,698.0,637.5999755859375,683.0,85483,2025-01-27
2025-02-03,656.3095092773438,657.4000244140625,686.3499755859375,639.25,686.3499755859375,68832,2025-02-03
2025-02-10,611.1345825195312,612.1500244140625,665.0,596.5999755859375,657.9500122070312,76815,2025-02-10
2025-02-17,597.4074096679688,598.4000244140625,619.5999755859375,586.4000244140625,619.5499877929688,84863,2025-02-17
2025-02-24,577.75,577.75,624.7999877929688,575.5499877929688,584.2999877929688,94599,2025-02-24
2025-03-03,616.3499755859375,616.3499755859375,654.5499877929688,559.9500122070312,579.0,114797,2025-03-03
2025-03-10,589.0999755859375,589.0999755859375,620.9500122070312,580.0,620.9500122070312,70999,2025-03-10
2025-03-17,640.5999755859375,640.5999755859375,647.9000244140625,577.5499877929688,585.5499877929688,109670,2025-03-17
2025-03-24,652.0999755859375,652.0999755859375,674.7000122070312,607.5999755859375,644.9500122070312,201015,2025-03-24
2025-03-31,642.5,642.5,672.0,635.0499877929688,652.0999755859375,52912,2025-03-31
2025-04-07,632.0499877929688,632.0499877929688,644.9000244140625,570.5499877929688,620.0,58349,2025-04-07
2025-04-14,673.1500244140625,673.1500244140625,734.0,632.0499877929688,632.0499877929688,315226,2025-04-14
2025-04-21,654.5,654.5,690.0499877929688,651.0,678.2000122070312,77623,2025-04-21
2025-04-28,698.5999755859375,698.5999755859375,715.0,544.0999755859375,650.2999877929688,292664,2025-04-28
2025-05-05,689.7000122070312,689.7000122070312,703.8499755859375,666.25,700.0,81430,2025-05-05
2025-05-12,703.3499755859375,703.3499755859375,724.7999877929688,694.0,694.0,141116,2025-05-12
2025-05-19,718.2999877929688,718.2999877929688,733.9500122070312,689.0499877929688,700.0,90492,2025-05-19
2025-05-26,712.0,712.0,735.5999755859375,706.25,714.0,101396,2025-05-26
2025-06-02,714.4500122070312,714.4500122070312,751.0,706.0,707.7000122070312,171713,2025-06-02
2025-06-09,695.4500122070312,695.4500122070312,725.9000244140625,681.8499755859375,719.8499755859375,76907,2025-06-09
2025-06-16,727.8499755859375,727.8499755859375,735.0,688.5499877929688,688.5499877929688,113612,2025-06-16
2025-06-23,731.0499877929688,731.0499877929688,742.4500122070312,714.9500122070312,727.8499755859375,62827,2025-06-23
2025-06-30,716.4500122070312,716.4500122070312,735.0,700.2000122070312,734.9500122070312,125727,2025-06-30
2025-07-07,726.4000244140625,726.4000244140625,754.0,701.0,716.7999877929688,178986,2025-07-07
2025-07-14,720.6500244140625,720.6500244140625,727.5499877929688,713.3499755859375,720.0999755859375,14021,2025-07-14
