Date,Adj Close_ASIANPAINT.NS,Close_ASIANPAINT.NS,High_ASIANPAINT.NS,Low_ASIANPAINT.NS,Open_ASIANPAINT.NS,Volume_ASIANPAINT.NS,Date
2020-11-16,2076.995849609375,2166.550048828125,2221.89990234375,2156.699951171875,2179.949951171875,8382098,2020-11-16
2020-11-23,2123.73095703125,2215.300048828125,2244.60009765625,2117.14990234375,2160.550048828125,20923160,2020-11-23
2020-11-30,2337.944580078125,2438.75,2445.0,2206.199951171875,2215.300048828125,12666061,2020-11-30
2020-12-07,2416.74658203125,2520.949951171875,2552.0,2427.949951171875,2440.0,10420383,2020-12-07
2020-12-14,2493.966552734375,2601.5,2636.0,2502.5,2530.0,10637767,2020-12-14
2020-12-21,2538.784912109375,2648.25,2658.0,2496.199951171875,2595.449951171875,5858647,2020-12-21
2020-12-28,2660.822998046875,2775.550048828125,2792.0,2629.550048828125,2654.25,7176773,2020-12-28
2021-01-04,2727.1142578125,2844.699951171875,2849.800048828125,2732.0,2781.10009765625,7161732,2021-01-04
2021-01-11,2483.80517578125,2590.89990234375,2873.449951171875,2580.550048828125,2845.0,15750947,2021-01-11
2021-01-18,2489.317626953125,2596.64990234375,2816.949951171875,2555.39990234375,2592.0,16980576,2021-01-18
2021-01-25,2307.842529296875,2407.35009765625,2631.5,2400.0,2612.85009765625,12024632,2021-01-25
2021-02-01,2278.507080078125,2376.75,2520.0,2370.800048828125,2426.60009765625,13668024,2021-02-01
2021-02-08,2383.33740234375,2486.10009765625,2555.0,2373.39990234375,2394.0,18140379,2021-02-08
2021-02-15,2316.56591796875,2416.449951171875,2517.5,2382.0,2495.0,12927619,2021-02-15
2021-02-22,2183.072021484375,2277.199951171875,2448.0,2260.0,2428.75,13751764,2021-02-22
2021-03-01,2288.429443359375,2387.10009765625,2435.0,2300.0,2300.0,10274585,2021-03-01
2021-03-08,2302.09033203125,2401.35009765625,2464.64990234375,2360.050048828125,2383.0,5729585,2021-03-08
2021-03-15,2311.5810546875,2411.25,2480.0,2343.050048828125,2402.550048828125,12968018,2021-03-15
2021-03-22,2401.599609375,2505.14990234375,2513.949951171875,2390.0,2390.0,12724563,2021-03-22
2021-03-29,2446.273681640625,2551.75,2583.449951171875,2505.14990234375,2505.14990234375,5168516,2021-03-29
2021-04-05,2522.055908203125,2630.800048828125,2668.050048828125,2484.5,2558.0,8662262,2021-04-05
2021-04-12,2553.59619140625,2663.699951171875,2693.5,2537.0,2578.199951171875,6598527,2021-04-12
2021-04-19,2413.87109375,2517.949951171875,2650.0,2488.0,2650.0,6346674,2021-04-19
2021-04-26,2431.558349609375,2536.39990234375,2642.0,2524.050048828125,2530.0,5716125,2021-04-26
2021-05-03,2446.17724609375,2551.64990234375,2617.949951171875,2505.60009765625,2510.0,6247321,2021-05-03
2021-05-10,2659.81640625,2774.5,2835.25,2521.300048828125,2589.0,15324515,2021-05-10
2021-05-17,2715.418701171875,2832.5,2854.0,2747.550048828125,2782.0,7222307,2021-05-17
2021-05-24,2819.146484375,2940.699951171875,2965.0,2808.199951171875,2846.0,7920202,2021-05-24
2021-05-31,2803.9990234375,2924.89990234375,2990.0,2877.14990234375,2938.0,8269068,2021-05-31
2021-06-07,2834.053466796875,2956.25,2971.60009765625,2903.949951171875,2930.0,5128702,2021-06-07
2021-06-14,2935.70556640625,3047.199951171875,3077.800048828125,2916.5,2955.10009765625,7696083,2021-06-14
2021-06-21,2893.990234375,3003.89990234375,3092.85009765625,2975.449951171875,3024.199951171875,4701296,2021-06-21
2021-06-28,2895.049560546875,3005.0,3038.85009765625,2973.050048828125,3024.0,4712728,2021-06-28
2021-07-05,2900.44482421875,3010.60009765625,3069.0,2996.0,3020.0,4315311,2021-07-05
2021-07-12,2879.924072265625,2989.300048828125,3042.85009765625,2965.0,3034.89990234375,3637877,2021-07-12
2021-07-19,2970.918212890625,3083.75,3179.5,2965.0,2989.300048828125,10391659,2021-07-19
2021-07-26,2850.20263671875,2958.449951171875,3119.0,2951.89990234375,3079.949951171875,4867873,2021-07-26
2021-08-02,2857.91015625,2966.449951171875,3065.0,2960.64990234375,2985.60009765625,5362464,2021-08-02
2021-08-09,2879.345947265625,2988.699951171875,3015.0,2952.550048828125,2994.64990234375,3548540,2021-08-09
2021-08-16,2999.049560546875,3112.949951171875,3124.050048828125,2960.0,2980.0,7805153,2021-08-16
2021-08-23,2925.685791015625,3036.800048828125,3163.85009765625,3012.60009765625,3159.050048828125,5094414,2021-08-23
2021-08-30,3216.635986328125,3338.800048828125,3344.949951171875,3048.050048828125,3056.699951171875,7437761,2021-08-30
2021-09-06,3223.910400390625,3346.35009765625,3394.60009765625,3297.0,3342.0,3244555,2021-09-06
2021-09-13,3182.19384765625,3303.050048828125,3388.60009765625,3285.050048828125,3346.60009765625,3830628,2021-09-13
2021-09-20,3322.418701171875,3448.60009765625,3505.0,3265.0,3299.949951171875,5907981,2021-09-20
2021-09-27,3061.5751953125,3177.85009765625,3470.0,3170.0,3461.60009765625,6427335,2021-09-27
2021-10-04,3185.9033203125,3306.89990234375,3329.0,3178.0,3202.800048828125,4676675,2021-10-04
2021-10-11,3177.13623046875,3297.800048828125,3358.89990234375,3280.0,3326.39990234375,2443462,2021-10-11
2021-10-18,2873.2763671875,2982.39990234375,3283.949951171875,2912.14990234375,3252.5,11782865,2021-10-18
2021-10-25,2986.669677734375,3100.10009765625,3147.60009765625,2857.25,2950.0,11669719,2021-10-25
2021-11-01,3047.249755859375,3159.25,3190.0,3080.0,3128.0,2775131,2021-11-01
2021-11-08,3012.188232421875,3122.89990234375,3181.0,3052.0,3165.0,3970126,2021-11-08
2021-11-15,3112.45361328125,3226.85009765625,3260.0,3120.10009765625,3126.0,5322757,2021-11-15
2021-11-22,3031.672607421875,3143.10009765625,3308.35009765625,3091.0,3241.0,6443736,2021-11-22
2021-11-29,3000.1796875,3110.449951171875,3199.75,3071.89990234375,3131.0,7114543,2021-11-29
2021-12-06,3166.75732421875,3283.14990234375,3292.0,3016.449951171875,3115.0,8176943,2021-12-06
2021-12-13,3128.7060546875,3243.699951171875,3341.0,3227.699951171875,3285.10009765625,4463290,2021-12-13
2021-12-20,3168.3486328125,3284.800048828125,3307.89990234375,3181.0,3227.0,3983763,2021-12-20
2021-12-27,3263.019287109375,3382.949951171875,3405.0,3226.199951171875,3280.10009765625,3712664,2021-12-27
2022-01-03,3449.514892578125,3576.300048828125,3582.0,3383.0,3383.0,4788775,2022-01-03
2022-01-10,3245.126953125,3364.39990234375,3590.0,3346.0,3580.0,4699360,2022-01-10
2022-01-17,3158.751708984375,3274.85009765625,3399.0,3222.0,3364.39990234375,7674292,2022-01-17
2022-01-24,3000.566162109375,3110.85009765625,3270.0,3010.75,3268.0,7002188,2022-01-24
2022-01-31,3121.90576171875,3236.64990234375,3248.800048828125,3136.39990234375,3140.0,4226228,2022-01-31
2022-02-07,3102.277587890625,3216.300048828125,3259.0,3143.10009765625,3234.0,3448830,2022-02-07
2022-02-14,3142.9326171875,3258.449951171875,3294.949951171875,3120.0,3140.0,3042936,2022-02-14
2022-02-21,3008.61962890625,3119.199951171875,3296.89990234375,3051.5,3235.0,5693483,2022-02-21
2022-02-28,2641.078369140625,2738.14990234375,3190.5,2662.050048828125,3090.0,16078647,2022-02-28
2022-03-07,2828.05615234375,2932.0,3040.0,2599.35009765625,2649.89990234375,15158410,2022-03-07
2022-03-14,3025.40283203125,3136.60009765625,3163.300048828125,2917.300048828125,2950.0,7226655,2022-03-14
2022-03-21,2938.930908203125,3046.949951171875,3117.300048828125,2950.550048828125,3117.300048828125,6050382,2022-03-21
2022-03-28,3003.74853515625,3114.14990234375,3129.25,2995.64990234375,3046.949951171875,4753067,2022-03-28
2022-04-04,3092.583740234375,3206.25,3220.0,3080.0,3124.949951171875,4119659,2022-04-04
2022-04-11,2971.43603515625,3080.64990234375,3222.0,3066.10009765625,3184.0,2588267,2022-04-11
2022-04-18,3052.21728515625,3164.39990234375,3174.39990234375,2970.0,3056.0,4370694,2022-04-18
2022-04-25,3122.436279296875,3237.199951171875,3278.0,3085.949951171875,3134.0,6854559,2022-04-25
2022-05-02,2909.3193359375,3016.25,3211.5,3003.89990234375,3195.0,3364066,2022-05-02
2022-05-09,2955.376708984375,3064.0,3138.75,2975.0,3000.85009765625,7718283,2022-05-09
2022-05-16,2999.697509765625,3109.949951171875,3128.800048828125,2951.0,3089.89990234375,4843235,2022-05-16
2022-05-23,2734.350341796875,2834.85009765625,3188.0,2718.550048828125,3143.949951171875,9977758,2022-05-23
2022-05-30,2784.554931640625,2886.89990234375,2939.89990234375,2811.0,2880.0,9097184,2022-05-30
2022-06-06,2612.720947265625,2708.75,2872.0,2633.75,2871.10009765625,7791292,2022-06-06
2022-06-13,2503.06982421875,2580.199951171875,2725.449951171875,2560.0,2669.949951171875,8222967,2022-06-13
2022-06-20,2678.368408203125,2760.89990234375,2784.800048828125,2588.35009765625,2600.0,8337649,2022-06-20
2022-06-27,2690.251953125,2773.14990234375,2827.64990234375,2678.0,2779.89990234375,6969084,2022-06-27
2022-07-04,2793.714111328125,2879.800048828125,2932.0,2744.800048828125,2775.14990234375,6555160,2022-07-04
2022-07-11,2889.1240234375,2978.14990234375,2985.0,2851.35009765625,2874.0,6901606,2022-07-11
2022-07-18,2975.7060546875,3067.39990234375,3092.75,2978.14990234375,2994.75,4781198,2022-07-18
2022-07-25,3234.093994140625,3333.75,3354.35009765625,3051.64990234375,3069.5,9007683,2022-07-25
2022-08-01,3370.0546875,3473.89990234375,3491.949951171875,3314.5,3340.050048828125,5669575,2022-08-01
2022-08-08,3325.381103515625,3427.85009765625,3477.949951171875,3383.0,3465.0,3772944,2022-08-08
2022-08-15,3378.44580078125,3482.550048828125,3545.64990234375,3427.85009765625,3427.85009765625,2910807,2022-08-15
2022-08-22,3224.19921875,3323.550048828125,3485.550048828125,3302.0,3462.10009765625,6350342,2022-08-22
2022-08-29,3328.485595703125,3431.050048828125,3489.0,3236.699951171875,3247.0,4616208,2022-08-29
2022-09-05,3338.962890625,3441.85009765625,3484.64990234375,3384.0,3425.050048828125,3588191,2022-09-05
2022-09-12,3223.22900390625,3322.550048828125,3459.0,3309.550048828125,3441.85009765625,4422449,2022-09-12
2022-09-19,3293.755859375,3395.25,3440.0,3231.300048828125,3320.64990234375,3669891,2022-09-19
2022-09-26,3242.533935546875,3342.449951171875,3582.89990234375,3285.25,3370.0,9513339,2022-09-26
2022-10-03,3243.746337890625,3343.699951171875,3368.35009765625,3285.75,3348.0,3626239,2022-10-03
2022-10-10,3090.275634765625,3185.5,3360.0,3180.0,3280.0,5583897,2022-10-10
2022-10-17,2999.958740234375,3092.39990234375,3250.0,3072.64990234375,3185.5,7049823,2022-10-17
2022-10-24,2962.124755859375,3053.39990234375,3159.0,3033.0,3150.0,3916470,2022-10-24
2022-10-31,3086.249755859375,3181.35009765625,3185.0,3061.050048828125,3082.0,3714266,2022-10-31
2022-11-07,2968.342041015625,3055.39990234375,3198.0,3033.5,3186.0,5246571,2022-11-07
2022-11-14,3007.299560546875,3095.5,3114.85009765625,3041.050048828125,3056.0,4421342,2022-11-14
2022-11-21,3019.589111328125,3108.14990234375,3120.25,3066.199951171875,3105.0,3335255,2022-11-21
2022-11-28,3053.883056640625,3143.449951171875,3199.949951171875,3096.699951171875,3108.14990234375,6033668,2022-11-28
2022-12-05,3135.00439453125,3226.949951171875,3242.35009765625,3112.5,3130.0,5415960,2022-12-05
2022-12-12,2968.827880859375,3055.89990234375,3230.0,3050.300048828125,3227.0,5306232,2022-12-12
2022-12-19,2970.77099609375,3057.89990234375,3112.449951171875,3018.0,3062.0,3905235,2022-12-19
2022-12-26,2999.916015625,3087.89990234375,3143.800048828125,3028.800048828125,3057.89990234375,3670684,2022-12-26
2023-01-02,2893.5361328125,2978.39990234375,3087.89990234375,2952.0,3087.89990234375,4872185,2023-01-02
2023-01-09,2826.259033203125,2909.14990234375,3017.64990234375,2871.75,2993.300048828125,5629498,2023-01-09
2023-01-16,2708.366943359375,2787.800048828125,2973.60009765625,2781.0,2925.0,7805322,2023-01-16
2023-01-23,2645.0732421875,2722.64990234375,2827.10009765625,2685.85009765625,2800.0,5123182,2023-01-23
2023-01-30,2681.74755859375,2760.39990234375,2779.949951171875,2694.0,2724.0,6897568,2023-01-30
2023-02-06,2724.6884765625,2804.60009765625,2830.949951171875,2718.0,2760.39990234375,4310934,2023-02-06
2023-02-13,2752.862060546875,2833.60009765625,2845.85009765625,2754.0,2814.5,3439181,2023-02-13
2023-02-20,2660.471435546875,2738.5,2852.0,2700.10009765625,2845.0,5078032,2023-02-20
2023-02-27,2748.247314453125,2828.85009765625,2853.300048828125,2725.050048828125,2740.39990234375,4477656,2023-02-27
2023-03-06,2749.55859375,2830.199951171875,2884.0,2807.0,2843.0,2894719,2023-03-06
2023-03-13,2781.084228515625,2862.64990234375,2923.949951171875,2740.050048828125,2823.5,7647573,2023-03-13
2023-03-20,2718.761962890625,2798.5,2915.0,2767.75,2915.0,4298757,2023-03-20
2023-03-27,2682.9619140625,2761.64990234375,2820.0,2747.5,2798.5,4405592,2023-03-27
2023-04-03,2729.788818359375,2809.85009765625,2825.0,2708.64990234375,2746.949951171875,2331492,2023-04-03
2023-04-10,2729.69140625,2809.75,2813.300048828125,2750.050048828125,2810.0,5299836,2023-04-10
2023-04-17,2799.97998046875,2882.10009765625,2887.0,2800.64990234375,2825.0,3927934,2023-04-17
2023-04-24,2819.653076171875,2902.35009765625,2920.0,2846.60009765625,2882.10009765625,3668434,2023-04-24
2023-05-01,2927.1015625,3012.949951171875,3025.0,2893.0,2902.35009765625,4236094,2023-05-01
2023-05-08,3041.88525390625,3131.10009765625,3179.75,2993.0,3015.0,7947355,2023-05-08
2023-05-15,2996.564697265625,3084.449951171875,3168.0,3068.050048828125,3134.199951171875,3599385,2023-05-15
2023-05-22,3039.26220703125,3128.39990234375,3136.949951171875,3046.0,3070.0,2748656,2023-05-22
2023-05-29,3145.0107421875,3237.25,3249.949951171875,3116.050048828125,3147.199951171875,5277638,2023-05-29
2023-06-05,3089.92626953125,3180.550048828125,3247.0,3168.550048828125,3239.949951171875,3340507,2023-06-05
2023-06-12,3243.801513671875,3316.85009765625,3322.0,3151.14990234375,3185.199951171875,5161257,2023-06-12
2023-06-19,3225.07275390625,3297.699951171875,3344.949951171875,3242.449951171875,3318.85009765625,4257960,2023-06-19
2023-06-26,3288.006103515625,3362.050048828125,3449.60009765625,3271.39990234375,3295.0,3656415,2023-06-26
2023-07-03,3270.06005859375,3343.699951171875,3414.0,3331.0,3365.0,2895049,2023-07-03
2023-07-10,3354.21484375,3429.75,3439.0,3293.949951171875,3345.0,3929092,2023-07-10
2023-07-17,3440.227783203125,3517.699951171875,3537.949951171875,3425.0,3429.75,3848291,2023-07-17
2023-07-24,3316.024658203125,3390.699951171875,3568.0,3350.0,3506.0,5622780,2023-07-24
2023-07-31,3266.09912109375,3339.64990234375,3388.0,3317.949951171875,3323.199951171875,3720090,2023-07-31
2023-08-07,3115.197509765625,3185.35009765625,3359.949951171875,3180.0,3316.050048828125,3676080,2023-08-07
2023-08-14,3093.87744140625,3163.550048828125,3224.0,3152.25,3185.35009765625,2879264,2023-08-14
2023-08-21,3187.518798828125,3259.300048828125,3265.0,3152.14990234375,3159.89990234375,3632382,2023-08-21
2023-08-28,3187.76318359375,3259.550048828125,3302.85009765625,3217.10009765625,3264.949951171875,4091656,2023-08-28
2023-09-04,3166.73681640625,3238.050048828125,3266.25,3195.0,3259.550048828125,3366367,2023-09-04
2023-09-11,3126.248291015625,3196.64990234375,3294.199951171875,3185.0,3242.0,4466318,2023-09-11
2023-09-18,3202.726318359375,3274.85009765625,3283.60009765625,3180.550048828125,3200.0,3316946,2023-09-18
2023-09-25,3091.4326171875,3161.050048828125,3334.800048828125,3134.0,3272.300048828125,6427936,2023-09-25
2023-10-02,3125.3681640625,3195.75,3232.10009765625,3151.35009765625,3161.050048828125,3928596,2023-10-02
2023-10-09,3079.452392578125,3148.800048828125,3188.5,3128.25,3140.050048828125,4419915,2023-10-09
2023-10-16,3037.448486328125,3105.85009765625,3137.0,3064.550048828125,3124.0,3407194,2023-10-16
2023-10-23,2890.06689453125,2955.14990234375,3108.89990234375,2931.0,3096.050048828125,4586062,2023-10-23
2023-10-30,2912.267333984375,2977.85009765625,3012.75,2930.0,2974.0,4677303,2023-10-30
2023-11-06,3013.947998046875,3076.449951171875,3111.39990234375,2983.85009765625,2998.0,3376291,2023-11-06
2023-11-13,3104.51953125,3168.89990234375,3228.25,3065.0,3098.0,3211587,2023-11-13
2023-11-20,3072.43505859375,3136.14990234375,3171.89990234375,3111.0,3168.89990234375,2854178,2023-11-20
2023-11-27,3108.92822265625,3173.39990234375,3190.60009765625,3108.35009765625,3136.14990234375,4021920,2023-11-27
2023-12-04,3166.337890625,3232.0,3299.949951171875,3166.5,3190.0,5220474,2023-12-04
2023-12-11,3246.57373046875,3313.89990234375,3326.35009765625,3185.5,3230.0,5536329,2023-12-11
2023-12-18,3273.417236328125,3341.300048828125,3359.949951171875,3271.85009765625,3313.0,5188588,2023-12-18
2023-12-25,3333.27587890625,3402.39990234375,3422.949951171875,3341.300048828125,3341.300048828125,2832298,2023-12-25
2024-01-01,3287.377685546875,3355.550048828125,3411.800048828125,3345.0,3403.0,2409559,2024-01-01
2024-01-08,3211.20751953125,3277.800048828125,3376.5,3244.0,3355.0,3118148,2024-01-08
2024-01-15,3101.531982421875,3165.85009765625,3320.0,3048.60009765625,3282.199951171875,6630947,2024-01-15
2024-01-22,2889.283203125,2949.199951171875,3165.85009765625,2942.300048828125,3165.85009765625,7033118,2024-01-22
2024-01-29,2876.645263671875,2936.300048828125,3005.0,2919.949951171875,2940.050048828125,9795538,2024-01-29
2024-02-05,2891.68310546875,2951.64990234375,3002.949951171875,2902.64990234375,2950.0,6307178,2024-02-05
2024-02-12,2946.79052734375,3007.89990234375,3035.0,2920.050048828125,2951.64990234375,4330129,2024-02-12
2024-02-19,2925.286376953125,2985.949951171875,3027.199951171875,2932.10009765625,3007.89990234375,6483545,2024-02-19
2024-02-26,2774.21923828125,2831.75,2930.0,2776.75,2920.0,10555465,2024-02-26
2024-03-04,2812.23095703125,2870.550048828125,2894.0,2777.75,2860.0,4995110,2024-03-04
2024-03-11,2809.2919921875,2867.550048828125,2899.89990234375,2835.0,2895.550048828125,5223540,2024-03-11
2024-03-18,2783.771240234375,2841.5,2866.0,2797.550048828125,2866.0,5778838,2024-03-18
2024-03-25,2788.91455078125,2846.75,2868.0,2810.0,2841.5,4393244,2024-03-25
2024-04-01,2824.868896484375,2883.449951171875,2943.25,2845.0,2860.949951171875,4924254,2024-04-01
2024-04-08,2796.507080078125,2854.5,2916.449951171875,2845.0,2908.0,4095171,2024-04-08
2024-04-15,2751.49072265625,2808.550048828125,2859.199951171875,2766.14990234375,2830.199951171875,4866009,2024-04-15
2024-04-22,2786.3671875,2844.14990234375,2883.10009765625,2814.050048828125,2846.60009765625,4543202,2024-04-22
2024-04-29,2870.228271484375,2929.75,2997.0,2839.0,2844.14990234375,5944719,2024-04-29
2024-05-06,2714.9482421875,2771.25,2967.949951171875,2670.10009765625,2950.0,9077760,2024-05-06
2024-05-13,2759.13232421875,2816.35009765625,2895.0,2754.10009765625,2771.25,7890402,2024-05-13
2024-05-20,2816.345703125,2874.75,2921.25,2801.0,2809.89990234375,3793384,2024-05-20
2024-05-27,2822.66455078125,2881.199951171875,2921.699951171875,2855.550048828125,2887.89990234375,7524721,2024-05-27
2024-06-03,2868.219970703125,2927.699951171875,3027.300048828125,2775.75,2950.0,9336712,2024-06-03
2024-06-10,2862.243896484375,2921.60009765625,2951.89990234375,2865.64990234375,2928.0,5143262,2024-06-10
2024-06-17,2859.52099609375,2890.85009765625,2928.0,2872.39990234375,2921.60009765625,4611523,2024-06-17
2024-06-24,2885.43701171875,2917.050048828125,2932.0,2844.050048828125,2883.0,5905273,2024-06-24
2024-07-01,2904.08251953125,2935.89990234375,2968.449951171875,2888.0,2889.300048828125,4879689,2024-07-01
2024-07-08,2966.647216796875,2999.14990234375,3052.0,2890.0,2935.89990234375,7662551,2024-07-08
2024-07-15,2914.122802734375,2946.050048828125,3015.949951171875,2842.0,2999.0,12060309,2024-07-15
2024-07-22,2918.177978515625,2950.14990234375,2973.35009765625,2885.25,2937.0,7598509,2024-07-22
2024-07-29,3073.031494140625,3106.699951171875,3129.050048828125,2936.0,2953.050048828125,9572402,2024-07-29
2024-08-05,3007.648193359375,3040.60009765625,3145.0,2966.0,3069.949951171875,7757512,2024-08-05
2024-08-12,3015.115966796875,3048.14990234375,3084.0,2994.050048828125,3020.0,3208041,2024-08-12
2024-08-19,3120.4619140625,3154.64990234375,3198.64990234375,3038.35009765625,3053.949951171875,4717848,2024-08-19
2024-08-26,3092.913818359375,3126.800048828125,3203.64990234375,3092.699951171875,3155.0,4431638,2024-08-26
2024-09-02,3238.2216796875,3273.699951171875,3285.89990234375,3139.60009765625,3148.0,7272314,2024-09-02
2024-09-09,3321.65771484375,3358.050048828125,3393.0,3258.0,3273.699951171875,7436037,2024-09-09
2024-09-16,3271.111328125,3306.949951171875,3394.89990234375,3251.550048828125,3360.0,4484357,2024-09-16
2024-09-23,3274.870361328125,3310.75,3337.949951171875,3206.75,3316.949951171875,4588420,2024-09-23
2024-09-30,3039.2021484375,3072.5,3358.0,3054.550048828125,3310.75,5350003,2024-09-30
2024-10-07,3004.284912109375,3037.199951171875,3146.699951171875,3026.0,3075.0,5091078,2024-10-07
2024-10-14,2959.722900390625,2992.14990234375,3103.550048828125,2980.60009765625,3037.0,4296133,2024-10-14
2024-10-21,2925.943115234375,2958.0,3057.949951171875,2951.0,3007.050048828125,3592525,2024-10-21
2024-10-28,2907.989990234375,2939.85009765625,3028.0,2919.0,2987.89990234375,3074565,2024-10-28
2024-11-04,2739.4365234375,2769.449951171875,2962.14990234375,2762.39990234375,2962.14990234375,7071411,2024-11-04
2024-11-11,2456.239013671875,2483.14990234375,2598.75,2451.10009765625,2565.050048828125,15311471,2024-11-11
2024-11-18,2445.40771484375,2472.199951171875,2520.0,2422.949951171875,2520.0,7070394,2024-11-18
2024-11-25,2456.931884765625,2479.60009765625,2518.0,2450.050048828125,2505.0,6411022,2024-11-25
2024-12-02,2407.488037109375,2429.699951171875,2494.0,2423.89990234375,2479.60009765625,8188403,2024-12-02
2024-12-09,2385.639404296875,2407.64990234375,2439.0,2354.0,2438.14990234375,7536758,2024-12-09
2024-12-16,2261.485107421875,2282.35009765625,2419.949951171875,2265.35009765625,2419.949951171875,7605586,2024-12-16
2024-12-23,2250.635009765625,2271.39990234375,2302.550048828125,2256.5,2300.0,3546329,2024-12-23
2024-12-30,2314.594970703125,2335.949951171875,2348.949951171875,2256.800048828125,2280.25,5527995,2024-12-30
2025-01-06,2299.533935546875,2320.75,2361.39990234375,2256.699951171875,2335.949951171875,5948055,2025-01-06
2025-01-13,2240.330322265625,2261.0,2301.89990234375,2207.800048828125,2291.75,6622669,2025-01-13
2025-01-20,2241.71728515625,2262.39990234375,2315.0,2244.89990234375,2272.25,4487200,2025-01-20
2025-01-27,2329.656005859375,2351.14990234375,2389.0,2212.050048828125,2255.300048828125,7043774,2025-01-27
2025-02-03,2250.23876953125,2271.0,2418.60009765625,2237.25,2351.14990234375,12541467,2025-02-03
2025-02-10,2210.90185546875,2231.300048828125,2282.89990234375,2185.699951171875,2271.050048828125,6273188,2025-02-10
2025-02-17,2236.96142578125,2257.60009765625,2265.800048828125,2218.75,2231.300048828125,3698014,2025-02-17
2025-02-24,2159.822998046875,2179.75,2259.0,2175.800048828125,2245.89990234375,4441133,2025-02-24
2025-03-03,2249.248046875,2270.0,2277.949951171875,2124.75,2179.75,7581794,2025-03-03
2025-03-10,2210.90185546875,2231.300048828125,2295.949951171875,2222.5,2270.0,3170309,2025-03-10
2025-03-17,2279.369873046875,2300.39990234375,2314.5,2196.050048828125,2205.0,4292271,2025-03-17
2025-03-24,2319.251953125,2340.64990234375,2364.0,2290.5,2302.39990234375,7642377,2025-03-24
2025-03-31,2334.511474609375,2356.050048828125,2363.949951171875,2289.800048828125,2340.64990234375,3535310,2025-03-31
2025-04-07,2371.718017578125,2393.60009765625,2448.0,2190.0,2190.0,5777773,2025-04-07
2025-04-14,2445.338623046875,2467.89990234375,2476.39990234375,2385.0,2414.89990234375,3193657,2025-04-14
2025-04-21,2409.370849609375,2431.60009765625,2491.0,2413.5,2465.89990234375,3735913,2025-04-21
2025-04-28,2387.968017578125,2410.0,2472.0,2398.0,2419.89990234375,4014328,2025-04-28
2025-05-05,2278.577392578125,2299.60009765625,2475.0,2245.0,2423.10009765625,7439399,2025-05-05
2025-05-12,2332.083740234375,2353.60009765625,2378.5,2268.0,2330.0,6170597,2025-05-12
2025-05-19,2294.33203125,2315.5,2378.89990234375,2283.10009765625,2353.60009765625,3492654,2025-05-19
2025-05-26,2238.44775390625,2259.10009765625,2351.60009765625,2255.0,2316.0,9543372,2025-05-26
2025-06-02,2224.674560546875,2245.199951171875,2287.300048828125,2233.0,2259.10009765625,4082156,2025-06-02
2025-06-09,2193.9580078125,2214.199951171875,2263.0,2174.800048828125,2240.0,9485970,2025-06-09
2025-06-16,2285.699951171875,2285.699951171875,2289.89990234375,2209.300048828125,2214.199951171875,6443920,2025-06-16
2025-06-23,2358.699951171875,2358.699951171875,2364.5,2253.89990234375,2261.199951171875,4924311,2025-06-23
2025-06-30,2424.199951171875,2424.199951171875,2464.39990234375,2326.10009765625,2362.0,6103393,2025-06-30
2025-07-07,2439.199951171875,2439.199951171875,2535.0,2421.0,2423.300048828125,6317327,2025-07-07
