Date,Adj Close_SHANTI.NS,Close_SHANTI.NS,High_SHANTI.NS,Low_SHANTI.NS,Open_SHANTI.NS,Volume_SHANTI.NS,Date
2021-03-01,24.0,24.0,24.0,23.5,23.5,36000,2021-03-01
2021-03-08,23.5,23.5,24.0,23.5,24.0,18000,2021-03-08
2021-03-15,23.5,23.5,24.0,23.5,23.5,27000,2021-03-15
2021-03-22,23.5,23.5,24.0,23.25,24.0,99000,2021-03-22
2021-03-29,23.5,23.5,23.5,23.5,23.5,36000,2021-03-29
2021-04-05,23.350000381469727,23.350000381469727,24.0,23.100000381469727,23.5,45000,2021-04-05
2021-04-12,23.5,23.5,23.5,23.350000381469727,23.350000381469727,4500,2021-04-12
2021-04-19,23.5,23.5,23.5,23.5,23.5,0,2021-04-19
2021-04-26,23.5,23.5,23.5,23.5,23.5,0,2021-04-26
2021-05-03,23.5,23.5,23.5,23.5,23.5,0,2021-05-03
2021-05-10,23.5,23.5,23.5,23.5,23.5,0,2021-05-10
2021-05-17,23.5,23.5,23.5,23.5,23.5,0,2021-05-17
2021-05-24,23.5,23.5,23.5,23.5,23.5,0,2021-05-24
2021-05-31,21.399999618530273,21.399999618530273,23.5,21.399999618530273,23.5,18000,2021-05-31
2021-06-07,21.399999618530273,21.399999618530273,21.399999618530273,21.399999618530273,21.399999618530273,0,2021-06-07
2021-06-14,21.399999618530273,21.399999618530273,21.399999618530273,21.399999618530273,21.399999618530273,0,2021-06-14
2021-06-21,21.700000762939453,21.700000762939453,21.700000762939453,21.399999618530273,21.399999618530273,13500,2021-06-21
2021-06-28,21.700000762939453,21.700000762939453,21.700000762939453,21.700000762939453,21.700000762939453,0,2021-06-28
2021-07-05,21.700000762939453,21.700000762939453,21.700000762939453,21.700000762939453,21.700000762939453,0,2021-07-05
2021-07-12,21.700000762939453,21.700000762939453,21.700000762939453,21.700000762939453,21.700000762939453,0,2021-07-12
2021-07-19,21.700000762939453,21.700000762939453,21.700000762939453,21.700000762939453,21.700000762939453,0,2021-07-19
2021-07-26,21.700000762939453,21.700000762939453,21.700000762939453,21.700000762939453,21.700000762939453,0,2021-07-26
2021-08-02,21.700000762939453,21.700000762939453,21.700000762939453,21.700000762939453,21.700000762939453,0,2021-08-02
2021-08-09,21.700000762939453,21.700000762939453,21.700000762939453,21.700000762939453,21.700000762939453,0,2021-08-09
2021-08-16,21.700000762939453,21.700000762939453,21.700000762939453,21.700000762939453,21.700000762939453,0,2021-08-16
2021-08-23,21.700000762939453,21.700000762939453,21.700000762939453,21.700000762939453,21.700000762939453,0,2021-08-23
2021-08-30,21.700000762939453,21.700000762939453,21.700000762939453,21.700000762939453,21.700000762939453,0,2021-08-30
2021-09-06,21.700000762939453,21.700000762939453,21.700000762939453,21.700000762939453,21.700000762939453,0,2021-09-06
2021-09-13,20.950000762939453,20.950000762939453,23.450000762939453,20.850000381469727,21.700000762939453,63658,2021-09-13
2021-09-20,20.399999618530273,20.399999618530273,21.899999618530273,19.5,20.899999618530273,25926,2021-09-20
2021-09-27,20.600000381469727,20.600000381469727,21.399999618530273,18.450000762939453,21.350000381469727,139239,2021-09-27
2021-10-04,26.549999237060547,26.549999237060547,26.700000762939453,20.0,20.399999618530273,145786,2021-10-04
2021-10-11,28.700000762939453,28.700000762939453,28.899999618530273,23.799999237060547,28.350000381469727,229056,2021-10-11
2021-10-18,23.450000762939453,23.450000762939453,29.799999237060547,23.25,29.799999237060547,100668,2021-10-18
2021-10-25,22.200000762939453,22.200000762939453,25.600000381469727,22.100000381469727,23.450000762939453,21873,2021-10-25
2021-11-01,25.200000762939453,25.200000762939453,25.200000762939453,21.299999237060547,22.0,21536,2021-11-01
2021-11-08,23.200000762939453,23.200000762939453,25.5,22.350000381469727,25.5,29368,2021-11-08
2021-11-15,21.799999237060547,21.799999237060547,23.899999618530273,21.0,23.100000381469727,15916,2021-11-15
2021-11-22,20.5,20.5,23.299999237060547,20.0,21.799999237060547,14105,2021-11-22
2021-11-29,20.950000762939453,20.950000762939453,22.049999237060547,19.0,21.299999237060547,50488,2021-11-29
2021-12-06,20.600000381469727,20.600000381469727,21.549999237060547,18.649999618530273,20.75,48110,2021-12-06
2021-12-13,21.0,21.0,21.0,19.200000762939453,20.950000762939453,70728,2021-12-13
2021-12-20,20.700000762939453,20.700000762939453,21.899999618530273,19.25,21.5,31061,2021-12-20
2021-12-27,19.950000762939453,19.950000762939453,20.700000762939453,18.5,20.700000762939453,49909,2021-12-27
2022-01-03,20.799999237060547,20.799999237060547,20.950000762939453,19.200000762939453,20.399999618530273,29210,2022-01-03
2022-01-10,20.200000762939453,20.200000762939453,21.0,19.549999237060547,21.0,18881,2022-01-10
2022-01-17,20.75,20.75,22.0,19.549999237060547,21.0,54055,2022-01-17
2022-01-24,21.399999618530273,21.399999618530273,21.75,19.450000762939453,20.0,16147,2022-01-24
2022-01-31,20.200000762939453,20.200000762939453,20.950000762939453,18.350000381469727,20.5,34677,2022-01-31
2022-02-07,20.0,20.0,21.0,19.100000381469727,20.399999618530273,18687,2022-02-07
2022-02-14,20.049999237060547,20.049999237060547,20.450000762939453,18.25,20.0,13945,2022-02-14
2022-02-21,17.600000381469727,17.600000381469727,20.899999618530273,17.0,20.899999618530273,10824,2022-02-21
2022-02-28,20.350000381469727,20.350000381469727,20.549999237060547,18.149999618530273,18.149999618530273,6065,2022-02-28
2022-03-07,19.600000381469727,19.600000381469727,20.5,18.399999618530273,19.950000762939453,21385,2022-03-07
2022-03-14,18.850000381469727,18.850000381469727,20.299999237060547,18.399999618530273,19.600000381469727,3435,2022-03-14
2022-03-21,19.549999237060547,19.549999237060547,20.5,17.799999237060547,18.850000381469727,25499,2022-03-21
2022-03-28,24.799999237060547,24.799999237060547,24.799999237060547,19.850000381469727,19.950000762939453,2624253,2022-03-28
2022-04-04,25.200000762939453,25.200000762939453,27.100000381469727,24.350000381469727,25.600000381469727,209061,2022-04-04
2022-04-11,24.5,24.5,25.799999237060547,23.450000762939453,24.299999237060547,33437,2022-04-11
2022-04-18,23.899999618530273,23.899999618530273,25.700000762939453,22.75,25.700000762939453,61735,2022-04-18
2022-04-25,24.0,24.0,25.799999237060547,22.850000381469727,24.950000762939453,56829,2022-04-25
2022-05-02,22.25,22.25,24.549999237060547,21.799999237060547,24.049999237060547,21395,2022-05-02
2022-05-09,20.899999618530273,20.899999618530273,22.950000762939453,19.450000762939453,22.25,9592,2022-05-09
2022-05-16,26.5,26.5,26.5,21.350000381469727,21.899999618530273,11261,2022-05-16
2022-05-23,31.899999618530273,31.899999618530273,33.70000076293945,27.799999237060547,27.799999237060547,372218,2022-05-23
2022-05-30,36.70000076293945,36.70000076293945,39.900001525878906,32.0,32.0,316397,2022-05-30
2022-06-06,31.950000762939453,31.950000762939453,34.900001525878906,30.25,34.900001525878906,239147,2022-06-06
2022-06-13,35.25,35.25,38.70000076293945,31.549999237060547,33.29999923706055,287015,2022-06-13
2022-06-20,32.70000076293945,32.70000076293945,36.45000076293945,32.0,35.25,85508,2022-06-20
2022-06-27,30.399999618530273,30.399999618530273,34.20000076293945,30.0,33.70000076293945,76437,2022-06-27
2022-07-04,28.0,28.0,31.0,26.799999237060547,30.950000762939453,112507,2022-07-04
2022-07-11,29.75,29.75,31.299999237060547,26.600000381469727,27.950000762939453,60457,2022-07-11
2022-07-18,24.899999618530273,24.899999618530273,29.75,24.75,28.799999237060547,158717,2022-07-18
2022-07-25,24.950000762939453,24.950000762939453,26.299999237060547,22.899999618530273,24.899999618530273,77155,2022-07-25
2022-08-01,25.0,25.0,25.950000762939453,23.049999237060547,24.049999237060547,99773,2022-08-01
2022-08-08,25.149999618530273,25.149999618530273,26.5,24.299999237060547,25.950000762939453,71643,2022-08-08
2022-08-15,22.75,22.75,25.899999618530273,21.350000381469727,25.149999618530273,132447,2022-08-15
2022-08-22,24.350000381469727,24.350000381469727,24.850000381469727,22.25,22.75,56265,2022-08-22
2022-08-29,23.799999237060547,23.799999237060547,24.350000381469727,22.25,24.350000381469727,47808,2022-08-29
2022-09-05,22.049999237060547,22.049999237060547,24.450000762939453,21.5,24.299999237060547,71256,2022-09-05
2022-09-12,22.25,22.25,23.0,21.200000762939453,22.100000381469727,44132,2022-09-12
2022-09-19,22.799999237060547,22.799999237060547,24.0,21.899999618530273,22.950000762939453,83613,2022-09-19
2022-09-26,21.799999237060547,21.799999237060547,23.299999237060547,20.799999237060547,23.299999237060547,43170,2022-09-26
2022-10-03,22.5,22.5,23.100000381469727,21.350000381469727,22.799999237060547,21271,2022-10-03
2022-10-10,22.399999618530273,22.399999618530273,24.5,20.049999237060547,22.950000762939453,23530,2022-10-10
2022-10-17,21.5,21.5,22.5,20.100000381469727,22.450000762939453,20611,2022-10-17
2022-10-24,21.5,21.5,23.649999618530273,20.799999237060547,23.600000381469727,17043,2022-10-24
2022-10-31,22.5,22.5,22.649999618530273,21.5,22.149999618530273,25108,2022-10-31
2022-11-07,22.950000762939453,22.950000762939453,24.399999618530273,21.0,21.899999618530273,23125,2022-11-07
2022-11-14,20.549999237060547,20.549999237060547,22.950000762939453,20.100000381469727,22.950000762939453,61559,2022-11-14
2022-11-21,20.549999237060547,20.549999237060547,21.399999618530273,18.600000381469727,20.549999237060547,80952,2022-11-21
2022-11-28,20.75,20.75,22.450000762939453,20.049999237060547,20.799999237060547,31316,2022-11-28
2022-12-05,20.700000762939453,20.700000762939453,22.350000381469727,20.149999618530273,22.350000381469727,30693,2022-12-05
2022-12-12,22.549999237060547,22.549999237060547,26.600000381469727,16.649999618530273,20.450000762939453,691309,2022-12-12
2022-12-19,20.350000381469727,20.350000381469727,24.850000381469727,20.100000381469727,22.600000381469727,112512,2022-12-19
2022-12-26,21.25,21.25,24.299999237060547,19.399999618530273,19.399999618530273,132761,2022-12-26
2023-01-02,21.549999237060547,21.549999237060547,23.0,20.5,20.75,96547,2023-01-02
2023-01-09,21.350000381469727,21.350000381469727,22.5,20.200000762939453,22.0,16212,2023-01-09
2023-01-16,21.049999237060547,21.049999237060547,21.799999237060547,20.100000381469727,21.799999237060547,28426,2023-01-16
2023-01-23,20.299999237060547,20.299999237060547,21.950000762939453,19.649999618530273,20.299999237060547,49967,2023-01-23
2023-01-30,19.950000762939453,19.950000762939453,21.899999618530273,18.950000762939453,20.299999237060547,33534,2023-01-30
2023-02-06,20.25,20.25,21.100000381469727,19.25,19.950000762939453,43767,2023-02-06
2023-02-13,19.5,19.5,21.799999237060547,19.100000381469727,21.799999237060547,21814,2023-02-13
2023-02-20,17.649999618530273,17.649999618530273,20.399999618530273,15.800000190734863,20.399999618530273,77186,2023-02-20
2023-02-27,16.350000381469727,16.350000381469727,18.450000762939453,14.899999618530273,17.0,97459,2023-02-27
2023-03-06,15.649999618530273,15.649999618530273,16.700000762939453,15.5,16.5,32589,2023-03-06
2023-03-13,15.600000381469727,15.600000381469727,18.399999618530273,14.949999809265137,15.5,44655,2023-03-13
2023-03-20,14.600000381469727,14.600000381469727,15.949999809265137,14.300000190734863,15.699999809265137,87801,2023-03-20
2023-03-27,18.549999237060547,18.549999237060547,18.799999237060547,13.550000190734863,15.399999618530273,1075527,2023-03-27
2023-04-03,15.300000190734863,15.300000190734863,18.0,15.149999618530273,18.0,360390,2023-04-03
2023-04-10,15.449999809265137,15.449999809265137,16.5,14.25,15.199999809265137,160928,2023-04-10
2023-04-17,15.25,15.25,16.0,15.0,15.050000190734863,72146,2023-04-17
2023-04-24,15.199999809265137,15.199999809265137,15.899999618530273,14.649999618530273,15.649999618530273,49094,2023-04-24
2023-05-01,15.199999809265137,15.199999809265137,15.800000190734863,15.0,15.199999809265137,52272,2023-05-01
2023-05-08,15.399999618530273,15.399999618530273,15.649999618530273,14.899999618530273,15.600000381469727,26925,2023-05-08
2023-05-15,21.850000381469727,21.850000381469727,21.950000762939453,14.899999618530273,15.350000381469727,1569993,2023-05-15
2023-05-22,18.149999618530273,18.149999618530273,22.5,17.75,22.5,599427,2023-05-22
2023-05-29,17.600000381469727,17.600000381469727,18.600000381469727,16.75,18.549999237060547,141372,2023-05-29
2023-06-05,16.899999618530273,16.899999618530273,18.350000381469727,15.850000381469727,17.25,62858,2023-06-05
2023-06-12,16.549999237060547,16.549999237060547,17.450000762939453,16.100000381469727,16.299999237060547,54040,2023-06-12
2023-06-19,17.200000762939453,17.200000762939453,17.5,16.100000381469727,16.549999237060547,66527,2023-06-19
2023-06-26,16.950000762939453,16.950000762939453,18.0,16.100000381469727,17.299999237060547,46729,2023-06-26
2023-07-03,16.75,16.75,17.700000762939453,16.149999618530273,16.950000762939453,71393,2023-07-03
2023-07-10,16.450000762939453,16.450000762939453,17.700000762939453,15.550000190734863,16.549999237060547,58539,2023-07-10
2023-07-17,16.350000381469727,16.350000381469727,17.0,15.100000381469727,16.700000762939453,54516,2023-07-17
2023-07-24,16.299999237060547,16.299999237060547,16.700000762939453,15.5,15.600000381469727,34650,2023-07-24
2023-07-31,15.800000190734863,15.800000190734863,16.899999618530273,15.399999618530273,16.350000381469727,52582,2023-07-31
2023-08-07,15.850000381469727,15.850000381469727,16.399999618530273,15.100000381469727,15.5,38150,2023-08-07
2023-08-14,16.200000762939453,16.200000762939453,17.200000762939453,15.0,15.899999618530273,101619,2023-08-14
2023-08-21,15.550000190734863,15.550000190734863,16.649999618530273,14.699999809265137,15.649999618530273,51626,2023-08-21
2023-08-28,16.100000381469727,16.100000381469727,17.200000762939453,15.399999618530273,15.550000190734863,127402,2023-08-28
2023-09-04,15.899999618530273,15.899999618530273,16.75,15.600000381469727,16.299999237060547,106026,2023-09-04
2023-09-11,16.049999237060547,16.049999237060547,16.399999618530273,14.649999618530273,16.299999237060547,58824,2023-09-11
2023-09-18,18.75,18.75,18.75,15.300000190734863,16.149999618530273,708311,2023-09-18
2023-09-25,17.600000381469727,17.600000381469727,19.149999618530273,16.649999618530273,18.75,319446,2023-09-25
2023-10-02,17.299999237060547,17.299999237060547,18.5,16.600000381469727,17.600000381469727,106034,2023-10-02
2023-10-09,19.700000762939453,19.700000762939453,23.5,17.049999237060547,17.450000762939453,2081035,2023-10-09
2023-10-16,19.299999237060547,19.299999237060547,21.700000762939453,17.549999237060547,19.600000381469727,621681,2023-10-16
2023-10-23,18.100000381469727,18.100000381469727,19.850000381469727,16.200000762939453,19.350000381469727,121056,2023-10-23
2023-10-30,19.25,19.25,20.799999237060547,17.75,18.5,339716,2023-10-30
2023-11-06,18.700000762939453,18.700000762939453,20.350000381469727,18.450000762939453,19.700000762939453,119721,2023-11-06
2023-11-13,18.850000381469727,18.850000381469727,19.450000762939453,18.600000381469727,18.700000762939453,74322,2023-11-13
2023-11-20,18.899999618530273,18.899999618530273,21.649999618530273,18.299999237060547,18.700000762939453,337326,2023-11-20
2023-11-27,18.399999618530273,18.399999618530273,19.899999618530273,18.200000762939453,18.899999618530273,283425,2023-11-27
2023-12-04,18.25,18.25,18.899999618530273,17.799999237060547,18.450000762939453,166900,2023-12-04
2023-12-11,18.200000762939453,18.200000762939453,19.0,17.549999237060547,17.899999618530273,176749,2023-12-11
2023-12-18,18.0,18.0,18.5,17.399999618530273,18.5,130837,2023-12-18
2023-12-25,17.799999237060547,17.799999237060547,18.450000762939453,17.700000762939453,18.0,72967,2023-12-25
2024-01-01,19.100000381469727,19.100000381469727,20.450000762939453,17.649999618530273,17.649999618530273,487000,2024-01-01
2024-01-08,20.149999618530273,20.149999618530273,21.149999618530273,17.75,19.149999618530273,661553,2024-01-08
2024-01-15,19.450000762939453,19.450000762939453,20.799999237060547,18.75,20.149999618530273,215824,2024-01-15
2024-01-22,23.399999618530273,23.399999618530273,23.799999237060547,19.100000381469727,19.450000762939453,1026401,2024-01-22
2024-01-29,22.25,22.25,28.049999237060547,21.549999237060547,26.100000381469727,4103136,2024-01-29
2024-02-05,25.100000381469727,25.100000381469727,27.700000762939453,21.700000762939453,22.600000381469727,1166977,2024-02-05
2024-02-12,32.400001525878906,32.400001525878906,34.400001525878906,24.049999237060547,25.850000381469727,3415122,2024-02-12
2024-02-19,25.700000762939453,25.700000762939453,33.400001525878906,25.700000762939453,31.950000762939453,348797,2024-02-19
2024-02-26,19.950000762939453,19.950000762939453,24.450000762939453,19.950000762939453,24.450000762939453,177433,2024-02-26
2024-03-04,17.049999237060547,17.049999237060547,18.850000381469727,15.449999809265137,18.0,262544,2024-03-04
2024-03-11,15.100000381469727,15.100000381469727,17.700000762939453,14.600000381469727,17.049999237060547,244028,2024-03-11
2024-03-18,15.899999618530273,15.899999618530273,16.5,14.399999618530273,14.399999618530273,98624,2024-03-18
2024-03-25,14.699999809265137,14.699999809265137,15.899999618530273,14.550000190734863,15.899999618530273,78216,2024-03-25
2024-04-01,17.149999618530273,17.149999618530273,17.399999618530273,14.699999809265137,14.699999809265137,94210,2024-04-01
2024-04-08,16.100000381469727,16.100000381469727,17.5,16.100000381469727,17.5,40420,2024-04-08
2024-04-15,15.300000190734863,15.300000190734863,16.100000381469727,15.300000190734863,15.899999618530273,13163,2024-04-15
2024-04-22,15.300000190734863,15.300000190734863,15.600000381469727,15.300000190734863,15.5,16784,2024-04-22
2024-04-29,15.350000381469727,15.350000381469727,15.850000381469727,15.25,15.25,17600,2024-04-29
2024-05-06,14.399999618530273,14.399999618530273,15.050000190734863,14.399999618530273,15.050000190734863,18815,2024-05-06
2024-05-13,16.0,16.0,17.0,13.5,14.199999809265137,78868,2024-05-13
2024-05-20,15.0,15.0,16.799999237060547,14.5,16.200000762939453,80880,2024-05-20
2024-05-27,14.850000381469727,14.850000381469727,15.649999618530273,14.199999809265137,15.0,38761,2024-05-27
2024-06-03,16.049999237060547,16.049999237060547,16.149999618530273,13.75,14.850000381469727,96005,2024-06-03
2024-06-10,15.720000267028809,15.720000267028809,16.75,15.0600004196167,16.049999237060547,73681,2024-06-10
2024-06-17,15.359999656677246,15.359999656677246,16.149999618530273,14.75,15.720000267028809,47148,2024-06-17
2024-06-24,16.229999542236328,16.229999542236328,16.399999618530273,15.050000190734863,15.050000190734863,54515,2024-06-24
2024-07-01,15.829999923706055,15.829999923706055,16.420000076293945,15.350000381469727,16.229999542236328,52792,2024-07-01
2024-07-08,15.550000190734863,15.550000190734863,16.600000381469727,15.149999618530273,16.280000686645508,58454,2024-07-08
2024-07-15,15.630000114440918,15.630000114440918,15.979999542236328,15.199999809265137,15.819999694824219,23952,2024-07-15
2024-07-22,15.539999961853027,15.539999961853027,15.890000343322754,15.029999732971191,15.789999961853027,23439,2024-07-22
2024-07-29,15.930000305175781,15.930000305175781,16.0,15.050000190734863,15.050000190734863,31751,2024-07-29
2024-08-05,15.600000381469727,15.600000381469727,16.3799991607666,15.0,15.899999618530273,31206,2024-08-05
2024-08-12,14.770000457763672,14.770000457763672,15.640000343322754,14.5,15.020000457763672,21403,2024-08-12
2024-08-19,15.289999961853027,15.289999961853027,15.699999809265137,14.449999809265137,14.869999885559082,26490,2024-08-19
2024-08-26,16.3700008392334,16.3700008392334,18.100000381469727,15.050000190734863,15.050000190734863,301660,2024-08-26
2024-09-02,15.600000381469727,15.600000381469727,16.979999542236328,15.319999694824219,16.700000762939453,94904,2024-09-02
2024-09-09,16.450000762939453,16.450000762939453,17.25,15.0,15.5,183773,2024-09-09
2024-09-16,16.719999313354492,16.719999313354492,16.979999542236328,15.710000038146973,16.979999542236328,94515,2024-09-16
2024-09-23,17.6299991607666,17.6299991607666,21.0,16.559999465942383,16.899999618530273,1460594,2024-09-23
2024-09-30,17.600000381469727,17.600000381469727,18.18000030517578,16.510000228881836,18.0,148633,2024-09-30
2024-10-07,19.690000534057617,19.690000534057617,21.290000915527344,16.899999618530273,17.1200008392334,319434,2024-10-07
2024-10-14,17.209999084472656,17.209999084472656,20.270000457763672,16.860000610351562,19.690000534057617,127827,2024-10-14
2024-10-21,15.109999656677246,15.109999656677246,17.389999389648438,14.720000267028809,17.200000762939453,108344,2024-10-21
2024-10-28,15.65999984741211,15.65999984741211,16.5,14.850000381469727,15.210000038146973,43939,2024-10-28
2024-11-04,17.420000076293945,17.420000076293945,17.420000076293945,14.649999618530273,15.979999542236328,98609,2024-11-04
2024-11-11,16.389999389648438,16.389999389648438,17.3700008392334,14.699999809265137,17.3700008392334,102990,2024-11-11
2024-11-18,16.700000762939453,16.700000762939453,17.059999465942383,14.619999885559082,16.700000762939453,84740,2024-11-18
2024-11-25,15.880000114440918,15.880000114440918,17.399999618530273,15.800000190734863,16.719999313354492,87139,2024-11-25
2024-12-02,16.559999465942383,16.559999465942383,17.0,15.65999984741211,15.65999984741211,56068,2024-12-02
2024-12-09,15.149999618530273,15.149999618530273,17.8799991607666,14.5,16.899999618530273,2346386,2024-12-09
2024-12-16,15.84000015258789,15.84000015258789,16.389999389648438,15.0,15.390000343322754,3484727,2024-12-16
2024-12-23,15.930000305175781,15.930000305175781,17.399999618530273,14.75,16.479999542236328,4575035,2024-12-23
2024-12-30,18.889999389648438,18.889999389648438,19.399999618530273,14.329999923706055,16.190000534057617,3291590,2024-12-30
2025-01-06,16.729999542236328,16.729999542236328,19.06999969482422,16.260000228881836,18.8799991607666,3099256,2025-01-06
2025-01-13,16.270000457763672,16.270000457763672,18.200000762939453,15.520000457763672,16.520000457763672,1205211,2025-01-13
2025-01-20,15.75,15.75,17.889999389648438,15.520000457763672,16.690000534057617,1259039,2025-01-20
2025-01-27,13.34000015258789,13.34000015258789,15.890000343322754,12.550000190734863,15.520000457763672,3648754,2025-01-27
2025-02-03,13.180000305175781,13.180000305175781,14.210000038146973,12.600000381469727,13.239999771118164,499486,2025-02-03
2025-02-10,12.279999732971191,12.279999732971191,13.829999923706055,12.170000076293945,12.520000457763672,750802,2025-02-10
2025-02-17,11.90999984741211,11.90999984741211,12.600000381469727,10.40999984741211,12.25,1238937,2025-02-17
2025-02-24,11.069999694824219,11.069999694824219,12.479999542236328,10.25,12.479999542236328,845237,2025-02-24
2025-03-03,12.039999961853027,12.039999961853027,12.039999961853027,10.029999732971191,10.600000381469727,474457,2025-03-03
2025-03-10,13.510000228881836,13.510000228881836,13.84000015258789,11.8100004196167,12.0,249544,2025-03-10
2025-03-17,15.180000305175781,15.180000305175781,15.59000015258789,13.0,13.220000267028809,320655,2025-03-17
2025-03-24,14.9399995803833,14.9399995803833,15.75,13.869999885559082,15.5,760816,2025-03-24
2025-03-31,14.130000114440918,14.130000114440918,15.390000343322754,13.899999618530273,14.9399995803833,119078,2025-03-31
2025-04-07,14.979999542236328,14.979999542236328,15.539999961853027,13.420000076293945,14.199999809265137,241615,2025-04-07
2025-04-14,15.34000015258789,15.34000015258789,15.649999618530273,14.420000076293945,15.479999542236328,61514,2025-04-14
2025-04-21,14.880000114440918,14.880000114440918,15.510000228881836,13.949999809265137,15.010000228881836,996457,2025-04-21
2025-04-28,14.369999885559082,14.369999885559082,15.3100004196167,14.220000267028809,14.880000114440918,248994,2025-04-28
2025-05-05,14.199999809265137,14.199999809265137,14.979999542236328,12.970000267028809,14.399999618530273,533216,2025-05-05
2025-05-12,16.940000534057617,16.940000534057617,17.079999923706055,14.0,14.34000015258789,780979,2025-05-12
2025-05-19,18.469999313354492,18.469999313354492,19.0,16.739999771118164,16.739999771118164,2010166,2025-05-19
2025-05-26,22.739999771118164,22.739999771118164,22.739999771118164,18.549999237060547,18.549999237060547,7560904,2025-05-26
2025-06-02,22.010000228881836,22.010000228881836,23.8700008392334,22.010000228881836,23.8700008392334,1180039,2025-06-02
2025-06-09,19.860000610351562,19.860000610351562,21.559999465942383,19.860000610351562,21.559999465942383,53680,2025-06-09
2025-06-16,17.93000030517578,17.93000030517578,19.459999084472656,17.93000030517578,19.459999084472656,58496,2025-06-16
2025-06-23,16.18000030517578,16.18000030517578,17.56999969482422,16.18000030517578,17.56999969482422,108285,2025-06-23
2025-06-30,14.600000381469727,14.600000381469727,15.850000381469727,14.600000381469727,15.850000381469727,100748,2025-06-30
2025-07-07,11.430000305175781,11.430000305175781,13.869999885559082,11.279999732971191,13.869999885559082,965346,2025-07-07
2025-07-14,12.600000381469727,12.600000381469727,12.600000381469727,11.5,11.5,701020,2025-07-14
