Date,Adj Close_THYROCARE.NS,Close_THYROCARE.NS,High_THYROCARE.NS,Low_THYROCARE.NS,Open_THYROCARE.NS,Volume_THYROCARE.NS,Date
2021-10-18,1064.1080322265625,1149.0999755859375,1200.0,1121.0,1157.949951171875,512311,2021-10-18
2021-10-25,1055.35693359375,1139.6500244140625,1188.0,1096.0999755859375,1188.0,215086,2021-10-25
2021-11-01,1058.82958984375,1143.4000244140625,1161.0,1115.050048828125,1153.5,116433,2021-11-01
2021-11-08,1045.957763671875,1129.5,1168.4000244140625,1109.050048828125,1163.0,226624,2021-11-08
2021-11-15,1099.62158203125,1187.449951171875,1298.0,1138.4000244140625,1200.0,2588377,2021-11-15
2021-11-22,1020.352783203125,1101.8499755859375,1195.0,1081.0,1195.0,646080,2021-11-22
2021-11-29,1021.51025390625,1103.0999755859375,1165.0,1077.800048828125,1112.050048828125,778208,2021-11-29
2021-12-06,1019.3341064453125,1100.75,1125.0,1036.0,1109.4000244140625,567485,2021-12-06
2021-12-13,952.89111328125,1029.0,1116.550048828125,1016.75,1090.0,330267,2021-12-13
2021-12-20,930.8977661132812,1005.25,1025.0,945.0,1020.0,686946,2021-12-20
2021-12-27,1025.63134765625,1107.550048828125,1121.0,1001.1500244140625,1009.9500122070312,777314,2021-12-27
2022-01-03,999.146484375,1078.949951171875,1132.0,1068.800048828125,1109.800048828125,470878,2022-01-03
2022-01-10,955.57666015625,1031.9000244140625,1100.9000244140625,1029.0,1086.0,334534,2022-01-10
2022-01-17,892.5135498046875,963.7999877929688,1043.949951171875,955.0,1035.0,301727,2022-01-17
2022-01-24,939.1394653320312,1014.1500244140625,1087.0,889.0499877929688,960.0,1777134,2022-01-24
2022-01-31,897.7919311523438,969.5,1014.9000244140625,960.0,1010.0,310680,2022-01-31
2022-02-07,875.8912353515625,945.8499755859375,1008.0,931.5499877929688,973.5,216454,2022-02-07
2022-02-14,824.1257934570312,889.9500122070312,910.7999877929688,845.8499755859375,897.0,448036,2022-02-14
2022-02-21,787.26953125,850.1500244140625,922.5499877929688,845.0,885.75,651025,2022-02-21
2022-02-28,779.81494140625,842.0999755859375,871.3499755859375,806.0,806.0,292219,2022-02-28
2022-03-07,744.5792236328125,804.0499877929688,848.9500122070312,792.4000244140625,825.0,676298,2022-03-07
2022-03-14,722.53955078125,780.25,819.7999877929688,777.5999755859375,804.0,369770,2022-03-14
2022-03-21,722.53955078125,780.25,802.0,765.0,792.0,445432,2022-03-21
2022-03-28,729.7626953125,788.0499877929688,798.3499755859375,742.0499877929688,782.4000244140625,913941,2022-03-28
2022-04-04,810.42041015625,875.1500244140625,897.7999877929688,797.5,798.9500122070312,714106,2022-04-04
2022-04-11,808.0127563476562,872.5499877929688,904.2999877929688,871.1500244140625,880.0,356496,2022-04-11
2022-04-18,772.08251953125,833.75,880.7000122070312,826.0499877929688,872.5499877929688,239129,2022-04-18
2022-04-25,750.9226684570312,810.9000244140625,838.9500122070312,805.5499877929688,833.0,252908,2022-04-25
2022-05-02,714.2979125976562,771.3499755859375,789.9500122070312,715.1500244140625,775.5,370402,2022-05-02
2022-05-09,679.8494262695312,734.1500244140625,780.2999877929688,721.9500122070312,770.9500122070312,293060,2022-05-09
2022-05-16,633.4844360351562,670.6500244140625,727.9000244140625,665.0,720.0,307662,2022-05-16
2022-05-23,650.5341796875,688.7000122070312,762.25,631.0999755859375,678.8499755859375,767301,2022-05-23
2022-05-30,598.6293334960938,633.75,698.9500122070312,627.0,692.0,332362,2022-05-30
2022-06-06,677.6436767578125,717.4000244140625,725.0,635.9000244140625,647.4000244140625,1686195,2022-06-06
2022-06-13,606.091552734375,641.6500244140625,709.0,625.9500122070312,696.0,342795,2022-06-13
2022-06-20,594.7565307617188,629.6500244140625,651.8499755859375,620.0999755859375,640.0,190423,2022-06-20
2022-06-27,582.5713500976562,616.75,650.0499877929688,613.2000122070312,636.0,259072,2022-06-27
2022-07-04,585.5940551757812,619.9500122070312,635.7999877929688,608.0,621.0,169526,2022-07-04
2022-07-11,583.374267578125,617.5999755859375,634.7000122070312,613.8499755859375,623.0,129032,2022-07-11
2022-07-18,580.6822509765625,614.75,637.8499755859375,603.0,619.0,497036,2022-07-18
2022-07-25,603.6828002929688,639.0999755859375,647.9500122070312,615.0,621.9000244140625,343134,2022-07-25
2022-08-01,595.5593872070312,630.5,661.5999755859375,623.5,648.9500122070312,470958,2022-08-01
2022-08-08,587.341552734375,621.7999877929688,639.7999877929688,620.0,633.7000122070312,168315,2022-08-08
2022-08-15,618.9378051757812,655.25,669.8499755859375,618.2999877929688,621.7999877929688,502170,2022-08-15
2022-08-22,592.8673706054688,627.6500244140625,651.7000122070312,625.0,651.7000122070312,231315,2022-08-22
2022-08-29,585.6412963867188,620.0,628.5,600.9000244140625,620.0,726081,2022-08-29
2022-09-05,669.8980712890625,709.2000122070312,723.0,620.0,620.0,2206854,2022-09-05
2022-09-12,673.7236328125,713.25,742.0,681.0499877929688,709.2000122070312,669692,2022-09-12
2022-09-19,648.9755249023438,687.0499877929688,730.0,670.5499877929688,719.0,382758,2022-09-19
2022-09-26,661.4913330078125,700.2999877929688,707.9000244140625,658.0,687.0,399503,2022-09-26
2022-10-03,653.9346313476562,692.2999877929688,712.5999755859375,681.2000122070312,703.5999755859375,124921,2022-10-03
2022-10-10,636.6015625,673.9500122070312,692.0,670.0,686.0,111641,2022-10-10
2022-10-17,606.3748779296875,641.9500122070312,677.0999755859375,632.4000244140625,677.0999755859375,372208,2022-10-17
2022-10-24,599.1016235351562,634.25,652.0999755859375,629.0,641.9500122070312,205513,2022-10-24
2022-10-31,632.4453125,669.5499877929688,678.0,639.0,639.0,125323,2022-10-31
2022-11-07,629.0921020507812,666.0,675.0,655.0,672.9000244140625,115142,2022-11-07
2022-11-14,586.3497314453125,620.75,649.5,619.0,643.2000122070312,175431,2022-11-14
2022-11-21,579.8320922851562,613.8499755859375,641.0,600.0,622.7000122070312,276021,2022-11-21
2022-11-28,604.76904296875,640.25,642.8499755859375,611.0,614.0,121080,2022-11-28
2022-12-05,584.1771850585938,618.4500122070312,655.0,615.2000122070312,641.0,113729,2022-12-05
2022-12-12,576.0537719726562,609.8499755859375,624.9000244140625,608.0999755859375,621.5,135589,2022-12-12
2022-12-19,599.8572387695312,635.0499877929688,768.25,607.5,610.2999877929688,9738356,2022-12-19
2022-12-26,584.3661499023438,618.6500244140625,666.4500122070312,610.5499877929688,650.0,1996498,2022-12-26
2023-01-02,556.1702880859375,588.7999877929688,620.9000244140625,587.5,619.4500122070312,640605,2023-01-02
2023-01-09,540.065185546875,571.75,594.4000244140625,562.0999755859375,590.1500244140625,598781,2023-01-09
2023-01-16,527.78564453125,558.75,575.0,553.0,575.0,197484,2023-01-16
2023-01-23,505.5406799316406,535.2000122070312,561.9500122070312,525.5499877929688,561.5499877929688,173518,2023-01-23
2023-01-30,486.4128723144531,514.9500122070312,582.25,501.0,537.9000244140625,316631,2023-01-30
2023-02-06,459.8700866699219,486.8500061035156,511.70001220703125,485.29998779296875,495.0,339284,2023-02-06
2023-02-13,448.6767883300781,475.0,492.79998779296875,472.29998779296875,491.8999938964844,170834,2023-02-13
2023-02-20,438.4753112792969,464.20001220703125,484.0,462.0,476.95001220703125,161924,2023-02-20
2023-02-27,426.431884765625,451.45001220703125,464.20001220703125,448.29998779296875,464.20001220703125,179956,2023-02-27
2023-03-06,449.0074157714844,475.3500061035156,501.0,452.20001220703125,452.95001220703125,400996,2023-03-06
2023-03-13,434.508056640625,460.0,489.5,451.79998779296875,481.95001220703125,296433,2023-03-13
2023-03-20,409.240478515625,433.25,466.04998779296875,431.1000061035156,460.5,227321,2023-03-20
2023-03-27,406.0289001464844,429.8500061035156,459.95001220703125,415.3999938964844,435.0,665356,2023-03-27
2023-04-03,422.0868225097656,446.8500061035156,454.0,429.6000061035156,437.8500061035156,130037,2023-04-03
2023-04-10,456.42236328125,483.20001220703125,496.75,456.6000061035156,460.0,463698,2023-04-10
2023-04-17,432.90228271484375,458.29998779296875,513.5999755859375,456.1000061035156,488.3999938964844,750661,2023-04-17
2023-04-24,432.7601013183594,441.79998779296875,462.70001220703125,433.0,458.29998779296875,334423,2023-04-24
2023-05-01,443.5840148925781,452.8500061035156,463.0,441.79998779296875,441.79998779296875,189998,2023-05-01
2023-05-08,456.4159851074219,465.95001220703125,469.0,450.0,454.0,251828,2023-05-08
2023-05-15,457.2485656738281,466.79998779296875,472.5,455.5,468.0,218544,2023-05-15
2023-05-22,447.94293212890625,457.29998779296875,475.8999938964844,450.04998779296875,469.1499938964844,507086,2023-05-22
2023-05-29,473.85174560546875,483.75,488.6499938964844,448.0,459.6000061035156,1177619,2023-05-29
2023-06-05,460.1382141113281,469.75,489.04998779296875,467.0,489.0,570077,2023-06-05
2023-06-12,468.3663330078125,478.1499938964844,488.75,461.0,470.95001220703125,348493,2023-06-12
2023-06-19,481.68804931640625,491.75,536.7000122070312,474.1000061035156,483.0,3560374,2023-06-19
2023-06-26,507.35198974609375,517.9500122070312,534.4000244140625,490.0,490.0,2261106,2023-06-26
2023-07-03,521.99609375,532.9000244140625,551.0,517.0,517.9500122070312,1555923,2023-07-03
2023-07-10,533.9464111328125,545.0999755859375,547.7999877929688,518.0,532.9000244140625,531348,2023-07-10
2023-07-17,569.3078002929688,581.2000122070312,609.5,543.3499755859375,544.9500122070312,2095500,2023-07-17
2023-07-24,567.740478515625,579.5999755859375,599.0,572.5499877929688,581.0999755859375,539340,2023-07-24
2023-07-31,561.1286010742188,572.8499755859375,602.9500122070312,570.0,579.5999755859375,604738,2023-07-31
2023-08-07,561.6183471679688,573.3499755859375,592.0,570.0,572.0,204109,2023-08-07
2023-08-14,522.1919555664062,533.0999755859375,575.0,529.0,573.3499755859375,178257,2023-08-14
2023-08-21,525.1795654296875,536.1500244140625,560.75,522.3499755859375,530.0,200209,2023-08-21
2023-08-28,526.8447875976562,537.8499755859375,557.7999877929688,531.0499877929688,538.0,182291,2023-08-28
2023-09-04,558.4348754882812,570.0999755859375,572.0499877929688,537.0,540.9500122070312,267152,2023-09-04
2023-09-11,557.84716796875,569.5,577.0,535.25,572.0,429149,2023-09-11
2023-09-18,550.9414672851562,562.4500122070312,606.9000244140625,552.0,570.0,679601,2023-09-18
2023-09-25,556.6716918945312,568.2999877929688,574.9500122070312,550.4000244140625,562.4500122070312,155843,2023-09-25
2023-10-02,561.7163696289062,573.4500122070312,579.0,562.0,568.2999877929688,203915,2023-10-02
2023-10-09,560.6388549804688,572.3499755859375,586.0,556.3499755859375,570.0,306775,2023-10-09
2023-10-16,541.6358032226562,552.9500122070312,577.3499755859375,540.0,570.0,308819,2023-10-16
2023-10-23,527.383544921875,538.4000244140625,555.5499877929688,506.79998779296875,553.0999755859375,170297,2023-10-23
2023-10-30,538.2564086914062,549.5,569.0,530.5499877929688,538.4000244140625,199854,2023-10-30
2023-11-06,540.0685424804688,551.3499755859375,560.2000122070312,540.0,557.0,125914,2023-11-06
2023-11-13,524.7877807617188,535.75,550.7999877929688,533.5,549.4500122070312,116727,2023-11-13
2023-11-20,557.994140625,569.6500244140625,573.6500244140625,535.0499877929688,537.9500122070312,270903,2023-11-20
2023-11-27,554.7615966796875,566.3499755859375,576.6500244140625,552.2999877929688,569.6500244140625,193854,2023-11-27
2023-12-04,596.979736328125,609.4500122070312,635.4000244140625,565.4000244140625,570.0,1183905,2023-12-04
2023-12-11,612.7503051757812,625.5499877929688,634.0,600.5,612.9500122070312,298916,2023-12-11
2023-12-18,661.9231567382812,675.75,689.9500122070312,605.1500244140625,628.9500122070312,1720458,2023-12-18
2023-12-25,630.3820190429688,643.5499877929688,682.0,640.1500244140625,675.75,321896,2023-12-25
2024-01-01,645.2220458984375,658.7000122070312,671.9500122070312,637.0499877929688,644.2000122070312,373066,2024-01-01
2024-01-08,656.927490234375,670.6500244140625,695.0,651.0999755859375,658.7000122070312,398920,2024-01-08
2024-01-15,614.0726928710938,626.9000244140625,677.0999755859375,619.1500244140625,677.0999755859375,344343,2024-01-15
2024-01-22,612.5543823242188,625.3499755859375,634.8499755859375,610.5,626.9000244140625,163932,2024-01-22
2024-01-29,610.6443481445312,623.4000244140625,646.25,602.2999877929688,620.5,597846,2024-01-29
2024-02-05,595.3145141601562,607.75,648.0,601.0,620.5,310340,2024-02-05
2024-02-12,584.2457275390625,596.4500122070312,610.7999877929688,568.0,610.7999877929688,146609,2024-02-12
2024-02-19,607.6077270507812,620.2999877929688,622.9500122070312,596.5,596.5,176055,2024-02-19
2024-02-26,667.5065307617188,681.4500122070312,722.6500244140625,617.9500122070312,620.4000244140625,2645017,2024-02-26
2024-03-04,641.7446899414062,655.1500244140625,687.3499755859375,650.0,680.5499877929688,273682,2024-03-04
2024-03-11,624.84765625,637.9000244140625,665.2999877929688,591.2000122070312,655.0,599935,2024-03-11
2024-03-18,598.35107421875,610.8499755859375,649.7000122070312,603.0999755859375,641.0999755859375,364546,2024-03-18
2024-03-25,577.8787231445312,589.9500122070312,610.8499755859375,554.0999755859375,610.8499755859375,493050,2024-03-25
2024-04-01,624.3578491210938,637.4000244140625,644.9500122070312,591.9000244140625,591.9000244140625,255631,2024-04-01
2024-04-08,609.90966796875,622.6500244140625,639.0,615.0,637.7999877929688,151679,2024-04-08
2024-04-15,619.4601440429688,632.4000244140625,647.0,603.7999877929688,605.0999755859375,545292,2024-04-15
2024-04-22,641.5977172851562,655.0,682.0999755859375,627.8499755859375,632.5,302318,2024-04-22
2024-04-29,618.1377563476562,631.0499877929688,658.9500122070312,615.0,658.9500122070312,144494,2024-04-29
2024-05-06,613.2890014648438,626.0999755859375,659.9500122070312,597.2000122070312,636.4500122070312,997069,2024-05-06
2024-05-13,636.5040893554688,649.7999877929688,682.0,614.0499877929688,629.9000244140625,510929,2024-05-13
2024-05-20,615.05224609375,627.9000244140625,649.7999877929688,618.5999755859375,649.7999877929688,106496,2024-05-20
2024-05-27,599.6734619140625,612.2000122070312,635.1500244140625,605.0,631.7999877929688,142183,2024-05-27
2024-06-03,601.9754028320312,614.5499877929688,628.0,571.4000244140625,616.2000122070312,152360,2024-06-03
2024-06-10,639.7855834960938,653.1500244140625,680.0,616.5,624.7000122070312,315493,2024-06-10
2024-06-17,623.3292846679688,636.3499755859375,660.0,630.0,653.1500244140625,158697,2024-06-17
2024-06-24,624.2598876953125,637.2999877929688,645.0,620.0,639.4500122070312,264944,2024-06-24
2024-07-01,631.3125610351562,644.5,689.7000122070312,636.5999755859375,654.0,1071225,2024-07-01
2024-07-08,624.7496337890625,637.7999877929688,654.25,621.0,646.75,708942,2024-07-08
2024-07-15,623.3292846679688,636.3499755859375,665.0,630.0,640.9500122070312,192153,2024-07-15
2024-07-22,761.9340209960938,777.8499755859375,812.0,630.5499877929688,634.0999755859375,4440070,2024-07-22
2024-07-29,794.2097778320312,810.7999877929688,841.7999877929688,770.0,785.0,1581322,2024-07-29
2024-08-05,789.850830078125,806.3499755859375,835.0,744.9500122070312,799.9500122070312,858821,2024-08-05
2024-08-12,863.5121459960938,881.5499877929688,888.9000244140625,802.0499877929688,819.0,1174553,2024-08-12
2024-08-19,898.4000244140625,898.4000244140625,931.3499755859375,872.25,885.0,715426,2024-08-19
2024-08-26,861.7999877929688,861.7999877929688,925.2999877929688,840.2999877929688,906.7999877929688,583773,2024-08-26
2024-09-02,857.6500244140625,857.6500244140625,894.9500122070312,838.0499877929688,879.8499755859375,374854,2024-09-02
2024-09-09,870.7999877929688,870.7999877929688,878.0,841.2000122070312,845.25,241801,2024-09-09
2024-09-16,821.9000244140625,821.9000244140625,894.5499877929688,815.5499877929688,876.0,237549,2024-09-16
2024-09-23,817.25,817.25,855.0,810.0,828.9500122070312,168168,2024-09-23
2024-09-30,804.2999877929688,804.2999877929688,834.9000244140625,798.5499877929688,816.4500122070312,126327,2024-09-30
2024-10-07,829.25,829.25,838.0,774.9500122070312,798.0999755859375,106407,2024-10-07
2024-10-14,881.9000244140625,881.9000244140625,900.9000244140625,811.5499877929688,834.6500244140625,375729,2024-10-14
2024-10-21,886.2000122070312,886.2000122070312,949.5999755859375,861.0,886.9000244140625,823401,2024-10-21
2024-10-28,927.7000122070312,927.7000122070312,975.5499877929688,884.25,886.25,912294,2024-10-28
2024-11-04,978.0,978.0,998.5499877929688,937.5,937.8499755859375,590675,2024-11-04
2024-11-11,976.5499877929688,976.5499877929688,1003.5499877929688,914.0499877929688,977.9000244140625,397032,2024-11-11
2024-11-18,956.1500244140625,956.1500244140625,999.9000244140625,939.7999877929688,977.0499877929688,311047,2024-11-18
2024-11-25,1000.3499755859375,1000.3499755859375,1030.9000244140625,959.25,979.9500122070312,442147,2024-11-25
2024-12-02,1015.9000244140625,1015.9000244140625,1050.1500244140625,983.0,983.0,368181,2024-12-02
2024-12-09,960.4000244140625,960.4000244140625,1029.949951171875,945.25,1015.8499755859375,171453,2024-12-09
2024-12-16,950.2999877929688,950.2999877929688,1010.0,943.25,968.0999755859375,217509,2024-12-16
2024-12-23,925.7999877929688,925.7999877929688,957.8499755859375,900.0,950.2999877929688,94042,2024-12-23
2024-12-30,914.5499877929688,914.5499877929688,932.0499877929688,897.0499877929688,918.0499877929688,115330,2024-12-30
2025-01-06,862.9500122070312,862.9500122070312,1055.0,856.0,920.7000122070312,1411116,2025-01-06
2025-01-13,851.5999755859375,851.5999755859375,879.0,805.1500244140625,855.0999755859375,266532,2025-01-13
2025-01-20,787.8499755859375,787.8499755859375,870.0,780.0,870.0,789080,2025-01-20
2025-01-27,794.1500244140625,794.1500244140625,842.4500122070312,737.5499877929688,786.9500122070312,387717,2025-01-27
2025-02-03,783.8499755859375,783.8499755859375,824.9500122070312,771.5499877929688,784.0,206413,2025-02-03
2025-02-10,723.4000244140625,723.4000244140625,794.9000244140625,715.0,783.9000244140625,149169,2025-02-10
2025-02-17,725.75,725.75,735.2999877929688,692.8499755859375,723.4000244140625,110493,2025-02-17
2025-02-24,687.5499877929688,687.5499877929688,740.0,675.0,729.5999755859375,115760,2025-02-24
2025-03-03,690.5499877929688,690.5499877929688,715.0,658.0,691.2000122070312,144342,2025-03-03
2025-03-10,700.25,700.25,705.0,666.0499877929688,690.5499877929688,140772,2025-03-10
2025-03-17,736.75,736.75,751.4000244140625,710.0999755859375,718.9500122070312,187291,2025-03-17
2025-03-24,679.6500244140625,679.6500244140625,757.75,673.2999877929688,740.5999755859375,241504,2025-03-24
2025-03-31,692.4000244140625,692.4000244140625,726.0,679.6500244140625,679.6500244140625,118656,2025-03-31
2025-04-07,701.6500244140625,701.6500244140625,714.8499755859375,658.7000122070312,670.0,93967,2025-04-07
2025-04-14,708.5999755859375,708.5999755859375,730.0,699.0499877929688,701.6500244140625,94840,2025-04-14
2025-04-21,902.2999877929688,902.2999877929688,938.7999877929688,708.1500244140625,708.5999755859375,4127535,2025-04-21
2025-04-28,891.4500122070312,891.4500122070312,937.7999877929688,868.0,896.0,618142,2025-04-28
2025-05-05,939.0999755859375,939.0999755859375,954.7999877929688,879.0,900.0,537859,2025-05-05
2025-05-12,973.0,973.0,1013.9000244140625,948.0,965.0,395916,2025-05-12
2025-05-19,1005.7000122070312,1005.7000122070312,1041.0,949.0499877929688,981.0999755859375,515970,2025-05-19
2025-05-26,1049.199951171875,1049.199951171875,1053.5999755859375,1001.4500122070312,1021.5,448409,2025-05-26
2025-06-02,952.7999877929688,952.7999877929688,1073.199951171875,874.0999755859375,1060.0,426268,2025-06-02
2025-06-09,1021.5,1021.5,1030.0,951.2999877929688,957.7999877929688,281327,2025-06-09
2025-06-16,1009.9000244140625,1009.9000244140625,1034.4000244140625,975.0,1025.800048828125,230355,2025-06-16
2025-06-23,996.7000122070312,996.7000122070312,1013.9000244140625,954.2000122070312,1005.0,184069,2025-06-23
2025-06-30,1023.1500244140625,1023.1500244140625,1036.199951171875,969.0499877929688,996.7000122070312,195784,2025-06-30
2025-07-07,1085.449951171875,1085.449951171875,1102.0,1007.6500244140625,1023.1500244140625,480287,2025-07-07
2025-07-14,1164.699951171875,1164.699951171875,1179.1500244140625,1085.949951171875,1085.949951171875,567584,2025-07-14
