Date,Adj Close_VIKASLIFE.NS,Close_VIKASLIFE.NS,High_VIKASLIFE.NS,Low_VIKASLIFE.NS,Open_VIKASLIFE.NS,Volume_VIKASLIFE.NS,Date
2020-07-13,6.65865421295166,6.65865421295166,6.65865421295166,6.076022148132324,6.20087194442749,10956797,2020-07-13
2020-07-20,7.366136074066162,7.366136074066162,7.532602787017822,6.783504009246826,6.991587162017822,15039055,2020-07-20
2020-07-27,8.406551361083984,8.406551361083984,8.44816780090332,7.407752990722656,7.44936990737915,21047499,2020-07-27
2020-08-03,9.53019905090332,9.53019905090332,9.69666576385498,8.531400680541992,8.656250953674316,32342474,2020-08-03
2020-08-10,12.02719497680664,12.02719497680664,12.02719497680664,9.69666576385498,9.904748916625977,35330937,2020-08-10
2020-08-17,13.816707611083984,13.816707611083984,13.816707611083984,11.402946472167969,12.609827041625977,53316739,2020-08-17
2020-08-24,17.02118682861328,17.02118682861328,17.02118682861328,14.482574462890625,14.482574462890625,43236635,2020-08-24
2020-08-31,14.108023643493652,14.108023643493652,17.811901092529297,14.108023643493652,17.811901092529297,25295770,2020-08-31
2020-09-07,11.028396606445312,11.028396606445312,13.442158699035645,11.028396606445312,13.442158699035645,741899,2020-09-07
2020-09-14,8.614633560180664,8.614633560180664,10.487380981445312,8.614633560180664,10.487380981445312,1492344,2020-09-14
2020-09-21,6.783504009246826,6.783504009246826,8.198468208312988,6.783504009246826,8.198468208312988,12347270,2020-09-21
2020-09-28,6.159255027770996,6.159255027770996,7.44936990737915,6.159255027770996,6.450571060180664,43925948,2020-09-28
2020-10-05,6.076022148132324,6.076022148132324,6.159255027770996,5.57662296295166,5.867938995361328,42390697,2020-10-05
2020-10-12,5.826322078704834,5.826322078704834,6.242487907409668,5.784706115722656,6.242487907409668,19451435,2020-10-12
2020-10-19,5.867938995361328,5.867938995361328,5.951171875,5.57662296295166,5.867938995361328,13302832,2020-10-19
2020-10-26,6.117639064788818,6.117639064788818,6.450571060180664,6.03440523147583,6.076022148132324,40670794,2020-10-26
2020-11-02,6.57542085647583,6.57542085647583,6.741888046264648,6.03440523147583,6.3257222175598145,54718240,2020-11-02
2020-11-09,7.82391881942749,7.82391881942749,7.865536212921143,6.65865421295166,6.65865421295166,36025997,2020-11-09
2020-11-16,8.573018074035645,8.573018074035645,9.322115898132324,7.6574530601501465,7.6574530601501465,114275901,2020-11-16
2020-11-23,6.741888046264648,6.741888046264648,8.82271671295166,6.741888046264648,8.573018074035645,38473544,2020-11-23
2020-11-30,6.408955097198486,6.408955097198486,6.741888046264648,6.117639064788818,6.741888046264648,52648703,2020-11-30
2020-12-07,6.159255027770996,6.159255027770996,6.700271129608154,6.117639064788818,6.408955097198486,39791165,2020-12-07
2020-12-14,5.826322078704834,5.826322078704834,7.074820041656494,5.826322078704834,6.367338180541992,52072853,2020-12-14
2020-12-21,5.035606861114502,5.035606861114502,6.076022148132324,5.035606861114502,5.535006046295166,72640287,2020-12-21
2020-12-28,4.785908222198486,4.785908222198486,5.285306930541992,4.494592189788818,5.035606861114502,143392395,2020-12-28
2021-01-04,4.95237398147583,4.95237398147583,4.993990898132324,4.286509037017822,4.95237398147583,210746219,2021-01-04
2021-01-11,4.286509037017822,4.286509037017822,5.160457134246826,3.95357608795166,5.160457134246826,174514312,2021-01-11
2021-01-18,3.745492935180664,3.745492935180664,4.494592189788818,3.579025983810425,4.411357879638672,169004119,2021-01-18
2021-01-25,3.121243953704834,3.121243953704834,3.579025983810425,3.121243953704834,3.579025983810425,31150508,2021-01-25
2021-02-01,3.204477071762085,3.204477071762085,3.246093988418579,2.746695041656494,3.07962703704834,245279289,2021-02-01
2021-02-08,3.121243953704834,3.121243953704834,3.32932710647583,2.829927921295166,3.32932710647583,122965634,2021-02-08
2021-02-15,2.705077886581421,2.705077886581421,3.204477071762085,2.705077886581421,3.1628611087799072,41988274,2021-02-15
2021-02-22,2.788311004638672,2.788311004638672,2.788311004638672,2.372144937515259,2.705077886581421,22560308,2021-02-22
2021-03-01,3.121243953704834,3.121243953704834,3.287709951400757,2.788311004638672,2.913161039352417,45686658,2021-03-01
2021-03-08,3.038011074066162,3.038011074066162,3.121243953704834,2.829927921295166,3.07962703704834,22750509,2021-03-08
2021-03-15,2.621845006942749,2.621845006942749,3.07962703704834,2.538611888885498,3.07962703704834,35882484,2021-03-15
2021-03-22,2.538611888885498,2.538611888885498,2.705077886581421,2.4553780555725098,2.621845006942749,36726486,2021-03-22
2021-03-29,2.538611888885498,2.538611888885498,2.580228090286255,2.413762092590332,2.538611888885498,12759873,2021-03-29
2021-04-05,2.496994972229004,2.496994972229004,2.580228090286255,2.4553780555725098,2.538611888885498,13794580,2021-04-05
2021-04-12,2.496994972229004,2.496994972229004,2.538611888885498,2.372144937515259,2.496994972229004,16348768,2021-04-12
2021-04-19,2.372144937515259,2.372144937515259,2.4553780555725098,2.247296094894409,2.372144937515259,27203297,2021-04-19
2021-04-26,2.496994972229004,2.496994972229004,2.788311004638672,2.413762092590332,2.4553780555725098,27219402,2021-04-26
2021-05-03,2.6634609699249268,2.6634609699249268,2.6634609699249268,2.413762092590332,2.496994972229004,17542766,2021-05-03
2021-05-10,2.996393918991089,2.996393918991089,3.1628611087799072,2.746695041656494,2.788311004638672,29107176,2021-05-10
2021-05-17,3.166239023208618,3.166239023208618,3.166239023208618,2.621845006942749,2.996393918991089,24270493,2021-05-17
2021-05-24,2.9743449687957764,2.9743449687957764,3.2621850967407227,2.8304250240325928,3.2621850967407227,33836960,2021-05-24
2021-05-31,3.0702919960021973,3.0702919960021973,3.11826491355896,2.78245210647583,2.9263720512390137,27483028,2021-05-31
2021-06-07,3.3581318855285645,3.3581318855285645,3.502052068710327,3.0702919960021973,3.11826491355896,43046492,2021-06-07
2021-06-14,3.0702919960021973,3.0702919960021973,3.454077959060669,3.0702919960021973,3.454077959060669,30845988,2021-06-14
2021-06-21,3.0223190784454346,3.0223190784454346,3.214211940765381,2.878398895263672,2.9743449687957764,28255141,2021-06-21
2021-06-28,2.5905590057373047,2.5905590057373047,2.9743449687957764,2.5425848960876465,2.878398895263672,142471984,2021-06-28
2021-07-05,2.9263720512390137,2.9263720512390137,2.9263720512390137,2.6385319232940674,2.686505079269409,81816589,2021-07-05
2021-07-12,3.6459720134735107,3.6459720134735107,3.6459720134735107,3.0223190784454346,3.0702919960021973,83696672,2021-07-12
2021-07-19,4.31759786605835,4.31759786605835,4.31759786605835,3.6939449310302734,3.7898919582366943,101935217,2021-07-19
2021-07-26,4.125704765319824,4.125704765319824,4.893278121948242,4.125704765319824,4.509491920471191,96878223,2021-07-26
2021-08-02,4.029757976531982,4.029757976531982,4.125704765319824,3.5979979038238525,4.077732086181641,40682239,2021-08-02
2021-08-09,3.55002498626709,3.55002498626709,4.221652030944824,3.502052068710327,4.221652030944824,32391108,2021-08-09
2021-08-16,3.55002498626709,3.55002498626709,3.55002498626709,3.166239023208618,3.4061050415039062,13679073,2021-08-16
2021-08-23,3.3101589679718018,3.3101589679718018,3.6939449310302734,3.2621850967407227,3.6939449310302734,18219322,2021-08-23
2021-08-30,3.214211940765381,3.214211940765381,3.502052068710327,3.166239023208618,3.3581318855285645,14815658,2021-08-30
2021-09-06,3.11826491355896,3.11826491355896,3.2621850967407227,3.0223190784454346,3.2621850967407227,9358214,2021-09-06
2021-09-13,3.166239023208618,3.166239023208618,3.166239023208618,3.0223190784454346,3.11826491355896,15173643,2021-09-13
2021-09-20,3.4061050415039062,3.4061050415039062,3.4061050415039062,2.9263720512390137,3.166239023208618,12239925,2021-09-20
2021-09-27,3.2621850967407227,3.2621850967407227,3.55002498626709,3.0702919960021973,3.55002498626709,18491277,2021-09-27
2021-10-04,3.2621850967407227,3.2621850967407227,3.4061050415039062,3.166239023208618,3.4061050415039062,18226407,2021-10-04
2021-10-11,3.4061050415039062,3.4061050415039062,3.454077959060669,3.2621850967407227,3.3101589679718018,22332156,2021-10-11
2021-10-18,3.837865114212036,3.837865114212036,4.221652030944824,3.55002498626709,3.55002498626709,66287313,2021-10-18
2021-10-25,3.5,3.5,3.837865114212036,3.450000047683716,3.7898919582366943,59043569,2021-10-25
2021-11-01,3.5999999046325684,3.5999999046325684,3.75,3.4000000953674316,3.5,15003930,2021-11-01
2021-11-08,3.4000000953674316,3.4000000953674316,3.6500000953674316,3.4000000953674316,3.549999952316284,29807642,2021-11-08
2021-11-15,3.450000047683716,3.450000047683716,3.5,3.1500000953674316,3.4000000953674316,37626643,2021-11-15
2021-11-22,3.25,3.25,3.450000047683716,3.200000047683716,3.450000047683716,27128129,2021-11-22
2021-11-29,3.4000000953674316,3.4000000953674316,3.450000047683716,3.0999999046325684,3.25,26434798,2021-11-29
