Date,Adj Close_TRIDENT.NS,Close_TRIDENT.NS,High_TRIDENT.NS,Low_TRIDENT.NS,Open_TRIDENT.NS,Volume_TRIDENT.NS,Date
2020-07-13,5.883225917816162,6.349999904632568,6.5,6.099999904632568,6.449999809265137,15606784,2020-07-13
2020-07-20,6.485445499420166,7.0,7.400000095367432,5.900000095367432,6.300000190734863,57785581,2020-07-20
2020-07-27,6.207499027252197,6.699999809265137,7.099999904632568,6.349999904632568,7.099999904632568,38326385,2020-07-27
2020-08-03,6.300147533416748,6.800000190734863,7.0,6.449999809265137,6.699999809265137,32302335,2020-08-03
2020-08-10,6.207499027252197,6.699999809265137,6.900000095367432,6.550000190734863,6.900000095367432,34085765,2020-08-10
2020-08-17,6.2538228034973145,6.75,7.099999904632568,6.699999809265137,6.800000190734863,30533256,2020-08-17
2020-08-24,6.207499027252197,6.699999809265137,6.849999904632568,6.650000095367432,6.800000190734863,28480553,2020-08-24
2020-08-31,5.883225917816162,6.349999904632568,6.75,6.300000190734863,6.699999809265137,21704184,2020-08-31
2020-09-07,6.207499027252197,6.699999809265137,6.900000095367432,6.349999904632568,6.400000095367432,22773720,2020-09-07
2020-09-14,6.346471309661865,6.849999904632568,6.949999809265137,6.650000095367432,6.800000190734863,29242548,2020-09-14
2020-09-21,6.207499027252197,6.699999809265137,6.900000095367432,6.25,6.900000095367432,22856752,2020-09-21
2020-09-28,7.272964000701904,7.849999904632568,8.0,6.650000095367432,6.800000190734863,86292574,2020-09-28
2020-10-05,7.411937713623047,8.0,8.550000190734863,7.349999904632568,8.199999809265137,175887048,2020-10-05
2020-10-12,7.226639747619629,7.800000190734863,8.350000381469727,7.349999904632568,8.149999618530273,68271330,2020-10-12
2020-10-19,7.365612983703613,7.949999809265137,8.149999618530273,7.5,7.949999809265137,54718977,2020-10-19
2020-10-26,6.763392925262451,7.300000190734863,8.100000381469727,7.099999904632568,8.050000190734863,40276599,2020-10-26
2020-11-02,6.995016574859619,7.550000190734863,7.800000190734863,7.199999809265137,7.349999904632568,25700001,2020-11-02
2020-11-09,6.948692321777344,7.5,7.699999809265137,7.199999809265137,7.599999904632568,29823600,2020-11-09
2020-11-16,7.504587650299072,8.100000381469727,8.25,7.400000095367432,7.449999809265137,47518346,2020-11-16
2020-11-23,7.319288730621338,7.900000095367432,8.550000190734863,7.75,8.350000381469727,82789064,2020-11-23
2020-11-30,8.523728370666504,9.199999809265137,9.800000190734863,7.900000095367432,7.900000095367432,165860094,2020-11-30
2020-12-07,9.125948905944824,9.850000381469727,10.449999809265137,9.25,9.350000381469727,141557725,2020-12-07
2020-12-14,8.709027290344238,9.399999618530273,10.199999809265137,9.199999809265137,10.199999809265137,46897598,2020-12-14
2020-12-21,8.662701606750488,9.350000381469727,9.699999809265137,7.849999904632568,9.399999618530273,80397490,2020-12-21
2020-12-28,9.95979118347168,10.75,10.949999809265137,9.399999618530273,9.550000190734863,138195884,2020-12-28
2021-01-04,13.526785850524902,14.600000381469727,16.950000762939453,11.149999618530273,11.300000190734863,815741940,2021-01-04
2021-01-11,13.619436264038086,14.699999809265137,15.850000381469727,13.949999809265137,15.5,217280485,2021-01-11
2021-01-18,13.109865188598633,14.149999618530273,15.649999618530273,13.800000190734863,15.199999809265137,156804658,2021-01-18
2021-01-25,13.434137344360352,14.5,15.050000190734863,12.699999809265137,14.300000190734863,101037352,2021-01-25
2021-02-01,13.063541412353516,14.100000381469727,14.800000190734863,14.0,14.75,69926494,2021-02-01
2021-02-08,13.063541412353516,14.100000381469727,14.5,13.800000190734863,14.25,49799163,2021-02-08
2021-02-15,12.970890998840332,14.0,15.199999809265137,13.399999618530273,14.25,73347727,2021-02-15
2021-02-22,12.785593032836914,13.800000190734863,14.300000190734863,13.699999809265137,14.199999809265137,39034453,2021-02-22
2021-03-01,13.480462074279785,14.550000190734863,15.25,13.75,14.0,95775925,2021-03-01
2021-03-08,14.175331115722656,15.300000190734863,15.800000190734863,14.0,14.699999809265137,94038816,2021-03-08
2021-03-15,13.434137344360352,14.5,16.0,13.300000190734863,15.5,117326709,2021-03-15
2021-03-22,12.69294261932373,13.699999809265137,14.899999618530273,13.399999618530273,14.75,53792477,2021-03-22
2021-03-29,13.156189918518066,14.199999809265137,14.449999809265137,13.699999809265137,13.699999809265137,22699468,2021-03-29
2021-04-05,13.063541412353516,14.100000381469727,15.199999809265137,13.5,14.149999618530273,70030990,2021-04-05
2021-04-12,12.970890998840332,14.0,14.25,13.300000190734863,13.899999618530273,43616554,2021-04-12
2021-04-19,12.507645606994629,13.5,13.850000381469727,13.100000381469727,13.550000190734863,27862277,2021-04-19
2021-04-26,12.785593032836914,13.800000190734863,14.399999618530273,13.5,13.600000381469727,33418782,2021-04-26
2021-05-03,14.129007339477539,15.25,15.25,13.600000381469727,13.75,115776393,2021-05-03
2021-05-10,15.704045295715332,16.950000762939453,19.299999237060547,15.899999618530273,16.299999237060547,225295008,2021-05-10
2021-05-17,15.426095008850098,16.649999618530273,17.549999237060547,16.0,16.799999237060547,142639137,2021-05-17
2021-05-24,15.055500030517578,16.25,17.399999618530273,16.200000762939453,16.850000381469727,80922075,2021-05-24
2021-05-31,15.149476051330566,16.0,16.299999237060547,15.699999809265137,16.299999237060547,38901109,2021-05-31
2021-06-07,15.81226921081543,16.700000762939453,17.5,16.0,16.149999618530273,104294876,2021-06-07
2021-06-14,15.622899055480957,16.5,17.350000381469727,15.949999809265137,16.850000381469727,78051576,2021-06-14
2021-06-21,15.717581748962402,16.600000381469727,17.149999618530273,16.299999237060547,16.5,55599620,2021-06-21
2021-06-28,15.528214454650879,16.399999618530273,16.850000381469727,16.200000762939453,16.700000762939453,35727715,2021-06-28
2021-07-05,16.475055694580078,17.399999618530273,18.049999237060547,16.5,16.600000381469727,96621070,2021-07-05
2021-07-12,16.759111404418945,17.700000762939453,18.299999237060547,17.399999618530273,17.850000381469727,99288370,2021-07-12
2021-07-19,16.664424896240234,17.600000381469727,18.049999237060547,16.899999618530273,17.549999237060547,52920096,2021-07-19
2021-07-26,19.552291870117188,20.649999618530273,20.649999618530273,17.0,17.600000381469727,230982059,2021-07-26
2021-08-02,19.26824188232422,20.350000381469727,22.649999618530273,19.5,21.149999618530273,269334465,2021-08-02
2021-08-09,20.309768676757812,21.450000762939453,21.450000762939453,19.0,20.899999618530273,108448393,2021-08-09
2021-08-16,19.1262149810791,20.200000762939453,22.299999237060547,20.100000381469727,21.899999618530273,98189031,2021-08-16
2021-08-23,19.078872680664062,20.149999618530273,21.149999618530273,19.200000762939453,20.649999618530273,71478889,2021-08-23
2021-08-30,22.440162658691406,23.700000762939453,23.700000762939453,20.149999618530273,20.350000381469727,152858359,2021-08-30
2021-09-06,24.144479751586914,25.5,25.950000762939453,23.100000381469727,24.299999237060547,191364023,2021-09-06
2021-09-13,22.487503051757812,23.75,26.25,23.399999618530273,26.149999618530273,114204773,2021-09-13
2021-09-20,22.913585662841797,24.200000762939453,24.850000381469727,23.100000381469727,23.899999618530273,68819952,2021-09-20
2021-09-27,27.837162017822266,29.399999618530273,29.399999618530273,24.299999237060547,24.75,243794984,2021-09-27
2021-10-04,32.1926383972168,34.0,35.599998474121094,30.100000381469727,30.399999618530273,272758007,2021-10-04
2021-10-11,36.406089782714844,38.45000076293945,41.25,35.70000076293945,35.70000076293945,213044367,2021-10-11
2021-10-18,38.39445495605469,40.54999923706055,43.349998474121094,38.29999923706055,40.29999923706055,221622159,2021-10-18
2021-10-25,35.93266296386719,37.95000076293945,42.0,35.79999923706055,42.0,129890179,2021-10-25
2021-11-01,37.937599182128906,39.70000076293945,41.349998474121094,38.099998474121094,39.0,79163019,2021-11-01
2021-11-08,37.88982391357422,39.650001525878906,41.099998474121094,39.29999923706055,40.400001525878906,63529290,2021-11-08
2021-11-15,43.19343948364258,45.20000076293945,45.20000076293945,38.70000076293945,40.0,164895099,2021-11-15
2021-11-22,54.99518585205078,57.54999923706055,57.54999923706055,43.20000076293945,45.20000076293945,215262951,2021-11-22
2021-11-29,42.66785430908203,44.650001525878906,59.900001525878906,44.650001525878906,58.099998474121094,97856436,2021-11-29
2021-12-06,52.27170944213867,54.70000076293945,56.849998474121094,45.349998474121094,45.349998474121094,116758985,2021-12-06
2021-12-13,52.41504669189453,54.849998474121094,58.70000076293945,51.599998474121094,55.0,152372277,2021-12-13
2021-12-20,49.78712844848633,52.099998474121094,54.75,49.54999923706055,52.599998474121094,86685602,2021-12-20
2021-12-27,50.98163604736328,53.349998474121094,55.5,49.79999923706055,52.0,85734649,2021-12-27
2022-01-03,50.74273681640625,53.099998474121094,54.79999923706055,51.099998474121094,54.20000076293945,71033685,2022-01-03
2022-01-10,61.92333984375,64.80000305175781,64.80000305175781,53.150001525878906,53.95000076293945,78077632,2022-01-10
2022-01-17,61.493316650390625,64.3499984741211,70.3499984741211,59.70000076293945,67.69999694824219,89481086,2022-01-17
2022-01-24,57.71867370605469,60.400001525878906,64.0,58.099998474121094,63.0,32237431,2022-01-24
2022-01-31,59.53431701660156,62.29999923706055,63.849998474121094,59.5,62.150001525878906,22638681,2022-01-31
2022-02-07,54.278480529785156,56.79999923706055,63.400001525878906,56.20000076293945,63.400001525878906,25966058,2022-02-07
2022-02-14,50.64717483520508,53.0,58.95000076293945,51.29999923706055,54.0,29384433,2022-02-14
2022-02-21,48.019256591796875,50.25,55.0,47.650001525878906,51.5,35393449,2022-02-21
2022-02-28,48.831520080566406,51.099998474121094,52.45000076293945,47.75,49.79999923706055,20493039,2022-02-28
2022-03-07,52.9884147644043,55.45000076293945,57.0,48.54999923706055,48.54999923706055,28191479,2022-03-07
2022-03-14,52.22393035888672,54.650001525878906,57.0,51.75,57.0,48577807,2022-03-14
2022-03-21,49.8826904296875,52.20000076293945,53.79999923706055,51.400001525878906,53.400001525878906,15941003,2022-03-21
2022-03-28,51.31610107421875,53.70000076293945,54.95000076293945,50.54999923706055,52.25,20953740,2022-03-28
2022-04-04,54.03958511352539,56.54999923706055,57.349998474121094,53.0,54.70000076293945,26184255,2022-04-04
2022-04-11,52.462833404541016,54.900001525878906,57.400001525878906,54.25,57.349998474121094,9027506,2022-04-11
2022-04-18,51.8416862487793,54.25,56.5,52.79999923706055,56.0,18043799,2022-04-18
2022-04-25,49.83491516113281,52.150001525878906,55.0,51.650001525878906,53.95000076293945,20290045,2022-04-25
2022-05-02,47.92369842529297,50.150001525878906,52.400001525878906,49.5,51.150001525878906,19641963,2022-05-02
2022-05-09,44.149051666259766,46.20000076293945,52.29999923706055,44.650001525878906,50.150001525878906,32879993,2022-05-09
2022-05-16,46.39472198486328,48.54999923706055,50.79999923706055,46.099998474121094,47.45000076293945,19459227,2022-05-16
2022-05-23,43.76680374145508,45.79999923706055,49.5,43.349998474121094,49.5,18473219,2022-05-23
2022-05-30,44.05348587036133,46.099998474121094,49.29999923706055,46.0,47.0,28661294,2022-05-30
2022-06-06,41.09110641479492,43.0,46.400001525878906,41.5,46.25,24337512,2022-06-06
2022-06-13,34.92743682861328,36.54999923706055,42.45000076293945,36.54999923706055,42.20000076293945,35860608,2022-06-13
2022-06-20,35.59636688232422,37.25,39.54999923706055,33.150001525878906,35.54999923706055,52679867,2022-06-20
2022-06-27,36.40863037109375,38.099998474121094,40.20000076293945,37.400001525878906,38.20000076293945,20480771,2022-06-27
2022-07-04,37.077552795410156,38.79999923706055,40.20000076293945,38.0,38.5,16965784,2022-07-04
2022-07-11,34.59297561645508,36.20000076293945,39.20000076293945,35.75,39.150001525878906,17146221,2022-07-11
2022-07-18,38.080936431884766,39.849998474121094,43.75,35.5,35.54999923706055,44715388,2022-07-18
2022-07-25,37.937599182128906,39.70000076293945,40.29999923706055,37.5,39.04999923706055,32234031,2022-07-25
2022-08-01,38.46318817138672,40.25,41.849998474121094,39.0,40.20000076293945,57159515,2022-08-01
2022-08-08,35.930824279785156,37.599998474121094,40.849998474121094,35.0,40.599998474121094,41812186,2022-08-08
2022-08-15,36.695316314697266,38.400001525878906,39.70000076293945,37.099998474121094,37.599998474121094,51805840,2022-08-15
2022-08-22,35.69518280029297,37.0,38.45000076293945,36.5,38.400001525878906,39437566,2022-08-22
2022-08-29,38.348201751708984,39.75,40.29999923706055,35.5,35.900001525878906,79693104,2022-08-29
2022-09-05,38.299964904785156,39.70000076293945,41.900001525878906,39.349998474121094,40.25,92928595,2022-09-05
2022-09-12,36.75638961791992,38.099998474121094,40.54999923706055,37.79999923706055,39.79999923706055,40977333,2022-09-12
2022-09-19,36.322261810302734,37.650001525878906,38.599998474121094,37.400001525878906,38.20000076293945,25474954,2022-09-19
2022-09-26,35.164581298828125,36.45000076293945,37.29999923706055,35.5,37.29999923706055,24235825,2022-09-26
2022-10-03,36.852867126464844,38.20000076293945,38.70000076293945,36.0,36.400001525878906,19059813,2022-10-03
2022-10-10,34.92339324951172,36.20000076293945,37.95000076293945,36.0,37.95000076293945,20977636,2022-10-10
2022-10-17,33.862186431884766,35.099998474121094,36.29999923706055,34.29999923706055,36.25,25239424,2022-10-17
2022-10-24,34.05513000488281,35.29999923706055,36.349998474121094,35.25,35.79999923706055,14096954,2022-10-24
2022-10-31,34.151607513427734,35.400001525878906,35.599998474121094,35.099998474121094,35.599998474121094,16357003,2022-10-31
2022-11-07,35.93636703491211,37.25,39.25,35.650001525878906,36.0,47891599,2022-11-07
2022-11-14,33.52452850341797,34.75,36.349998474121094,31.0,31.0,64868306,2022-11-14
2022-11-21,33.66923904418945,34.900001525878906,35.25,33.900001525878906,34.79999923706055,21888358,2022-11-21
2022-11-28,36.22578811645508,37.54999923706055,37.900001525878906,34.900001525878906,35.0,58231129,2022-11-28
2022-12-05,34.97163391113281,36.25,38.70000076293945,36.0,37.849998474121094,34997594,2022-12-05
2022-12-12,34.73044967651367,36.0,37.099998474121094,35.79999923706055,36.5,24248626,2022-12-12
2022-12-19,30.00324821472168,31.100000381469727,36.20000076293945,31.0,36.20000076293945,54855982,2022-12-19
2022-12-26,33.04216003417969,34.25,35.150001525878906,30.5,30.700000762939453,33577042,2022-12-26
2023-01-02,32.51156234741211,33.70000076293945,34.650001525878906,33.599998474121094,34.45000076293945,15665111,2023-01-02
2023-01-09,32.55979919433594,33.75,34.400001525878906,33.20000076293945,34.099998474121094,15834638,2023-01-09
2023-01-16,31.691530227661133,32.849998474121094,34.099998474121094,32.75,33.900001525878906,13363748,2023-01-16
2023-01-23,30.91974449157715,32.04999923706055,33.20000076293945,31.75,33.04999923706055,11195491,2023-01-23
2023-01-30,31.546823501586914,32.70000076293945,35.0,31.299999237060547,31.5,41671839,2023-01-30
2023-02-06,30.91974449157715,32.04999923706055,33.099998474121094,31.799999237060547,32.849998474121094,18218570,2023-02-06
2023-02-13,30.582090377807617,31.700000762939453,32.29999923706055,31.399999618530273,32.150001525878906,13886059,2023-02-13
2023-02-20,29.665590286254883,30.75,32.5,30.700000762939453,31.850000381469727,16736310,2023-02-20
2023-02-27,29.23145866394043,30.299999237060547,31.600000381469727,29.350000381469727,30.75,21730061,2023-02-27
2023-03-06,29.617355346679688,30.700000762939453,31.850000381469727,30.049999237060547,30.450000762939453,19216530,2023-03-06
2023-03-13,27.6396484375,28.649999618530273,30.799999237060547,28.5,30.700000762939453,21713749,2023-03-13
2023-03-20,26.144309997558594,27.100000381469727,29.299999237060547,26.700000762939453,28.549999237060547,55882279,2023-03-20
2023-03-27,26.96433448791504,27.950000762939453,28.200000762939453,25.049999237060547,27.100000381469727,63286090,2023-03-27
2023-04-03,28.5561466217041,29.600000381469727,29.950000762939453,27.850000381469727,28.450000762939453,32304222,2023-04-03
2023-04-10,30.340904235839844,31.450000762939453,33.400001525878906,29.399999618530273,30.100000381469727,79164152,2023-04-10
2023-04-17,29.52088165283203,30.600000381469727,31.75,30.399999618530273,31.450000762939453,29077443,2023-04-17
2023-04-24,30.00324821472168,31.100000381469727,31.450000762939453,30.299999237060547,30.799999237060547,20809395,2023-04-24
2023-05-01,30.967981338500977,32.099998474121094,33.0,31.100000381469727,31.100000381469727,35292896,2023-05-01
2023-05-08,30.630325317382812,31.75,32.79999923706055,31.600000381469727,32.29999923706055,20222403,2023-05-08
2023-05-15,32.51156234741211,33.70000076293945,36.849998474121094,32.0,32.0,125890758,2023-05-15
2023-05-22,31.16092872619629,32.29999923706055,35.25,32.099998474121094,33.79999923706055,71838058,2023-05-22
2023-05-29,31.16092872619629,32.29999923706055,32.849998474121094,31.950000762939453,32.400001525878906,27626600,2023-05-29
2023-06-05,32.581382751464844,33.400001525878906,34.5,32.5,32.599998474121094,66225099,2023-06-05
2023-06-12,32.72770309448242,33.54999923706055,33.849998474121094,33.0,33.599998474121094,25406628,2023-06-12
2023-06-19,32.63015365600586,33.45000076293945,35.400001525878906,33.25,33.79999923706055,68417269,2023-06-19
2023-06-26,32.38628387451172,33.20000076293945,34.54999923706055,32.599998474121094,33.5,28305960,2023-06-26
