Date,Adj Close_KOTHARIPET.NS,Close_KOTHARIPET.NS,High_KOTHARIPET.NS,Low_KOTHARIPET.NS,Open_KOTHARIPET.NS,Volume_KOTHARIPET.NS,Date
2021-08-30,55.98493957519531,57.5,60.400001525878906,51.04999923706055,52.0,2686085,2021-08-30
2021-09-06,53.55080795288086,55.0,58.349998474121094,54.0,57.5,611823,2021-09-06
2021-09-13,51.895599365234375,53.29999923706055,56.29999923706055,52.45000076293945,56.29999923706055,720875,2021-09-13
2021-09-20,51.01932144165039,52.400001525878906,56.150001525878906,49.099998474121094,53.0,629604,2021-09-20
2021-09-27,50.532493591308594,51.900001525878906,54.0,51.0,52.650001525878906,432742,2021-09-27
2021-10-04,51.99296951293945,53.400001525878906,56.0,52.0,52.900001525878906,721736,2021-10-04
2021-10-11,51.01932144165039,52.400001525878906,54.5,52.0,54.349998474121094,355442,2021-10-11
2021-10-18,48.58518981933594,49.900001525878906,53.5,47.650001525878906,52.5,631174,2021-10-18
2021-10-25,46.15106201171875,47.400001525878906,50.95000076293945,46.54999923706055,49.849998474121094,235198,2021-10-25
2021-11-01,47.41680908203125,48.70000076293945,50.400001525878906,45.70000076293945,47.400001525878906,163416,2021-11-01
2021-11-08,56.17966842651367,57.70000076293945,59.099998474121094,47.650001525878906,48.79999923706055,1653040,2021-11-08
2021-11-15,52.8205680847168,54.25,59.70000076293945,52.5,59.70000076293945,678389,2021-11-15
2021-11-22,52.23637771606445,53.650001525878906,57.0,51.0,55.20000076293945,715228,2021-11-22
2021-11-29,51.01932144165039,52.400001525878906,54.0,50.099998474121094,53.099998474121094,346460,2021-11-29
2021-12-06,54.47577667236328,55.95000076293945,57.900001525878906,52.25,52.400001525878906,782934,2021-12-06
2021-12-13,55.644161224365234,57.150001525878906,61.95000076293945,53.349998474121094,57.099998474121094,1165468,2021-12-13
2021-12-20,66.93850708007812,68.75,71.4000015258789,53.70000076293945,56.79999923706055,5818701,2021-12-20
2021-12-27,62.264984130859375,63.95000076293945,72.8499984741211,62.0,68.75,2164144,2021-12-27
2022-01-03,69.12921905517578,71.0,77.5,64.0999984741211,65.19999694824219,3610564,2022-01-03
2022-01-10,89.86799621582031,92.30000305175781,94.0,70.4000015258789,72.30000305175781,6134732,2022-01-10
2022-01-17,101.94126892089844,104.69999694824219,119.0,92.30000305175781,93.5,8032907,2022-01-17
2022-01-24,101.60049438476562,104.3499984741211,114.8499984741211,84.8499984741211,102.6500015258789,2485108,2022-01-24
2022-01-31,94.68756103515625,97.25,108.80000305175781,95.0,108.80000305175781,1305251,2022-01-31
2022-02-07,89.8193130493164,92.25,105.0,91.5,97.25,1179692,2022-02-07
2022-02-14,83.78268432617188,86.05000305175781,94.0,83.5999984741211,87.0,745900,2022-02-14
2022-02-21,79.06046295166016,81.19999694824219,91.69999694824219,75.0,85.0,1048251,2022-02-21
2022-02-28,83.10111236572266,85.3499984741211,92.0,78.5999984741211,81.0,760224,2022-02-28
2022-03-07,91.62055969238281,94.0999984741211,102.80000305175781,81.3499984741211,85.30000305175781,1959119,2022-03-07
2022-03-14,95.46648406982422,98.05000305175781,106.0,94.25,95.0,1483739,2022-03-14
2022-03-21,92.74026489257812,95.25,100.19999694824219,94.44999694824219,100.0,655890,2022-03-21
2022-03-28,86.55757904052734,88.9000015258789,97.44999694824219,85.0,95.5999984741211,1044797,2022-03-28
2022-04-04,94.54151153564453,97.0999984741211,100.19999694824219,89.05000305175781,89.9000015258789,1875228,2022-04-04
2022-04-11,105.3977279663086,108.25,110.55000305175781,97.30000305175781,97.9000015258789,2680602,2022-04-11
2022-04-18,114.59872436523438,117.69999694824219,124.30000305175781,90.0,108.44999694824219,6854985,2022-04-18
2022-04-25,99.70186614990234,102.4000015258789,118.19999694824219,101.5,117.0,1995716,2022-04-25
2022-05-02,95.85594940185547,98.44999694824219,110.0,97.55000305175781,97.8499984741211,1042334,2022-05-02
2022-05-09,88.6996078491211,91.0999984741211,99.0,82.3499984741211,97.0,965976,2022-05-09
2022-05-16,91.66925811767578,94.1500015258789,96.4000015258789,88.4000015258789,92.4000015258789,711477,2022-05-16
2022-05-23,84.36686706542969,86.6500015258789,97.44999694824219,82.44999694824219,95.0,481486,2022-05-23
2022-05-30,90.11141204833984,92.55000305175781,95.44999694824219,87.0999984741211,89.1500015258789,411697,2022-05-30
2022-06-06,85.38919830322266,87.69999694824219,95.0,87.0,94.0,461604,2022-06-06
2022-06-13,75.99346160888672,78.05000305175781,88.30000305175781,76.44999694824219,87.6500015258789,331477,2022-06-13
2022-06-20,77.06449127197266,79.1500015258789,82.0,65.55000305175781,78.0,575332,2022-06-20
2022-06-27,78.37891387939453,80.5,85.5,79.1500015258789,80.9000015258789,256884,2022-06-27
2022-07-04,79.49860382080078,81.6500015258789,84.0,80.0,81.69999694824219,177341,2022-07-04
2022-07-11,77.9407730102539,80.05000305175781,83.9000015258789,79.0999984741211,80.25,187420,2022-07-11
2022-07-18,79.25519561767578,81.4000015258789,82.25,78.5999984741211,80.94999694824219,226950,2022-07-18
2022-07-25,78.23285675048828,80.3499984741211,81.9000015258789,76.3499984741211,81.5,347672,2022-07-25
2022-08-01,76.3342514038086,78.4000015258789,84.8499984741211,77.5,81.80000305175781,454897,2022-08-01
2022-08-08,75.1171875,77.1500015258789,79.8499984741211,70.9000015258789,79.8499984741211,329609,2022-08-08
2022-08-15,74.19219970703125,76.19999694824219,79.25,75.0999984741211,77.1500015258789,235715,2022-08-15
2022-08-22,75.40927124023438,77.44999694824219,78.55000305175781,74.0,77.0,258034,2022-08-22
2022-08-29,73.31592559814453,75.30000305175781,78.0999984741211,73.75,74.5,205677,2022-08-29
2022-09-05,75.75005340576172,77.80000305175781,80.9000015258789,75.19999694824219,75.5,325524,2022-09-05
2022-09-12,75.06848907470703,77.0999984741211,79.5,75.0,78.94999694824219,291063,2022-09-12
2022-09-19,72.73172760009766,74.69999694824219,78.44999694824219,73.5,78.44999694824219,177986,2022-09-19
2022-09-26,68.83712768554688,70.69999694824219,75.80000305175781,69.0,72.25,178178,2022-09-26
2022-10-03,70.68706512451172,72.5999984741211,73.9000015258789,69.80000305175781,72.75,155722,2022-10-03
2022-10-10,68.39898681640625,70.25,77.5,68.05000305175781,72.80000305175781,237447,2022-10-10
2022-10-17,65.33198547363281,67.0999984741211,71.05000305175781,66.9000015258789,70.69999694824219,235914,2022-10-17
2022-10-24,67.76611328125,69.5999984741211,71.5,67.6500015258789,67.75,130633,2022-10-24
2022-10-31,68.15557861328125,70.0,74.5,67.4000015258789,70.9000015258789,348146,2022-10-31
2022-11-07,67.91216278076172,69.75,71.9000015258789,69.0999984741211,70.0,136177,2022-11-07
2022-11-14,66.40299224853516,68.19999694824219,71.9000015258789,64.0,71.9000015258789,281531,2022-11-14
2022-11-21,62.55707931518555,64.25,69.55000305175781,63.04999923706055,69.55000305175781,391071,2022-11-21
2022-11-28,62.897857666015625,64.5999984741211,65.19999694824219,63.75,64.25,322944,2022-11-28
2022-12-05,69.76209259033203,71.6500015258789,74.30000305175781,64.30000305175781,64.5,918089,2022-12-05
2022-12-12,69.5673599243164,71.44999694824219,73.94999694824219,69.0999984741211,70.30000305175781,549180,2022-12-12
2022-12-19,62.55707931518555,64.25,74.30000305175781,62.0,72.0999984741211,388945,2022-12-19
2022-12-26,67.03588104248047,68.8499984741211,70.4000015258789,64.25,64.25,283493,2022-12-26
2023-01-02,66.2569580078125,68.05000305175781,72.25,67.6500015258789,68.55000305175781,233068,2023-01-02
2023-01-09,65.4293441772461,67.19999694824219,69.94999694824219,66.6500015258789,69.94999694824219,108493,2023-01-09
2023-01-16,65.0398941040039,66.80000305175781,70.4000015258789,66.0,66.5,216610,2023-01-16
2023-01-23,62.508392333984375,64.19999694824219,68.0999984741211,63.29999923706055,66.9000015258789,102468,2023-01-23
2023-01-30,62.021575927734375,63.70000076293945,66.0999984741211,63.099998474121094,64.19999694824219,120416,2023-01-30
2023-02-06,68.25293731689453,70.0999984741211,75.0,63.349998474121094,64.94999694824219,694943,2023-02-06
2023-02-13,66.11090850830078,67.9000015258789,73.1500015258789,67.5999984741211,69.94999694824219,287119,2023-02-13
2023-02-20,65.59823608398438,66.9000015258789,70.0,64.5,67.5,146984,2023-02-20
2023-02-27,68.09861755371094,69.44999694824219,70.25,66.0999984741211,68.0,205392,2023-02-27
2023-03-06,66.28462219238281,67.5999984741211,70.0,66.19999694824219,69.44999694824219,119602,2023-03-06
2023-03-13,63.53910446166992,64.80000305175781,68.44999694824219,63.349998474121094,68.44999694824219,212940,2023-03-13
2023-03-20,59.911094665527344,61.099998474121094,68.0,60.5,64.55000305175781,212935,2023-03-20
2023-03-27,55.35158157348633,56.45000076293945,61.70000076293945,54.400001525878906,60.20000076293945,252293,2023-03-27
2023-04-03,59.469852447509766,60.650001525878906,62.400001525878906,57.599998474121094,58.0,106075,2023-04-03
2023-04-10,62.70564270019531,63.95000076293945,67.0,59.349998474121094,61.900001525878906,294590,2023-04-10
2023-04-17,62.50953674316406,63.75,64.75,61.5,62.70000076293945,117107,2023-04-17
2023-04-24,62.754669189453125,64.0,65.9000015258789,62.599998474121094,62.79999923706055,144538,2023-04-24
2023-05-01,64.07840728759766,65.3499984741211,66.8499984741211,62.599998474121094,64.0,182552,2023-05-01
2023-05-08,63.146888732910156,64.4000015258789,66.94999694824219,63.099998474121094,65.0,147215,2023-05-08
2023-05-15,62.16634750366211,63.400001525878906,65.0,62.54999923706055,64.9000015258789,105692,2023-05-15
2023-05-22,60.98969650268555,62.20000076293945,63.95000076293945,61.849998474121094,63.95000076293945,146911,2023-05-22
2023-05-29,64.76478576660156,66.05000305175781,69.80000305175781,62.400001525878906,63.45000076293945,583807,2023-05-29
2023-06-05,64.12742614746094,65.4000015258789,69.5,65.19999694824219,67.80000305175781,268177,2023-06-05
2023-06-12,77.56084442138672,79.0999984741211,82.4000015258789,64.55000305175781,65.5,1852122,2023-06-12
2023-06-19,73.05036163330078,74.5,81.0,74.0,80.0,654387,2023-06-19
2023-06-26,73.63867950439453,75.0999984741211,77.9000015258789,74.19999694824219,74.75,225037,2023-06-26
2023-07-03,75.20755004882812,76.69999694824219,81.4000015258789,75.05000305175781,75.1500015258789,826115,2023-07-03
2023-07-10,89.67053985595703,91.44999694824219,97.0,76.55000305175781,77.6500015258789,4130189,2023-07-10
2023-07-17,91.48454284667969,93.30000305175781,101.3499984741211,92.0,92.4000015258789,2075067,2023-07-17
2023-07-24,100.26038360595703,102.25,104.69999694824219,90.80000305175781,94.30000305175781,2277299,2023-07-24
2023-07-31,96.63239288330078,98.55000305175781,104.5,93.0999984741211,102.25,1201071,2023-07-31
2023-08-07,106.4063949584961,107.69999694824219,114.1500015258789,97.30000305175781,98.55000305175781,3705281,2023-08-07
2023-08-14,106.50520324707031,107.80000305175781,115.0,100.19999694824219,108.44999694824219,1534281,2023-08-14
2023-08-21,106.55459594726562,107.8499984741211,113.3499984741211,103.6500015258789,107.80000305175781,955919,2023-08-21
2023-08-28,125.42517852783203,126.94999694824219,128.5,107.0,108.6500015258789,4198964,2023-08-28
2023-09-04,125.52398681640625,127.05000305175781,138.6999969482422,124.0,128.8000030517578,2086385,2023-09-04
2023-09-11,120.43583679199219,121.9000015258789,129.0,108.1500015258789,127.0,2366214,2023-09-11
2023-09-18,117.7188720703125,119.1500015258789,123.75,114.80000305175781,123.75,687874,2023-09-18
2023-09-25,119.10205841064453,120.55000305175781,123.0,113.0,119.1500015258789,625921,2023-09-25
2023-10-02,122.06602478027344,123.55000305175781,128.10000610351562,120.0,120.55000305175781,960148,2023-10-02
2023-10-09,139.8004150390625,141.5,149.85000610351562,113.0,113.0,6599944,2023-10-09
2023-10-16,134.95928955078125,136.60000610351562,147.85000610351562,135.5,142.9499969482422,1054516,2023-10-16
2023-10-23,130.80970764160156,132.39999389648438,140.4499969482422,121.3499984741211,137.8000030517578,991655,2023-10-23
2023-10-30,128.537353515625,130.10000610351562,135.1999969482422,126.4000015258789,133.8000030517578,643596,2023-10-30
2023-11-06,150.3719024658203,152.1999969482422,154.64999389648438,130.5500030517578,130.5500030517578,4123650,2023-11-06
2023-11-13,153.92864990234375,155.8000030517578,163.1999969482422,153.0,159.8000030517578,1600985,2023-11-13
2023-11-20,155.95404052734375,157.85000610351562,168.0,154.5500030517578,155.75,2051388,2023-11-20
2023-11-27,162.32656860351562,164.3000030517578,169.89999389648438,156.0,157.85000610351562,1319515,2023-11-27
2023-12-04,154.66964721679688,156.5500030517578,170.0,153.1999969482422,166.6999969482422,821953,2023-12-04
2023-12-11,152.59487915039062,154.4499969482422,161.0,150.0500030517578,156.0,540327,2023-12-11
2023-12-18,145.7777557373047,147.5500030517578,162.0,137.8000030517578,154.4499969482422,1039697,2023-12-18
2023-12-25,143.50538635253906,145.25,154.89999389648438,141.5500030517578,147.5500030517578,700593,2023-12-25
2024-01-01,145.58016967773438,147.35000610351562,150.0,142.4499969482422,146.5,514118,2024-01-01
2024-01-08,145.58016967773438,147.35000610351562,151.64999389648438,143.14999389648438,149.0,604537,2024-01-08
2024-01-15,159.56019592285156,161.5,166.3000030517578,147.35000610351562,149.85000610351562,2499215,2024-01-15
2024-01-22,153.9780731201172,155.85000610351562,163.0,151.0,161.5,255206,2024-01-22
2024-01-29,152.34786987304688,154.1999969482422,159.25,146.5,159.0,622006,2024-01-29
2024-02-05,139.84982299804688,141.5500030517578,156.9499969482422,138.3000030517578,154.1999969482422,402253,2024-02-05
2024-02-12,132.2917022705078,133.89999389648438,140.89999389648438,114.30000305175781,136.0,1199279,2024-02-12
2024-02-19,137.46109008789062,138.35000610351562,145.9499969482422,133.75,135.0,447223,2024-02-19
2024-02-26,135.82168579101562,136.6999969482422,142.39999389648438,128.10000610351562,142.35000610351562,722576,2024-02-26
2024-03-04,127.37630462646484,128.1999969482422,137.89999389648438,126.0,136.14999389648438,212546,2024-03-04
2024-03-11,119.3780288696289,120.1500015258789,133.14999389648438,108.1500015258789,128.39999389648438,599061,2024-03-11
2024-03-18,122.30907440185547,123.0999984741211,125.4000015258789,116.5999984741211,119.0999984741211,208410,2024-03-18
2024-03-25,121.46453094482422,122.25,127.94999694824219,118.0,123.0999984741211,385181,2024-03-25
2024-04-01,134.87779235839844,135.75,141.89999389648438,122.8499984741211,124.69999694824219,448556,2024-04-01
2024-04-08,134.0332489013672,134.89999389648438,140.0500030517578,130.6999969482422,136.5,436637,2024-04-08
2024-04-15,131.10220336914062,131.9499969482422,137.6999969482422,125.80000305175781,129.85000610351562,387464,2024-04-15
2024-04-22,131.20156860351562,132.0500030517578,137.60000610351562,131.64999389648438,132.60000610351562,320492,2024-04-22
2024-04-29,131.84738159179688,132.6999969482422,134.8000030517578,131.35000610351562,132.0500030517578,212327,2024-04-29
2024-05-06,126.68080139160156,127.5,133.5,123.05000305175781,133.3000030517578,231578,2024-05-06
2024-05-13,140.64053344726562,141.5500030517578,147.5,124.0999984741211,129.89999389648438,1427883,2024-05-13
2024-05-20,132.49322509765625,133.35000610351562,145.9499969482422,132.0,137.10000610351562,454097,2024-05-20
2024-05-27,125.73690795898438,126.55000305175781,134.60000610351562,125.19999694824219,133.5,345398,2024-05-27
2024-06-03,131.648681640625,132.5,134.5,117.30000305175781,133.0,440406,2024-06-03
2024-06-10,133.89414978027344,134.75999450683594,138.3699951171875,131.74000549316406,133.1999969482422,419923,2024-06-10
2024-06-17,142.2501220703125,143.1699981689453,147.5,133.41000366210938,134.75999450683594,1172300,2024-06-17
2024-06-24,137.7492218017578,138.63999938964844,144.39999389648438,134.5,144.38999938964844,598526,2024-06-24
2024-07-01,159.34954833984375,160.3800048828125,163.0,135.8000030517578,140.6999969482422,2730958,2024-07-01
2024-07-08,160.60145568847656,161.63999938964844,166.88999938964844,148.02999877929688,160.3800048828125,1529109,2024-07-08
2024-07-15,152.40444946289062,153.38999938964844,168.10000610351562,148.1999969482422,164.0,1158880,2024-07-15
2024-07-22,177.1199951171875,177.1199951171875,186.99000549316406,145.0,145.0,4322951,2024-07-22
2024-07-29,170.8300018310547,170.8300018310547,187.5,167.1199951171875,179.0,2082333,2024-07-29
2024-08-05,179.52000427246094,179.52000427246094,184.35000610351562,159.36000061035156,167.39999389648438,2083857,2024-08-05
2024-08-12,174.58999633789062,174.58999633789062,195.0,171.55999755859375,182.5,1484623,2024-08-12
2024-08-19,198.3699951171875,198.3699951171875,202.1999969482422,175.11000061035156,177.1999969482422,1795255,2024-08-19
2024-08-26,235.89999389648438,235.89999389648438,245.0,202.33999633789062,204.89999389648438,7191106,2024-08-26
2024-09-02,252.86000061035156,252.86000061035156,267.4200134277344,227.99000549316406,239.5500030517578,4312360,2024-09-02
2024-09-09,236.22000122070312,236.22000122070312,258.0,227.8000030517578,255.0,972823,2024-09-09
2024-09-16,219.16000366210938,219.16000366210938,242.0,212.9600067138672,240.9499969482422,967924,2024-09-16
2024-09-23,229.3800048828125,229.3800048828125,248.0,219.41000366210938,220.8000030517578,1134868,2024-09-23
2024-09-30,214.58999633789062,214.58999633789062,238.97999572753906,206.11000061035156,230.0,710528,2024-09-30
2024-10-07,231.0800018310547,231.0800018310547,237.2100067138672,195.0,218.0,1030949,2024-10-07
2024-10-14,229.50999450683594,229.50999450683594,250.39999389648438,222.61000061035156,231.64999389648438,1118069,2024-10-14
2024-10-21,206.42999267578125,206.42999267578125,233.72999572753906,198.0,232.9499969482422,1030603,2024-10-21
2024-10-28,225.67999267578125,225.67999267578125,229.8000030517578,198.07000732421875,206.5,426055,2024-10-28
2024-11-04,200.02000427246094,200.02000427246094,226.85000610351562,198.02000427246094,222.0,867509,2024-11-04
2024-11-11,187.67999267578125,187.67999267578125,204.4499969482422,184.82000732421875,200.85000610351562,416908,2024-11-11
2024-11-18,187.35000610351562,187.35000610351562,197.0,181.9199981689453,188.0,342171,2024-11-18
2024-11-25,199.0399932861328,199.0399932861328,207.0,187.1999969482422,187.9499969482422,622896,2024-11-25
2024-12-02,211.57000732421875,211.57000732421875,219.0,193.3000030517578,197.0,846142,2024-12-02
2024-12-09,210.42999267578125,210.42999267578125,219.86000061035156,200.61000061035156,212.3000030517578,635168,2024-12-09
2024-12-16,192.1999969482422,192.1999969482422,212.5,190.3300018310547,211.0500030517578,385216,2024-12-16
2024-12-23,192.55999755859375,192.55999755859375,205.99000549316406,186.50999450683594,196.0,337793,2024-12-23
2024-12-30,201.07000732421875,201.07000732421875,203.25,185.0,193.89999389648438,470943,2024-12-30
2025-01-06,177.13999938964844,177.13999938964844,204.7899932861328,176.08999633789062,204.10000610351562,349326,2025-01-06
2025-01-13,177.6199951171875,177.6199951171875,184.89999389648438,166.4199981689453,175.0,339349,2025-01-13
2025-01-20,171.55999755859375,171.55999755859375,191.0,170.0,177.6199951171875,370505,2025-01-20
2025-01-27,173.80999755859375,173.80999755859375,182.0,159.10000610351562,169.25,503066,2025-01-27
2025-02-03,172.7899932861328,172.7899932861328,183.0,169.19000244140625,173.85000610351562,302607,2025-02-03
2025-02-10,144.6199951171875,144.6199951171875,186.0,142.89999389648438,172.7899932861328,629711,2025-02-10
2025-02-17,152.74000549316406,152.74000549316406,161.38999938964844,134.1999969482422,142.9499969482422,727411,2025-02-17
2025-02-24,144.3300018310547,144.3300018310547,153.49000549316406,138.9499969482422,149.0,168263,2025-02-24
2025-03-03,152.74000549316406,152.74000549316406,155.0,132.30999755859375,145.10000610351562,337602,2025-03-03
2025-03-10,141.5500030517578,141.5500030517578,157.6999969482422,139.0,157.6999969482422,165446,2025-03-10
2025-03-17,163.92999267578125,163.92999267578125,169.0,136.36000061035156,141.60000610351562,873216,2025-03-17
2025-03-24,157.4199981689453,157.4199981689453,174.6999969482422,153.0,172.1999969482422,804243,2025-03-24
2025-03-31,158.1999969482422,158.1999969482422,166.6999969482422,146.0,157.4199981689453,631005,2025-03-31
2025-04-07,162.08999633789062,162.08999633789062,164.10000610351562,140.4499969482422,141.0,241789,2025-04-07
2025-04-14,162.22999572753906,162.22999572753906,166.9499969482422,160.0,162.08999633789062,153470,2025-04-14
2025-04-21,162.88999938964844,162.88999938964844,175.0,157.35000610351562,164.6699981689453,515416,2025-04-21
2025-04-28,162.08999633789062,162.08999633789062,172.5,157.27000427246094,160.0,290743,2025-04-28
2025-05-05,150.1199951171875,150.1199951171875,164.5,148.0,162.0800018310547,279440,2025-05-05
2025-05-12,164.72999572753906,164.72999572753906,166.13999938964844,152.94000244140625,152.94000244140625,243926,2025-05-12
2025-05-19,161.99000549316406,161.99000549316406,173.89999389648438,158.66000366210938,166.0,328703,2025-05-19
2025-05-26,165.42999267578125,165.42999267578125,168.4600067138672,160.3000030517578,162.5,311684,2025-05-26
2025-06-02,169.77999877929688,169.77999877929688,172.0,161.44000244140625,166.42999267578125,320447,2025-06-02
2025-06-09,187.5800018310547,187.5800018310547,191.6999969482422,170.25,172.35000610351562,1120149,2025-06-09
2025-06-16,178.3300018310547,178.3300018310547,191.9499969482422,172.89999389648438,188.3000030517578,375602,2025-06-16
2025-06-23,181.5800018310547,181.5800018310547,187.8000030517578,171.5,177.44000244140625,368382,2025-06-23
2025-06-30,179.66000366210938,179.66000366210938,184.0,176.0,178.85000610351562,270663,2025-06-30
2025-07-07,180.8300018310547,180.8300018310547,185.80999755859375,176.10000610351562,179.66000366210938,248129,2025-07-07
2025-07-14,179.0399932861328,179.0399932861328,182.5,177.5,182.5,49812,2025-07-14
