Date,Adj Close_VLSFINANCE.NS,Close_VLSFINANCE.NS,High_VLSFINANCE.NS,Low_VLSFINANCE.NS,Open_VLSFINANCE.NS,Volume_VLSFINANCE.NS,Date
2021-03-15,79.97358703613281,82.3499984741211,88.69999694824219,79.80000305175781,88.6500015258789,350824,2021-03-15
2021-03-22,78.95390319824219,81.30000305175781,85.80000305175781,80.0999984741211,83.0,176724,2021-03-22
2021-03-29,80.16783142089844,82.55000305175781,84.80000305175781,71.0999984741211,81.30000305175781,167200,2021-03-29
2021-04-05,85.21776580810547,87.75,89.80000305175781,79.0999984741211,82.94999694824219,207482,2021-04-05
2021-04-12,78.71110534667969,81.05000305175781,88.3499984741211,79.75,88.3499984741211,109933,2021-04-12
2021-04-19,79.19668579101562,81.55000305175781,84.55000305175781,77.69999694824219,81.30000305175781,157072,2021-04-19
2021-04-26,84.10094451904297,86.5999984741211,92.0,81.0999984741211,84.25,634200,2021-04-26
2021-05-03,93.27824401855469,96.05000305175781,101.0,84.8499984741211,86.0,918689,2021-05-03
2021-05-10,93.95805358886719,96.75,103.75,94.94999694824219,98.80000305175781,616903,2021-05-10
2021-05-17,135.03736877441406,139.0500030517578,142.0,97.19999694824219,98.5999984741211,4129241,2021-05-17
2021-05-24,122.60675811767578,126.25,145.3000030517578,123.75,141.0,1150315,2021-05-24
2021-05-31,122.36397552490234,126.0,131.85000610351562,114.1500015258789,127.44999694824219,536845,2021-05-31
2021-06-07,128.7249755859375,132.5500030517578,140.39999389648438,128.85000610351562,129.0,889531,2021-06-07
2021-06-14,123.62646484375,127.30000305175781,135.3000030517578,121.8499984741211,134.9499969482422,506209,2021-06-14
2021-06-21,157.71356201171875,162.39999389648438,167.4499969482422,124.94999694824219,126.44999694824219,2789335,2021-06-21
2021-06-28,187.3819580078125,192.9499969482422,223.9499969482422,156.5,163.4499969482422,5456059,2021-06-28
2021-07-05,217.09893798828125,223.5500030517578,223.5500030517578,194.0,196.0,1975204,2021-07-05
2021-07-12,225.2565155029297,231.9499969482422,255.0,230.0,232.39999389648438,1833422,2021-07-12
2021-07-19,232.2001953125,239.10000610351562,258.0,223.0,230.0,1090836,2021-07-19
2021-07-26,223.848388671875,230.5,264.8999938964844,226.10000610351562,239.0,1185624,2021-07-26
2021-08-02,211.17495727539062,217.4499969482422,238.39999389648438,206.3000030517578,227.8000030517578,761758,2021-08-02
2021-08-09,212.77735900878906,219.10000610351562,229.39999389648438,182.14999389648438,219.75,829998,2021-08-09
2021-08-16,190.53817749023438,196.1999969482422,221.5,195.0,221.5,293085,2021-08-16
2021-08-23,184.90554809570312,190.39999389648438,204.9499969482422,181.5500030517578,200.0,279364,2021-08-23
2021-08-30,199.42413330078125,205.35000610351562,215.0,191.0,191.0,399527,2021-08-30
2021-09-06,198.11309814453125,204.0,209.10000610351562,195.1999969482422,207.5500030517578,223389,2021-09-06
2021-09-13,191.4607696533203,197.14999389648438,209.5500030517578,195.0,201.0,281813,2021-09-13
2021-09-20,191.4607696533203,197.14999389648438,204.0,188.5,199.0,241575,2021-09-20
2021-09-27,191.25662231445312,195.39999389648438,199.9499969482422,192.0,197.0,180941,2021-09-27
2021-10-04,195.8080291748047,200.0500030517578,209.3000030517578,192.5,196.0,352540,2021-10-04
2021-10-11,197.5698699951172,201.85000610351562,207.25,198.9499969482422,202.25,214699,2021-10-11
2021-10-18,187.87977600097656,191.9499969482422,204.9499969482422,190.0,202.0,257663,2021-10-18
2021-10-25,177.60243225097656,181.4499969482422,196.10000610351562,181.0,192.9499969482422,121243,2021-10-25
2021-11-01,184.3071746826172,188.3000030517578,191.0,177.3000030517578,183.4499969482422,113348,2021-11-01
2021-11-08,199.42955017089844,203.75,225.75,186.4499969482422,188.3000030517578,744435,2021-11-08
2021-11-15,192.77374267578125,196.9499969482422,222.8000030517578,193.64999389648438,208.39999389648438,391979,2021-11-15
2021-11-22,190.91404724121094,195.0500030517578,209.0,194.0,208.85000610351562,254606,2021-11-22
2021-11-29,189.49478149414062,193.60000610351562,195.0,183.8000030517578,195.0,121122,2021-11-29
2021-12-06,201.58290100097656,205.9499969482422,218.5,189.60000610351562,193.60000610351562,403864,2021-12-06
2021-12-13,184.40505981445312,188.39999389648438,208.0,186.8000030517578,207.89999389648438,187520,2021-12-13
2021-12-20,180.4898681640625,184.39999389648438,191.75,180.3000030517578,188.39999389648438,141432,2021-12-20
2021-12-27,189.4458465576172,193.5500030517578,196.8000030517578,182.4499969482422,187.3000030517578,178663,2021-12-27
2022-01-03,193.9972381591797,198.1999969482422,209.0,187.0,195.5500030517578,234669,2022-01-03
2022-01-10,195.41648864746094,199.64999389648438,205.0,196.0,202.0,243014,2022-01-10
2022-01-17,207.40675354003906,211.89999389648438,233.9499969482422,197.1999969482422,202.85000610351562,1379215,2022-01-17
2022-01-24,194.5355987548828,198.75,211.1999969482422,186.0,209.75,313227,2022-01-24
2022-01-31,198.94017028808594,203.25,206.4499969482422,196.39999389648438,204.5,204832,2022-01-31
2022-02-07,193.65467834472656,197.85000610351562,214.0,194.0,206.8000030517578,404630,2022-02-07
2022-02-14,179.56002807617188,183.4499969482422,194.75,170.0500030517578,190.0500030517578,266607,2022-02-14
2022-02-21,160.52244567871094,164.0,182.5500030517578,153.0500030517578,182.5,272966,2022-02-21
2022-02-28,156.55833435058594,159.9499969482422,167.89999389648438,158.0,166.8000030517578,96899,2022-02-28
2022-03-07,160.1798553466797,163.64999389648438,167.9499969482422,152.0500030517578,160.0,171973,2022-03-07
2022-03-14,162.28427124023438,165.8000030517578,168.75,160.0,164.0,168206,2022-03-14
2022-03-21,166.44415283203125,170.0500030517578,178.64999389648438,166.0,167.60000610351562,185086,2022-03-21
2022-03-28,171.82752990722656,175.5500030517578,175.5500030517578,156.60000610351562,170.14999389648438,310046,2022-03-28
2022-04-04,186.2647705078125,190.3000030517578,197.60000610351562,177.35000610351562,184.0,513646,2022-04-04
2022-04-11,184.55186462402344,188.5500030517578,195.0,184.0,192.85000610351562,94815,2022-04-11
2022-04-18,179.1195526123047,183.0,189.25,177.0,188.10000610351562,190363,2022-04-18
2022-04-25,168.1570587158203,171.8000030517578,185.4499969482422,169.64999389648438,185.4499969482422,131104,2022-04-25
2022-05-02,160.8160858154297,164.3000030517578,174.0,161.5,171.89999389648438,86641,2022-05-02
2022-05-09,145.64476013183594,148.8000030517578,175.0,140.10000610351562,164.3000030517578,197195,2022-05-09
2022-05-16,156.0689239501953,159.4499969482422,165.8000030517578,148.4499969482422,154.6999969482422,100386,2022-05-16
2022-05-23,150.24508666992188,153.5,163.0,143.0,163.0,109846,2022-05-23
2022-05-30,154.60073852539062,157.9499969482422,168.85000610351562,144.0,154.1999969482422,319146,2022-05-30
2022-06-06,147.70021057128906,150.89999389648438,164.64999389648438,148.9499969482422,161.89999389648438,132670,2022-06-06
2022-06-13,137.520751953125,140.5,151.60000610351562,138.64999389648438,146.75,96220,2022-06-13
2022-06-20,138.84213256835938,141.85000610351562,148.0,130.1999969482422,143.0,63875,2022-06-20
2022-06-27,137.9122772216797,140.89999389648438,146.5500030517578,140.14999389648438,143.0,45610,2022-06-27
2022-07-04,143.19776916503906,146.3000030517578,149.0,140.1999969482422,142.25,44897,2022-07-04
2022-07-11,139.86984252929688,142.89999389648438,155.0,142.14999389648438,147.89999389648438,51167,2022-07-11
2022-07-18,143.34458923339844,146.4499969482422,148.89999389648438,142.0,144.3000030517578,78227,2022-07-18
2022-07-25,141.09335327148438,144.14999389648438,147.9499969482422,140.6999969482422,146.0,69437,2022-07-25
2022-08-01,142.61050415039062,145.6999969482422,149.39999389648438,143.5,144.0500030517578,109363,2022-08-01
2022-08-08,152.5941925048828,155.89999389648438,164.64999389648438,146.5,146.5,343279,2022-08-08
2022-08-15,142.9041290283203,146.0,158.35000610351562,140.10000610351562,155.89999389648438,271262,2022-08-15
2022-08-22,143.68716430664062,146.8000030517578,149.0,141.6999969482422,141.6999969482422,123719,2022-08-22
2022-08-29,143.0509490966797,146.14999389648438,148.75,142.9499969482422,144.8000030517578,115877,2022-08-29
2022-09-05,142.26792907714844,145.35000610351562,149.3000030517578,142.60000610351562,146.14999389648438,188755,2022-09-05
2022-09-12,146.23202514648438,149.39999389648438,158.0,143.10000610351562,143.10000610351562,530499,2022-09-12
2022-09-19,139.86984252929688,142.89999389648438,154.6999969482422,142.5,150.0,185926,2022-09-19
2022-09-26,134.1097869873047,135.64999389648438,147.0,133.75,140.3000030517578,144976,2022-09-26
2022-10-03,136.531982421875,138.10000610351562,147.85000610351562,133.3000030517578,137.60000610351562,80814,2022-10-03
2022-10-10,130.1057891845703,131.60000610351562,137.9499969482422,130.25,137.1999969482422,88479,2022-10-10
2022-10-17,129.9574737548828,131.4499969482422,135.9499969482422,128.89999389648438,130.3000030517578,130849,2022-10-17
2022-10-24,130.20465087890625,131.6999969482422,136.5,130.1999969482422,136.5,58696,2022-10-24
2022-10-31,132.47853088378906,134.0,144.6999969482422,130.0,130.6999969482422,197276,2022-10-31
2022-11-07,136.72970581054688,138.3000030517578,151.8000030517578,134.0,136.5,260443,2022-11-07
2022-11-14,134.35694885253906,135.89999389648438,139.85000610351562,131.85000610351562,138.3000030517578,119948,2022-11-14
2022-11-21,132.52796936035156,134.0500030517578,137.3000030517578,132.0,137.1999969482422,186388,2022-11-21
2022-11-28,135.24673461914062,136.8000030517578,141.9499969482422,134.0500030517578,136.64999389648438,321299,2022-11-28
2022-12-05,133.8626251220703,135.39999389648438,142.0,134.5500030517578,136.1999969482422,208555,2022-12-05
2022-12-12,134.99957275390625,136.5500030517578,143.89999389648438,134.4499969482422,135.6999969482422,273109,2022-12-12
2022-12-19,119.9227294921875,121.30000305175781,139.0,120.5,136.60000610351562,226667,2022-12-19
2022-12-26,136.72970581054688,138.3000030517578,141.60000610351562,121.5,123.5999984741211,265483,2022-12-26
2023-01-02,152.0537109375,153.8000030517578,164.39999389648438,142.0,142.60000610351562,1476986,2023-01-02
2023-01-09,164.75779724121094,166.64999389648438,168.89999389648438,154.0500030517578,156.0,848647,2023-01-09
2023-01-16,181.0210418701172,183.10000610351562,185.6999969482422,167.1999969482422,167.1999969482422,1482229,2023-01-16
2023-01-23,182.40513610839844,184.5,186.39999389648438,179.25,185.0,771897,2023-01-23
2023-01-30,183.39378356933594,185.5,187.39999389648438,181.5,183.35000610351562,822777,2023-01-30
2023-02-06,182.9488983154297,185.0500030517578,190.89999389648438,182.89999389648438,188.0,848423,2023-02-06
2023-02-13,162.97825622558594,164.85000610351562,186.3000030517578,162.10000610351562,185.10000610351562,730873,2023-02-13
2023-02-20,164.95553588867188,166.85000610351562,172.0,150.6999969482422,165.6999969482422,426463,2023-02-20
2023-02-27,176.17666625976562,178.1999969482422,179.0,163.60000610351562,168.9499969482422,665336,2023-02-27
2023-03-06,175.78121948242188,177.8000030517578,181.85000610351562,163.4499969482422,179.0,663000,2023-03-06
2023-03-13,176.27552795410156,178.3000030517578,182.0,173.60000610351562,178.75,541204,2023-03-13
2023-03-20,175.8800811767578,177.89999389648438,181.0500030517578,171.8000030517578,176.4499969482422,409665,2023-03-20
2023-03-27,146.51730346679688,148.1999969482422,177.6999969482422,147.14999389648438,177.6999969482422,326171,2023-03-27
2023-04-03,146.51730346679688,148.1999969482422,158.8000030517578,140.5500030517578,148.0500030517578,368277,2023-04-03
2023-04-10,156.65090942382812,158.4499969482422,159.64999389648438,147.1999969482422,149.6999969482422,169038,2023-04-10
2023-04-17,169.2067108154297,171.14999389648438,173.9499969482422,158.10000610351562,159.39999389648438,214207,2023-04-17
2023-04-24,170.73912048339844,172.6999969482422,173.9499969482422,168.3000030517578,171.14999389648438,127876,2023-04-24
2023-05-01,172.5186767578125,174.5,175.9499969482422,168.35000610351562,172.6999969482422,162996,2023-05-01
2023-05-08,174.89141845703125,176.89999389648438,180.6999969482422,174.0500030517578,174.85000610351562,157828,2023-05-08
2023-05-15,161.19869995117188,163.0500030517578,179.0,161.6999969482422,176.64999389648438,178075,2023-05-15
2023-05-22,166.2902069091797,168.1999969482422,171.0,158.89999389648438,163.0500030517578,193502,2023-05-22
2023-05-29,160.1111602783203,161.9499969482422,166.0,158.8000030517578,164.0500030517578,110271,2023-05-29
2023-06-05,157.5406951904297,159.35000610351562,168.5,157.14999389648438,165.89999389648438,147645,2023-06-05
2023-06-12,151.5594024658203,153.3000030517578,160.3000030517578,152.25,160.10000610351562,231514,2023-06-12
2023-06-19,150.07643127441406,151.8000030517578,160.0,149.0,154.0,254479,2023-06-19
2023-06-26,155.9588623046875,157.75,159.8000030517578,149.4499969482422,151.8000030517578,128767,2023-06-26
2023-07-03,156.70034790039062,158.5,161.3000030517578,155.0,159.6999969482422,124701,2023-07-03
2023-07-10,168.0203399658203,169.9499969482422,171.89999389648438,155.10000610351562,159.1999969482422,269284,2023-07-10
2023-07-17,169.0584259033203,171.0,180.4499969482422,165.0,171.6999969482422,237708,2023-07-17
2023-07-24,165.9936065673828,167.89999389648438,174.85000610351562,166.35000610351562,170.10000610351562,116364,2023-07-24
2023-07-31,168.6629638671875,170.60000610351562,175.0,167.10000610351562,167.89999389648438,125011,2023-07-31
2023-08-07,183.2454833984375,185.35000610351562,200.85000610351562,170.5,170.5,819593,2023-08-07
2023-08-14,191.50067138671875,193.6999969482422,208.0,184.3000030517578,189.5,987329,2023-08-14
2023-08-21,212.5093994140625,214.9499969482422,232.39999389648438,197.6999969482422,198.0,3942750,2023-08-21
2023-08-28,211.61962890625,214.0500030517578,218.0,204.85000610351562,216.4499969482422,466850,2023-08-28
2023-09-04,208.30764770507812,210.6999969482422,220.89999389648438,205.9499969482422,217.0,482415,2023-09-04
2023-09-11,198.61892700195312,200.89999389648438,213.14999389648438,192.4499969482422,210.9499969482422,374108,2023-09-11
2023-09-18,193.18136596679688,195.39999389648438,204.75,191.9499969482422,203.85000610351562,162237,2023-09-18
2023-09-25,196.64501953125,197.39999389648438,203.8000030517578,195.4499969482422,196.0,171672,2023-09-25
2023-10-02,196.74464416503906,197.5,202.89999389648438,193.14999389648438,197.39999389648438,115986,2023-10-02
2023-10-09,192.0128173828125,192.75,199.4499969482422,190.89999389648438,195.5,111178,2023-10-09
2023-10-16,195.8480987548828,196.60000610351562,201.64999389648438,190.89999389648438,195.5500030517578,228266,2023-10-16
2023-10-23,188.0779266357422,188.8000030517578,199.9499969482422,177.0,196.75,254552,2023-10-23
2023-10-30,184.84034729003906,185.5500030517578,192.0,182.10000610351562,189.9499969482422,147406,2023-10-30
2023-11-06,183.84417724609375,184.5500030517578,194.10000610351562,181.8000030517578,187.25,159439,2023-11-06
2023-11-13,187.23117065429688,187.9499969482422,196.10000610351562,185.0,187.9499969482422,180013,2023-11-13
2023-11-20,200.6297149658203,201.39999389648438,212.89999389648438,185.0500030517578,185.0500030517578,990124,2023-11-20
2023-11-27,196.94387817382812,197.6999969482422,206.85000610351562,193.8000030517578,201.39999389648438,197376,2023-11-27
2023-12-04,205.56080627441406,206.35000610351562,214.0,196.35000610351562,202.9499969482422,540729,2023-12-04
2023-12-11,214.37693786621094,215.1999969482422,216.8000030517578,202.10000610351562,208.0,706437,2023-12-11
2023-12-18,205.85964965820312,206.64999389648438,223.5,195.0,217.0500030517578,992851,2023-12-18
2023-12-25,202.72169494628906,203.5,207.85000610351562,202.39999389648438,206.64999389648438,259480,2023-12-25
2024-01-01,213.28115844726562,214.10000610351562,224.39999389648438,203.5500030517578,203.60000610351562,707345,2024-01-01
2024-01-08,218.46127319335938,219.3000030517578,224.4499969482422,210.5500030517578,210.89999389648438,520977,2024-01-08
2024-01-15,213.23135375976562,214.0500030517578,231.25,209.10000610351562,222.3000030517578,561208,2024-01-15
2024-01-22,213.5800018310547,214.39999389648438,222.0,212.0500030517578,214.0500030517578,183436,2024-01-22
2024-01-29,269.9635314941406,271.0,296.70001220703125,225.0,225.0,4630170,2024-01-29
2024-02-05,283.81036376953125,284.8999938964844,289.0,261.04998779296875,276.0,638027,2024-02-05
2024-02-12,285.10540771484375,286.20001220703125,310.0,248.0,288.0,3317658,2024-02-12
2024-02-19,291.6801452636719,292.79998779296875,322.20001220703125,287.95001220703125,289.8999938964844,1473153,2024-02-19
2024-02-26,278.4310302734375,279.5,297.95001220703125,270.0,293.0,507512,2024-02-26
2024-03-04,257.6607666015625,258.6499938964844,281.45001220703125,253.0500030517578,281.45001220703125,256342,2024-03-04
2024-03-11,237.7870635986328,238.6999969482422,262.79998779296875,228.89999389648438,258.8999938964844,411255,2024-03-11
2024-03-18,243.36566162109375,244.3000030517578,247.9499969482422,229.0500030517578,237.0,318687,2024-03-18
2024-03-25,241.52272033691406,242.4499969482422,252.0,238.0,244.3000030517578,212938,2024-03-25
2024-04-01,258.20867919921875,259.20001220703125,265.6000061035156,240.0,240.0,365048,2024-04-01
2024-04-08,263.04010009765625,264.04998779296875,273.1000061035156,255.0,262.0,266973,2024-04-08
2024-04-15,243.96334838867188,244.89999389648438,262.29998779296875,241.0,260.1000061035156,170018,2024-04-15
2024-04-22,263.9864807128906,265.0,272.8999938964844,245.60000610351562,245.60000610351562,525965,2024-04-22
2024-04-29,263.8868713378906,264.8999938964844,278.8999938964844,263.0,268.0,308541,2024-04-29
2024-05-06,250.04002380371094,251.0,267.70001220703125,241.85000610351562,266.29998779296875,306780,2024-05-06
2024-05-13,260.5496520996094,261.54998779296875,266.0,241.85000610351562,251.60000610351562,216270,2024-05-13
2024-05-20,270.31219482421875,271.3500061035156,278.0,253.60000610351562,255.9499969482422,285014,2024-05-20
2024-05-27,251.78334045410156,252.75,300.04998779296875,247.60000610351562,272.0,910311,2024-05-27
2024-06-03,257.7106018066406,258.70001220703125,266.0,234.0,266.0,424928,2024-06-03
2024-06-10,259.005615234375,260.0,268.29998779296875,257.3500061035156,262.6000061035156,261704,2024-06-10
2024-06-17,268.12060546875,269.1499938964844,285.0,259.6000061035156,260.0,399428,2024-06-17
2024-06-24,291.5307312011719,292.6499938964844,309.5,270.6499938964844,275.0,1701810,2024-06-24
2024-07-01,297.7568359375,298.8999938964844,309.29998779296875,293.54998779296875,294.45001220703125,770447,2024-07-01
2024-07-08,310.9561462402344,312.1499938964844,337.1499938964844,292.3500061035156,300.29998779296875,1599360,2024-07-08
2024-07-15,301.6917419433594,302.8500061035156,318.75,295.1499938964844,314.8999938964844,529358,2024-07-15
2024-07-22,308.0174560546875,309.20001220703125,312.0,291.0,300.1000061035156,363028,2024-07-22
2024-07-29,301.1936340332031,302.3500061035156,324.79998779296875,300.20001220703125,311.0,456315,2024-07-29
2024-08-05,345.4736328125,346.79998779296875,353.1499938964844,290.5,298.1000061035156,1430750,2024-08-05
2024-08-12,359.2706604003906,360.6499938964844,368.1000061035156,331.29998779296875,346.0,1371425,2024-08-12
2024-08-19,367.09063720703125,368.5,374.8999938964844,357.25,363.5,554695,2024-08-19
2024-08-26,376.8531494140625,378.29998779296875,388.0,362.1000061035156,369.0,719809,2024-08-26
2024-09-02,407.18670654296875,408.75,414.95001220703125,372.5,381.79998779296875,1420000,2024-09-02
2024-09-09,406.4893493652344,408.04998779296875,431.45001220703125,402.8999938964844,412.0,744193,2024-09-09
2024-09-16,382.8800354003906,384.3500061035156,409.8999938964844,381.3500061035156,406.0,385884,2024-09-16
2024-09-23,383.5,383.5,397.6000061035156,379.79998779296875,384.29998779296875,211869,2024-09-23
2024-09-30,400.1499938964844,400.1499938964844,454.8500061035156,384.6499938964844,384.70001220703125,1095160,2024-09-30
2024-10-07,404.04998779296875,404.04998779296875,412.0,373.6499938964844,400.29998779296875,277687,2024-10-07
2024-10-14,411.3999938964844,411.3999938964844,425.3500061035156,390.45001220703125,409.6499938964844,321798,2024-10-14
2024-10-21,375.29998779296875,375.29998779296875,430.0,371.0,411.8999938964844,498977,2024-10-21
2024-10-28,410.3500061035156,410.3500061035156,418.95001220703125,362.8500061035156,379.79998779296875,246466,2024-10-28
2024-11-04,415.6000061035156,415.6000061035156,428.70001220703125,398.3999938964844,414.8999938964844,282005,2024-11-04
2024-11-11,372.5,372.5,424.6499938964844,370.0,406.0,406348,2024-11-11
2024-11-18,377.20001220703125,377.20001220703125,397.95001220703125,363.8500061035156,373.0,220281,2024-11-18
2024-11-25,373.6000061035156,373.6000061035156,396.45001220703125,367.8999938964844,382.0,264332,2024-11-25
2024-12-02,372.6000061035156,372.6000061035156,381.5,368.0,372.8999938964844,179163,2024-12-02
2024-12-09,363.5,363.5,384.70001220703125,359.5,374.3999938964844,291738,2024-12-09
2024-12-16,341.0,341.0,368.20001220703125,338.95001220703125,363.0,236351,2024-12-16
2024-12-23,339.3500061035156,339.3500061035156,347.3999938964844,335.6000061035156,346.04998779296875,93270,2024-12-23
2024-12-30,347.70001220703125,347.70001220703125,357.20001220703125,331.29998779296875,339.3500061035156,146772,2024-12-30
2025-01-06,309.3500061035156,309.3500061035156,349.45001220703125,303.8999938964844,347.70001220703125,196112,2025-01-06
2025-01-13,303.8500061035156,303.8500061035156,314.0,289.5,314.0,260349,2025-01-13
2025-01-20,293.6000061035156,293.6000061035156,316.45001220703125,292.0,306.04998779296875,113814,2025-01-20
2025-01-27,292.25,292.25,297.1499938964844,274.54998779296875,293.0,172012,2025-01-27
2025-02-03,271.1499938964844,271.1499938964844,304.0,270.0,289.8999938964844,275748,2025-02-03
2025-02-10,233.3000030517578,233.3000030517578,274.0,229.89999389648438,274.0,185935,2025-02-10
2025-02-17,231.8000030517578,231.8000030517578,244.10000610351562,219.0500030517578,233.3000030517578,170163,2025-02-17
2025-02-24,213.25,213.25,245.0,211.75,232.5,252929,2025-02-24
2025-03-03,218.41000366210938,218.41000366210938,221.47999572753906,186.89999389648438,213.8000030517578,542956,2025-03-03
2025-03-10,202.0,202.0,222.6999969482422,196.0,215.14999389648438,127103,2025-03-10
2025-03-17,218.9499969482422,218.9499969482422,221.0800018310547,196.0,200.0500030517578,233900,2025-03-17
2025-03-24,203.1699981689453,203.1699981689453,225.2899932861328,199.80999755859375,217.57000732421875,331205,2025-03-24
2025-03-31,214.05999755859375,214.05999755859375,224.3800048828125,203.1699981689453,203.1699981689453,142871,2025-03-31
2025-04-07,212.60000610351562,212.60000610351562,215.60000610351562,195.13999938964844,198.60000610351562,109142,2025-04-07
2025-04-14,237.77999877929688,237.77999877929688,248.6300048828125,212.60000610351562,212.60000610351562,179251,2025-04-14
2025-04-21,251.85000610351562,251.85000610351562,281.9599914550781,240.0,242.10000610351562,481056,2025-04-21
2025-04-28,230.7100067138672,230.7100067138672,255.52000427246094,230.16000366210938,254.0,114121,2025-04-28
2025-05-05,221.5500030517578,221.5500030517578,235.0,214.36000061035156,231.89999389648438,151039,2025-05-05
2025-05-12,256.489990234375,256.489990234375,261.0,229.39999389648438,229.39999389648438,183476,2025-05-12
2025-05-19,264.79998779296875,264.79998779296875,274.010009765625,256.2799987792969,258.0,146866,2025-05-19
2025-05-26,238.5500030517578,238.5500030517578,268.0,237.07000732421875,263.4800109863281,187241,2025-05-26
2025-06-02,248.02999877929688,248.02999877929688,252.6999969482422,234.91000366210938,239.75,104106,2025-06-02
2025-06-09,250.30999755859375,250.30999755859375,264.0,245.80999755859375,253.0,166963,2025-06-09
2025-06-16,241.67999267578125,241.67999267578125,256.1199951171875,236.08999633789062,250.99000549316406,92287,2025-06-16
2025-06-23,248.80999755859375,248.80999755859375,251.89999389648438,237.38999938964844,239.0,68956,2025-06-23
2025-06-30,244.64999389648438,244.64999389648438,252.6999969482422,243.0,249.75,68132,2025-06-30
2025-07-07,248.32000732421875,248.32000732421875,259.0,241.5,243.6999969482422,163844,2025-07-07
2025-07-14,243.75999450683594,243.75999450683594,249.80999755859375,243.07000732421875,248.14999389648438,29613,2025-07-14
