Date,Adj Close_INFY.NS,Close_INFY.NS,High_INFY.NS,Low_INFY.NS,Open_INFY.NS,Volume_INFY.NS,Date
2022-07-25,1435.59033203125,1549.699951171875,1555.699951171875,1445.0,1480.0999755859375,33291490,2022-07-25
2022-08-01,1497.61083984375,1616.6500244140625,1625.699951171875,1528.3499755859375,1564.0,26134019,2022-08-01
2022-08-08,1476.72119140625,1594.0999755859375,1631.3499755859375,1588.0999755859375,1617.0,15211614,2022-08-08
2022-08-15,1479.5003662109375,1597.0999755859375,1612.0,1574.0,1594.0999755859375,16447344,2022-08-15
2022-08-22,1409.513427734375,1521.550048828125,1599.0,1513.75,1586.0,19800779,2022-08-22
2022-08-29,1346.0108642578125,1453.0,1496.0999755859375,1448.0,1468.550048828125,28121182,2022-08-29
2022-09-05,1400.3421630859375,1511.6500244140625,1520.0,1438.050048828125,1451.0,19576753,2022-09-05
2022-09-12,1275.6533203125,1377.050048828125,1553.0,1368.3499755859375,1525.800048828125,58022319,2022-09-12
2022-09-19,1264.9073486328125,1365.449951171875,1413.550048828125,1360.0,1392.0,41326790,2022-09-19
2022-09-26,1309.373046875,1413.449951171875,1419.300048828125,1355.0,1360.0,39238034,2022-09-26
2022-10-03,1344.3433837890625,1451.199951171875,1459.800048828125,1386.0,1412.0,21749648,2022-10-03
2022-10-10,1365.6961669921875,1474.25,1494.0,1413.550048828125,1426.3499755859375,43393120,2022-10-10
2022-10-17,1390.0133056640625,1500.5,1510.949951171875,1474.199951171875,1476.9000244140625,20709995,2022-10-17
2022-10-24,1401.8245849609375,1513.25,1534.9000244140625,1507.0,1518.5,14711296,2022-10-24
2022-10-31,1417.8468017578125,1514.0,1575.0,1501.1500244140625,1530.25,19707643,2022-10-31
2022-11-07,1470.3839111328125,1570.0999755859375,1573.5,1485.0,1521.4000244140625,18883208,2022-11-07
2022-11-14,1492.2041015625,1593.4000244140625,1609.0,1568.449951171875,1575.1500244140625,19499703,2022-11-14
2022-11-21,1531.770751953125,1635.6500244140625,1644.0,1562.0,1582.0999755859375,19561630,2022-11-21
2022-11-28,1533.8779296875,1637.9000244140625,1672.5999755859375,1613.1500244140625,1628.0,28516881,2022-11-28
2022-12-05,1469.6346435546875,1569.300048828125,1644.8499755859375,1561.0999755859375,1638.0,26632946,2022-12-05
2022-12-12,1425.5260009765625,1522.199951171875,1588.5,1512.050048828125,1550.0,35223085,2022-12-12
2022-12-19,1402.02001953125,1497.0999755859375,1529.949951171875,1482.449951171875,1507.949951171875,32441822,2022-12-19
2022-12-26,1412.4150390625,1508.199951171875,1530.4000244140625,1496.3499755859375,1500.5,23690684,2022-12-26
2023-01-02,1356.506591796875,1448.5,1532.6500244140625,1446.5,1514.0,31723978,2023-01-02
2023-01-09,1408.154052734375,1503.6500244140625,1519.4000244140625,1448.199951171875,1448.199951171875,43032244,2023-01-09
2023-01-16,1428.663330078125,1525.550048828125,1551.8499755859375,1502.300048828125,1510.0,30500518,2023-01-16
2023-01-23,1422.669677734375,1519.1500244140625,1568.800048828125,1507.4000244140625,1535.0,20424394,2023-01-23
2023-01-30,1497.8231201171875,1599.4000244140625,1604.6500244140625,1513.0,1528.800048828125,36564072,2023-01-30
2023-02-06,1506.3919677734375,1608.550048828125,1619.75,1555.0999755859375,1598.0,28581861,2023-02-06
2023-02-13,1483.2138671875,1583.800048828125,1614.449951171875,1566.0,1597.0,19658705,2023-02-13
2023-02-20,1452.169189453125,1550.6500244140625,1603.0,1545.0,1584.949951171875,16355088,2023-02-20
2023-02-27,1385.3504638671875,1479.300048828125,1540.0,1467.300048828125,1540.0,28984636,2023-02-27
2023-03-06,1378.0927734375,1471.550048828125,1520.4000244140625,1457.6500244140625,1494.550048828125,19503058,2023-03-06
2023-03-13,1330.4720458984375,1420.699951171875,1478.300048828125,1398.699951171875,1464.199951171875,40170504,2023-03-13
2023-03-20,1292.9656982421875,1380.6500244140625,1419.699951171875,1370.0,1419.699951171875,40281916,2023-03-20
2023-03-27,1337.2615966796875,1427.949951171875,1429.949951171875,1364.550048828125,1386.25,28329500,2023-03-27
2023-04-03,1331.5960693359375,1421.9000244140625,1435.0,1400.0,1435.0,19697563,2023-04-03
2023-04-10,1300.97265625,1389.199951171875,1434.0,1383.0,1423.949951171875,29034450,2023-04-10
2023-04-17,1149.40185546875,1227.3499755859375,1269.949951171875,1185.300048828125,1250.300048828125,94222420,2023-04-17
2023-04-24,1173.1884765625,1252.75,1259.0,1215.0,1228.0,38941523,2023-04-24
2023-05-01,1179.13525390625,1259.0999755859375,1279.75,1252.75,1252.75,24315376,2023-05-01
2023-05-08,1166.117919921875,1245.199951171875,1276.4000244140625,1239.050048828125,1262.449951171875,31927146,2023-05-08
2023-05-15,1188.31298828125,1268.9000244140625,1273.949951171875,1242.449951171875,1249.9000244140625,39279714,2023-05-15
2023-05-22,1233.779296875,1317.449951171875,1323.449951171875,1270.25,1272.949951171875,29741782,2023-05-22
2023-05-29,1216.5013427734375,1299.0,1332.699951171875,1296.050048828125,1332.699951171875,43682018,2023-05-29
2023-06-05,1201.4849853515625,1265.949951171875,1309.449951171875,1264.0,1304.0,30782246,2023-06-05
2023-06-12,1225.87646484375,1291.6500244140625,1306.699951171875,1273.0,1273.5,27787598,2023-06-12
2023-06-19,1200.58349609375,1265.0,1305.0,1263.3499755859375,1294.0,26418570,2023-06-19
2023-06-26,1267.4935302734375,1335.5,1338.9000244140625,1262.25,1270.25,25127318,2023-06-26
2023-07-03,1262.46337890625,1330.199951171875,1357.949951171875,1325.3499755859375,1330.0,31204667,2023-07-03
2023-07-10,1353.3375244140625,1425.949951171875,1430.0,1319.300048828125,1336.550048828125,40980238,2023-07-10
2023-07-17,1263.7919921875,1331.5999755859375,1498.800048828125,1305.0,1425.949951171875,95896449,2023-07-17
2023-07-24,1272.2388916015625,1340.5,1363.8499755859375,1324.25,1341.0,36505252,2023-07-24
2023-07-31,1308.161376953125,1378.3499755859375,1385.9000244140625,1333.25,1348.75,33602063,2023-07-31
2023-08-07,1301.992431640625,1371.8499755859375,1396.8499755859375,1367.050048828125,1387.9000244140625,21638340,2023-08-07
2023-08-14,1318.079345703125,1388.800048828125,1420.0,1365.5999755859375,1371.8499755859375,22791897,2023-08-14
2023-08-21,1347.785400390625,1420.0999755859375,1425.050048828125,1387.1500244140625,1389.75,17961696,2023-08-21
2023-08-28,1370.325927734375,1443.8499755859375,1446.0,1411.4000244140625,1420.0999755859375,22653663,2023-08-28
2023-09-04,1394.764892578125,1469.5999755859375,1482.9000244140625,1434.699951171875,1443.0,22719221,2023-09-04
2023-09-11,1434.6260986328125,1511.5999755859375,1518.4000244140625,1464.5,1469.5999755859375,30882102,2023-09-11
2023-09-18,1419.9627685546875,1496.1500244140625,1506.949951171875,1476.0,1504.9000244140625,20396061,2023-09-18
2023-09-25,1362.3536376953125,1435.449951171875,1489.8499755859375,1416.0,1489.8499755859375,23961547,2023-09-25
2023-10-02,1403.4013671875,1478.699951171875,1484.5,1418.199951171875,1435.449951171875,19675566,2023-10-02
2023-10-09,1358.272705078125,1431.1500244140625,1518.25,1400.0,1464.9000244140625,45531733,2023-10-09
2023-10-16,1354.5714111328125,1427.25,1454.0,1425.25,1432.0999755859375,23763659,2023-10-16
2023-10-23,1310.0595703125,1380.3499755859375,1432.3499755859375,1353.0999755859375,1425.5999755859375,20569307,2023-10-23
2023-10-30,1335.38037109375,1389.050048828125,1392.0,1351.6500244140625,1380.3499755859375,16317068,2023-10-30
2023-11-06,1315.960693359375,1368.8499755859375,1407.25,1361.0,1393.9000244140625,17000925,2023-11-06
2023-11-13,1382.00634765625,1437.550048828125,1453.4000244140625,1370.8499755859375,1379.8499755859375,23589110,2023-11-13
2023-11-20,1381.8621826171875,1437.4000244140625,1467.9000244140625,1433.6500244140625,1442.0,16646254,2023-11-20
2023-11-27,1396.1864013671875,1452.300048828125,1460.699951171875,1427.050048828125,1437.4000244140625,21241205,2023-11-27
2023-12-04,1433.5352783203125,1491.1500244140625,1494.699951171875,1442.0,1460.449951171875,26652051,2023-12-04
2023-12-11,1517.4141845703125,1578.4000244140625,1588.550048828125,1433.1500244140625,1490.0,49400017,2023-12-11
2023-12-18,1502.51318359375,1562.9000244140625,1593.0,1521.25,1567.949951171875,29341429,2023-12-18
2023-12-25,1483.2860107421875,1542.9000244140625,1570.0,1523.0,1562.9000244140625,21195159,2023-12-25
2024-01-01,1473.3358154296875,1532.550048828125,1557.0,1488.0,1539.0,31706568,2024-01-01
2024-01-08,1550.43701171875,1612.75,1618.0,1486.5999755859375,1528.949951171875,50999544,2024-01-08
2024-01-15,1595.09228515625,1659.199951171875,1665.5,1620.25,1644.949951171875,39837298,2024-01-15
2024-01-22,1604.60986328125,1669.0999755859375,1680.550048828125,1637.699951171875,1659.199951171875,27266240,2024-01-22
2024-01-29,1627.9228515625,1693.3499755859375,1718.5,1638.0999755859375,1665.1500244140625,29632001,2024-01-29
2024-02-05,1604.85009765625,1669.3499755859375,1733.0,1659.800048828125,1694.75,26461996,2024-02-05
2024-02-12,1635.902099609375,1701.6500244140625,1709.0,1635.5,1670.3499755859375,19735913,2024-02-12
2024-02-19,1612.060302734375,1676.8499755859375,1711.5,1644.4000244140625,1705.0,22912239,2024-02-19
2024-02-26,1590.76611328125,1654.699951171875,1687.800048828125,1645.0,1674.949951171875,25332455,2024-02-26
2024-03-04,1553.9940185546875,1616.449951171875,1664.449951171875,1576.0,1657.8499755859375,21810778,2024-03-04
2024-03-11,1570.865966796875,1634.0,1657.75,1588.0,1608.1500244140625,37669910,2024-03-11
2024-03-18,1450.551513671875,1508.8499755859375,1632.6500244140625,1498.199951171875,1630.0,42324761,2024-03-18
2024-03-25,1440.1688232421875,1498.050048828125,1511.800048828125,1481.550048828125,1508.8499755859375,27708013,2024-03-25
2024-04-01,1421.950927734375,1479.0999755859375,1529.949951171875,1468.0,1525.0,38855047,2024-04-01
2024-04-08,1427.3826904296875,1484.75,1513.800048828125,1474.0999755859375,1483.0,35054328,2024-04-08
2024-04-15,1356.7225341796875,1411.25,1491.949951171875,1378.75,1480.0,67416331,2024-04-15
2024-04-22,1374.9884033203125,1430.25,1446.8499755859375,1413.050048828125,1419.9000244140625,32135316,2024-04-22
2024-04-29,1361.577392578125,1416.300048828125,1439.800048828125,1403.199951171875,1429.949951171875,30911244,2024-04-29
2024-05-06,1369.8450927734375,1424.9000244140625,1449.949951171875,1413.0,1420.0,33626953,2024-05-06
2024-05-13,1387.8707275390625,1443.6500244140625,1457.0,1411.199951171875,1425.0,28637010,2024-05-13
2024-05-20,1408.4918212890625,1465.0999755859375,1478.1500244140625,1428.0,1444.300048828125,27845314,2024-05-20
2024-05-27,1352.54052734375,1406.9000244140625,1479.5999755859375,1400.0,1471.8499755859375,66187365,2024-05-27
2024-06-03,1495.2958984375,1533.5999755859375,1539.699951171875,1358.3499755859375,1440.0,70295034,2024-06-03
2024-06-10,1451.7122802734375,1488.9000244140625,1529.800048828125,1482.75,1525.300048828125,32773272,2024-06-10
2024-06-17,1494.4183349609375,1532.699951171875,1557.75,1488.9000244140625,1488.9000244140625,36143346,2024-06-17
2024-06-24,1527.6177978515625,1566.75,1588.5,1515.4000244140625,1524.550048828125,37922816,2024-06-24
2024-07-01,1606.30224609375,1647.449951171875,1665.8499755859375,1559.5,1559.5,39638242,2024-07-01
2024-07-08,1668.996337890625,1711.75,1719.75,1637.550048828125,1643.0999755859375,46860480,2024-07-08
2024-07-15,1748.1680908203125,1792.949951171875,1844.0,1700.0,1726.199951171875,54896523,2024-07-15
2024-07-22,1831.971435546875,1878.9000244140625,1883.0,1783.25,1800.1500244140625,38762673,2024-07-22
2024-07-29,1775.7125244140625,1821.199951171875,1903.0,1816.1500244140625,1893.5999755859375,27237357,2024-07-29
2024-08-05,1726.5225830078125,1770.75,1797.9000244140625,1718.550048828125,1784.949951171875,34007629,2024-08-05
2024-08-12,1812.5196533203125,1858.949951171875,1861.8499755859375,1768.0999755859375,1773.050048828125,23278622,2024-08-12
2024-08-19,1815.591064453125,1862.0999755859375,1893.6500244140625,1849.199951171875,1860.0,17739446,2024-08-19
2024-08-26,1895.15283203125,1943.699951171875,1951.0,1864.0,1870.0,34768842,2024-08-26
2024-09-02,1854.34814453125,1901.8499755859375,1975.75,1896.8499755859375,1943.3499755859375,24976287,2024-09-02
2024-09-09,1895.5428466796875,1944.0999755859375,1958.5999755859375,1889.0,1890.0,29393377,2024-09-09
2024-09-16,1858.1507568359375,1905.75,1958.449951171875,1867.4000244140625,1945.75,33968320,2024-09-16
2024-09-23,1859.1258544921875,1906.75,1974.5999755859375,1871.4000244140625,1909.0,39044363,2024-09-23
2024-09-30,1870.2410888671875,1918.1500244140625,1954.0999755859375,1870.5,1880.0,28521397,2024-09-30
2024-10-07,1886.7677001953125,1935.0999755859375,1977.0,1906.3499755859375,1923.199951171875,26098679,2024-10-07
2024-10-14,1832.6539306640625,1879.5999755859375,1991.449951171875,1869.25,1932.1500244140625,30905613,2024-10-14
2024-10-21,1815.542236328125,1862.050048828125,1898.800048828125,1838.0,1891.0999755859375,20687346,2024-10-21
2024-10-28,1716.869873046875,1760.8499755859375,1881.9000244140625,1746.5,1859.699951171875,25327109,2024-10-28
2024-11-04,1804.5595703125,1829.949951171875,1840.5999755859375,1718.0,1724.5,29681021,2024-11-04
2024-11-11,1838.6795654296875,1864.550048828125,1881.0,1822.550048828125,1829.0,17385610,2024-11-11
2024-11-18,1875.8564453125,1902.25,1914.050048828125,1795.0,1849.199951171875,21247003,2024-11-18
2024-11-25,1832.072509765625,1857.8499755859375,1941.4000244140625,1845.0,1916.0,37775412,2024-11-25
2024-12-02,1895.7269287109375,1922.4000244140625,1949.9000244140625,1835.199951171875,1859.0,24912997,2024-12-02
2024-12-09,1971.954345703125,1999.699951171875,2006.449951171875,1897.199951171875,1924.199951171875,27300001,2024-12-09
2024-12-16,1895.4803466796875,1922.1500244140625,1999.5999755859375,1911.25,1995.449951171875,28374678,2024-12-16
2024-12-23,1890.1552734375,1916.75,1942.0,1840.0,1930.050048828125,12703158,2024-12-23
2024-12-30,1911.85009765625,1938.75,1962.6500244140625,1845.050048828125,1915.699951171875,26542134,2024-12-30
2025-01-06,1939.65869140625,1966.949951171875,1977.800048828125,1888.75,1952.0,31811701,2025-01-06
2025-01-13,1790.2607421875,1815.449951171875,1982.800048828125,1812.0,1956.0,38525285,2025-01-13
2025-01-20,1849.4283447265625,1875.449951171875,1894.9000244140625,1793.050048828125,1822.949951171875,30670531,2025-01-20
2025-01-27,1825.6627197265625,1851.3499755859375,1897.449951171875,1812.0,1848.75,34654949,2025-01-27
2025-02-03,1877.237060546875,1903.6500244140625,1924.0,1832.4000244140625,1836.0,26046274,2025-02-03
2025-02-10,1830.6427001953125,1856.4000244140625,1905.0,1828.3499755859375,1905.0,24404987,2025-02-10
2025-02-17,1789.8170166015625,1815.0,1861.6500244140625,1805.550048828125,1838.550048828125,19003526,2025-02-17
2025-02-24,1664.2833251953125,1687.699951171875,1808.0,1682.449951171875,1800.050048828125,30626929,2025-02-24
2025-03-03,1662.60693359375,1686.0,1732.949951171875,1670.0,1692.300048828125,41075302,2025-03-03
2025-03-10,1557.9296875,1579.8499755859375,1719.0,1563.800048828125,1686.0,42923111,2025-03-10
2025-03-17,1570.45361328125,1592.550048828125,1631.9000244140625,1545.1500244140625,1545.1500244140625,32174527,2025-03-17
2025-03-24,1548.857421875,1570.6500244140625,1637.75,1560.0,1597.949951171875,41624788,2025-03-24
2025-03-31,1431.508544921875,1451.6500244140625,1570.6500244140625,1448.0,1570.6500244140625,38923969,2025-03-31
2025-04-07,1389.89404296875,1409.449951171875,1456.5,1307.0,1352.0,55634547,2025-04-07
2025-04-14,1399.8045654296875,1419.5,1447.699951171875,1378.300048828125,1409.449951171875,36465497,2025-04-14
2025-04-21,1459.662353515625,1480.199951171875,1501.699951171875,1410.0,1410.0,51629621,2025-04-21
2025-04-28,1485.991943359375,1506.9000244140625,1523.199951171875,1465.300048828125,1480.199951171875,29049489,2025-04-28
2025-05-05,1486.6822509765625,1507.5999755859375,1523.0,1494.0999755859375,1515.0,27147884,2025-05-05
