Date,Adj Close_BIRLACABLE.NS,Close_BIRLACABLE.NS,High_BIRLACABLE.NS,Low_BIRLACABLE.NS,Open_BIRLACABLE.NS,Volume_BIRLACABLE.NS,Date
2021-05-24,74.83485412597656,77.55000305175781,79.55000305175781,73.19999694824219,76.30000305175781,1246653,2021-05-24
2021-05-31,72.27762603759766,74.9000015258789,80.5,74.5,78.3499984741211,988743,2021-05-31
2021-06-07,83.5679931640625,86.5999984741211,88.5,73.80000305175781,75.80000305175781,3427396,2021-06-07
2021-06-14,86.36646270751953,89.5,95.0,84.25,92.4000015258789,3163889,2021-06-14
2021-06-21,110.63592529296875,114.6500015258789,123.0,91.5,93.0,9318178,2021-06-21
2021-06-28,106.10047149658203,109.94999694824219,121.69999694824219,106.30000305175781,115.8499984741211,1380709,2021-06-28
2021-07-05,105.1837387084961,109.0,114.0,104.5,111.9000015258789,285698,2021-07-05
2021-07-12,106.92071533203125,110.80000305175781,118.0,106.5,109.0,456142,2021-07-12
2021-07-19,104.4117431640625,108.19999694824219,116.19999694824219,106.0999984741211,108.5999984741211,261884,2021-07-19
2021-07-26,102.72301483154297,106.44999694824219,111.0,104.30000305175781,108.19999694824219,177831,2021-07-26
2021-08-02,95.00309753417969,98.44999694824219,109.94999694824219,97.69999694824219,106.44999694824219,214885,2021-08-02
2021-08-09,90.17815399169922,93.44999694824219,107.0,90.0999984741211,101.6500015258789,223035,2021-08-09
2021-08-16,77.63331604003906,80.44999694824219,95.0,79.69999694824219,95.0,136776,2021-08-16
2021-08-23,85.69097137451172,88.80000305175781,92.0,72.75,81.0,184112,2021-08-23
2021-08-30,83.13375091552734,86.1500015258789,91.0,83.0,89.8499984741211,111603,2021-08-30
2021-09-06,82.60301208496094,85.5999984741211,88.0,82.0,88.0,66567,2021-09-06
2021-09-13,81.39676666259766,84.3499984741211,87.0,81.3499984741211,81.3499984741211,150592,2021-09-13
2021-09-20,84.66586303710938,86.69999694824219,97.55000305175781,84.9000015258789,84.9000015258789,303462,2021-09-20
2021-09-27,84.91000366210938,86.94999694824219,89.0,84.0,88.75,128818,2021-09-27
2021-10-04,88.81615447998047,90.94999694824219,92.0,85.25,86.94999694824219,159117,2021-10-04
2021-10-11,94.3335952758789,96.5999984741211,99.0,90.19999694824219,90.94999694824219,244993,2021-10-11
2021-10-18,87.30252075195312,89.4000015258789,99.9000015258789,88.80000305175781,98.5999984741211,281893,2021-10-18
2021-10-25,81.93156433105469,83.9000015258789,91.19999694824219,81.0999984741211,88.80000305175781,202009,2021-10-25
2021-11-01,84.66586303710938,86.69999694824219,88.0,83.0,84.1500015258789,77892,2021-11-01
2021-11-08,89.69503021240234,91.8499984741211,93.3499984741211,85.0,87.0999984741211,239806,2021-11-08
2021-11-15,81.88272857666016,83.8499984741211,94.19999694824219,81.9000015258789,91.8499984741211,248505,2021-11-15
2021-11-22,79.14842224121094,81.05000305175781,83.94999694824219,78.55000305175781,83.5,143951,2021-11-22
2021-11-29,79.6366958618164,81.55000305175781,84.0,73.0,80.0,195146,2021-11-29
2021-12-06,85.00765228271484,87.05000305175781,89.0,80.0,80.55000305175781,189527,2021-12-06
2021-12-13,82.3709945678711,84.3499984741211,90.1500015258789,83.69999694824219,86.30000305175781,210887,2021-12-13
2021-12-20,87.3513412475586,89.44999694824219,93.9000015258789,80.5,85.30000305175781,362621,2021-12-20
2021-12-27,102.09707641601562,104.55000305175781,105.9000015258789,89.44999694824219,89.44999694824219,1654278,2021-12-27
2022-01-03,103.70836639404297,106.19999694824219,111.94999694824219,100.75,106.0,1323612,2022-01-03
2022-01-10,103.31775665283203,105.80000305175781,111.75,105.0,108.3499984741211,622353,2022-01-10
2022-01-17,97.21438598632812,99.55000305175781,107.9000015258789,97.0999984741211,107.9000015258789,454440,2022-01-17
2022-01-24,95.70075225830078,98.0,100.05000305175781,90.0999984741211,99.0,233932,2022-01-24
2022-01-31,99.94869232177734,102.3499984741211,105.75,91.3499984741211,103.44999694824219,544904,2022-01-31
2022-02-07,129.19601440429688,132.3000030517578,144.5,98.80000305175781,103.5,9470869,2022-02-07
2022-02-14,123.23912048339844,126.19999694824219,139.6999969482422,123.0999984741211,128.5,2609290,2022-02-14
2022-02-21,132.95567321777344,136.14999389648438,139.0,107.4000015258789,126.6500015258789,4813614,2022-02-21
2022-02-28,140.23089599609375,143.60000610351562,154.8000030517578,132.1999969482422,136.0,6503242,2022-02-28
2022-03-07,158.49217224121094,162.3000030517578,172.8000030517578,138.0,145.89999389648438,7355065,2022-03-07
2022-03-14,152.92588806152344,156.60000610351562,166.0,153.0500030517578,162.10000610351562,2122019,2022-03-14
2022-03-21,154.73248291015625,158.4499969482422,177.5500030517578,156.0,158.64999389648438,3152898,2022-03-21
2022-03-28,153.65830993652344,157.35000610351562,165.3000030517578,155.5,157.5,1242609,2022-03-28
2022-04-04,158.68746948242188,162.5,172.8000030517578,156.39999389648438,159.5,1847725,2022-04-04
2022-04-11,154.87896728515625,158.60000610351562,164.35000610351562,157.0,162.8000030517578,531803,2022-04-11
2022-04-18,141.69569396972656,145.10000610351562,162.64999389648438,136.25,155.5500030517578,1286217,2022-04-18
2022-04-25,136.56886291503906,139.85000610351562,145.9499969482422,135.0500030517578,142.5,730647,2022-04-25
2022-05-02,121.72549438476562,124.6500015258789,141.14999389648438,123.05000305175781,139.6999969482422,494863,2022-05-02
2022-05-09,116.54984283447266,119.3499984741211,130.75,109.0,124.0,606182,2022-05-09
2022-05-16,124.1668472290039,127.1500015258789,131.60000610351562,117.6500015258789,120.0,532063,2022-05-16
2022-05-23,120.35833740234375,123.25,138.75,114.25,127.94999694824219,856518,2022-05-23
2022-05-30,118.45409393310547,121.30000305175781,129.89999389648438,105.0,124.69999694824219,405479,2022-05-30
2022-06-06,112.74134063720703,115.44999694824219,121.94999694824219,108.0,120.0,262476,2022-06-06
2022-06-13,101.21819305419922,103.6500015258789,115.0,100.44999694824219,115.0,306973,2022-06-13
2022-06-20,104.68490600585938,107.19999694824219,109.3499984741211,95.3499984741211,104.80000305175781,280036,2022-06-20
2022-06-27,104.92903900146484,107.44999694824219,114.44999694824219,105.6500015258789,109.0,215095,2022-06-27
2022-07-04,114.0108413696289,116.75,127.44999694824219,106.0,108.0,720632,2022-07-04
2022-07-11,116.30570220947266,119.0999984741211,125.0,111.55000305175781,116.75,457241,2022-07-11
2022-07-18,126.3640365600586,129.39999389648438,136.6999969482422,120.0,120.0,1263095,2022-07-18
2022-07-25,126.70582580566406,129.75,132.89999389648438,126.30000305175781,129.39999389648438,402342,2022-07-25
2022-08-01,124.75276184082031,127.75,141.39999389648438,126.3499984741211,131.0,864388,2022-08-01
2022-08-08,115.81743621826172,118.5999984741211,132.14999389648438,114.1500015258789,126.44999694824219,653582,2022-08-08
2022-08-15,118.01464080810547,120.8499984741211,122.5999984741211,117.30000305175781,118.5999984741211,341791,2022-08-15
2022-08-22,118.40526580810547,121.25,123.9000015258789,115.75,120.9000015258789,410879,2022-08-22
2022-08-29,117.0869369506836,119.9000015258789,123.80000305175781,115.0999984741211,115.5999984741211,196873,2022-08-29
2022-09-05,141.35391235351562,144.75,157.6999969482422,120.69999694824219,121.25,4071739,2022-09-05
2022-09-12,137.05714416503906,140.35000610351562,154.0,138.0,144.0,1233588,2022-09-12
2022-09-19,131.1080322265625,132.89999389648438,146.3000030517578,132.0500030517578,141.0500030517578,406935,2022-09-19
2022-09-26,126.27410888671875,128.0,134.9499969482422,123.80000305175781,129.35000610351562,310945,2022-09-26
2022-10-03,143.93275451660156,145.89999389648438,147.25,128.0,128.89999389648438,491419,2022-10-03
2022-10-10,130.26950073242188,132.0500030517578,143.89999389648438,130.5500030517578,142.0,330806,2022-10-10
2022-10-17,128.98703002929688,130.75,136.6999969482422,128.5,131.0,256743,2022-10-17
2022-10-24,142.2063446044922,144.14999389648438,147.89999389648438,128.0,128.0,723228,2022-10-24
2022-10-31,147.68150329589844,149.6999969482422,158.0,144.0,146.0,1653149,2022-10-31
2022-11-07,153.25535583496094,155.35000610351562,165.9499969482422,148.5,153.0,2321774,2022-11-07
2022-11-14,149.9998321533203,152.0500030517578,157.85000610351562,141.9499969482422,154.0,1155809,2022-11-14
2022-11-21,157.84263610839844,160.0,164.6999969482422,150.0500030517578,151.9499969482422,1491423,2022-11-21
2022-11-28,155.96826171875,158.10000610351562,171.39999389648438,155.5500030517578,161.5500030517578,2236584,2022-11-28
2022-12-05,148.81600952148438,150.85000610351562,165.8000030517578,148.0500030517578,158.1999969482422,1223547,2022-12-05
2022-12-12,144.8206329345703,146.8000030517578,154.64999389648438,145.14999389648438,150.75,618452,2022-12-12
2022-12-19,120.00973510742188,121.6500015258789,149.85000610351562,121.0,147.9499969482422,741236,2022-12-19
2022-12-26,135.64601135253906,137.5,139.35000610351562,121.44999694824219,124.0,515762,2022-12-26
2023-01-02,147.9281463623047,149.9499969482422,168.0,137.5,138.85000610351562,3849770,2023-01-02
2023-01-09,147.48422241210938,149.5,160.4499969482422,146.5,151.64999389648438,1084948,2023-01-09
2023-01-16,146.0044403076172,148.0,152.5,146.4499969482422,150.10000610351562,441870,2023-01-16
2023-01-23,134.7088165283203,136.5500030517578,151.5500030517578,134.35000610351562,148.89999389648438,395673,2023-01-23
2023-01-30,138.5069122314453,140.39999389648438,148.0,134.5500030517578,136.0,579913,2023-01-30
2023-02-06,139.98667907714844,141.89999389648438,148.89999389648438,137.1999969482422,140.14999389648438,370108,2023-02-06
2023-02-13,138.65489196777344,140.5500030517578,147.0,131.4499969482422,142.14999389648438,876911,2023-02-13
2023-02-20,129.6282501220703,131.39999389648438,141.35000610351562,130.10000610351562,140.0,368015,2023-02-20
2023-02-27,131.50265502929688,133.3000030517578,138.0,126.25,131.35000610351562,392832,2023-02-27
2023-03-06,129.43096923828125,131.1999969482422,137.75,130.3000030517578,134.5500030517578,234563,2023-03-06
2023-03-13,124.00511932373047,125.69999694824219,131.6999969482422,120.80000305175781,130.0,273528,2023-03-13
2023-03-20,122.52534484863281,124.19999694824219,129.60000610351562,120.0,129.60000610351562,303325,2023-03-20
2023-03-27,122.91995239257812,124.5999984741211,127.3499984741211,119.19999694824219,124.19999694824219,260539,2023-03-27
2023-04-03,130.8614044189453,132.64999389648438,133.8000030517578,125.30000305175781,126.3499984741211,215999,2023-04-03
2023-04-10,129.67759704589844,131.4499969482422,135.9499969482422,128.8000030517578,133.5,194210,2023-04-10
2023-04-17,127.11265563964844,128.85000610351562,133.9499969482422,128.1999969482422,132.0,160013,2023-04-17
2023-04-24,131.00938415527344,132.8000030517578,135.89999389648438,128.0,128.25,674201,2023-04-24
2023-05-01,155.1297149658203,157.25,159.9499969482422,132.8000030517578,132.8000030517578,2352536,2023-05-01
2023-05-08,147.97747802734375,150.0,160.35000610351562,148.8000030517578,158.6999969482422,895109,2023-05-08
2023-05-15,165.24151611328125,167.5,171.0,148.3000030517578,150.6999969482422,3245551,2023-05-15
2023-05-22,173.13363647460938,175.5,183.85000610351562,167.10000610351562,168.0,4287009,2023-05-22
2023-05-29,178.7567901611328,181.1999969482422,186.8000030517578,173.0,176.9499969482422,2109987,2023-05-29
2023-06-05,177.03038024902344,179.4499969482422,190.85000610351562,177.0500030517578,182.35000610351562,2189961,2023-06-05
2023-06-12,177.03038024902344,179.4499969482422,189.5,178.1999969482422,180.39999389648438,1367386,2023-06-12
2023-06-19,166.42532348632812,168.6999969482422,181.8000030517578,166.5500030517578,180.3000030517578,944401,2023-06-19
2023-06-26,166.77061462402344,169.0500030517578,173.4499969482422,166.5,167.0500030517578,367564,2023-06-26
2023-07-03,167.55982971191406,169.85000610351562,177.39999389648438,167.5500030517578,170.35000610351562,886205,2023-07-03
2023-07-10,166.32667541503906,168.60000610351562,173.0,166.25,169.89999389648438,461897,2023-07-10
2023-07-17,178.46083068847656,180.89999389648438,187.8000030517578,166.39999389648438,169.5,2875555,2023-07-17
2023-07-24,183.9359893798828,186.4499969482422,197.25,181.0,181.85000610351562,2838060,2023-07-24
2023-07-31,185.26780700683594,187.8000030517578,198.8000030517578,183.10000610351562,187.75,2543158,2023-07-31
2023-08-07,228.37855529785156,231.5,257.79998779296875,201.0,201.0,15858354,2023-08-07
2023-08-14,228.2799072265625,231.39999389648438,247.0500030517578,213.5500030517578,231.39999389648438,1743820,2023-08-14
2023-08-21,303.40313720703125,307.54998779296875,322.8999938964844,234.9499969482422,234.9499969482422,10307709,2023-08-21
2023-08-28,326.4383239746094,330.8999938964844,330.8999938964844,292.0,308.95001220703125,1893320,2023-08-28
2023-09-04,397.0729064941406,402.5,429.70001220703125,340.3500061035156,350.0,4770155,2023-09-04
2023-09-11,345.9709167480469,348.04998779296875,390.0,340.0,382.3999938964844,3340370,2023-09-11
2023-09-18,321.56756591796875,323.5,349.5,318.1000061035156,349.3999938964844,1012322,2023-09-18
2023-09-25,334.7384033203125,336.75,354.6499938964844,304.54998779296875,325.0,1400412,2023-09-25
2023-10-02,322.4621887207031,324.3999938964844,345.0,319.95001220703125,336.75,417155,2023-10-02
2023-10-09,327.1341247558594,329.1000061035156,341.3500061035156,309.0,311.0,871578,2023-10-09
2023-10-16,318.6849060058594,320.6000061035156,335.0,314.0,333.6000061035156,567114,2023-10-16
2023-10-23,309.1919250488281,311.04998779296875,329.0,276.29998779296875,322.20001220703125,517052,2023-10-23
2023-10-30,275.89202880859375,277.54998779296875,320.1000061035156,277.3999938964844,314.3999938964844,1104167,2023-10-30
2023-11-06,276.2399597167969,277.8999938964844,291.6499938964844,276.5,280.0,389500,2023-11-06
2023-11-13,277.48248291015625,279.1499938964844,286.0,270.0,278.6000061035156,324082,2023-11-13
2023-11-20,269.2817687988281,270.8999938964844,284.45001220703125,267.29998779296875,280.8999938964844,255634,2023-11-20
2023-11-27,262.9200134277344,264.5,274.70001220703125,259.0,270.8999938964844,311473,2023-11-27
2023-12-04,265.653564453125,267.25,274.95001220703125,260.04998779296875,272.95001220703125,358488,2023-12-04
2023-12-11,280.3651428222656,282.04998779296875,296.3500061035156,263.3500061035156,272.25,1161025,2023-12-11
2023-12-18,296.9654235839844,298.75,310.95001220703125,275.1499938964844,282.95001220703125,1315856,2023-12-18
2023-12-25,283.89398193359375,285.6000061035156,304.3999938964844,280.0,298.75,440682,2023-12-25
2024-01-01,275.6435241699219,277.29998779296875,287.8999938964844,273.45001220703125,287.04998779296875,419006,2024-01-01
2024-01-08,276.43878173828125,278.1000061035156,283.8999938964844,270.3999938964844,278.25,451873,2024-01-08
2024-01-15,282.30352783203125,284.0,288.8500061035156,265.45001220703125,280.0,586554,2024-01-15
2024-01-22,273.25787353515625,274.8999938964844,285.6000061035156,263.0,284.0,216542,2024-01-22
2024-01-29,291.5976867675781,293.3500061035156,293.6000061035156,270.54998779296875,273.0,898274,2024-01-29
2024-02-05,301.78643798828125,303.6000061035156,340.0,271.75,278.70001220703125,5208559,2024-02-05
2024-02-12,308.0487976074219,309.8999938964844,323.6000061035156,283.54998779296875,306.70001220703125,1181901,2024-02-12
2024-02-19,316.5477600097656,318.45001220703125,327.3500061035156,290.3500061035156,311.25,1913486,2024-02-19
2024-02-26,291.69708251953125,293.45001220703125,319.8999938964844,280.0,318.79998779296875,940558,2024-02-26
2024-03-04,267.34344482421875,268.95001220703125,300.04998779296875,263.29998779296875,298.0,585733,2024-03-04
2024-03-11,232.00576782226562,233.39999389648438,268.5,215.0500030517578,262.0,841858,2024-03-11
2024-03-18,236.6280059814453,238.0500030517578,245.0,225.0,231.1999969482422,900404,2024-03-18
2024-03-25,224.00387573242188,225.35000610351562,240.89999389648438,224.0,238.0500030517578,508223,2024-03-25
2024-04-01,253.32765197753906,254.85000610351562,261.95001220703125,229.0500030517578,229.0500030517578,1097969,2024-04-01
2024-04-08,260.6337585449219,262.20001220703125,280.0,251.0,258.0,763539,2024-04-08
2024-04-15,257.65167236328125,259.20001220703125,267.70001220703125,241.0500030517578,255.5,508592,2024-04-15
2024-04-22,272.7608642578125,274.3999938964844,291.0,258.1000061035156,262.0,1536046,2024-04-22
2024-04-29,267.293701171875,268.8999938964844,281.6499938964844,267.1000061035156,280.0,317193,2024-04-29
2024-05-06,252.38331604003906,253.89999389648438,274.3999938964844,245.0,274.3999938964844,393998,2024-05-06
2024-05-13,239.013671875,240.4499969482422,248.0,233.6999969482422,246.89999389648438,625627,2024-05-13
2024-05-20,240.50469970703125,241.9499969482422,247.0,236.3000030517578,239.10000610351562,286395,2024-05-20
2024-05-27,230.51473999023438,231.89999389648438,248.0,229.3000030517578,243.0,301465,2024-05-27
2024-06-03,238.665771484375,240.10000610351562,242.1999969482422,209.0,238.0,668258,2024-06-03
2024-06-10,251.37936401367188,252.88999938964844,262.0,238.0,241.10000610351562,806185,2024-06-10
2024-06-17,247.60205078125,249.08999633789062,261.0,241.9499969482422,252.88999938964844,435049,2024-06-17
2024-06-24,239.6001434326172,241.0399932861328,255.0,237.25,249.5,368684,2024-06-24
2024-07-01,248.96388244628906,250.4600067138672,261.5199890136719,240.49000549316406,241.0500030517578,603556,2024-07-01
2024-07-08,244.92811584472656,246.39999389648438,255.5,241.0,251.3000030517578,350201,2024-07-08
2024-07-15,268.9934997558594,270.6099853515625,317.0,247.74000549316406,247.89999389648438,10423207,2024-07-15
2024-07-22,291.249755859375,293.0,302.3800048828125,252.60000610351562,268.0,2558006,2024-07-22
2024-07-29,296.3500061035156,296.3500061035156,310.29998779296875,282.1099853515625,291.0,2308435,2024-07-29
2024-08-05,272.75,272.75,288.6499938964844,265.25,280.0,1017519,2024-08-05
2024-08-12,259.75,259.75,266.5,252.60000610351562,266.0,631756,2024-08-12
2024-08-19,278.70001220703125,278.70001220703125,289.3500061035156,261.0,261.1000061035156,909592,2024-08-19
2024-08-26,271.3999938964844,271.3999938964844,289.70001220703125,269.0,277.0,779821,2024-08-26
2024-09-02,263.6499938964844,263.6499938964844,284.3999938964844,262.5,273.0,447635,2024-09-02
2024-09-09,270.20001220703125,270.20001220703125,289.8500061035156,257.1499938964844,265.0,495680,2024-09-09
2024-09-16,256.8500061035156,256.8500061035156,272.6000061035156,255.0500030517578,270.20001220703125,274940,2024-09-16
2024-09-23,254.9499969482422,254.9499969482422,264.75,253.0500030517578,256.8500061035156,224134,2024-09-23
2024-09-30,247.8000030517578,247.8000030517578,256.0,246.5500030517578,254.9499969482422,110672,2024-09-30
2024-10-07,244.8000030517578,244.8000030517578,251.25,234.0500030517578,251.25,157151,2024-10-07
2024-10-14,236.3000030517578,236.3000030517578,246.9499969482422,232.1999969482422,245.85000610351562,211126,2024-10-14
2024-10-21,213.85000610351562,213.85000610351562,240.6999969482422,208.0,236.8000030517578,227551,2024-10-21
2024-10-28,228.47999572753906,228.47999572753906,233.4199981689453,207.0,210.64999389648438,149250,2024-10-28
2024-11-04,220.75,220.75,235.39999389648438,219.10000610351562,228.0,188299,2024-11-04
2024-11-11,205.1699981689453,205.1699981689453,225.5,203.10000610351562,225.5,150990,2024-11-11
2024-11-18,205.5800018310547,205.5800018310547,211.25,199.60000610351562,211.25,119197,2024-11-18
2024-11-25,218.33999633789062,218.33999633789062,223.0,208.32000732421875,214.89999389648438,141727,2024-11-25
2024-12-02,229.52999877929688,229.52999877929688,234.89999389648438,215.22999572753906,219.3000030517578,269861,2024-12-02
2024-12-09,227.5399932861328,227.5399932861328,243.9499969482422,225.0,230.39999389648438,359627,2024-12-09
2024-12-16,214.6999969482422,214.6999969482422,234.52999877929688,213.10000610351562,227.89999389648438,260539,2024-12-16
2024-12-23,210.6199951171875,210.6199951171875,221.1999969482422,209.02000427246094,215.5,83539,2024-12-23
2024-12-30,215.44000244140625,215.44000244140625,218.8000030517578,209.97999572753906,210.8000030517578,102567,2024-12-30
2025-01-06,198.52000427246094,198.52000427246094,219.0,197.1699981689453,216.88999938964844,116983,2025-01-06
2025-01-13,197.2100067138672,197.2100067138672,203.88999938964844,180.14999389648438,196.14999389648438,120018,2025-01-13
2025-01-20,191.8800048828125,191.8800048828125,207.0,190.6199951171875,202.0,85265,2025-01-20
2025-01-27,182.6699981689453,182.6699981689453,191.8800048828125,170.00999450683594,191.8800048828125,216994,2025-01-27
2025-02-03,186.0,186.0,192.83999633789062,176.14999389648438,182.85000610351562,83114,2025-02-03
2025-02-10,154.6300048828125,154.6300048828125,187.19000244140625,153.10000610351562,186.0,173066,2025-02-10
2025-02-17,158.5800018310547,158.5800018310547,165.77999877929688,143.38999938964844,154.6300048828125,178058,2025-02-17
2025-02-24,139.4499969482422,139.4499969482422,163.10000610351562,137.0,158.0,158739,2025-02-24
2025-03-03,148.00999450683594,148.00999450683594,152.0,129.00999450683594,142.39999389648438,232105,2025-03-03
2025-03-10,130.5399932861328,130.5399932861328,150.0,128.3000030517578,150.0,202501,2025-03-10
2025-03-17,146.24000549316406,146.24000549316406,153.97000122070312,125.3499984741211,132.5,812288,2025-03-17
2025-03-24,133.8800048828125,133.8800048828125,155.49000549316406,130.6699981689453,149.52999877929688,588759,2025-03-24
2025-03-31,148.97000122070312,148.97000122070312,160.72999572753906,132.50999450683594,133.8800048828125,2855049,2025-03-31
2025-04-07,147.8800048828125,147.8800048828125,149.89999389648438,135.0,135.64999389648438,282132,2025-04-07
2025-04-14,155.10000610351562,155.10000610351562,160.0,147.8800048828125,147.8800048828125,283113,2025-04-14
2025-04-21,151.4199981689453,151.4199981689453,166.5800018310547,149.75,156.85000610351562,439609,2025-04-21
2025-04-28,146.52999877929688,146.52999877929688,156.10000610351562,146.0,151.39999389648438,130316,2025-04-28
2025-05-05,142.3300018310547,142.3300018310547,159.39999389648438,138.1999969482422,146.05999755859375,329827,2025-05-05
2025-05-12,168.13999938964844,168.13999938964844,169.4499969482422,148.0,150.0,740126,2025-05-12
2025-05-19,191.55999755859375,191.55999755859375,202.0,165.7899932861328,169.89999389648438,2595170,2025-05-19
2025-05-26,181.97000122070312,181.97000122070312,194.6999969482422,180.1300048828125,191.25,489170,2025-05-26
2025-06-02,181.4499969482422,181.4499969482422,193.60000610351562,179.25,181.97000122070312,415767,2025-06-02
2025-06-09,179.63999938964844,179.63999938964844,192.00999450683594,174.6699981689453,181.4499969482422,455427,2025-06-09
2025-06-16,183.35000610351562,183.35000610351562,215.1999969482422,175.8000030517578,177.0500030517578,5981784,2025-06-16
2025-06-23,181.9600067138672,181.9600067138672,186.25,175.0,183.35000610351562,143251,2025-06-23
2025-06-30,181.89999389648438,181.89999389648438,184.0,173.64999389648438,184.0,85665,2025-06-30
2025-07-07,176.8300018310547,176.8300018310547,181.89999389648438,175.0,181.89999389648438,53233,2025-07-07
2025-07-14,178.8699951171875,178.8699951171875,180.5,174.0,177.6999969482422,16080,2025-07-14
