Date,Adj Close_SHAREINDIA.NS,Close_SHAREINDIA.NS,High_SHAREINDIA.NS,Low_SHAREINDIA.NS,Open_SHAREINDIA.NS,Volume_SHAREINDIA.NS,Date
2021-05-17,88.87811279296875,90.99958038330078,97.42657470703125,84.3047866821289,88.85724639892578,1783253,2021-05-17
2021-05-24,97.17018127441406,99.48956298828125,104.627197265625,91.2475357055664,92.3187026977539,2689914,2021-05-24
2021-05-31,91.03832244873047,93.21134185791016,100.27310180664062,90.30530548095703,100.17391967773438,1051472,2021-05-31
2021-06-07,89.55620574951172,91.69385528564453,94.78833770751953,88.29190826416016,93.2311782836914,759686,2021-06-07
2021-06-14,86.6307373046875,88.69855499267578,96.82156372070312,82.72779083251953,92.6360855102539,720964,2021-06-14
2021-06-21,87.26039123535156,89.3432388305664,90.7317886352539,84.91971588134766,88.69855499267578,803334,2021-06-21
2021-06-28,95.07778930664062,97.34722900390625,99.55899047851562,87.57779693603516,90.8508071899414,4323026,2021-06-28
2021-07-05,90.9802017211914,93.1518325805664,99.14242553710938,92.62616729736328,99.14242553710938,1360576,2021-07-05
2021-07-12,104.26105499267578,106.74969482421875,108.84243774414062,91.26737213134766,94.78833770751953,3725467,2021-07-12
2021-07-19,104.1157455444336,106.60092163085938,108.32669067382812,99.61849975585938,107.71176147460938,2690510,2021-07-19
2021-07-26,103.9413833618164,106.42239379882812,114.1090087890625,101.8897705078125,107.11666870117188,3169849,2021-07-26
2021-08-02,107.15746307373047,109.71524047851562,112.07577514648438,106.10501098632812,108.10848999023438,1970798,2021-08-02
2021-08-09,103.35179901123047,105.579345703125,118.3143310546875,102.405517578125,111.28231811523438,1837904,2021-08-09
2021-08-16,100.07988739013672,102.23690795898438,110.09213256835938,100.90786743164062,107.11666870117188,1258582,2021-08-16
2021-08-23,98.83712768554688,100.96737670898438,105.95623779296875,95.41317749023438,95.41317749023438,977522,2021-08-23
2021-08-30,101.18671417236328,103.36758422851562,108.70358276367188,99.99539184570312,101.66165161132812,496842,2021-08-30
2021-09-06,102.88577270507812,105.103271484375,106.71994018554688,103.16921997070312,104.91482543945312,399520,2021-09-06
2021-09-13,105.16736602783203,107.43405151367188,113.5535888671875,103.94284057617188,105.23220825195312,6828357,2021-09-13
2021-09-20,125.63384246826172,128.34164428710938,134.62979125976562,105.579345703125,106.70010375976562,6048578,2021-09-20
2021-09-27,135.26510620117188,138.18051147460938,138.83511352539062,124.13631439208984,129.33346557617188,2525489,2021-09-27
2021-10-04,149.0323944091797,152.24452209472656,157.4912567138672,135.78030395507812,139.8467559814453,3467468,2021-10-04
2021-10-11,151.66355895996094,154.93235778808594,160.6353302001953,152.6610870361328,153.7322540283203,1301215,2021-10-11
2021-10-18,146.83819580078125,150.0030059814453,159.4848175048828,145.4009552001953,156.7077178955078,972931,2021-10-18
2021-10-25,146.98382568359375,150.1517791748047,164.54310607910156,143.8140411376953,150.6774444580078,1523141,2021-10-25
2021-11-01,174.16893005371094,177.9227752685547,184.4787139892578,147.1862335205078,151.5502471923828,1804179,2021-11-01
2021-11-08,172.31451416015625,176.0283966064453,184.4787139892578,172.19004821777344,179.3212432861328,926103,2021-11-08
2021-11-15,172.65814208984375,176.1374969482422,181.79087829589844,172.1801300048828,177.71449279785156,608268,2021-11-15
2021-11-22,163.2177734375,166.5069122314453,177.2086639404297,163.66038513183594,177.1392364501953,833675,2021-11-22
2021-11-29,158.7941436767578,161.99412536621094,168.58973693847656,144.8752899169922,164.0372772216797,634693,2021-11-29
2021-12-06,155.08023071289062,158.2053680419922,163.70997619628906,156.8267364501953,163.6107940673828,386055,2021-12-06
2021-12-13,149.7038116455078,152.72059631347656,161.67674255371094,150.1517791748047,157.12428283691406,888318,2021-12-13
2021-12-20,200.59024047851562,204.63250732421875,220.97772216796875,143.8140411376953,152.72059631347656,7755433,2021-12-20
2021-12-27,204.10972595214844,208.222900390625,217.20880126953125,198.96920776367188,203.52166748046875,1451217,2021-12-27
2022-01-03,226.96682739257812,231.54061889648438,246.96343994140625,198.36419677734375,212.64642333984375,2036171,2022-01-03
2022-01-10,223.9237518310547,228.43621826171875,234.2086181640625,222.48529052734375,232.07620239257812,811192,2022-01-10
2022-01-17,249.27947998046875,254.3029022216797,271.3324890136719,230.09255981445312,230.09255981445312,1585809,2022-01-17
2022-01-24,244.66140747070312,249.59176635742188,271.5308532714844,233.08786010742188,254.3029022216797,1495101,2022-01-24
2022-01-31,245.76974487304688,250.72244262695312,262.654052734375,239.42559814453125,255.8898162841797,672497,2022-01-31
2022-02-07,241.98751831054688,246.467529296875,254.6996307373047,236.34103393554688,251.9324493408203,689926,2022-02-07
2022-02-14,221.02178955078125,225.11361694335938,243.86895751953125,224.15155029296875,238.23541259765625,619772,2022-02-14
2022-02-21,212.49134826660156,216.42526245117188,226.09552001953125,199.12789916992188,219.40072631835938,874773,2022-02-21
2022-02-28,204.90548706054688,208.698974609375,219.78753662109375,205.79293823242188,210.66278076171875,464296,2022-02-28
2022-03-07,211.96551513671875,215.88967895507812,226.9088134765625,200.34783935546875,208.28240966796875,363818,2022-03-07
2022-03-14,219.2202606201172,223.27874755859375,228.11883544921875,208.30224609375,215.81033325195312,390250,2022-03-14
2022-03-21,227.18588256835938,231.391845703125,234.82354736328125,218.55767822265625,227.87088012695312,2668558,2022-03-21
2022-03-28,248.36585998535156,252.9639434814453,255.0963592529297,222.9415283203125,237.64031982421875,3766347,2022-03-28
2022-04-04,253.54644775390625,258.2404479980469,259.85711669921875,246.96343994140625,256.08819580078125,1889941,2022-04-04
2022-04-11,273.2657470703125,278.3247985839844,282.6689758300781,258.66693115234375,259.85711669921875,1076256,2022-04-11
2022-04-18,282.8770751953125,288.11407470703125,289.5720520019531,259.1727600097656,282.63922119140625,1976609,2022-04-18
2022-04-25,274.83355712890625,279.921630859375,292.5871887207031,278.71160888671875,288.2231750488281,1712730,2022-04-25
2022-05-02,250.3524169921875,254.9872589111328,279.0984191894531,248.15362548828125,275.7262268066406,1352798,2022-05-02
2022-05-09,234.44064331054688,238.78091430664062,260.84893798828125,231.6695556640625,247.95526123046875,1471402,2022-05-09
2022-05-16,243.535888671875,248.04452514648438,259.65875244140625,230.80667114257812,249.48265075683594,1175780,2022-05-16
2022-05-23,226.14393615722656,230.33059692382812,254.05494689941406,208.08404541015625,250.1868438720703,860163,2022-05-23
2022-05-30,246.45724487304688,251.0199737548828,256.88165283203125,230.10247802734375,231.09429931640625,2271611,2022-05-30
2022-06-06,243.4287567138672,247.93540954589844,256.88165283203125,244.38470458984375,251.0199737548828,370811,2022-06-06
2022-06-13,210.68983459472656,214.59039306640625,244.78143310546875,211.9521484375,240.03060913085938,886019,2022-06-13
2022-06-20,216.15281677246094,220.15451049804688,222.87210083007812,202.827392578125,214.59039306640625,534565,2022-06-20
2022-06-27,212.97825622558594,216.92117309570312,225.45083618164062,213.29110717773438,222.16790771484375,395462,2022-06-27
2022-07-04,226.09524536132812,230.281005859375,232.08612060546875,213.24151611328125,216.92117309570312,575666,2022-07-04
2022-07-11,230.6818084716797,234.95248413085938,237.70974731445312,225.14337158203125,233.613525390625,501660,2022-07-11
2022-07-18,231.88931274414062,236.18234252929688,247.17172241210938,229.11065673828125,237.64031982421875,877948,2022-07-18
2022-07-25,230.65260314941406,234.9227294921875,241.91506958007812,230.10247802734375,233.12753295898438,453305,2022-07-25
2022-08-01,229.2832794189453,232.75064086914062,242.99615478515625,231.88775634765625,240.80422973632812,311436,2022-08-01
2022-08-08,226.18605041503906,229.6065673828125,237.3031005859375,227.52374267578125,232.75064086914062,478904,2022-08-08
2022-08-15,221.94564819335938,225.30206298828125,235.02191162109375,219.19244384765625,229.6065673828125,444646,2022-08-15
2022-08-22,225.3653106689453,228.7734375,237.23367309570312,223.15972900390625,223.15972900390625,925205,2022-08-22
2022-08-29,215.18450927734375,218.43865966796875,227.97998046875,216.50460815429688,219.39080810546875,514178,2022-08-29
2022-09-05,223.99746704101562,227.3848876953125,239.6834716796875,216.21697998046875,216.21697998046875,5613661,2022-09-05
2022-09-12,244.3395538330078,248.03460693359375,251.5258026123047,225.14337158203125,229.69583129882812,3492553,2022-09-12
2022-09-19,246.39132690429688,250.11741638183594,263.8144836425781,247.95526123046875,250.9307098388672,2176307,2022-09-19
2022-09-26,247.0948028564453,250.83152770996094,256.48492431640625,240.72488403320312,248.46109008789062,1959096,2022-09-26
2022-10-03,254.1686553955078,258.0123291015625,265.60968017578125,245.77325439453125,252.5176239013672,1668873,2022-10-03
2022-10-10,246.72352600097656,250.4546356201172,257.6552734375,245.96170043945312,255.8898162841797,1061904,2022-10-10
2022-10-17,257.7934875488281,261.6919860839844,269.9935302734375,246.01129150390625,250.4546356201172,1620597,2022-10-17
2022-10-24,256.0543518066406,259.9265441894531,265.7981262207031,255.7013702392578,265.7981262207031,1066062,2022-10-24
2022-10-31,264.08563232421875,268.0793151855469,285.2477111816406,260.6604919433594,263.82440185546875,1959464,2022-10-31
2022-11-07,241.48658752441406,245.13848876953125,273.70294189453125,242.99615478515625,269.37860107421875,1434290,2022-11-07
2022-11-14,246.96011352539062,250.3058624267578,255.4930877685547,240.48684692382812,240.48684692382812,1404105,2022-11-14
2022-11-21,249.10316467285156,252.4779510498047,258.607421875,246.70556640625,248.3519744873047,1156467,2022-11-21
2022-11-28,244.18101501464844,247.48910522460938,257.417236328125,241.05218505859375,255.8898162841797,3703393,2022-11-28
2022-12-05,257.84173583984375,261.3349304199219,264.41949462890625,246.56671142578125,247.94534301757812,2622341,2022-12-05
2022-12-12,253.96665954589844,257.4073181152344,265.80804443359375,253.22181701660156,261.99945068359375,2012287,2022-12-12
2022-12-19,224.74673461914062,227.79153442382812,258.86529541015625,219.2122802734375,256.08819580078125,1770120,2022-12-19
2022-12-26,245.01278686523438,248.3321533203125,255.55259704589844,221.17608642578125,221.17608642578125,1928066,2022-12-26
2023-01-02,234.57151794433594,237.74942016601562,247.79656982421875,236.32119750976562,244.18634033203125,1276887,2023-01-02
2023-01-09,235.15863037109375,238.34451293945312,244.65249633789062,231.88775634765625,239.69338989257812,1204918,2023-01-09
2023-01-16,237.84970092773438,241.072021484375,248.530517578125,238.72140502929688,241.21087646484375,1064282,2023-01-16
2023-01-23,232.54588317871094,235.69635009765625,255.4930877685547,230.69757080078125,241.072021484375,1685277,2023-01-23
2023-01-30,232.35997009277344,235.50790405273438,247.5585174560547,229.11065673828125,232.08612060546875,1201661,2023-01-30
2023-02-06,245.0519256591797,248.371826171875,250.72244262695312,233.74246215820312,239.02886962890625,1630795,2023-02-06
2023-02-13,232.9666748046875,236.12283325195312,252.9143524169922,232.9390869140625,252.9143524169922,1433930,2023-02-13
2023-02-20,231.87066650390625,235.01199340820312,240.5562744140625,229.46771240234375,238.47344970703125,1614478,2023-02-20
2023-02-27,207.54820251464844,210.36000061035156,241.7861328125,198.1199951171875,238.18582153320312,5141198,2023-02-27
2023-03-06,204.99281311035156,207.77000427246094,215.94000244140625,206.60000610351562,212.99000549316406,1688775,2023-03-06
2023-03-13,199.9412384033203,202.64999389648438,208.89999389648438,198.8300018310547,207.99000549316406,1867150,2023-03-13
2023-03-20,213.61598205566406,216.50999450683594,219.52999877929688,200.02000427246094,202.99000549316406,1807105,2023-03-20
2023-03-27,208.88014221191406,211.7100067138672,216.60000610351562,207.33999633789062,216.58999633789062,1257075,2023-03-27
2023-04-03,231.552978515625,234.69000244140625,237.5800018310547,210.0,215.9499969482422,4087520,2023-04-03
2023-04-10,231.5825653076172,234.72000122070312,240.97999572753906,229.39999389648438,236.89999389648438,1291715,2023-04-10
2023-04-17,241.63638305664062,244.91000366210938,245.1999969482422,233.6699981689453,235.0,1551055,2023-04-17
2023-04-24,237.06825256347656,240.27999877929688,245.39999389648438,224.38999938964844,245.0,1180925,2023-04-24
2023-05-01,235.331787109375,238.52000427246094,244.0,234.3000030517578,240.27999877929688,803495,2023-05-01
2023-05-08,239.94920349121094,243.1999969482422,246.02000427246094,237.17999267578125,240.8000030517578,1022740,2023-05-08
2023-05-15,242.5144805908203,245.8000030517578,248.32000732421875,239.5,239.5,1561665,2023-05-15
2023-05-22,256.05108642578125,259.5199890136719,261.5899963378906,246.05999755859375,246.05999755859375,5036825,2023-05-22
2023-05-29,251.36460876464844,254.77000427246094,267.79998779296875,253.75999450683594,267.79998779296875,1365275,2023-05-29
2023-06-05,254.6204376220703,258.07000732421875,264.92999267578125,251.0,255.0,2009780,2023-06-05
2023-06-12,254.15676879882812,257.6000061035156,265.9800109863281,255.99000549316406,260.0,1318875,2023-06-12
2023-06-19,251.89735412597656,255.30999755859375,260.0,253.60000610351562,260.0,498295,2023-06-19
2023-06-26,257.95526123046875,261.45001220703125,263.9700012207031,254.97000122070312,258.3999938964844,1337205,2023-06-26
2023-07-03,244.2115020751953,247.52000427246094,262.1400146484375,245.61000061035156,262.0,3714105,2023-07-03
2023-07-10,239.9294891357422,243.17999267578125,251.97000122070312,240.3000030517578,247.99000549316406,1403885,2023-07-10
2023-07-17,243.8267059326172,247.1300048828125,248.99000549316406,240.6300048828125,245.39999389648438,1032930,2023-07-17
2023-07-24,236.50587463378906,239.7100067138672,250.19000244140625,234.0,248.0,1522540,2023-07-24
2023-07-31,244.2213592529297,247.52999877929688,248.66000366210938,235.0,242.39999389648438,1064685,2023-07-31
2023-08-07,243.01470947265625,244.97000122070312,254.1999969482422,244.00999450683594,249.0,1478535,2023-08-07
2023-08-14,256.35736083984375,258.4200134277344,259.79998779296875,241.91000366210938,245.1999969482422,1984745,2023-08-14
2023-08-21,257.4585266113281,259.5299987792969,266.79998779296875,255.27000427246094,259.8999938964844,2307680,2023-08-21
2023-08-28,278.4794006347656,280.7200012207031,282.79998779296875,259.0,259.20001220703125,3920590,2023-08-28
2023-09-04,269.4123229980469,271.5799865722656,282.70001220703125,270.0,282.0,1204405,2023-09-04
2023-09-11,266.0592956542969,268.20001220703125,274.0,262.4100036621094,273.989990234375,799490,2023-09-11
2023-09-18,270.1761779785156,272.3500061035156,272.9800109863281,260.55999755859375,268.20001220703125,979405,2023-09-18
2023-09-25,258.71832275390625,260.79998779296875,290.20001220703125,260.0899963378906,272.989990234375,2256155,2023-09-25
2023-10-02,278.0329284667969,280.2699890136719,281.6000061035156,254.5500030517578,260.79998779296875,5466470,2023-10-02
2023-10-09,279.8086853027344,282.05999755859375,285.5299987792969,271.6000061035156,278.0,3059935,2023-10-09
2023-10-16,288.1317138671875,290.45001220703125,298.55999755859375,278.42999267578125,281.989990234375,3145430,2023-10-16
2023-10-23,295.3734436035156,297.75,305.0,275.0,290.20001220703125,7942450,2023-10-23
2023-10-30,305.6110534667969,308.07000732421875,325.8900146484375,290.3999938964844,300.0,7710455,2023-10-30
2023-11-06,302.3973083496094,304.239990234375,312.6000061035156,295.3999938964844,312.6000061035156,5825865,2023-11-06
2023-11-13,351.6968994140625,353.8399963378906,369.3999938964844,323.6000061035156,324.79998779296875,10454695,2023-11-13
2023-11-20,340.3957214355469,342.4700012207031,356.0,338.6000061035156,356.0,2163230,2023-11-20
2023-11-27,334.2332763671875,336.2699890136719,349.3999938964844,332.45001220703125,342.4700012207031,2257320,2023-11-27
2023-12-04,353.0486755371094,355.20001220703125,360.3399963378906,330.0,346.0,3501070,2023-12-04
2023-12-11,364.0416564941406,366.260009765625,371.9800109863281,350.0199890136719,357.5799865722656,2788350,2023-12-11
2023-12-18,357.5213928222656,359.70001220703125,372.6000061035156,347.760009765625,367.6000061035156,2222135,2023-12-18
2023-12-25,369.1505126953125,371.3999938964844,376.0,357.0,359.70001220703125,1366710,2023-12-25
2024-01-01,362.74951171875,364.9599914550781,376.8900146484375,359.010009765625,373.70001220703125,2021635,2024-01-01
2024-01-08,363.7236328125,365.94000244140625,371.7799987792969,358.2200012207031,366.0,2192530,2024-01-08
2024-01-15,361.86492919921875,364.07000732421875,371.0,360.3999938964844,365.94000244140625,1568715,2024-01-15
2024-01-22,375.7701721191406,378.05999755859375,383.0400085449219,361.1000061035156,364.07000732421875,5384495,2024-01-22
2024-01-29,383.5428466796875,385.8800048828125,391.2300109863281,375.0,383.6000061035156,6085255,2024-01-29
2024-02-05,382.30914306640625,384.0400085449219,395.75,376.0,385.0,3304910,2024-02-05
2024-02-12,382.4186096191406,384.1499938964844,390.79998779296875,376.20001220703125,385.2699890136719,5175220,2024-02-12
2024-02-19,391.31829833984375,393.0899963378906,405.2799987792969,379.5799865722656,386.3900146484375,5240165,2024-02-19
2024-02-26,378.108154296875,379.82000732421875,403.989990234375,372.0199890136719,392.79998779296875,2394120,2024-02-26
2024-03-04,348.22344970703125,349.79998779296875,389.0,337.9100036621094,383.05999755859375,2778675,2024-03-04
2024-03-11,320.8772277832031,322.3299865722656,364.0299987792969,318.0,355.0,4268455,2024-03-11
2024-03-18,323.5750427246094,325.0400085449219,337.239990234375,314.6000061035156,326.6000061035156,6748090,2024-03-18
2024-03-25,319.6428527832031,321.0899963378906,325.6000061035156,311.8800048828125,325.0400085449219,3117660,2024-03-25
2024-04-01,339.82147216796875,341.3599853515625,347.3999938964844,314.6000061035156,325.3900146484375,6021820,2024-04-01
2024-04-08,339.2042541503906,340.739990234375,346.3900146484375,334.0,343.6000061035156,2184080,2024-04-08
2024-04-15,334.15716552734375,335.6700134277344,341.79998779296875,318.6600036621094,336.0,3098375,2024-04-15
2024-04-22,336.1978759765625,337.7200012207031,342.20001220703125,331.9700012207031,337.7300109863281,1956585,2024-04-22
2024-04-29,335.61053466796875,337.1300048828125,347.79998779296875,336.0,343.20001220703125,2391480,2024-04-29
2024-05-06,336.13818359375,337.6600036621094,352.0,322.3999938964844,339.989990234375,7621630,2024-05-06
2024-05-13,330.1353454589844,331.6300048828125,338.1600036621094,323.010009765625,336.5299987792969,2612175,2024-05-13
2024-05-20,313.0725402832031,314.489990234375,331.6000061035156,309.3599853515625,323.9700012207031,4258500,2024-05-20
2024-05-27,301.9628601074219,303.3299865722656,314.80999755859375,300.010009765625,314.489990234375,1694715,2024-05-27
2024-06-03,308.4037170410156,309.79998779296875,313.92999267578125,269.54998779296875,308.3599853515625,3220415,2024-06-03
2024-06-10,303.0778503417969,304.45001220703125,312.7900085449219,302.0,312.7900085449219,5265280,2024-06-10
2024-06-17,300.8180847167969,302.17999267578125,308.0,301.8999938964844,304.45001220703125,4184410,2024-06-17
2024-06-24,298.2994689941406,299.6499938964844,310.75,291.7799987792969,304.0,9739482,2024-06-24
2024-07-01,304.1231384277344,305.5,307.29998779296875,285.1000061035156,301.20001220703125,4960850,2024-07-01
2024-07-08,300.1908874511719,301.54998779296875,309.1000061035156,299.45001220703125,305.5,3050002,2024-07-08
2024-07-15,298.946533203125,300.29998779296875,319.5,295.79998779296875,302.0,3062518,2024-07-15
2024-07-22,309.3992004394531,310.79998779296875,322.6499938964844,286.0,297.04998779296875,4893155,2024-07-22
2024-07-29,298.19989013671875,299.54998779296875,309.8999938964844,294.0,308.8999938964844,2916830,2024-07-29
2024-08-05,291.8631286621094,292.6000061035156,302.5,285.54998779296875,295.04998779296875,1964678,2024-08-05
2024-08-12,288.77093505859375,289.5,292.70001220703125,278.1499938964844,290.0,1970970,2024-08-12
2024-08-19,292.9104919433594,293.6499938964844,308.95001220703125,283.04998779296875,290.0,2545089,2024-08-19
2024-08-26,289.2198181152344,289.95001220703125,297.0,284.70001220703125,290.0,1432508,2024-08-26
2024-09-02,289.169921875,289.8999938964844,307.20001220703125,284.8500061035156,291.25,3441653,2024-09-02
2024-09-09,297.1996765136719,297.95001220703125,301.1000061035156,283.25,287.1499938964844,1583710,2024-09-09
2024-09-16,320.09185791015625,320.8999938964844,324.8999938964844,296.6000061035156,301.0,4745095,2024-09-16
2024-09-23,328.81982421875,329.6499938964844,344.79998779296875,323.45001220703125,327.0,6551097,2024-09-23
2024-09-30,311.8127746582031,312.6000061035156,329.54998779296875,308.8999938964844,329.0,2530630,2024-09-30
2024-10-07,312.81024169921875,313.6000061035156,319.0,294.6499938964844,314.95001220703125,2182606,2024-10-07
2024-10-14,318.7951354980469,319.6000061035156,336.8999938964844,296.6499938964844,315.8999938964844,4541203,2024-10-14
2024-10-21,288.17242431640625,288.8999938964844,320.0,284.3999938964844,319.6499938964844,1990212,2024-10-21
2024-10-28,294.30694580078125,295.04998779296875,298.75,284.0,292.95001220703125,1962193,2024-10-28
2024-11-04,286.0777282714844,286.79998779296875,299.6499938964844,283.54998779296875,298.0,2317060,2024-11-04
2024-11-11,274.9228820800781,275.1499938964844,287.5,270.04998779296875,286.6499938964844,1158365,2024-11-11
2024-11-18,272.87457275390625,273.1000061035156,278.75,261.1000061035156,278.6000061035156,1162063,2024-11-18
2024-11-25,289.7606201171875,290.0,290.6499938964844,273.75,277.5,2550940,2024-11-25
2024-12-02,295.75567626953125,296.0,307.0,285.20001220703125,290.0,2444385,2024-12-02
2024-12-09,301.2511291503906,301.5,305.0,285.0,298.8500061035156,1772646,2024-12-09
2024-12-16,296.15533447265625,296.3999938964844,333.20001220703125,293.25,302.8500061035156,15087568,2024-12-16
2024-12-23,309.7940673828125,310.04998779296875,322.5,296.79998779296875,298.0,6532479,2024-12-23
2024-12-30,299.5525207519531,299.79998779296875,311.5,298.0,309.0,4027086,2024-12-30
2025-01-06,284.015380859375,284.25,308.29998779296875,283.04998779296875,300.20001220703125,3843329,2025-01-06
2025-01-13,272.8246154785156,273.04998779296875,284.0,263.70001220703125,281.0,3883388,2025-01-13
2025-01-20,258.3365783691406,258.54998779296875,275.79998779296875,256.70001220703125,272.6499938964844,2243424,2025-01-20
2025-01-27,242.11000061035156,242.30999755859375,256.20001220703125,224.0500030517578,256.20001220703125,4185380,2025-01-27
2025-02-03,225.52369689941406,225.7100067138672,241.0500030517578,225.0,238.6999969482422,1204910,2025-02-03
2025-02-10,209.17999267578125,209.17999267578125,230.00999450683594,195.1999969482422,225.10000610351562,3918698,2025-02-10
2025-02-17,219.33999633789062,219.33999633789062,220.39999389648438,198.99000549316406,206.0500030517578,1986884,2025-02-17
2025-02-24,188.05999755859375,188.05999755859375,219.0,185.6300048828125,215.0,1291371,2025-02-24
2025-03-03,185.9199981689453,185.9199981689453,189.89999389648438,170.11000061035156,187.11000061035156,2761835,2025-03-03
2025-03-10,166.75999450683594,166.75999450683594,187.89999389648438,161.0,185.9499969482422,2506376,2025-03-10
2025-03-17,178.57000732421875,178.57000732421875,185.89999389648438,161.5500030517578,167.5,2838772,2025-03-17
2025-03-24,165.17999267578125,165.17999267578125,184.0,160.85000610351562,180.38999938964844,5524018,2025-03-24
2025-03-31,156.27999877929688,156.27999877929688,170.7100067138672,155.0,165.17999267578125,1672405,2025-03-31
2025-04-07,157.47999572753906,157.47999572753906,159.9499969482422,143.19000244140625,143.8300018310547,1791387,2025-04-07
2025-04-14,166.0500030517578,166.0500030517578,172.61000061035156,157.47999572753906,157.47999572753906,2233147,2025-04-14
2025-04-21,150.47999572753906,150.47999572753906,166.1999969482422,149.91000366210938,166.0500030517578,4938618,2025-04-21
2025-04-28,150.86000061035156,150.86000061035156,156.4600067138672,146.41000366210938,150.58999633789062,1881528,2025-04-28
2025-05-05,146.58999633789062,146.58999633789062,162.97999572753906,141.2100067138672,154.38999938964844,2620084,2025-05-05
2025-05-12,175.39999389648438,175.39999389648438,176.14999389648438,148.99000549316406,148.99000549316406,3333961,2025-05-12
2025-05-19,174.61000061035156,174.61000061035156,177.30999755859375,168.32000732421875,176.3000030517578,2908738,2025-05-19
2025-05-26,174.52999877929688,174.52999877929688,189.0,164.0,166.3699951171875,8438595,2025-05-26
2025-06-02,180.47999572753906,180.47999572753906,182.47999572753906,171.77999877929688,174.99000549316406,3501464,2025-06-02
