Date,Adj Close_BLISSGVS.NS,Close_BLISSGVS.NS,High_BLISSGVS.NS,Low_BLISSGVS.NS,Open_BLISSGVS.NS,Volume_BLISSGVS.NS,Date
2021-03-29,98.64725494384766,100.8499984741211,103.80000305175781,98.05000305175781,101.69999694824219,847651,2021-03-29
2021-04-05,99.13632202148438,101.3499984741211,103.5,99.5,101.80000305175781,1292713,2021-04-05
2021-04-12,93.95209503173828,96.05000305175781,102.0,94.0,101.6500015258789,783626,2021-04-12
2021-04-19,99.4297866821289,101.6500015258789,103.69999694824219,91.6500015258789,95.0,3716530,2021-04-19
2021-04-26,99.0874252319336,101.30000305175781,109.75,100.19999694824219,103.0,2810892,2021-04-26
2021-05-03,108.86900329589844,111.30000305175781,112.19999694824219,100.19999694824219,100.19999694824219,5312285,2021-05-03
2021-05-10,110.33623504638672,112.80000305175781,133.0,111.4000015258789,113.25,8493508,2021-05-10
2021-05-17,106.37470245361328,108.75,115.0,104.69999694824219,113.9000015258789,3591438,2021-05-17
2021-05-24,105.83670806884766,108.19999694824219,113.5999984741211,108.0,109.30000305175781,2196718,2021-05-24
2021-05-31,110.62968444824219,113.0999984741211,114.30000305175781,106.30000305175781,108.75,2470303,2021-05-31
2021-06-07,111.85238647460938,114.3499984741211,116.5,111.5999984741211,114.4000015258789,3315337,2021-06-07
2021-06-14,106.17906951904297,108.55000305175781,116.19999694824219,107.55000305175781,114.94999694824219,2228620,2021-06-14
2021-06-21,106.96159362792969,109.3499984741211,111.55000305175781,106.0,107.0,1287695,2021-06-21
2021-06-28,106.17906951904297,108.55000305175781,110.30000305175781,106.0999984741211,110.0,1190496,2021-06-28
2021-07-05,109.45590209960938,111.9000015258789,119.75,108.55000305175781,108.9000015258789,3210943,2021-07-05
2021-07-12,109.406982421875,111.8499984741211,116.9000015258789,111.25,113.4000015258789,1609478,2021-07-12
2021-07-19,108.52664947509766,110.94999694824219,115.9000015258789,109.0999984741211,113.4000015258789,1287310,2021-07-19
2021-07-26,105.44544982910156,107.80000305175781,112.9000015258789,106.5,111.0,1020539,2021-07-26
2021-08-02,117.37897491455078,120.0,128.4499969482422,113.9000015258789,120.30000305175781,20548711,2021-08-02
2021-08-09,109.45590209960938,111.9000015258789,121.6500015258789,108.25,118.0,2981082,2021-08-09
2021-08-16,105.20091247558594,107.55000305175781,112.9000015258789,106.80000305175781,112.9000015258789,1117813,2021-08-16
2021-08-23,101.58172607421875,103.8499984741211,109.25,98.5999984741211,108.5,2034890,2021-08-23
2021-08-30,108.86900329589844,111.30000305175781,119.44999694824219,105.9000015258789,105.9000015258789,11886080,2021-08-30
2021-09-06,109.1135482788086,111.55000305175781,114.75,110.0,112.30000305175781,1123032,2021-09-06
2021-09-13,110.58078002929688,113.05000305175781,114.75,110.05000305175781,112.4000015258789,1757759,2021-09-13
2021-09-20,109.26091766357422,111.19999694824219,115.4000015258789,108.8499984741211,112.25,1587695,2021-09-20
2021-09-27,107.63969421386719,109.55000305175781,112.5,109.0999984741211,111.80000305175781,1034740,2021-09-27
2021-10-04,110.98040771484375,112.94999694824219,115.0,109.5,110.0999984741211,1646585,2021-10-04
2021-10-11,109.45743560791016,111.4000015258789,113.9000015258789,111.05000305175781,112.94999694824219,864169,2021-10-11
2021-10-18,104.64287567138672,106.5,112.0999984741211,104.5,111.0999984741211,1173838,2021-10-18
2021-10-25,108.86790466308594,110.80000305175781,114.80000305175781,102.80000305175781,106.94999694824219,2676790,2021-10-25
2021-11-01,102.92339324951172,104.75,112.8499984741211,103.0,111.0,974369,2021-11-01
2021-11-08,101.25304412841797,103.05000305175781,106.0,102.5,105.25,953714,2021-11-08
2021-11-15,99.18965911865234,100.94999694824219,104.8499984741211,100.0,103.30000305175781,909784,2021-11-15
2021-11-22,98.30535888671875,100.05000305175781,102.75,96.55000305175781,101.75,846004,2021-11-22
2021-11-29,99.18965911865234,100.94999694824219,102.6500015258789,95.75,100.0,930529,2021-11-29
2021-12-06,101.25304412841797,103.05000305175781,105.0999984741211,99.0,101.8499984741211,785325,2021-12-06
2021-12-13,96.8315200805664,98.55000305175781,106.0,97.0,103.9000015258789,1310048,2021-12-13
2021-12-20,95.94720458984375,97.6500015258789,102.05000305175781,93.5,99.0,1140662,2021-12-20
2021-12-27,101.89170837402344,103.69999694824219,119.0,96.5999984741211,97.0,11955216,2021-12-27
2022-01-03,97.86319732666016,99.5999984741211,106.0,99.4000015258789,104.4000015258789,2419949,2022-01-03
2022-01-10,97.66669464111328,99.4000015258789,101.80000305175781,98.8499984741211,100.5,2252731,2022-01-10
2022-01-17,97.27366638183594,99.0,103.80000305175781,98.75,99.80000305175781,1992497,2022-01-17
2022-01-24,95.65243530273438,97.3499984741211,99.8499984741211,94.4000015258789,99.05000305175781,818940,2022-01-24
2022-01-31,93.68730163574219,95.3499984741211,97.5,95.0,95.8499984741211,937172,2022-01-31
2022-02-07,90.7396240234375,92.3499984741211,96.19999694824219,92.19999694824219,95.8499984741211,584532,2022-02-07
2022-02-14,84.45121765136719,85.94999694824219,91.94999694824219,83.3499984741211,91.80000305175781,845385,2022-02-14
2022-02-21,70.69535064697266,71.94999694824219,87.0999984741211,67.5,85.94999694824219,4296974,2022-02-21
2022-02-28,75.60816192626953,76.94999694824219,83.9000015258789,67.5,72.19999694824219,2239675,2022-02-28
2022-03-07,73.1517562866211,74.44999694824219,77.55000305175781,71.0,75.4000015258789,1136552,2022-03-07
2022-03-14,72.12007904052734,73.4000015258789,75.30000305175781,72.0,74.8499984741211,869776,2022-03-14
2022-03-21,69.56541442871094,70.80000305175781,74.19999694824219,70.5999984741211,73.05000305175781,1536304,2022-03-21
2022-03-28,75.85379791259766,77.19999694824219,79.0,66.0999984741211,71.0,3265334,2022-03-28
2022-04-04,82.28958892822266,83.75,85.9000015258789,77.0,77.0,1899769,2022-04-04
2022-04-11,81.70005798339844,83.1500015258789,90.25,82.0999984741211,83.75,1033761,2022-04-11
2022-04-18,80.324462890625,81.75,84.0,80.0999984741211,83.6500015258789,659818,2022-04-18
2022-04-25,79.14539337158203,80.55000305175781,85.8499984741211,78.44999694824219,82.0,982541,2022-04-25
2022-05-02,75.3625259399414,76.69999694824219,82.44999694824219,74.69999694824219,80.19999694824219,785916,2022-05-02
2022-05-09,67.20726013183594,68.4000015258789,78.94999694824219,67.4000015258789,76.69999694824219,624356,2022-05-09
2022-05-16,70.8918685913086,72.1500015258789,74.9000015258789,68.19999694824219,68.69999694824219,350950,2022-05-16
2022-05-23,82.8791275024414,84.3499984741211,87.44999694824219,69.55000305175781,72.69999694824219,1514547,2022-05-23
2022-05-30,78.8014907836914,80.19999694824219,85.69999694824219,78.69999694824219,83.0,1667009,2022-05-30
2022-06-06,80.27533721923828,81.69999694824219,86.5,78.5999984741211,79.0,1356034,2022-06-06
2022-06-13,72.66048431396484,73.94999694824219,82.44999694824219,72.5,81.0,336565,2022-06-13
2022-06-20,72.90611267089844,74.19999694824219,75.69999694824219,71.3499984741211,75.4000015258789,274976,2022-06-20
2022-06-27,71.27552795410156,72.05000305175781,75.80000305175781,70.9000015258789,74.8499984741211,244340,2022-06-27
2022-07-04,72.70994567871094,73.5,74.9000015258789,72.0,72.0,187869,2022-07-04
2022-07-11,77.90351104736328,78.75,84.0,73.05000305175781,73.05000305175781,1213967,2022-07-11
2022-07-18,78.89276123046875,79.75,82.44999694824219,78.19999694824219,79.44999694824219,535960,2022-07-18
2022-07-25,76.61748504638672,77.44999694824219,80.05000305175781,76.5999984741211,80.05000305175781,293527,2022-07-25
2022-08-01,77.95297241210938,78.80000305175781,83.9000015258789,77.0,78.80000305175781,1029276,2022-08-01
2022-08-08,75.82608032226562,76.6500015258789,79.1500015258789,76.25,78.55000305175781,249370,2022-08-08
2022-08-15,76.86479187011719,77.69999694824219,78.30000305175781,76.5,76.6500015258789,301567,2022-08-15
2022-08-22,77.85404205322266,78.69999694824219,79.9000015258789,74.5999984741211,78.30000305175781,493461,2022-08-22
2022-08-29,80.47555541992188,81.3499984741211,84.9000015258789,75.80000305175781,77.0,817164,2022-08-29
2022-09-05,84.77880096435547,85.69999694824219,91.30000305175781,79.3499984741211,81.44999694824219,2370035,2022-09-05
2022-09-12,79.7336196899414,80.5999984741211,86.75,80.0999984741211,86.6500015258789,693448,2022-09-12
2022-09-19,78.54652404785156,79.4000015258789,84.0,78.0,80.0,647778,2022-09-19
2022-09-26,76.02392578125,76.8499984741211,79.1500015258789,74.44999694824219,78.0,430654,2022-09-26
2022-10-03,74.68844604492188,75.5,78.5,74.44999694824219,75.1500015258789,659867,2022-10-03
2022-10-10,73.6991958618164,74.5,77.0999984741211,74.0,75.94999694824219,357887,2022-10-10
2022-10-17,72.41316223144531,73.19999694824219,74.6500015258789,72.5999984741211,74.05000305175781,330073,2022-10-17
2022-10-24,73.50135040283203,74.30000305175781,75.5,73.1500015258789,73.8499984741211,158206,2022-10-24
2022-10-31,74.78736877441406,75.5999984741211,76.5,73.80000305175781,74.4000015258789,318501,2022-10-31
2022-11-07,72.36370086669922,73.1500015258789,77.9000015258789,72.0,76.3499984741211,459509,2022-11-07
2022-11-14,71.67122650146484,72.44999694824219,74.94999694824219,71.0999984741211,73.8499984741211,333377,2022-11-14
2022-11-21,70.38520050048828,71.1500015258789,73.4000015258789,70.75,71.4000015258789,297661,2022-11-21
2022-11-28,72.85832977294922,73.6500015258789,74.3499984741211,71.0999984741211,71.30000305175781,444382,2022-11-28
2022-12-05,72.21531677246094,73.0,75.5999984741211,72.4000015258789,74.3499984741211,346153,2022-12-05
2022-12-12,71.67122650146484,72.44999694824219,74.94999694824219,72.0999984741211,72.4000015258789,259970,2022-12-12
2022-12-19,70.92928314208984,71.69999694824219,76.44999694824219,71.4000015258789,73.0,988923,2022-12-19
2022-12-26,71.62176513671875,72.4000015258789,74.3499984741211,71.94999694824219,71.94999694824219,358701,2022-12-26
2023-01-02,70.63251495361328,71.4000015258789,73.94999694824219,71.19999694824219,72.4000015258789,301076,2023-01-02
2023-01-09,70.73143768310547,71.5,72.94999694824219,71.05000305175781,72.94999694824219,207194,2023-01-09
2023-01-16,72.31423950195312,73.0999984741211,77.0,69.80000305175781,71.94999694824219,793561,2023-01-16
2023-01-23,80.3271713256836,81.19999694824219,82.0,71.30000305175781,71.6500015258789,7588914,2023-01-23
2023-01-30,72.85832977294922,73.6500015258789,84.0,71.0999984741211,81.0,1568615,2023-01-30
2023-02-06,73.50135040283203,74.30000305175781,75.80000305175781,70.9000015258789,73.0,597410,2023-02-06
2023-02-13,77.7056655883789,78.55000305175781,81.0,71.69999694824219,74.0,917662,2023-02-13
2023-02-20,78.15082550048828,79.0,81.5999984741211,74.0999984741211,79.9000015258789,1230782,2023-02-20
2023-02-27,79.18953704833984,80.05000305175781,82.5999984741211,77.25,79.80000305175781,984799,2023-02-27
2023-03-06,77.01317596435547,77.8499984741211,81.9000015258789,77.0,80.94999694824219,379329,2023-03-06
2023-03-13,74.34220886230469,75.1500015258789,78.1500015258789,74.69999694824219,77.0999984741211,387858,2023-03-13
2023-03-20,71.62176513671875,72.4000015258789,77.9000015258789,72.0,73.80000305175781,467248,2023-03-20
2023-03-27,70.38520050048828,71.1500015258789,72.94999694824219,69.19999694824219,72.94999694824219,431552,2023-03-27
2023-04-03,73.45187377929688,74.25,76.44999694824219,71.69999694824219,72.80000305175781,243272,2023-04-03
2023-04-10,73.60027313232422,74.4000015258789,76.0999984741211,73.05000305175781,74.05000305175781,260075,2023-04-10
2023-04-17,75.03468322753906,75.8499984741211,78.1500015258789,73.0,73.8499984741211,416978,2023-04-17
2023-04-24,75.72715759277344,76.55000305175781,79.4000015258789,75.1500015258789,76.1500015258789,443786,2023-04-24
2023-05-01,74.98522186279297,75.80000305175781,78.1500015258789,75.0999984741211,76.55000305175781,318856,2023-05-01
2023-05-08,75.13360595703125,75.94999694824219,87.5,74.5999984741211,75.5999984741211,3583103,2023-05-08
2023-05-15,72.26477813720703,73.05000305175781,78.5,72.69999694824219,76.25,857451,2023-05-15
2023-05-22,71.62176513671875,72.4000015258789,73.80000305175781,70.8499984741211,73.05000305175781,638365,2023-05-22
2023-05-29,72.31423950195312,73.0999984741211,73.94999694824219,72.0,72.44999694824219,353141,2023-05-29
2023-06-05,72.85832977294922,73.6500015258789,76.9000015258789,73.05000305175781,73.0999984741211,556592,2023-06-05
2023-06-12,80.97018432617188,81.8499984741211,83.1500015258789,74.05000305175781,74.3499984741211,1673598,2023-06-12
2023-06-19,79.23899841308594,80.0999984741211,85.4000015258789,79.69999694824219,82.6500015258789,1068166,2023-06-19
2023-06-26,79.38738250732422,80.25,84.0,79.30000305175781,81.0,442306,2023-06-26
2023-07-03,76.66694641113281,77.5,82.4000015258789,75.44999694824219,80.4000015258789,967501,2023-07-03
2023-07-10,89.57667541503906,90.55000305175781,92.5,77.25,78.0,3443884,2023-07-10
2023-07-17,96.62460327148438,97.05000305175781,104.0,90.3499984741211,92.0,6677678,2023-07-17
2023-07-24,99.81057739257812,100.25,103.0,95.3499984741211,97.05000305175781,1917196,2023-07-24
2023-07-31,91.14871215820312,91.55000305175781,101.80000305175781,87.9000015258789,101.0999984741211,2530373,2023-07-31
2023-08-07,93.68753051757812,94.0999984741211,98.5999984741211,90.25,92.3499984741211,1999975,2023-08-07
2023-08-14,92.99060821533203,93.4000015258789,96.80000305175781,91.0,94.8499984741211,869570,2023-08-14
2023-08-21,95.57920837402344,96.0,99.6500015258789,91.69999694824219,93.94999694824219,1978481,2023-08-21
2023-08-28,97.1224136352539,97.55000305175781,101.94999694824219,94.9000015258789,96.4000015258789,1590294,2023-08-28
2023-09-04,95.57920837402344,96.0,101.0,94.5,98.6500015258789,1340716,2023-09-04
2023-09-11,95.18096160888672,95.5999984741211,97.5,89.0,97.5,1252002,2023-09-11
2023-09-18,91.49717712402344,91.9000015258789,96.4000015258789,90.5999984741211,96.4000015258789,806037,2023-09-18
2023-09-25,88.75923156738281,89.1500015258789,92.8499984741211,88.05000305175781,92.8499984741211,777131,2023-09-25
2023-10-02,88.4107666015625,88.80000305175781,90.9000015258789,87.9000015258789,89.1500015258789,459786,2023-10-02
2023-10-09,89.45616149902344,89.8499984741211,91.80000305175781,85.9000015258789,88.3499984741211,1091523,2023-10-09
2023-10-16,86.96711730957031,87.3499984741211,91.5999984741211,87.05000305175781,90.0,840806,2023-10-16
2023-10-23,83.93049621582031,84.30000305175781,88.05000305175781,77.3499984741211,87.5,760819,2023-10-23
2023-10-30,99.86035919189453,100.30000305175781,101.55000305175781,82.44999694824219,84.9000015258789,13232004,2023-10-30
2023-11-06,117.53256225585938,118.05000305175781,118.8499984741211,98.30000305175781,101.75,20763025,2023-11-06
2023-11-13,129.2808380126953,129.85000610351562,136.0,119.80000305175781,119.8499984741211,6293431,2023-11-13
2023-11-20,145.70851135253906,146.35000610351562,148.75,130.0,130.5,7379563,2023-11-20
2023-11-27,140.5312957763672,141.14999389648438,149.60000610351562,139.1999969482422,146.35000610351562,1761590,2023-11-27
2023-12-04,136.548828125,137.14999389648438,148.60000610351562,127.0999984741211,143.1999969482422,3039898,2023-12-04
2023-12-11,126.19441986083984,126.75,138.0,125.0,138.0,1550500,2023-12-11
2023-12-18,122.31151580810547,122.8499984741211,129.6999969482422,112.80000305175781,127.0,1764057,2023-12-18
2023-12-25,124.10363006591797,124.6500015258789,129.1999969482422,122.8499984741211,122.8499984741211,1026561,2023-12-25
2024-01-01,129.0817108154297,129.64999389648438,137.5500030517578,123.9000015258789,124.75,3305581,2024-01-01
2024-01-08,124.20318603515625,124.75,131.0,124.0,131.0,1539278,2024-01-08
2024-01-15,125.89573669433594,126.44999694824219,136.39999389648438,120.3499984741211,125.8499984741211,4261491,2024-01-15
2024-01-22,111.06105041503906,111.55000305175781,129.89999389648438,110.5,126.44999694824219,2790148,2024-01-22
2024-01-29,120.5194091796875,121.05000305175781,122.5,108.0,112.0,4245928,2024-01-29
2024-02-05,115.54132843017578,116.05000305175781,126.55000305175781,112.55000305175781,121.94999694824219,2352509,2024-02-05
2024-02-12,122.06260681152344,122.5999984741211,128.0,110.75,116.05000305175781,2624954,2024-02-12
2024-02-19,131.67031860351562,132.25,136.1999969482422,123.0,123.75,6539993,2024-02-19
2024-02-26,124.60143280029297,125.1500015258789,142.39999389648438,120.5999984741211,133.0,8104318,2024-02-26
2024-03-04,116.4871597290039,117.0,126.75,114.30000305175781,126.75,1666966,2024-03-04
2024-03-11,109.66718292236328,110.1500015258789,127.19999694824219,100.19999694824219,127.19999694824219,3054236,2024-03-11
2024-03-18,115.19285583496094,115.69999694824219,118.25,101.55000305175781,110.94999694824219,2570219,2024-03-18
2024-03-25,112.3553466796875,112.8499984741211,117.75,110.0,115.69999694824219,1313423,2024-03-25
2024-04-01,119.07575988769531,119.5999984741211,120.8499984741211,114.25,114.30000305175781,1605755,2024-04-01
2024-04-08,111.30995178222656,111.80000305175781,121.0,111.30000305175781,120.0,1091366,2024-04-08
2024-04-15,109.51783752441406,110.0,114.0999984741211,108.0,111.5999984741211,847301,2024-04-15
2024-04-22,122.11239624023438,122.6500015258789,125.0999984741211,111.25,111.8499984741211,2640180,2024-04-22
2024-04-29,118.5281753540039,119.05000305175781,131.0,117.4000015258789,124.75,5266016,2024-04-29
2024-05-06,109.06981658935547,109.55000305175781,119.4000015258789,108.80000305175781,119.05000305175781,1620666,2024-05-06
2024-05-13,108.87068939208984,109.3499984741211,113.30000305175781,106.1500015258789,110.69999694824219,1026396,2024-05-13
2024-05-20,106.18252563476562,106.6500015258789,110.44999694824219,105.0,109.3499984741211,933039,2024-05-20
2024-05-27,102.44896697998047,102.9000015258789,107.9000015258789,101.4000015258789,106.94999694824219,975301,2024-05-27
2024-06-03,104.73887634277344,105.19999694824219,106.19999694824219,92.1500015258789,105.0999984741211,1494245,2024-06-03
2024-06-10,105.38603210449219,105.8499984741211,108.4000015258789,103.0,106.83999633789062,1556818,2024-06-10
2024-06-17,103.41471099853516,103.87000274658203,106.88999938964844,101.5199966430664,105.8499984741211,1861924,2024-06-17
2024-06-24,101.07500457763672,101.5199966430664,104.97000122070312,101.01000213623047,104.0999984741211,1085398,2024-06-24
2024-07-01,113.23149108886719,113.7300033569336,115.80000305175781,101.5199966430664,101.55000305175781,4557262,2024-07-01
2024-07-08,114.90412902832031,115.41000366210938,120.69999694824219,106.43000030517578,114.0,5207175,2024-07-08
2024-07-15,109.79661560058594,110.27999877929688,119.31999969482422,107.70999908447266,115.41000366210938,1591607,2024-07-15
2024-07-22,118.75,118.75,124.79000091552734,107.7699966430664,109.30000305175781,5851040,2024-07-22
2024-07-29,116.69000244140625,116.69000244140625,126.69999694824219,115.05000305175781,118.0,3857415,2024-07-29
2024-08-05,112.62999725341797,112.62999725341797,117.47000122070312,107.4800033569336,114.98999786376953,3856089,2024-08-05
2024-08-12,111.08000183105469,111.08000183105469,115.48999786376953,109.30999755859375,112.0999984741211,1142462,2024-08-12
2024-08-19,130.8699951171875,130.8699951171875,135.0,111.0,112.0,11585334,2024-08-19
2024-08-26,125.25,125.25,134.39999389648438,124.13999938964844,132.86000061035156,3755624,2024-08-26
2024-09-02,128.64999389648438,128.64999389648438,134.35000610351562,120.0999984741211,125.3499984741211,5345022,2024-09-02
2024-09-09,133.82000732421875,133.82000732421875,140.0,123.1500015258789,128.1999969482422,7793622,2024-09-09
2024-09-16,129.89999389648438,129.89999389648438,136.8699951171875,121.80000305175781,135.02000427246094,4157061,2024-09-16
2024-09-23,134.30999755859375,134.30999755859375,142.85000610351562,131.0,131.0,12092742,2024-09-23
2024-09-30,130.27000427246094,130.27000427246094,138.89999389648438,128.1999969482422,133.0,2941362,2024-09-30
2024-10-07,128.05999755859375,128.05999755859375,132.7899932861328,119.4000015258789,131.25,2160733,2024-10-07
2024-10-14,138.86000061035156,138.86000061035156,139.5500030517578,123.97000122070312,127.30000305175781,5189919,2024-10-14
2024-10-21,108.93000030517578,108.93000030517578,143.0,106.04000091552734,140.16000366210938,6941395,2024-10-21
2024-10-28,127.0,127.0,128.32000732421875,106.18000030517578,110.38999938964844,3133580,2024-10-28
2024-11-04,124.26000213623047,124.26000213623047,131.39999389648438,122.94000244140625,128.39999389648438,2023174,2024-11-04
2024-11-11,118.0199966430664,118.0199966430664,123.9000015258789,114.51000213623047,123.55000305175781,932328,2024-11-11
2024-11-18,131.5500030517578,131.5500030517578,135.7899932861328,113.30999755859375,119.75,5202971,2024-11-18
2024-11-25,161.77999877929688,161.77999877929688,164.89999389648438,130.88999938964844,135.0,25115272,2024-11-25
2024-12-02,157.86000061035156,157.86000061035156,172.4199981689453,155.75999450683594,164.88999938964844,8124251,2024-12-02
2024-12-09,176.25,176.25,179.8000030517578,150.10000610351562,158.4499969482422,11533755,2024-12-09
2024-12-16,161.14999389648438,161.14999389648438,179.8000030517578,160.10000610351562,175.80999755859375,4652393,2024-12-16
2024-12-23,160.67999267578125,160.67999267578125,166.0,156.60000610351562,162.0,1872656,2024-12-23
2024-12-30,178.4499969482422,178.4499969482422,185.5,159.8000030517578,161.02000427246094,9854645,2024-12-30
2025-01-06,160.47000122070312,160.47000122070312,182.0,159.00999450683594,182.0,4257190,2025-01-06
2025-01-13,160.9499969482422,160.9499969482422,166.49000549316406,154.82000732421875,158.8000030517578,2616697,2025-01-13
2025-01-20,161.47999572753906,161.47999572753906,175.0,158.35000610351562,161.0,4482765,2025-01-20
2025-01-27,149.47000122070312,149.47000122070312,159.99000549316406,138.4600067138672,158.3000030517578,3741598,2025-01-27
2025-02-03,149.35000610351562,149.35000610351562,167.72999572753906,138.75999450683594,149.4600067138672,8964868,2025-02-03
2025-02-10,131.52999877929688,131.52999877929688,151.52000427246094,128.5500030517578,149.35000610351562,2899537,2025-02-10
2025-02-17,140.64999389648438,140.64999389648438,144.99000549316406,122.01000213623047,128.0399932861328,3719420,2025-02-17
2025-02-24,124.4800033569336,124.4800033569336,140.27999877929688,122.1500015258789,139.1999969482422,1787705,2025-02-24
2025-03-03,124.83000183105469,124.83000183105469,129.85000610351562,117.01000213623047,124.4800033569336,2411400,2025-03-03
2025-03-10,114.29000091552734,114.29000091552734,125.98999786376953,113.25,125.73999786376953,1346280,2025-03-10
2025-03-17,122.80000305175781,122.80000305175781,124.8499984741211,111.80000305175781,115.0,2168988,2025-03-17
2025-03-24,117.77999877929688,117.77999877929688,128.75,117.0999984741211,123.58999633789062,2600480,2025-03-24
2025-03-31,120.4000015258789,120.4000015258789,128.89999389648438,114.02999877929688,117.77999877929688,1534000,2025-03-31
2025-04-07,119.0199966430664,119.0199966430664,123.80999755859375,108.12000274658203,111.0,1014444,2025-04-07
2025-04-14,124.87000274658203,124.87000274658203,126.5,119.0199966430664,119.0199966430664,1002572,2025-04-14
2025-04-21,121.87000274658203,121.87000274658203,133.6999969482422,119.16999816894531,125.48999786376953,3267775,2025-04-21
2025-04-28,117.52999877929688,117.52999877929688,124.0999984741211,117.1500015258789,121.94999694824219,941702,2025-04-28
2025-05-05,111.83999633789062,111.83999633789062,118.9800033569336,109.02999877929688,118.0,999261,2025-05-05
2025-05-12,120.38999938964844,120.38999938964844,123.0,114.5999984741211,117.01000213623047,2101598,2025-05-12
2025-05-19,126.45999908447266,126.45999908447266,127.7300033569336,119.0,119.0,2117054,2025-05-19
2025-05-26,130.9499969482422,130.9499969482422,136.72000122070312,124.73999786376953,126.45999908447266,3688407,2025-05-26
2025-06-02,136.47999572753906,136.47999572753906,140.6199951171875,127.8499984741211,130.9499969482422,2704232,2025-06-02
2025-06-09,149.3000030517578,149.3000030517578,159.8000030517578,134.24000549316406,137.0,5944985,2025-06-09
2025-06-16,138.44000244140625,138.44000244140625,154.25,134.14999389648438,150.1999969482422,2128497,2025-06-16
2025-06-23,157.67999267578125,157.67999267578125,159.25,135.58999633789062,137.4499969482422,6453353,2025-06-23
