Date,Adj Close_AJOONI.NS,Close_AJOONI.NS,High_AJOONI.NS,Low_AJOONI.NS,Open_AJOONI.NS,Volume_AJOONI.NS,Date
2021-03-08,4.83574914932251,4.83574914932251,4.83574914932251,4.366168975830078,4.450132846832275,228658,2021-03-08
2021-03-15,4.975689888000488,4.975689888000488,4.975689888000488,4.820199966430664,4.820199966430664,1228961,2021-03-15
2021-03-22,4.633612155914307,4.633612155914307,4.944591999053955,4.633612155914307,4.944591999053955,400126,2021-03-22
2021-03-29,4.882396221160889,4.882396221160889,4.882396221160889,4.633612155914307,4.633612155914307,400126,2021-03-29
2021-04-05,4.897944927215576,4.897944927215576,4.897944927215576,4.695807933807373,4.742455005645752,800253,2021-04-05
2021-04-12,5.0534348487854,5.0534348487854,5.0534348487854,4.82797384262085,4.897944927215576,2029218,2021-04-12
2021-04-19,4.975689888000488,4.975689888000488,5.263347148895264,4.820199966430664,5.0534348487854,657352,2021-04-19
2021-04-26,5.519906044006348,5.519906044006348,5.597651958465576,4.820199966430664,5.131180763244629,2572247,2021-04-26
2021-05-03,6.763829231262207,6.763829231262207,6.849349021911621,5.25557279586792,5.473258972167969,1865554,2021-05-03
2021-05-10,7.230299949645996,7.230299949645996,7.261397838592529,6.686083793640137,6.99706506729126,3785906,2021-05-10
2021-05-17,8.971792221069336,8.971792221069336,9.018439292907715,7.230299949645996,7.378015995025635,7519526,2021-05-17
2021-05-24,11.412989616394043,11.412989616394043,11.428539276123047,9.096183776855469,9.173929214477539,7948120,2021-05-24
2021-05-31,8.847399711608887,8.847399711608887,11.770618438720703,8.847399711608887,11.646225929260254,5163707,2021-05-31
2021-06-07,7.556829929351807,7.556829929351807,9.2827730178833,7.556829929351807,8.412027359008789,3144644,2021-06-07
2021-06-14,7.91445779800415,7.91445779800415,8.738555908203125,7.183652877807617,7.183652877807617,3758733,2021-06-14
2021-06-21,8.373153686523438,8.373153686523438,8.932918548583984,7.8600358963012695,8.225438117980957,2340547,2021-06-21
2021-06-28,9.702595710754395,9.702595710754395,10.005803108215332,8.62971305847168,8.78520393371582,5788190,2021-06-28
2021-07-05,8.707457542419434,8.707457542419434,9.865860939025879,8.326506614685059,9.718146324157715,2409330,2021-07-05
2021-07-12,8.536418914794922,8.536418914794922,9.088410377502441,8.046624183654785,8.86294937133789,1640858,2021-07-12
2021-07-19,8.544193267822266,8.544193267822266,8.55196762084961,7.930006980895996,8.536418914794922,1156687,2021-07-19
2021-07-26,9.414938926696777,9.414938926696777,9.516008377075195,8.256535530090332,8.964016914367676,4600393,2021-07-26
2021-08-02,8.77742862701416,8.77742862701416,10.02135181427002,8.310957908630371,9.725919723510742,2316270,2021-08-02
2021-08-09,8.8318510055542,8.8318510055542,9.679272651672363,8.567517280578613,9.368291854858398,2236491,2021-08-09
2021-08-16,8.240986824035645,8.240986824035645,9.12728214263916,7.945556163787842,8.816302299499512,1169858,2021-08-16
2021-08-23,7.595702171325684,7.595702171325684,8.653037071228027,7.463535785675049,8.544193267822266,1658325,2021-08-23
2021-08-30,8.287633895874023,8.287633895874023,8.668585777282715,7.657898902893066,7.657898902893066,3043730,2021-08-30
2021-09-06,8.007752418518066,8.007752418518066,8.513094902038574,7.961104869842529,8.458674430847168,426919,2021-09-06
2021-09-13,8.046624183654785,8.046624183654785,8.240986824035645,7.852261066436768,7.961104869842529,576110,2021-09-13
2021-09-20,7.76674222946167,7.76674222946167,8.388703346252441,7.743418216705322,8.038849830627441,976554,2021-09-20
2021-09-27,9.072860717773438,9.072860717773438,9.228350639343262,7.673448085784912,7.968879222869873,3614056,2021-09-27
2021-10-04,9.59375286102295,9.59375286102295,9.795890808105469,8.86294937133789,9.25167465209961,5425486,2021-10-04
2021-10-11,9.97470474243164,9.97470474243164,10.106870651245117,9.197253227233887,9.788116455078125,4359305,2021-10-11
2021-10-18,9.562655448913574,9.562655448913574,10.417852401733398,8.839625358581543,9.97470474243164,11920410,2021-10-18
2021-10-25,9.679272651672363,9.679272651672363,10.215715408325195,7.665672779083252,10.029126167297363,1977594,2021-10-25
2021-11-01,9.82698917388916,9.82698917388916,10.207940101623535,9.718146324157715,10.184617042541504,1212723,2021-11-01
2021-11-08,9.788116455078125,9.788116455078125,10.417852401733398,9.516008377075195,9.54710578918457,867929,2021-11-08
2021-11-15,9.47713565826416,9.47713565826416,9.943607330322266,9.27499771118164,9.795890808105469,456297,2021-11-15
2021-11-22,9.041763305664062,9.041763305664062,9.951380729675293,8.894046783447266,9.951380729675293,1465348,2021-11-22
2021-11-29,9.523782730102539,9.523782730102539,9.562655448913574,8.676360130310059,9.018439292907715,1909994,2021-11-29
2021-12-06,9.32942008972168,9.32942008972168,9.562655448913574,8.940693855285645,9.407164573669434,859645,2021-12-06
2021-12-13,9.026213645935059,9.026213645935059,9.47713565826416,8.77742862701416,9.47713565826416,940390,2021-12-13
2021-12-20,9.041763305664062,9.041763305664062,9.166154861450195,8.55974292755127,9.158379554748535,775300,2021-12-20
2021-12-27,11.125332832336426,11.125332832336426,11.203078269958496,8.956242561340332,9.041763305664062,7870893,2021-12-27
2022-01-03,11.171979904174805,11.171979904174805,11.599578857421875,10.106870651245117,11.273049354553223,6095997,2022-01-03
2022-01-10,11.195303916931152,11.195303916931152,11.957205772399902,10.993165969848633,11.490735054016113,8026420,2022-01-10
2022-01-17,11.164205551147461,11.164205551147461,12.112696647644043,11.039813041687012,11.34302043914795,3925303,2022-01-17
2022-01-24,11.09423542022705,11.09423542022705,11.397440910339355,10.137969017028809,11.164205551147461,1140590,2022-01-24
2022-01-31,11.638450622558594,11.638450622558594,12.112696647644043,10.728833198547363,11.09423542022705,5464266,2022-01-31
2022-02-07,11.366342544555664,11.366342544555664,13.348844528198242,11.0553617477417,11.638450622558594,18942339,2022-02-07
2022-02-14,10.433401107788086,10.433401107788086,11.241950988769531,9.585979461669922,11.241950988769531,4762666,2022-02-14
2022-02-21,9.834762573242188,9.834762573242188,10.207940101623535,8.178791046142578,10.106870651245117,3015150,2022-02-21
2022-02-28,8.979565620422363,8.979565620422363,10.192391395568848,8.894046783447266,10.036901473999023,1026975,2022-02-28
2022-03-07,10.09909725189209,10.09909725189209,11.06313705444336,8.497546195983887,8.940693855285645,3483963,2022-03-07
2022-03-14,9.430487632751465,9.430487632751465,10.464499473571777,9.072860717773438,10.200165748596191,972676,2022-03-14
2022-03-21,9.018439292907715,9.018439292907715,9.59375286102295,8.90182113647461,9.438262939453125,1391268,2022-03-21
2022-03-28,10.557792663574219,10.557792663574219,11.195303916931152,8.5830659866333,9.05731201171875,5077528,2022-03-28
2022-04-04,10.239038467407227,10.239038467407227,10.962067604064941,9.725919723510742,10.721057891845703,2470453,2022-04-04
2022-04-11,10.472273826599121,10.472273826599121,10.728833198547363,10.067998886108398,10.262361526489258,870245,2022-04-11
2022-04-18,10.067998886108398,10.067998886108398,10.806577682495117,9.873636245727539,10.472273826599121,980797,2022-04-18
2022-04-25,10.464499473571777,10.464499473571777,11.117559432983398,9.640399932861328,9.795890808105469,2547019,2022-04-25
2022-05-02,10.277911186218262,10.277911186218262,10.884323120117188,9.865860939025879,10.417852401733398,955968,2022-05-02
2022-05-09,8.987340927124023,8.987340927124023,10.441176414489746,8.839625358581543,10.270135879516602,679898,2022-05-09
2022-05-16,9.383840560913086,9.383840560913086,9.811440467834473,8.956242561340332,9.757018089294434,385450,2022-05-16
2022-05-23,8.653037071228027,8.653037071228027,9.47713565826416,7.953330039978027,9.197253227233887,500022,2022-05-23
2022-05-30,8.55196762084961,8.55196762084961,9.010663986206055,8.36538028717041,8.707457542419434,1722896,2022-05-30
2022-06-06,7.953330039978027,7.953330039978027,9.002889633178711,7.782290935516357,8.707457542419434,4450377,2022-06-06
2022-06-13,7.129230976104736,7.129230976104736,8.186566352844238,6.740506172180176,7.953330039978027,1850261,2022-06-13
2022-06-20,6.973741054534912,6.973741054534912,7.253623962402344,6.483946800231934,6.99706506729126,2111929,2022-06-20
2022-06-27,6.056347846984863,6.056347846984863,7.238074779510498,5.558778762817383,7.098133087158203,2244040,2022-06-27
2022-07-04,6.927093982696533,6.927093982696533,7.137005805969238,5.947504997253418,6.095221042633057,3068162,2022-07-04
2022-07-11,6.849349021911621,6.849349021911621,7.556829929351807,6.546143054962158,7.0359368324279785,3237008,2022-07-11
2022-07-18,6.5305938720703125,6.5305938720703125,7.206976890563965,6.406200885772705,6.950417995452881,2646638,2022-07-18
2022-07-25,6.647211074829102,6.647211074829102,6.802701950073242,6.079671859741211,6.5694661140441895,1884874,2022-07-25
2022-08-01,6.585014820098877,6.585014820098877,6.810475826263428,6.413976192474365,6.6549859046936035,775943,2022-08-01
2022-08-08,6.6938581466674805,6.6938581466674805,6.872672080993652,6.546143054962158,6.756054878234863,993918,2022-08-08
2022-08-15,7.206976890563965,7.206976890563965,7.370241165161133,6.5228190422058105,6.6938581466674805,6233324,2022-08-15
2022-08-22,6.849349021911621,6.849349021911621,7.447987079620361,6.647211074829102,7.432437896728516,15451434,2022-08-22
2022-08-29,6.413976192474365,6.413976192474365,6.833799839019775,6.258485794067383,6.833799839019775,11666832,2022-08-29
2022-09-05,6.359553813934326,6.359553813934326,6.717182159423828,6.29735803604126,6.452847957611084,15233826,2022-09-05
2022-09-12,6.227386951446533,6.227386951446533,6.647211074829102,6.219613075256348,6.507269859313965,21145646,2022-09-12
2022-09-19,6.02524995803833,6.02524995803833,6.406200885772705,4.975689888000488,6.227386951446533,25344910,2022-09-19
2022-09-26,6.118544101715088,6.118544101715088,6.406200885772705,5.52768087387085,6.375102996826172,9702478,2022-09-26
2022-10-03,6.958191871643066,6.958191871643066,7.38578987121582,5.986376762390137,6.227386951446533,9997048,2022-10-03
2022-10-10,5.869760036468506,5.869760036468506,6.841574192047119,5.7531418800354,6.72495698928833,3007413,2022-10-10
2022-10-17,5.481033802032471,5.481033802032471,5.986376762390137,5.4421610832214355,5.869760036468506,1501905,2022-10-17
2022-10-24,5.481033802032471,5.481033802032471,5.675396919250488,4.820199966430664,5.558778762817383,1456984,2022-10-24
2022-10-31,5.8308868408203125,5.8308868408203125,6.1418681144714355,5.247797966003418,5.481033802032471,1897331,2022-10-31
2022-11-07,5.947504997253418,5.947504997253418,6.375102996826172,5.481033802032471,5.714269161224365,2497364,2022-11-07
2022-11-14,5.7531418800354,5.7531418800354,6.413976192474365,5.714269161224365,5.8308868408203125,2323167,2022-11-14
2022-11-21,6.87709903717041,6.87709903717041,7.317937850952148,5.792015075683594,5.792015075683594,12190184,2022-11-21
2022-11-28,6.392175197601318,6.392175197601318,7.317937850952148,6.348091125488281,7.0534348487854,6888191,2022-11-28
2022-12-05,6.392175197601318,6.392175197601318,6.965267181396484,6.304007053375244,6.392175197601318,8708190,2022-12-05
2022-12-12,6.171754837036133,6.171754837036133,6.965267181396484,6.083587169647217,6.436258792877197,10592980,2022-12-12
2022-12-19,5.378243923187256,5.378243923187256,6.656679153442383,5.025571823120117,6.392175197601318,5869025,2022-12-19
2022-12-26,5.510496139526367,5.510496139526367,6.171754837036133,5.1578240394592285,5.378243923187256,13547969,2022-12-26
2023-01-02,5.995419025421143,5.995419025421143,7.009350776672363,5.46641206741333,5.510496139526367,67306763,2023-01-02
2023-01-09,5.64274787902832,5.64274787902832,6.171754837036133,5.378243923187256,6.171754837036133,8212451,2023-01-09
2023-01-16,5.422327995300293,5.422327995300293,5.7309160232543945,5.378243923187256,5.686831951141357,3836482,2023-01-16
2023-01-23,5.069655895233154,5.069655895233154,5.554580211639404,5.025571823120117,5.510496139526367,2977459,2023-01-23
2023-01-30,5.245992183685303,5.245992183685303,5.554580211639404,4.716983795166016,5.069655895233154,5425497,2023-01-30
2023-02-06,5.201908111572266,5.201908111572266,5.422327995300293,5.025571823120117,5.334159851074219,3551906,2023-02-06
2023-02-13,4.5847320556640625,4.5847320556640625,5.245992183685303,4.5847320556640625,5.245992183685303,3754229,2023-02-13
2023-02-20,4.408395767211914,4.408395767211914,4.6288161277771,4.3202290534973145,4.5847320556640625,2539668,2023-02-20
2023-02-27,4.364312171936035,4.364312171936035,4.496563911437988,4.276144981384277,4.408395767211914,2057991,2023-02-27
2023-03-06,4.143892765045166,4.143892765045166,4.496563911437988,4.099809169769287,4.452479839324951,1932301,2023-03-06
2023-03-13,3.438549041748047,3.438549041748047,4.276144981384277,3.2622129917144775,4.143892765045166,3794260,2023-03-13
2023-03-20,3.3944649696350098,3.3944649696350098,3.658968925476074,3.3062970638275146,3.658968925476074,2436246,2023-03-20
2023-03-27,3.482633113861084,3.482633113861084,3.526716947555542,2.689121961593628,3.3062970638275146,4400437,2023-03-27
2023-04-03,4.496563911437988,4.496563911437988,5.113739967346191,3.570801019668579,3.614885091781616,8207175,2023-04-03
2023-04-10,4.408395767211914,4.408395767211914,4.672900199890137,4.05572509765625,4.540647983551025,1276343,2023-04-10
2023-04-17,4.3202290534973145,4.3202290534973145,4.496563911437988,4.187976837158203,4.452479839324951,853586,2023-04-17
2023-04-24,4.452479839324951,4.452479839324951,4.496563911437988,4.3202290534973145,4.408395767211914,1257775,2023-04-24
2023-05-01,4.452479839324951,4.452479839324951,4.761067867279053,4.3202290534973145,4.452479839324951,1923569,2023-05-01
2023-05-08,4.496563911437988,4.496563911437988,4.5847320556640625,4.276144981384277,4.408395767211914,1279781,2023-05-08
2023-05-15,4.364312171936035,4.364312171936035,4.80515193939209,4.23206090927124,4.496563911437988,2260895,2023-05-15
2023-05-22,4.364312171936035,4.364312171936035,4.761067867279053,4.276144981384277,4.496563911437988,4056374,2023-05-22
2023-05-29,4.099809169769287,4.099809169769287,4.452479839324951,4.011641025543213,4.452479839324951,6659826,2023-05-29
2023-06-05,4.143892765045166,4.143892765045166,4.452479839324951,4.05572509765625,4.187976837158203,4616464,2023-06-05
2023-06-12,4.05572509765625,4.05572509765625,4.3202290534973145,4.011641025543213,4.143892765045166,3560314,2023-06-12
2023-06-19,3.8353049755096436,3.8353049755096436,4.143892765045166,3.7912209033966064,4.143892765045166,1766408,2023-06-19
2023-06-26,3.7030529975891113,3.7030529975891113,3.9234728813171387,3.614885091781616,3.8353049755096436,1249377,2023-06-26
2023-07-03,4.05572509765625,4.05572509765625,4.364312171936035,3.614885091781616,3.7912209033966064,2325320,2023-07-03
2023-07-10,3.7471370697021484,3.7471370697021484,4.143892765045166,3.7030529975891113,4.143892765045166,1290925,2023-07-10
2023-07-17,3.8353049755096436,3.8353049755096436,3.967556953430176,3.7471370697021484,3.7471370697021484,1031651,2023-07-17
2023-07-24,3.658968925476074,3.658968925476074,3.8353049755096436,3.614885091781616,3.8353049755096436,1093174,2023-07-24
2023-07-31,3.658968925476074,3.658968925476074,3.7471370697021484,3.526716947555542,3.658968925476074,1593968,2023-07-31
2023-08-07,3.614885091781616,3.614885091781616,3.7030529975891113,3.526716947555542,3.658968925476074,991406,2023-08-07
2023-08-14,3.570801019668579,3.570801019668579,3.658968925476074,3.526716947555542,3.658968925476074,730712,2023-08-14
2023-08-21,3.482633113861084,3.482633113861084,3.658968925476074,3.3944649696350098,3.658968925476074,1491159,2023-08-21
2023-08-28,3.7030529975891113,3.7030529975891113,3.7471370697021484,3.438549041748047,3.482633113861084,1384556,2023-08-28
2023-09-04,3.8793890476226807,3.8793890476226807,4.23206090927124,3.570801019668579,3.7030529975891113,2849388,2023-09-04
2023-09-11,4.23206090927124,4.23206090927124,4.6288161277771,3.8793890476226807,4.187976837158203,14639504,2023-09-11
2023-09-18,4.187976837158203,4.187976837158203,4.452479839324951,4.187976837158203,4.23206090927124,4185049,2023-09-18
2023-09-25,3.967556953430176,3.967556953430176,4.276144981384277,3.9234728813171387,4.187976837158203,3711923,2023-09-25
2023-10-02,4.05572509765625,4.05572509765625,4.143892765045166,3.7912209033966064,3.967556953430176,2850608,2023-10-02
2023-10-09,4.05572509765625,4.05572509765625,4.143892765045166,3.9234728813171387,4.011641025543213,1467925,2023-10-09
2023-10-16,3.967556953430176,3.967556953430176,4.143892765045166,3.8793890476226807,4.143892765045166,1565780,2023-10-16
2023-10-23,3.8353049755096436,3.8353049755096436,4.011641025543213,3.482633113861084,3.967556953430176,1637654,2023-10-23
2023-10-30,4.143892765045166,4.143892765045166,4.540647983551025,3.9234728813171387,4.187976837158203,7692052,2023-10-30
2023-11-06,4.3202290534973145,4.3202290534973145,4.496563911437988,4.099809169769287,4.23206090927124,3241694,2023-11-06
2023-11-13,4.23206090927124,4.23206090927124,4.408395767211914,4.05572509765625,4.364312171936035,2621634,2023-11-13
2023-11-20,4.3202290534973145,4.3202290534973145,4.3202290534973145,4.05572509765625,4.23206090927124,2134273,2023-11-20
2023-11-27,4.187976837158203,4.187976837158203,4.452479839324951,4.187976837158203,4.3202290534973145,2465460,2023-11-27
2023-12-04,4.276144981384277,4.276144981384277,4.364312171936035,4.187976837158203,4.276144981384277,3216150,2023-12-04
2023-12-11,6.083587169647217,6.083587169647217,6.788930892944336,4.23206090927124,4.3202290534973145,34352831,2023-12-11
2023-12-18,5.422327995300293,5.422327995300293,6.259922981262207,4.937404155731201,6.083587169647217,5272016,2023-12-18
2023-12-25,5.64274787902832,5.64274787902832,6.03950309753418,5.422327995300293,5.422327995300293,3030173,2023-12-25
2024-01-01,6.127670764923096,6.127670764923096,6.21583890914917,5.378243923187256,5.819083213806152,5461935,2024-01-01
2024-01-08,6.171754837036133,6.171754837036133,6.392175197601318,5.7309160232543945,6.259922981262207,5368915,2024-01-08
2024-01-15,5.9513349533081055,5.9513349533081055,6.171754837036133,5.7309160232543945,6.171754837036133,2565750,2024-01-15
2024-01-22,5.774999141693115,5.774999141693115,6.03950309753418,5.64274787902832,5.9513349533081055,1739492,2024-01-22
2024-01-29,5.863166809082031,5.863166809082031,5.995419025421143,5.64274787902832,5.907250881195068,3151323,2024-01-29
2024-02-05,6.083587169647217,6.083587169647217,6.392175197601318,5.64274787902832,5.907250881195068,5307687,2024-02-05
2024-02-12,6.083587169647217,6.083587169647217,6.259922981262207,5.7309160232543945,6.259922981262207,2639132,2024-02-12
2024-02-19,5.863166809082031,5.863166809082031,6.348091125488281,5.686831951141357,6.171754837036133,3212658,2024-02-19
2024-02-26,5.422327995300293,5.422327995300293,5.9513349533081055,5.201908111572266,5.9513349533081055,2107282,2024-02-26
2024-03-04,5.201908111572266,5.201908111572266,5.554580211639404,4.937404155731201,5.422327995300293,1120767,2024-03-04
2024-03-11,4.761067867279053,4.761067867279053,5.201908111572266,4.408395767211914,5.201908111572266,1720522,2024-03-11
2024-03-18,4.849236011505127,4.849236011505127,4.849236011505127,4.3202290534973145,4.761067867279053,1438775,2024-03-18
2024-03-25,5.201908111572266,5.201908111572266,5.7309160232543945,4.849236011505127,4.849236011505127,3260630,2024-03-25
2024-04-01,5.334159851074219,5.334159851074219,5.554580211639404,5.113739967346191,5.510496139526367,2463365,2024-04-01
2024-04-08,5.245992183685303,5.245992183685303,5.378243923187256,4.849236011505127,5.378243923187256,1949295,2024-04-08
2024-04-15,5.290075778961182,5.290075778961182,5.64274787902832,4.893320083618164,4.893320083618164,2674650,2024-04-15
2024-04-22,5.774999141693115,5.774999141693115,5.9513349533081055,5.290075778961182,5.334159851074219,6011461,2024-04-22
2024-04-29,5.7309160232543945,5.7309160232543945,5.9513349533081055,5.422327995300293,5.907250881195068,5488555,2024-04-29
2024-05-06,6.650000095367432,6.650000095367432,6.900000095367432,5.554580211639404,5.907250881195068,17445075,2024-05-06
2024-05-13,6.5,6.5,6.800000190734863,6.400000095367432,6.75,6307743,2024-05-13
2024-05-20,6.099999904632568,6.099999904632568,6.650000095367432,6.099999904632568,6.449999809265137,9281495,2024-05-20
2024-05-27,6.099999904632568,6.099999904632568,6.300000190734863,6.099999904632568,6.199999809265137,7377822,2024-05-27
2024-06-03,5.599999904632568,5.599999904632568,6.150000095367432,5.550000190734863,6.099999904632568,6762597,2024-06-03
2024-06-10,5.570000171661377,5.570000171661377,6.03000020980835,5.480000019073486,5.650000095367432,11152175,2024-06-10
2024-06-17,5.039999961853027,5.039999961853027,5.789999961853027,4.949999809265137,5.570000171661377,27913875,2024-06-17
2024-06-24,5.260000228881836,5.260000228881836,5.400000095367432,4.980000019073486,5.119999885559082,21479144,2024-06-24
2024-07-01,6.75,6.75,6.980000019073486,5.230000019073486,5.5,60614187,2024-07-01
2024-07-08,6.699999809265137,6.699999809265137,7.400000095367432,6.659999847412109,6.920000076293945,32655544,2024-07-08
2024-07-15,6.170000076293945,6.170000076293945,7.0,6.079999923706055,6.690000057220459,9919309,2024-07-15
2024-07-22,7.079999923706055,7.079999923706055,7.079999923706055,6.0,6.050000190734863,9796112,2024-07-22
2024-07-29,7.679999828338623,7.679999828338623,8.1899995803833,7.25,7.429999828338623,26506844,2024-07-29
2024-08-05,7.139999866485596,7.139999866485596,7.619999885559082,6.920000076293945,7.400000095367432,10395085,2024-08-05
2024-08-12,6.679999828338623,6.679999828338623,7.199999809265137,6.5,7.139999866485596,5358404,2024-08-12
2024-08-19,7.289999961853027,7.289999961853027,7.71999979019165,6.659999847412109,6.679999828338623,11539536,2024-08-19
2024-08-26,8.949999809265137,8.949999809265137,9.289999961853027,7.199999809265137,7.289999961853027,30946325,2024-08-26
2024-09-02,9.319999694824219,9.319999694824219,10.34000015258789,9.029999732971191,9.130000114440918,19070523,2024-09-02
2024-09-09,9.520000457763672,9.520000457763672,9.880000114440918,8.399999618530273,8.850000381469727,10452343,2024-09-09
2024-09-16,8.720000267028809,8.720000267028809,9.890000343322754,8.359999656677246,9.890000343322754,6100307,2024-09-16
2024-09-23,8.449999809265137,8.449999809265137,8.890000343322754,8.050000190734863,8.890000343322754,4231269,2024-09-23
2024-09-30,8.0600004196167,8.0600004196167,8.680000305175781,7.849999904632568,8.619999885559082,3063965,2024-09-30
2024-10-07,8.829999923706055,8.829999923706055,9.199999809265137,7.300000190734863,8.0,4087358,2024-10-07
2024-10-14,8.0,8.0,9.1899995803833,7.789999961853027,8.829999923706055,2809751,2024-10-14
2024-10-21,7.03000020980835,7.03000020980835,8.1899995803833,7.03000020980835,8.1899995803833,2942652,2024-10-21
2024-10-28,8.050000190734863,8.050000190734863,8.170000076293945,6.650000095367432,7.03000020980835,3087280,2024-10-28
2024-11-04,7.880000114440918,7.880000114440918,8.399999618530273,7.699999809265137,8.239999771118164,2909835,2024-11-04
2024-11-11,7.409999847412109,7.409999847412109,8.270000457763672,7.159999847412109,7.980000019073486,2119078,2024-11-11
2024-11-18,7.789999961853027,7.789999961853027,7.789999961853027,7.050000190734863,7.510000228881836,2668221,2024-11-18
2024-11-25,7.570000171661377,7.570000171661377,8.119999885559082,7.21999979019165,8.100000381469727,2635410,2024-11-25
2024-12-02,7.880000114440918,7.880000114440918,8.1899995803833,7.519999980926514,7.590000152587891,2959687,2024-12-02
2024-12-09,7.659999847412109,7.659999847412109,8.149999618530273,7.610000133514404,8.109999656677246,2744104,2024-12-09
2024-12-16,7.230000019073486,7.230000019073486,7.800000190734863,7.130000114440918,7.760000228881836,2454648,2024-12-16
2024-12-23,7.050000190734863,7.050000190734863,7.380000114440918,6.929999828338623,7.369999885559082,2347582,2024-12-23
2024-12-30,8.039999961853027,8.039999961853027,8.550000190734863,7.289999961853027,7.400000095367432,9372913,2024-12-30
2025-01-06,7.650000095367432,7.650000095367432,8.380000114440918,7.570000171661377,8.09000015258789,4839477,2025-01-06
2025-01-13,7.630000114440918,7.630000114440918,7.789999961853027,6.949999809265137,7.599999904632568,4517603,2025-01-13
2025-01-20,7.380000114440918,7.380000114440918,8.170000076293945,7.260000228881836,7.71999979019165,3166149,2025-01-20
2025-01-27,7.170000076293945,7.170000076293945,7.429999828338623,6.809999942779541,7.429999828338623,2771330,2025-01-27
