Date,Adj Close_BLBLIMITED.NS,Close_BLBLIMITED.NS,High_BLBLIMITED.NS,Low_BLBLIMITED.NS,Open_BLBLIMITED.NS,Volume_BLBLIMITED.NS,Date
2021-04-05,6.0,6.0,6.300000190734863,5.800000190734863,6.050000190734863,28730,2021-04-05
2021-04-12,5.599999904632568,5.599999904632568,6.25,5.550000190734863,6.0,9150,2021-04-12
2021-04-19,5.949999809265137,5.949999809265137,6.0,5.349999904632568,5.650000095367432,8947,2021-04-19
2021-04-26,6.0,6.0,6.25,5.699999809265137,5.699999809265137,37046,2021-04-26
2021-05-03,6.300000190734863,6.300000190734863,6.349999904632568,5.75,6.300000190734863,120939,2021-05-03
2021-05-10,6.550000190734863,6.550000190734863,6.699999809265137,5.900000095367432,6.099999904632568,110432,2021-05-10
2021-05-17,6.949999809265137,6.949999809265137,7.199999809265137,6.449999809265137,6.599999904632568,160576,2021-05-17
2021-05-24,6.699999809265137,6.699999809265137,7.25,6.5,7.25,105333,2021-05-24
2021-05-31,6.800000190734863,6.800000190734863,7.050000190734863,6.199999809265137,6.849999904632568,226493,2021-05-31
2021-06-07,8.350000381469727,8.350000381469727,8.350000381469727,6.849999904632568,7.050000190734863,604541,2021-06-07
2021-06-14,8.050000190734863,8.050000190734863,9.25,7.5,8.899999618530273,653458,2021-06-14
2021-06-21,9.399999618530273,9.399999618530273,10.300000190734863,7.25,8.300000190734863,1184937,2021-06-21
2021-06-28,9.050000190734863,9.050000190734863,9.949999809265137,8.899999618530273,9.75,732396,2021-06-28
2021-07-05,9.5,9.5,10.0,8.699999809265137,9.300000190734863,529954,2021-07-05
2021-07-12,9.449999809265137,9.449999809265137,9.800000190734863,9.050000190734863,9.550000190734863,302999,2021-07-12
2021-07-19,11.350000381469727,11.350000381469727,11.350000381469727,9.199999809265137,9.550000190734863,855465,2021-07-19
2021-07-26,13.199999809265137,13.199999809265137,13.199999809265137,10.800000190734863,11.899999618530273,959657,2021-07-26
2021-08-02,12.5,12.5,15.199999809265137,12.5,13.850000381469727,331422,2021-08-02
2021-08-09,11.850000381469727,11.850000381469727,11.949999809265137,10.300000190734863,11.899999618530273,302123,2021-08-09
2021-08-16,9.75,9.75,12.399999618530273,9.75,11.5,154551,2021-08-16
2021-08-23,10.149999618530273,10.149999618530273,10.149999618530273,8.600000381469727,9.350000381469727,207395,2021-08-23
2021-08-30,9.0,9.0,10.600000381469727,8.75,10.600000381469727,254441,2021-08-30
2021-09-06,9.550000190734863,9.550000190734863,9.550000190734863,8.449999809265137,9.399999618530273,242061,2021-09-06
2021-09-13,9.600000381469727,9.600000381469727,10.5,9.25,9.550000190734863,329826,2021-09-13
2021-09-20,9.399999618530273,9.399999618530273,10.050000190734863,9.25,9.850000381469727,212664,2021-09-20
2021-09-27,9.649999618530273,9.649999618530273,10.350000381469727,9.199999809265137,9.600000381469727,209613,2021-09-27
2021-10-04,12.100000381469727,12.100000381469727,12.100000381469727,9.699999809265137,9.899999618530273,365612,2021-10-04
2021-10-11,12.949999809265137,12.949999809265137,14.600000381469727,12.949999809265137,13.300000190734863,614041,2021-10-11
2021-10-18,11.149999618530273,11.149999618530273,12.350000381469727,10.149999618530273,12.350000381469727,253192,2021-10-18
2021-10-25,10.550000190734863,10.550000190734863,11.699999809265137,10.199999809265137,11.699999809265137,255615,2021-10-25
2021-11-01,11.899999618530273,11.899999618530273,12.0,10.300000190734863,10.300000190734863,164227,2021-11-01
2021-11-08,12.350000381469727,12.350000381469727,13.050000190734863,11.850000381469727,12.399999618530273,464254,2021-11-08
2021-11-15,11.550000190734863,11.550000190734863,12.5,11.5,12.399999618530273,165589,2021-11-15
2021-11-22,11.75,11.75,12.5,10.699999809265137,11.550000190734863,233580,2021-11-22
2021-11-29,12.149999618530273,12.149999618530273,12.149999618530273,10.649999618530273,11.949999809265137,233819,2021-11-29
2021-12-06,13.850000381469727,13.850000381469727,14.699999809265137,11.25,12.5,759372,2021-12-06
2021-12-13,13.899999618530273,13.899999618530273,14.899999618530273,13.199999809265137,13.550000190734863,458251,2021-12-13
2021-12-20,17.200000762939453,17.200000762939453,17.200000762939453,12.600000381469727,14.149999618530273,659928,2021-12-20
2021-12-27,21.799999237060547,21.799999237060547,21.799999237060547,18.049999237060547,18.049999237060547,104162,2021-12-27
2022-01-03,27.649999618530273,27.649999618530273,27.649999618530273,21.149999618530273,22.850000381469727,801504,2022-01-03
2022-01-10,26.200000762939453,26.200000762939453,31.950000762939453,26.200000762939453,29.0,397819,2022-01-10
2022-01-17,23.0,23.0,26.100000381469727,22.649999618530273,24.899999618530273,402758,2022-01-17
2022-01-24,22.850000381469727,22.850000381469727,23.799999237060547,19.799999237060547,22.049999237060547,116991,2022-01-24
2022-01-31,27.049999237060547,27.049999237060547,27.399999618530273,23.549999237060547,23.950000762939453,316953,2022-01-31
2022-02-07,22.799999237060547,22.799999237060547,27.850000381469727,22.350000381469727,27.850000381469727,142935,2022-02-07
2022-02-14,20.850000381469727,20.850000381469727,21.700000762939453,19.700000762939453,21.700000762939453,132903,2022-02-14
2022-02-21,19.149999618530273,19.149999618530273,21.850000381469727,17.899999618530273,20.850000381469727,139304,2022-02-21
2022-02-28,20.899999618530273,20.899999618530273,21.600000381469727,18.25,19.399999618530273,70152,2022-02-28
2022-03-07,23.399999618530273,23.399999618530273,23.399999618530273,19.850000381469727,21.299999237060547,151435,2022-03-07
2022-03-14,24.100000381469727,24.100000381469727,26.5,23.5,24.25,151959,2022-03-14
2022-03-21,22.649999618530273,22.649999618530273,24.600000381469727,22.100000381469727,24.600000381469727,79006,2022-03-21
2022-03-28,22.950000762939453,22.950000762939453,23.100000381469727,19.549999237060547,23.100000381469727,128455,2022-03-28
2022-04-04,25.600000381469727,25.600000381469727,26.5,22.5,22.5,293697,2022-04-04
2022-04-11,34.0,34.0,34.0,25.600000381469727,26.850000381469727,655704,2022-04-11
2022-04-18,29.100000381469727,29.100000381469727,33.849998474121094,26.549999237060547,33.79999923706055,477158,2022-04-18
2022-04-25,28.100000381469727,28.100000381469727,29.549999237060547,25.700000762939453,29.399999618530273,475104,2022-04-25
2022-05-02,27.299999237060547,27.299999237060547,29.5,25.25,28.950000762939453,221618,2022-05-02
2022-05-09,23.549999237060547,23.549999237060547,28.350000381469727,22.600000381469727,27.299999237060547,269591,2022-05-09
2022-05-16,24.149999618530273,24.149999618530273,24.75,21.600000381469727,23.549999237060547,364682,2022-05-16
2022-05-23,20.950000762939453,20.950000762939453,24.149999618530273,20.25,23.149999618530273,117079,2022-05-23
2022-05-30,19.100000381469727,19.100000381469727,22.399999618530273,18.600000381469727,21.899999618530273,264438,2022-05-30
2022-06-06,19.200000762939453,19.200000762939453,19.950000762939453,17.200000762939453,19.549999237060547,220579,2022-06-06
2022-06-13,15.699999809265137,15.699999809265137,20.100000381469727,15.699999809265137,20.0,186554,2022-06-13
2022-06-20,17.700000762939453,17.700000762939453,17.700000762939453,14.399999618530273,15.149999618530273,98381,2022-06-20
2022-06-27,18.149999618530273,18.149999618530273,18.799999237060547,17.200000762939453,18.549999237060547,105340,2022-06-27
2022-07-04,17.049999237060547,17.049999237060547,18.799999237060547,16.350000381469727,18.0,80074,2022-07-04
2022-07-11,16.850000381469727,16.850000381469727,17.899999618530273,16.450000762939453,17.399999618530273,81101,2022-07-11
2022-07-18,16.850000381469727,16.850000381469727,17.649999618530273,16.049999237060547,17.149999618530273,121278,2022-07-18
2022-07-25,16.5,16.5,17.299999237060547,14.850000381469727,17.0,114574,2022-07-25
2022-08-01,17.299999237060547,17.299999237060547,18.549999237060547,16.0,16.5,148718,2022-08-01
2022-08-08,21.75,21.75,22.950000762939453,16.5,17.450000762939453,319390,2022-08-08
2022-08-15,20.0,20.0,21.75,18.75,21.75,256912,2022-08-15
2022-08-22,21.0,21.0,22.149999618530273,19.100000381469727,20.0,203828,2022-08-22
2022-08-29,21.649999618530273,21.649999618530273,21.649999618530273,19.700000762939453,20.049999237060547,86669,2022-08-29
2022-09-05,23.450000762939453,23.450000762939453,25.25,22.600000381469727,22.600000381469727,321376,2022-09-05
2022-09-12,21.200000762939453,21.200000762939453,24.299999237060547,20.649999618530273,24.299999237060547,165363,2022-09-12
2022-09-19,20.950000762939453,20.950000762939453,22.25,20.25,21.25,105544,2022-09-19
2022-09-26,21.25,21.25,21.700000762939453,19.600000381469727,21.399999618530273,111659,2022-09-26
2022-10-03,20.200000762939453,20.200000762939453,21.350000381469727,20.0,21.350000381469727,55814,2022-10-03
2022-10-10,19.950000762939453,19.950000762939453,21.0,19.149999618530273,20.0,71799,2022-10-10
2022-10-17,19.299999237060547,19.299999237060547,21.899999618530273,18.649999618530273,20.649999618530273,149528,2022-10-17
2022-10-24,19.799999237060547,19.799999237060547,22.0,19.200000762939453,19.299999237060547,143787,2022-10-24
2022-10-31,19.5,19.5,21.200000762939453,19.25,20.0,86559,2022-10-31
2022-11-07,19.5,19.5,20.549999237060547,18.049999237060547,19.100000381469727,103473,2022-11-07
2022-11-14,19.399999618530273,19.399999618530273,20.75,17.600000381469727,20.75,100758,2022-11-14
2022-11-21,20.100000381469727,20.100000381469727,20.75,18.100000381469727,18.799999237060547,139601,2022-11-21
2022-11-28,19.600000381469727,19.600000381469727,20.799999237060547,19.5,20.799999237060547,111531,2022-11-28
2022-12-05,20.600000381469727,20.600000381469727,24.399999618530273,18.850000381469727,18.850000381469727,648743,2022-12-05
2022-12-12,22.25,22.25,27.399999618530273,20.350000381469727,20.899999618530273,1260632,2022-12-12
2022-12-19,20.200000762939453,20.200000762939453,23.899999618530273,19.5,22.5,216511,2022-12-19
2022-12-26,24.049999237060547,24.049999237060547,28.450000762939453,20.049999237060547,22.399999618530273,1333198,2022-12-26
2023-01-02,36.5,36.5,38.0,22.25,25.200000762939453,7790479,2023-01-02
2023-01-09,35.25,35.25,36.54999923706055,28.299999237060547,36.400001525878906,1847263,2023-01-09
2023-01-16,30.450000762939453,30.450000762939453,37.5,30.0,36.400001525878906,1104420,2023-01-16
2023-01-23,27.149999618530273,27.149999618530273,31.450000762939453,26.649999618530273,31.450000762939453,315748,2023-01-23
2023-01-30,25.549999237060547,25.549999237060547,28.850000381469727,25.25,27.0,736419,2023-01-30
2023-02-06,23.649999618530273,23.649999618530273,26.600000381469727,23.200000762939453,25.799999237060547,402541,2023-02-06
2023-02-13,22.649999618530273,22.649999618530273,24.5,22.25,24.100000381469727,149368,2023-02-13
2023-02-20,25.799999237060547,25.799999237060547,26.549999237060547,22.200000762939453,23.0,341507,2023-02-20
2023-02-27,24.25,24.25,26.5,23.350000381469727,26.5,132977,2023-02-27
2023-03-06,23.200000762939453,23.200000762939453,26.0,22.75,25.700000762939453,180507,2023-03-06
2023-03-13,23.100000381469727,23.100000381469727,23.950000762939453,22.75,23.200000762939453,2566861,2023-03-13
2023-03-20,22.600000381469727,22.600000381469727,24.899999618530273,20.25,23.149999618530273,9109032,2023-03-20
2023-03-27,21.75,21.75,23.200000762939453,21.25,22.799999237060547,506814,2023-03-27
2023-04-03,22.399999618530273,22.399999618530273,22.75,21.700000762939453,22.299999237060547,174281,2023-04-03
2023-04-10,22.850000381469727,22.850000381469727,24.25,21.850000381469727,22.049999237060547,231377,2023-04-10
2023-04-17,23.0,23.0,23.899999618530273,22.0,22.600000381469727,149131,2023-04-17
2023-04-24,22.799999237060547,22.799999237060547,25.399999618530273,22.399999618530273,23.450000762939453,827619,2023-04-24
2023-05-01,22.5,22.5,23.299999237060547,22.299999237060547,22.799999237060547,118763,2023-05-01
2023-05-08,21.799999237060547,21.799999237060547,23.0,21.600000381469727,22.100000381469727,251650,2023-05-08
2023-05-15,19.950000762939453,19.950000762939453,22.700000762939453,19.75,22.25,1024430,2023-05-15
2023-05-22,19.0,19.0,20.950000762939453,18.75,19.950000762939453,971988,2023-05-22
2023-05-29,18.799999237060547,18.799999237060547,20.049999237060547,18.5,19.049999237060547,628810,2023-05-29
2023-06-05,18.799999237060547,18.799999237060547,19.649999618530273,18.25,19.25,392054,2023-06-05
2023-06-12,19.0,19.0,22.549999237060547,18.850000381469727,19.700000762939453,3705447,2023-06-12
2023-06-19,19.0,19.0,19.399999618530273,18.549999237060547,19.299999237060547,715502,2023-06-19
2023-06-26,19.049999237060547,19.049999237060547,19.700000762939453,18.549999237060547,19.200000762939453,407264,2023-06-26
2023-07-03,18.950000762939453,18.950000762939453,19.600000381469727,18.850000381469727,19.0,592111,2023-07-03
2023-07-10,18.5,18.5,19.25,18.25,19.25,265660,2023-07-10
2023-07-17,18.450000762939453,18.450000762939453,19.0,18.100000381469727,18.600000381469727,220998,2023-07-17
2023-07-24,18.850000381469727,18.850000381469727,20.549999237060547,18.5,18.5,698132,2023-07-24
2023-07-31,18.899999618530273,18.899999618530273,20.299999237060547,18.450000762939453,18.850000381469727,1358074,2023-07-31
2023-08-07,19.100000381469727,19.100000381469727,20.200000762939453,18.75,18.899999618530273,1273861,2023-08-07
2023-08-14,19.899999618530273,19.899999618530273,21.0,18.899999618530273,19.549999237060547,1009005,2023-08-14
2023-08-21,20.100000381469727,20.100000381469727,22.049999237060547,19.5,20.200000762939453,2063053,2023-08-21
2023-08-28,22.700000762939453,22.700000762939453,24.350000381469727,20.200000762939453,20.200000762939453,3946261,2023-08-28
2023-09-04,22.450000762939453,22.450000762939453,23.899999618530273,20.799999237060547,22.950000762939453,913634,2023-09-04
2023-09-11,23.649999618530273,23.649999618530273,24.75,21.299999237060547,22.799999237060547,1514461,2023-09-11
2023-09-18,22.899999618530273,22.899999618530273,23.899999618530273,22.399999618530273,23.899999618530273,493062,2023-09-18
2023-09-25,22.850000381469727,22.850000381469727,24.450000762939453,22.649999618530273,23.299999237060547,582362,2023-09-25
2023-10-02,22.549999237060547,22.549999237060547,24.350000381469727,22.25,22.850000381469727,515146,2023-10-02
2023-10-09,22.549999237060547,22.549999237060547,23.0,21.700000762939453,22.899999618530273,393216,2023-10-09
2023-10-16,22.649999618530273,22.649999618530273,24.450000762939453,22.299999237060547,22.850000381469727,1407818,2023-10-16
2023-10-23,21.899999618530273,21.899999618530273,22.899999618530273,19.600000381469727,22.5,587660,2023-10-23
2023-10-30,21.950000762939453,21.950000762939453,22.950000762939453,21.350000381469727,21.350000381469727,381205,2023-10-30
2023-11-06,21.450000762939453,21.450000762939453,22.399999618530273,21.25,22.299999237060547,301622,2023-11-06
2023-11-13,21.700000762939453,21.700000762939453,22.5,21.25,22.100000381469727,244738,2023-11-13
2023-11-20,21.5,21.5,22.299999237060547,20.299999237060547,22.149999618530273,426641,2023-11-20
2023-11-27,21.100000381469727,21.100000381469727,21.700000762939453,20.649999618530273,21.5,164944,2023-11-27
2023-12-04,22.600000381469727,22.600000381469727,22.799999237060547,20.899999618530273,21.5,623578,2023-12-04
2023-12-11,22.75,22.75,24.399999618530273,21.850000381469727,23.25,3004353,2023-12-11
2023-12-18,23.549999237060547,23.549999237060547,25.149999618530273,21.549999237060547,23.200000762939453,5747040,2023-12-18
2023-12-25,22.149999618530273,22.149999618530273,24.5,22.049999237060547,23.549999237060547,1181684,2023-12-25
2024-01-01,22.799999237060547,22.799999237060547,23.549999237060547,22.0,22.200000762939453,2334677,2024-01-01
2024-01-08,22.850000381469727,22.850000381469727,23.5,22.350000381469727,23.100000381469727,2000304,2024-01-08
2024-01-15,26.799999237060547,26.799999237060547,26.799999237060547,21.600000381469727,23.049999237060547,19089182,2024-01-15
2024-01-22,30.75,30.75,34.79999923706055,26.799999237060547,26.799999237060547,6645182,2024-01-22
2024-01-29,37.400001525878906,37.400001525878906,37.400001525878906,30.5,31.100000381469727,7635280,2024-01-29
2024-02-05,36.349998474121094,36.349998474121094,41.099998474121094,36.099998474121094,38.0,5410244,2024-02-05
2024-02-12,43.75,43.75,43.75,34.54999923706055,35.0,2340835,2024-02-12
2024-02-19,49.599998474121094,49.599998474121094,49.599998474121094,45.900001525878906,45.900001525878906,2665778,2024-02-19
2024-02-26,51.0,51.0,52.54999923706055,50.54999923706055,50.54999923706055,2040749,2024-02-26
2024-03-04,46.150001525878906,46.150001525878906,49.0,46.150001525878906,49.0,22236,2024-03-04
2024-03-11,41.79999923706055,41.79999923706055,45.25,41.79999923706055,45.25,9057,2024-03-11
2024-03-18,37.900001525878906,37.900001525878906,41.0,37.900001525878906,41.0,2865,2024-03-18
2024-03-25,32.5,32.5,36.0,32.5,36.0,16637,2024-03-25
2024-04-01,25.200000762939453,25.200000762939453,31.0,25.200000762939453,31.0,1264686,2024-04-01
2024-04-08,20.600000381469727,20.600000381469727,23.950000762939453,20.600000381469727,23.950000762939453,366555,2024-04-08
2024-04-15,22.600000381469727,22.600000381469727,22.600000381469727,18.649999618530273,19.600000381469727,1500989,2024-04-15
2024-04-22,22.100000381469727,22.100000381469727,23.700000762939453,19.450000762939453,23.700000762939453,2138991,2024-04-22
2024-04-29,20.350000381469727,20.350000381469727,22.649999618530273,19.799999237060547,22.0,684706,2024-04-29
2024-05-06,20.049999237060547,20.049999237060547,20.799999237060547,18.850000381469727,20.5,694633,2024-05-06
2024-05-13,20.149999618530273,20.149999618530273,20.799999237060547,19.5,20.649999618530273,491127,2024-05-13
2024-05-20,19.450000762939453,19.450000762939453,20.450000762939453,19.100000381469727,20.450000762939453,487824,2024-05-20
2024-05-27,18.450000762939453,18.450000762939453,19.350000381469727,17.399999618530273,19.0,660766,2024-05-27
2024-06-03,18.399999618530273,18.399999618530273,19.0,16.450000762939453,18.899999618530273,353753,2024-06-03
2024-06-10,18.690000534057617,18.690000534057617,19.0,17.600000381469727,18.700000762939453,322289,2024-06-10
2024-06-17,18.270000457763672,18.270000457763672,19.0,17.700000762939453,18.690000534057617,270351,2024-06-17
2024-06-24,18.440000534057617,18.440000534057617,19.0,17.510000228881836,18.579999923706055,265047,2024-06-24
2024-07-01,19.510000228881836,19.510000228881836,19.75,17.399999618530273,18.479999542236328,700543,2024-07-01
2024-07-08,18.56999969482422,18.56999969482422,20.149999618530273,18.200000762939453,19.950000762939453,282725,2024-07-08
2024-07-15,18.170000076293945,18.170000076293945,19.0,18.049999237060547,18.459999084472656,155764,2024-07-15
2024-07-22,18.09000015258789,18.09000015258789,18.600000381469727,17.5,18.389999389648438,141367,2024-07-22
2024-07-29,17.84000015258789,17.84000015258789,18.75,17.5,18.75,199564,2024-07-29
2024-08-05,17.75,17.75,18.299999237060547,17.049999237060547,17.559999465942383,157163,2024-08-05
2024-08-12,18.389999389648438,18.389999389648438,18.389999389648438,17.110000610351562,17.989999771118164,130035,2024-08-12
2024-08-19,21.299999237060547,21.299999237060547,21.690000534057617,19.299999237060547,19.299999237060547,497912,2024-08-19
2024-08-26,19.229999542236328,19.229999542236328,21.690000534057617,19.229999542236328,20.8700008392334,179328,2024-08-26
2024-09-02,18.760000228881836,18.760000228881836,19.190000534057617,18.459999084472656,18.84000015258789,140482,2024-09-02
2024-09-09,19.8799991607666,19.8799991607666,20.68000030517578,19.1299991607666,19.1299991607666,240945,2024-09-09
2024-09-16,19.6299991607666,19.6299991607666,20.299999237060547,19.25,19.8799991607666,171019,2024-09-16
2024-09-23,20.399999618530273,20.399999618530273,20.420000076293945,19.950000762939453,20.020000457763672,191462,2024-09-23
2024-09-30,19.790000915527344,19.790000915527344,21.170000076293945,19.15999984741211,20.75,156827,2024-09-30
2024-10-07,19.1200008392334,19.1200008392334,20.190000534057617,17.6299991607666,20.190000534057617,238960,2024-10-07
2024-10-14,21.110000610351562,21.110000610351562,22.899999618530273,19.600000381469727,19.600000381469727,1621045,2024-10-14
2024-10-21,19.040000915527344,19.040000915527344,21.5,17.75,21.5,645621,2024-10-21
2024-10-28,20.540000915527344,20.540000915527344,21.450000762939453,18.350000381469727,19.5,319757,2024-10-28
2024-11-04,20.6200008392334,20.6200008392334,21.600000381469727,19.670000076293945,21.5,510146,2024-11-04
2024-11-11,19.979999542236328,19.979999542236328,21.450000762939453,19.690000534057617,21.450000762939453,391337,2024-11-11
2024-11-18,18.770000457763672,18.770000457763672,20.739999771118164,17.93000030517578,20.399999618530273,509954,2024-11-18
2024-11-25,19.610000610351562,19.610000610351562,20.399999618530273,18.700000762939453,19.049999237060547,302462,2024-11-25
2024-12-02,21.059999465942383,21.059999465942383,21.5,19.149999618530273,19.940000534057617,572636,2024-12-02
2024-12-09,21.6299991607666,21.6299991607666,21.899999618530273,20.280000686645508,21.489999771118164,683986,2024-12-09
2024-12-16,20.09000015258789,20.09000015258789,24.950000762939453,19.770000457763672,22.200000762939453,2357350,2024-12-16
2024-12-23,19.5,19.5,20.530000686645508,19.309999465942383,20.0,418357,2024-12-23
2024-12-30,19.549999237060547,19.549999237060547,20.790000915527344,19.270000457763672,19.799999237060547,289329,2024-12-30
2025-01-06,19.139999389648438,19.139999389648438,22.489999771118164,18.920000076293945,19.84000015258789,1423649,2025-01-06
2025-01-13,19.489999771118164,19.489999771118164,19.8799991607666,18.020000457763672,19.0,351254,2025-01-13
2025-01-20,17.170000076293945,17.170000076293945,20.040000915527344,17.0,19.790000915527344,424694,2025-01-20
2025-01-27,19.75,19.75,21.299999237060547,16.450000762939453,17.5,1762367,2025-01-27
2025-02-03,18.809999465942383,18.809999465942383,20.639999389648438,18.309999465942383,19.75,1017348,2025-02-03
2025-02-10,17.920000076293945,17.920000076293945,19.489999771118164,17.399999618530273,18.81999969482422,213586,2025-02-10
2025-02-17,16.959999084472656,16.959999084472656,18.110000610351562,16.200000762939453,17.079999923706055,406567,2025-02-17
2025-02-24,15.470000267028809,15.470000267028809,18.989999771118164,15.3100004196167,17.010000228881836,296919,2025-02-24
2025-03-03,15.119999885559082,15.119999885559082,15.90999984741211,13.699999809265137,15.859999656677246,446429,2025-03-03
2025-03-10,13.180000305175781,13.180000305175781,15.270000457763672,13.100000381469727,15.199999809265137,272564,2025-03-10
2025-03-17,17.510000228881836,17.510000228881836,17.829999923706055,13.180000305175781,13.180000305175781,765690,2025-03-17
2025-03-24,14.279999732971191,14.279999732971191,18.889999389648438,14.069999694824219,18.639999389648438,579902,2025-03-24
2025-03-31,15.539999961853027,15.539999961853027,15.989999771118164,14.279999732971191,14.279999732971191,274899,2025-03-31
2025-04-07,15.779999732971191,15.779999732971191,16.799999237060547,14.199999809265137,15.479999542236328,184151,2025-04-07
2025-04-14,15.850000381469727,15.850000381469727,16.860000610351562,15.390000343322754,15.390000343322754,156839,2025-04-14
2025-04-21,15.829999923706055,15.829999923706055,16.75,15.460000038146973,16.0,142357,2025-04-21
2025-04-28,14.949999809265137,14.949999809265137,16.440000534057617,14.65999984741211,16.440000534057617,110272,2025-04-28
2025-05-05,14.15999984741211,14.15999984741211,16.579999923706055,13.800000190734863,16.579999923706055,101156,2025-05-05
2025-05-12,15.869999885559082,15.869999885559082,15.9399995803833,14.479999542236328,15.149999618530273,205167,2025-05-12
2025-05-19,15.0,15.0,16.559999465942383,14.170000076293945,15.949999809265137,226277,2025-05-19
2025-05-26,14.9399995803833,14.9399995803833,15.270000457763672,14.510000228881836,14.760000228881836,124542,2025-05-26
2025-06-02,14.850000381469727,14.850000381469727,15.199999809265137,14.5,15.199999809265137,97320,2025-06-02
2025-06-09,15.109999656677246,15.109999656677246,15.6899995803833,14.649999618530273,14.850000381469727,396936,2025-06-09
2025-06-16,15.109999656677246,15.109999656677246,15.8100004196167,14.5,14.989999771118164,209576,2025-06-16
2025-06-23,15.09000015258789,15.09000015258789,15.800000190734863,14.329999923706055,14.8100004196167,91307,2025-06-23
2025-06-30,14.930000305175781,14.930000305175781,15.4399995803833,14.789999961853027,14.880000114440918,157716,2025-06-30
