Date,Adj Close_SMSPHARMA.NS,Close_SMSPHARMA.NS,High_SMSPHARMA.NS,Low_SMSPHARMA.NS,Open_SMSPHARMA.NS,Volume_SMSPHARMA.NS,Date
2024-12-23,234.5500030517578,234.5500030517578,237.5500030517578,227.0500030517578,233.8000030517578,343196,2024-12-23
2024-12-30,255.86000061035156,255.86000061035156,259.9800109863281,227.0,234.5,1120959,2024-12-30
2025-01-06,227.02999877929688,227.02999877929688,257.989990234375,222.80999755859375,255.86000061035156,556338,2025-01-06
2025-01-13,221.3699951171875,221.3699951171875,232.86000061035156,211.14999389648438,223.60000610351562,417628,2025-01-13
2025-01-20,204.58999633789062,204.58999633789062,226.4499969482422,202.61000061035156,220.0,466138,2025-01-20
2025-01-27,207.24000549316406,207.24000549316406,209.0,183.0,206.0,546655,2025-01-27
2025-02-03,217.47999572753906,217.47999572753906,221.7899932861328,198.0,206.27000427246094,412103,2025-02-03
2025-02-10,198.5399932861328,198.5399932861328,219.39999389648438,196.0399932861328,217.00999450683594,781156,2025-02-10
2025-02-17,214.47999572753906,214.47999572753906,225.0,181.22000122070312,198.5399932861328,713283,2025-02-17
2025-02-24,191.8800048828125,191.8800048828125,217.92999267578125,191.0,210.0,416217,2025-02-24
2025-03-03,198.91000366210938,198.91000366210938,207.72000122070312,176.0500030517578,190.0,633192,2025-03-03
2025-03-10,190.86000061035156,190.86000061035156,207.0,186.6199951171875,200.75,210349,2025-03-10
2025-03-17,218.02999877929688,218.02999877929688,223.89999389648438,188.89999389648438,190.86000061035156,680027,2025-03-17
2025-03-24,212.77999877929688,212.77999877929688,230.49000549316406,205.5399932861328,220.0,1120098,2025-03-24
2025-03-31,209.77000427246094,209.77000427246094,229.0,206.8699951171875,212.77999877929688,560668,2025-03-31
2025-04-07,203.0500030517578,203.0500030517578,209.0,188.0,188.0,451878,2025-04-07
2025-04-14,217.05999755859375,217.05999755859375,219.75,205.0,205.0399932861328,224247,2025-04-14
2025-04-21,240.35000610351562,240.35000610351562,248.6999969482422,213.89999389648438,218.3000030517578,1951631,2025-04-21
2025-04-28,238.35000610351562,238.35000610351562,248.0,231.11000061035156,236.1999969482422,540635,2025-04-28
2025-05-05,238.05999755859375,238.05999755859375,247.10000610351562,229.0500030517578,241.72999572753906,883756,2025-05-05
2025-05-12,259.32000732421875,259.32000732421875,265.5,242.0,245.9499969482422,833213,2025-05-12
2025-05-19,262.1499938964844,262.1499938964844,271.1199951171875,258.0,260.5,550321,2025-05-19
2025-05-26,264.739990234375,264.739990234375,275.0,260.1700134277344,264.8900146484375,641780,2025-05-26
