Date,Adj Close_STEELCITY.NS,Close_STEELCITY.NS,High_STEELCITY.NS,Low_STEELCITY.NS,Open_STEELCITY.NS,Volume_STEELCITY.NS,Date
2021-07-19,63.407447814941406,77.05000305175781,98.69999694824219,72.0,78.05000305175781,5682861,2021-07-19
2021-07-26,60.650604248046875,73.69999694824219,84.0,68.0,76.0,911866,2021-07-26
2021-08-02,58.67556381225586,71.30000305175781,76.0,66.19999694824219,76.0,525939,2021-08-02
2021-08-09,58.22293472290039,70.75,72.30000305175781,61.54999923706055,72.0,408740,2021-08-09
2021-08-16,49.828956604003906,60.54999923706055,70.75,60.45000076293945,70.44999694824219,200537,2021-08-16
2021-08-23,51.474830627441406,62.54999923706055,65.44999694824219,54.70000076293945,60.25,260583,2021-08-23
2021-08-30,50.11698913574219,60.900001525878906,63.900001525878906,60.150001525878906,62.20000076293945,144298,2021-08-30
2021-09-06,50.240421295166016,61.04999923706055,62.0,58.599998474121094,60.900001525878906,142880,2021-09-06
2021-09-13,49.84372329711914,59.54999923706055,61.5,59.25,61.04999923706055,180284,2021-09-13
2021-09-20,49.5089225769043,59.150001525878906,62.099998474121094,56.20000076293945,59.54999923706055,245865,2021-09-20
2021-09-27,48.75562286376953,58.25,60.70000076293945,56.20000076293945,60.70000076293945,196251,2021-09-27
2021-10-04,49.84372329711914,59.54999923706055,60.29999923706055,57.400001525878906,59.5,155287,2021-10-04
2021-10-11,50.38778305053711,60.20000076293945,61.45000076293945,58.95000076293945,60.900001525878906,151680,2021-10-11
2021-10-18,49.88557815551758,59.599998474121094,60.75,55.650001525878906,60.75,236570,2021-10-18
2021-10-25,48.33711624145508,57.75,61.099998474121094,57.150001525878906,60.75,157318,2021-10-25
2021-11-01,50.47148132324219,60.29999923706055,60.849998474121094,57.5,57.79999923706055,112460,2021-11-01
2021-11-08,50.72257614135742,60.599998474121094,63.5,59.70000076293945,61.5,284115,2021-11-08
2021-11-15,48.33711624145508,57.75,61.5,57.54999923706055,60.099998474121094,79777,2021-11-15
2021-11-22,49.19069290161133,57.79999923706055,59.0,55.45000076293945,57.75,92042,2021-11-22
2021-11-29,48.424747467041016,56.900001525878906,58.75,54.95000076293945,55.099998474121094,86898,2021-11-29
2021-12-06,48.467308044433594,56.95000076293945,57.849998474121094,56.0,57.849998474121094,68614,2021-12-06
2021-12-13,47.6588020324707,56.0,58.5,55.29999923706055,58.5,108527,2021-12-13
2021-12-20,47.36093521118164,55.650001525878906,58.20000076293945,51.349998474121094,55.0,77964,2021-12-20
2021-12-27,52.38213348388672,61.54999923706055,68.0,54.54999923706055,55.650001525878906,486340,2021-12-27
2022-01-03,59.403297424316406,69.80000305175781,70.9000015258789,60.0,62.5,521003,2022-01-03
2022-01-10,59.06288528442383,69.4000015258789,77.25,65.5999984741211,73.0,815646,2022-01-10
2022-01-17,54.8076286315918,64.4000015258789,70.0,64.05000305175781,69.80000305175781,159914,2022-01-17
2022-01-24,52.80765151977539,62.04999923706055,65.05000305175781,60.0,64.4000015258789,193124,2022-01-24
2022-01-31,52.46724319458008,61.650001525878906,64.9000015258789,61.0,63.650001525878906,256558,2022-01-31
2022-02-07,55.19059371948242,64.8499984741211,65.6500015258789,61.099998474121094,62.5,150397,2022-02-07
2022-02-14,59.403297424316406,69.80000305175781,72.0999984741211,59.400001525878906,64.5,641930,2022-02-14
2022-02-21,53.02042007446289,62.29999923706055,70.6500015258789,57.599998474121094,69.69999694824219,264599,2022-02-21
2022-02-28,53.81216049194336,62.25,64.44999694824219,60.29999923706055,62.849998474121094,81222,2022-02-28
2022-03-07,54.114723205566406,62.599998474121094,63.400001525878906,58.20000076293945,62.0,98578,2022-03-07
2022-03-14,53.250267028808594,61.599998474121094,64.6500015258789,59.25,63.650001525878906,100450,2022-03-14
2022-03-21,49.96535110473633,57.79999923706055,62.349998474121094,57.099998474121094,61.79999923706055,186529,2022-03-21
2022-03-28,51.391700744628906,59.45000076293945,59.79999923706055,56.099998474121094,59.75,257576,2022-03-28
2022-04-04,52.73160171508789,61.0,61.95000076293945,57.5,59.45000076293945,257837,2022-04-04
2022-04-11,55.152061462402344,63.79999923706055,64.80000305175781,59.29999923706055,61.75,208234,2022-04-11
2022-04-18,56.232635498046875,65.05000305175781,68.80000305175781,61.650001525878906,64.94999694824219,484584,2022-04-18
2022-04-25,54.114723205566406,62.599998474121094,65.25,61.650001525878906,63.25,130437,2022-04-25
2022-05-02,51.78070068359375,59.900001525878906,64.5,59.54999923706055,63.400001525878906,118266,2022-05-02
2022-05-09,50.78657913208008,58.75,60.79999923706055,56.25,59.95000076293945,78360,2022-05-09
2022-05-16,47.80421829223633,55.29999923706055,61.900001525878906,54.349998474121094,61.900001525878906,63540,2022-05-16
2022-05-23,45.77275848388672,52.95000076293945,58.900001525878906,52.099998474121094,56.400001525878906,91939,2022-05-23
2022-05-30,47.45844268798828,54.900001525878906,58.0,53.5,53.900001525878906,78728,2022-05-30
2022-06-06,47.89066696166992,55.400001525878906,57.150001525878906,54.20000076293945,56.0,45529,2022-06-06
2022-06-13,46.11854553222656,53.349998474121094,57.0,51.099998474121094,54.650001525878906,86505,2022-06-13
2022-06-20,45.21085739135742,52.29999923706055,54.900001525878906,50.29999923706055,54.900001525878906,30503,2022-06-20
2022-06-27,49.66279602050781,57.45000076293945,63.900001525878906,52.150001525878906,53.20000076293945,281390,2022-06-27
2022-07-04,47.89066696166992,55.400001525878906,58.54999923706055,54.79999923706055,58.54999923706055,39607,2022-07-04
2022-07-11,48.23644256591797,55.79999923706055,56.400001525878906,52.099998474121094,55.400001525878906,40085,2022-07-11
2022-07-18,48.366119384765625,55.95000076293945,57.0,55.0,56.79999923706055,37052,2022-07-18
2022-07-25,48.98946762084961,55.650001525878906,59.0,53.900001525878906,55.20000076293945,82078,2022-07-25
2022-08-01,49.605690002441406,56.349998474121094,58.70000076293945,55.400001525878906,55.650001525878906,45741,2022-08-01
2022-08-08,49.64970779418945,56.400001525878906,58.5,54.29999923706055,55.54999923706055,35020,2022-08-08
2022-08-15,48.68136215209961,55.29999923706055,56.54999923706055,54.349998474121094,56.400001525878906,59352,2022-08-15
2022-08-22,51.146244049072266,58.099998474121094,62.79999923706055,55.04999923706055,56.25,190870,2022-08-22
2022-08-29,54.0512809753418,61.400001525878906,65.75,56.349998474121094,57.650001525878906,290015,2022-08-29
2022-09-05,53.61112594604492,60.900001525878906,62.599998474121094,59.0,62.349998474121094,143370,2022-09-05
2022-09-12,52.026554107666016,59.099998474121094,62.900001525878906,58.150001525878906,62.04999923706055,82040,2022-09-12
2022-09-19,50.66206741333008,57.54999923706055,60.54999923706055,57.400001525878906,60.25,46611,2022-09-19
2022-09-26,53.87521743774414,61.20000076293945,61.79999923706055,52.650001525878906,56.54999923706055,134559,2022-09-26
2022-10-03,52.68678665161133,59.849998474121094,61.849998474121094,57.29999923706055,61.20000076293945,49439,2022-10-03
2022-10-10,51.542381286621094,58.54999923706055,60.599998474121094,57.25,60.29999923706055,37493,2022-10-10
2022-10-17,50.706085205078125,57.599998474121094,59.900001525878906,56.849998474121094,59.5,39624,2022-10-17
2022-10-24,51.85049819946289,58.900001525878906,59.95000076293945,57.599998474121094,58.79999923706055,27026,2022-10-24
2022-10-31,51.945404052734375,58.0,59.900001525878906,57.25,58.150001525878906,40849,2022-10-31
2022-11-07,50.91545867919922,56.849998474121094,59.099998474121094,56.45000076293945,57.599998474121094,51452,2022-11-07
2022-11-14,51.72151184082031,57.75,58.0,56.04999923706055,57.900001525878906,46440,2022-11-14
2022-11-21,53.42316818237305,59.650001525878906,63.25,57.04999923706055,58.150001525878906,206228,2022-11-21
2022-11-28,55.214385986328125,61.650001525878906,62.900001525878906,59.150001525878906,59.650001525878906,90504,2022-11-28
2022-12-05,55.61740493774414,62.099998474121094,65.05000305175781,61.650001525878906,62.900001525878906,207693,2022-12-05
2022-12-12,53.64706802368164,59.900001525878906,63.75,59.650001525878906,62.29999923706055,110967,2022-12-12
2022-12-19,50.51243591308594,56.400001525878906,62.849998474121094,55.5,60.900001525878906,118602,2022-12-19
2022-12-26,56.46824264526367,63.04999923706055,64.5,55.650001525878906,56.0,147101,2022-12-26
2023-01-02,54.7218017578125,61.099998474121094,63.900001525878906,61.0,63.0,60760,2023-01-02
2023-01-09,53.3336067199707,59.54999923706055,62.75,59.25,62.349998474121094,63657,2023-01-09
2023-01-16,52.93057632446289,59.099998474121094,60.5,58.650001525878906,59.650001525878906,44918,2023-01-16
2023-01-23,51.99018478393555,58.04999923706055,60.20000076293945,57.400001525878906,60.20000076293945,25160,2023-01-23
2023-01-30,52.527557373046875,58.650001525878906,63.0,58.099998474121094,59.099998474121094,84261,2023-01-30
2023-02-06,52.393211364746094,58.5,59.75,57.400001525878906,58.04999923706055,43783,2023-02-06
2023-02-13,54.497894287109375,60.849998474121094,61.150001525878906,58.79999923706055,59.400001525878906,79466,2023-02-13
2023-02-20,54.85614776611328,61.25,63.0,58.150001525878906,62.900001525878906,102006,2023-02-20
2023-02-27,57.821495056152344,63.5,65.30000305175781,59.20000076293945,61.75,104189,2023-02-27
2023-03-06,56.182456970214844,61.70000076293945,64.44999694824219,60.349998474121094,64.30000305175781,87650,2023-03-06
2023-03-13,53.587318420410156,58.849998474121094,62.70000076293945,58.04999923706055,62.70000076293945,48134,2023-03-13
2023-03-20,55.49952697753906,60.95000076293945,62.54999923706055,58.0,58.0,61905,2023-03-20
2023-03-27,57.50279998779297,63.150001525878906,64.4000015258789,58.349998474121094,62.099998474121094,155352,2023-03-27
2023-04-03,56.36457824707031,61.900001525878906,64.4000015258789,60.349998474121094,64.0,32700,2023-04-03
2023-04-10,57.730438232421875,63.400001525878906,64.55000305175781,61.29999923706055,61.29999923706055,105293,2023-04-10
2023-04-17,57.275146484375,62.900001525878906,64.30000305175781,61.25,63.400001525878906,56568,2023-04-17
2023-04-24,59.05076599121094,64.8499984741211,67.94999694824219,61.25,63.400001525878906,234267,2023-04-24
2023-05-01,58.140193939208984,63.849998474121094,66.0,63.150001525878906,64.8499984741211,58413,2023-05-01
2023-05-08,58.641014099121094,64.4000015258789,66.8499984741211,63.75,63.849998474121094,142329,2023-05-08
2023-05-15,60.09792709350586,66.0,75.0,64.3499984741211,64.4000015258789,727474,2023-05-15
2023-05-22,56.77433395385742,62.349998474121094,65.55000305175781,60.25,62.5,240641,2023-05-22
2023-05-29,56.41010665893555,61.95000076293945,63.0,59.75,61.45000076293945,136877,2023-05-29
2023-06-05,58.09466552734375,63.79999923706055,69.0,62.099998474121094,62.79999923706055,339707,2023-06-05
2023-06-12,58.09466552734375,63.79999923706055,66.5,63.0,64.9000015258789,99330,2023-06-12
2023-06-19,59.27841567993164,65.0999984741211,65.6500015258789,63.04999923706055,63.150001525878906,60973,2023-06-19
2023-06-26,59.369468688964844,65.19999694824219,66.0,62.54999923706055,64.55000305175781,69735,2023-06-26
2023-07-03,57.366207122802734,63.0,65.6500015258789,62.849998474121094,64.6500015258789,61931,2023-07-03
2023-07-10,57.13856887817383,62.75,64.0,62.04999923706055,63.0,30926,2023-07-10
2023-07-17,55.90928649902344,61.400001525878906,63.650001525878906,60.54999923706055,63.650001525878906,62648,2023-07-17
2023-07-24,57.380374908447266,62.0,62.900001525878906,61.099998474121094,61.70000076293945,48869,2023-07-24
2023-07-31,58.02821731567383,62.70000076293945,62.900001525878906,60.599998474121094,61.5,62743,2023-07-31
2023-08-07,58.629783630371094,63.349998474121094,64.19999694824219,61.45000076293945,62.0,69922,2023-08-07
2023-08-14,57.79684829711914,62.45000076293945,64.25,62.20000076293945,63.95000076293945,53402,2023-08-14
2023-08-21,56.639984130859375,61.20000076293945,63.70000076293945,61.0,63.650001525878906,55864,2023-08-21
2023-08-28,61.683902740478516,66.6500015258789,68.6500015258789,61.25,61.25,244257,2023-08-28
2023-09-04,61.221153259277344,66.1500015258789,69.44999694824219,63.70000076293945,67.3499984741211,226975,2023-09-04
2023-09-11,59.370182037353516,64.1500015258789,67.6500015258789,62.0,67.6500015258789,98525,2023-09-11
2023-09-18,58.95370864868164,63.70000076293945,64.69999694824219,62.900001525878906,64.5,48326,2023-09-18
2023-09-25,61.26426696777344,65.1500015258789,65.69999694824219,63.150001525878906,64.5999984741211,90354,2023-09-25
2023-10-02,62.251644134521484,66.19999694824219,70.9000015258789,65.0999984741211,65.1500015258789,294422,2023-10-02
2023-10-09,65.26079559326172,69.4000015258789,72.0,64.5,67.30000305175781,310134,2023-10-09
2023-10-16,63.14498519897461,67.1500015258789,70.69999694824219,66.4000015258789,70.69999694824219,115035,2023-10-16
2023-10-23,61.64042282104492,65.55000305175781,67.3499984741211,62.099998474121094,66.44999694824219,124764,2023-10-23
2023-10-30,62.20463562011719,66.1500015258789,66.94999694824219,63.25,65.9000015258789,86310,2023-10-30
2023-11-06,63.38007354736328,67.4000015258789,69.25,64.3499984741211,66.80000305175781,99031,2023-11-06
2023-11-13,60.93515396118164,64.80000305175781,67.80000305175781,64.30000305175781,67.1500015258789,96709,2023-11-13
2023-11-20,63.05095291137695,67.05000305175781,69.19999694824219,64.30000305175781,65.69999694824219,155849,2023-11-20
2023-11-27,63.4741096496582,67.5,68.6500015258789,66.0,67.05000305175781,76679,2023-11-27
2023-12-04,69.16327667236328,73.55000305175781,79.9000015258789,66.3499984741211,68.30000305175781,589436,2023-12-04
2023-12-11,67.18852233886719,71.44999694824219,75.3499984741211,69.0999984741211,74.0,356560,2023-12-11
2023-12-18,66.24816131591797,70.44999694824219,72.4000015258789,65.30000305175781,72.4000015258789,206170,2023-12-18
2023-12-25,68.7871322631836,73.1500015258789,78.44999694824219,69.19999694824219,70.44999694824219,611350,2023-12-25
2024-01-01,72.03135681152344,76.5999984741211,79.0,72.0,75.0,319431,2024-01-01
2024-01-08,76.16893768310547,81.0,85.55000305175781,75.30000305175781,78.55000305175781,904607,2024-01-08
2024-01-15,73.01873779296875,77.6500015258789,82.80000305175781,73.3499984741211,82.80000305175781,303648,2024-01-15
2024-01-22,73.67698669433594,78.3499984741211,79.0,73.69999694824219,77.6500015258789,109158,2024-01-22
2024-01-29,73.67698669433594,78.3499984741211,80.94999694824219,77.05000305175781,79.0,225492,2024-01-29
2024-02-05,80.0243911743164,85.0999984741211,94.69999694824219,75.3499984741211,78.9000015258789,1983095,2024-02-05
2024-02-12,76.21595764160156,81.05000305175781,87.75,77.0999984741211,86.0,295029,2024-02-12
2024-02-19,79.25421142578125,83.25,83.8499984741211,79.25,82.3499984741211,169315,2024-02-19
2024-02-26,75.0177993774414,78.80000305175781,84.80000305175781,76.0999984741211,84.80000305175781,145586,2024-02-26
2024-03-04,74.35140228271484,78.0999984741211,81.4000015258789,77.1500015258789,81.0,75721,2024-03-04
2024-03-11,70.59098052978516,74.1500015258789,79.3499984741211,68.05000305175781,77.55000305175781,131653,2024-03-11
2024-03-18,72.4473876953125,76.0999984741211,77.0999984741211,72.44999694824219,75.6500015258789,99075,2024-03-18
2024-03-25,70.68618774414062,74.25,77.25,73.25,76.69999694824219,126831,2024-03-25
2024-04-01,74.44658660888672,78.19999694824219,78.8499984741211,74.0,74.25,105572,2024-04-01
2024-04-08,72.4949951171875,76.1500015258789,78.75,74.9000015258789,78.75,101938,2024-04-08
2024-04-15,71.16218566894531,74.75,77.05000305175781,73.1500015258789,75.0,164765,2024-04-15
2024-04-22,93.01063537597656,97.69999694824219,105.80000305175781,76.30000305175781,77.8499984741211,3247639,2024-04-22
2024-04-29,97.24705505371094,102.1500015258789,105.0,94.0999984741211,98.05000305175781,584408,2024-04-29
2024-05-06,95.62864685058594,100.44999694824219,109.69999694824219,96.5,102.5,691233,2024-05-06
2024-05-13,93.62944793701172,98.3499984741211,108.80000305175781,97.05000305175781,99.0999984741211,483271,2024-05-13
2024-05-20,91.86824035644531,96.5,101.94999694824219,94.0,100.94999694824219,281757,2024-05-20
2024-05-27,85.82302856445312,90.1500015258789,98.3499984741211,89.6500015258789,98.3499984741211,178845,2024-05-27
2024-06-03,86.10862731933594,90.44999694824219,94.80000305175781,80.0,94.80000305175781,248975,2024-06-03
2024-06-10,92.57272338867188,97.23999786376953,106.80000305175781,88.1500015258789,90.3499984741211,779356,2024-06-10
2024-06-17,92.75360870361328,97.43000030517578,99.48999786376953,96.0,99.47000122070312,133343,2024-06-17
2024-06-24,87.30814361572266,91.70999908447266,102.0999984741211,91.0199966430664,98.4000015258789,203795,2024-06-24
2024-07-01,85.95631408691406,90.29000091552734,94.44999694824219,89.26000213623047,91.6500015258789,180812,2024-07-01
2024-07-08,85.63262176513672,89.94999694824219,95.58999633789062,89.0,91.69000244140625,206202,2024-07-08
2024-07-15,82.38629913330078,86.54000091552734,91.58999633789062,86.0,90.0,113382,2024-07-15
2024-07-22,83.7381362915039,87.95999908447266,89.9800033569336,85.08999633789062,88.4000015258789,141866,2024-07-22
2024-07-29,89.44890594482422,92.88999938964844,98.1500015258789,89.0,91.44999694824219,305877,2024-07-29
2024-08-05,91.12443542480469,94.62999725341797,95.9000015258789,85.6500015258789,92.19999694824219,278205,2024-08-05
2024-08-12,88.55335998535156,91.95999908447266,97.5999984741211,91.69999694824219,96.0,179159,2024-08-12
2024-08-19,89.12150573730469,92.55000305175781,95.5,88.94999694824219,92.9800033569336,140579,2024-08-19
2024-08-26,95.32292938232422,98.98999786376953,101.69999694824219,91.5,93.9800033569336,332102,2024-08-26
2024-09-02,98.30809020996094,102.08999633789062,109.25,98.30000305175781,99.44999694824219,887435,2024-09-02
2024-09-09,94.5333023071289,98.16999816894531,104.0,93.91000366210938,102.0,380427,2024-09-09
2024-09-16,97.43180847167969,101.18000030517578,105.0,94.22000122070312,99.6500015258789,278838,2024-09-16
2024-09-23,93.8635025024414,96.44999694824219,102.94999694824219,95.86000061035156,101.69999694824219,159098,2024-09-23
2024-09-30,91.35269927978516,93.87000274658203,96.87999725341797,92.1500015258789,95.19999694824219,98083,2024-09-30
2024-10-07,90.905029296875,93.41000366210938,97.0,87.0,95.5999984741211,107167,2024-10-07
2024-10-14,93.62020874023438,96.19999694824219,99.6500015258789,93.61000061035156,94.9000015258789,153625,2024-10-14
2024-10-21,90.99261474609375,93.5,107.0,91.16000366210938,96.19999694824219,994641,2024-10-21
2024-10-28,101.5613784790039,104.36000061035156,109.22000122070312,93.20999908447266,93.62999725341797,439300,2024-10-28
2024-11-04,115.31245422363281,118.48999786376953,126.63999938964844,105.0999984741211,107.98999786376953,2651093,2024-11-04
2024-11-11,98.5250473022461,101.23999786376953,124.0,100.16000366210938,119.79000091552734,495627,2024-11-11
2024-11-18,103.22552490234375,106.06999969482422,111.98999786376953,100.98999786376953,104.75,242127,2024-11-18
2024-11-25,105.67794799804688,108.58999633789062,119.0,106.11000061035156,108.48999786376953,539654,2024-11-25
2024-12-02,110.63143920898438,113.68000030517578,117.87000274658203,107.0199966430664,109.98999786376953,261586,2024-12-02
2024-12-09,115.77959442138672,118.97000122070312,124.5999984741211,113.51000213623047,114.0,538022,2024-12-09
2024-12-16,113.2687759399414,116.38999938964844,135.8300018310547,115.25,121.19999694824219,1305004,2024-12-16
2024-12-23,109.58959197998047,111.68000030517578,118.91000366210938,110.91999816894531,118.9000015258789,219467,2024-12-23
2024-12-30,113.58340454101562,115.75,119.80000305175781,110.1500015258789,112.0,219861,2024-12-30
2025-01-06,105.42896270751953,107.44000244140625,116.4800033569336,106.55999755859375,113.51000213623047,195555,2025-01-06
2025-01-13,101.79821014404297,103.73999786376953,109.19999694824219,100.0,106.0,129743,2025-01-13
2025-01-20,99.64920806884766,101.55000305175781,107.48999786376953,100.5,105.69999694824219,104917,2025-01-20
2025-01-27,98.4716567993164,100.3499984741211,107.01000213623047,93.45999908447266,100.55000305175781,167838,2025-01-27
2025-02-03,97.88288879394531,99.75,104.98999786376953,99.4000015258789,100.75,100839,2025-02-03
2025-02-10,91.74006652832031,93.48999786376953,100.88999938964844,91.5,100.0,77674,2025-02-10
2025-02-17,93.13348388671875,94.91000366210938,95.0,85.51000213623047,93.48999786376953,71839,2025-02-17
2025-02-24,89.58124542236328,91.29000091552734,105.73999786376953,90.11000061035156,95.88999938964844,154096,2025-02-24
2025-03-03,93.84576416015625,94.69000244140625,95.98999786376953,88.30000305175781,92.8499984741211,98824,2025-03-03
2025-03-10,95.74864196777344,96.61000061035156,97.47000122070312,91.0999984741211,94.69000244140625,55805,2025-03-10
2025-03-17,103.39981079101562,104.33000183105469,105.44999694824219,97.0999984741211,98.58000183105469,115567,2025-03-17
2025-03-24,101.63568115234375,102.55000305175781,108.98999786376953,99.05999755859375,104.97000122070312,176148,2025-03-24
2025-03-31,99.55439758300781,100.44999694824219,105.5,100.0999984741211,102.55000305175781,44132,2025-03-31
2025-04-07,94.16291046142578,95.01000213623047,99.80000305175781,90.20999908447266,99.80000305175781,69291,2025-04-07
2025-04-14,97.15597534179688,98.02999877929688,99.80000305175781,94.18000030517578,96.30000305175781,36685,2025-04-14
2025-04-21,98.04795837402344,98.93000030517578,104.5,98.02999877929688,98.02999877929688,104963,2025-04-21
2025-04-28,96.1648941040039,97.02999877929688,104.0999984741211,95.5,98.5,106891,2025-04-28
2025-05-05,95.00532531738281,95.86000061035156,98.5999984741211,91.51000213623047,98.5999984741211,84619,2025-05-05
2025-05-12,99.85173034667969,100.75,102.5999984741211,98.3499984741211,98.5999984741211,114776,2025-05-12
2025-05-19,100.87254333496094,101.77999877929688,107.9000015258789,100.0,101.0,245255,2025-05-19
2025-05-26,100.29771423339844,101.19999694824219,103.48999786376953,100.0,102.80999755859375,87888,2025-05-26
2025-06-02,104.50981903076172,105.44999694824219,106.80000305175781,100.25,100.25,177336,2025-06-02
2025-06-09,106.53163146972656,107.48999786376953,113.0,104.4000015258789,104.91999816894531,345131,2025-06-09
2025-06-16,102.41999816894531,102.41999816894531,107.5,99.9000015258789,107.0,63484,2025-06-16
2025-06-23,115.37999725341797,115.37999725341797,116.9000015258789,100.5199966430664,100.5999984741211,178502,2025-06-23
2025-06-30,110.41000366210938,110.41000366210938,116.29000091552734,108.80000305175781,116.29000091552734,78360,2025-06-30
