Date,Adj Close_APOLSINHOT.NS,Close_APOLSINHOT.NS,High_APOLSINHOT.NS,Low_APOLSINHOT.NS,Open_APOLSINHOT.NS,Volume_APOLSINHOT.NS,Date
2021-04-05,573.0521850585938,576.4000244140625,624.0,527.0,555.0499877929688,8003,2021-04-05
2021-04-12,558.338134765625,561.5999755859375,678.0,540.5999755859375,620.0,27493,2021-04-12
2021-04-19,541.9837036132812,545.1500244140625,561.5999755859375,525.25,550.0,5493,2021-04-19
2021-04-26,559.23291015625,562.5,581.0,540.9500122070312,559.8499755859375,4579,2021-04-26
2021-05-03,591.2955932617188,594.75,620.0,556.0,560.5,14905,2021-05-03
2021-05-10,595.0238647460938,598.5,622.0,583.9500122070312,620.0,8053,2021-05-10
2021-05-17,806.0907592773438,810.7999877929688,824.9000244140625,588.7999877929688,598.1500244140625,120934,2021-05-17
2021-05-24,894.5737915039062,899.7999877929688,990.0,840.25,885.0,110808,2021-05-24
2021-05-31,859.2303466796875,864.25,913.8499755859375,860.0,882.0,13709,2021-05-31
2021-06-07,875.0379638671875,880.1500244140625,910.0,845.0,887.9500122070312,11171,2021-06-07
2021-06-14,809.023681640625,813.75,858.9000244140625,786.0,853.75,14098,2021-06-14
2021-06-21,784.6658935546875,789.25,829.0,775.5,810.7999877929688,8153,2021-06-21
2021-06-28,827.0682373046875,831.9000244140625,948.0,782.0,808.0,23239,2021-06-28
2021-07-05,810.017822265625,814.75,867.0,785.1500244140625,843.9500122070312,12571,2021-07-05
2021-07-12,794.955810546875,799.5999755859375,835.9000244140625,792.3499755859375,828.2999877929688,10598,2021-07-12
2021-07-19,770.59814453125,775.0999755859375,805.0,756.6500244140625,793.0,9917,2021-07-19
2021-07-26,726.4064331054688,730.6500244140625,793.4000244140625,725.5999755859375,793.4000244140625,11705,2021-07-26
2021-08-02,753.1997680664062,757.5999755859375,778.0,706.4000244140625,778.0,15370,2021-08-02
2021-08-09,869.9675903320312,875.0499877929688,1008.7000122070312,730.0,775.1500244140625,176095,2021-08-09
2021-08-16,765.9752197265625,770.4500122070312,950.0,755.0,874.0,32483,2021-08-16
2021-08-23,828.658935546875,833.5,922.9500122070312,752.6500244140625,780.0,38727,2021-08-23
2021-08-30,815.6847534179688,820.4500122070312,854.0,800.0,854.0,8278,2021-08-30
2021-09-06,817.7227783203125,822.5,840.0,786.5499877929688,837.9500122070312,6166,2021-09-06
2021-09-13,781.7330322265625,786.2999877929688,836.5999755859375,770.5999755859375,804.0,10293,2021-09-13
2021-09-20,787.9965209960938,792.5999755859375,896.75,761.3499755859375,771.0,49246,2021-09-20
2021-09-27,796.4207763671875,799.7999877929688,840.4000244140625,789.9500122070312,818.5499877929688,18016,2021-09-27
2021-10-04,801.449462890625,804.8499755859375,826.0,772.5999755859375,810.0,19148,2021-10-04
2021-10-11,880.8126220703125,884.5499877929688,995.0,796.5,796.5,86304,2021-10-11
2021-10-18,794.9768676757812,798.3499755859375,899.5999755859375,786.2999877929688,899.5999755859375,17417,2021-10-18
2021-10-25,815.5396728515625,819.0,839.0,785.0,801.9000244140625,7089,2021-10-25
2021-11-01,805.5321044921875,808.9500122070312,840.0,796.0,840.0,4818,2021-11-01
2021-11-08,805.083984375,808.5,854.9500122070312,798.0,830.4500122070312,6123,2021-11-08
2021-11-15,907.9972534179688,911.8499755859375,1069.699951171875,811.0999755859375,811.0999755859375,121746,2021-11-15
2021-11-22,860.7477416992188,864.4000244140625,915.0,854.0,909.0,10858,2021-11-22
2021-11-29,823.7049560546875,827.2000122070312,862.0,757.0,850.0999755859375,8473,2021-11-29
2021-12-06,853.677734375,857.2999877929688,897.9500122070312,820.4000244140625,820.4000244140625,7270,2021-12-06
2021-12-13,825.9953002929688,829.5,872.0,824.9500122070312,864.0,7387,2021-12-13
2021-12-20,801.5490112304688,804.9500122070312,860.0,776.25,817.0,13468,2021-12-20
2021-12-27,822.01220703125,825.5,899.0,801.9000244140625,823.1500244140625,7157,2021-12-27
2022-01-03,836.2517700195312,839.7999877929688,859.0,815.9000244140625,839.5499877929688,5776,2022-01-03
2022-01-10,851.1883544921875,854.7999877929688,876.25,825.0499877929688,867.0,7497,2022-01-10
2022-01-17,826.9910278320312,830.5,853.5,753.0999755859375,841.5499877929688,22214,2022-01-17
2022-01-24,807.6231689453125,811.0499877929688,834.0,773.5499877929688,820.0,5629,2022-01-24
2022-01-31,821.5640869140625,825.0499877929688,834.0,805.0,829.8499755859375,3898,2022-01-31
2022-02-07,806.3287353515625,809.75,842.4000244140625,803.0,815.0499877929688,4433,2022-02-07
2022-02-14,797.7152709960938,801.0999755859375,844.9000244140625,781.8499755859375,809.7000122070312,8538,2022-02-14
2022-02-21,764.804931640625,768.0499877929688,801.0,706.0,793.4000244140625,5959,2022-02-21
2022-02-28,746.5822143554688,749.75,789.0,745.0,765.7000122070312,5753,2022-02-28
2022-03-07,779.3930053710938,782.7000122070312,808.6500244140625,712.25,746.0,4458,2022-03-07
2022-03-14,784.0233154296875,787.3499755859375,817.3499755859375,770.0499877929688,811.6500244140625,3220,2022-03-14
2022-03-21,763.9585571289062,767.2000122070312,813.5,755.5499877929688,813.5,12762,2022-03-21
2022-03-28,780.5879516601562,783.9000244140625,850.0,755.0499877929688,786.0499877929688,23310,2022-03-28
2022-04-04,790.4959106445312,793.8499755859375,839.0,777.0,784.25,12941,2022-04-04
2022-04-11,808.7186889648438,812.1500244140625,828.0,780.0,798.9500122070312,7757,2022-04-11
2022-04-18,794.6282958984375,798.0,820.9500122070312,792.5,820.0,4570,2022-04-18
2022-04-25,750.6648559570312,753.8499755859375,806.0,750.0,785.0,10335,2022-04-25
2022-05-02,708.6431884765625,711.6500244140625,787.9500122070312,691.2999877929688,753.8499755859375,7266,2022-05-02
2022-05-09,667.3683471679688,670.2000122070312,728.3499755859375,659.0,705.0999755859375,6190,2022-05-09
2022-05-16,684.3961181640625,687.2999877929688,731.2999877929688,656.25,656.25,4737,2022-05-16
2022-05-23,581.2836303710938,583.75,709.6500244140625,535.9000244140625,697.25,71690,2022-05-23
2022-05-30,655.2198486328125,658.0,699.0,589.0499877929688,609.8499755859375,17535,2022-05-30
2022-06-06,632.3170166015625,635.0,661.25,620.0499877929688,657.7000122070312,2328,2022-06-06
2022-06-13,618.276611328125,620.9000244140625,639.9500122070312,600.0,612.8499755859375,2598,2022-06-13
2022-06-20,592.6353759765625,595.1500244140625,616.0499877929688,579.75,604.0,7447,2022-06-20
2022-06-27,577.79833984375,580.25,610.0,570.0,595.1500244140625,5979,2022-06-27
2022-07-04,593.929931640625,596.4500122070312,613.1500244140625,562.7000122070312,580.25,8844,2022-07-04
2022-07-11,619.3221435546875,621.9500122070312,649.0,585.0499877929688,585.2999877929688,4049,2022-07-11
2022-07-18,632.7153930664062,635.4000244140625,645.0,576.7000122070312,622.2000122070312,10889,2022-07-18
2022-07-25,629.9271850585938,632.5999755859375,648.9500122070312,600.0,639.0,5346,2022-07-25
2022-08-01,700.7765502929688,703.75,723.8499755859375,624.8499755859375,627.0,9349,2022-08-01
2022-08-08,776.5052490234375,779.7999877929688,844.5,690.3499755859375,692.0,29253,2022-08-08
2022-08-15,735.1806030273438,738.2999877929688,780.0,730.0499877929688,779.7999877929688,7080,2022-08-15
2022-08-22,815.4898681640625,818.9500122070312,845.0,738.0,749.0,19917,2022-08-22
2022-08-29,855.3208618164062,858.9500122070312,925.0,789.5999755859375,800.0,18429,2022-08-29
2022-09-05,913.0259399414062,916.9000244140625,947.9500122070312,854.5999755859375,871.3499755859375,14963,2022-09-05
2022-09-12,893.5087890625,897.2999877929688,945.0,875.7999877929688,916.9000244140625,32006,2022-09-12
2022-09-19,885.393310546875,889.1500244140625,919.0,881.7000122070312,892.0,16613,2022-09-19
2022-09-26,1248.5797119140625,1251.800048828125,1294.4000244140625,843.0,899.0,192940,2022-09-26
2022-10-03,1522.6229248046875,1526.550048828125,1526.550048828125,1181.0,1249.0,96671,2022-10-03
2022-10-10,1508.2099609375,1512.0999755859375,1763.1500244140625,1440.0,1518.9000244140625,149169,2022-10-10
2022-10-17,1513.4964599609375,1517.4000244140625,1569.0,1442.4000244140625,1491.5999755859375,43132,2022-10-17
2022-10-24,1636.0302734375,1640.25,1754.0,1520.0,1521.0,25244,2022-10-24
2022-10-31,1532.447509765625,1536.4000244140625,1666.1500244140625,1521.25,1634.0,12905,2022-10-31
2022-11-07,1403.7794189453125,1407.4000244140625,1574.5999755859375,1390.1500244140625,1515.0,11320,2022-11-07
2022-11-14,1398.143798828125,1401.75,1450.0,1265.699951171875,1380.300048828125,19356,2022-11-14
2022-11-21,1349.9183349609375,1353.4000244140625,1435.0,1330.550048828125,1435.0,7057,2022-11-21
2022-11-28,1390.1146240234375,1393.699951171875,1408.8499755859375,1329.9000244140625,1340.0,4464,2022-11-28
2022-12-05,1375.5521240234375,1379.0999755859375,1461.949951171875,1365.0999755859375,1394.199951171875,5604,2022-12-05
2022-12-12,1318.59912109375,1322.0,1419.949951171875,1291.050048828125,1356.0,5080,2022-12-12
2022-12-19,1176.21630859375,1179.25,1400.0,1179.25,1325.4000244140625,10188,2022-12-19
2022-12-26,1251.621826171875,1254.8499755859375,1284.5999755859375,1122.050048828125,1122.050048828125,6173,2022-12-26
2023-01-02,1281.2952880859375,1284.5999755859375,1341.050048828125,1208.050048828125,1208.050048828125,2344,2023-01-02
2023-01-09,1268.5780029296875,1271.8499755859375,1331.9000244140625,1241.0,1241.0,2775,2023-01-09
2023-01-16,1254.3648681640625,1257.5999755859375,1300.0,1241.800048828125,1270.050048828125,2865,2023-01-16
2023-01-23,1129.636474609375,1132.550048828125,1320.0,1132.550048828125,1265.0,5162,2023-01-23
2023-01-30,1128.4893798828125,1131.4000244140625,1189.1500244140625,1110.0999755859375,1132.550048828125,5488,2023-01-30
2023-02-06,1253.467041015625,1256.699951171875,1311.949951171875,1074.8499755859375,1074.8499755859375,2516,2023-02-06
2023-02-13,1179.5079345703125,1182.550048828125,1341.0,1174.0,1247.199951171875,6867,2023-02-13
2023-02-20,1109.937255859375,1112.800048828125,1180.0,1080.0,1161.6500244140625,7019,2023-02-20
2023-02-27,1130.733642578125,1133.6500244140625,1145.0,1020.0,1102.050048828125,9463,2023-02-27
2023-03-06,1085.2508544921875,1088.050048828125,1174.949951171875,1076.0,1133.550048828125,5805,2023-03-06
2023-03-13,1082.3583984375,1085.1500244140625,1196.8499755859375,1050.0,1101.0,5474,2023-03-13
2023-03-20,1125.896240234375,1128.800048828125,1159.949951171875,1066.550048828125,1085.1500244140625,3525,2023-03-20
2023-03-27,1049.3934326171875,1052.0999755859375,1122.75,1044.5,1109.199951171875,9299,2023-03-27
2023-04-03,1090.0885009765625,1092.9000244140625,1111.9000244140625,1056.0,1056.0,3562,2023-04-03
2023-04-10,1122.455078125,1125.3499755859375,1149.5999755859375,1080.0,1094.050048828125,3643,2023-04-10
2023-04-17,1340.1934814453125,1343.6500244140625,1532.300048828125,1111.550048828125,1126.0,81568,2023-04-17
2023-04-24,1377.995849609375,1381.550048828125,1496.300048828125,1325.0,1378.0,48892,2023-04-24
2023-05-01,1321.142578125,1324.550048828125,1402.25,1311.0,1381.550048828125,4948,2023-05-01
2023-05-08,1410.2626953125,1413.9000244140625,1469.0,1301.199951171875,1344.3499755859375,26632,2023-05-08
2023-05-15,1373.856689453125,1377.4000244140625,1544.699951171875,1291.0,1449.0,30174,2023-05-15
2023-05-22,1329.0721435546875,1332.5,1431.5,1320.0,1368.0,13383,2023-05-22
2023-05-29,1378.59423828125,1382.1500244140625,1399.949951171875,1310.0,1340.050048828125,9435,2023-05-29
2023-06-05,1368.9193115234375,1372.449951171875,1480.0,1358.300048828125,1385.0,18075,2023-06-05
2023-06-12,1329.5208740234375,1332.949951171875,1430.0,1325.050048828125,1355.0,10804,2023-06-12
2023-06-19,1426.869873046875,1430.550048828125,1508.0,1305.0,1340.0,31113,2023-06-19
2023-06-26,1392.7576904296875,1396.3499755859375,1450.0,1322.050048828125,1390.0,11270,2023-06-26
2023-07-03,1331.6654052734375,1335.0999755859375,1440.0,1270.0,1396.3499755859375,8324,2023-07-03
2023-07-10,1334.6575927734375,1338.0999755859375,1403.449951171875,1285.5,1385.0,3204,2023-07-10
2023-07-17,1308.9241943359375,1312.300048828125,1360.0,1295.0,1359.0,2878,2023-07-17
2023-07-24,1335.5054931640625,1338.949951171875,1350.0999755859375,1297.0,1316.0,3091,2023-07-24
2023-07-31,1356.5013427734375,1360.0,1399.0,1320.0,1338.949951171875,3991,2023-07-31
2023-08-07,1320.1949462890625,1323.5999755859375,1388.0,1300.0999755859375,1362.0,9160,2023-08-07
2023-08-14,1426.520751953125,1430.199951171875,1480.0,1306.0,1306.0,20156,2023-08-14
2023-08-21,1595.7841796875,1599.9000244140625,1640.0,1432.0,1432.0,31791,2023-08-21
2023-08-28,1725.35009765625,1729.800048828125,1827.0,1580.0,1620.0,29004,2023-08-28
2023-09-04,1605.858154296875,1610.0,1695.199951171875,1610.0,1695.199951171875,8456,2023-09-04
2023-09-11,1506.1153564453125,1510.0,1610.0,1509.5,1577.800048828125,6042,2023-09-11
2023-09-18,1529.0562744140625,1533.0,1533.050048828125,1446.0,1485.0,2143,2023-09-18
2023-09-25,1519.599609375,1522.0,1555.0,1500.0,1526.0,1403,2023-09-25
2023-10-02,1580.90283203125,1583.4000244140625,1583.4000244140625,1491.5999755859375,1522.0,3053,2023-10-02
2023-10-09,1645.101318359375,1647.699951171875,1668.0,1510.0,1583.4000244140625,3418,2023-10-09
2023-10-16,1737.156005859375,1739.9000244140625,1789.0,1551.0,1681.0,5975,2023-10-16
2023-10-23,1836.149658203125,1839.050048828125,1900.0,1576.949951171875,1900.0,9690,2023-10-23
2023-10-30,1726.822265625,1729.550048828125,1888.0,1700.0999755859375,1888.0,8320,2023-10-30
2023-11-06,1729.4681396484375,1732.199951171875,1865.0,1725.0999755859375,1764.1500244140625,10127,2023-11-06
2023-11-13,1670.5611572265625,1673.199951171875,1894.0,1640.0,1865.0,15786,2023-11-13
2023-11-20,1612.9022216796875,1615.449951171875,1759.0,1598.75,1699.949951171875,19139,2023-11-20
2023-11-27,1623.3856201171875,1625.949951171875,1654.949951171875,1549.0,1615.449951171875,6758,2023-11-27
2023-12-04,1605.0645751953125,1607.5999755859375,1740.0,1557.050048828125,1678.0,6528,2023-12-04
2023-12-11,1568.4224853515625,1570.9000244140625,1650.0,1545.0,1638.550048828125,7760,2023-12-11
2023-12-18,1550.8502197265625,1553.300048828125,1601.9000244140625,1531.4000244140625,1598.0,3204,2023-12-18
2023-12-25,1507.6185302734375,1510.0,1590.0,1500.050048828125,1553.300048828125,4987,2023-12-25
2024-01-01,1513.209716796875,1515.5999755859375,1554.0,1486.0,1552.0,9225,2024-01-01
2024-01-08,2521.66650390625,2525.64990234375,2652.0,1531.0,1543.0,543746,2024-01-08
2024-01-15,2292.678466796875,2296.300048828125,2565.64990234375,2075.10009765625,2564.0,200895,2024-01-15
2024-01-22,2131.233642578125,2134.60009765625,2345.0,2111.0,2296.300048828125,24928,2024-01-22
2024-01-29,2039.228759765625,2042.449951171875,2160.0,1953.449951171875,2151.89990234375,47239,2024-01-29
2024-02-05,2160.68701171875,2164.10009765625,2180.0,2025.0,2064.300048828125,35407,2024-02-05
2024-02-12,2141.766845703125,2145.14990234375,2300.0,1966.6500244140625,2190.0,54597,2024-02-12
2024-02-19,2049.1630859375,2052.39990234375,2290.0,2045.0,2190.0,22967,2024-02-19
2024-02-26,1995.9970703125,1999.1500244140625,2100.0,1974.0999755859375,2060.0,20570,2024-02-26
2024-03-04,1893.60888671875,1896.5999755859375,2048.89990234375,1875.050048828125,2004.0,13417,2024-03-04
2024-03-11,1769.205322265625,1772.0,1946.5999755859375,1550.0,1928.0,22735,2024-03-11
2024-03-18,1746.64111328125,1749.4000244140625,1820.0,1664.050048828125,1760.0,13466,2024-03-18
2024-03-25,1664.17138671875,1666.800048828125,1792.800048828125,1611.0,1749.4000244140625,14867,2024-03-25
2024-04-01,1917.1217041015625,1920.1500244140625,1959.0,1666.800048828125,1666.800048828125,13503,2024-04-01
2024-04-08,1858.7637939453125,1861.699951171875,1974.949951171875,1836.75,1974.949951171875,11557,2024-04-08
2024-04-15,1828.31201171875,1831.199951171875,1949.0,1725.050048828125,1800.0,16390,2024-04-15
2024-04-22,1819.4759521484375,1822.3499755859375,1899.0,1736.1500244140625,1822.0,18354,2024-04-22
2024-04-29,1783.7822265625,1786.5999755859375,1840.0,1774.949951171875,1839.0,5589,2024-04-29
2024-05-06,1690.3299560546875,1693.0,1798.300048828125,1670.0,1798.300048828125,9605,2024-05-06
2024-05-13,1706.75390625,1709.449951171875,1773.0,1654.300048828125,1689.0,10384,2024-05-13
2024-05-20,1701.5123291015625,1704.199951171875,1798.0,1680.0,1719.3499755859375,11145,2024-05-20
2024-05-27,1594.8807373046875,1597.4000244140625,1772.0,1570.5999755859375,1740.0,25948,2024-05-27
2024-06-03,1563.5802001953125,1566.050048828125,1659.949951171875,1440.0,1659.9000244140625,19727,2024-06-03
2024-06-10,1546.906494140625,1549.3499755859375,1625.0,1490.0,1579.0,16594,2024-06-10
2024-06-17,1566.875,1569.3499755859375,1602.699951171875,1515.0,1549.3499755859375,14355,2024-06-17
2024-06-24,1483.7562255859375,1486.0999755859375,1621.0,1475.0,1621.0,16942,2024-06-24
2024-07-01,1464.2371826171875,1466.550048828125,1538.949951171875,1441.800048828125,1506.0999755859375,22098,2024-07-01
2024-07-08,1462.43994140625,1464.75,1519.1500244140625,1452.3499755859375,1466.5999755859375,14160,2024-07-08
2024-07-15,1411.0211181640625,1413.25,1491.0,1345.449951171875,1458.0,13561,2024-07-15
2024-07-22,1459.7940673828125,1462.0999755859375,1481.0,1350.5,1413.25,12493,2024-07-22
2024-07-29,1553.49609375,1555.949951171875,1749.0,1493.949951171875,1517.0,71025,2024-07-29
2024-08-05,1498.8323974609375,1501.199951171875,1575.8499755859375,1452.300048828125,1521.0,10069,2024-08-05
2024-08-12,1415.9632568359375,1418.199951171875,1567.0,1410.0,1504.0,13450,2024-08-12
2024-08-19,1442.671142578125,1444.949951171875,1475.0,1417.550048828125,1439.949951171875,8334,2024-08-19
2024-08-26,1577.30859375,1579.800048828125,1661.949951171875,1446.25,1490.0,34771,2024-08-26
2024-09-02,1793.7166748046875,1796.550048828125,1871.75,1575.0,1575.0,96125,2024-09-02
2024-09-09,1663.672119140625,1666.300048828125,1800.0,1648.199951171875,1800.0,19047,2024-09-09
2024-09-16,1609.2081298828125,1611.75,1690.0,1600.0,1679.9000244140625,7822,2024-09-16
2024-09-23,2015.668701171875,2016.4000244140625,2224.85009765625,1600.0,1658.0,219954,2024-09-23
2024-09-30,1856.326416015625,1857.0,2049.949951171875,1823.0,2010.0,22320,2024-09-30
2024-10-07,1914.25537109375,1914.949951171875,1999.0,1780.0,1882.0,28917,2024-10-07
2024-10-14,1795.74853515625,1796.4000244140625,1935.449951171875,1780.0,1901.0,14742,2024-10-14
2024-10-21,1683.5391845703125,1684.1500244140625,1811.5,1669.0,1811.5,11999,2024-10-21
2024-10-28,1879.3681640625,1880.050048828125,1977.0,1685.3499755859375,1753.949951171875,20826,2024-10-28
2024-11-04,1821.5390625,1822.199951171875,1920.0,1804.8499755859375,1863.0,16408,2024-11-04
2024-11-11,1752.4141845703125,1753.050048828125,1826.199951171875,1710.199951171875,1786.0,6661,2024-11-11
2024-11-18,1727.2733154296875,1727.9000244140625,1815.0,1689.1500244140625,1757.0,8264,2024-11-18
2024-11-25,1856.92626953125,1857.5999755859375,1888.8499755859375,1745.449951171875,1760.0,14268,2024-11-25
2024-12-02,1899.8106689453125,1900.5,1950.0,1833.0,1866.0,14218,2024-12-02
2024-12-09,1817.54052734375,1818.199951171875,1939.949951171875,1788.8499755859375,1920.0,8642,2024-12-09
2024-12-16,1775.90576171875,1776.550048828125,1845.0,1743.050048828125,1832.5,11922,2024-12-16
2024-12-23,1743.8673095703125,1744.5,1828.0,1725.550048828125,1828.0,5828,2024-12-23
2024-12-30,1802.046142578125,1802.699951171875,1820.0,1690.0,1753.699951171875,10084,2024-12-30
2025-01-06,1663.9462890625,1664.550048828125,1800.0,1651.0,1800.0,7178,2025-01-06
2025-01-13,1758.2120361328125,1758.8499755859375,1784.949951171875,1505.050048828125,1634.0,15520,2025-01-13
2025-01-20,1612.7647705078125,1613.3499755859375,1787.5999755859375,1599.949951171875,1747.300048828125,7719,2025-01-20
2025-01-27,1599.6695556640625,1600.25,1619.6500244140625,1418.050048828125,1555.0,6921,2025-01-27
2025-02-03,1655.9991455078125,1656.5999755859375,1668.949951171875,1569.050048828125,1580.1500244140625,4343,2025-02-03
2025-02-10,1378.0999755859375,1378.5999755859375,1650.0,1335.0,1650.0,20713,2025-02-10
2025-02-17,1357.75732421875,1358.25,1439.949951171875,1198.25,1392.3499755859375,21370,2025-02-17
2025-02-24,1284.050048828125,1284.050048828125,1417.449951171875,1280.0,1388.0,6601,2025-02-24
2025-03-03,1348.949951171875,1348.949951171875,1355.5,1254.050048828125,1309.0,12444,2025-03-03
2025-03-10,1274.050048828125,1274.050048828125,1444.0,1224.050048828125,1444.0,18004,2025-03-10
2025-03-17,1281.949951171875,1281.949951171875,1288.0,1226.0999755859375,1252.0,17656,2025-03-17
2025-03-24,1201.4000244140625,1201.4000244140625,1309.0,1183.6500244140625,1289.0,17642,2025-03-24
2025-03-31,1240.699951171875,1240.699951171875,1281.949951171875,1201.4000244140625,1201.4000244140625,5077,2025-03-31
2025-04-07,1236.8499755859375,1236.8499755859375,1250.0,1160.0,1204.0,5368,2025-04-07
2025-04-14,1278.300048828125,1278.300048828125,1293.300048828125,1238.699951171875,1250.0,2661,2025-04-14
2025-04-21,1297.5999755859375,1297.5999755859375,1424.0,1262.0,1262.0,15680,2025-04-21
2025-04-28,1269.199951171875,1269.199951171875,1327.9000244140625,1236.0,1271.0,2685,2025-04-28
2025-05-05,1236.199951171875,1236.199951171875,1307.0,1213.199951171875,1279.0999755859375,3407,2025-05-05
2025-05-12,1318.199951171875,1318.199951171875,1380.0,1241.0999755859375,1280.0,7925,2025-05-12
2025-05-19,1260.800048828125,1260.800048828125,1333.199951171875,1220.199951171875,1318.199951171875,7402,2025-05-19
2025-05-26,1325.300048828125,1325.300048828125,1382.9000244140625,1260.199951171875,1283.199951171875,10907,2025-05-26
2025-06-02,1281.4000244140625,1281.4000244140625,1363.9000244140625,1261.0,1348.0,10872,2025-06-02
2025-06-09,1279.699951171875,1279.699951171875,1339.300048828125,1254.9000244140625,1273.0,15650,2025-06-09
2025-06-16,1279.4000244140625,1279.4000244140625,1299.0,1246.199951171875,1266.0,6352,2025-06-16
2025-06-23,1285.9000244140625,1285.9000244140625,1318.4000244140625,1254.0,1289.0,7512,2025-06-23
2025-06-30,1467.300048828125,1467.300048828125,1524.699951171875,1272.0,1309.0,35657,2025-06-30
2025-07-07,1388.5999755859375,1388.5999755859375,1562.4000244140625,1380.0,1519.0,11602,2025-07-07
2025-07-14,1521.0,1521.0,1605.0,1378.5999755859375,1409.4000244140625,70058,2025-07-14
