Date,Adj Close_JKPAPER.NS,Close_JKPAPER.NS,High_JKPAPER.NS,Low_JKPAPER.NS,Open_JKPAPER.NS,Volume_JKPAPER.NS,Date
2021-06-07,161.18768310546875,172.8000030517578,179.10000610351562,157.39999389648438,160.25,13060500,2021-06-07
2021-06-14,156.7102508544922,168.0,181.6999969482422,160.5,173.0,7479788,2021-06-14
2021-06-21,186.1866912841797,199.60000610351562,218.0,163.3000030517578,165.0,47022333,2021-06-21
2021-06-28,204.84266662597656,219.60000610351562,226.85000610351562,191.25,201.5500030517578,37752675,2021-06-28
2021-07-05,210.90586853027344,226.10000610351562,237.4499969482422,216.0,221.5,17653616,2021-07-05
2021-07-12,204.37628173828125,219.10000610351562,230.85000610351562,218.10000610351562,227.10000610351562,5974862,2021-07-12
2021-07-19,204.60948181152344,219.35000610351562,234.6999969482422,207.64999389648438,218.0,8875210,2021-07-19
2021-07-26,243.6004638671875,261.1499938964844,274.0,214.8000030517578,217.0,27724383,2021-07-26
2021-08-02,241.3617401123047,258.75,274.95001220703125,239.75,264.3999938964844,15447997,2021-08-02
2021-08-09,245.7925567626953,263.5,284.8999938964844,245.0,258.75,26493972,2021-08-09
2021-08-16,230.3061981201172,242.9499969482422,269.3500061035156,240.0,264.3500061035156,6049355,2021-08-16
2021-08-23,227.08314514160156,239.5500030517578,249.8000030517578,218.10000610351562,241.85000610351562,12731348,2021-08-23
2021-08-30,231.68072509765625,244.39999389648438,251.85000610351562,239.0,240.14999389648438,7657848,2021-08-30
2021-09-06,239.73837280273438,252.89999389648438,259.79998779296875,239.3000030517578,245.5,9446108,2021-09-06
2021-09-13,230.73277282714844,243.39999389648438,258.0,241.25,252.8000030517578,4829978,2021-09-13
2021-09-20,223.33871459960938,235.60000610351562,246.5,228.0,242.89999389648438,4777412,2021-09-20
2021-09-27,215.7550506591797,227.60000610351562,244.0,218.8000030517578,237.8000030517578,13772132,2021-09-27
2021-10-04,234.05062866210938,246.89999389648438,253.64999389648438,227.6999969482422,228.0500030517578,16789998,2021-10-04
2021-10-11,237.98464965820312,251.0500030517578,254.89999389648438,242.6999969482422,248.0,4914577,2021-10-11
2021-10-18,213.85914611816406,225.60000610351562,255.0,221.75,251.89999389648438,5500282,2021-10-18
2021-10-25,213.9065399169922,225.64999389648438,239.75,220.3000030517578,229.85000610351562,9242879,2021-10-25
2021-11-01,217.4139862060547,229.35000610351562,230.0,224.0,225.8000030517578,1488746,2021-11-01
2021-11-08,213.24298095703125,224.9499969482422,235.5,222.85000610351562,232.6999969482422,3048167,2021-11-08
2021-11-15,205.137939453125,216.39999389648438,227.5500030517578,213.5,225.9499969482422,1656154,2021-11-15
2021-11-22,201.2039337158203,212.25,223.0,207.14999389648438,220.0,1847501,2021-11-22
2021-11-29,198.64442443847656,209.5500030517578,218.89999389648438,197.64999389648438,212.25,3071809,2021-11-29
2021-12-06,202.2466583251953,213.35000610351562,218.6999969482422,203.3000030517578,209.5500030517578,2080716,2021-12-06
2021-12-13,193.3832550048828,204.0,221.5,203.10000610351562,214.8000030517578,2372383,2021-12-13
2021-12-20,189.733642578125,200.14999389648438,207.0,192.0,202.0,2087605,2021-12-20
2021-12-27,194.426025390625,205.10000610351562,209.60000610351562,197.14999389648438,197.14999389648438,2411769,2021-12-27
2022-01-03,199.82940673828125,210.8000030517578,217.1999969482422,201.35000610351562,205.0,5347355,2022-01-03
2022-01-10,201.29873657226562,212.35000610351562,215.8000030517578,208.0,212.0,2800502,2022-01-10
2022-01-17,213.47996520996094,225.1999969482422,236.1999969482422,216.0,218.0,10072765,2022-01-17
2022-01-24,202.38888549804688,213.5,227.4499969482422,205.5,225.39999389648438,2846150,2022-01-24
2022-01-31,227.225341796875,239.6999969482422,242.64999389648438,214.0500030517578,215.9499969482422,6409302,2022-01-31
2022-02-07,219.87867736816406,231.9499969482422,248.0500030517578,221.3000030517578,240.0,5013080,2022-02-07
2022-02-14,224.9976348876953,237.35000610351562,243.9499969482422,215.1999969482422,225.0,4194961,2022-02-14
2022-02-21,202.2466583251953,213.35000610351562,236.35000610351562,203.5,232.1999969482422,3539227,2022-02-21
2022-02-28,216.27642822265625,228.14999389648438,232.89999389648438,210.14999389648438,214.0,2582988,2022-02-28
2022-03-07,252.63058471679688,266.5,272.3500061035156,216.9499969482422,223.0,16023240,2022-03-07
2022-03-14,285.2403259277344,300.8999938964844,313.04998779296875,265.79998779296875,268.3999938964844,31507602,2022-03-14
2022-03-21,286.70965576171875,302.45001220703125,324.8999938964844,296.29998779296875,304.0,10316042,2022-03-21
2022-03-28,307.4225158691406,324.29998779296875,328.3999938964844,290.0,303.0,7790442,2022-03-28
2022-04-04,314.200439453125,331.45001220703125,347.5,314.6000061035156,328.70001220703125,8707388,2022-04-04
2022-04-11,326.71343994140625,344.6499938964844,348.0,313.0,333.8999938964844,4127430,2022-04-11
2022-04-18,335.4820556640625,353.8999938964844,387.3999938964844,340.1499938964844,345.0,16505874,2022-04-18
2022-04-25,339.4635314941406,358.1000061035156,373.54998779296875,343.3999938964844,352.0,8226096,2022-04-25
2022-05-02,320.59912109375,338.20001220703125,364.3999938964844,336.04998779296875,357.3999938964844,3292463,2022-05-02
2022-05-09,289.55352783203125,305.45001220703125,337.0,282.79998779296875,337.0,7145205,2022-05-09
2022-05-16,332.40118408203125,350.6499938964844,367.5,302.1000061035156,307.0,20189242,2022-05-16
2022-05-23,318.2766418457031,335.75,363.0,315.20001220703125,353.8999938964844,8337370,2022-05-23
2022-05-30,319.88818359375,337.45001220703125,353.0,328.29998779296875,344.0,5885607,2022-05-30
2022-06-06,320.9308776855469,338.54998779296875,349.8999938964844,328.0,338.95001220703125,5673077,2022-06-06
2022-06-13,285.6194763183594,301.29998779296875,334.04998779296875,296.29998779296875,332.20001220703125,2908263,2022-06-13
2022-06-20,268.98284912109375,283.75,302.8999938964844,267.1000061035156,297.0,5263965,2022-06-20
2022-06-27,288.36859130859375,304.20001220703125,314.8999938964844,285.54998779296875,289.0,8937565,2022-06-27
2022-07-04,284.2923583984375,299.8999938964844,313.6499938964844,297.5,305.6000061035156,4953821,2022-07-04
2022-07-11,288.6529846191406,304.5,313.1499938964844,295.6000061035156,300.25,5846757,2022-07-11
2022-07-18,312.3992614746094,329.54998779296875,335.95001220703125,303.5,306.79998779296875,8858291,2022-07-18
2022-07-25,328.70416259765625,346.75,349.0,325.29998779296875,330.3999938964844,5885899,2022-07-25
2022-08-01,362.16705322265625,382.04998779296875,402.0,350.95001220703125,351.0,17718141,2022-08-01
2022-08-08,402.97662353515625,425.1000061035156,442.3999938964844,375.04998779296875,383.29998779296875,19738310,2022-08-08
2022-08-15,397.8576354980469,419.70001220703125,449.95001220703125,416.04998779296875,425.1000061035156,7153594,2022-08-15
2022-08-22,393.11785888671875,414.70001220703125,439.20001220703125,406.70001220703125,419.3999938964844,10222229,2022-08-22
2022-08-29,405.7405090332031,422.3999938964844,433.45001220703125,400.0,404.3999938964844,4917720,2022-08-29
2022-09-05,403.6273193359375,420.20001220703125,436.0,412.6499938964844,423.5,5721268,2022-09-05
2022-09-12,391.764404296875,407.8500061035156,444.8999938964844,404.3999938964844,422.8999938964844,7681388,2022-09-12
2022-09-19,369.4313659667969,384.6000061035156,414.75,382.6499938964844,409.20001220703125,3840336,2022-09-19
2022-09-26,363.57196044921875,378.5,382.79998779296875,352.0,382.79998779296875,5504258,2022-09-26
2022-10-03,376.3954162597656,391.8500061035156,394.5,367.20001220703125,379.0,3522024,2022-10-03
2022-10-10,376.4434509277344,391.8999938964844,402.20001220703125,372.1000061035156,387.3999938964844,5665221,2022-10-10
2022-10-17,369.91168212890625,385.1000061035156,401.0,378.0,390.6000061035156,4147838,2022-10-17
2022-10-24,394.98223876953125,411.20001220703125,413.8999938964844,383.29998779296875,388.3999938964844,3451841,2022-10-24
2022-10-31,381.34234619140625,397.0,424.79998779296875,391.1000061035156,419.95001220703125,10055776,2022-10-31
2022-11-07,396.9994201660156,413.29998779296875,416.95001220703125,391.1499938964844,401.0,5024735,2022-11-07
2022-11-14,407.3735046386719,424.1000061035156,432.0,412.20001220703125,415.3999938964844,5309529,2022-11-14
2022-11-21,395.70269775390625,411.95001220703125,436.0,411.0,424.70001220703125,5788359,2022-11-21
2022-11-28,397.76788330078125,414.1000061035156,426.79998779296875,404.25,410.1000061035156,4853642,2022-11-28
2022-12-05,387.778076171875,403.70001220703125,416.6000061035156,398.25,415.8999938964844,2291808,2022-12-05
2022-12-12,397.0954895019531,413.3999938964844,427.6499938964844,405.0,410.0,4493465,2022-12-12
2022-12-19,358.1928405761719,372.8999938964844,453.20001220703125,370.0,413.45001220703125,18582760,2022-12-19
2022-12-26,392.9651184082031,409.1000061035156,415.3500061035156,362.0,372.70001220703125,4315634,2022-12-26
2023-01-02,394.8861999511719,411.1000061035156,424.6000061035156,407.1000061035156,410.04998779296875,2755947,2023-01-02
2023-01-09,398.2961730957031,414.6499938964844,422.95001220703125,409.1000061035156,414.0,2275209,2023-01-09
2023-01-16,405.6925048828125,422.3500061035156,426.0,407.5,415.0,1948776,2023-01-16
2023-01-23,372.5531921386719,387.8500061035156,423.0,380.54998779296875,422.3500061035156,2010779,2023-01-23
2023-01-30,384.8963928222656,400.70001220703125,415.3999938964844,389.75,389.79998779296875,2650405,2023-01-30
2023-02-06,376.8757019042969,392.3500061035156,424.95001220703125,390.25,408.1499938964844,5144103,2023-02-06
2023-02-13,380.6218566894531,396.25,397.8999938964844,385.04998779296875,392.45001220703125,2050119,2023-02-13
2023-02-20,380.0469970703125,391.6499938964844,401.95001220703125,386.0,398.20001220703125,1643801,2023-02-20
2023-02-27,379.3192443847656,390.8999938964844,399.6000061035156,378.20001220703125,389.1000061035156,2307051,2023-02-27
2023-03-06,377.47552490234375,389.0,397.79998779296875,387.20001220703125,391.8999938964844,1704819,2023-03-06
2023-03-13,373.30291748046875,384.70001220703125,393.8999938964844,348.29998779296875,389.95001220703125,6038930,2023-03-13
2023-03-20,357.87396240234375,368.79998779296875,395.0,364.0,391.79998779296875,2103187,2023-03-20
2023-03-27,370.3918151855469,381.70001220703125,383.95001220703125,352.1499938964844,368.79998779296875,1976384,2023-03-27
2023-04-03,373.9337158203125,385.3500061035156,390.0,381.70001220703125,382.75,1112505,2023-04-03
2023-04-10,368.7421569824219,380.0,389.6000061035156,377.1000061035156,381.79998779296875,1706334,2023-04-10
2023-04-17,359.2325134277344,370.20001220703125,381.79998779296875,363.79998779296875,380.70001220703125,1481519,2023-04-17
2023-04-24,366.12213134765625,377.29998779296875,379.04998779296875,364.1499938964844,368.0,1657068,2023-04-24
2023-05-01,369.5669860839844,380.8500061035156,385.0,377.29998779296875,377.29998779296875,1780695,2023-05-01
2023-05-08,367.62628173828125,378.8500061035156,389.8999938964844,376.45001220703125,385.0,2485859,2023-05-08
2023-05-15,345.7928161621094,356.3500061035156,388.20001220703125,354.5,380.3500061035156,3373046,2023-05-15
2023-05-22,326.3368225097656,336.29998779296875,360.25,327.0,357.3500061035156,3366289,2023-05-22
2023-05-29,320.32049560546875,330.1000061035156,345.70001220703125,327.6000061035156,342.8500061035156,2702669,2023-05-29
2023-06-05,315.6626892089844,325.29998779296875,334.75,324.3500061035156,334.75,2091091,2023-06-05
2023-06-12,316.3904724121094,326.04998779296875,330.95001220703125,318.6000061035156,325.29998779296875,2322454,2023-06-12
2023-06-19,309.6949157714844,319.1499938964844,332.1499938964844,316.29998779296875,327.95001220703125,2288257,2023-06-19
2023-06-26,310.7623291015625,320.25,326.5,312.29998779296875,319.20001220703125,1705875,2023-06-26
2023-07-03,301.7863464355469,311.0,323.8999938964844,309.79998779296875,322.75,3927536,2023-07-03
2023-07-10,300.3307800292969,309.5,317.29998779296875,306.3999938964844,313.0,2327880,2023-07-10
2023-07-17,307.8996887207031,317.29998779296875,329.20001220703125,311.0,311.95001220703125,3571625,2023-07-17
2023-07-24,313.62493896484375,323.20001220703125,336.0,312.04998779296875,318.8500061035156,10023829,2023-07-24
2023-07-31,321.14532470703125,330.95001220703125,347.25,324.1000061035156,324.1000061035156,6160601,2023-07-31
2023-08-07,322.8919982910156,332.75,337.0,328.8999938964844,336.0,2119034,2023-08-07
2023-08-14,358.3591613769531,369.29998779296875,375.0,327.04998779296875,333.3999938964844,11311318,2023-08-14
2023-08-21,363.82757568359375,370.8999938964844,383.45001220703125,355.3500061035156,370.8999938964844,10846035,2023-08-21
2023-08-28,360.6885986328125,367.70001220703125,376.75,358.79998779296875,373.95001220703125,4645661,2023-08-28
2023-09-04,389.7241516113281,397.29998779296875,407.70001220703125,363.1000061035156,368.20001220703125,18883745,2023-09-04
2023-09-11,388.54705810546875,396.1000061035156,409.0,365.1499938964844,399.0,8579069,2023-09-11
2023-09-18,375.4516296386719,382.75,399.0,377.1000061035156,396.8999938964844,2495020,2023-09-18
2023-09-25,385.4571228027344,392.95001220703125,397.8999938964844,381.0,383.29998779296875,3627647,2023-09-25
2023-10-02,380.60150146484375,388.0,395.70001220703125,382.5,392.95001220703125,1581055,2023-10-02
2023-10-09,389.28277587890625,396.8500061035156,408.70001220703125,376.3999938964844,380.3500061035156,7117026,2023-10-09
2023-10-16,392.617919921875,400.25,415.29998779296875,391.0,398.54998779296875,5033569,2023-10-16
2023-10-23,374.81402587890625,382.1000061035156,402.3500061035156,365.04998779296875,400.25,3239178,2023-10-23
2023-10-30,375.1573486328125,382.45001220703125,389.75,372.6000061035156,383.8999938964844,1635502,2023-10-30
2023-11-06,370.20361328125,377.3999938964844,381.8999938964844,366.1499938964844,373.0,3131933,2023-11-06
2023-11-13,364.6123352050781,371.70001220703125,382.8999938964844,370.54998779296875,380.0,1429069,2023-11-13
2023-11-20,366.37799072265625,373.5,383.3999938964844,370.0,371.70001220703125,2266199,2023-11-20
2023-11-27,363.239013671875,370.29998779296875,376.20001220703125,364.0,373.5,1605541,2023-11-27
2023-12-04,387.0265808105469,394.54998779296875,408.0,366.95001220703125,373.8500061035156,9855831,2023-12-04
2023-12-11,378.6396179199219,386.0,402.8999938964844,382.6499938964844,395.79998779296875,3032485,2023-12-11
2023-12-18,381.8276672363281,389.25,406.20001220703125,377.45001220703125,387.70001220703125,4670026,2023-12-18
2023-12-25,399.04302978515625,406.79998779296875,419.95001220703125,389.25,389.25,9385304,2023-12-25
2024-01-01,389.28277587890625,396.8500061035156,410.3999938964844,394.1499938964844,407.95001220703125,2993759,2024-01-01
2024-01-08,386.38897705078125,393.8999938964844,400.0,386.0,398.5,2490001,2024-01-08
2024-01-15,421.7516174316406,429.95001220703125,433.29998779296875,392.20001220703125,398.0,15020275,2024-01-15
2024-01-22,412.677978515625,420.70001220703125,441.3999938964844,399.1000061035156,429.95001220703125,4176554,2024-01-22
2024-01-29,409.3427734375,417.29998779296875,452.0,415.04998779296875,421.0,9566334,2024-01-29
2024-02-05,384.4761962890625,391.95001220703125,417.75,388.0,415.25,6722965,2024-02-05
2024-02-12,376.9720458984375,384.29998779296875,394.54998779296875,377.5,392.3500061035156,2694531,2024-02-12
2024-02-19,374.8046569824219,378.6499938964844,385.95001220703125,370.04998779296875,380.0,2213057,2024-02-19
2024-02-26,366.638427734375,370.3999938964844,382.8999938964844,363.54998779296875,382.0,2641771,2024-02-26
2024-03-04,368.2221984863281,372.0,378.1000061035156,370.79998779296875,377.75,1577832,2024-03-04
2024-03-11,337.58648681640625,341.04998779296875,373.6499938964844,339.1000061035156,372.29998779296875,2833464,2024-03-11
2024-03-18,324.8175048828125,328.1499938964844,348.8999938964844,326.95001220703125,341.95001220703125,4620109,2024-03-18
2024-03-25,319.1754150390625,322.45001220703125,329.95001220703125,319.1000061035156,328.1499938964844,3843357,2024-03-25
2024-04-01,348.6727600097656,352.25,354.8999938964844,327.0,329.0,5731681,2024-04-01
2024-04-08,359.01666259765625,362.70001220703125,371.0,353.3999938964844,354.95001220703125,3687188,2024-04-08
2024-04-15,347.4354553222656,351.0,365.54998779296875,346.0,351.25,2229052,2024-04-15
2024-04-22,382.4759521484375,386.3999938964844,388.8500061035156,352.04998779296875,353.29998779296875,5064645,2024-04-22
2024-04-29,381.63458251953125,385.54998779296875,393.6499938964844,379.5,388.8999938964844,2695887,2024-04-29
2024-05-06,352.53314208984375,356.1499938964844,388.5,351.75,385.54998779296875,2459457,2024-05-06
2024-05-13,375.3490905761719,379.20001220703125,381.04998779296875,342.95001220703125,356.20001220703125,7361503,2024-05-13
2024-05-20,373.913818359375,377.75,387.6000061035156,365.95001220703125,376.95001220703125,2785098,2024-05-20
2024-05-27,381.5851135253906,385.5,387.5,370.8500061035156,377.70001220703125,3593057,2024-05-27
2024-06-03,401.72845458984375,405.8500061035156,407.54998779296875,346.5,391.0,5455680,2024-06-03
2024-06-10,485.81573486328125,490.79998779296875,498.0,408.0,409.5,22288686,2024-06-10
2024-06-17,504.5238037109375,509.70001220703125,527.9500122070312,487.29998779296875,490.79998779296875,14604788,2024-06-17
2024-06-24,536.644287109375,542.1500244140625,562.0,516.5999755859375,520.0,19894889,2024-06-24
2024-07-01,570.2990112304688,576.1500244140625,638.75,531.2999877929688,548.0,44679999,2024-07-01
2024-07-08,554.1644897460938,559.8499755859375,591.0,542.0,576.1500244140625,5311155,2024-07-08
2024-07-15,545.0579833984375,550.6500244140625,599.0,546.0,565.0,4648558,2024-07-15
2024-07-22,515.758544921875,521.0499877929688,573.6500244140625,498.95001220703125,546.9500122070312,4243395,2024-07-22
2024-07-29,492.3982238769531,497.45001220703125,531.0,484.1000061035156,524.2000122070312,3896708,2024-07-29
2024-08-05,481.3614196777344,486.29998779296875,497.0,454.04998779296875,494.8500061035156,3971057,2024-08-05
2024-08-12,476.9071350097656,481.79998779296875,499.0,470.3500061035156,485.0,2040551,2024-08-12
2024-08-19,470.3741760253906,475.20001220703125,501.0,468.45001220703125,484.0,3457112,2024-08-19
2024-08-26,458.95001220703125,458.95001220703125,478.8999938964844,455.5,477.3999938964844,1775269,2024-08-26
2024-09-02,446.20001220703125,446.20001220703125,478.45001220703125,442.5,461.45001220703125,3039496,2024-09-02
2024-09-09,455.5,455.5,459.8999938964844,429.1000061035156,449.1499938964844,3572763,2024-09-09
2024-09-16,457.04998779296875,457.04998779296875,474.0,444.1000061035156,459.70001220703125,2909735,2024-09-16
2024-09-23,450.0,450.0,465.8999938964844,447.54998779296875,458.8999938964844,2406757,2024-09-23
2024-09-30,490.1000061035156,490.1000061035156,494.95001220703125,444.75,452.5,8051541,2024-09-30
2024-10-07,505.6000061035156,505.6000061035156,523.3499755859375,472.5,495.5,9364648,2024-10-07
2024-10-14,489.54998779296875,489.54998779296875,517.4500122070312,480.1499938964844,502.0,2872295,2024-10-14
2024-10-21,440.54998779296875,440.54998779296875,497.5,439.0,492.6000061035156,1996238,2024-10-21
2024-10-28,466.79998779296875,466.79998779296875,468.0,434.25,442.0,1190687,2024-10-28
2024-11-04,437.1499938964844,437.1499938964844,468.3500061035156,426.0,462.8999938964844,3441786,2024-11-04
2024-11-11,397.20001220703125,397.20001220703125,443.75,395.29998779296875,437.95001220703125,1796650,2024-11-11
2024-11-18,402.95001220703125,402.95001220703125,414.45001220703125,388.1000061035156,397.3999938964844,1148683,2024-11-18
2024-11-25,423.3999938964844,423.3999938964844,430.0,406.75,407.0,1307969,2024-11-25
2024-12-02,483.1499938964844,483.1499938964844,485.0,420.1499938964844,420.1499938964844,7014758,2024-12-02
2024-12-09,454.8999938964844,454.8999938964844,490.54998779296875,452.04998779296875,487.5,3110098,2024-12-09
2024-12-16,435.70001220703125,435.70001220703125,482.20001220703125,434.0,464.0,4116653,2024-12-16
2024-12-23,425.20001220703125,425.20001220703125,444.0,421.04998779296875,443.95001220703125,810062,2024-12-23
2024-12-30,422.8999938964844,422.8999938964844,431.20001220703125,402.04998779296875,426.8999938964844,2004590,2024-12-30
2025-01-06,403.8999938964844,403.8999938964844,425.3500061035156,398.0,422.8500061035156,1146380,2025-01-06
2025-01-13,391.20001220703125,391.20001220703125,406.8500061035156,382.45001220703125,398.0,1361556,2025-01-13
2025-01-20,391.70001220703125,391.70001220703125,424.70001220703125,383.20001220703125,391.25,1650276,2025-01-20
2025-01-27,367.25,367.25,391.70001220703125,350.1499938964844,390.8500061035156,2693940,2025-01-27
2025-02-03,339.95001220703125,339.95001220703125,375.70001220703125,338.1499938964844,365.79998779296875,2243395,2025-02-03
2025-02-10,317.1000061035156,317.1000061035156,342.79998779296875,312.0,342.79998779296875,2169315,2025-02-10
2025-02-17,294.95001220703125,294.95001220703125,327.1000061035156,292.1499938964844,317.25,3653064,2025-02-17
2025-02-24,287.45001220703125,287.45001220703125,298.8999938964844,277.5,293.54998779296875,3344819,2025-02-24
2025-03-03,310.1000061035156,310.1000061035156,314.0,275.75,292.1000061035156,3299418,2025-03-03
2025-03-10,297.54998779296875,297.54998779296875,312.8999938964844,290.75,312.20001220703125,3157542,2025-03-10
2025-03-17,318.3500061035156,318.3500061035156,321.45001220703125,287.70001220703125,299.8500061035156,2426242,2025-03-17
2025-03-24,312.3500061035156,312.3500061035156,336.5,308.54998779296875,319.95001220703125,3376237,2025-03-24
2025-03-31,318.25,318.25,330.54998779296875,312.3500061035156,312.3500061035156,1592098,2025-03-31
2025-04-07,320.6000061035156,320.6000061035156,323.54998779296875,290.0,300.0,1075790,2025-04-07
2025-04-14,330.5,330.5,333.54998779296875,322.25,327.0,839128,2025-04-14
2025-04-21,326.70001220703125,326.70001220703125,348.79998779296875,323.29998779296875,337.0,1520178,2025-04-21
2025-04-28,308.70001220703125,308.70001220703125,334.54998779296875,308.3500061035156,325.1000061035156,1215256,2025-04-28
2025-05-05,308.45001220703125,308.45001220703125,321.45001220703125,296.8500061035156,311.79998779296875,1877443,2025-05-05
2025-05-12,353.25,353.25,355.20001220703125,314.6499938964844,318.95001220703125,2483304,2025-05-12
2025-05-19,360.0,360.0,367.8999938964844,335.3500061035156,355.5,3103300,2025-05-19
2025-05-26,366.04998779296875,366.04998779296875,372.0,358.6000061035156,360.20001220703125,1409829,2025-05-26
2025-06-02,374.45001220703125,374.45001220703125,379.8999938964844,364.3999938964844,365.20001220703125,1573208,2025-06-02
2025-06-09,365.04998779296875,365.04998779296875,388.0,361.3999938964844,374.45001220703125,2086016,2025-06-09
2025-06-16,354.8500061035156,354.8500061035156,370.3500061035156,348.45001220703125,366.5,895348,2025-06-16
2025-06-23,371.95001220703125,371.95001220703125,375.0,350.3500061035156,352.0,1137795,2025-06-23
2025-06-30,406.29998779296875,406.29998779296875,412.70001220703125,364.25,373.79998779296875,8540627,2025-06-30
2025-07-07,391.25,391.25,414.0,385.25,401.0,3987211,2025-07-07
