Date,Adj Close_ORBTEXP.NS,Close_ORBTEXP.NS,High_ORBTEXP.NS,Low_ORBTEXP.NS,Open_ORBTEXP.NS,Volume_ORBTEXP.NS,Date
2021-06-07,68.94999694824219,68.94999694824219,72.30000305175781,67.5,71.25,104845,2021-06-07
2021-06-14,70.30000305175781,70.30000305175781,73.5,66.8499984741211,69.30000305175781,218783,2021-06-14
2021-06-21,67.05000305175781,67.05000305175781,76.0,66.19999694824219,70.55000305175781,284870,2021-06-21
2021-06-28,71.75,71.75,75.55000305175781,65.30000305175781,68.19999694824219,301448,2021-06-28
2021-07-05,72.8499984741211,72.8499984741211,77.1500015258789,67.0,72.8499984741211,556266,2021-07-05
2021-07-12,72.80000305175781,72.80000305175781,78.94999694824219,71.19999694824219,73.94999694824219,395193,2021-07-12
2021-07-19,71.8499984741211,71.8499984741211,74.3499984741211,69.0,73.0,113728,2021-07-19
2021-07-26,81.30000305175781,81.30000305175781,99.69999694824219,72.0,72.0,3588784,2021-07-26
2021-08-02,90.25,90.25,94.80000305175781,79.05000305175781,80.75,780039,2021-08-02
2021-08-09,81.75,81.75,90.69999694824219,73.05000305175781,90.69999694824219,250532,2021-08-09
2021-08-16,77.4000015258789,77.4000015258789,84.80000305175781,74.1500015258789,83.4000015258789,105303,2021-08-16
2021-08-23,73.0999984741211,73.0999984741211,79.75,70.05000305175781,78.8499984741211,84904,2021-08-23
2021-08-30,73.55000305175781,73.55000305175781,74.94999694824219,69.0999984741211,73.05000305175781,84085,2021-08-30
2021-09-06,72.94999694824219,72.94999694824219,74.44999694824219,70.25,72.5999984741211,56845,2021-09-06
2021-09-13,74.3499984741211,74.3499984741211,78.0,72.1500015258789,72.9000015258789,100953,2021-09-13
2021-09-20,73.1500015258789,73.1500015258789,76.0,69.19999694824219,75.0,230821,2021-09-20
2021-09-27,76.0,76.0,85.5,70.05000305175781,72.55000305175781,435595,2021-09-27
2021-10-04,83.0,83.0,90.0,74.19999694824219,77.0,728976,2021-10-04
2021-10-11,79.75,79.75,91.9000015258789,78.0999984741211,84.0,324782,2021-10-11
2021-10-18,77.0999984741211,77.0999984741211,83.5,76.0,83.5,85359,2021-10-18
2021-10-25,80.30000305175781,80.30000305175781,85.4000015258789,77.0,77.0999984741211,148081,2021-10-25
2021-11-01,80.8499984741211,80.8499984741211,81.9000015258789,75.6500015258789,80.30000305175781,85750,2021-11-01
2021-11-08,77.4000015258789,77.4000015258789,80.94999694824219,72.0999984741211,79.55000305175781,77105,2021-11-08
2021-11-15,72.5,72.5,78.69999694824219,70.75,76.80000305175781,60210,2021-11-15
2021-11-22,70.75,70.75,74.44999694824219,68.0,74.4000015258789,101831,2021-11-22
2021-11-29,70.1500015258789,70.1500015258789,73.0,66.69999694824219,70.75,88592,2021-11-29
2021-12-06,71.5,71.5,73.75,67.0,70.5999984741211,79448,2021-12-06
2021-12-13,70.6500015258789,70.6500015258789,74.94999694824219,69.94999694824219,73.80000305175781,62949,2021-12-13
2021-12-20,70.5,70.5,74.9000015258789,65.19999694824219,69.0,117542,2021-12-20
2021-12-27,69.9000015258789,69.9000015258789,72.55000305175781,68.44999694824219,69.75,139783,2021-12-27
2022-01-03,81.6500015258789,81.6500015258789,87.5,69.75,70.94999694824219,1473127,2022-01-03
2022-01-10,103.8499984741211,103.8499984741211,107.5,81.80000305175781,81.80000305175781,2790912,2022-01-10
2022-01-17,100.80000305175781,100.80000305175781,109.5,91.05000305175781,106.0,1628635,2022-01-17
2022-01-24,110.19999694824219,110.19999694824219,116.9000015258789,85.0,101.0999984741211,1801894,2022-01-24
2022-01-31,127.80000305175781,127.80000305175781,134.8000030517578,112.5,113.75,3463891,2022-01-31
2022-02-07,112.80000305175781,112.80000305175781,134.60000610351562,111.55000305175781,129.0,758104,2022-02-07
2022-02-14,122.19999694824219,122.19999694824219,132.75,105.69999694824219,109.69999694824219,1894542,2022-02-14
2022-02-21,113.1500015258789,113.1500015258789,127.0,100.0,124.80000305175781,915878,2022-02-21
2022-02-28,111.80000305175781,111.80000305175781,118.4000015258789,107.94999694824219,114.0,294038,2022-02-28
2022-03-07,117.55000305175781,117.55000305175781,125.0999984741211,102.0,109.0,706245,2022-03-07
2022-03-14,115.3499984741211,115.3499984741211,124.69999694824219,113.3499984741211,118.69999694824219,287215,2022-03-14
2022-03-21,132.64999389648438,132.64999389648438,147.6999969482422,116.0,116.0,2679690,2022-03-21
2022-03-28,128.10000610351562,128.10000610351562,142.0,121.75,133.75,835188,2022-03-28
2022-04-04,130.14999389648438,130.14999389648438,134.0500030517578,124.1500015258789,130.0,344995,2022-04-04
2022-04-11,133.3000030517578,133.3000030517578,137.3000030517578,124.55000305175781,132.6999969482422,271849,2022-04-11
2022-04-18,132.5,132.5,142.10000610351562,125.0,134.60000610351562,557712,2022-04-18
2022-04-25,122.75,122.75,131.5500030517578,121.5999984741211,129.35000610351562,159532,2022-04-25
2022-05-02,107.94999694824219,107.94999694824219,121.19999694824219,104.05000305175781,120.0,215467,2022-05-02
2022-05-09,99.80000305175781,99.80000305175781,109.0,95.25,105.19999694824219,173328,2022-05-09
2022-05-16,115.05000305175781,115.05000305175781,116.9000015258789,99.80000305175781,100.0,213087,2022-05-16
2022-05-23,111.1500015258789,111.1500015258789,118.0,98.4000015258789,116.80000305175781,198749,2022-05-23
2022-05-30,114.69999694824219,114.69999694824219,117.5,110.44999694824219,111.1500015258789,107995,2022-05-30
2022-06-06,109.4000015258789,109.4000015258789,117.75,108.5,115.0,62862,2022-06-06
2022-06-13,98.1500015258789,98.1500015258789,109.4000015258789,97.25,109.4000015258789,79903,2022-06-13
2022-06-20,103.80000305175781,103.80000305175781,112.0,100.0,101.75,84054,2022-06-20
2022-06-27,107.0,107.0,108.69999694824219,102.05000305175781,106.4000015258789,53104,2022-06-27
2022-07-04,104.9000015258789,104.9000015258789,108.0,98.75,105.0,122186,2022-07-04
2022-07-11,109.25,109.25,111.0,104.05000305175781,105.9000015258789,59543,2022-07-11
2022-07-18,112.05000305175781,112.05000305175781,116.9000015258789,105.4000015258789,112.75,141451,2022-07-18
2022-07-25,114.0,114.0,115.1500015258789,107.0,112.05000305175781,61367,2022-07-25
2022-08-01,132.35000610351562,132.35000610351562,138.0500030517578,110.3499984741211,114.05000305175781,1334802,2022-08-01
2022-08-08,131.89999389648438,131.89999389648438,139.9499969482422,130.8000030517578,135.9499969482422,228636,2022-08-08
2022-08-15,154.4499969482422,154.4499969482422,162.0,130.4499969482422,131.89999389648438,1570052,2022-08-15
2022-08-22,146.5,146.5,160.5,143.8000030517578,156.5,605121,2022-08-22
2022-08-29,149.35000610351562,149.35000610351562,153.5,132.60000610351562,139.75,370243,2022-08-29
2022-09-05,159.5500030517578,159.5500030517578,171.9499969482422,147.8000030517578,151.0500030517578,690901,2022-09-05
2022-09-12,163.3000030517578,163.3000030517578,173.5,157.5500030517578,160.8000030517578,414338,2022-09-12
2022-09-19,161.0500030517578,161.0500030517578,177.8000030517578,160.0,164.5500030517578,306136,2022-09-19
2022-09-26,154.0,154.0,161.0,143.25,161.0,245384,2022-09-26
2022-10-03,162.85000610351562,162.85000610351562,164.5500030517578,153.14999389648438,155.0500030517578,88520,2022-10-03
2022-10-10,158.39999389648438,158.39999389648438,170.85000610351562,153.60000610351562,166.0,140771,2022-10-10
2022-10-17,165.1999969482422,165.1999969482422,173.0,156.89999389648438,158.39999389648438,187983,2022-10-17
2022-10-24,185.85000610351562,185.85000610351562,191.3000030517578,160.0,169.1999969482422,547117,2022-10-24
2022-10-31,191.10000610351562,191.10000610351562,196.5,178.10000610351562,186.89999389648438,496732,2022-10-31
2022-11-07,175.60000610351562,175.60000610351562,195.60000610351562,173.10000610351562,190.89999389648438,237483,2022-11-07
2022-11-14,168.0500030517578,168.0500030517578,180.0,166.60000610351562,175.9499969482422,179739,2022-11-14
2022-11-21,163.85000610351562,163.85000610351562,168.0500030517578,156.64999389648438,165.35000610351562,91446,2022-11-21
2022-11-28,156.35000610351562,156.35000610351562,166.14999389648438,154.75,163.9499969482422,89365,2022-11-28
2022-12-05,157.64999389648438,157.64999389648438,163.64999389648438,150.3000030517578,159.3000030517578,101503,2022-12-05
2022-12-12,159.35000610351562,159.35000610351562,164.39999389648438,153.0,159.89999389648438,114292,2022-12-12
2022-12-19,142.60000610351562,142.60000610351562,162.4499969482422,139.1999969482422,159.35000610351562,124283,2022-12-19
2022-12-26,157.85000610351562,157.85000610351562,163.6999969482422,140.39999389648438,140.39999389648438,111833,2022-12-26
2023-01-02,158.1999969482422,158.1999969482422,165.4499969482422,153.8000030517578,158.5,109633,2023-01-02
2023-01-09,147.6999969482422,147.6999969482422,159.89999389648438,145.10000610351562,158.1999969482422,162344,2023-01-09
2023-01-16,159.14999389648438,159.14999389648438,160.0,146.0500030517578,146.0500030517578,138445,2023-01-16
2023-01-23,148.1999969482422,148.1999969482422,164.6999969482422,147.25,157.5,135148,2023-01-23
2023-01-30,145.4499969482422,145.4499969482422,151.89999389648438,141.60000610351562,149.25,70658,2023-01-30
2023-02-06,147.6999969482422,147.6999969482422,161.89999389648438,145.0500030517578,148.39999389648438,109506,2023-02-06
2023-02-13,142.3000030517578,142.3000030517578,148.75,141.14999389648438,148.64999389648438,26457,2023-02-13
2023-02-20,142.4499969482422,142.4499969482422,155.8000030517578,133.0500030517578,141.75,37693,2023-02-20
2023-02-27,139.0500030517578,139.0500030517578,142.5500030517578,132.1999969482422,142.5500030517578,30374,2023-02-27
2023-03-06,139.8000030517578,139.8000030517578,144.6999969482422,137.0,138.60000610351562,20351,2023-03-06
2023-03-13,126.30000305175781,126.30000305175781,139.0,125.0999984741211,138.0,60890,2023-03-13
2023-03-20,124.4000015258789,124.4000015258789,128.39999389648438,121.30000305175781,126.4000015258789,79351,2023-03-20
2023-03-27,116.30000305175781,116.30000305175781,125.1500015258789,114.05000305175781,125.05000305175781,88878,2023-03-27
2023-04-03,126.25,126.25,130.39999389648438,114.5999984741211,114.5999984741211,32477,2023-04-03
2023-04-10,129.39999389648438,129.39999389648438,131.89999389648438,126.25,126.25,25213,2023-04-10
2023-04-17,139.3000030517578,139.3000030517578,152.1999969482422,129.0500030517578,129.9499969482422,95995,2023-04-17
2023-04-24,141.85000610351562,141.85000610351562,148.25,139.60000610351562,140.60000610351562,37779,2023-04-24
2023-05-01,150.8000030517578,150.8000030517578,153.6999969482422,141.85000610351562,141.85000610351562,60065,2023-05-01
2023-05-08,141.10000610351562,141.10000610351562,146.3000030517578,137.39999389648438,146.3000030517578,68472,2023-05-08
2023-05-15,151.89999389648438,151.89999389648438,152.9499969482422,140.89999389648438,141.10000610351562,64075,2023-05-15
2023-05-22,156.6999969482422,156.6999969482422,170.25,147.10000610351562,153.0,221413,2023-05-22
2023-05-29,150.5,150.5,162.60000610351562,148.5,155.60000610351562,100242,2023-05-29
2023-06-05,160.8000030517578,160.8000030517578,165.5500030517578,147.5,152.75,119503,2023-06-05
2023-06-12,164.9499969482422,164.9499969482422,169.0,160.1999969482422,163.0,100288,2023-06-12
2023-06-19,179.64999389648438,179.64999389648438,198.75,160.0500030517578,165.0,838008,2023-06-19
2023-06-26,176.35000610351562,176.35000610351562,189.64999389648438,175.0500030517578,178.1999969482422,91268,2023-06-26
2023-07-03,181.5,181.5,187.9499969482422,168.39999389648438,176.3000030517578,44438,2023-07-03
2023-07-10,192.25,192.25,196.64999389648438,176.39999389648438,176.39999389648438,64264,2023-07-10
2023-07-17,193.5500030517578,193.5500030517578,199.60000610351562,187.0500030517578,192.5500030517578,51187,2023-07-17
2023-07-24,185.60000610351562,185.60000610351562,197.3000030517578,181.8000030517578,197.3000030517578,19497,2023-07-24
2023-07-31,184.25,184.25,196.0,180.0500030517578,185.0,52969,2023-07-31
2023-08-07,179.85000610351562,179.85000610351562,184.5,172.0,184.0,33166,2023-08-07
2023-08-14,173.3000030517578,173.3000030517578,179.8000030517578,170.4499969482422,179.8000030517578,37284,2023-08-14
2023-08-21,176.4499969482422,176.4499969482422,182.89999389648438,165.0,173.3000030517578,32574,2023-08-21
2023-08-28,165.64999389648438,165.64999389648438,179.60000610351562,158.75,171.0,66587,2023-08-28
2023-09-04,171.5500030517578,171.5500030517578,182.6999969482422,162.0500030517578,165.64999389648438,57461,2023-09-04
2023-09-11,162.25,162.25,175.0,160.5,171.5,58150,2023-09-11
2023-09-18,163.60000610351562,163.60000610351562,165.0,155.0500030517578,163.8000030517578,23400,2023-09-18
2023-09-25,159.89999389648438,159.89999389648438,168.14999389648438,155.0,162.5,35116,2023-09-25
2023-10-02,174.6999969482422,174.6999969482422,175.89999389648438,155.0,159.89999389648438,55951,2023-10-02
2023-10-09,181.5,181.5,190.9499969482422,166.10000610351562,178.0,115335,2023-10-09
2023-10-16,167.64999389648438,167.64999389648438,182.9499969482422,165.5,181.5,70925,2023-10-16
2023-10-23,157.85000610351562,157.85000610351562,170.89999389648438,146.0500030517578,170.39999389648438,47659,2023-10-23
2023-10-30,207.64999389648438,207.64999389648438,229.39999389648438,150.60000610351562,160.64999389648438,1830640,2023-10-30
2023-11-06,194.89999389648438,194.89999389648438,213.8000030517578,191.0,208.14999389648438,157536,2023-11-06
2023-11-13,199.10000610351562,199.10000610351562,208.0500030517578,195.10000610351562,208.0,63411,2023-11-13
2023-11-20,196.9499969482422,196.9499969482422,206.6999969482422,192.4499969482422,196.0500030517578,65374,2023-11-20
2023-11-27,186.75,186.75,202.85000610351562,186.10000610351562,196.9499969482422,40409,2023-11-27
2023-12-04,172.1999969482422,172.1999969482422,190.0,169.8000030517578,190.0,272427,2023-12-04
2023-12-11,178.0500030517578,178.0500030517578,188.89999389648438,172.60000610351562,172.60000610351562,127980,2023-12-11
2023-12-18,179.5500030517578,179.5500030517578,186.85000610351562,164.85000610351562,178.0,102359,2023-12-18
2023-12-25,177.10000610351562,177.10000610351562,184.0,175.10000610351562,179.5500030517578,52146,2023-12-25
2024-01-01,182.5500030517578,182.5500030517578,192.5,175.1999969482422,177.5500030517578,88131,2024-01-01
2024-01-08,194.0500030517578,194.0500030517578,203.8000030517578,178.89999389648438,181.4499969482422,185713,2024-01-08
2024-01-15,179.39999389648438,179.39999389648438,198.9499969482422,170.14999389648438,198.9499969482422,147377,2024-01-15
2024-01-22,191.0500030517578,191.0500030517578,193.60000610351562,171.5,179.39999389648438,154326,2024-01-22
2024-01-29,199.75,199.75,200.1999969482422,182.10000610351562,195.0500030517578,353830,2024-01-29
2024-02-05,202.14999389648438,202.14999389648438,206.0,193.25,201.0,553744,2024-02-05
2024-02-12,190.64999389648438,190.64999389648438,204.89999389648438,181.0500030517578,202.14999389648438,240729,2024-02-12
2024-02-19,190.0500030517578,190.0500030517578,194.0,185.6999969482422,190.64999389648438,69749,2024-02-19
2024-02-26,176.75,176.75,192.89999389648438,172.5500030517578,190.9499969482422,69568,2024-02-26
2024-03-04,163.14999389648438,163.14999389648438,179.10000610351562,162.0,179.10000610351562,133694,2024-03-04
2024-03-11,151.89999389648438,151.89999389648438,164.75,147.10000610351562,162.5,95449,2024-03-11
2024-03-18,152.6999969482422,152.6999969482422,156.5,147.3000030517578,156.5,56267,2024-03-18
2024-03-25,141.25,141.25,153.85000610351562,135.60000610351562,152.9499969482422,119053,2024-03-25
2024-04-01,162.0,162.0,167.0,142.89999389648438,142.89999389648438,147825,2024-04-01
2024-04-08,163.89999389648438,163.89999389648438,165.0,160.0,164.0,33373,2024-04-08
2024-04-15,163.0,163.0,166.60000610351562,155.60000610351562,158.0,42761,2024-04-15
2024-04-22,175.60000610351562,175.60000610351562,183.39999389648438,163.25,163.25,130324,2024-04-22
2024-04-29,174.1999969482422,174.1999969482422,177.39999389648438,170.1999969482422,174.0,62768,2024-04-29
2024-05-06,161.1999969482422,161.1999969482422,176.5,160.0500030517578,176.1999969482422,76232,2024-05-06
2024-05-13,162.1999969482422,162.1999969482422,169.5,158.39999389648438,164.35000610351562,74865,2024-05-13
2024-05-20,161.5,161.5,163.0,156.0500030517578,160.3000030517578,48092,2024-05-20
2024-05-27,166.1999969482422,166.1999969482422,172.89999389648438,157.89999389648438,158.1999969482422,132310,2024-05-27
2024-06-03,176.85000610351562,176.85000610351562,178.0,151.0,170.3000030517578,90634,2024-06-03
2024-06-10,182.63999938964844,182.63999938964844,190.9499969482422,171.64999389648438,176.85000610351562,138476,2024-06-10
2024-06-17,181.69000244140625,181.69000244140625,186.5,176.64999389648438,183.0,55793,2024-06-17
2024-06-24,180.30999755859375,180.30999755859375,184.10000610351562,175.60000610351562,176.89999389648438,70125,2024-06-24
2024-07-01,179.1999969482422,179.1999969482422,185.64999389648438,179.0,181.3000030517578,53164,2024-07-01
2024-07-08,177.32000732421875,177.32000732421875,183.0,170.11000061035156,176.6999969482422,76952,2024-07-08
2024-07-15,172.63999938964844,172.63999938964844,183.0,172.0,178.2899932861328,43289,2024-07-15
2024-07-22,177.1999969482422,177.1999969482422,181.0500030517578,170.82000732421875,173.5,32256,2024-07-22
2024-07-29,195.47000122070312,195.47000122070312,209.39999389648438,173.99000549316406,178.0500030517578,639333,2024-07-29
2024-08-05,197.97000122070312,197.97000122070312,209.0,177.60000610351562,193.6999969482422,445770,2024-08-05
2024-08-12,180.1199951171875,180.1199951171875,198.02999877929688,175.0,198.0,107932,2024-08-12
2024-08-19,188.0399932861328,188.0399932861328,208.0,178.0,179.97999572753906,257304,2024-08-19
2024-08-26,191.11000061035156,191.11000061035156,197.89999389648438,184.0,188.9499969482422,94382,2024-08-26
2024-09-02,189.92999267578125,189.92999267578125,199.99000549316406,185.0,191.8000030517578,219399,2024-09-02
2024-09-09,189.1199951171875,189.1199951171875,198.58999633789062,179.25,191.89999389648438,128915,2024-09-09
2024-09-16,181.5399932861328,181.5399932861328,195.89999389648438,177.8000030517578,189.5399932861328,71696,2024-09-16
2024-09-23,180.6300048828125,180.6300048828125,188.57000732421875,178.19000244140625,182.0,75565,2024-09-23
2024-09-30,167.47999572753906,167.47999572753906,182.60000610351562,165.91000366210938,181.60000610351562,36604,2024-09-30
2024-10-07,180.89999389648438,180.89999389648438,188.49000549316406,159.08999633789062,166.00999450683594,62207,2024-10-07
2024-10-14,186.25,186.25,206.99000549316406,170.86000061035156,181.89999389648438,685538,2024-10-14
2024-10-21,176.1199951171875,176.1199951171875,204.52000427246094,174.0,186.5,898820,2024-10-21
2024-10-28,183.02000427246094,183.02000427246094,185.0,172.8000030517578,176.1199951171875,93453,2024-10-28
2024-11-04,178.83999633789062,178.83999633789062,188.60000610351562,178.10000610351562,181.7100067138672,86718,2024-11-04
2024-11-11,165.2899932861328,165.2899932861328,181.3000030517578,162.22000122070312,181.3000030517578,38353,2024-11-11
2024-11-18,175.52000427246094,175.52000427246094,182.0,165.00999450683594,165.35000610351562,76383,2024-11-18
2024-11-25,187.02000427246094,187.02000427246094,194.5,177.3300018310547,179.0,127521,2024-11-25
2024-12-02,189.22999572753906,189.22999572753906,195.0,185.1999969482422,187.02000427246094,108382,2024-12-02
2024-12-09,275.07000732421875,275.07000732421875,279.1000061035156,190.5,192.11000061035156,4334461,2024-12-09
2024-12-16,254.75,254.75,306.2900085449219,254.75,283.70001220703125,1645942,2024-12-16
2024-12-23,231.00999450683594,231.00999450683594,256.8999938964844,226.0,256.8999938964844,125647,2024-12-23
2024-12-30,225.32000732421875,225.32000732421875,238.0,210.0500030517578,238.0,102086,2024-12-30
2025-01-06,208.10000610351562,208.10000610351562,232.0,205.0500030517578,225.32000732421875,82850,2025-01-06
2025-01-13,224.14999389648438,224.14999389648438,224.1999969482422,192.0,207.0,64513,2025-01-13
2025-01-20,211.00999450683594,211.00999450683594,237.0,211.00999450683594,233.0,32043,2025-01-20
2025-01-27,189.0,189.0,206.8000030517578,187.25999450683594,206.77999877929688,21366,2025-01-27
2025-02-03,185.0,185.0,193.0,185.0,189.89999389648438,21134,2025-02-03
2025-02-10,169.3000030517578,169.3000030517578,183.0,169.0,181.3000030517578,12488,2025-02-10
2025-02-17,158.0,158.0,169.3000030517578,158.0,169.3000030517578,26077,2025-02-17
2025-02-24,146.0,146.0,157.0,145.85000610351562,154.83999633789062,12614,2025-02-24
2025-03-03,159.7100067138672,159.7100067138672,175.9499969482422,138.6999969482422,139.0,43590,2025-03-03
2025-03-10,157.47000122070312,157.47000122070312,157.9499969482422,146.5399932861328,155.00999450683594,41235,2025-03-10
2025-03-17,158.63999938964844,158.63999938964844,162.6300048828125,150.00999450683594,157.47000122070312,23204,2025-03-17
2025-03-24,141.3300018310547,141.3300018310547,169.67999267578125,140.14999389648438,160.0,124705,2025-03-24
2025-03-31,163.4600067138672,163.4600067138672,170.0,140.10000610351562,141.3300018310547,78255,2025-03-31
2025-04-07,161.24000549316406,161.24000549316406,168.50999450683594,150.47999572753906,157.0,44483,2025-04-07
2025-04-14,178.9600067138672,178.9600067138672,184.0,162.0,162.0800018310547,33757,2025-04-14
2025-04-21,168.5500030517578,168.5500030517578,185.35000610351562,166.19000244140625,182.0,47044,2025-04-21
2025-04-28,171.8300018310547,171.8300018310547,182.83999633789062,165.92999267578125,166.82000732421875,83602,2025-04-28
2025-05-05,160.6300048828125,160.6300048828125,172.91000366210938,156.0,170.25,76037,2025-05-05
2025-05-12,170.77000427246094,170.77000427246094,172.94000244140625,162.00999450683594,163.0,63676,2025-05-12
2025-05-19,168.13999938964844,168.13999938964844,176.0,164.85000610351562,172.3800048828125,35616,2025-05-19
2025-05-26,171.7899932861328,171.7899932861328,177.5,166.0,166.0,58471,2025-05-26
2025-06-02,181.74000549316406,181.74000549316406,186.00999450683594,164.0,172.0,148758,2025-06-02
2025-06-09,176.85000610351562,176.85000610351562,185.89999389648438,175.61000061035156,183.82000732421875,60835,2025-06-09
2025-06-16,175.58999633789062,175.58999633789062,183.14999389648438,168.1999969482422,177.89999389648438,46036,2025-06-16
2025-06-23,229.9499969482422,229.9499969482422,244.4499969482422,170.07000732421875,170.6699981689453,1089824,2025-06-23
2025-06-30,216.66000366210938,216.66000366210938,228.8800048828125,200.00999450683594,221.7899932861328,370461,2025-06-30
2025-07-07,214.72999572753906,214.72999572753906,219.89999389648438,207.66000366210938,216.66000366210938,53750,2025-07-07
2025-07-14,214.72999572753906,214.72999572753906,219.0,210.10000610351562,214.0,13463,2025-07-14
