Date,Adj Close_ASTEC.NS,Close_ASTEC.NS,High_ASTEC.NS,Low_ASTEC.NS,Open_ASTEC.NS,Volume_ASTEC.NS,Date
2020-11-16,939.0066528320312,941.7999877929688,1027.6500244140625,908.1500244140625,1027.6500244140625,1034594,2020-11-16
2020-11-23,946.2849731445312,949.0999755859375,970.0,922.25,944.0,474101,2020-11-23
2020-11-30,973.3544311523438,976.25,994.7000122070312,943.0999755859375,949.0999755859375,470561,2020-11-30
2020-12-07,1061.641845703125,1064.800048828125,1071.0999755859375,973.0,979.9500122070312,920234,2020-12-07
2020-12-14,1122.6104736328125,1125.949951171875,1143.949951171875,1052.5999755859375,1074.949951171875,831646,2020-12-14
2020-12-21,1217.5780029296875,1221.199951171875,1235.5999755859375,1108.0,1129.949951171875,718122,2020-12-21
2020-12-28,1284.0302734375,1287.8499755859375,1317.9000244140625,1202.5999755859375,1229.949951171875,424201,2020-12-28
2021-01-04,1266.532470703125,1270.300048828125,1328.199951171875,1250.0,1299.800048828125,350219,2021-01-04
2021-01-11,1248.585693359375,1252.300048828125,1304.6500244140625,1235.0999755859375,1274.0,278102,2021-01-11
2021-01-18,1211.8948974609375,1215.5,1296.0,1182.0,1257.800048828125,233855,2021-01-18
2021-01-25,1037.812744140625,1040.9000244140625,1248.0,1020.9500122070312,1236.0,548651,2021-01-25
2021-02-01,1086.6175537109375,1089.8499755859375,1149.949951171875,1016.0,1041.0,210115,2021-02-01
2021-02-08,1021.4114990234375,1024.449951171875,1097.3499755859375,1020.0,1094.0,127485,2021-02-08
2021-02-15,1051.9705810546875,1055.0999755859375,1096.0,1018.25,1021.0,239665,2021-02-15
2021-02-22,1059.0494384765625,1062.199951171875,1071.0,1005.0,1046.5,212086,2021-02-22
2021-03-01,1058.5509033203125,1061.699951171875,1107.25,1031.1500244140625,1065.0,126200,2021-03-01
2021-03-08,1059.4483642578125,1062.5999755859375,1087.8499755859375,1030.550048828125,1072.199951171875,113767,2021-03-08
2021-03-15,1067.1256103515625,1070.300048828125,1140.0,1006.6500244140625,1052.0,206323,2021-03-15
2021-03-22,1025.5491943359375,1028.5999755859375,1099.0,1000.2000122070312,1060.5999755859375,105444,2021-03-22
2021-03-29,1016.6257934570312,1019.6500244140625,1048.75,996.0,1028.5999755859375,80818,2021-03-29
2021-04-05,1105.8602294921875,1109.1500244140625,1117.5,998.25,1016.0,133398,2021-04-05
2021-04-12,1045.140869140625,1048.25,1114.949951171875,1016.0,1080.0,85615,2021-04-12
2021-04-19,1097.385498046875,1100.6500244140625,1122.0,1010.0,1020.0,191378,2021-04-19
2021-04-26,1153.2193603515625,1156.6500244140625,1194.949951171875,1095.4000244140625,1111.0,291757,2021-04-26
2021-05-03,1144.3458251953125,1147.75,1167.199951171875,1060.0,1123.0,268512,2021-05-03
2021-05-10,1253.670654296875,1257.4000244140625,1312.0,1150.300048828125,1152.5,485139,2021-05-10
2021-05-17,1271.2183837890625,1275.0,1298.0,1235.0,1298.0,154951,2021-05-17
2021-05-24,1369.3265380859375,1373.4000244140625,1530.0,1271.050048828125,1299.0,1150613,2021-05-24
2021-05-31,1394.102783203125,1398.25,1455.5,1363.300048828125,1375.050048828125,259079,2021-05-31
2021-06-07,1384.431640625,1388.550048828125,1444.449951171875,1380.050048828125,1409.449951171875,154374,2021-06-07
2021-06-14,1283.3822021484375,1287.199951171875,1416.75,1268.0,1397.699951171875,153828,2021-06-14
2021-06-21,1337.8701171875,1341.8499755859375,1384.4000244140625,1264.9000244140625,1300.0,137616,2021-06-21
2021-06-28,1364.989501953125,1369.050048828125,1383.0,1324.300048828125,1350.0,87841,2021-06-28
2021-07-05,1356.6641845703125,1360.699951171875,1403.949951171875,1335.5,1389.9000244140625,89607,2021-07-05
2021-07-12,1434.7818603515625,1439.050048828125,1487.0,1338.0,1366.5999755859375,508425,2021-07-12
2021-07-19,1380.3936767578125,1384.5,1445.0,1350.0,1435.0,144958,2021-07-19
2021-07-26,1385.6148681640625,1388.199951171875,1460.0,1322.699951171875,1364.5,240777,2021-07-26
2021-08-02,1342.3955078125,1344.9000244140625,1408.0,1328.4000244140625,1388.25,305867,2021-08-02
2021-08-09,1316.0946044921875,1318.550048828125,1366.0,1241.949951171875,1366.0,108896,2021-08-09
2021-08-16,1291.7899169921875,1294.199951171875,1353.0,1254.0999755859375,1318.550048828125,84837,2021-08-16
2021-08-23,1322.682373046875,1325.1500244140625,1348.75,1257.25,1294.0999755859375,86381,2021-08-23
2021-08-30,1292.438720703125,1294.8499755859375,1352.300048828125,1288.0,1349.5,48833,2021-08-30
2021-09-06,1346.6375732421875,1349.1500244140625,1360.0999755859375,1260.0,1319.949951171875,97636,2021-09-06
2021-09-13,1342.495361328125,1345.0,1421.0,1317.9000244140625,1347.0,101998,2021-09-13
2021-09-20,1308.70849609375,1311.1500244140625,1360.0,1296.0,1306.0,61943,2021-09-20
2021-09-27,1282.7568359375,1285.1500244140625,1335.0,1272.050048828125,1303.4000244140625,39772,2021-09-27
2021-10-04,1267.5850830078125,1269.949951171875,1321.0,1260.0,1294.949951171875,61444,2021-10-04
2021-10-11,1282.3076171875,1284.699951171875,1310.199951171875,1256.050048828125,1287.9000244140625,59466,2021-10-11
2021-10-18,1232.0513916015625,1234.3499755859375,1310.0,1210.0,1298.5,56696,2021-10-18
2021-10-25,1260.3984375,1262.75,1274.800048828125,1115.050048828125,1234.4000244140625,127144,2021-10-25
2021-11-01,1303.5679931640625,1306.0,1354.9000244140625,1229.9000244140625,1280.0,56973,2021-11-01
2021-11-08,1347.1368408203125,1349.6500244140625,1378.0,1276.0,1305.0,69167,2021-11-08
2021-11-15,1364.903564453125,1367.449951171875,1424.75,1332.8499755859375,1375.0,116601,2021-11-15
2021-11-22,1322.732177734375,1325.199951171875,1395.0,1306.0999755859375,1367.0,67601,2021-11-22
2021-11-29,1360.411865234375,1362.949951171875,1373.949951171875,1276.0,1295.0,49151,2021-11-29
2021-12-06,1352.376953125,1354.9000244140625,1395.0,1326.75,1350.5,46778,2021-12-06
2021-12-13,1487.6246337890625,1490.4000244140625,1592.3499755859375,1355.0,1355.0,703557,2021-12-13
2021-12-20,1506.988525390625,1509.800048828125,1629.25,1437.4000244140625,1490.3499755859375,296057,2021-12-20
2021-12-27,1429.6826171875,1432.3499755859375,1515.949951171875,1422.0,1509.800048828125,66579,2021-12-27
2022-01-03,1515.27294921875,1518.0999755859375,1544.449951171875,1435.0,1442.0999755859375,92642,2022-01-03
2022-01-10,1603.109130859375,1606.0999755859375,1743.75,1519.949951171875,1520.0,300804,2022-01-10
2022-01-17,1631.6558837890625,1634.699951171875,1715.0,1531.050048828125,1607.699951171875,174723,2022-01-17
2022-01-24,1699.4793701171875,1702.6500244140625,1824.9000244140625,1587.0,1646.9000244140625,507338,2022-01-24
2022-01-31,1706.7159423828125,1709.9000244140625,1844.0,1622.050048828125,1700.0,393659,2022-01-31
2022-02-07,1647.2767333984375,1650.3499755859375,1718.0,1573.5999755859375,1695.0,155726,2022-02-07
2022-02-14,1615.9351806640625,1618.949951171875,1650.0,1502.6500244140625,1627.0,91570,2022-02-14
2022-02-21,1477.8927001953125,1480.6500244140625,1625.0,1275.050048828125,1610.0,224389,2022-02-21
2022-02-28,1491.517333984375,1494.300048828125,1579.75,1449.0,1449.5,115022,2022-02-28
2022-03-07,1557.5440673828125,1560.449951171875,1632.4000244140625,1431.0,1470.0,96580,2022-03-07
2022-03-14,1664.3448486328125,1667.449951171875,1696.199951171875,1561.1500244140625,1568.550048828125,65451,2022-03-14
2022-03-21,1680.4150390625,1683.550048828125,1748.949951171875,1626.949951171875,1696.550048828125,166914,2022-03-21
2022-03-28,1765.3564453125,1768.6500244140625,1856.5999755859375,1664.5999755859375,1683.0,166179,2022-03-28
2022-04-04,1806.978759765625,1810.3499755859375,1829.800048828125,1717.25,1770.0,112680,2022-04-04
2022-04-11,1805.4317626953125,1808.800048828125,1877.0,1775.0999755859375,1824.0,70850,2022-04-11
2022-04-18,1849.399658203125,1852.8499755859375,1949.0,1736.0,1826.5999755859375,129688,2022-04-18
2022-04-25,1825.7935791015625,1829.199951171875,1870.0,1790.300048828125,1870.0,58417,2022-04-25
2022-05-02,1885.7318115234375,1889.25,2099.800048828125,1815.0,1815.0,660295,2022-05-02
2022-05-09,1662.8975830078125,1666.0,1919.0,1622.3499755859375,1889.0,213351,2022-05-09
2022-05-16,1828.2391357421875,1831.6500244140625,1894.4000244140625,1650.0,1650.0,233985,2022-05-16
2022-05-23,1739.6544189453125,1742.9000244140625,1850.0,1612.0,1840.0,75825,2022-05-23
2022-05-30,1829.3370361328125,1832.75,1897.949951171875,1743.050048828125,1743.050048828125,169711,2022-05-30
2022-06-06,1738.6063232421875,1741.8499755859375,1865.0,1720.0,1834.050048828125,89008,2022-06-06
2022-06-13,1754.4766845703125,1757.75,1801.0,1722.1500244140625,1726.5,62144,2022-06-13
2022-06-20,1853.442138671875,1856.9000244140625,1880.949951171875,1716.0,1752.0,88202,2022-06-20
2022-06-27,1863.722900390625,1867.199951171875,1990.0,1769.0,1897.949951171875,250830,2022-06-27
2022-07-04,2074.8291015625,2078.699951171875,2139.0,1845.0999755859375,1884.9000244140625,246296,2022-07-04
2022-07-11,2030.362060546875,2034.1500244140625,2140.0,1959.949951171875,2051.050048828125,338815,2022-07-11
2022-07-18,1932.4447021484375,1936.050048828125,2179.699951171875,1930.050048828125,2048.0,193919,2022-07-18
2022-07-25,1866.1102294921875,1868.25,1967.0,1768.699951171875,1922.0,416550,2022-07-25
2022-08-01,1883.2406005859375,1885.4000244140625,1952.0,1813.550048828125,1874.0,148482,2022-08-01
2022-08-08,1901.66943359375,1903.8499755859375,1949.9000244140625,1863.6500244140625,1894.9000244140625,169274,2022-08-08
2022-08-15,1872.452880859375,1874.5999755859375,1938.75,1863.0,1903.8499755859375,56020,2022-08-15
2022-08-22,1923.8939208984375,1926.0999755859375,1949.0,1848.0,1874.5999755859375,71991,2022-08-22
2022-08-29,1908.8612060546875,1911.050048828125,1949.0,1875.0,1875.0,53910,2022-08-29
2022-09-05,1913.1063232421875,1915.300048828125,2020.949951171875,1890.0,1919.0,252449,2022-09-05
2022-09-12,1914.8043212890625,1917.0,1955.0,1900.050048828125,1928.0,126601,2022-09-12
2022-09-19,1882.9407958984375,1885.0999755859375,1980.0,1875.0,1915.0,81440,2022-09-19
2022-09-26,1850.2283935546875,1852.3499755859375,1871.300048828125,1789.050048828125,1860.050048828125,40086,2022-09-26
2022-10-03,1866.959228515625,1869.0999755859375,1922.3499755859375,1788.5999755859375,1822.0,75835,2022-10-03
2022-10-10,2104.287109375,2106.699951171875,2264.449951171875,1818.1500244140625,1860.0,652854,2022-10-10
2022-10-17,2147.287841796875,2149.75,2274.0,2106.699951171875,2119.0,293906,2022-10-17
2022-10-24,2170.7109375,2173.199951171875,2222.14990234375,2127.60009765625,2194.699951171875,51129,2022-10-24
2022-10-31,2171.56005859375,2174.050048828125,2215.75,2082.39990234375,2180.0,91593,2022-10-31
2022-11-07,2079.76513671875,2082.14990234375,2205.89990234375,2070.050048828125,2177.0,70190,2022-11-07
2022-11-14,2104.13720703125,2106.550048828125,2288.800048828125,2065.550048828125,2078.0,152249,2022-11-14
2022-11-21,2126.36181640625,2128.800048828125,2217.64990234375,2111.10009765625,2117.10009765625,71791,2022-11-21
2022-11-28,1988.170166015625,1990.449951171875,2139.449951171875,1959.9000244140625,2139.449951171875,177870,2022-11-28
2022-12-05,1840.3896484375,1842.5,2013.949951171875,1826.300048828125,1990.449951171875,137177,2022-12-05
2022-12-12,1766.923828125,1768.949951171875,1849.0,1740.0,1800.0,141060,2022-12-12
2022-12-19,1669.4356689453125,1671.3499755859375,1775.050048828125,1631.0,1762.050048828125,85616,2022-12-19
2022-12-26,1748.9945068359375,1751.0,1771.0,1654.6500244140625,1671.300048828125,46964,2022-12-26
2023-01-02,1698.5023193359375,1700.449951171875,1799.8499755859375,1680.050048828125,1759.800048828125,51771,2023-01-02
2023-01-09,1670.9339599609375,1672.8499755859375,1728.449951171875,1614.1500244140625,1708.949951171875,54998,2023-01-09
2023-01-16,1628.18310546875,1630.050048828125,1670.0,1593.050048828125,1652.3499755859375,76881,2023-01-16
2023-01-23,1547.026123046875,1548.800048828125,1699.9000244140625,1522.050048828125,1621.0,73974,2023-01-23
2023-01-30,1397.097900390625,1398.699951171875,1595.25,1302.949951171875,1528.0999755859375,528833,2023-01-30
2023-02-06,1477.455810546875,1479.1500244140625,1495.0,1375.0,1390.0,37269,2023-02-06
2023-02-13,1460.625244140625,1462.300048828125,1490.0,1399.050048828125,1479.0,60555,2023-02-13
2023-02-20,1401.842529296875,1403.449951171875,1484.300048828125,1391.5,1469.5999755859375,20150,2023-02-20
2023-02-27,1409.5836181640625,1411.199951171875,1434.0999755859375,1315.050048828125,1403.0,49285,2023-02-27
2023-03-06,1369.1300048828125,1370.699951171875,1425.0999755859375,1352.25,1411.25,26569,2023-03-06
2023-03-13,1228.7908935546875,1230.199951171875,1374.0,1225.800048828125,1370.699951171875,69734,2023-03-13
2023-03-20,1204.4189453125,1205.800048828125,1250.949951171875,1176.8499755859375,1213.0999755859375,90222,2023-03-20
2023-03-27,1383.4136962890625,1385.0,1474.9000244140625,1045.0,1195.0,1275134,2023-03-27
2023-04-03,1356.444580078125,1358.0,1378.949951171875,1296.050048828125,1361.0,176518,2023-04-03
2023-04-10,1358.3424072265625,1359.9000244140625,1415.0,1305.3499755859375,1357.800048828125,155201,2023-04-10
2023-04-17,1378.019775390625,1379.5999755859375,1400.0,1315.5999755859375,1350.0,83357,2023-04-17
2023-04-24,1330.4244384765625,1331.949951171875,1377.949951171875,1307.1500244140625,1369.0,31797,2023-04-24
2023-05-01,1360.689697265625,1362.25,1429.699951171875,1211.550048828125,1331.949951171875,340288,2023-05-01
2023-05-08,1354.2969970703125,1355.8499755859375,1388.0,1312.300048828125,1369.0999755859375,129434,2023-05-08
2023-05-15,1484.3978271484375,1486.0999755859375,1541.6500244140625,1356.0,1356.0,216995,2023-05-15
2023-05-22,1477.6556396484375,1479.3499755859375,1493.550048828125,1413.699951171875,1486.0999755859375,65839,2023-05-22
2023-05-29,1408.2352294921875,1409.8499755859375,1486.75,1357.5,1486.75,200515,2023-05-29
2023-06-05,1369.779296875,1371.3499755859375,1538.699951171875,1363.300048828125,1424.9000244140625,345597,2023-06-05
2023-06-12,1375.27294921875,1376.8499755859375,1421.0,1355.6500244140625,1394.3499755859375,92006,2023-06-12
2023-06-19,1351.150634765625,1352.699951171875,1394.949951171875,1342.0,1382.0,53742,2023-06-19
2023-06-26,1326.3291015625,1327.8499755859375,1352.699951171875,1299.0,1352.699951171875,40874,2023-06-26
2023-07-03,1330.474365234375,1332.0,1395.4000244140625,1321.550048828125,1327.0,67736,2023-07-03
2023-07-10,1288.8221435546875,1290.300048828125,1340.800048828125,1281.0,1338.699951171875,57449,2023-07-10
2023-07-17,1289.0718994140625,1290.550048828125,1345.3499755859375,1283.0,1302.550048828125,41042,2023-07-17
2023-07-24,1256.550048828125,1256.550048828125,1310.949951171875,1190.0,1303.199951171875,185659,2023-07-24
2023-07-31,1260.949951171875,1260.949951171875,1319.949951171875,1210.5999755859375,1256.550048828125,235953,2023-07-31
2023-08-07,1338.4000244140625,1338.4000244140625,1490.0,1255.699951171875,1267.300048828125,872819,2023-08-07
2023-08-14,1327.0,1327.0,1353.9000244140625,1305.199951171875,1338.4000244140625,58189,2023-08-14
2023-08-21,1306.699951171875,1306.699951171875,1389.9000244140625,1290.050048828125,1340.0,80911,2023-08-21
2023-08-28,1405.0999755859375,1405.0999755859375,1449.0,1290.0999755859375,1320.3499755859375,151461,2023-08-28
2023-09-04,1404.550048828125,1404.550048828125,1450.0,1382.0,1405.1500244140625,56987,2023-09-04
2023-09-11,1380.8499755859375,1380.8499755859375,1443.949951171875,1337.550048828125,1404.0,64689,2023-09-11
2023-09-18,1342.0999755859375,1342.0999755859375,1389.9000244140625,1305.0,1385.8499755859375,33986,2023-09-18
2023-09-25,1323.6500244140625,1323.6500244140625,1348.8499755859375,1300.0,1344.0,40576,2023-09-25
2023-10-02,1366.75,1366.75,1385.050048828125,1296.5999755859375,1323.6500244140625,31890,2023-10-02
2023-10-09,1320.050048828125,1320.050048828125,1360.0,1303.199951171875,1359.949951171875,26385,2023-10-09
2023-10-16,1268.699951171875,1268.699951171875,1332.300048828125,1250.1500244140625,1326.699951171875,43751,2023-10-16
2023-10-23,1202.550048828125,1202.550048828125,1266.0999755859375,1149.0999755859375,1254.0,47505,2023-10-23
2023-10-30,1271.949951171875,1271.949951171875,1275.0,1150.0,1162.0,66129,2023-10-30
2023-11-06,1248.5,1248.5,1278.3499755859375,1220.550048828125,1278.3499755859375,27520,2023-11-06
2023-11-13,1261.6500244140625,1261.6500244140625,1303.0,1256.699951171875,1261.0,26432,2023-11-13
2023-11-20,1254.6500244140625,1254.6500244140625,1280.050048828125,1227.050048828125,1260.0,30189,2023-11-20
2023-11-27,1169.699951171875,1169.699951171875,1260.949951171875,1161.0999755859375,1254.6500244140625,59577,2023-11-27
2023-12-04,1187.1500244140625,1187.1500244140625,1224.300048828125,1151.5999755859375,1197.949951171875,101508,2023-12-04
2023-12-11,1171.949951171875,1171.949951171875,1225.0,1139.699951171875,1207.699951171875,82239,2023-12-11
2023-12-18,1109.449951171875,1109.449951171875,1198.050048828125,1105.0,1172.0,117864,2023-12-18
2023-12-25,1095.25,1095.25,1148.800048828125,1085.5,1109.449951171875,90861,2023-12-25
2024-01-01,1090.300048828125,1090.300048828125,1124.449951171875,1071.0,1100.75,169184,2024-01-01
2024-01-08,1023.5499877929688,1023.5499877929688,1105.699951171875,988.0,1092.5,324048,2024-01-08
2024-01-15,1027.75,1027.75,1088.0,1001.4500122070312,1027.5,334560,2024-01-15
2024-01-22,1001.3499755859375,1001.3499755859375,1027.75,977.5,1027.75,130538,2024-01-22
2024-01-29,943.0,943.0,1013.9500122070312,919.0,950.0,291843,2024-01-29
2024-02-05,873.0499877929688,873.0499877929688,943.0,845.1500244140625,943.0,265964,2024-02-05
2024-02-12,898.25,898.25,924.8499755859375,825.0499877929688,873.0499877929688,348671,2024-02-12
2024-02-19,907.2999877929688,907.2999877929688,956.0,858.0499877929688,902.75,325278,2024-02-19
2024-02-26,898.8499755859375,898.8499755859375,915.0,874.0499877929688,915.0,72832,2024-02-26
2024-03-04,976.8499755859375,976.8499755859375,1026.0,895.0,901.2000122070312,430706,2024-03-04
2024-03-11,1101.5,1101.5,1147.0,993.2000122070312,1011.0,923590,2024-03-11
2024-03-18,1120.1500244140625,1120.1500244140625,1135.0,1077.0,1099.9000244140625,198992,2024-03-18
2024-03-25,1067.449951171875,1067.449951171875,1134.0,1041.9000244140625,1120.1500244140625,121613,2024-03-25
2024-04-01,1205.699951171875,1205.699951171875,1239.949951171875,1065.5999755859375,1067.5,344172,2024-04-01
2024-04-08,1289.25,1289.25,1336.0,1187.0,1206.0,693860,2024-04-08
2024-04-15,1242.3499755859375,1242.3499755859375,1301.75,1223.449951171875,1282.0,199636,2024-04-15
2024-04-22,1219.5999755859375,1219.5999755859375,1300.050048828125,1200.0999755859375,1251.199951171875,153090,2024-04-22
2024-04-29,1232.0999755859375,1232.0999755859375,1406.5999755859375,1208.0999755859375,1225.0,584604,2024-04-29
2024-05-06,1198.050048828125,1198.050048828125,1270.0,1157.75,1234.699951171875,227138,2024-05-06
2024-05-13,1167.9000244140625,1167.9000244140625,1220.199951171875,1124.949951171875,1208.9000244140625,211523,2024-05-13
2024-05-20,1147.9000244140625,1147.9000244140625,1196.75,1129.0,1180.550048828125,88186,2024-05-20
2024-05-27,1095.800048828125,1095.800048828125,1158.5,1075.0,1153.6500244140625,95184,2024-05-27
2024-06-03,1169.5,1169.5,1190.0,1031.0,1120.0,210956,2024-06-03
2024-06-10,1231.3499755859375,1231.3499755859375,1291.9000244140625,1153.800048828125,1177.0999755859375,413672,2024-06-10
2024-06-17,1306.0999755859375,1306.0999755859375,1385.0,1231.3499755859375,1231.3499755859375,1018698,2024-06-17
2024-06-24,1301.4000244140625,1301.4000244140625,1350.0,1269.9000244140625,1290.9000244140625,403653,2024-06-24
2024-07-01,1458.4000244140625,1458.4000244140625,1474.4000244140625,1290.0,1301.4000244140625,592575,2024-07-01
2024-07-08,1364.800048828125,1364.800048828125,1474.4000244140625,1308.050048828125,1467.9000244140625,406539,2024-07-08
2024-07-15,1263.0999755859375,1263.0999755859375,1380.0,1256.0,1380.0,116694,2024-07-15
2024-07-22,1282.949951171875,1282.949951171875,1314.4000244140625,1211.0,1269.449951171875,187209,2024-07-22
2024-07-29,1212.9000244140625,1212.9000244140625,1329.9000244140625,1180.5999755859375,1298.8499755859375,506216,2024-07-29
2024-08-05,1259.4000244140625,1259.4000244140625,1265.0,1150.050048828125,1212.9000244140625,176242,2024-08-05
2024-08-12,1157.3499755859375,1157.3499755859375,1305.0,1130.0999755859375,1273.3499755859375,185798,2024-08-12
2024-08-19,1232.699951171875,1232.699951171875,1262.4000244140625,1147.1500244140625,1170.050048828125,176225,2024-08-19
2024-08-26,1204.5999755859375,1204.5999755859375,1245.5,1188.0,1238.9000244140625,86638,2024-08-26
2024-09-02,1202.800048828125,1202.800048828125,1238.5999755859375,1198.949951171875,1210.6500244140625,79514,2024-09-02
2024-09-09,1210.75,1210.75,1234.949951171875,1185.0,1185.0,79848,2024-09-09
2024-09-16,1233.800048828125,1233.800048828125,1304.0,1205.550048828125,1222.5,232282,2024-09-16
2024-09-23,1181.0999755859375,1181.0999755859375,1333.5,1176.0,1244.0,536389,2024-09-23
2024-09-30,1135.4000244140625,1135.4000244140625,1196.300048828125,1120.050048828125,1187.050048828125,82955,2024-09-30
2024-10-07,1093.199951171875,1093.199951171875,1156.4000244140625,1056.0,1150.0,148075,2024-10-07
2024-10-14,1083.0,1083.0,1125.0,1071.0999755859375,1095.0,117122,2024-10-14
2024-10-21,1060.9000244140625,1060.9000244140625,1090.9000244140625,1044.949951171875,1088.449951171875,277755,2024-10-21
2024-10-28,1125.5,1125.5,1175.0,1022.0,1052.0,359126,2024-10-28
2024-11-04,1067.300048828125,1067.300048828125,1125.699951171875,1060.0,1114.25,172673,2024-11-04
2024-11-11,1059.25,1059.25,1077.449951171875,1049.949951171875,1077.449951171875,97544,2024-11-11
2024-11-18,1063.050048828125,1063.050048828125,1068.75,1050.0,1065.0,98876,2024-11-18
2024-11-25,1068.4000244140625,1068.4000244140625,1074.050048828125,1050.0,1070.0,70599,2024-11-25
2024-12-02,1090.5,1090.5,1112.0,1050.050048828125,1069.9000244140625,132564,2024-12-02
2024-12-09,1082.050048828125,1082.050048828125,1102.949951171875,1074.050048828125,1102.0,67648,2024-12-09
2024-12-16,1080.1500244140625,1080.1500244140625,1094.949951171875,1078.050048828125,1090.0,84656,2024-12-16
2024-12-23,1040.1500244140625,1040.1500244140625,1094.0,1036.0,1085.8499755859375,65235,2024-12-23
2024-12-30,1164.0999755859375,1164.0999755859375,1164.0999755859375,965.0,1040.1500244140625,417220,2024-12-30
2025-01-06,1097.300048828125,1097.300048828125,1263.8499755859375,1072.0,1219.9000244140625,619351,2025-01-06
2025-01-13,1016.9000244140625,1016.9000244140625,1154.9000244140625,1011.0499877929688,1085.0,97180,2025-01-13
2025-01-20,962.7000122070312,962.7000122070312,1050.050048828125,957.0,1048.0,46471,2025-01-20
2025-01-27,1000.1500244140625,1000.1500244140625,1040.0,890.0,968.0,285556,2025-01-27
2025-02-03,906.0,906.0,1007.25,894.0499877929688,985.9000244140625,83234,2025-02-03
2025-02-10,846.5,846.5,922.4500122070312,838.7999877929688,907.0999755859375,73431,2025-02-10
2025-02-17,729.3499755859375,729.3499755859375,871.8499755859375,647.5,871.8499755859375,353461,2025-02-17
2025-02-24,726.5,726.5,783.0,706.0999755859375,729.0,87052,2025-02-24
2025-03-03,755.5999755859375,755.5999755859375,798.8499755859375,681.7999877929688,721.0999755859375,180662,2025-03-03
2025-03-10,653.9000244140625,653.9000244140625,754.9000244140625,650.0,741.0,171778,2025-03-10
2025-03-17,694.5999755859375,694.5999755859375,719.9500122070312,653.0,663.7000122070312,252943,2025-03-17
2025-03-24,675.25,675.25,740.5,661.9000244140625,699.9000244140625,318653,2025-03-24
2025-03-31,729.5999755859375,729.5999755859375,740.0,675.25,675.25,176939,2025-03-31
2025-04-07,705.0999755859375,705.0999755859375,725.0,666.0,685.0,207619,2025-04-07
2025-04-14,739.4500122070312,739.4500122070312,766.0,701.5,710.7000122070312,107704,2025-04-14
2025-04-21,709.6500244140625,709.6500244140625,790.0,702.3499755859375,740.0999755859375,183799,2025-04-21
2025-04-28,675.0,675.0,726.0499877929688,670.3499755859375,708.4000244140625,68578,2025-04-28
2025-05-05,649.7000122070312,649.7000122070312,685.0,634.5999755859375,679.7000122070312,123806,2025-05-05
2025-05-12,726.8499755859375,726.8499755859375,751.0,663.6500244140625,665.0,149740,2025-05-12
2025-05-19,706.5,706.5,739.9500122070312,691.0,725.0,96817,2025-05-19
2025-05-26,672.2000122070312,672.2000122070312,705.9500122070312,665.0999755859375,704.5,157610,2025-05-26
2025-06-02,810.75,810.75,817.0,664.0,664.0,272548,2025-06-02
2025-06-09,788.9000244140625,788.9000244140625,841.7999877929688,767.7000122070312,814.0,153333,2025-06-09
2025-06-16,757.0999755859375,757.0999755859375,817.0,732.0499877929688,785.0,192413,2025-06-16
2025-06-23,936.5499877929688,936.5499877929688,998.4000244140625,736.5499877929688,746.0,1895888,2025-06-23
2025-06-30,945.0,945.0,978.2999877929688,918.2255249023438,949.9500122070312,424259,2025-06-30
2025-07-07,893.5499877929688,893.5499877929688,947.7000122070312,888.0499877929688,944.0,110444,2025-07-07
