Date,Adj Close_NARMADA.NS,Close_NARMADA.NS,High_NARMADA.NS,Low_NARMADA.NS,Open_NARMADA.NS,Volume_NARMADA.NS,Date
2021-05-24,9.550000190734863,9.550000190734863,9.550000190734863,9.550000190734863,9.550000190734863,0,2021-05-24
2021-05-31,9.550000190734863,9.550000190734863,9.550000190734863,9.550000190734863,9.550000190734863,0,2021-05-31
2021-06-07,10.0,10.0,10.0,9.550000190734863,9.550000190734863,7200,2021-06-07
2021-06-14,11.550000190734863,11.550000190734863,11.550000190734863,10.0,10.0,21600,2021-06-14
2021-06-21,14.300000190734863,14.300000190734863,14.350000381469727,12.100000381469727,12.100000381469727,43200,2021-06-21
2021-06-28,15.100000381469727,15.100000381469727,15.199999809265137,14.199999809265137,14.75,57600,2021-06-28
2021-07-05,13.5,13.5,14.550000190734863,13.5,14.550000190734863,28800,2021-07-05
2021-07-12,13.600000381469727,13.600000381469727,13.600000381469727,13.600000381469727,13.600000381469727,21600,2021-07-12
2021-07-19,13.600000381469727,13.600000381469727,13.600000381469727,13.600000381469727,13.600000381469727,0,2021-07-19
2021-07-26,13.600000381469727,13.600000381469727,13.600000381469727,13.600000381469727,13.600000381469727,0,2021-07-26
2021-08-02,13.600000381469727,13.600000381469727,13.600000381469727,13.600000381469727,13.600000381469727,0,2021-08-02
2021-08-09,13.600000381469727,13.600000381469727,13.600000381469727,13.600000381469727,13.600000381469727,0,2021-08-09
2021-08-16,13.5,13.5,13.600000381469727,13.5,13.600000381469727,7200,2021-08-16
2021-08-23,13.5,13.5,13.5,13.5,13.5,7200,2021-08-23
2021-08-30,13.5,13.5,13.5,13.5,13.5,0,2021-08-30
2021-09-06,13.5,13.5,13.5,13.5,13.5,0,2021-09-06
2021-09-13,13.5,13.5,13.5,13.5,13.5,0,2021-09-13
2021-09-20,13.5,13.5,13.5,13.5,13.5,0,2021-09-20
2021-09-27,13.5,13.5,13.5,13.5,13.5,0,2021-09-27
2021-10-04,13.5,13.5,13.5,13.5,13.5,0,2021-10-04
2021-10-11,13.5,13.5,13.5,13.5,13.5,0,2021-10-11
2021-10-18,13.5,13.5,13.5,13.5,13.5,0,2021-10-18
2021-10-25,14.149999618530273,14.149999618530273,14.149999618530273,13.5,13.5,14400,2021-10-25
2021-11-01,14.149999618530273,14.149999618530273,14.149999618530273,14.149999618530273,14.149999618530273,0,2021-11-01
2021-11-08,14.149999618530273,14.149999618530273,14.149999618530273,14.149999618530273,14.149999618530273,0,2021-11-08
2021-11-15,14.149999618530273,14.149999618530273,14.149999618530273,14.149999618530273,14.149999618530273,0,2021-11-15
2021-11-22,13.100000381469727,13.100000381469727,14.149999618530273,13.100000381469727,14.149999618530273,14400,2021-11-22
2021-11-29,13.100000381469727,13.100000381469727,13.100000381469727,13.100000381469727,13.100000381469727,14400,2021-11-29
2021-12-06,13.100000381469727,13.100000381469727,13.100000381469727,13.100000381469727,13.100000381469727,0,2021-12-06
2021-12-13,12.899999618530273,12.899999618530273,13.75,12.899999618530273,13.75,21600,2021-12-13
2021-12-20,12.899999618530273,12.899999618530273,12.899999618530273,12.899999618530273,12.899999618530273,0,2021-12-20
2021-12-27,12.899999618530273,12.899999618530273,12.899999618530273,12.899999618530273,12.899999618530273,0,2021-12-27
2022-01-03,13.0,13.0,13.0,12.899999618530273,12.899999618530273,14400,2022-01-03
2022-01-10,12.949999809265137,12.949999809265137,13.0,12.350000381469727,13.0,14400,2022-01-10
2022-01-17,13.800000190734863,13.800000190734863,13.800000190734863,13.449999809265137,13.449999809265137,21600,2022-01-17
2022-01-24,13.800000190734863,13.800000190734863,13.800000190734863,13.5,13.800000190734863,21600,2022-01-24
2022-01-31,13.800000190734863,13.800000190734863,13.800000190734863,13.800000190734863,13.800000190734863,0,2022-01-31
2022-02-07,13.800000190734863,13.800000190734863,13.800000190734863,13.800000190734863,13.800000190734863,0,2022-02-07
2022-02-14,14.5,14.5,14.5,14.0,14.0,21600,2022-02-14
2022-02-21,14.75,14.75,14.75,14.5,14.5,21600,2022-02-21
2022-02-28,16.200000762939453,16.200000762939453,16.200000762939453,14.75,14.75,28800,2022-02-28
2022-03-07,18.0,18.0,18.0,16.649999618530273,17.0,136800,2022-03-07
2022-03-14,20.5,20.5,20.5,18.0,18.0,43200,2022-03-14
2022-03-21,19.5,19.5,20.5,18.450000762939453,20.5,338400,2022-03-21
2022-03-28,19.899999618530273,19.899999618530273,20.100000381469727,19.399999618530273,19.5,151200,2022-03-28
2022-04-04,19.899999618530273,19.899999618530273,19.899999618530273,19.899999618530273,19.899999618530273,0,2022-04-04
2022-04-11,19.899999618530273,19.899999618530273,19.899999618530273,19.899999618530273,19.899999618530273,0,2022-04-11
2022-04-18,20.75,20.75,20.75,19.0,19.899999618530273,28800,2022-04-18
2022-04-25,22.25,22.25,22.25,20.0,20.75,72000,2022-04-25
2022-05-02,23.5,23.5,23.5,22.25,22.25,14400,2022-05-02
2022-05-09,23.5,23.5,23.5,23.5,23.5,0,2022-05-09
2022-05-16,23.0,23.0,23.5,23.0,23.5,21600,2022-05-16
2022-05-23,22.5,22.5,23.0,22.5,23.0,36000,2022-05-23
2022-05-30,22.5,22.5,22.5,22.5,22.5,0,2022-05-30
2022-06-06,21.399999618530273,21.399999618530273,22.5,21.399999618530273,22.5,14400,2022-06-06
2022-06-13,22.5,22.5,22.5,20.350000381469727,21.399999618530273,86400,2022-06-13
2022-06-20,23.0,23.0,23.0,22.5,22.5,7200,2022-06-20
2022-06-27,23.0,23.0,23.0,23.0,23.0,0,2022-06-27
2022-07-04,23.0,23.0,23.0,23.0,23.0,0,2022-07-04
2022-07-11,23.0,23.0,23.0,23.0,23.0,0,2022-07-11
2022-07-18,23.0,23.0,23.0,23.0,23.0,0,2022-07-18
2022-07-25,24.0,24.0,24.0,24.0,24.0,21600,2022-07-25
2022-08-01,23.75,23.75,26.0,23.600000381469727,23.950000762939453,122400,2022-08-01
2022-08-08,23.75,23.75,23.75,23.75,23.75,0,2022-08-08
2022-08-15,22.75,22.75,24.75,22.75,23.75,28800,2022-08-15
2022-08-22,22.75,22.75,22.75,22.75,22.75,0,2022-08-22
2022-08-29,22.75,22.75,22.75,22.75,22.75,0,2022-08-29
2022-09-05,22.75,22.75,22.75,22.75,22.75,0,2022-09-05
2022-09-12,22.75,22.75,22.75,22.75,22.75,0,2022-09-12
2022-09-19,22.399999618530273,22.399999618530273,22.399999618530273,22.399999618530273,22.399999618530273,7200,2022-09-19
2022-09-26,22.399999618530273,22.399999618530273,22.399999618530273,22.399999618530273,22.399999618530273,0,2022-09-26
2022-10-03,23.450000762939453,23.450000762939453,23.450000762939453,22.399999618530273,22.399999618530273,7200,2022-10-03
2022-10-10,22.299999237060547,22.299999237060547,23.450000762939453,22.299999237060547,23.450000762939453,50400,2022-10-10
2022-10-17,22.299999237060547,22.299999237060547,22.299999237060547,22.299999237060547,22.299999237060547,0,2022-10-17
2022-10-24,25.350000381469727,25.350000381469727,27.0,23.399999618530273,23.399999618530273,324720,2022-10-24
2022-10-31,24.549999237060547,24.549999237060547,27.0,22.700000762939453,26.600000381469727,135482,2022-10-31
2022-11-07,23.649999618530273,23.649999618530273,25.75,23.549999237060547,25.0,68865,2022-11-07
2022-11-14,22.549999237060547,22.549999237060547,24.5,21.600000381469727,24.5,56505,2022-11-14
2022-11-21,24.200000762939453,24.200000762939453,24.950000762939453,22.049999237060547,23.0,37342,2022-11-21
2022-11-28,24.899999618530273,24.899999618530273,25.700000762939453,23.700000762939453,24.700000762939453,18766,2022-11-28
2022-12-05,24.850000381469727,24.850000381469727,27.25,22.350000381469727,24.899999618530273,239917,2022-12-05
2022-12-12,22.25,22.25,25.950000762939453,21.299999237060547,25.950000762939453,122726,2022-12-12
2022-12-19,20.299999237060547,20.299999237060547,23.200000762939453,20.049999237060547,23.200000762939453,56867,2022-12-19
2022-12-26,24.25,24.25,25.0,19.200000762939453,20.700000762939453,119206,2022-12-26
2023-01-02,23.450000762939453,23.450000762939453,24.75,22.5,24.25,69778,2023-01-02
2023-01-09,23.200000762939453,23.200000762939453,24.25,21.950000762939453,24.25,46956,2023-01-09
2023-01-16,23.149999618530273,23.149999618530273,24.049999237060547,22.299999237060547,23.549999237060547,62667,2023-01-16
2023-01-23,21.549999237060547,21.549999237060547,23.399999618530273,20.649999618530273,23.25,35255,2023-01-23
2023-01-30,20.649999618530273,20.649999618530273,23.549999237060547,19.350000381469727,21.850000381469727,105823,2023-01-30
2023-02-06,27.350000381469727,27.350000381469727,31.299999237060547,20.200000762939453,21.5,1507225,2023-02-06
2023-02-13,24.25,24.25,28.850000381469727,22.75,28.799999237060547,465500,2023-02-13
2023-02-20,23.049999237060547,23.049999237060547,25.200000762939453,21.799999237060547,25.200000762939453,140494,2023-02-20
2023-02-27,22.350000381469727,22.350000381469727,24.0,21.5,23.049999237060547,70805,2023-02-27
2023-03-06,21.149999618530273,21.149999618530273,22.899999618530273,20.75,22.75,46404,2023-03-06
2023-03-13,20.25,20.25,24.0,19.5,21.450000762939453,79702,2023-03-13
2023-03-20,18.799999237060547,18.799999237060547,20.649999618530273,18.5,19.799999237060547,30688,2023-03-20
2023-03-27,22.950000762939453,22.950000762939453,22.950000762939453,18.350000381469727,19.0,127048,2023-03-27
2023-04-03,24.299999237060547,24.299999237060547,30.049999237060547,21.399999618530273,25.850000381469727,1349418,2023-04-03
2023-04-10,22.399999618530273,22.399999618530273,24.450000762939453,20.049999237060547,24.299999237060547,541817,2023-04-10
2023-04-17,21.149999618530273,21.149999618530273,22.899999618530273,20.649999618530273,22.399999618530273,159991,2023-04-17
2023-04-24,21.549999237060547,21.549999237060547,22.25,21.049999237060547,21.75,143303,2023-04-24
2023-05-01,21.25,21.25,22.0,21.100000381469727,21.549999237060547,48087,2023-05-01
2023-05-08,20.899999618530273,20.899999618530273,21.700000762939453,20.25,21.25,65090,2023-05-08
2023-05-15,20.25,20.25,21.049999237060547,19.049999237060547,21.0,56112,2023-05-15
2023-05-22,20.450000762939453,20.450000762939453,20.75,19.299999237060547,20.299999237060547,43572,2023-05-22
2023-05-29,20.149999618530273,20.149999618530273,22.399999618530273,19.450000762939453,20.75,75601,2023-05-29
2023-06-05,19.950000762939453,19.950000762939453,21.0,19.649999618530273,20.149999618530273,54217,2023-06-05
2023-06-12,20.299999237060547,20.299999237060547,21.350000381469727,19.799999237060547,20.25,66765,2023-06-12
2023-06-19,19.75,19.75,21.899999618530273,19.25,20.200000762939453,70369,2023-06-19
2023-06-26,19.950000762939453,19.950000762939453,20.5,19.549999237060547,19.549999237060547,29249,2023-06-26
2023-07-03,21.950000762939453,21.950000762939453,23.5,19.299999237060547,19.950000762939453,1412909,2023-07-03
2023-07-10,19.799999237060547,19.799999237060547,22.149999618530273,19.350000381469727,21.549999237060547,257393,2023-07-10
2023-07-17,19.700000762939453,19.700000762939453,20.450000762939453,19.5,20.0,80964,2023-07-17
2023-07-24,19.549999237060547,19.549999237060547,20.100000381469727,19.200000762939453,19.700000762939453,58620,2023-07-24
2023-07-31,21.700000762939453,21.700000762939453,22.75,19.25,19.600000381469727,432671,2023-07-31
2023-08-07,19.75,19.75,22.5,19.350000381469727,22.5,502442,2023-08-07
2023-08-14,19.649999618530273,19.649999618530273,20.25,19.25,20.0,62909,2023-08-14
2023-08-21,20.100000381469727,20.100000381469727,20.75,19.700000762939453,19.75,128363,2023-08-21
2023-08-28,19.450000762939453,19.450000762939453,20.700000762939453,19.0,20.450000762939453,167450,2023-08-28
2023-09-04,20.049999237060547,20.049999237060547,22.0,19.700000762939453,19.899999618530273,586186,2023-09-04
2023-09-11,19.850000381469727,19.850000381469727,20.299999237060547,19.100000381469727,20.100000381469727,175700,2023-09-11
2023-09-18,19.450000762939453,19.450000762939453,20.25,19.399999618530273,20.25,68093,2023-09-18
2023-09-25,19.299999237060547,19.299999237060547,19.899999618530273,18.799999237060547,19.899999618530273,64418,2023-09-25
2023-10-02,19.100000381469727,19.100000381469727,19.75,18.799999237060547,19.299999237060547,97325,2023-10-02
2023-10-09,19.350000381469727,19.350000381469727,20.450000762939453,18.600000381469727,19.100000381469727,259926,2023-10-09
2023-10-16,20.0,20.0,20.950000762939453,19.049999237060547,19.950000762939453,239457,2023-10-16
2023-10-23,18.75,18.75,20.25,18.399999618530273,20.25,134164,2023-10-23
2023-10-30,19.149999618530273,19.149999618530273,19.950000762939453,18.600000381469727,19.25,60685,2023-10-30
2023-11-06,19.25,19.25,19.899999618530273,19.049999237060547,19.75,81075,2023-11-06
2023-11-13,19.049999237060547,19.049999237060547,19.600000381469727,18.950000762939453,19.049999237060547,56066,2023-11-13
2023-11-20,19.299999237060547,19.299999237060547,20.700000762939453,17.799999237060547,19.049999237060547,287326,2023-11-20
2023-11-27,21.049999237060547,21.049999237060547,22.0,18.5,19.299999237060547,383392,2023-11-27
2023-12-04,22.100000381469727,22.100000381469727,25.950000762939453,21.0,24.0,4132524,2023-12-04
2023-12-11,21.450000762939453,21.450000762939453,22.200000762939453,21.0,22.100000381469727,294880,2023-12-11
2023-12-18,21.850000381469727,21.850000381469727,22.5,19.950000762939453,20.899999618530273,509426,2023-12-18
2023-12-25,22.25,22.25,23.25,20.100000381469727,21.850000381469727,1245559,2023-12-25
2024-01-01,22.899999618530273,22.899999618530273,24.299999237060547,21.649999618530273,22.0,612126,2024-01-01
2024-01-08,23.149999618530273,23.149999618530273,23.850000381469727,22.0,22.950000762939453,339089,2024-01-08
2024-01-15,22.899999618530273,22.899999618530273,23.399999618530273,21.75,23.149999618530273,169994,2024-01-15
2024-01-22,23.649999618530273,23.649999618530273,24.950000762939453,22.399999618530273,22.899999618530273,750622,2024-01-22
2024-01-29,32.650001525878906,32.650001525878906,34.95000076293945,22.649999618530273,23.899999618530273,8769136,2024-01-29
2024-02-05,27.899999618530273,27.899999618530273,33.25,27.149999618530273,33.099998474121094,593804,2024-02-05
2024-02-12,29.0,29.0,29.25,26.049999237060547,29.149999618530273,158775,2024-02-12
2024-02-19,27.25,27.25,30.450000762939453,26.350000381469727,30.450000762939453,182331,2024-02-19
2024-02-26,25.700000762939453,25.700000762939453,28.0,24.5,27.549999237060547,90739,2024-02-26
2024-03-04,23.799999237060547,23.799999237060547,27.149999618530273,23.700000762939453,26.200000762939453,72627,2024-03-04
2024-03-11,21.75,21.75,24.0,20.0,24.0,140752,2024-03-11
2024-03-18,22.100000381469727,22.100000381469727,22.700000762939453,20.649999618530273,21.75,78012,2024-03-18
2024-03-25,20.350000381469727,20.350000381469727,22.450000762939453,20.0,22.100000381469727,100605,2024-03-25
2024-04-01,23.899999618530273,23.899999618530273,24.799999237060547,20.600000381469727,20.799999237060547,90849,2024-04-01
2024-04-08,22.100000381469727,22.100000381469727,23.450000762939453,22.100000381469727,23.450000762939453,8114,2024-04-08
2024-04-15,20.600000381469727,20.600000381469727,21.700000762939453,20.549999237060547,21.700000762939453,16466,2024-04-15
2024-04-22,20.649999618530273,20.649999618530273,20.700000762939453,20.299999237060547,20.600000381469727,23326,2024-04-22
2024-04-29,20.350000381469727,20.350000381469727,20.649999618530273,20.299999237060547,20.649999618530273,14748,2024-04-29
2024-05-06,19.100000381469727,19.100000381469727,20.350000381469727,19.100000381469727,19.950000762939453,24023,2024-05-06
2024-05-13,23.200000762939453,23.200000762939453,23.25,18.200000762939453,19.100000381469727,202998,2024-05-13
2024-05-20,23.299999237060547,23.299999237060547,24.350000381469727,22.149999618530273,22.149999618530273,74528,2024-05-20
2024-05-27,21.200000762939453,21.200000762939453,23.25,21.200000762939453,22.850000381469727,15430,2024-05-27
2024-06-03,19.700000762939453,19.700000762939453,21.0,19.600000381469727,20.799999237060547,23849,2024-06-03
2024-06-10,21.209999084472656,21.209999084472656,21.209999084472656,19.809999465942383,20.010000228881836,425513,2024-06-10
2024-06-17,20.510000228881836,20.510000228881836,21.209999084472656,20.5,21.209999084472656,439464,2024-06-17
2024-06-24,21.940000534057617,21.940000534057617,22.139999389648438,20.510000228881836,20.920000076293945,67464,2024-06-24
2024-07-01,25.030000686645508,25.030000686645508,25.040000915527344,21.15999984741211,22.350000381469727,1641909,2024-07-01
2024-07-08,22.979999542236328,22.979999542236328,26.0,22.979999542236328,25.5,303378,2024-07-08
2024-07-15,21.170000076293945,21.170000076293945,22.979999542236328,21.170000076293945,22.979999542236328,14709,2024-07-15
2024-07-22,21.549999237060547,21.549999237060547,21.549999237060547,20.31999969482422,20.739999771118164,48998,2024-07-22
2024-07-29,21.020000457763672,21.020000457763672,21.979999542236328,20.610000610351562,21.979999542236328,43145,2024-07-29
2024-08-05,19.290000915527344,19.290000915527344,20.59000015258789,19.190000534057617,20.59000015258789,48354,2024-08-05
2024-08-12,20.860000610351562,20.860000610351562,20.860000610351562,19.670000076293945,19.670000076293945,64585,2024-08-12
2024-08-19,23.670000076293945,23.670000076293945,24.25,21.899999618530273,21.899999618530273,319241,2024-08-19
2024-08-26,23.950000762939453,23.950000762939453,24.450000762939453,23.100000381469727,24.450000762939453,254713,2024-08-26
2024-09-02,17.439807891845703,17.439807891845703,24.700000762939453,17.197376251220703,24.700000762939453,215410,2024-09-02
2024-09-09,19.149999618530273,19.149999618530273,19.149999618530273,17.04585838317871,17.803451538085938,725359,2024-09-09
2024-09-16,19.280000686645508,19.280000686645508,20.600000381469727,18.200000762939453,19.75,320984,2024-09-16
2024-09-23,18.399999618530273,18.399999618530273,19.5,18.200000762939453,19.5,163111,2024-09-23
2024-09-30,17.790000915527344,17.790000915527344,18.899999618530273,17.18000030517578,18.40999984741211,206026,2024-09-30
2024-10-07,16.489999771118164,16.489999771118164,18.200000762939453,16.110000610351562,18.200000762939453,254834,2024-10-07
2024-10-14,15.40999984741211,15.40999984741211,17.690000534057617,14.649999618530273,16.989999771118164,1273896,2024-10-14
2024-10-21,15.010000228881836,15.010000228881836,16.0,14.510000228881836,15.800000190734863,6357188,2024-10-21
2024-10-28,15.760000228881836,15.760000228881836,15.949999809265137,14.420000076293945,14.859999656677246,2238151,2024-10-28
2024-11-04,16.649999618530273,16.649999618530273,17.0,15.199999809265137,15.979999542236328,1160422,2024-11-04
2024-11-11,15.880000114440918,15.880000114440918,16.950000762939453,15.15999984741211,16.950000762939453,464882,2024-11-11
2024-11-18,15.819999694824219,15.819999694824219,16.700000762939453,15.300000190734863,15.449999809265137,1049125,2024-11-18
2024-11-25,16.170000076293945,16.170000076293945,16.700000762939453,15.90999984741211,16.25,927264,2024-11-25
2024-12-02,16.459999084472656,16.459999084472656,16.850000381469727,16.1299991607666,16.700000762939453,528224,2024-12-02
2024-12-09,15.8100004196167,15.8100004196167,16.799999237060547,15.619999885559082,16.700000762939453,1270168,2024-12-09
2024-12-16,21.010000228881836,21.010000228881836,21.010000228881836,15.729999542236328,15.84000015258789,4257685,2024-12-16
2024-12-23,22.469999313354492,22.469999313354492,22.799999237060547,20.489999771118164,21.899999618530273,3409178,2024-12-23
2024-12-30,21.469999313354492,21.469999313354492,22.959999084472656,20.940000534057617,22.950000762939453,979798,2024-12-30
2025-01-06,21.34000015258789,21.34000015258789,22.75,20.110000610351562,22.450000762939453,1403276,2025-01-06
2025-01-13,20.850000381469727,20.850000381469727,21.200000762939453,19.3799991607666,21.200000762939453,1144106,2025-01-13
2025-01-20,21.56999969482422,21.56999969482422,23.770000457763672,21.329999923706055,21.450000762939453,3498567,2025-01-20
2025-01-27,20.200000762939453,20.200000762939453,22.200000762939453,19.25,20.549999237060547,527102,2025-01-27
2025-02-03,19.93000030517578,19.93000030517578,20.969999313354492,19.399999618530273,20.969999313354492,130500,2025-02-03
2025-02-10,18.510000228881836,18.510000228881836,20.149999618530273,18.0,19.940000534057617,303800,2025-02-10
2025-02-17,18.540000915527344,18.540000915527344,19.43000030517578,17.799999237060547,18.600000381469727,98632,2025-02-17
2025-02-24,16.979999542236328,16.979999542236328,18.75,16.90999984741211,18.75,102426,2025-02-24
2025-03-03,17.290000915527344,17.290000915527344,17.350000381469727,15.319999694824219,17.350000381469727,409444,2025-03-03
2025-03-10,17.0,17.0,18.149999618530273,16.649999618530273,18.149999618530273,125662,2025-03-10
2025-03-17,17.690000534057617,17.690000534057617,18.0,16.649999618530273,16.920000076293945,114105,2025-03-17
2025-03-24,16.260000228881836,16.260000228881836,18.600000381469727,16.139999389648438,18.149999618530273,307268,2025-03-24
2025-03-31,17.940000534057617,17.940000534057617,18.389999389648438,15.899999618530273,16.260000228881836,180746,2025-03-31
2025-04-07,17.639999389648438,17.639999389648438,18.139999389648438,17.040000915527344,17.040000915527344,63719,2025-04-07
2025-04-14,17.700000762939453,17.700000762939453,18.790000915527344,17.5,17.899999618530273,114224,2025-04-14
2025-04-21,16.3799991607666,16.3799991607666,18.389999389648438,16.34000015258789,17.899999618530273,203495,2025-04-21
2025-04-28,15.470000267028809,15.470000267028809,16.649999618530273,14.819999694824219,16.639999389648438,256999,2025-04-28
2025-05-05,15.84000015258789,15.84000015258789,16.799999237060547,15.260000228881836,15.399999618530273,186551,2025-05-05
2025-05-12,17.799999237060547,17.799999237060547,18.100000381469727,15.760000228881836,15.899999618530273,255637,2025-05-12
2025-05-19,16.75,16.75,18.170000076293945,16.43000030517578,17.799999237060547,206658,2025-05-19
2025-05-26,17.610000610351562,17.610000610351562,18.899999618530273,16.760000228881836,16.760000228881836,719019,2025-05-26
2025-06-02,17.579999923706055,17.579999923706055,17.899999618530273,16.600000381469727,17.610000610351562,266080,2025-06-02
2025-06-09,16.530000686645508,16.530000686645508,17.670000076293945,16.149999618530273,17.65999984741211,488769,2025-06-09
2025-06-16,16.860000610351562,16.860000610351562,17.479999542236328,15.600000381469727,16.219999313354492,582836,2025-06-16
2025-06-23,17.850000381469727,17.850000381469727,20.049999237060547,16.059999465942383,17.0,1645278,2025-06-23
2025-06-30,17.889999389648438,17.889999389648438,18.649999618530273,17.549999237060547,17.850000381469727,268428,2025-06-30
2025-07-07,17.389999389648438,17.389999389648438,18.959999084472656,17.219999313354492,17.889999389648438,356792,2025-07-07
2025-07-14,19.149999618530273,19.149999618530273,19.209999084472656,17.219999313354492,17.389999389648438,512033,2025-07-14
