Date,Adj Close_SIL.NS,Close_SIL.NS,High_SIL.NS,Low_SIL.NS,Open_SIL.NS,Volume_SIL.NS,Date
2021-01-11,10.05833911895752,12.149999618530273,12.75,10.399999618530273,10.949999809265137,175689,2021-01-11
2021-01-18,9.437455177307129,11.399999618530273,12.5,10.899999618530273,12.0,86899,2021-01-18
2021-01-25,9.437455177307129,11.399999618530273,11.399999618530273,10.25,11.300000190734863,52066,2021-01-25
2021-02-01,8.651000022888184,10.449999809265137,12.050000190734863,10.350000381469727,11.399999618530273,109319,2021-02-01
2021-02-08,9.644415855407715,11.649999618530273,12.050000190734863,9.949999809265137,10.350000381469727,133921,2021-02-08
2021-02-15,10.05833911895752,12.149999618530273,12.550000190734863,11.5,11.850000381469727,44355,2021-02-15
2021-02-22,10.555047988891602,12.75,12.75,11.050000190734863,12.5,63630,2021-02-22
2021-03-01,13.36972713470459,16.149999618530273,16.149999618530273,13.350000381469727,13.350000381469727,97240,2021-03-01
2021-03-08,16.14301300048828,19.5,19.5,16.950000762939453,16.950000762939453,42151,2021-03-08
2021-03-15,14.9012451171875,18.0,21.450000762939453,18.0,20.450000762939453,415613,2021-03-15
2021-03-22,16.92947006225586,20.450000762939453,20.899999618530273,17.100000381469727,17.5,1204252,2021-03-22
2021-03-29,16.30858612060547,19.700000762939453,21.350000381469727,19.0,20.450000762939453,178557,2021-03-29
2021-04-05,16.474153518676758,19.899999618530273,20.5,19.0,20.0,208402,2021-04-05
2021-04-12,15.397953033447266,18.600000381469727,20.799999237060547,18.049999237060547,20.799999237060547,136484,2021-04-12
2021-04-19,14.487320899963379,17.5,19.399999618530273,17.100000381469727,18.350000381469727,139675,2021-04-19
2021-04-26,14.528711318969727,17.549999237060547,18.450000762939453,16.600000381469727,18.350000381469727,222845,2021-04-26
2021-05-03,13.535297393798828,16.350000381469727,18.0,16.299999237060547,17.100000381469727,172790,2021-05-03
2021-05-10,14.073397636413574,17.0,17.0,15.199999809265137,17.0,356976,2021-05-10
2021-05-17,13.949220657348633,16.850000381469727,18.5,16.299999237060547,17.799999237060547,203491,2021-05-17
2021-05-24,13.618083000183105,16.450000762939453,17.350000381469727,16.149999618530273,17.200000762939453,112693,2021-05-24
2021-05-31,14.032005310058594,16.950000762939453,17.399999618530273,15.300000190734863,16.899999618530273,242646,2021-05-31
2021-06-07,14.321752548217773,17.299999237060547,17.75,16.399999618530273,17.0,168295,2021-06-07
2021-06-14,14.777069091796875,17.850000381469727,18.850000381469727,16.649999618530273,17.600000381469727,191115,2021-06-14
2021-06-21,14.238966941833496,17.200000762939453,18.450000762939453,16.25,17.049999237060547,431924,2021-06-21
2021-06-28,14.114790916442871,17.049999237060547,17.950000762939453,16.350000381469727,17.950000762939453,98648,2021-06-28
2021-07-05,13.907827377319336,16.799999237060547,17.399999618530273,16.200000762939453,16.549999237060547,236096,2021-07-05
2021-07-12,14.321752548217773,17.299999237060547,17.700000762939453,16.299999237060547,17.0,80942,2021-07-12
2021-07-19,14.85985279083252,17.950000762939453,17.950000762939453,16.600000381469727,17.549999237060547,149495,2021-07-19
2021-07-26,14.487320899963379,17.5,18.899999618530273,17.049999237060547,18.799999237060547,270434,2021-07-26
2021-08-02,13.825042724609375,16.700000762939453,18.200000762939453,16.100000381469727,17.850000381469727,190687,2021-08-02
2021-08-09,14.032005310058594,16.950000762939453,17.200000762939453,15.399999618530273,16.950000762939453,64354,2021-08-09
2021-08-16,13.576689720153809,16.399999618530273,17.600000381469727,16.0,17.600000381469727,32512,2021-08-16
2021-08-23,12.417703628540039,15.0,16.950000762939453,14.399999618530273,16.950000762939453,27346,2021-08-23
2021-08-30,12.293527603149414,14.850000381469727,15.449999809265137,14.350000381469727,14.949999809265137,45287,2021-08-30
2021-09-06,12.21074104309082,14.75,15.5,14.449999809265137,14.850000381469727,43042,2021-09-06
2021-09-13,12.624665260314941,15.25,15.449999809265137,14.5,15.399999618530273,42149,2021-09-13
2021-09-20,12.293527603149414,14.850000381469727,16.0,14.600000381469727,15.399999618530273,61702,2021-09-20
2021-09-27,12.293527603149414,14.850000381469727,15.25,14.100000381469727,14.850000381469727,79181,2021-09-27
2021-10-04,12.790234565734863,15.449999809265137,15.699999809265137,14.149999618530273,15.449999809265137,89608,2021-10-04
2021-10-11,12.417703628540039,15.0,16.25,14.75,15.75,87425,2021-10-11
2021-10-18,13.36972713470459,16.149999618530273,17.700000762939453,14.5,15.0,335988,2021-10-18
2021-10-25,12.914412498474121,15.600000381469727,16.75,15.100000381469727,16.549999237060547,121613,2021-10-25
2021-11-01,13.204158782958984,15.949999809265137,16.399999618530273,15.100000381469727,15.300000190734863,62032,2021-11-01
2021-11-08,12.790234565734863,15.449999809265137,16.5,15.149999618530273,15.949999809265137,52600,2021-11-08
2021-11-15,11.838212013244629,14.300000190734863,16.0,14.25,15.050000190734863,125029,2021-11-15
2021-11-22,11.58985710144043,14.0,14.899999618530273,13.550000190734863,13.800000190734863,31856,2021-11-22
2021-11-29,11.300108909606934,13.649999618530273,14.449999809265137,13.149999618530273,13.75,42854,2021-11-29
2021-12-06,12.169349670410156,14.699999809265137,14.699999809265137,13.199999809265137,13.199999809265137,62069,2021-12-06
2021-12-13,12.169349670410156,14.699999809265137,15.899999618530273,14.100000381469727,15.399999618530273,168327,2021-12-13
2021-12-20,12.293527603149414,14.850000381469727,15.149999618530273,13.600000381469727,15.149999618530273,86708,2021-12-20
2021-12-27,12.831626892089844,15.5,15.850000381469727,14.399999618530273,15.399999618530273,200570,2021-12-27
2022-01-03,13.36972713470459,16.149999618530273,16.399999618530273,15.5,15.800000190734863,292154,2022-01-03
2022-01-10,13.493904113769531,16.299999237060547,17.350000381469727,15.800000190734863,16.350000381469727,397167,2022-01-10
2022-01-17,13.328336715698242,16.100000381469727,16.450000762939453,15.699999809265137,16.299999237060547,169202,2022-01-17
2022-01-24,11.920994758605957,14.399999618530273,16.25,14.149999618530273,16.25,188341,2022-01-24
2022-01-31,12.169349670410156,14.699999809265137,15.399999618530273,13.850000381469727,14.300000190734863,94909,2022-01-31
2022-02-07,11.63124942779541,14.050000190734863,15.149999618530273,13.949999809265137,15.0,90475,2022-02-07
2022-02-14,11.134541511535645,13.449999809265137,14.199999809265137,12.800000190734863,13.850000381469727,116263,2022-02-14
2022-02-21,10.306694030761719,12.449999809265137,13.699999809265137,12.0,13.699999809265137,78812,2022-02-21
2022-02-28,10.182517051696777,12.300000190734863,13.0,11.800000190734863,12.449999809265137,46471,2022-02-28
2022-03-07,10.886187553405762,13.149999618530273,13.399999618530273,12.199999809265137,12.300000190734863,49397,2022-03-07
2022-03-14,10.306694030761719,12.449999809265137,13.5,12.25,13.5,69350,2022-03-14
2022-03-21,10.099732398986816,12.199999809265137,12.949999809265137,11.75,12.0,125201,2022-03-21
2022-03-28,10.430871963500977,12.600000381469727,12.649999618530273,11.449999809265137,12.649999618530273,117301,2022-03-28
2022-04-04,13.204158782958984,15.949999809265137,15.949999809265137,13.199999809265137,13.199999809265137,103859,2022-04-04
2022-04-11,13.659475326538086,16.5,17.5,16.25,16.700000762939453,142889,2022-04-11
2022-04-18,13.618083000183105,16.450000762939453,17.25,16.0,16.450000762939453,229843,2022-04-18
2022-04-25,13.825042724609375,16.700000762939453,17.149999618530273,15.149999618530273,16.450000762939453,210892,2022-04-25
2022-05-02,13.079980850219727,15.800000190734863,17.049999237060547,15.449999809265137,16.899999618530273,48556,2022-05-02
2022-05-09,12.500489234924316,15.100000381469727,16.149999618530273,14.5,15.699999809265137,67892,2022-05-09
2022-05-16,14.777069091796875,17.850000381469727,17.850000381469727,15.100000381469727,15.199999809265137,205181,2022-05-16
2022-05-23,18.709339141845703,22.600000381469727,22.600000381469727,18.700000762939453,18.700000762939453,1191105,2022-05-23
2022-05-30,21.89655303955078,26.450000762939453,26.450000762939453,21.850000381469727,21.850000381469727,527740,2022-05-30
2022-06-06,30.195173263549805,33.650001525878906,33.650001525878906,27.75,27.75,1327188,2022-06-06
2022-06-13,31.541166305541992,35.150001525878906,40.79999923706055,32.0,34.0,2100539,2022-06-13
2022-06-20,27.0096492767334,30.100000381469727,33.400001525878906,28.200000762939453,33.400001525878906,669399,2022-06-20
2022-06-27,24.183059692382812,26.950000762939453,33.150001525878906,26.950000762939453,31.600000381469727,1374277,2022-06-27
2022-07-04,20.773202896118164,23.149999618530273,26.899999618530273,23.149999618530273,25.649999618530273,1177763,2022-07-04
2022-07-11,21.670530319213867,24.149999618530273,26.399999618530273,20.899999618530273,22.649999618530273,1096344,2022-07-11
2022-07-18,21.401334762573242,23.850000381469727,26.350000381469727,22.850000381469727,24.200000762939453,1026526,2022-07-18
2022-07-25,20.818069458007812,23.200000762939453,24.5,21.25,24.0,627289,2022-07-25
2022-08-01,21.042400360107422,23.450000762939453,23.899999618530273,22.100000381469727,23.649999618530273,537687,2022-08-01
2022-08-08,22.388397216796875,24.950000762939453,26.350000381469727,24.600000381469727,24.600000381469727,671873,2022-08-08
2022-08-15,20.87111473083496,22.549999237060547,24.950000762939453,21.5,24.950000762939453,916643,2022-08-15
2022-08-22,20.963672637939453,22.649999618530273,23.0,20.649999618530273,21.450000762939453,727114,2022-08-22
2022-08-29,22.120607376098633,23.899999618530273,23.899999618530273,21.5,21.799999237060547,685159,2022-08-29
2022-09-05,22.213159561157227,24.0,25.600000381469727,22.25,24.850000381469727,896335,2022-09-05
2022-09-12,21.056224822998047,22.75,24.950000762939453,22.100000381469727,24.950000762939453,648021,2022-09-12
2022-09-19,21.287612915039062,23.0,24.100000381469727,22.350000381469727,23.0,473491,2022-09-19
2022-09-26,20.454620361328125,22.100000381469727,23.200000762939453,20.700000762939453,23.200000762939453,478483,2022-09-26
2022-10-03,20.547176361083984,22.200000762939453,22.700000762939453,21.700000762939453,22.149999618530273,245167,2022-10-03
2022-10-10,20.454620361328125,22.100000381469727,22.850000381469727,21.649999618530273,22.850000381469727,242783,2022-10-10
2022-10-17,21.70410919189453,23.450000762939453,24.149999618530273,21.799999237060547,22.100000381469727,374103,2022-10-17
2022-10-24,26.285573959350586,28.399999618530273,28.399999618530273,23.450000762939453,24.399999618530273,500569,2022-10-24
2022-10-31,25.915355682373047,28.0,31.25,25.450000762939453,29.799999237060547,1136314,2022-10-31
2022-11-07,26.424406051635742,28.549999237060547,31.0,28.0,28.0,1125869,2022-11-07
2022-11-14,24.619586944580078,26.600000381469727,29.25,25.149999618530273,28.700000762939453,1008367,2022-11-14
2022-11-21,24.943531036376953,26.950000762939453,28.299999237060547,25.5,26.450000762939453,550073,2022-11-21
2022-11-28,25.86907958984375,27.950000762939453,28.350000381469727,26.549999237060547,27.149999618530273,523598,2022-11-28
2022-12-05,25.174917221069336,27.200000762939453,29.0,27.100000381469727,28.450000762939453,542950,2022-12-05
2022-12-12,30.913314819335938,33.400001525878906,33.400001525878906,27.75,28.049999237060547,1613035,2022-12-12
2022-12-19,29.24732780456543,31.600000381469727,38.599998474121094,31.600000381469727,35.04999923706055,1284043,2022-12-19
2022-12-26,32.11652755737305,34.70000076293945,34.70000076293945,28.649999618530273,30.049999237060547,1201314,2022-12-26
2023-01-02,32.394195556640625,35.0,37.900001525878906,33.400001525878906,36.400001525878906,1120770,2023-01-02
2023-01-09,30.126598358154297,32.54999923706055,35.79999923706055,31.649999618530273,35.5,517900,2023-01-09
2023-01-16,30.40426254272461,32.849998474121094,33.0,30.299999237060547,33.0,358648,2023-01-16
2023-01-23,28.368059158325195,30.649999618530273,34.29999923706055,30.299999237060547,34.0,296990,2023-01-23
2023-01-30,27.535064697265625,29.75,32.45000076293945,28.549999237060547,30.649999618530273,309567,2023-01-30
2023-02-06,27.673898696899414,29.899999618530273,32.75,29.549999237060547,29.75,529654,2023-02-06
2023-02-13,26.93345832824707,29.100000381469727,30.850000381469727,28.600000381469727,30.850000381469727,250549,2023-02-13
2023-02-20,26.794626235961914,28.950000762939453,31.75,28.149999618530273,29.950000762939453,341889,2023-02-20
2023-02-27,27.8590087890625,30.100000381469727,30.5,27.549999237060547,29.600000381469727,357819,2023-02-27
2023-03-06,26.5169620513916,28.649999618530273,31.200000762939453,28.299999237060547,30.5,352778,2023-03-06
2023-03-13,25.822797775268555,27.899999618530273,29.350000381469727,27.5,28.649999618530273,238505,2023-03-13
2023-03-20,25.174917221069336,27.200000762939453,28.25,26.399999618530273,28.25,221178,2023-03-20
2023-03-27,23.78659439086914,25.700000762939453,27.700000762939453,23.850000381469727,27.700000762939453,247021,2023-03-27
2023-04-03,27.442508697509766,29.649999618530273,29.649999618530273,25.799999237060547,26.600000381469727,170045,2023-04-03
2023-04-10,27.118566513061523,29.299999237060547,31.100000381469727,28.049999237060547,31.100000381469727,227023,2023-04-10
2023-04-17,27.3962345123291,29.600000381469727,30.0,28.100000381469727,29.649999618530273,232660,2023-04-17
2023-04-24,27.072290420532227,29.25,30.799999237060547,29.0,29.799999237060547,232256,2023-04-24
2023-05-01,27.535064697265625,29.75,30.0,28.549999237060547,29.25,256967,2023-05-01
2023-05-08,28.7382755279541,31.049999237060547,31.049999237060547,28.649999618530273,30.0,385736,2023-05-08
2023-05-15,27.812728881835938,30.049999237060547,32.5,29.899999618530273,31.549999237060547,696506,2023-05-15
2023-05-22,24.203088760375977,26.149999618530273,31.549999237060547,25.600000381469727,31.0,775914,2023-05-22
2023-05-29,24.341922760009766,26.299999237060547,27.399999618530273,26.0,26.450000762939453,420284,2023-05-29
2023-06-05,24.65877342224121,25.850000381469727,27.600000381469727,25.549999237060547,26.200000762939453,316572,2023-06-05
2023-06-12,24.038726806640625,25.200000762939453,26.5,24.75,25.850000381469727,386138,2023-06-12
2023-06-19,23.32328987121582,24.450000762939453,25.5,24.350000381469727,25.200000762939453,342283,2023-06-19
2023-06-26,24.56338119506836,25.75,25.75,24.0,24.450000762939453,261646,2023-06-26
2023-07-03,23.943334579467773,25.100000381469727,27.0,25.0,27.0,279050,2023-07-03
2023-07-10,22.655546188354492,23.75,25.25,23.049999237060547,25.0,360377,2023-07-10
2023-07-17,22.750938415527344,23.850000381469727,24.850000381469727,23.5,24.200000762939453,257448,2023-07-17
2023-07-24,22.560152053833008,23.649999618530273,24.450000762939453,23.100000381469727,24.350000381469727,248003,2023-07-24
2023-07-31,21.446683883666992,22.25,23.950000762939453,21.200000762939453,23.549999237060547,495224,2023-07-31
2023-08-07,21.253904342651367,22.049999237060547,22.899999618530273,21.25,22.25,321382,2023-08-07
2023-08-14,21.39849090576172,22.200000762939453,22.700000762939453,21.799999237060547,22.049999237060547,165269,2023-08-14
2023-08-21,22.747943878173828,23.600000381469727,23.700000762939453,22.0,22.25,320631,2023-08-21
2023-08-28,22.98891830444336,23.850000381469727,24.450000762939453,23.100000381469727,23.600000381469727,243637,2023-08-28
2023-09-04,22.892528533935547,23.75,24.399999618530273,23.100000381469727,24.399999618530273,303776,2023-09-04
2023-09-11,22.69974708557129,23.549999237060547,24.0,22.850000381469727,23.950000762939453,224167,2023-09-11
2023-09-18,21.832242965698242,22.649999618530273,24.350000381469727,22.549999237060547,24.350000381469727,151579,2023-09-18
2023-09-25,21.88043975830078,22.700000762939453,23.549999237060547,22.549999237060547,23.549999237060547,126023,2023-09-25
2023-10-02,21.39849090576172,22.200000762939453,23.25,21.649999618530273,22.700000762939453,209208,2023-10-02
2023-10-09,22.21780014038086,23.049999237060547,23.299999237060547,22.0,22.200000762939453,239886,2023-10-09
2023-10-16,21.687658309936523,22.5,23.5,22.200000762939453,23.5,218968,2023-10-16
2023-10-23,21.446683883666992,22.25,22.75,21.5,22.75,120318,2023-10-23
2023-10-30,21.253904342651367,22.049999237060547,22.549999237060547,21.600000381469727,22.149999618530273,160705,2023-10-30
2023-11-06,21.253904342651367,22.049999237060547,22.5,21.899999618530273,22.450000762939453,195500,2023-11-06
2023-11-13,21.39849090576172,22.200000762939453,22.600000381469727,21.149999618530273,22.600000381469727,203404,2023-11-13
2023-11-20,21.157516479492188,21.950000762939453,22.299999237060547,21.600000381469727,22.25,165127,2023-11-20
2023-11-27,21.061126708984375,21.850000381469727,22.0,21.399999618530273,21.950000762939453,168526,2023-11-27
2023-12-04,21.012929916381836,21.799999237060547,22.100000381469727,21.5,22.0,332033,2023-12-04
2023-12-11,22.265995025634766,23.100000381469727,23.100000381469727,21.5,22.0,475248,2023-12-11
2023-12-18,23.133501052856445,24.0,25.399999618530273,22.450000762939453,23.5,844398,2023-12-18
2023-12-25,23.133501052856445,24.0,24.600000381469727,23.100000381469727,24.0,214772,2023-12-25
2024-01-01,24.531152725219727,25.450000762939453,25.600000381469727,23.5,24.549999237060547,436075,2024-01-01
2024-01-08,24.916709899902344,25.850000381469727,26.649999618530273,25.049999237060547,26.0,621195,2024-01-08
2024-01-15,25.543241500854492,26.5,28.200000762939453,25.25,26.0,1039802,2024-01-15
2024-01-22,23.85642433166504,24.75,27.0,24.299999237060547,26.5,234598,2024-01-22
2024-01-29,23.85642433166504,24.75,25.350000381469727,24.149999618530273,25.200000762939453,437324,2024-01-29
2024-02-05,24.049203872680664,24.950000762939453,25.850000381469727,23.950000762939453,25.850000381469727,489078,2024-02-05
2024-02-12,23.32628059387207,24.200000762939453,25.399999618530273,22.649999618530273,25.0,323672,2024-02-12
2024-02-19,22.940723419189453,23.799999237060547,24.799999237060547,23.100000381469727,24.0,252175,2024-02-19
2024-02-26,22.12141227722168,22.950000762939453,24.0,21.700000762939453,24.0,270717,2024-02-26
2024-03-04,22.21780014038086,23.049999237060547,24.299999237060547,21.5,23.549999237060547,179776,2024-03-04
2024-03-11,21.4948787689209,22.299999237060547,24.049999237060547,20.200000762939453,24.049999237060547,405422,2024-03-11
2024-03-18,21.59126853942871,22.399999618530273,23.450000762939453,21.899999618530273,22.700000762939453,407262,2024-03-18
2024-03-25,21.784048080444336,22.600000381469727,23.899999618530273,22.399999618530273,22.399999618530273,370837,2024-03-25
2024-04-01,22.902040481567383,23.25,23.399999618530273,22.049999237060547,23.0,313780,2024-04-01
2024-04-08,22.261768341064453,22.600000381469727,23.75,22.5,23.399999618530273,277328,2024-04-08
2024-04-15,21.81850242614746,22.149999618530273,23.649999618530273,21.600000381469727,22.600000381469727,287844,2024-04-15
2024-04-22,23.19754981994629,23.549999237060547,24.299999237060547,22.049999237060547,22.549999237060547,396799,2024-04-22
2024-04-29,22.803537368774414,23.149999618530273,24.350000381469727,23.0,23.299999237060547,211339,2024-04-29
2024-05-06,22.212514877319336,22.549999237060547,23.899999618530273,22.0,23.899999618530273,194337,2024-05-06
2024-05-13,24.822856903076172,25.200000762939453,25.799999237060547,21.25,22.549999237060547,721183,2024-05-13
2024-05-20,23.985578536987305,24.350000381469727,27.350000381469727,24.0,24.600000381469727,1204607,2024-05-20
2024-05-27,23.099048614501953,23.450000762939453,25.399999618530273,23.149999618530273,24.899999618530273,343276,2024-05-27
2024-06-03,23.296052932739258,23.649999618530273,25.0,22.0,25.0,348975,2024-06-03
2024-06-10,24.41899299621582,24.790000915527344,25.350000381469727,23.200000762939453,23.649999618530273,461805,2024-06-10
2024-06-17,24.35988998413086,24.729999542236328,24.979999542236328,23.260000228881836,24.790000915527344,329669,2024-06-17
2024-06-24,25.256271362304688,25.639999389648438,27.790000915527344,23.860000610351562,25.34000015258789,1094930,2024-06-24
2024-07-01,29.37371253967285,29.81999969482422,30.5,24.649999618530273,25.5,2528446,2024-07-01
2024-07-08,27.935564041137695,28.360000610351562,31.549999237060547,26.65999984741211,30.5,1769311,2024-07-08
2024-07-15,26.02459716796875,26.420000076293945,28.989999771118164,26.0,28.600000381469727,510030,2024-07-15
2024-07-22,35.80598449707031,36.349998474121094,38.900001525878906,25.93000030517578,26.489999771118164,7789914,2024-07-22
2024-07-29,32.318965911865234,32.810001373291016,38.900001525878906,30.530000686645508,37.9900016784668,1626158,2024-07-29
2024-08-05,32.70000076293945,32.70000076293945,33.0,29.010000228881836,31.5,550179,2024-08-05
2024-08-12,28.420000076293945,28.420000076293945,33.0,28.209999084472656,31.799999237060547,299055,2024-08-12
2024-08-19,29.350000381469727,29.350000381469727,30.989999771118164,28.0,29.450000762939453,321804,2024-08-19
2024-08-26,28.010000228881836,28.010000228881836,30.440000534057617,27.700000762939453,30.440000534057617,199931,2024-08-26
2024-09-02,27.469999313354492,27.469999313354492,28.59000015258789,27.0,28.59000015258789,250968,2024-09-02
2024-09-09,27.530000686645508,27.530000686645508,28.149999618530273,26.110000610351562,27.469999313354492,171930,2024-09-09
2024-09-16,27.739999771118164,27.739999771118164,29.75,27.020000457763672,27.799999237060547,390741,2024-09-16
2024-09-23,28.260000228881836,28.260000228881836,29.0,27.049999237060547,27.729999542236328,280755,2024-09-23
2024-09-30,26.350000381469727,26.350000381469727,28.790000915527344,26.190000534057617,28.790000915527344,100919,2024-09-30
2024-10-07,26.360000610351562,26.360000610351562,27.31999969482422,24.100000381469727,26.889999389648438,232708,2024-10-07
2024-10-14,26.420000076293945,26.420000076293945,27.84000015258789,25.510000228881836,26.049999237060547,98720,2024-10-14
2024-10-21,24.639999389648438,24.639999389648438,27.739999771118164,24.540000915527344,27.700000762939453,199600,2024-10-21
2024-10-28,29.110000610351562,29.110000610351562,30.600000381469727,24.010000228881836,25.1200008392334,560382,2024-10-28
2024-11-04,26.81999969482422,26.81999969482422,30.010000228881836,26.68000030517578,29.1200008392334,565143,2024-11-04
2024-11-11,26.8799991607666,26.8799991607666,27.8799991607666,25.959999084472656,26.25,288631,2024-11-11
2024-11-18,26.450000762939453,26.450000762939453,27.739999771118164,26.010000228881836,26.530000686645508,165022,2024-11-18
2024-11-25,27.010000228881836,27.010000228881836,28.700000762939453,25.350000381469727,26.899999618530273,409424,2024-11-25
2024-12-02,27.719999313354492,27.719999313354492,28.0,26.549999237060547,27.600000381469727,253775,2024-12-02
2024-12-09,29.299999237060547,29.299999237060547,31.0,27.260000228881836,27.260000228881836,1418860,2024-12-09
2024-12-16,27.299999237060547,27.299999237060547,30.270000457763672,26.850000381469727,30.0,406208,2024-12-16
2024-12-23,27.3700008392334,27.3700008392334,28.790000915527344,26.5,27.700000762939453,168678,2024-12-23
2024-12-30,28.18000030517578,28.18000030517578,28.739999771118164,26.75,27.600000381469727,129423,2024-12-30
2025-01-06,24.959999084472656,24.959999084472656,28.549999237060547,24.229999542236328,28.549999237060547,307634,2025-01-06
2025-01-13,26.649999618530273,26.649999618530273,28.290000915527344,23.56999969482422,24.25,417488,2025-01-13
2025-01-20,25.770000457763672,25.770000457763672,27.25,24.969999313354492,26.649999618530273,161293,2025-01-20
2025-01-27,24.43000030517578,24.43000030517578,26.299999237060547,23.450000762939453,26.299999237060547,186645,2025-01-27
2025-02-03,24.950000762939453,24.950000762939453,26.899999618530273,23.75,24.700000762939453,189677,2025-02-03
2025-02-10,21.40999984741211,21.40999984741211,25.489999771118164,21.25,25.489999771118164,234191,2025-02-10
2025-02-17,20.34000015258789,20.34000015258789,22.190000534057617,18.799999237060547,20.15999984741211,220577,2025-02-17
2025-02-24,18.799999237060547,18.799999237060547,21.700000762939453,18.5,20.700000762939453,167849,2025-02-24
2025-03-03,20.65999984741211,20.65999984741211,21.0,18.510000228881836,18.989999771118164,214629,2025-03-03
2025-03-10,19.389999389648438,19.389999389648438,21.25,19.049999237060547,21.25,352090,2025-03-10
2025-03-17,19.760000228881836,19.760000228881836,21.5,18.399999618530273,20.190000534057617,281678,2025-03-17
2025-03-24,19.1299991607666,19.1299991607666,23.049999237060547,19.0,20.799999237060547,1171253,2025-03-24
2025-03-31,19.670000076293945,19.670000076293945,20.270000457763672,19.1299991607666,19.1299991607666,230124,2025-03-31
2025-04-07,19.649999618530273,19.649999618530273,20.0,18.670000076293945,19.299999237060547,105772,2025-04-07
2025-04-14,20.559999465942383,20.559999465942383,20.799999237060547,19.170000076293945,20.799999237060547,96678,2025-04-14
2025-04-21,20.25,20.25,21.34000015258789,19.700000762939453,20.75,160407,2025-04-21
2025-04-28,20.06999969482422,20.06999969482422,20.889999389648438,19.75,20.450000762939453,46486,2025-04-28
2025-05-05,18.8799991607666,18.8799991607666,20.229999542236328,18.5,20.229999542236328,124607,2025-05-05
2025-05-12,20.3700008392334,20.3700008392334,20.700000762939453,18.799999237060547,19.260000228881836,306633,2025-05-12
2025-05-19,19.989999771118164,19.989999771118164,21.489999771118164,19.899999618530273,20.3700008392334,250642,2025-05-19
2025-05-26,19.149999618530273,19.149999618530273,20.979999542236328,17.93000030517578,20.020000457763672,604629,2025-05-26
2025-06-02,19.579999923706055,19.579999923706055,19.860000610351562,19.059999465942383,19.15999984741211,193714,2025-06-02
2025-06-09,19.799999237060547,19.799999237060547,20.649999618530273,19.510000228881836,19.670000076293945,384021,2025-06-09
2025-06-16,19.25,19.25,21.100000381469727,18.90999984741211,20.290000915527344,327902,2025-06-16
2025-06-23,19.65999984741211,19.65999984741211,20.0,19.049999237060547,19.25,128831,2025-06-23
