Date,Adj Close_ELECTCAST.NS,Close_ELECTCAST.NS,High_ELECTCAST.NS,Low_ELECTCAST.NS,Open_ELECTCAST.NS,Volume_ELECTCAST.NS,Date
2021-04-19,29.44426918029785,30.899999618530273,32.599998474121094,28.25,29.950000762939453,2820843,2021-04-19
2021-04-26,32.63644790649414,34.25,35.0,30.899999618530273,30.950000762939453,8207082,2021-04-26
2021-05-03,32.25529098510742,33.849998474121094,37.0,33.20000076293945,33.5,6400979,2021-05-03
2021-05-10,29.6824893951416,31.149999618530273,34.79999923706055,31.049999237060547,34.04999923706055,3994505,2021-05-10
2021-05-17,31.01653289794922,32.54999923706055,34.099998474121094,31.0,31.0,6789759,2021-05-17
2021-05-24,30.730667114257812,32.25,33.900001525878906,31.850000381469727,32.54999923706055,3643945,2021-05-24
2021-05-31,30.540090560913086,32.04999923706055,34.0,31.799999237060547,32.45000076293945,2911704,2021-05-31
2021-06-07,32.39822769165039,34.0,34.599998474121094,32.099998474121094,32.099998474121094,4683741,2021-06-07
2021-06-14,34.06577682495117,35.75,40.349998474121094,33.0,34.75,14489421,2021-06-14
2021-06-21,34.01813507080078,35.70000076293945,39.150001525878906,34.0,35.45000076293945,4778325,2021-06-21
2021-06-28,36.209781646728516,38.0,39.29999923706055,35.599998474121094,36.0,6465286,2021-06-28
2021-07-05,36.35271453857422,38.150001525878906,39.900001525878906,37.0,38.5,4913146,2021-07-05
2021-07-12,35.63804626464844,37.400001525878906,39.0,35.45000076293945,38.5,2705336,2021-07-12
2021-07-19,35.01866912841797,36.75,37.5,35.650001525878906,37.04999923706055,1821641,2021-07-19
2021-07-26,36.54328536987305,38.349998474121094,39.70000076293945,35.5,37.0,5276217,2021-07-26
2021-08-02,36.49564743041992,38.29999923706055,41.70000076293945,37.70000076293945,39.099998474121094,9526910,2021-08-02
2021-08-09,34.446937561035156,36.150001525878906,38.849998474121094,33.0,38.79999923706055,3651292,2021-08-09
2021-08-16,33.1605339050293,34.79999923706055,40.0,33.349998474121094,36.25,3404860,2021-08-16
2021-08-23,33.494049072265625,35.150001525878906,37.25,33.5,35.150001525878906,2660937,2021-08-23
2021-08-30,34.06781005859375,35.5,36.29999923706055,35.0,35.400001525878906,3869366,2021-08-30
2021-09-06,38.242313385009766,39.849998474121094,40.20000076293945,35.04999923706055,35.5,6560171,2021-09-06
2021-09-13,36.85081481933594,38.400001525878906,44.29999923706055,38.0,41.0,7969818,2021-09-13
2021-09-20,35.363346099853516,36.849998474121094,39.70000076293945,36.400001525878906,37.95000076293945,2647910,2021-09-20
2021-09-27,35.6512451171875,37.150001525878906,38.150001525878906,35.79999923706055,36.849998474121094,1841474,2021-09-27
2021-10-04,35.363346099853516,36.849998474121094,37.900001525878906,36.5,37.75,3291000,2021-10-04
2021-10-11,35.0754508972168,36.54999923706055,37.400001525878906,35.5,37.400001525878906,1713994,2021-10-11
2021-10-18,33.252105712890625,34.650001525878906,37.400001525878906,33.349998474121094,36.599998474121094,2450345,2021-10-18
2021-10-25,32.58034133911133,33.95000076293945,35.29999923706055,32.150001525878906,35.04999923706055,2445729,2021-10-25
2021-11-01,33.34806823730469,34.75,35.0,32.95000076293945,34.099998474121094,1024528,2021-11-01
2021-11-08,33.7799186706543,35.20000076293945,37.650001525878906,34.5,35.25,2595900,2021-11-08
2021-11-15,32.196475982666016,33.54999923706055,35.79999923706055,33.25,35.79999923706055,1016499,2021-11-15
2021-11-22,31.95656394958496,33.29999923706055,35.79999923706055,33.04999923706055,33.5,1559170,2021-11-22
2021-11-29,32.00455093383789,33.349998474121094,34.849998474121094,31.049999237060547,33.599998474121094,2295191,2021-11-29
2021-12-06,35.55527877807617,37.04999923706055,37.900001525878906,33.04999923706055,34.0,3742254,2021-12-06
2021-12-13,32.91621780395508,34.29999923706055,38.20000076293945,33.400001525878906,37.20000076293945,1924980,2021-12-13
2021-12-20,31.476734161376953,32.79999923706055,33.900001525878906,31.5,33.25,1622226,2021-12-20
2021-12-27,34.83553695678711,36.29999923706055,37.849998474121094,32.29999923706055,32.900001525878906,5951968,2021-12-27
2022-01-03,33.7799186706543,35.20000076293945,37.45000076293945,34.400001525878906,36.70000076293945,3762408,2022-01-03
2022-01-10,37.042747497558594,38.599998474121094,39.20000076293945,35.25,35.45000076293945,6517998,2022-01-10
2022-01-17,41.4571647644043,43.20000076293945,48.0,38.599998474121094,39.599998474121094,25114864,2022-01-17
2022-01-24,37.81047058105469,39.400001525878906,44.599998474121094,38.25,43.900001525878906,8023939,2022-01-24
2022-01-31,40.40154266357422,42.099998474121094,43.400001525878906,39.400001525878906,40.20000076293945,7590607,2022-01-31
2022-02-07,40.6894416809082,42.400001525878906,43.650001525878906,40.20000076293945,42.29999923706055,9712916,2022-02-07
2022-02-14,39.39390182495117,41.04999923706055,44.54999923706055,38.04999923706055,42.25,11749688,2022-02-14
2022-02-21,34.739566802978516,36.20000076293945,41.54999923706055,33.04999923706055,41.45000076293945,7939190,2022-02-21
2022-02-28,36.179054260253906,37.70000076293945,39.150001525878906,35.70000076293945,36.900001525878906,3560743,2022-02-28
2022-03-07,38.05038833618164,39.650001525878906,39.900001525878906,35.349998474121094,37.0,4240943,2022-03-07
2022-03-14,38.00239944458008,39.599998474121094,41.45000076293945,38.20000076293945,41.0,3096539,2022-03-14
2022-03-21,38.67416000366211,40.29999923706055,42.70000076293945,38.75,39.900001525878906,4966987,2022-03-21
2022-03-28,39.87373352050781,41.54999923706055,42.599998474121094,39.0,40.29999923706055,3521664,2022-03-28
2022-04-04,42.36884307861328,44.150001525878906,47.45000076293945,41.70000076293945,41.70000076293945,16657220,2022-04-04
2022-04-11,41.50514602661133,43.25,45.45000076293945,43.04999923706055,45.0,4232136,2022-04-11
2022-04-18,41.07330322265625,42.79999923706055,44.0,41.400001525878906,42.95000076293945,7359365,2022-04-18
2022-04-25,36.514930725097656,38.04999923706055,42.79999923706055,37.849998474121094,42.70000076293945,6758733,2022-04-25
2022-05-02,36.179054260253906,37.70000076293945,40.20000076293945,36.20000076293945,38.04999923706055,6504613,2022-05-02
2022-05-09,33.34806823730469,34.75,38.599998474121094,32.75,37.849998474121094,8622366,2022-05-09
2022-05-16,35.31536102294922,36.79999923706055,38.5,34.29999923706055,35.0,3785983,2022-05-16
2022-05-23,32.91621780395508,34.29999923706055,37.099998474121094,32.79999923706055,36.70000076293945,2815189,2022-05-23
2022-05-30,33.875877380371094,35.29999923706055,36.70000076293945,34.04999923706055,34.79999923706055,2039677,2022-05-30
2022-06-06,32.96419906616211,34.349998474121094,35.54999923706055,34.099998474121094,35.45000076293945,1636950,2022-06-06
2022-06-13,27.44618034362793,28.600000381469727,34.099998474121094,27.5,33.75,4190645,2022-06-13
2022-06-20,30.517080307006836,31.799999237060547,32.75,26.5,28.5,5339650,2022-06-20
2022-06-27,29.845321655273438,31.100000381469727,33.900001525878906,30.649999618530273,32.400001525878906,2260444,2022-06-27
2022-07-04,34.25973892211914,35.70000076293945,36.95000076293945,31.100000381469727,31.299999237060547,3963940,2022-07-04
2022-07-11,33.540000915527344,34.95000076293945,37.349998474121094,34.349998474121094,35.45000076293945,4967796,2022-07-11
2022-07-18,34.4516716003418,35.900001525878906,37.400001525878906,35.099998474121094,35.45000076293945,2656615,2022-07-18
2022-07-25,34.547637939453125,36.0,38.150001525878906,34.79999923706055,35.400001525878906,3801403,2022-07-25
2022-08-01,33.108154296875,34.5,36.400001525878906,34.20000076293945,36.400001525878906,3648174,2022-08-01
2022-08-08,35.69922637939453,37.20000076293945,38.20000076293945,34.75,34.95000076293945,9719240,2022-08-08
2022-08-15,34.83553695678711,36.29999923706055,37.45000076293945,34.70000076293945,37.20000076293945,6096492,2022-08-15
2022-08-22,34.11579513549805,35.54999923706055,36.29999923706055,35.099998474121094,36.04999923706055,3457202,2022-08-22
2022-08-29,35.459312438964844,36.95000076293945,37.5,34.29999923706055,34.349998474121094,5240285,2022-08-29
2022-09-05,36.418968200683594,37.95000076293945,39.79999923706055,36.650001525878906,37.0,12450255,2022-09-05
2022-09-12,36.8387565612793,37.599998474121094,38.79999923706055,36.79999923706055,38.25,6270249,2022-09-12
2022-09-19,35.85900115966797,36.599998474121094,37.54999923706055,35.900001525878906,37.54999923706055,5773159,2022-09-19
2022-09-26,35.712039947509766,36.45000076293945,37.79999923706055,33.70000076293945,36.25,11027191,2022-09-26
2022-10-03,36.25090408325195,37.0,37.400001525878906,36.0,36.5,3235862,2022-10-03
2022-10-10,38.30838394165039,39.099998474121094,42.79999923706055,36.0,36.5,23351001,2022-10-10
2022-10-17,38.210411071777344,39.0,41.599998474121094,38.099998474121094,39.099998474121094,7450144,2022-10-17
2022-10-24,40.51283264160156,41.349998474121094,42.0,38.900001525878906,39.0,6409002,2022-10-24
2022-10-31,40.90473556518555,41.75,42.900001525878906,39.79999923706055,41.5,10278167,2022-10-31
2022-11-07,43.207157135009766,44.099998474121094,45.75,41.25,42.0,16089087,2022-11-07
2022-11-14,40.26789474487305,41.099998474121094,42.650001525878906,38.79999923706055,42.5,16508245,2022-11-14
2022-11-21,40.21890640258789,41.04999923706055,42.29999923706055,40.5,41.400001525878906,5124262,2022-11-21
2022-11-28,39.23915100097656,40.04999923706055,41.650001525878906,39.5,41.04999923706055,5188625,2022-11-28
2022-12-05,38.553321838378906,39.349998474121094,40.70000076293945,39.0,39.95000076293945,4174800,2022-12-05
2022-12-12,37.132686614990234,37.900001525878906,40.0,37.75,39.150001525878906,4422434,2022-12-12
2022-12-19,34.53633499145508,35.25,39.900001525878906,35.099998474121094,38.04999923706055,5950153,2022-12-19
2022-12-26,37.671546936035156,38.45000076293945,39.599998474121094,35.0,35.04999923706055,5144280,2022-12-26
2023-01-02,37.27964401245117,38.04999923706055,40.5,37.650001525878906,38.45000076293945,6486761,2023-01-02
2023-01-09,37.132686614990234,37.900001525878906,39.0,37.099998474121094,38.349998474121094,3736157,2023-01-09
2023-01-16,37.622562408447266,38.400001525878906,39.54999923706055,37.0,37.599998474121094,5320997,2023-01-16
2023-01-23,35.418113708496094,36.150001525878906,38.54999923706055,35.04999923706055,38.54999923706055,2925656,2023-01-23
2023-01-30,35.36912536621094,36.099998474121094,37.599998474121094,34.849998474121094,35.900001525878906,2994057,2023-01-30
2023-02-06,34.68329620361328,35.400001525878906,36.45000076293945,35.04999923706055,36.45000076293945,1945094,2023-02-06
2023-02-13,32.62581253051758,33.29999923706055,35.900001525878906,32.900001525878906,35.150001525878906,5615445,2023-02-13
2023-02-20,33.11568832397461,33.79999923706055,35.70000076293945,32.900001525878906,33.5,6908003,2023-02-20
2023-02-27,33.4586067199707,34.150001525878906,35.0,32.70000076293945,33.79999923706055,2705844,2023-02-27
2023-03-06,33.262657165527344,33.95000076293945,35.45000076293945,33.400001525878906,34.400001525878906,2578632,2023-03-06
2023-03-13,32.82176208496094,33.5,34.150001525878906,32.650001525878906,34.0,5582089,2023-03-13
2023-03-20,31.988971710205078,32.650001525878906,33.70000076293945,32.400001525878906,33.349998474121094,2236642,2023-03-20
2023-03-27,31.450105667114258,32.099998474121094,33.099998474121094,31.5,32.849998474121094,3655138,2023-03-27
2023-04-03,33.70354461669922,34.400001525878906,34.70000076293945,32.5,32.54999923706055,2466463,2023-04-03
2023-04-10,33.65455627441406,34.349998474121094,35.400001525878906,34.04999923706055,34.599998474121094,2406128,2023-04-10
2023-04-17,33.801517486572266,34.5,35.5,33.849998474121094,34.150001525878906,5478129,2023-04-17
2023-04-24,37.132686614990234,37.900001525878906,38.5,34.599998474121094,34.599998474121094,9335855,2023-04-24
2023-05-01,39.141178131103516,39.95000076293945,40.849998474121094,37.900001525878906,37.900001525878906,9829998,2023-05-01
2023-05-08,44.33387756347656,45.25,46.79999923706055,39.95000076293945,39.95000076293945,21824229,2023-05-08
2023-05-15,43.648048400878906,44.54999923706055,49.599998474121094,43.45000076293945,45.04999923706055,29370442,2023-05-15
2023-05-22,44.97071838378906,45.900001525878906,47.099998474121094,42.900001525878906,44.95000076293945,10936730,2023-05-22
2023-05-29,49.7225227355957,50.75,51.0,45.5,46.400001525878906,18124432,2023-05-29
2023-06-05,53.396602630615234,54.5,54.900001525878906,49.849998474121094,51.25,28305362,2023-06-05
2023-06-12,56.33586120605469,57.5,59.0,53.349998474121094,54.75,30005789,2023-06-12
2023-06-19,54.96420669555664,56.099998474121094,59.70000076293945,54.5,57.79999923706055,19069682,2023-06-19
2023-06-26,58.638282775878906,59.849998474121094,62.0,55.54999923706055,56.400001525878906,16867525,2023-06-26
2023-07-03,57.266632080078125,58.45000076293945,63.0,58.25,61.0,21351399,2023-07-03
2023-07-10,56.87472915649414,58.04999923706055,61.349998474121094,56.0,58.79999923706055,16931315,2023-07-10
2023-07-17,55.20914077758789,56.349998474121094,59.5,54.150001525878906,58.20000076293945,16051889,2023-07-17
2023-07-24,55.69902038574219,56.849998474121094,57.75,54.650001525878906,56.5,10370710,2023-07-24
2023-07-31,60.45083236694336,61.70000076293945,63.5,56.099998474121094,57.099998474121094,26272529,2023-07-31
2023-08-07,57.658531188964844,58.849998474121094,62.900001525878906,57.79999923706055,62.0,21340370,2023-08-07
2023-08-14,58.68727493286133,59.900001525878906,64.4000015258789,57.0,58.849998474121094,18363258,2023-08-14
2023-08-21,64.95769500732422,66.30000305175781,67.4000015258789,58.75,59.900001525878906,40501411,2023-08-21
2023-08-28,67.21112823486328,68.5999984741211,71.0,66.80000305175781,69.0999984741211,39407700,2023-08-28
2023-09-04,68.63178253173828,70.05000305175781,73.69999694824219,67.5,68.69999694824219,28140411,2023-09-04
2023-09-11,65.47377014160156,65.94999694824219,70.5999984741211,60.099998474121094,70.19999694824219,19810699,2023-09-11
2023-09-18,61.89976501464844,62.349998474121094,66.3499984741211,61.95000076293945,65.9000015258789,8449034,2023-09-18
2023-09-25,70.63622283935547,71.1500015258789,72.5,61.75,62.400001525878906,25867666,2023-09-25
2023-10-02,74.55769348144531,75.0999984741211,76.5,70.55000305175781,71.1500015258789,27318275,2023-10-02
2023-10-09,83.04595947265625,83.6500015258789,84.55000305175781,72.30000305175781,74.19999694824219,50713498,2023-10-09
2023-10-16,85.37899017333984,86.0,89.5999984741211,83.30000305175781,84.0,49575776,2023-10-16
2023-10-23,82.9963150024414,83.5999984741211,86.44999694824219,77.55000305175781,86.4000015258789,30296359,2023-10-23
2023-10-30,89.35010528564453,90.0,92.94999694824219,82.55000305175781,84.0999984741211,38278072,2023-10-30
2023-11-06,95.45569610595703,96.1500015258789,99.1500015258789,90.19999694824219,91.4000015258789,64544652,2023-11-06
2023-11-13,105.78059387207031,106.55000305175781,113.55000305175781,101.0,102.0999984741211,50489105,2023-11-13
2023-11-20,111.19123840332031,112.0,114.5,103.9000015258789,107.1500015258789,24559554,2023-11-20
2023-11-27,112.1343765258789,112.94999694824219,118.69999694824219,109.0,112.0,25436765,2023-11-27
2023-12-04,109.60279083251953,110.4000015258789,116.0,106.69999694824219,115.25,10547508,2023-12-04
2023-12-11,114.11993408203125,114.94999694824219,117.0,106.0,110.8499984741211,17258881,2023-12-11
2023-12-18,112.08474731445312,112.9000015258789,119.25,106.0,115.6500015258789,16857637,2023-12-18
2023-12-25,109.90062713623047,110.69999694824219,118.0,109.9000015258789,112.9000015258789,9121430,2023-12-25
2024-01-01,128.8627166748047,129.8000030517578,130.64999389648438,107.19999694824219,111.5999984741211,29238859,2024-01-01
2024-01-08,124.79230499267578,125.69999694824219,134.35000610351562,124.19999694824219,132.0,16192340,2024-01-08
2024-01-15,139.733642578125,140.75,144.3000030517578,125.8499984741211,126.0,30255988,2024-01-15
2024-01-22,158.596435546875,159.75,161.0,140.75,140.75,17839363,2024-01-22
2024-01-29,181.97637939453125,183.3000030517578,187.60000610351562,157.1999969482422,164.5,37939615,2024-01-29
2024-02-05,183.0684356689453,184.39999389648438,204.39999389648438,173.10000610351562,183.0,39688255,2024-02-05
2024-02-12,175.07656860351562,176.35000610351562,187.25,137.5,185.0,30333996,2024-02-12
2024-02-19,175.22547912597656,176.5,187.0,172.60000610351562,177.5,11724192,2024-02-19
2024-02-26,164.5567169189453,165.3000030517578,178.0,157.6999969482422,177.3000030517578,13041268,2024-02-26
2024-03-04,164.6064910888672,165.35000610351562,168.1999969482422,153.9499969482422,165.0,8285750,2024-03-04
2024-03-11,154.90032958984375,155.60000610351562,166.8000030517578,136.4499969482422,165.89999389648438,28779456,2024-03-11
2024-03-18,163.013671875,163.75,166.60000610351562,145.0500030517578,158.14999389648438,11054641,2024-03-18
2024-03-25,177.39869689941406,178.1999969482422,182.60000610351562,163.75,163.75,9418271,2024-03-25
2024-04-01,190.14114379882812,191.0,192.0,178.4499969482422,183.75,13394749,2024-04-01
2024-04-08,189.79270935058594,190.64999389648438,196.10000610351562,185.6999969482422,191.9499969482422,9586557,2024-04-08
2024-04-15,195.8652801513672,196.75,200.0,163.10000610351562,181.0,20945362,2024-04-15
2024-04-22,192.23170471191406,193.10000610351562,208.0,192.0,201.0500030517578,14322737,2024-04-22
2024-04-29,190.43980407714844,191.3000030517578,196.0,189.0,194.1999969482422,4061750,2024-04-29
2024-05-06,170.2310791015625,171.0,191.6999969482422,165.0,191.3000030517578,8646663,2024-05-06
2024-05-13,177.44847106933594,178.25,181.4499969482422,163.10000610351562,171.0,13219731,2024-05-13
2024-05-20,165.95040893554688,166.6999969482422,178.6999969482422,164.0,174.0500030517578,5130500,2024-05-20
2024-05-27,160.17648315429688,160.89999389648438,173.14999389648438,155.0500030517578,167.85000610351562,7395375,2024-05-27
2024-06-03,163.5114288330078,164.25,174.39999389648438,135.0,174.39999389648438,11467383,2024-06-03
2024-06-10,171.33609008789062,172.11000061035156,177.67999267578125,159.1199951171875,165.89999389648438,6420812,2024-06-10
2024-06-17,177.4385223388672,178.24000549316406,182.0,165.0,172.11000061035156,9087540,2024-06-17
2024-06-24,172.6601104736328,173.44000244140625,184.0,171.36000061035156,178.0,5283237,2024-06-24
2024-07-01,188.19992065429688,189.0500030517578,195.0,171.25,171.25,12240662,2024-07-01
2024-07-08,193.52584838867188,194.39999389648438,198.6999969482422,182.14999389648438,189.6999969482422,18373324,2024-07-08
2024-07-15,199.9169921875,200.82000732421875,205.0,181.4199981689453,197.97999572753906,21290746,2024-07-15
2024-07-22,209.60324096679688,210.5500030517578,217.8000030517578,184.0,201.99000549316406,27734535,2024-07-22
2024-07-29,214.06309509277344,215.02999877929688,224.39999389648438,203.00999450683594,212.99000549316406,23968789,2024-07-29
2024-08-05,209.68287658691406,210.6300048828125,212.5,193.66000366210938,208.99000549316406,14770718,2024-08-05
2024-08-12,200.07626342773438,200.97999572753906,214.5,195.5500030517578,210.0,7939402,2024-08-12
2024-08-19,217.9199981689453,217.9199981689453,224.0,201.0800018310547,201.89999389648438,13576564,2024-08-19
2024-08-26,214.1999969482422,214.1999969482422,226.8000030517578,210.00999450683594,218.75,11565134,2024-08-26
2024-09-02,209.8699951171875,209.8699951171875,224.85000610351562,207.10000610351562,214.0,10350735,2024-09-02
2024-09-09,230.91000366210938,230.91000366210938,236.60000610351562,207.11000061035156,210.08999633789062,36324646,2024-09-09
2024-09-16,220.10000610351562,220.10000610351562,232.10000610351562,210.10000610351562,232.0,12202310,2024-09-16
2024-09-23,215.63999938964844,215.63999938964844,221.75,211.1999969482422,220.8000030517578,5889482,2024-09-23
2024-09-30,199.32000732421875,199.32000732421875,216.5,197.00999450683594,215.41000366210938,4827470,2024-09-30
2024-10-07,202.3000030517578,202.3000030517578,205.64999389648438,186.41000366210938,201.5,7446410,2024-10-07
2024-10-14,190.86000061035156,190.86000061035156,209.0,189.39999389648438,203.0,6094994,2024-10-14
2024-10-21,170.5399932861328,170.5399932861328,193.72000122070312,161.4199981689453,191.97999572753906,16377790,2024-10-21
2024-10-28,170.13999938964844,170.13999938964844,179.75,162.44000244140625,171.99000549316406,12086669,2024-10-28
2024-11-04,151.1199951171875,151.1199951171875,171.94000244140625,149.0,171.94000244140625,12459382,2024-11-04
2024-11-11,144.27999877929688,144.27999877929688,154.49000549316406,140.60000610351562,151.14999389648438,16970364,2024-11-11
2024-11-18,144.92999267578125,144.92999267578125,150.6999969482422,140.89999389648438,146.08999633789062,6600483,2024-11-18
2024-11-25,152.57000732421875,152.57000732421875,156.3000030517578,142.41000366210938,150.10000610351562,9415427,2024-11-25
2024-12-02,166.24000549316406,166.24000549316406,168.47999572753906,151.14999389648438,152.5399932861328,12368001,2024-12-02
2024-12-09,159.9199981689453,159.9199981689453,170.6999969482422,152.1699981689453,166.9499969482422,9169345,2024-12-09
2024-12-16,141.7100067138672,141.7100067138672,160.74000549316406,141.00999450683594,159.02999877929688,7693220,2024-12-16
2024-12-23,138.69000244140625,138.69000244140625,147.8000030517578,137.0500030517578,143.3800048828125,4848030,2024-12-23
2024-12-30,142.57000732421875,142.57000732421875,148.39999389648438,134.10000610351562,138.69000244140625,5280252,2024-12-30
2025-01-06,126.05000305175781,126.05000305175781,144.6999969482422,125.58999633789062,143.6999969482422,6782023,2025-01-06
2025-01-13,126.8499984741211,126.8499984741211,132.19000244140625,119.12000274658203,125.9800033569336,6759344,2025-01-13
2025-01-20,118.98999786376953,118.98999786376953,132.3000030517578,118.5,128.0,6457489,2025-01-20
2025-01-27,124.30999755859375,124.30999755859375,130.02000427246094,113.01000213623047,118.36000061035156,7736330,2025-01-27
2025-02-03,119.93000030517578,119.93000030517578,126.44999694824219,118.01000213623047,120.0,5692886,2025-02-03
2025-02-10,102.9800033569336,102.9800033569336,120.6500015258789,100.30999755859375,119.93000030517578,7131001,2025-02-10
2025-02-17,101.33999633789062,101.33999633789062,104.19999694824219,93.81999969482422,102.80000305175781,12671491,2025-02-17
2025-02-24,92.76000213623047,92.76000213623047,105.7699966430664,89.80999755859375,100.5,8871268,2025-02-24
2025-03-03,102.0199966430664,102.0199966430664,105.62000274658203,88.55999755859375,93.20999908447266,15105540,2025-03-03
2025-03-10,95.75,95.75,104.94000244140625,95.30999755859375,101.98999786376953,9505931,2025-03-10
2025-03-17,103.9800033569336,103.9800033569336,108.0,92.91999816894531,96.0,11295131,2025-03-17
2025-03-24,98.23999786376953,98.23999786376953,108.0,95.47000122070312,104.72000122070312,14955029,2025-03-24
2025-03-31,96.11000061035156,96.11000061035156,102.33000183105469,95.0,98.23999786376953,5980138,2025-03-31
2025-04-07,94.87000274658203,94.87000274658203,96.5999984741211,86.51000213623047,87.5,9252711,2025-04-07
2025-04-14,100.58000183105469,100.58000183105469,102.4800033569336,94.87000274658203,94.87000274658203,4887730,2025-04-14
2025-04-21,103.68000030517578,103.68000030517578,112.0,99.25,100.98999786376953,15541354,2025-04-21
2025-04-28,94.48999786376953,94.48999786376953,104.48999786376953,94.30000305175781,103.25,6317068,2025-04-28
2025-05-05,88.7300033569336,88.7300033569336,97.19999694824219,86.25,96.12999725341797,10840450,2025-05-05
2025-05-12,106.70999908447266,106.70999908447266,107.80000305175781,91.63999938964844,91.63999938964844,16040975,2025-05-12
2025-05-19,106.54000091552734,106.54000091552734,114.9800033569336,104.66000366210938,110.0,14729900,2025-05-19
2025-05-26,102.58999633789062,102.58999633789062,108.11000061035156,102.04000091552734,106.30000305175781,7719113,2025-05-26
2025-06-02,106.69000244140625,106.69000244140625,110.80000305175781,101.06999969482422,101.30000305175781,10994636,2025-06-02
