Date,Adj Close_SAREGAMA.NS,Close_SAREGAMA.NS,High_SAREGAMA.NS,Low_SAREGAMA.NS,Open_SAREGAMA.NS,Volume_SAREGAMA.NS,Date
2021-05-31,227.77505493164062,235.78973388671875,261.8589782714844,233.28195190429688,246.14161682128906,1976698,2021-05-31
2021-06-07,234.52621459960938,242.77845764160156,248.83407592773438,234.36087036132812,236.39236450195312,682368,2021-06-07
2021-06-14,251.9769287109375,260.8432312011719,265.90740966796875,235.7119598388672,242.9048309326172,889486,2021-06-14
2021-06-21,264.32440185546875,273.6251525878906,276.05029296875,252.72210693359375,257.2516784667969,664312,2021-06-21
2021-06-28,294.6155090332031,304.98211669921875,312.9768981933594,277.0223083496094,277.0223083496094,972498,2021-06-28
2021-07-05,335.47943115234375,347.2839050292969,352.7417297363281,306.18255615234375,311.0426025390625,3005158,2021-07-05
2021-07-12,312.02398681640625,323.0031433105469,348.85369873046875,304.2482604980469,347.2839050292969,961285,2021-07-12
2021-07-19,307.019287109375,317.8223571777344,335.3428039550781,300.3942565917969,322.9010925292969,521137,2021-07-19
2021-07-26,325.5498962402344,337.00494384765625,340.0084228515625,311.2953186035156,319.0859680175781,450333,2021-07-26
2021-08-02,327.4184265136719,338.9392395019531,347.9789123535156,325.6470031738281,338.2588195800781,720721,2021-08-02
2021-08-09,326.0803527832031,337.5541076660156,349.6313171386719,321.1028747558594,340.2028503417969,778828,2021-08-09
2021-08-16,296.775146484375,307.2177429199219,345.0628662109375,306.94073486328125,337.5541076660156,464615,2021-08-16
2021-08-23,304.1883544921875,314.8917541503906,320.27667236328125,287.03399658203125,301.322509765625,637410,2021-08-23
2021-08-30,311.4981994628906,322.4588317871094,325.6227111816406,306.18255615234375,314.8917541503906,270859,2021-08-30
2021-09-06,369.57342529296875,382.5775451660156,382.5775451660156,315.90264892578125,325.0395202636719,488924,2021-09-06
2021-09-13,359.6391296386719,372.293701171875,414.0754699707031,372.293701171875,388.22003173828125,1155040,2021-09-13
2021-09-20,353.7846374511719,366.23321533203125,389.1920471191406,340.2028503417969,364.5030517578125,1758975,2021-09-20
2021-09-27,349.8785400390625,362.1896667480469,376.9447326660156,332.4267578125,364.5030517578125,250109,2021-09-27
2021-10-04,377.0569763183594,390.3244323730469,412.42303466796875,349.92291259765625,368.3619079589844,577061,2021-10-04
2021-10-11,407.2776794433594,421.6085205078125,437.4036560058594,391.81646728515625,395.6024475097656,318658,2021-10-11
2021-10-18,410.5500183105469,424.9959716796875,431.9604187011719,408.243408203125,411.64544677734375,476434,2021-10-18
2021-10-25,381.4278869628906,394.84912109375,435.7803955078125,391.7192687988281,425.2535400390625,584704,2021-10-25
2021-11-01,410.7753601074219,425.229248046875,431.57159423828125,377.6251525878906,387.3452453613281,248175,2021-11-01
2021-11-08,420.3669128417969,435.1583251953125,459.5946044921875,413.3950500488281,427.6787109375,1133950,2021-11-08
2021-11-15,406.53118896484375,420.8357849121094,442.16650390625,398.71771240234375,435.1583251953125,760145,2021-11-15
2021-11-22,409.9537353515625,424.3787536621094,438.6672668457031,395.6072998046875,419.810302734375,648923,2021-11-22
2021-11-29,415.2166442871094,429.82684326171875,439.83367919921875,402.55230712890625,417.9635009765625,1233917,2021-11-29
2021-12-06,477.52667236328125,494.3293151855469,497.66815185546875,420.0095520019531,429.82684326171875,805104,2021-12-06
2021-12-13,467.91162109375,484.3759460449219,505.4442138671875,464.42547607421875,505.3470153808594,487997,2021-12-13
2021-12-20,477.3106689453125,494.1057434082031,497.66815185546875,460.1583557128906,468.51763916015625,589324,2021-12-20
2021-12-27,492.3670349121094,509.69189453125,533.6324462890625,477.9412536621094,490.8641052246094,539551,2021-12-27
2022-01-03,483.7285461425781,500.7494201660156,535.173095703125,490.8641052246094,515.164306640625,535158,2022-01-03
2022-01-10,492.8928527832031,510.2362060546875,522.9403686523438,478.3251953125,478.3251953125,403615,2022-01-10
2022-01-17,485.0008544921875,502.0664978027344,524.7871704101562,490.8641052246094,515.164306640625,1035050,2022-01-17
2022-01-24,422.33404541015625,437.1946716308594,513.2202758789062,437.1946716308594,510.2945251464844,687061,2022-01-24
2022-01-31,410.1932067871094,424.6266174316406,477.2559814453125,422.8235168457031,438.045166015625,484438,2022-01-31
2022-02-07,398.2167663574219,409.40008544921875,422.8235168457031,367.9050598144531,403.39794921875,1796845,2022-02-07
2022-02-14,421.64044189453125,433.4815979003906,442.2734069824219,384.91522216796875,400.85614013671875,747471,2022-02-14
2022-02-21,372.3443603515625,382.80108642578125,437.3793640136719,366.9330749511719,416.01947021484375,764806,2022-02-21
2022-02-28,417.390625,429.1124267578125,434.48760986328125,372.27911376953125,385.88720703125,864394,2022-02-28
2022-03-07,458.716552734375,471.5989074707031,474.2427673339844,409.3417663574219,422.8235168457031,1182098,2022-03-07
2022-03-14,414.94189453125,426.59490966796875,476.2839660644531,406.785400390625,476.2839660644531,2484441,2022-03-14
2022-03-21,417.00299072265625,428.7138977050781,443.2259826660156,414.5420227050781,420.68511962890625,441311,2022-03-21
2022-03-28,455.3507385253906,468.1385498046875,492.6720275878906,420.5879211425781,434.293212890625,838395,2022-03-28
2022-04-04,471.1492614746094,484.38079833984375,499.9280700683594,469.47991943359375,473.3679504394531,1151315,2022-04-04
2022-04-11,472.78021240234375,486.0575256347656,488.9200744628906,477.7079772949219,488.9200744628906,989003,2022-04-11
2022-04-18,424.31610107421875,436.2323913574219,495.6269226074219,425.84161376953125,495.6269226074219,1811886,2022-04-18
2022-04-25,400.7789611816406,412.03424072265625,446.23919677734375,409.701416015625,436.2323913574219,1010409,2022-04-25
2022-05-02,373.5498352050781,384.0404052734375,432.59222412109375,382.6795959472656,401.4393615722656,1362582,2022-05-02
2022-05-09,358.7061462402344,368.7798767089844,391.7192687988281,345.0628662109375,384.7208251953125,2026028,2022-05-09
2022-05-16,410.13897705078125,421.6571044921875,423.7955322265625,368.3910827636719,373.2511291503906,1190194,2022-05-16
2022-05-23,378.8443908691406,389.483642578125,427.6835632324219,366.3984680175781,421.8515319824219,694075,2022-05-23
2022-05-30,391.4189147949219,402.4113464355469,426.4199523925781,382.6309814453125,389.5322570800781,1317973,2022-05-30
2022-06-06,383.1934814453125,393.95489501953125,421.3655090332031,387.87982177734375,399.4953308105469,818235,2022-06-06
2022-06-13,369.57891845703125,379.9579772949219,388.8032531738281,361.83001708984375,386.8592224121094,654155,2022-06-13
2022-06-20,343.4843444824219,353.13055419921875,382.97119140625,343.5076599121094,379.13177490234375,665668,2022-06-20
2022-06-27,341.026123046875,350.60333251953125,361.83001708984375,338.35601806640625,358.2821960449219,662550,2022-06-27
2022-07-04,380.829833984375,391.5248718261719,401.8767395019531,351.67254638671875,352.6931457519531,1481513,2022-07-04
2022-07-11,384.8007507324219,395.6072998046875,400.6617431640625,375.19512939453125,390.74725341796875,528199,2022-07-11
2022-07-18,379.17529296875,389.8238525390625,411.7912292480469,389.0462341308594,399.4467468261719,630131,2022-07-18
2022-07-25,394.82257080078125,405.91058349609375,408.243408203125,384.6722106933594,389.7752380371094,537882,2022-07-25
2022-08-01,381.6807861328125,392.3996887207031,417.9635009765625,389.7752380371094,405.91058349609375,1302711,2022-08-01
2022-08-08,378.2771301269531,388.90045166015625,397.5027160644531,379.18035888671875,385.2554016113281,696436,2022-08-08
2022-08-15,390.56805419921875,401.53656005859375,408.9237976074219,381.9991760253906,388.90045166015625,525514,2022-08-15
2022-08-22,384.2335205078125,395.02410888671875,404.1609802246094,390.8444519042969,398.5233154296875,630834,2022-08-22
2022-08-29,389.5752868652344,400.51593017578125,436.9176330566406,384.0889892578125,388.8032531738281,1129255,2022-08-29
2022-09-05,402.62261962890625,413.9296569824219,416.9914855957031,394.4408874511719,400.51593017578125,869944,2022-09-05
2022-09-12,364.66253662109375,374.9035339355469,417.86627197265625,372.3763122558594,413.9296569824219,685812,2022-09-12
2022-09-19,343.43701171875,353.0819396972656,379.0831604003906,350.8949279785156,372.61932373046875,1151127,2022-09-19
2022-09-26,340.3642883300781,349.92291259765625,367.7106628417969,336.6064147949219,349.92291259765625,874328,2022-09-26
2022-10-03,349.81890869140625,359.64300537109375,364.21142578125,348.9508972167969,355.7549743652344,399140,2022-10-03
2022-10-10,359.4625244140625,369.5574951171875,372.32769775390625,349.92291259765625,358.4765930175781,495221,2022-10-10
2022-10-17,353.03338623046875,362.94781494140625,393.66326904296875,356.6297607421875,369.3630676269531,823951,2022-10-17
2022-10-24,355.6334228515625,365.620849609375,376.0699462890625,360.76080322265625,368.7798767089844,210758,2022-10-24
2022-10-31,360.9752502441406,371.1127014160156,392.1080627441406,362.55902099609375,373.2511291503906,1599766,2022-10-31
2022-11-07,370.0043640136719,380.3953857421875,396.5793151855469,370.48089599609375,374.12591552734375,927809,2022-11-07
2022-11-14,356.57891845703125,366.5928649902344,380.3953857421875,365.1348571777344,375.4867248535156,377704,2022-11-14
2022-11-21,355.53887939453125,365.5236511230469,370.3350830078125,360.1289978027344,367.4190673828125,401597,2022-11-21
2022-11-28,361.06982421875,371.20989990234375,374.4175109863281,363.1908264160156,369.02288818359375,439166,2022-11-28
2022-12-05,352.3716125488281,362.2674255371094,377.33355712890625,356.72698974609375,376.1185302734375,374135,2022-12-05
2022-12-12,352.0406799316406,361.9272155761719,372.5707092285156,346.0348815917969,365.2806396484375,716935,2022-12-12
2022-12-19,339.46612548828125,348.99951171875,369.265869140625,346.08349609375,365.2806396484375,549356,2022-12-19
2022-12-26,364.37890625,374.6119384765625,387.83123779296875,343.79925537109375,348.9508972167969,1701173,2022-12-26
2023-01-02,353.3170471191406,363.23944091796875,384.91522216796875,361.10101318359375,370.82110595703125,465953,2023-01-02
2023-01-09,339.60797119140625,349.14532470703125,369.265869140625,347.00689697265625,368.3910827636719,558518,2023-01-09
2023-01-16,339.749755859375,349.2911071777344,353.8109436035156,335.3428039550781,348.46490478515625,701470,2023-01-16
2023-01-23,334.92791748046875,344.3338623046875,355.5605773925781,316.9718322753906,351.7697448730469,3321195,2023-01-23
2023-01-30,327.60064697265625,336.8008117675781,344.3338623046875,321.73468017578125,344.3338623046875,818195,2023-01-30
2023-02-06,338.9929504394531,345.3544921875,347.6872863769531,331.7463684082031,334.37078857421875,336628,2023-02-06
2023-02-13,316.09442138671875,322.0262756347656,345.0142822265625,320.85986328125,342.7300720214844,431481,2023-02-13
2023-02-20,309.6542663574219,315.4652404785156,323.5815124511719,308.56396484375,321.73468017578125,506924,2023-02-20
2023-02-27,315.9990539550781,321.9290771484375,326.5947265625,308.515380859375,315.4652404785156,477825,2023-02-27
2023-03-06,318.8136291503906,324.7965087890625,327.6153259277344,314.2502136230469,323.6787109375,355019,2023-03-06
2023-03-13,305.2176818847656,310.9454040527344,327.32373046875,298.1634826660156,327.32373046875,444485,2023-03-13
2023-03-20,305.02685546875,310.7510070800781,359.156982421875,305.50213623046875,310.9939880371094,4858027,2023-03-20
2023-03-27,315.9513244628906,321.8804931640625,325.5255126953125,297.48309326171875,311.0426025390625,771811,2023-03-27
2023-04-03,313.1367492675781,319.0130615234375,322.7066955566406,312.11181640625,322.7066955566406,412394,2023-04-03
2023-04-10,303.6434020996094,309.3415832519531,321.540283203125,306.7171630859375,320.66546630859375,671407,2023-04-10
2023-04-17,307.55523681640625,313.3268127441406,321.73468017578125,307.2031555175781,310.11920166015625,616730,2023-04-17
2023-04-24,314.94952392578125,320.85986328125,322.9010925292969,303.7525329589844,313.81280517578125,458959,2023-04-24
2023-05-01,317.9072570800781,323.87310791015625,326.40032958984375,315.90264892578125,320.85986328125,312437,2023-05-01
2023-05-08,311.7532653808594,317.6036376953125,327.46954345703125,315.90264892578125,326.2059326171875,425402,2023-05-08
2023-05-15,303.0709228515625,308.75836181640625,322.6580810546875,306.2797546386719,319.40185546875,630377,2023-05-15
2023-05-22,291.28778076171875,296.75408935546875,309.7303771972656,294.7614440917969,309.7303771972656,759169,2023-05-22
2023-05-29,299.9223937988281,305.5507507324219,323.19268798828125,295.73345947265625,298.8924865722656,1291534,2023-05-29
2023-06-05,298.20501708984375,303.8011474609375,310.7995910644531,300.44769287109375,306.6685485839844,894888,2023-06-05
2023-06-12,324.3474426269531,330.43414306640625,343.8964538574219,301.80853271484375,305.9881591796875,3151836,2023-06-12
2023-06-19,376.0121154785156,383.0683898925781,407.2713928222656,328.6845397949219,335.294189453125,7575755,2023-06-19
2023-06-26,389.2742004394531,396.5793151855469,431.4743957519531,384.8666076660156,384.91522216796875,2962688,2023-06-26
2023-07-03,386.6026916503906,393.8576965332031,416.69989013671875,381.9991760253906,399.4467468261719,1580812,2023-07-03
2023-07-10,408.83331298828125,416.5054626464844,422.677734375,380.103759765625,397.94012451171875,2310943,2023-07-10
2023-07-17,420.4256591796875,428.31536865234375,475.7493591308594,402.508544921875,420.8795166015625,7934016,2023-07-17
2023-07-24,395.920166015625,403.3500061035156,451.9351806640625,381.0,432.64080810546875,2415836,2023-07-24
2023-07-31,385.220947265625,392.45001220703125,415.0,389.0,409.0,679855,2023-07-31
2023-08-07,379.33148193359375,386.45001220703125,408.95001220703125,382.0,395.45001220703125,418415,2023-08-07
2023-08-14,390.9631652832031,398.29998779296875,401.0,380.0,382.0,576131,2023-08-14
2023-08-21,378.3008117675781,385.3999938964844,403.5,382.79998779296875,399.95001220703125,778279,2023-08-21
2023-08-28,385.0736999511719,392.29998779296875,401.79998779296875,379.75,383.75,931752,2023-08-28
2023-09-04,393.0736083984375,400.45001220703125,409.95001220703125,381.04998779296875,394.3999938964844,2434663,2023-09-04
2023-09-11,402.9384460449219,410.5,424.75,387.95001220703125,403.29998779296875,2652894,2023-09-11
2023-09-18,357.4913024902344,364.20001220703125,420.0,361.6499938964844,413.3999938964844,2214409,2023-09-18
2023-09-25,355.7735595703125,362.45001220703125,393.8500061035156,350.0,367.3500061035156,3433085,2023-09-25
2023-10-02,347.82275390625,354.3500061035156,368.95001220703125,350.04998779296875,362.45001220703125,1112324,2023-10-02
2023-10-09,353.4668273925781,360.1000061035156,363.8999938964844,343.04998779296875,352.79998779296875,1011002,2023-10-09
2023-10-16,353.66314697265625,360.29998779296875,367.25,345.1000061035156,360.25,1669073,2023-10-16
2023-10-23,331.33221435546875,337.54998779296875,362.1000061035156,316.25,362.0,939273,2023-10-23
2023-10-30,328.68194580078125,334.8500061035156,344.0,309.6000061035156,339.8500061035156,3988687,2023-10-30
2023-11-06,328.4365539550781,334.6000061035156,348.3500061035156,331.8999938964844,336.25,1202614,2023-11-06
2023-11-13,365.14764404296875,372.0,374.75,334.79998779296875,341.95001220703125,3371866,2023-11-13
2023-11-20,367.454345703125,374.3500061035156,379.79998779296875,345.1499938964844,375.8500061035156,3526429,2023-11-20
2023-11-27,366.27642822265625,373.1499938964844,382.6000061035156,360.5,374.3500061035156,1494403,2023-11-27
2023-12-04,364.3132629394531,371.1499938964844,387.8999938964844,366.04998779296875,375.95001220703125,1952237,2023-12-04
2023-12-11,364.8531494140625,371.70001220703125,388.3500061035156,369.0,386.0,2105256,2023-12-11
2023-12-18,342.91485595703125,349.3500061035156,374.70001220703125,346.25,374.70001220703125,1486699,2023-12-18
2023-12-25,363.87158203125,370.70001220703125,377.8999938964844,349.3500061035156,349.3500061035156,2016585,2023-12-25
2024-01-01,366.7672119140625,373.6499938964844,382.45001220703125,367.8500061035156,374.70001220703125,1392298,2024-01-01
2024-01-08,358.52197265625,365.25,376.70001220703125,355.0,375.70001220703125,1718096,2024-01-08
2024-01-15,339.33209228515625,345.70001220703125,368.3999938964844,340.04998779296875,367.0,1905307,2024-01-15
2024-01-22,342.6694641113281,349.1000061035156,353.8999938964844,325.8500061035156,345.70001220703125,2190592,2024-01-22
2024-01-29,343.3074645996094,349.75,364.75,339.1000061035156,352.5,2271064,2024-01-29
2024-02-05,351.06195068359375,357.6499938964844,371.79998779296875,346.75,349.04998779296875,2371047,2024-02-05
2024-02-12,399.4047546386719,406.8999938964844,413.0,341.0,357.6499938964844,6377101,2024-02-12
2024-02-19,398.22686767578125,405.70001220703125,419.3999938964844,401.8500061035156,407.70001220703125,3172408,2024-02-19
2024-02-26,400.9894104003906,404.5,429.20001220703125,394.75,405.70001220703125,3883771,2024-02-26
2024-03-04,385.0787048339844,388.45001220703125,410.8999938964844,378.1000061035156,408.04998779296875,1344589,2024-03-04
2024-03-11,349.09375,352.1499938964844,388.95001220703125,339.0,388.45001220703125,1998324,2024-03-11
2024-03-18,361.88177490234375,365.04998779296875,380.45001220703125,349.6000061035156,352.20001220703125,1792700,2024-03-18
2024-03-25,344.3354187011719,347.3500061035156,365.04998779296875,340.25,365.04998779296875,1609322,2024-03-25
2024-04-01,386.7639465332031,390.1499938964844,394.04998779296875,348.04998779296875,348.04998779296875,3029177,2024-04-01
2024-04-08,382.60040283203125,385.95001220703125,401.8999938964844,384.25,389.0,1576956,2024-04-08
2024-04-15,425.52459716796875,429.25,432.5,369.20001220703125,377.0,4989843,2024-04-15
2024-04-22,440.0474548339844,443.8999938964844,458.0,414.6000061035156,436.0,4327872,2024-04-22
2024-04-29,422.7489013671875,426.45001220703125,455.3999938964844,421.1000061035156,438.54998779296875,1389587,2024-04-29
2024-05-06,431.02642822265625,434.79998779296875,445.5,423.29998779296875,428.6499938964844,1588990,2024-05-06
2024-05-13,427.60638427734375,431.3500061035156,441.79998779296875,418.3500061035156,435.0,1209203,2024-05-13
2024-05-20,474.198486328125,478.3500061035156,489.0,404.0,437.3500061035156,9932448,2024-05-20
2024-05-27,498.2875671386719,502.6499938964844,512.9500122070312,467.3999938964844,480.0,5223415,2024-05-27
2024-06-03,548.2996826171875,553.0999755859375,557.9500122070312,482.54998779296875,534.9500122070312,3124250,2024-06-03
2024-06-10,545.9205932617188,550.7000122070312,570.7000122070312,542.5999755859375,560.0999755859375,1979200,2024-06-10
2024-06-17,551.0258178710938,555.8499755859375,581.4000244140625,544.5,550.7000122070312,2724308,2024-06-17
2024-06-24,550.6293334960938,555.4500122070312,569.0,540.0999755859375,555.8499755859375,2644262,2024-06-24
2024-07-01,543.0952758789062,547.8499755859375,579.0,538.0499877929688,558.9500122070312,1910552,2024-07-01
2024-07-08,520.146240234375,524.7000122070312,553.2000122070312,515.9500122070312,547.9000244140625,1308067,2024-07-08
2024-07-15,524.7557983398438,529.3499755859375,546.0,521.0499877929688,532.5,1445774,2024-07-15
2024-07-22,540.220458984375,544.9500122070312,575.0,510.6000061035156,518.0499877929688,2307171,2024-07-22
2024-07-29,515.93310546875,520.4500122070312,573.8499755859375,515.3499755859375,546.7000122070312,2712764,2024-07-29
2024-08-05,475.8341369628906,480.0,520.0,477.0,507.8500061035156,1868736,2024-08-05
2024-08-12,507.9529724121094,512.4000244140625,515.9000244140625,477.04998779296875,480.5,4384479,2024-08-12
2024-08-19,520.8897094726562,525.4500122070312,549.3499755859375,516.0,517.0,1355548,2024-08-19
2024-08-26,504.0372619628906,508.45001220703125,533.2999877929688,505.95001220703125,529.2000122070312,1230661,2024-08-26
2024-09-02,500.3197937011719,504.70001220703125,514.7999877929688,489.79998779296875,511.8500061035156,823250,2024-09-02
2024-09-09,517.8662109375,522.4000244140625,533.0,488.29998779296875,501.20001220703125,935589,2024-09-09
2024-09-16,512.5625610351562,517.0499877929688,540.0,505.0,529.0,869950,2024-09-16
2024-09-23,561.1868896484375,566.0999755859375,632.0,503.6499938964844,520.7000122070312,19091211,2024-09-23
2024-09-30,602.7232666015625,608.0,688.9000244140625,559.5999755859375,566.0999755859375,30174837,2024-09-30
2024-10-07,582.5498657226562,587.6500244140625,649.9000244140625,575.5499877929688,612.0,10091803,2024-10-07
2024-10-14,532.1411743164062,536.7999877929688,589.8499755859375,530.0,589.8499755859375,7185740,2024-10-14
2024-10-21,481.23687744140625,485.45001220703125,537.4500122070312,466.3999938964844,536.5499877929688,5649598,2024-10-21
2024-10-28,528.6715698242188,533.2999877929688,551.9000244140625,468.0,481.0,5023710,2024-10-28
2024-11-04,490.0596008300781,494.3500061035156,543.2999877929688,492.0,527.4000244140625,5046463,2024-11-04
2024-11-11,484.1612548828125,488.3999938964844,497.04998779296875,439.1000061035156,493.95001220703125,2790380,2024-11-11
2024-11-18,450.5554504394531,454.5,485.0,446.3500061035156,485.0,1926615,2024-11-18
2024-11-25,504.2850646972656,508.70001220703125,515.5,456.25,461.25,2930580,2024-11-25
2024-12-02,512.2156372070312,516.7000122070312,531.0,503.79998779296875,511.5,1994495,2024-12-02
2024-12-09,492.2405090332031,496.54998779296875,520.5999755859375,492.0,518.9000244140625,1233062,2024-12-09
2024-12-16,492.29010009765625,496.6000061035156,510.0,489.5,500.0,1231710,2024-12-16
2024-12-23,463.0956726074219,467.1499938964844,496.20001220703125,462.8999938964844,486.95001220703125,1074886,2024-12-23
2024-12-30,546.3170776367188,551.0999755859375,562.7999877929688,450.54998779296875,467.1499938964844,16002431,2024-12-30
2025-01-06,524.9541015625,529.5499877929688,603.7999877929688,525.0499877929688,535.0,25437083,2025-01-06
2025-01-13,517.6679077148438,522.2000122070312,556.0,502.20001220703125,521.5999755859375,4501802,2025-01-13
2025-01-20,504.43377685546875,508.8500061035156,555.0,504.3999938964844,524.2000122070312,2803378,2025-01-20
2025-01-27,483.81427001953125,488.04998779296875,504.95001220703125,455.20001220703125,504.95001220703125,2753134,2025-01-27
2025-02-03,524.85498046875,529.4500122070312,549.0,472.0,479.95001220703125,11391728,2025-02-03
2025-02-10,482.52557373046875,486.75,545.9000244140625,483.54998779296875,529.9000244140625,6613473,2025-02-10
2025-02-17,500.04998779296875,500.04998779296875,507.0,465.6499938964844,482.45001220703125,2024422,2025-02-17
2025-02-24,443.75,443.75,504.8500061035156,437.70001220703125,496.5,1340788,2025-02-24
2025-03-03,490.8999938964844,490.8999938964844,502.79998779296875,417.3999938964844,446.54998779296875,2507553,2025-03-03
2025-03-10,495.0,495.0,509.8999938964844,470.45001220703125,490.04998779296875,1576519,2025-03-10
2025-03-17,508.25,508.25,533.0,484.8500061035156,490.25,2024835,2025-03-17
2025-03-24,511.6499938964844,511.6499938964844,540.0,496.25,517.4000244140625,2162330,2025-03-24
2025-03-31,499.6499938964844,499.6499938964844,537.0,487.25,511.6499938964844,1122652,2025-03-31
2025-04-07,524.0499877929688,524.0499877929688,532.7999877929688,440.5,440.5,1523209,2025-04-07
2025-04-14,554.0,554.0,558.0,515.75,524.0499877929688,1165605,2025-04-14
