Date,Adj Close_JINDALPHOT.NS,Close_JINDALPHOT.NS,High_JINDALPHOT.NS,Low_JINDALPHOT.NS,Open_JINDALPHOT.NS,Volume_JINDALPHOT.NS,Date
2022-08-22,308.3999938964844,308.3999938964844,335.6499938964844,229.0,230.39999389648438,2009319,2022-08-22
2022-08-29,287.1499938964844,287.1499938964844,309.95001220703125,272.3999938964844,295.0,204208,2022-08-29
2022-09-05,366.8500061035156,366.8500061035156,398.70001220703125,283.0,296.0,1832858,2022-09-05
2022-09-12,342.0,342.0,375.0,340.45001220703125,375.0,190841,2022-09-12
2022-09-19,354.0,354.0,385.0,336.3500061035156,342.20001220703125,353451,2022-09-19
2022-09-26,337.45001220703125,337.45001220703125,364.5,322.5,354.0,98305,2022-09-26
2022-10-03,357.3999938964844,357.3999938964844,365.75,324.0,337.45001220703125,153936,2022-10-03
2022-10-10,343.70001220703125,343.70001220703125,369.8500061035156,338.0,355.0,172451,2022-10-10
2022-10-17,381.1000061035156,381.1000061035156,401.6499938964844,339.0,348.0,737961,2022-10-17
2022-10-24,412.29998779296875,412.29998779296875,428.0,373.04998779296875,386.45001220703125,419879,2022-10-24
2022-10-31,389.0,389.0,415.0,370.54998779296875,415.0,290576,2022-10-31
2022-11-07,378.95001220703125,378.95001220703125,400.0,378.0,400.0,103593,2022-11-07
2022-11-14,355.04998779296875,355.04998779296875,384.0,351.0,374.1000061035156,94867,2022-11-14
2022-11-21,346.0,346.0,365.0,337.75,356.0,52148,2022-11-21
2022-11-28,346.95001220703125,346.95001220703125,351.3500061035156,327.8999938964844,349.0,84053,2022-11-28
2022-12-05,340.1499938964844,340.1499938964844,354.79998779296875,335.04998779296875,345.0,67529,2022-12-05
2022-12-12,326.0,326.0,347.3999938964844,316.29998779296875,339.29998779296875,90979,2022-12-12
2022-12-19,272.3500061035156,272.3500061035156,340.0,270.0,321.04998779296875,64348,2022-12-19
2022-12-26,348.6000061035156,348.6000061035156,384.8500061035156,273.0,273.1000061035156,531390,2022-12-26
2023-01-02,330.6000061035156,330.6000061035156,361.0,327.3500061035156,352.45001220703125,55306,2023-01-02
2023-01-09,322.45001220703125,322.45001220703125,350.0,320.04998779296875,339.79998779296875,46023,2023-01-09
2023-01-16,320.25,320.25,335.79998779296875,316.3500061035156,328.95001220703125,19569,2023-01-16
2023-01-23,303.8999938964844,303.8999938964844,326.70001220703125,300.0,326.70001220703125,21557,2023-01-23
2023-01-30,295.25,295.25,319.0,286.5,316.0,32599,2023-01-30
2023-02-06,301.25,301.25,311.3999938964844,295.29998779296875,309.1000061035156,24919,2023-02-06
2023-02-13,333.70001220703125,333.70001220703125,372.45001220703125,295.0,298.1499938964844,365131,2023-02-13
2023-02-20,314.70001220703125,314.70001220703125,339.8999938964844,310.0,339.8999938964844,33701,2023-02-20
2023-02-27,310.5,310.5,318.79998779296875,301.3999938964844,314.70001220703125,30376,2023-02-27
2023-03-06,314.6000061035156,314.6000061035156,320.0,302.0,308.20001220703125,32726,2023-03-06
2023-03-13,296.95001220703125,296.95001220703125,320.0,295.04998779296875,315.3500061035156,45297,2023-03-13
2023-03-20,285.0,285.0,309.79998779296875,281.0,295.79998779296875,29909,2023-03-20
2023-03-27,273.0,273.0,295.54998779296875,265.0,290.0,40162,2023-03-27
2023-04-03,329.29998779296875,329.29998779296875,364.8999938964844,276.6499938964844,285.0,273878,2023-04-03
2023-04-10,335.8999938964844,335.8999938964844,350.29998779296875,319.95001220703125,327.1000061035156,163666,2023-04-10
2023-04-17,336.3500061035156,336.3500061035156,348.0,330.70001220703125,339.1499938964844,64304,2023-04-17
2023-04-24,331.70001220703125,331.70001220703125,341.45001220703125,329.8500061035156,336.0,37158,2023-04-24
2023-05-01,332.3999938964844,332.3999938964844,345.95001220703125,327.95001220703125,331.70001220703125,37009,2023-05-01
2023-05-08,337.79998779296875,337.79998779296875,360.0,330.20001220703125,331.3999938964844,62802,2023-05-08
2023-05-15,355.45001220703125,355.45001220703125,394.75,332.0,335.8500061035156,403559,2023-05-15
2023-05-22,367.1499938964844,367.1499938964844,385.8999938964844,352.1000061035156,355.54998779296875,147629,2023-05-22
2023-05-29,369.1499938964844,369.1499938964844,385.0,361.0,369.0,103667,2023-05-29
2023-06-05,367.6000061035156,367.6000061035156,397.0,362.04998779296875,373.95001220703125,158700,2023-06-05
2023-06-12,365.6000061035156,365.6000061035156,383.0,361.70001220703125,367.8500061035156,78875,2023-06-12
2023-06-19,352.6499938964844,352.6499938964844,370.45001220703125,352.0,365.75,49231,2023-06-19
2023-06-26,349.3999938964844,349.3999938964844,358.79998779296875,348.1000061035156,350.0,36104,2023-06-26
2023-07-03,346.20001220703125,346.20001220703125,356.3999938964844,345.0,349.3999938964844,47541,2023-07-03
2023-07-10,346.1499938964844,346.1499938964844,354.5,343.25,354.5,52378,2023-07-10
2023-07-17,346.20001220703125,346.20001220703125,350.0,345.0,350.0,46100,2023-07-17
2023-07-24,331.70001220703125,331.70001220703125,350.0,329.0,347.6000061035156,60743,2023-07-24
2023-07-31,340.79998779296875,340.79998779296875,352.5,323.54998779296875,336.79998779296875,99698,2023-07-31
2023-08-07,332.1000061035156,332.1000061035156,348.8999938964844,318.6000061035156,348.8999938964844,91953,2023-08-07
2023-08-14,331.04998779296875,331.04998779296875,338.75,320.6499938964844,338.75,22770,2023-08-14
2023-08-21,358.70001220703125,358.70001220703125,379.45001220703125,325.70001220703125,334.95001220703125,239284,2023-08-21
2023-08-28,369.8999938964844,369.8999938964844,375.0,352.04998779296875,361.0,83576,2023-08-28
2023-09-04,366.6000061035156,366.6000061035156,389.95001220703125,365.0,371.8999938964844,182795,2023-09-04
2023-09-11,377.0,377.0,394.79998779296875,360.0,372.54998779296875,207671,2023-09-11
2023-09-18,571.0499877929688,571.0499877929688,590.0,371.1000061035156,380.0,4334485,2023-09-18
2023-09-25,538.4500122070312,538.4500122070312,598.0,522.7000122070312,564.0499877929688,648765,2023-09-25
2023-10-02,515.6500244140625,515.6500244140625,549.7000122070312,511.25,538.4500122070312,99912,2023-10-02
2023-10-09,622.0999755859375,622.0999755859375,648.0,492.0,515.0,1800443,2023-10-09
2023-10-16,740.2000122070312,740.2000122070312,821.1500244140625,621.0499877929688,625.0,1331153,2023-10-16
2023-10-23,748.4000244140625,748.4000244140625,775.0,641.3499755859375,759.7000122070312,316564,2023-10-23
2023-10-30,715.2999877929688,715.2999877929688,765.4000244140625,701.6500244140625,747.0,145177,2023-10-30
2023-11-06,683.75,683.75,735.0,610.0,730.0,223353,2023-11-06
2023-11-13,668.0999755859375,668.0999755859375,727.7000122070312,660.0,682.0,157491,2023-11-13
2023-11-20,687.5499877929688,687.5499877929688,744.7000122070312,670.0499877929688,688.0,269509,2023-11-20
2023-11-27,670.25,670.25,711.1500244140625,660.0,687.5499877929688,65883,2023-11-27
2023-12-04,667.0499877929688,667.0499877929688,693.0,641.2000122070312,693.0,88367,2023-12-04
2023-12-11,643.0499877929688,643.0499877929688,688.9000244140625,635.0999755859375,678.0,62915,2023-12-11
2023-12-18,610.75,610.75,649.9500122070312,576.0499877929688,649.9500122070312,77577,2023-12-18
2023-12-25,594.0,594.0,620.75,587.0999755859375,610.75,31589,2023-12-25
2024-01-01,635.2999877929688,635.2999877929688,650.5,591.5499877929688,593.5,84236,2024-01-01
2024-01-08,621.5999755859375,621.5999755859375,653.0,602.1500244140625,640.3499755859375,70351,2024-01-08
2024-01-15,614.5999755859375,614.5999755859375,639.0,580.2999877929688,622.0,38828,2024-01-15
2024-01-22,548.0,548.0,615.0,530.0499877929688,614.5999755859375,84059,2024-01-22
2024-01-29,593.5999755859375,593.5999755859375,625.0,558.0,558.0,121160,2024-01-29
2024-02-05,606.2000122070312,606.2000122070312,654.7999877929688,582.0999755859375,602.5,162077,2024-02-05
2024-02-12,684.6500244140625,684.6500244140625,708.0,579.0,615.2999877929688,364345,2024-02-12
2024-02-19,674.5,674.5,741.0,655.5499877929688,694.7000122070312,392938,2024-02-19
2024-02-26,641.9000244140625,641.9000244140625,706.9000244140625,620.0499877929688,678.0,85243,2024-02-26
2024-03-04,619.0499877929688,619.0499877929688,665.0,605.4000244140625,664.5499877929688,46981,2024-03-04
2024-03-11,563.8499755859375,563.8499755859375,622.9000244140625,542.0,609.75,51050,2024-03-11
2024-03-18,567.8499755859375,567.8499755859375,575.4500122070312,538.0999755859375,563.8499755859375,38672,2024-03-18
2024-03-25,544.9500122070312,544.9500122070312,579.6500244140625,541.6500244140625,567.8499755859375,48276,2024-03-25
2024-04-01,622.0999755859375,622.0999755859375,636.9500122070312,540.0999755859375,540.0999755859375,67897,2024-04-01
2024-04-08,618.2000122070312,618.2000122070312,639.0,607.0,629.9000244140625,33284,2024-04-08
2024-04-15,587.0,587.0,617.0,581.2999877929688,597.3499755859375,34732,2024-04-15
2024-04-22,641.9000244140625,641.9000244140625,703.7999877929688,586.75,587.0,156605,2024-04-22
2024-04-29,620.9000244140625,620.9000244140625,654.6500244140625,610.5499877929688,649.0,40562,2024-04-29
2024-05-06,614.5,614.5,644.5999755859375,608.75,622.0,46954,2024-05-06
2024-05-13,644.4000244140625,644.4000244140625,649.4000244140625,590.0,633.0,50386,2024-05-13
2024-05-20,680.3499755859375,680.3499755859375,727.9500122070312,626.2000122070312,637.5999755859375,194893,2024-05-20
2024-05-27,675.9000244140625,675.9000244140625,719.9000244140625,640.0999755859375,670.0999755859375,276891,2024-05-27
2024-06-03,698.7000122070312,698.7000122070312,739.75,611.0,698.0,178372,2024-06-03
2024-06-10,686.8499755859375,686.8499755859375,757.4000244140625,677.9500122070312,698.7000122070312,128732,2024-06-10
2024-06-17,676.4500122070312,676.4500122070312,698.8499755859375,668.2000122070312,686.8499755859375,51432,2024-06-17
2024-06-24,893.5999755859375,893.5999755859375,969.0,675.75,677.6500244140625,2113276,2024-06-24
2024-07-01,889.7999877929688,889.7999877929688,975.0,870.0,888.0,382249,2024-07-01
2024-07-08,843.4500122070312,843.4500122070312,920.0,840.0999755859375,889.7999877929688,90760,2024-07-08
2024-07-15,887.0999755859375,887.0999755859375,920.0,831.25,851.0,183512,2024-07-15
2024-07-22,863.9000244140625,863.9000244140625,912.0,767.6500244140625,887.7000122070312,186056,2024-07-22
2024-07-29,880.8499755859375,880.8499755859375,976.7000122070312,850.0,863.9000244140625,700486,2024-07-29
2024-08-05,842.9000244140625,842.9000244140625,879.0,785.0499877929688,840.25,152503,2024-08-05
2024-08-12,844.4500122070312,844.4500122070312,871.3499755859375,777.0,853.25,95947,2024-08-12
2024-08-19,905.7999877929688,905.7999877929688,912.1500244140625,822.0,857.0999755859375,209552,2024-08-19
2024-08-26,840.9000244140625,840.9000244140625,930.0,837.0,915.0,174245,2024-08-26
2024-09-02,816.8499755859375,816.8499755859375,873.2000122070312,813.0999755859375,873.2000122070312,85367,2024-09-02
2024-09-09,822.3499755859375,822.3499755859375,844.9000244140625,799.0,811.0,82806,2024-09-09
2024-09-16,815.0,815.0,835.0,791.0999755859375,822.3499755859375,43010,2024-09-16
2024-09-23,805.0,805.0,835.9500122070312,800.0,821.0,37049,2024-09-23
2024-09-30,771.2000122070312,771.2000122070312,813.0499877929688,770.0,805.0,25616,2024-09-30
2024-10-07,762.2999877929688,762.2999877929688,799.0999755859375,706.0499877929688,780.0,36087,2024-10-07
2024-10-14,764.2999877929688,764.2999877929688,810.0,752.2999877929688,773.75,36117,2024-10-14
2024-10-21,720.2000122070312,720.2000122070312,819.0,704.3499755859375,766.0,111592,2024-10-21
2024-10-28,721.2999877929688,721.2999877929688,749.9500122070312,694.5,709.4000244140625,31117,2024-10-28
2024-11-04,775.75,775.75,800.5,706.9500122070312,713.0,52024,2024-11-04
2024-11-11,732.9500122070312,732.9500122070312,821.25,719.0499877929688,790.0,73399,2024-11-11
2024-11-18,893.0999755859375,893.0999755859375,950.0,758.0,758.0,923410,2024-11-18
2024-11-25,828.5,828.5,929.0,821.0,929.0,156524,2024-11-25
2024-12-02,866.5999755859375,866.5999755859375,920.0,828.5,833.0,160068,2024-12-02
2024-12-09,912.75,912.75,950.0,847.0499877929688,866.5999755859375,279956,2024-12-09
2024-12-16,926.25,926.25,1029.75,909.0499877929688,917.5999755859375,634430,2024-12-16
2024-12-23,926.7999877929688,926.7999877929688,974.9500122070312,902.5999755859375,934.8499755859375,89023,2024-12-23
2024-12-30,889.2999877929688,889.2999877929688,949.0,873.9000244140625,920.25,74203,2024-12-30
2025-01-06,760.0,760.0,895.0,750.25,891.9500122070312,77299,2025-01-06
2025-01-13,758.5999755859375,758.5999755859375,785.9000244140625,692.2000122070312,760.0,93325,2025-01-13
2025-01-20,708.7999877929688,708.7999877929688,775.0,700.1500244140625,756.5,65436,2025-01-20
2025-01-27,723.0499877929688,723.0499877929688,745.0,652.6500244140625,712.0,48915,2025-01-27
2025-02-03,698.9000244140625,698.9000244140625,757.9000244140625,695.25,709.0,20747,2025-02-03
2025-02-10,641.8499755859375,641.8499755859375,712.8499755859375,620.0,712.75,30767,2025-02-10
2025-02-17,607.0999755859375,607.0999755859375,652.0,582.0999755859375,652.0,51366,2025-02-17
2025-02-24,558.0499877929688,558.0499877929688,607.3499755859375,549.5499877929688,607.0999755859375,21155,2025-02-24
2025-03-03,612.7999877929688,612.7999877929688,652.5,536.0,565.0,114654,2025-03-03
2025-03-10,607.2999877929688,607.2999877929688,630.0,560.9000244140625,619.9500122070312,50746,2025-03-10
2025-03-17,640.5,640.5,659.9500122070312,600.0,604.25,39342,2025-03-17
2025-03-24,645.3499755859375,645.3499755859375,665.0,629.9500122070312,650.0,75296,2025-03-24
2025-03-31,690.0499877929688,690.0499877929688,696.9500122070312,645.3499755859375,645.3499755859375,37863,2025-03-31
2025-04-07,720.3499755859375,720.3499755859375,734.0,610.0,610.0,73751,2025-04-07
2025-04-14,800.9000244140625,800.9000244140625,824.0,729.25,732.5,101792,2025-04-14
2025-04-21,832.4500122070312,832.4500122070312,845.5,807.0,807.0,103976,2025-04-21
2025-04-28,862.5499877929688,862.5499877929688,885.9000244140625,808.0,825.7999877929688,61861,2025-04-28
2025-05-05,903.0,903.0,916.0,845.25,861.4500122070312,108455,2025-05-05
2025-05-12,978.0,978.0,987.0,900.5499877929688,915.0,175306,2025-05-12
2025-05-19,883.7999877929688,883.7999877929688,1015.0,858.5,982.25,113145,2025-05-19
2025-05-26,854.6500244140625,854.6500244140625,931.0,840.2999877929688,882.0,35405,2025-05-26
2025-06-02,850.5,850.5,877.9500122070312,821.2000122070312,863.0,15556,2025-06-02
2025-06-09,850.0999755859375,850.0999755859375,880.0,833.3499755859375,880.0,14583,2025-06-09
2025-06-16,1033.0999755859375,1033.0999755859375,1033.0999755859375,840.0,851.0,56855,2025-06-16
2025-06-23,941.2000122070312,941.2000122070312,1012.4500122070312,941.2000122070312,1012.4500122070312,22096,2025-06-23
2025-06-30,889.0,889.0,959.9500122070312,889.0,946.5,6367,2025-06-30
2025-07-07,860.0,860.0,902.0,855.0,896.0,4853,2025-07-07
2025-07-14,860.0,860.0,861.5999755859375,860.0,861.5999755859375,3405,2025-07-14
