Date,Adj Close_TRIVENI.NS,Close_TRIVENI.NS,High_TRIVENI.NS,Low_TRIVENI.NS,Open_TRIVENI.NS,Volume_TRIVENI.NS,Date
2021-02-01,70.13274383544922,72.9000015258789,76.69999694824219,70.1500015258789,71.6500015258789,2915128,2021-02-01
2021-02-08,68.6415786743164,71.3499984741211,74.0,71.0,73.0,1524241,2021-02-08
2021-02-15,69.74791717529297,72.5,76.4000015258789,68.80000305175781,71.5,3347975,2021-02-15
2021-02-22,83.98612213134766,87.30000305175781,88.6500015258789,72.30000305175781,72.94999694824219,9963119,2021-02-22
2021-03-01,88.94062805175781,92.44999694824219,97.80000305175781,87.1500015258789,90.5,14132086,2021-03-01
2021-03-08,88.6039047241211,92.0999984741211,96.9000015258789,91.69999694824219,92.9000015258789,4423678,2021-03-08
2021-03-15,81.19620513916016,84.4000015258789,92.9000015258789,80.0,92.5999984741211,5061399,2021-03-15
2021-03-22,83.02407836914062,86.30000305175781,89.9000015258789,83.44999694824219,84.4000015258789,2611565,2021-03-22
2021-03-29,82.0139389038086,85.25,87.5,83.0999984741211,86.30000305175781,837763,2021-03-29
2021-04-05,89.13302612304688,92.6500015258789,93.80000305175781,80.0999984741211,86.1500015258789,3265729,2021-04-05
2021-04-12,98.08000183105469,101.94999694824219,103.69999694824219,85.05000305175781,90.75,11880980,2021-04-12
2021-04-19,107.74850463867188,112.0,115.69999694824219,99.9000015258789,103.94999694824219,11089953,2021-04-19
2021-04-26,117.80183410644531,122.44999694824219,126.5,111.69999694824219,113.5999984741211,7526501,2021-04-26
2021-05-03,134.58944702148438,139.89999389648438,150.0,121.0999984741211,122.4000015258789,16126997,2021-05-03
2021-05-10,138.48570251464844,143.9499969482422,160.0,140.8000030517578,143.4499969482422,9480393,2021-05-10
2021-05-17,134.92616271972656,140.25,157.6999969482422,139.0,143.6999969482422,6289012,2021-05-17
2021-05-24,136.17681884765625,141.5500030517578,146.3000030517578,137.0,141.8000030517578,3386767,2021-05-24
2021-05-31,145.98960876464844,151.75,157.64999389648438,141.9499969482422,141.9499969482422,8045397,2021-05-31
2021-06-07,178.74710083007812,185.8000030517578,203.10000610351562,154.3000030517578,154.3000030517578,21158737,2021-06-07
2021-06-14,160.42022705078125,166.75,193.60000610351562,165.10000610351562,186.0,5655243,2021-06-14
2021-06-21,184.6155242919922,191.89999389648438,199.89999389648438,162.0,163.0,11363568,2021-06-21
2021-06-28,197.69927978515625,205.5,209.0,189.25,193.8000030517578,13501205,2021-06-28
2021-07-05,191.68650817871094,199.25,209.39999389648438,187.0,207.4499969482422,5555780,2021-07-05
2021-07-12,183.84591674804688,191.10000610351562,204.64999389648438,190.5500030517578,202.0,3422802,2021-07-12
2021-07-19,177.35214233398438,184.35000610351562,198.9499969482422,182.1999969482422,190.0,2401016,2021-07-19
2021-07-26,179.75723266601562,186.85000610351562,192.89999389648438,159.4499969482422,178.35000610351562,8334791,2021-07-26
2021-08-02,174.2736053466797,181.14999389648438,193.0,175.0,188.1999969482422,3007292,2021-08-02
2021-08-09,166.9620819091797,173.5500030517578,181.89999389648438,163.0,181.35000610351562,3089752,2021-08-09
2021-08-16,167.539306640625,174.14999389648438,185.5,173.10000610351562,177.25,2662700,2021-08-16
2021-08-23,162.2961883544922,168.6999969482422,177.9499969482422,164.25,175.0,2166607,2021-08-23
2021-08-30,167.539306640625,174.14999389648438,176.8000030517578,168.0,171.0,1567238,2021-08-30
2021-09-06,162.96963500976562,169.39999389648438,176.5,165.5500030517578,175.10000610351562,1109502,2021-09-06
2021-09-13,173.2860565185547,178.25,183.60000610351562,166.0,169.4499969482422,2392883,2021-09-13
2021-09-20,169.49465942382812,174.35000610351562,182.0,166.5500030517578,174.5,1913286,2021-09-20
2021-09-27,186.84759521484375,192.1999969482422,193.64999389648438,171.0,175.89999389648438,5412606,2021-09-27
2021-10-04,192.04859924316406,197.5500030517578,210.0,190.10000610351562,195.0,8832204,2021-10-04
2021-10-11,195.59693908691406,201.1999969482422,212.39999389648438,196.0,199.0,5233319,2021-10-11
2021-10-18,187.81973266601562,193.1999969482422,220.0,191.3000030517578,202.89999389648438,6505867,2021-10-18
2021-10-25,185.92404174804688,191.25,210.39999389648438,181.0500030517578,194.0,4600067,2021-10-25
2021-11-01,197.73568725585938,203.39999389648438,207.6999969482422,191.0500030517578,192.5500030517578,2287375,2021-11-01
2021-11-08,209.93618774414062,215.9499969482422,217.75,199.5,207.39999389648438,5241465,2021-11-08
2021-11-15,195.32742309570312,199.6999969482422,217.0,196.64999389648438,217.0,2422681,2021-11-15
2021-11-22,219.14425659179688,224.0500030517578,235.0,185.75,200.6999969482422,13218063,2021-11-22
2021-11-29,209.60775756835938,214.3000030517578,224.0,197.60000610351562,220.25,6063457,2021-11-29
2021-12-06,213.6179656982422,218.39999389648438,232.0,208.1999969482422,215.0,3671994,2021-12-06
2021-12-13,217.28585815429688,222.14999389648438,233.5,215.5,220.0,5010108,2021-12-13
2021-12-20,211.27052307128906,216.0,222.89999389648438,199.3000030517578,219.10000610351562,3237341,2021-12-20
2021-12-27,216.55227661132812,221.39999389648438,230.0,211.25,216.0,2830249,2021-12-27
2022-01-03,244.42823791503906,249.89999389648438,254.60000610351562,219.0,221.85000610351562,11517283,2022-01-03
2022-01-10,249.4654998779297,255.0500030517578,261.04998779296875,241.0,252.0,5463758,2022-01-10
2022-01-17,250.05235290527344,255.64999389648438,273.70001220703125,249.0500030517578,256.25,6552014,2022-01-17
2022-01-24,260.32244873046875,266.1499938964844,276.8500061035156,218.64999389648438,255.64999389648438,6169937,2022-01-24
2022-01-31,278.8575439453125,285.1000061035156,291.6499938964844,253.1999969482422,269.0,7216750,2022-01-31
2022-02-07,268.14727783203125,274.1499938964844,300.3999938964844,270.04998779296875,285.1000061035156,6433232,2022-02-07
2022-02-14,258.6596984863281,264.45001220703125,279.95001220703125,251.1999969482422,268.5,4122457,2022-02-14
2022-02-21,243.00999450683594,248.4499969482422,269.45001220703125,233.0,260.1000061035156,4295786,2022-02-21
2022-02-28,267.07135009765625,273.04998779296875,278.8500061035156,239.5500030517578,246.0,4198319,2022-02-28
2022-03-07,297.3437194824219,304.0,308.3999938964844,260.5,272.8999938964844,7564194,2022-03-07
2022-03-14,316.1233215332031,323.20001220703125,358.79998779296875,304.6000061035156,306.0,13018994,2022-03-14
2022-03-21,303.4568786621094,310.25,344.0,306.1000061035156,328.8999938964844,7925752,2022-03-21
2022-03-28,311.8685607910156,318.8500061035156,323.0,307.25,312.8500061035156,3623090,2022-03-28
2022-04-04,333.8269958496094,341.29998779296875,345.0,319.6000061035156,321.0,7055987,2022-04-04
2022-04-11,330.3058166503906,337.70001220703125,349.70001220703125,326.0,343.3500061035156,2275090,2022-04-11
2022-04-18,347.080322265625,354.8500061035156,374.5,331.54998779296875,336.5,8198342,2022-04-18
2022-04-25,313.335693359375,320.3500061035156,358.25,308.79998779296875,354.75,4636464,2022-04-25
2022-05-02,289.812255859375,296.29998779296875,327.0,295.0,314.1000061035156,3831210,2022-05-02
2022-05-09,258.806396484375,264.6000061035156,297.1499938964844,253.0500030517578,288.1000061035156,5165202,2022-05-09
2022-05-16,309.8634033203125,316.79998779296875,333.04998779296875,245.0,255.0,12593610,2022-05-16
2022-05-23,267.8049621582031,273.79998779296875,316.25,253.5,313.0,4176992,2022-05-23
2022-05-30,280.6670227050781,286.95001220703125,300.95001220703125,275.0,280.0,2911239,2022-05-30
2022-06-06,264.7728271484375,270.70001220703125,290.0,257.3999938964844,288.20001220703125,4123873,2022-06-06
2022-06-13,227.01800537109375,232.10000610351562,268.3999938964844,230.0,260.0,3448312,2022-06-13
2022-06-20,232.00633239746094,237.1999969482422,241.89999389648438,211.0500030517578,234.35000610351562,4136997,2022-06-20
2022-06-27,225.2574005126953,230.3000030517578,244.85000610351562,225.6999969482422,242.0,2652994,2022-06-27
2022-07-04,238.46182250976562,243.8000030517578,247.89999389648438,221.1999969482422,228.5,2877088,2022-07-04
2022-07-11,242.22752380371094,247.64999389648438,256.75,240.10000610351562,244.89999389648438,2355088,2022-07-11
2022-07-18,253.4268341064453,259.1000061035156,268.0,248.3000030517578,249.5500030517578,2418399,2022-07-18
2022-07-25,247.4603729248047,253.0,260.5,244.25,259.1000061035156,1379409,2022-07-25
2022-08-01,221.6873321533203,226.64999389648438,262.25,226.0,255.0500030517578,4985355,2022-08-01
2022-08-08,218.8019256591797,223.6999969482422,229.64999389648438,217.60000610351562,226.5,3356660,2022-08-08
2022-08-15,226.72328186035156,229.6999969482422,232.39999389648438,221.25,223.6999969482422,2132965,2022-08-15
2022-08-22,237.28460693359375,240.39999389648438,246.0,220.0,228.5,3556029,2022-08-22
2022-08-29,236.84043884277344,239.9499969482422,242.25,231.3000030517578,237.0,2234497,2022-08-29
2022-09-05,246.6614990234375,249.89999389648438,254.8000030517578,239.14999389648438,241.75,3586083,2022-09-05
2022-09-12,242.12112426757812,245.3000030517578,261.3999938964844,243.0,251.8000030517578,2792829,2022-09-12
2022-09-19,258.6047058105469,262.0,294.3500061035156,244.0500030517578,245.3000030517578,18656748,2022-09-19
2022-09-26,250.90577697753906,254.1999969482422,259.3999938964844,240.0,258.0,3573715,2022-09-26
2022-10-03,269.6595764160156,273.20001220703125,278.0,252.89999389648438,255.9499969482422,2201466,2022-10-03
2022-10-10,272.225830078125,275.79998779296875,292.0,262.20001220703125,271.5,5474962,2022-10-10
2022-10-17,268.0802917480469,271.6000061035156,284.0,267.04998779296875,276.3999938964844,2489876,2022-10-17
2022-10-24,256.581298828125,259.95001220703125,275.0,258.54998779296875,273.54998779296875,801783,2022-10-24
2022-10-31,267.3399963378906,270.8500061035156,274.45001220703125,247.3000030517578,267.70001220703125,2590185,2022-10-31
2022-11-07,267.438720703125,270.95001220703125,288.8999938964844,270.04998779296875,285.0,2770519,2022-11-07
2022-11-14,278.39483642578125,282.04998779296875,283.6499938964844,268.5,272.5,2201088,2022-11-14
2022-11-21,280.961181640625,284.6499938964844,289.3999938964844,270.0,283.75,2513243,2022-11-21
2022-11-28,301.5409851074219,305.5,311.3999938964844,282.1499938964844,284.6499938964844,7770526,2022-11-28
2022-12-05,278.0000305175781,281.6499938964844,307.20001220703125,275.25,306.8999938964844,22149595,2022-12-05
2022-12-12,285.25482177734375,289.0,292.8500061035156,276.6499938964844,280.0,5126956,2022-12-12
2022-12-19,260.28265380859375,263.70001220703125,307.0,260.04998779296875,293.70001220703125,11164272,2022-12-19
2022-12-26,278.2467956542969,281.8999938964844,293.1000061035156,261.29998779296875,264.0,5041879,2022-12-26
2023-01-02,281.40533447265625,285.1000061035156,287.75,279.3999938964844,282.95001220703125,3032853,2023-01-02
2023-01-09,278.69097900390625,282.3500061035156,287.5,278.75,287.5,1319375,2023-01-09
2023-01-16,275.6311340332031,279.25,288.3999938964844,277.8500061035156,284.0,1303140,2023-01-16
2023-01-23,273.2128601074219,276.79998779296875,283.8999938964844,260.6000061035156,280.95001220703125,1508481,2023-01-23
2023-01-30,268.5244445800781,272.04998779296875,289.0,265.0,275.54998779296875,2114064,2023-01-30
2023-02-06,275.7792053222656,279.3999938964844,281.8999938964844,262.0,272.5,2113662,2023-02-06
2023-02-13,277.7532958984375,281.3999938964844,286.29998779296875,263.3500061035156,282.0,1650584,2023-02-13
2023-02-20,267.438720703125,270.95001220703125,283.3999938964844,268.04998779296875,282.79998779296875,802650,2023-02-20
2023-02-27,281.7014465332031,285.3999938964844,286.95001220703125,264.95001220703125,271.1000061035156,1455582,2023-02-27
2023-03-06,283.6755065917969,287.3999938964844,299.70001220703125,283.0,286.79998779296875,4811317,2023-03-06
2023-03-13,274.4466857910156,278.04998779296875,288.8500061035156,264.75,288.8500061035156,1925713,2023-03-13
2023-03-20,262.9970397949219,266.45001220703125,283.0,262.29998779296875,278.04998779296875,1290568,2023-03-20
2023-03-27,267.6361083984375,271.1499938964844,279.3999938964844,250.10000610351562,265.0,2098679,2023-03-27
2023-04-03,273.45965576171875,277.04998779296875,287.5,272.79998779296875,275.0,1367597,2023-04-03
2023-04-10,262.3554382324219,265.79998779296875,285.0,264.6499938964844,284.0,3164707,2023-04-10
2023-04-17,285.10675048828125,288.8500061035156,296.0,264.70001220703125,266.1000061035156,3459834,2023-04-17
2023-04-24,282.93524169921875,286.6499938964844,294.25,281.6000061035156,288.8999938964844,1727951,2023-04-24
2023-05-01,274.3973388671875,278.0,288.5,275.3500061035156,286.6499938964844,1826129,2023-05-01
2023-05-08,262.8983459472656,266.3500061035156,282.79998779296875,264.1000061035156,279.04998779296875,1783682,2023-05-08
2023-05-15,264.7737121582031,268.25,272.1499938964844,261.25,267.79998779296875,2055248,2023-05-15
2023-05-22,270.7452697753906,274.29998779296875,281.3999938964844,261.1000061035156,268.75,2332228,2023-05-22
2023-05-29,271.3374938964844,274.8999938964844,281.29998779296875,272.5,275.04998779296875,2287547,2023-05-29
2023-06-05,290.9796142578125,294.79998779296875,302.6499938964844,274.25,277.6000061035156,6928025,2023-06-05
2023-06-12,282.6884765625,286.3999938964844,299.6499938964844,282.5,297.6499938964844,3427640,2023-06-12
2023-06-19,282.4910888671875,286.20001220703125,296.5,282.75,288.5,3093118,2023-06-19
2023-06-26,279.4312438964844,283.1000061035156,288.8500061035156,277.6000061035156,287.95001220703125,1187145,2023-06-26
2023-07-03,277.30914306640625,280.95001220703125,285.3500061035156,277.1000061035156,284.70001220703125,1266629,2023-07-03
2023-07-10,278.0000305175781,281.6499938964844,286.6000061035156,275.04998779296875,282.3500061035156,2526969,2023-07-10
2023-07-17,300.15911865234375,304.1000061035156,309.0,280.5,282.95001220703125,4779989,2023-07-17
2023-07-24,293.39788818359375,297.25,333.0,296.70001220703125,313.20001220703125,11400057,2023-07-24
2023-07-31,300.8006896972656,304.75,308.0,289.1000061035156,299.8500061035156,3859200,2023-07-31
2023-08-07,286.29119873046875,290.04998779296875,309.5,288.0,305.79998779296875,2641516,2023-08-07
2023-08-14,288.51202392578125,292.29998779296875,299.0,284.6000061035156,291.20001220703125,2342542,2023-08-14
2023-08-21,301.7877197265625,305.75,314.1000061035156,290.0,293.75,5751191,2023-08-21
2023-08-28,311.11529541015625,315.20001220703125,317.54998779296875,299.1000061035156,307.5,5518362,2023-08-28
2023-09-04,344.5359191894531,345.45001220703125,352.0,317.6000061035156,318.0,10916592,2023-09-04
2023-09-11,382.98388671875,384.0,390.0,327.79998779296875,355.0,14283746,2023-09-11
2023-09-18,380.59027099609375,381.6000061035156,397.79998779296875,366.0,386.8500061035156,6759446,2023-09-18
2023-09-25,378.6952819824219,379.70001220703125,404.0,374.25,383.6000061035156,8384890,2023-09-25
2023-10-02,380.7897033691406,381.79998779296875,387.0,374.1000061035156,379.70001220703125,2438588,2023-10-02
2023-10-09,381.9865417480469,383.0,396.3500061035156,374.6000061035156,382.54998779296875,3235991,2023-10-09
2023-10-16,386.9234619140625,387.95001220703125,416.5,381.79998779296875,384.1499938964844,7255815,2023-10-16
2023-10-23,369.32012939453125,370.29998779296875,390.54998779296875,343.1000061035156,387.95001220703125,4891827,2023-10-23
2023-10-30,360.2442321777344,361.20001220703125,377.8500061035156,351.0,373.6000061035156,2944589,2023-10-30
2023-11-06,354.6590576171875,355.6000061035156,371.79998779296875,354.1000061035156,365.0,1803883,2023-11-06
2023-11-13,362.0394592285156,363.0,365.95001220703125,357.29998779296875,362.25,1295574,2023-11-13
2023-11-20,374.45654296875,375.45001220703125,383.20001220703125,360.1000061035156,363.0,3549015,2023-11-20
2023-11-27,386.4746398925781,387.5,400.8999938964844,371.20001220703125,375.45001220703125,3255457,2023-11-27
2023-12-04,332.3681945800781,333.25,395.8999938964844,332.1499938964844,395.0,9830604,2023-12-04
2023-12-11,338.15283203125,339.04998779296875,354.0,336.20001220703125,337.95001220703125,5990240,2023-12-11
2023-12-18,330.27374267578125,331.1499938964844,362.5,329.0,359.29998779296875,4808273,2023-12-18
2023-12-25,343.78790283203125,344.70001220703125,355.0,330.95001220703125,331.1499938964844,3731559,2023-12-25
2024-01-01,340.2472839355469,341.1499938964844,349.0,337.29998779296875,345.04998779296875,1750746,2024-01-01
2024-01-08,333.26580810546875,334.1499938964844,344.0,332.0,343.8500061035156,1563386,2024-01-08
2024-01-15,340.44677734375,341.3500061035156,344.95001220703125,324.20001220703125,336.75,2094864,2024-01-15
2024-01-22,329.4259948730469,330.29998779296875,341.3500061035156,321.70001220703125,341.3500061035156,1386109,2024-01-22
2024-01-29,337.0058898925781,337.8999938964844,345.25,322.6000061035156,332.3500061035156,3498187,2024-01-29
2024-02-05,347.627685546875,348.54998779296875,368.3999938964844,338.45001220703125,339.8999938964844,5942265,2024-02-05
2024-02-12,337.0058898925781,337.8999938964844,351.29998779296875,325.8999938964844,350.0,1681266,2024-02-12
2024-02-19,346.1815490722656,347.1000061035156,355.45001220703125,341.0,342.0,2337994,2024-02-19
2024-02-26,321.5469055175781,322.3999938964844,353.3999938964844,322.0,346.0,2555062,2024-02-26
2024-03-04,334.4127502441406,335.29998779296875,357.04998779296875,326.6499938964844,331.5,6156542,2024-03-04
2024-03-11,314.96435546875,315.79998779296875,340.6499938964844,304.5,335.8999938964844,2471142,2024-03-11
2024-03-18,317.3081359863281,318.1499938964844,325.25,312.3500061035156,317.54998779296875,1623720,2024-03-18
2024-03-25,310.27679443359375,311.1000061035156,322.6000061035156,308.1000061035156,318.1499938964844,1002331,2024-03-25
2024-04-01,331.2710876464844,332.1499938964844,339.70001220703125,312.54998779296875,312.54998779296875,2657639,2024-04-01
2024-04-08,330.8222961425781,331.70001220703125,340.5,328.45001220703125,333.1000061035156,2020479,2024-04-08
2024-04-15,324.0901794433594,324.95001220703125,332.75,318.04998779296875,328.70001220703125,1428630,2024-04-15
2024-04-22,363.1365661621094,364.1000061035156,368.3999938964844,329.5,335.0,12430457,2024-04-22
2024-04-29,355.0081481933594,355.95001220703125,380.3999938964844,353.95001220703125,366.6000061035156,3320048,2024-04-29
2024-05-06,343.4886779785156,344.3999938964844,360.70001220703125,340.3500061035156,356.0,1609603,2024-05-06
2024-05-13,364.7821960449219,365.75,368.8999938964844,340.75,345.1000061035156,2465821,2024-05-13
2024-05-20,343.7380065917969,344.6499938964844,365.1000061035156,342.95001220703125,365.1000061035156,1227844,2024-05-20
2024-05-27,327.3315734863281,328.20001220703125,347.0,323.79998779296875,344.70001220703125,1316542,2024-05-27
2024-06-03,333.36553955078125,334.25,338.5,267.5,336.79998779296875,4694922,2024-06-03
2024-06-10,393.2566223144531,394.29998779296875,399.0,329.1499938964844,334.75,13183095,2024-06-10
2024-06-17,402.0333557128906,403.1000061035156,427.0,375.25,394.29998779296875,13660137,2024-06-17
2024-06-24,395.00201416015625,396.04998779296875,418.0,391.0,400.04998779296875,5411801,2024-06-24
2024-07-01,394.1044006347656,395.1499938964844,403.3500061035156,388.0,399.0,2343896,2024-07-01
2024-07-08,424.9725036621094,426.1000061035156,433.6499938964844,392.1499938964844,399.0,8601210,2024-07-08
2024-07-15,394.90228271484375,395.95001220703125,434.8500061035156,394.0,430.0,4337629,2024-07-15
2024-07-22,408.4164123535156,409.5,421.8999938964844,377.29998779296875,378.0,2793567,2024-07-22
2024-07-29,396.84710693359375,397.8999938964844,429.6000061035156,393.0,414.95001220703125,3955152,2024-07-29
2024-08-05,378.7950134277344,379.79998779296875,388.79998779296875,370.0,377.0,1802377,2024-08-05
2024-08-12,414.1512145996094,415.25,426.0,374.0,377.0,6729091,2024-08-12
2024-08-19,449.6570129394531,450.8500061035156,482.0,415.79998779296875,416.79998779296875,14583761,2024-08-19
2024-08-26,475.5882263183594,476.8500061035156,484.0,434.5,451.8500061035156,14599359,2024-08-26
2024-09-02,461.0766906738281,462.29998779296875,480.0,450.0,476.8500061035156,3541109,2024-09-02
2024-09-09,473.8999938964844,473.8999938964844,487.0,452.70001220703125,465.0,3824405,2024-09-09
2024-09-16,485.20001220703125,485.20001220703125,518.0,461.54998779296875,476.3999938964844,18200833,2024-09-16
2024-09-23,470.1499938964844,470.1499938964844,502.29998779296875,466.5,486.20001220703125,5737071,2024-09-23
2024-09-30,462.0,462.0,485.6000061035156,455.5,470.6499938964844,3041305,2024-09-30
2024-10-07,435.1000061035156,435.1000061035156,463.5,423.0,459.1000061035156,3611885,2024-10-07
2024-10-14,421.8999938964844,421.8999938964844,447.0,420.0,435.1000061035156,2201698,2024-10-14
2024-10-21,392.20001220703125,392.20001220703125,426.8500061035156,383.04998779296875,423.25,2104468,2024-10-21
2024-10-28,417.3999938964844,417.3999938964844,423.0,385.54998779296875,391.54998779296875,1342149,2024-10-28
2024-11-04,404.29998779296875,404.29998779296875,419.0,394.6000061035156,417.3999938964844,2419031,2024-11-04
2024-11-11,377.5,377.5,407.8999938964844,374.1000061035156,404.04998779296875,1297421,2024-11-11
2024-11-18,371.20001220703125,371.20001220703125,380.0,356.54998779296875,372.0,1284730,2024-11-18
2024-11-25,399.1000061035156,399.1000061035156,406.6000061035156,376.8999938964844,383.0,1773344,2024-11-25
2024-12-02,448.95001220703125,448.95001220703125,457.6499938964844,394.45001220703125,399.25,5818755,2024-12-02
2024-12-09,459.1000061035156,459.1000061035156,492.5,431.54998779296875,449.0,9059865,2024-12-09
2024-12-16,453.8999938964844,453.8999938964844,477.45001220703125,447.0,459.1000061035156,3917974,2024-12-16
2024-12-23,499.6000061035156,499.6000061035156,513.9000244140625,448.54998779296875,456.70001220703125,13674755,2024-12-23
2024-12-30,447.3999938964844,447.3999938964844,536.0,442.5,503.8999938964844,17608623,2024-12-30
2025-01-06,409.20001220703125,409.20001220703125,451.6000061035156,399.6499938964844,447.70001220703125,2821616,2025-01-06
2025-01-13,398.54998779296875,398.54998779296875,419.75,370.04998779296875,370.04998779296875,3581592,2025-01-13
2025-01-20,385.54998779296875,385.54998779296875,418.20001220703125,378.0,401.0,2852212,2025-01-20
2025-01-27,376.20001220703125,376.20001220703125,404.5,369.0,381.20001220703125,2528180,2025-01-27
2025-02-03,384.75,384.75,398.79998779296875,364.20001220703125,372.0,2896032,2025-02-03
2025-02-10,370.8500061035156,370.8500061035156,389.45001220703125,357.29998779296875,388.0,1810751,2025-02-10
2025-02-17,377.8500061035156,377.8500061035156,391.0,357.04998779296875,369.95001220703125,1592216,2025-02-17
2025-02-24,348.8500061035156,348.8500061035156,397.70001220703125,338.70001220703125,377.70001220703125,5642406,2025-02-24
2025-03-03,374.1499938964844,374.1499938964844,377.95001220703125,340.1000061035156,348.8500061035156,2192866,2025-03-03
2025-03-10,365.25,365.25,382.5,360.20001220703125,375.3999938964844,1150052,2025-03-10
2025-03-17,402.8999938964844,402.8999938964844,407.45001220703125,360.3999938964844,363.0,4857424,2025-03-17
2025-03-24,384.45001220703125,384.45001220703125,408.75,380.5,404.3500061035156,1523203,2025-03-24
2025-03-31,378.70001220703125,378.70001220703125,396.6000061035156,366.6000061035156,384.45001220703125,2376031,2025-03-31
2025-04-07,379.8999938964844,379.8999938964844,381.79998779296875,313.1000061035156,317.0,1258511,2025-04-07
2025-04-14,397.70001220703125,397.70001220703125,406.0,379.8999938964844,379.8999938964844,743804,2025-04-14
2025-04-21,420.8999938964844,420.8999938964844,450.0,392.1499938964844,399.0,5051113,2025-04-21
2025-04-28,413.75,413.75,429.45001220703125,402.25,416.0,1195743,2025-04-28
2025-05-05,407.04998779296875,407.04998779296875,425.8999938964844,395.54998779296875,417.20001220703125,1107761,2025-05-05
2025-05-12,430.1000061035156,430.1000061035156,442.0,417.04998779296875,419.95001220703125,1235379,2025-05-12
2025-05-19,423.5,423.5,441.3999938964844,418.0,432.45001220703125,1017508,2025-05-19
2025-05-26,438.1499938964844,438.1499938964844,468.1000061035156,417.79998779296875,425.95001220703125,8826270,2025-05-26
2025-06-02,429.45001220703125,429.45001220703125,445.5,422.0,436.0,2136053,2025-06-02
2025-06-09,421.6499938964844,421.6499938964844,443.0,411.79998779296875,431.54998779296875,1255344,2025-06-09
2025-06-16,392.5,392.5,428.54998779296875,388.5,424.95001220703125,1827914,2025-06-16
2025-06-23,382.70001220703125,382.70001220703125,397.8999938964844,380.1000061035156,393.04998779296875,2343137,2025-06-23
2025-06-30,375.1000061035156,375.1000061035156,385.79998779296875,371.1000061035156,382.70001220703125,1632357,2025-06-30
2025-07-07,366.3500061035156,366.3500061035156,383.3999938964844,364.8500061035156,375.70001220703125,2231972,2025-07-07
2025-07-14,363.95001220703125,363.95001220703125,371.1499938964844,363.0,366.3500061035156,606082,2025-07-14
