Date,Adj Close_ROHLTD.NS,Close_ROHLTD.NS,High_ROHLTD.NS,Low_ROHLTD.NS,Open_ROHLTD.NS,Volume_ROHLTD.NS,Date
2020-12-21,71.319580078125,72.30000305175781,78.0,65.55000305175781,74.69999694824219,279111,2020-12-21
2020-12-28,77.83008575439453,78.9000015258789,83.8499984741211,71.0,72.1500015258789,1294093,2020-12-28
2021-01-04,74.08161163330078,75.0999984741211,79.94999694824219,73.6500015258789,79.05000305175781,377841,2021-01-04
2021-01-11,72.79924011230469,73.80000305175781,77.0,73.5,76.75,213727,2021-01-11
2021-01-18,71.56619262695312,72.55000305175781,75.8499984741211,71.69999694824219,73.55000305175781,147786,2021-01-18
2021-01-25,70.67839813232422,71.6500015258789,73.94999694824219,69.25,73.44999694824219,106199,2021-01-25
2021-02-01,70.08653259277344,71.05000305175781,75.19999694824219,69.94999694824219,72.75,231766,2021-02-01
2021-02-08,69.79059600830078,70.75,73.0,70.25,72.0,167308,2021-02-08
2021-02-15,66.73263549804688,67.6500015258789,72.4000015258789,67.0,71.8499984741211,304452,2021-02-15
2021-02-22,66.68331146240234,67.5999984741211,69.5,63.5,67.19999694824219,165922,2021-02-22
2021-03-01,72.94720458984375,73.94999694824219,80.80000305175781,67.0,68.0,1023577,2021-03-01
2021-03-08,70.82636260986328,71.80000305175781,79.30000305175781,71.5,74.05000305175781,582477,2021-03-08
2021-03-15,68.85348510742188,69.80000305175781,77.4000015258789,67.5999984741211,71.30000305175781,649843,2021-03-15
2021-03-22,63.23077392578125,64.0999984741211,73.75,63.5,68.55000305175781,274418,2021-03-22
2021-03-29,65.00636291503906,65.9000015258789,66.5,62.0,64.0999984741211,138126,2021-03-29
2021-04-05,65.9434814453125,66.8499984741211,67.94999694824219,52.75,65.94999694824219,201924,2021-04-05
2021-04-12,58.98908615112305,59.79999923706055,65.5,58.20000076293945,65.05000305175781,197795,2021-04-12
2021-04-19,59.4329833984375,60.25,61.099998474121094,57.099998474121094,57.099998474121094,122071,2021-04-19
2021-04-26,60.320777893066406,61.150001525878906,64.4000015258789,60.25,61.0,147687,2021-04-26
2021-05-03,59.38365936279297,60.20000076293945,62.75,59.900001525878906,61.400001525878906,101660,2021-05-03
2021-05-10,61.06060791015625,61.900001525878906,63.25,59.650001525878906,61.0,203665,2021-05-10
2021-05-17,73.2431411743164,74.25,76.6500015258789,61.95000076293945,63.29999923706055,955056,2021-05-17
2021-05-24,78.76719665527344,79.8499984741211,87.4000015258789,75.1500015258789,76.4000015258789,2188668,2021-05-24
2021-05-31,90.01260375976562,91.25,93.0,79.0,80.0,1489175,2021-05-31
2021-06-07,88.53295135498047,89.75,93.19999694824219,85.0,91.05000305175781,670834,2021-06-07
2021-06-14,86.16549682617188,87.3499984741211,91.55000305175781,84.5,91.55000305175781,745246,2021-06-14
2021-06-21,82.76228332519531,83.9000015258789,90.8499984741211,83.0999984741211,86.0,504575,2021-06-21
2021-06-28,79.60566711425781,80.69999694824219,84.94999694824219,80.0,84.0,263099,2021-06-28
2021-07-05,86.6587142944336,87.8499984741211,93.0,81.0999984741211,81.5,1198332,2021-07-05
2021-07-12,86.2148208618164,87.4000015258789,89.5,83.75,86.8499984741211,505095,2021-07-12
2021-07-19,82.71295166015625,83.8499984741211,89.5,80.19999694824219,88.3499984741211,323957,2021-07-19
2021-07-26,77.53414916992188,78.5999984741211,85.55000305175781,77.30000305175781,82.80000305175781,421918,2021-07-26
2021-08-02,79.55635070800781,80.6500015258789,84.0,76.4000015258789,78.1500015258789,354290,2021-08-02
2021-08-09,72.6019515991211,73.5999984741211,81.0,69.0,80.9000015258789,348681,2021-08-09
2021-08-16,69.49466705322266,70.44999694824219,74.69999694824219,68.6500015258789,74.69999694824219,163595,2021-08-16
2021-08-23,71.76348114013672,72.75,75.9000015258789,66.8499984741211,71.94999694824219,196777,2021-08-23
2021-08-30,72.5526351928711,73.55000305175781,76.5,70.3499984741211,72.30000305175781,264271,2021-08-30
2021-09-06,76.5477066040039,77.5999984741211,79.0,71.25,74.4000015258789,334463,2021-09-06
2021-09-13,81.52922821044922,82.6500015258789,86.5999984741211,77.05000305175781,78.30000305175781,1141009,2021-09-13
2021-09-20,99.03852844238281,100.4000015258789,108.0,82.6500015258789,82.9000015258789,5858528,2021-09-20
2021-09-27,96.91768646240234,98.25,113.4000015258789,96.0,104.94999694824219,2918486,2021-09-27
2021-10-04,97.60819244384766,98.94999694824219,103.55000305175781,90.0,98.5,1405103,2021-10-04
2021-10-11,90.5551528930664,91.80000305175781,102.5999984741211,91.19999694824219,99.9000015258789,427770,2021-10-11
2021-10-18,89.12480926513672,90.3499984741211,98.5,87.05000305175781,92.94999694824219,258693,2021-10-18
2021-10-25,84.78447723388672,85.94999694824219,91.69999694824219,84.19999694824219,90.0,144842,2021-10-25
2021-11-01,90.60447692871094,91.8499984741211,92.5999984741211,84.0,84.69999694824219,105614,2021-11-01
2021-11-08,94.2049789428711,95.5,99.69999694824219,91.0,92.9000015258789,217211,2021-11-08
2021-11-15,90.01260375976562,91.25,95.5,90.05000305175781,95.5,130519,2021-11-15
2021-11-22,85.86956787109375,87.05000305175781,92.5,85.1500015258789,91.25,190628,2021-11-22
2021-11-29,82.95956420898438,84.0999984741211,85.0,78.80000305175781,83.0,105604,2021-11-29
2021-12-06,84.68583679199219,85.8499984741211,86.9000015258789,80.0999984741211,85.80000305175781,84182,2021-12-06
2021-12-13,84.24193572998047,85.4000015258789,88.6500015258789,83.6500015258789,88.6500015258789,96300,2021-12-13
2021-12-20,82.31837463378906,83.44999694824219,88.0,81.05000305175781,88.0,69697,2021-12-20
2021-12-27,81.92381286621094,83.05000305175781,85.19999694824219,80.0,82.5999984741211,61286,2021-12-27
2022-01-03,88.3849868774414,89.5999984741211,93.4000015258789,82.0,83.05000305175781,263692,2022-01-03
2022-01-10,89.42074584960938,90.6500015258789,95.0999984741211,85.4000015258789,92.5,405649,2022-01-10
2022-01-17,88.92752838134766,90.1500015258789,93.0,87.0,90.44999694824219,163800,2022-01-17
2022-01-24,91.39362335205078,92.6500015258789,93.30000305175781,87.0999984741211,90.0,223264,2022-01-24
2022-01-31,97.01632690429688,98.3499984741211,99.05000305175781,93.55000305175781,95.0,373521,2022-01-31
2022-02-07,92.57734680175781,93.8499984741211,101.0,92.4000015258789,98.80000305175781,303337,2022-02-07
2022-02-14,104.85852813720703,106.30000305175781,107.9000015258789,87.55000305175781,94.44999694824219,859880,2022-02-14
2022-02-21,94.45158386230469,95.75,109.75,91.0,107.0,1622030,2022-02-21
2022-02-28,94.74752044677734,96.05000305175781,100.44999694824219,92.0999984741211,93.44999694824219,264943,2022-02-28
2022-03-07,109.69207763671875,111.19999694824219,119.0,90.55000305175781,94.0,1233741,2022-03-07
2022-03-14,114.13105010986328,115.69999694824219,121.19999694824219,109.05000305175781,113.0,694460,2022-03-14
2022-03-21,120.24697875976562,121.9000015258789,128.89999389648438,112.30000305175781,117.75,941246,2022-03-21
2022-03-28,125.42578887939453,127.1500015258789,134.0500030517578,119.9000015258789,125.0,948030,2022-03-28
2022-04-04,130.16070556640625,131.9499969482422,138.0,125.69999694824219,128.5,933313,2022-04-04
2022-04-11,146.58493041992188,148.60000610351562,148.60000610351562,128.60000610351562,132.0500030517578,1140669,2022-04-11
2022-04-18,135.38882446289062,137.25,154.85000610351562,135.0500030517578,153.39999389648438,767478,2022-04-18
2022-04-25,135.63543701171875,137.5,142.9499969482422,130.35000610351562,134.5500030517578,348291,2022-04-25
2022-05-02,140.46897888183594,142.39999389648438,150.0,133.8000030517578,133.8000030517578,420735,2022-05-02
2022-05-09,122.41714477539062,124.0999984741211,141.89999389648438,115.3499984741211,141.89999389648438,360726,2022-05-09
2022-05-16,131.24578857421875,133.0500030517578,134.0,124.0999984741211,124.0999984741211,117348,2022-05-16
2022-05-23,119.9017333984375,121.55000305175781,135.0,113.5,133.0500030517578,96838,2022-05-23
2022-05-30,133.02137756347656,134.85000610351562,143.4499969482422,122.0999984741211,122.0999984741211,188522,2022-05-30
2022-06-06,135.63543701171875,137.5,140.89999389648438,131.0,131.0,127183,2022-06-06
2022-06-13,122.02256774902344,123.69999694824219,137.0,122.55000305175781,137.0,114884,2022-06-13
2022-06-20,121.72664642333984,123.4000015258789,126.6500015258789,112.1500015258789,126.6500015258789,190201,2022-06-20
2022-06-27,132.5774688720703,134.39999389648438,136.14999389648438,120.05000305175781,125.1500015258789,200994,2022-06-27
2022-07-04,146.3383026123047,148.35000610351562,151.89999389648438,133.0,134.39999389648438,316247,2022-07-04
2022-07-11,143.3296661376953,145.3000030517578,157.4499969482422,141.5500030517578,149.9499969482422,377902,2022-07-11
2022-07-18,164.8340606689453,167.10000610351562,174.3000030517578,145.5500030517578,146.14999389648438,885700,2022-07-18
2022-07-25,166.8069305419922,169.10000610351562,174.0,163.0,167.10000610351562,343682,2022-07-25
2022-08-01,173.6133575439453,176.0,193.35000610351562,169.10000610351562,169.10000610351562,1183724,2022-08-01
2022-08-08,182.34335327148438,184.85000610351562,197.6999969482422,176.75,178.39999389648438,838399,2022-08-08
2022-08-15,200.5431671142578,203.3000030517578,212.5,184.85000610351562,184.85000610351562,990803,2022-08-15
2022-08-22,220.27195739746094,223.3000030517578,231.4499969482422,197.5500030517578,199.10000610351562,1040024,2022-08-22
2022-08-29,260.6666564941406,264.25,271.0,212.39999389648438,215.5,1544401,2022-08-29
2022-09-05,244.8836212158203,248.25,279.0,244.5,264.95001220703125,1762939,2022-09-05
2022-09-12,263.8232727050781,267.45001220703125,286.79998779296875,245.0,248.25,1107102,2022-09-12
2022-09-19,286.1167907714844,290.04998779296875,307.8999938964844,248.3000030517578,265.0,1706379,2022-09-19
2022-09-26,267.2264709472656,270.8999938964844,302.0,260.75,287.20001220703125,1904101,2022-09-26
2022-10-03,286.80731201171875,290.75,298.3500061035156,266.6000061035156,271.0,886241,2022-10-03
2022-10-10,265.20428466796875,268.8500061035156,299.5,253.0,288.75,841524,2022-10-10
2022-10-17,265.746826171875,269.3999938964844,290.0,258.20001220703125,270.0,631241,2022-10-17
2022-10-24,256.72088623046875,260.25,276.70001220703125,258.0,269.04998779296875,169132,2022-10-24
2022-10-31,277.5840759277344,281.3999938964844,289.95001220703125,251.14999389648438,260.0,561554,2022-10-31
2022-11-07,263.9712219238281,267.6000061035156,289.79998779296875,261.6000061035156,285.0,941715,2022-11-07
2022-11-14,277.0415344238281,280.8500061035156,283.70001220703125,262.5,265.0,686089,2022-11-14
2022-11-21,288.0896301269531,292.04998779296875,304.5,274.04998779296875,290.0,527356,2022-11-21
2022-11-28,292.7752380371094,296.79998779296875,317.70001220703125,282.6000061035156,294.29998779296875,1445863,2022-11-28
2022-12-05,268.55816650390625,272.25,300.0,268.0,300.0,432801,2022-12-05
2022-12-12,271.0242614746094,274.75,284.3999938964844,266.79998779296875,272.25,206216,2022-12-12
2022-12-19,214.057373046875,217.0,287.75,206.39999389648438,274.8999938964844,817841,2022-12-19
2022-12-26,257.214111328125,260.75,266.45001220703125,220.25,224.5,468391,2022-12-26
2023-01-02,241.62835693359375,244.9499969482422,268.79998779296875,240.4499969482422,260.75,192862,2023-01-02
2023-01-09,253.90953063964844,257.3999938964844,260.79998779296875,239.5,245.5,260126,2023-01-09
2023-01-16,255.4878387451172,259.0,276.79998779296875,257.0,261.25,373318,2023-01-16
2023-01-23,254.55072021484375,258.04998779296875,272.45001220703125,243.5,260.45001220703125,120114,2023-01-23
2023-01-30,258.64447021484375,262.20001220703125,277.3999938964844,250.60000610351562,258.04998779296875,183254,2023-01-30
2023-02-06,268.015625,271.70001220703125,275.20001220703125,256.3500061035156,268.70001220703125,106264,2023-02-06
2023-02-13,239.803466796875,243.10000610351562,275.0,231.1999969482422,274.8999938964844,566536,2023-02-13
2023-02-20,232.20787048339844,235.39999389648438,247.9499969482422,228.5,241.14999389648438,159650,2023-02-20
2023-02-27,231.6160125732422,234.8000030517578,238.0,223.5500030517578,237.0,174498,2023-02-27
2023-03-06,258.8417053222656,262.3999938964844,267.3500061035156,234.35000610351562,234.5,354026,2023-03-06
2023-03-13,254.30410766601562,257.79998779296875,265.1499938964844,242.6999969482422,262.3999938964844,285008,2023-03-13
2023-03-20,228.45941162109375,231.60000610351562,264.0,230.3000030517578,255.5500030517578,345840,2023-03-20
2023-03-27,268.9034118652344,272.6000061035156,283.0,225.0,235.0500030517578,3093600,2023-03-27
2023-04-03,265.746826171875,269.3999938964844,275.0,232.14999389648438,255.0,2192939,2023-04-03
2023-04-10,265.0069885253906,268.6499938964844,273.8999938964844,253.0,267.0,703447,2023-04-10
2023-04-17,329.2242126464844,333.75,338.8500061035156,260.8500061035156,269.8500061035156,3375004,2023-04-17
2023-04-24,335.7840270996094,340.3999938964844,348.5,306.3500061035156,331.1000061035156,1457322,2023-04-24
2023-05-01,331.49298095703125,336.04998779296875,350.0,322.5,340.3999938964844,570640,2023-05-01
2023-05-08,357.18975830078125,362.1000061035156,377.70001220703125,331.1000061035156,338.0,1049739,2023-05-08
2023-05-15,356.10467529296875,361.0,368.04998779296875,348.1000061035156,362.45001220703125,421826,2023-05-15
2023-05-22,359.6558837890625,364.6000061035156,385.0,358.45001220703125,362.70001220703125,744431,2023-05-22
2023-05-29,337.4609680175781,342.1000061035156,378.79998779296875,324.5,368.8999938964844,1463353,2023-05-29
2023-06-05,335.7840270996094,340.3999938964844,347.8999938964844,330.0,347.8999938964844,501652,2023-06-05
2023-06-12,329.3721618652344,333.8999938964844,345.6499938964844,331.29998779296875,343.0,303705,2023-06-12
2023-06-19,314.6742248535156,319.0,344.6000061035156,316.3999938964844,332.0,358166,2023-06-19
2023-06-26,318.22540283203125,322.6000061035156,328.5,317.0,317.0,122419,2023-06-26
2023-07-03,316.5484313964844,320.8999938964844,335.95001220703125,316.04998779296875,328.0,304600,2023-07-03
2023-07-10,317.0416564941406,321.3999938964844,334.8500061035156,318.0,322.0,138291,2023-07-10
2023-07-17,344.5633239746094,349.29998779296875,351.79998779296875,317.0,321.3999938964844,445155,2023-07-17
2023-07-24,342.3931579589844,347.1000061035156,355.6499938964844,334.0,350.6000061035156,171199,2023-07-24
2023-07-31,343.774169921875,348.5,371.0,342.75,346.8999938964844,340341,2023-07-31
2023-08-07,301.1600036621094,305.29998779296875,350.0,292.95001220703125,350.0,857810,2023-08-07
2023-08-14,283.84796142578125,287.75,305.29998779296875,285.70001220703125,305.29998779296875,216699,2023-08-14
2023-08-21,287.3498229980469,291.29998779296875,302.1000061035156,284.20001220703125,292.6000061035156,319159,2023-08-21
2023-08-28,307.1279602050781,311.3500061035156,321.79998779296875,283.5,292.75,550209,2023-08-28
2023-09-04,294.30426025390625,298.3500061035156,318.5,297.6499938964844,316.0,217030,2023-09-04
2023-09-11,293.7616882324219,297.79998779296875,305.0,283.95001220703125,298.3999938964844,243277,2023-09-11
2023-09-18,280.4447326660156,284.29998779296875,301.45001220703125,281.0,298.45001220703125,156379,2023-09-18
2023-09-25,295.2016906738281,297.25,302.70001220703125,283.0,284.29998779296875,242531,2023-09-25
2023-10-02,326.08740234375,328.3500061035156,342.3500061035156,293.8500061035156,297.25,1431392,2023-10-02
2023-10-09,316.10662841796875,318.29998779296875,332.54998779296875,311.3999938964844,325.0,543357,2023-10-09
2023-10-16,322.4625549316406,324.70001220703125,337.3999938964844,314.95001220703125,325.0,307715,2023-10-16
2023-10-23,294.8540954589844,296.8999938964844,326.8999938964844,285.1000061035156,326.8999938964844,259968,2023-10-23
2023-10-30,304.63623046875,306.75,317.29998779296875,289.04998779296875,297.0,188827,2023-10-30
2023-11-06,282.9367980957031,284.8999938964844,315.0,280.29998779296875,310.95001220703125,624700,2023-11-06
2023-11-13,285.4195556640625,287.3999938964844,294.6499938964844,280.8500061035156,281.79998779296875,307563,2023-11-13
2023-11-20,295.7975769042969,297.8500061035156,303.29998779296875,284.1499938964844,284.1499938964844,367699,2023-11-20
2023-11-27,308.459716796875,310.6000061035156,313.95001220703125,297.8500061035156,297.8500061035156,320629,2023-11-27
2023-12-04,333.5853576660156,335.8999938964844,362.3999938964844,298.1499938964844,314.95001220703125,1081388,2023-12-04
2023-12-11,342.02679443359375,344.3999938964844,354.70001220703125,332.70001220703125,337.0,440819,2023-12-11
2023-12-18,319.8804626464844,322.1000061035156,353.0,310.0,342.0,559872,2023-12-18
2023-12-25,314.468017578125,316.6499938964844,328.20001220703125,309.3500061035156,322.1000061035156,380447,2023-12-25
2024-01-01,331.4501953125,333.75,352.75,314.0,317.0,781428,2024-01-01
2024-01-08,360.7469177246094,363.25,383.8500061035156,328.3999938964844,337.29998779296875,1137018,2024-01-08
2024-01-15,332.44329833984375,334.75,369.0,310.04998779296875,369.0,839575,2024-01-15
2024-01-22,349.2765197753906,351.70001220703125,366.3999938964844,328.25,334.75,679310,2024-01-22
2024-01-29,384.1842956542969,386.8500061035156,406.75,350.0,352.75,1794057,2024-01-29
2024-02-05,399.9250793457031,402.70001220703125,443.95001220703125,382.3500061035156,391.79998779296875,2541149,2024-02-05
2024-02-12,398.6836853027344,401.45001220703125,415.95001220703125,365.20001220703125,415.0,755519,2024-02-12
2024-02-19,417.05621337890625,419.95001220703125,449.0,386.25,403.54998779296875,2528640,2024-02-19
2024-02-26,396.0519104003906,398.79998779296875,430.79998779296875,381.3500061035156,421.29998779296875,827681,2024-02-26
2024-03-04,390.341552734375,393.04998779296875,416.8500061035156,386.0,405.0,485147,2024-03-04
2024-03-11,350.71649169921875,353.1499938964844,400.8500061035156,322.0,400.0,836034,2024-03-11
2024-03-18,354.7882385253906,357.25,365.0,334.6000061035156,354.20001220703125,473445,2024-03-18
2024-03-25,358.7110290527344,361.20001220703125,376.3999938964844,347.6000061035156,357.25,587589,2024-03-25
2024-04-01,418.7941589355469,421.70001220703125,434.0,364.04998779296875,364.04998779296875,1209814,2024-04-01
2024-04-08,400.5705871582031,403.3500061035156,447.0,400.79998779296875,447.0,465928,2024-04-08
2024-04-15,396.200927734375,398.95001220703125,408.5,379.8999938964844,395.6499938964844,335090,2024-04-15
2024-04-22,389.2987976074219,392.0,407.0,390.04998779296875,405.0,310368,2024-04-22
2024-04-29,388.6036071777344,391.29998779296875,408.5,384.54998779296875,394.8999938964844,420077,2024-04-29
2024-05-06,376.9345703125,379.54998779296875,395.0,355.6499938964844,394.29998779296875,306198,2024-05-06
2024-05-13,376.9842529296875,379.6000061035156,381.29998779296875,358.54998779296875,380.0,374953,2024-05-13
2024-05-20,357.9165344238281,360.3999938964844,380.0,355.1000061035156,370.8999938964844,482858,2024-05-20
2024-05-27,330.2584533691406,332.54998779296875,374.6499938964844,330.0,361.8500061035156,776539,2024-05-27
2024-06-03,354.5896301269531,357.04998779296875,360.0,308.1000061035156,340.0,631528,2024-06-03
2024-06-10,365.6131286621094,368.1499938964844,375.5,352.3999938964844,357.04998779296875,476606,2024-06-10
2024-06-17,365.6628112792969,368.20001220703125,382.45001220703125,361.3999938964844,368.1499938964844,325506,2024-06-17
2024-06-24,355.97998046875,358.45001220703125,375.0,349.04998779296875,362.70001220703125,367236,2024-06-24
2024-07-01,358.2144775390625,360.70001220703125,379.8999938964844,352.1499938964844,359.95001220703125,773679,2024-07-01
2024-07-08,353.4972229003906,355.95001220703125,374.0,351.0,358.79998779296875,507981,2024-07-08
2024-07-15,337.6571044921875,340.0,362.75,337.25,359.0,302470,2024-07-15
2024-07-22,351.2627258300781,353.70001220703125,364.0,326.3500061035156,344.8999938964844,751454,2024-07-22
2024-07-29,351.8089294433594,354.25,366.0,351.0,358.0,453104,2024-07-29
2024-08-05,352.95098876953125,355.3999938964844,367.70001220703125,333.95001220703125,349.0,491243,2024-08-05
2024-08-12,340.0405578613281,342.3999938964844,354.0,328.0,353.0,286982,2024-08-12
2024-08-19,360.2007141113281,362.70001220703125,373.5,334.1000061035156,340.1000061035156,749150,2024-08-19
2024-08-26,372.3663024902344,374.95001220703125,381.0,355.3500061035156,364.70001220703125,854305,2024-08-26
2024-09-02,363.25,363.25,377.3999938964844,359.70001220703125,377.3999938964844,268702,2024-09-02
2024-09-09,371.1000061035156,371.1000061035156,384.29998779296875,354.8500061035156,363.1000061035156,686464,2024-09-09
2024-09-16,361.75,361.75,379.79998779296875,358.0,374.0,377359,2024-09-16
2024-09-23,359.8500061035156,359.8500061035156,373.20001220703125,357.1499938964844,363.8500061035156,334188,2024-09-23
2024-09-30,348.54998779296875,348.54998779296875,376.25,347.0,358.0,312226,2024-09-30
2024-10-07,358.6000061035156,358.6000061035156,363.45001220703125,333.8500061035156,349.0,178809,2024-10-07
2024-10-14,338.75,338.75,370.0,323.3500061035156,358.6000061035156,356669,2024-10-14
2024-10-21,311.8500061035156,311.8500061035156,340.5,301.1000061035156,339.0,358005,2024-10-21
2024-10-28,321.6000061035156,321.6000061035156,330.29998779296875,303.3500061035156,315.0,141089,2024-10-28
2024-11-04,338.75,338.75,348.29998779296875,317.54998779296875,322.79998779296875,342770,2024-11-04
2024-11-11,316.6000061035156,316.6000061035156,352.04998779296875,310.04998779296875,338.75,194570,2024-11-11
2024-11-18,309.95001220703125,309.95001220703125,321.1000061035156,301.79998779296875,318.0,178606,2024-11-18
2024-11-25,322.6000061035156,322.6000061035156,326.0,305.0,315.0,240328,2024-11-25
2024-12-02,345.1499938964844,345.1499938964844,347.0,319.3500061035156,319.3500061035156,201079,2024-12-02
2024-12-09,360.75,360.75,371.95001220703125,340.79998779296875,345.0,687362,2024-12-09
2024-12-16,341.95001220703125,341.95001220703125,379.79998779296875,340.1000061035156,357.5,333653,2024-12-16
2024-12-23,358.70001220703125,358.70001220703125,373.0,335.3500061035156,342.0,506448,2024-12-23
2024-12-30,381.79998779296875,381.79998779296875,393.0,345.75,358.3500061035156,1218665,2024-12-30
2025-01-06,346.6499938964844,346.6499938964844,382.54998779296875,341.54998779296875,382.1000061035156,496245,2025-01-06
2025-01-13,358.3999938964844,358.3999938964844,370.0,325.1499938964844,341.45001220703125,625919,2025-01-13
2025-01-20,333.75,333.75,362.95001220703125,331.5,359.95001220703125,132850,2025-01-20
2025-01-27,349.6499938964844,349.6499938964844,352.5,311.3500061035156,331.75,202293,2025-01-27
2025-02-03,362.1499938964844,362.1499938964844,369.79998779296875,339.1499938964844,347.5,245645,2025-02-03
2025-02-10,345.95001220703125,345.95001220703125,366.6499938964844,322.3500061035156,366.6499938964844,366279,2025-02-10
2025-02-17,381.75,381.75,402.0,324.25,340.75,924078,2025-02-17
2025-02-24,350.95001220703125,350.95001220703125,393.0,347.6499938964844,375.0,448311,2025-02-24
2025-03-03,393.70001220703125,393.70001220703125,403.0,332.95001220703125,351.1499938964844,501654,2025-03-03
2025-03-10,389.6000061035156,389.6000061035156,405.20001220703125,368.54998779296875,391.0,307173,2025-03-10
2025-03-17,420.1000061035156,420.1000061035156,423.29998779296875,387.25,388.04998779296875,953611,2025-03-17
2025-03-24,390.25,390.25,429.5,378.3999938964844,423.29998779296875,536538,2025-03-24
2025-03-31,390.54998779296875,390.54998779296875,423.25,382.6000061035156,390.25,791482,2025-03-31
2025-04-07,381.04998779296875,381.04998779296875,387.8500061035156,341.5,341.5,434180,2025-04-07
2025-04-14,391.95001220703125,391.95001220703125,405.0,376.75,385.8500061035156,187803,2025-04-14
2025-04-21,386.95001220703125,386.95001220703125,412.54998779296875,378.6000061035156,394.5,534611,2025-04-21
2025-04-28,367.1499938964844,367.1499938964844,390.95001220703125,361.8500061035156,381.0,231831,2025-04-28
2025-05-05,343.29998779296875,343.29998779296875,380.6499938964844,330.0,369.8999938964844,283086,2025-05-05
2025-05-12,387.1499938964844,387.1499938964844,391.54998779296875,350.1499938964844,350.1499938964844,441734,2025-05-12
2025-05-19,383.3999938964844,383.3999938964844,393.0,370.5,387.95001220703125,217133,2025-05-19
2025-05-26,361.04998779296875,361.04998779296875,393.3999938964844,358.0,380.0,485678,2025-05-26
2025-06-02,367.5,367.5,371.79998779296875,354.29998779296875,356.3999938964844,272826,2025-06-02
2025-06-09,386.5,386.5,407.8999938964844,368.3500061035156,372.6000061035156,952355,2025-06-09
2025-06-16,378.6499938964844,378.6499938964844,401.6499938964844,371.6000061035156,385.0,256168,2025-06-16
2025-06-23,388.1000061035156,388.1000061035156,393.5,371.75,371.75,163533,2025-06-23
2025-06-30,389.75,389.75,399.0,379.0,389.25,258635,2025-06-30
2025-07-07,395.70001220703125,395.70001220703125,411.95001220703125,383.0,389.29998779296875,462430,2025-07-07
2025-07-14,402.29998779296875,402.29998779296875,405.0,392.54998779296875,394.6000061035156,115023,2025-07-14
