Date,Adj Close_ZENITHEXPO.NS,Close_ZENITHEXPO.NS,High_ZENITHEXPO.NS,Low_ZENITHEXPO.NS,Open_ZENITHEXPO.NS,Volume_ZENITHEXPO.NS,Date
2021-10-25,82.9000015258789,82.9000015258789,89.69999694824219,78.5999984741211,85.94999694824219,16776,2021-10-25
2021-11-01,85.94999694824219,85.94999694824219,89.30000305175781,81.9000015258789,83.94999694824219,2887,2021-11-01
2021-11-08,91.19999694824219,91.19999694824219,95.0,83.55000305175781,85.0,24076,2021-11-08
2021-11-15,86.5,86.5,93.05000305175781,85.25,93.05000305175781,5901,2021-11-15
2021-11-22,88.0,88.0,92.94999694824219,83.55000305175781,83.55000305175781,12117,2021-11-22
2021-11-29,83.5,83.5,91.55000305175781,77.6500015258789,88.0,10092,2021-11-29
2021-12-06,84.19999694824219,84.19999694824219,89.0999984741211,82.5999984741211,85.9000015258789,4776,2021-12-06
2021-12-13,87.0,87.0,90.0,82.4000015258789,87.94999694824219,8081,2021-12-13
2021-12-20,87.0999984741211,87.0999984741211,91.5,83.0,83.0,6738,2021-12-20
2021-12-27,90.4000015258789,90.4000015258789,93.1500015258789,85.1500015258789,87.30000305175781,9721,2021-12-27
2022-01-03,87.0999984741211,87.0999984741211,97.69999694824219,85.3499984741211,94.80000305175781,14916,2022-01-03
2022-01-10,90.25,90.25,92.3499984741211,84.6500015258789,89.94999694824219,7284,2022-01-10
2022-01-17,85.5,85.5,93.05000305175781,84.19999694824219,93.05000305175781,6518,2022-01-17
2022-01-24,88.3499984741211,88.3499984741211,89.69999694824219,81.25,82.94999694824219,12050,2022-01-24
2022-01-31,88.80000305175781,88.80000305175781,93.0,84.69999694824219,90.0,7612,2022-01-31
2022-02-07,87.75,87.75,95.0,84.3499984741211,95.0,13567,2022-02-07
2022-02-14,81.3499984741211,81.3499984741211,90.0999984741211,80.3499984741211,84.3499984741211,11097,2022-02-14
2022-02-21,71.1500015258789,71.1500015258789,86.4000015258789,66.55000305175781,86.4000015258789,24060,2022-02-21
2022-02-28,71.5999984741211,71.5999984741211,76.4000015258789,68.19999694824219,75.9000015258789,12135,2022-02-28
2022-03-07,74.19999694824219,74.19999694824219,75.80000305175781,66.19999694824219,73.75,7940,2022-03-07
2022-03-14,75.4000015258789,75.4000015258789,83.94999694824219,73.55000305175781,79.3499984741211,8836,2022-03-14
2022-03-21,74.25,74.25,76.44999694824219,71.3499984741211,74.5,3736,2022-03-21
2022-03-28,96.19999694824219,96.19999694824219,102.25,71.80000305175781,72.1500015258789,40288,2022-03-28
2022-04-04,89.5,89.5,99.19999694824219,87.0,96.80000305175781,14524,2022-04-04
2022-04-11,86.75,86.75,89.3499984741211,81.25,87.75,6204,2022-04-11
2022-04-18,82.3499984741211,82.3499984741211,88.75,81.05000305175781,88.0,8036,2022-04-18
2022-04-25,77.6500015258789,77.6500015258789,85.94999694824219,77.05000305175781,85.94999694824219,2654,2022-04-25
2022-05-02,74.5,74.5,85.0,74.30000305175781,77.05000305175781,5716,2022-05-02
2022-05-09,76.0,76.0,78.1500015258789,70.05000305175781,74.5,2054,2022-05-09
2022-05-16,75.80000305175781,75.80000305175781,79.0,71.5,76.0,2976,2022-05-16
2022-05-23,80.0,80.0,82.5,72.0,75.9000015258789,731,2022-05-23
2022-05-30,80.94999694824219,80.94999694824219,83.94999694824219,76.1500015258789,79.94999694824219,2302,2022-05-30
2022-06-06,89.55000305175781,89.55000305175781,91.3499984741211,79.19999694824219,80.94999694824219,2531,2022-06-06
2022-06-13,79.25,79.25,89.8499984741211,76.5999984741211,85.5,928,2022-06-13
2022-06-20,74.55000305175781,74.55000305175781,82.6500015258789,73.69999694824219,79.25,1914,2022-06-20
2022-06-27,74.05000305175781,74.05000305175781,75.94999694824219,70.05000305175781,74.94999694824219,1597,2022-06-27
2022-07-04,78.69999694824219,78.69999694824219,78.94999694824219,71.19999694824219,71.69999694824219,1271,2022-07-04
2022-07-11,72.19999694824219,72.19999694824219,81.0999984741211,71.05000305175781,81.0999984741211,4186,2022-07-11
2022-07-18,74.0,74.0,80.8499984741211,73.0,73.05000305175781,4349,2022-07-18
2022-07-25,72.0999984741211,72.0999984741211,77.4000015258789,70.69999694824219,77.4000015258789,2938,2022-07-25
2022-08-01,70.4000015258789,70.4000015258789,74.05000305175781,66.4000015258789,72.44999694824219,4725,2022-08-01
2022-08-08,73.4000015258789,73.4000015258789,76.4000015258789,64.8499984741211,66.0,4038,2022-08-08
2022-08-15,79.5,79.5,83.1500015258789,72.25,73.4000015258789,9093,2022-08-15
2022-08-22,92.5999984741211,92.5999984741211,96.1500015258789,78.30000305175781,82.5,37105,2022-08-22
2022-08-29,87.3499984741211,87.3499984741211,94.5,85.30000305175781,88.44999694824219,8908,2022-08-29
2022-09-05,87.6500015258789,87.6500015258789,91.55000305175781,84.0,84.6500015258789,15400,2022-09-05
2022-09-12,84.5,84.5,93.0,83.5999984741211,87.6500015258789,8098,2022-09-12
2022-09-19,79.6500015258789,79.6500015258789,84.8499984741211,77.05000305175781,82.0,14062,2022-09-19
2022-09-26,78.30000305175781,78.30000305175781,82.69999694824219,72.0999984741211,82.69999694824219,4885,2022-09-26
2022-10-03,78.6500015258789,78.6500015258789,81.0,74.5,75.69999694824219,3249,2022-10-03
2022-10-10,150.60000610351562,150.60000610351562,150.60000610351562,74.44999694824219,79.80000305175781,429905,2022-10-10
2022-10-17,157.35000610351562,157.35000610351562,177.0,157.35000610351562,158.10000610351562,31750,2022-10-17
2022-10-24,128.25,128.25,149.5,128.25,149.5,7676,2022-10-24
2022-10-31,109.75,109.75,125.19999694824219,100.0,121.8499984741211,9056,2022-10-31
2022-11-07,109.25,109.25,125.94999694824219,109.25,115.19999694824219,13256,2022-11-07
2022-11-14,104.44999694824219,104.44999694824219,108.80000305175781,94.05000305175781,104.25,15613,2022-11-14
2022-11-21,93.30000305175781,93.30000305175781,104.44999694824219,90.19999694824219,100.9000015258789,8575,2022-11-21
2022-11-28,95.44999694824219,95.44999694824219,99.5,89.05000305175781,93.30000305175781,7487,2022-11-28
2022-12-05,91.94999694824219,91.94999694824219,100.5,90.8499984741211,95.44999694824219,13730,2022-12-05
2022-12-12,91.5999984741211,91.5999984741211,96.30000305175781,90.1500015258789,95.9000015258789,6170,2022-12-12
2022-12-19,82.5,82.5,94.75,82.5,94.55000305175781,4833,2022-12-19
2022-12-26,81.0999984741211,81.0999984741211,87.0,78.4000015258789,82.94999694824219,11443,2022-12-26
2023-01-02,83.1500015258789,83.1500015258789,86.80000305175781,78.8499984741211,84.75,14397,2023-01-02
2023-01-09,82.30000305175781,82.30000305175781,85.69999694824219,80.1500015258789,83.1500015258789,11111,2023-01-09
2023-01-16,91.55000305175781,91.55000305175781,91.55000305175781,81.3499984741211,85.6500015258789,29728,2023-01-16
2023-01-23,111.1500015258789,111.1500015258789,111.1500015258789,95.94999694824219,95.94999694824219,24352,2023-01-23
2023-01-30,141.75,141.75,141.75,112.0,115.94999694824219,30656,2023-01-30
2023-02-06,109.80000305175781,109.80000305175781,148.8000030517578,109.80000305175781,148.8000030517578,9344,2023-02-06
2023-02-13,93.94999694824219,93.94999694824219,104.3499984741211,85.05000305175781,104.3499984741211,7463,2023-02-13
2023-02-20,95.3499984741211,95.3499984741211,108.3499984741211,93.44999694824219,98.5999984741211,8311,2023-02-20
2023-02-27,85.0999984741211,85.0999984741211,94.0,83.69999694824219,94.0,6881,2023-02-27
2023-03-06,93.0,93.0,95.1500015258789,81.25,84.05000305175781,6845,2023-03-06
2023-03-13,86.30000305175781,86.30000305175781,92.69999694824219,84.0,88.55000305175781,5427,2023-03-13
2023-03-20,83.0,83.0,86.0999984741211,80.19999694824219,84.0999984741211,1613,2023-03-20
2023-03-27,79.0,79.0,83.55000305175781,77.9000015258789,82.4000015258789,2412,2023-03-27
2023-04-03,82.94999694824219,82.94999694824219,83.4000015258789,79.0,82.9000015258789,921,2023-04-03
2023-04-10,80.1500015258789,80.1500015258789,82.94999694824219,78.1500015258789,82.94999694824219,2065,2023-04-10
2023-04-17,81.5,81.5,84.0,78.5,82.1500015258789,1412,2023-04-17
2023-04-24,85.9000015258789,85.9000015258789,86.8499984741211,80.0,81.5,4434,2023-04-24
2023-05-01,82.4000015258789,82.4000015258789,87.9000015258789,82.0,85.9000015258789,2022,2023-05-01
2023-05-08,82.19999694824219,82.19999694824219,85.9000015258789,80.1500015258789,83.5,3990,2023-05-08
2023-05-15,86.3499984741211,86.3499984741211,90.5999984741211,82.1500015258789,82.19999694824219,4756,2023-05-15
2023-05-22,83.30000305175781,83.30000305175781,89.5,82.5999984741211,85.0,5819,2023-05-22
2023-05-29,89.6500015258789,89.6500015258789,90.0,81.80000305175781,83.5,12895,2023-05-29
2023-06-05,131.4499969482422,131.4499969482422,131.4499969482422,89.5999984741211,89.5999984741211,26816,2023-06-05
2023-06-12,116.80000305175781,116.80000305175781,138.0,113.05000305175781,134.0,44171,2023-06-12
2023-06-19,107.9000015258789,107.9000015258789,120.0,105.0,120.0,7259,2023-06-19
2023-06-26,106.0,106.0,107.0,101.0,104.0999984741211,2548,2023-06-26
2023-07-03,103.0999984741211,103.0999984741211,109.1500015258789,102.5,107.80000305175781,1820,2023-07-03
2023-07-10,104.0,104.0,106.5,98.0,101.0,2220,2023-07-10
2023-07-17,102.6500015258789,102.6500015258789,105.0,97.55000305175781,104.0,2309,2023-07-17
2023-07-24,103.05000305175781,103.05000305175781,111.0,100.0,107.75,3417,2023-07-24
2023-07-31,102.5,102.5,106.0,96.05000305175781,103.19999694824219,2054,2023-07-31
2023-08-07,107.0,107.0,114.94999694824219,104.0,104.55000305175781,11441,2023-08-07
2023-08-14,105.5999984741211,105.5999984741211,114.1500015258789,105.05000305175781,111.80000305175781,875,2023-08-14
2023-08-21,103.0,103.0,106.3499984741211,100.80000305175781,105.69999694824219,1839,2023-08-21
2023-08-28,102.9000015258789,102.9000015258789,103.0,98.0,103.0,3646,2023-08-28
2023-09-04,104.5,104.5,105.8499984741211,102.94999694824219,103.0999984741211,3433,2023-09-04
2023-09-11,105.94999694824219,105.94999694824219,107.0,100.0,104.05000305175781,3244,2023-09-11
2023-09-18,113.0,113.0,118.0,100.6500015258789,105.94999694824219,9172,2023-09-18
2023-09-25,109.25,109.25,118.6500015258789,107.55000305175781,118.6500015258789,4031,2023-09-25
2023-10-02,112.0,112.0,117.0,104.0,109.25,6245,2023-10-02
2023-10-09,117.3499984741211,117.3499984741211,117.5,104.69999694824219,112.0,9364,2023-10-09
2023-10-16,117.75,117.75,126.94999694824219,115.5,123.0,16994,2023-10-16
2023-10-23,110.25,110.25,115.4000015258789,105.0,115.4000015258789,8487,2023-10-23
2023-10-30,115.25,115.25,121.5,108.05000305175781,114.5999984741211,16984,2023-10-30
2023-11-06,127.0999984741211,127.0999984741211,130.8000030517578,111.5999984741211,119.55000305175781,17014,2023-11-06
2023-11-13,125.4000015258789,125.4000015258789,137.3000030517578,124.30000305175781,129.64999389648438,11297,2023-11-13
2023-11-20,145.5,145.5,145.5,119.1500015258789,125.0,33487,2023-11-20
2023-11-27,176.75,176.75,176.75,145.5,145.5,6937,2023-11-27
2023-12-04,157.8000030517578,157.8000030517578,185.5500030517578,144.0500030517578,185.5500030517578,44533,2023-12-04
2023-12-11,162.4499969482422,162.4499969482422,173.89999389648438,157.39999389648438,165.64999389648438,36541,2023-12-11
2023-12-18,157.75,157.75,169.9499969482422,149.75,165.6999969482422,24452,2023-12-18
2023-12-25,160.4499969482422,160.4499969482422,172.60000610351562,155.4499969482422,157.75,22997,2023-12-25
2024-01-01,160.0,160.0,165.0,154.39999389648438,163.75,21261,2024-01-01
2024-01-08,152.8000030517578,152.8000030517578,163.75,148.5,163.75,28218,2024-01-08
2024-01-15,155.35000610351562,155.35000610351562,161.6999969482422,144.10000610351562,151.4499969482422,41319,2024-01-15
2024-01-22,153.5,153.5,157.39999389648438,148.0,155.35000610351562,10182,2024-01-22
2024-01-29,152.8000030517578,152.8000030517578,154.75,147.0,150.0500030517578,8844,2024-01-29
2024-02-05,184.8000030517578,184.8000030517578,185.1999969482422,149.0500030517578,151.9499969482422,70110,2024-02-05
2024-02-12,189.3000030517578,189.3000030517578,203.25,166.35000610351562,184.0,133976,2024-02-12
2024-02-19,182.0,182.0,196.9499969482422,172.64999389648438,191.89999389648438,46328,2024-02-19
2024-02-26,187.6999969482422,187.6999969482422,198.85000610351562,176.5500030517578,188.0,24474,2024-02-26
2024-03-04,181.60000610351562,181.60000610351562,195.0,181.25,195.0,9193,2024-03-04
2024-03-11,176.8000030517578,176.8000030517578,187.39999389648438,161.0500030517578,173.5500030517578,11975,2024-03-11
2024-03-18,165.5500030517578,165.5500030517578,186.3000030517578,158.10000610351562,183.0500030517578,8696,2024-03-18
2024-03-25,170.25,170.25,180.5500030517578,160.10000610351562,165.5500030517578,7690,2024-03-25
2024-04-01,187.85000610351562,187.85000610351562,204.0,168.0,180.0,18213,2024-04-01
2024-04-08,185.10000610351562,185.10000610351562,199.6999969482422,179.14999389648438,194.0,5431,2024-04-08
2024-04-15,184.5500030517578,184.5500030517578,187.0,172.39999389648438,180.5500030517578,5378,2024-04-15
2024-04-22,179.60000610351562,179.60000610351562,185.60000610351562,175.0,184.60000610351562,3295,2024-04-22
2024-04-29,183.4499969482422,183.4499969482422,195.0,177.0,180.0,9412,2024-04-29
2024-05-06,175.6999969482422,175.6999969482422,188.0,175.0,180.25,3381,2024-05-06
2024-05-13,183.3000030517578,183.3000030517578,183.3000030517578,166.5500030517578,180.0,4281,2024-05-13
2024-05-20,179.64999389648438,179.64999389648438,183.9499969482422,171.0500030517578,174.64999389648438,5601,2024-05-20
2024-05-27,174.64999389648438,174.64999389648438,195.0,163.6999969482422,170.4499969482422,12327,2024-05-27
2024-06-03,211.6999969482422,211.6999969482422,211.6999969482422,157.85000610351562,175.5500030517578,48819,2024-06-03
2024-06-10,355.010009765625,355.010009765625,355.010009765625,236.50999450683594,245.49000549316406,154105,2024-06-10
2024-06-17,431.489990234375,431.489990234375,431.489990234375,355.010009765625,355.010009765625,23636,2024-06-17
2024-06-24,417.8699951171875,417.8699951171875,453.05999755859375,417.8699951171875,453.05999755859375,2989,2024-06-24
2024-07-01,377.79998779296875,377.79998779296875,409.54998779296875,377.79998779296875,409.54998779296875,3300,2024-07-01
2024-07-08,341.54998779296875,341.54998779296875,370.25,341.54998779296875,370.25,594,2024-07-08
2024-07-15,315.1000061035156,315.1000061035156,341.54998779296875,315.1000061035156,341.54998779296875,298,2024-07-15
2024-07-22,302.3999938964844,302.3999938964844,308.8500061035156,296.6000061035156,308.79998779296875,11468,2024-07-22
2024-07-29,271.04998779296875,271.04998779296875,308.95001220703125,260.1000061035156,292.04998779296875,12905,2024-07-29
2024-08-05,256.8999938964844,256.8999938964844,269.5,233.5,260.04998779296875,13377,2024-08-05
2024-08-12,256.8999938964844,256.8999938964844,258.0,236.60000610351562,255.0,3301,2024-08-12
2024-08-19,267.0,267.0,274.95001220703125,253.0,256.8999938964844,1864,2024-08-19
2024-08-26,262.1499938964844,262.1499938964844,273.8500061035156,255.60000610351562,260.1000061035156,2985,2024-08-26
2024-09-02,270.1000061035156,270.1000061035156,273.20001220703125,254.5500030517578,255.60000610351562,1908,2024-09-02
2024-09-09,273.25,273.25,279.0,260.20001220703125,269.95001220703125,3284,2024-09-09
2024-09-16,276.79998779296875,276.79998779296875,283.95001220703125,262.6000061035156,274.0,3012,2024-09-16
2024-09-23,270.95001220703125,270.95001220703125,289.6000061035156,253.10000610351562,289.6000061035156,3061,2024-09-23
2024-09-30,288.0,288.0,299.0,270.0,284.25,4121,2024-09-30
2024-10-07,271.1499938964844,271.1499938964844,302.20001220703125,271.1499938964844,298.0,3006,2024-10-07
2024-10-14,328.0,328.0,329.04998779296875,271.1499938964844,271.1499938964844,4318,2024-10-14
2024-10-21,337.0,337.0,347.79998779296875,337.0,344.29998779296875,2125,2024-10-21
2024-10-28,323.0,323.0,330.29998779296875,323.0,330.29998779296875,23,2024-10-28
2024-11-04,292.04998779296875,292.04998779296875,316.54998779296875,292.04998779296875,316.54998779296875,316,2024-11-04
2024-11-11,269.3999938964844,269.3999938964844,286.25,269.3999938964844,286.20001220703125,85,2024-11-11
2024-11-18,253.0,253.0,264.04998779296875,253.0,264.04998779296875,1228,2024-11-18
2024-11-25,257.8500061035156,257.8500061035156,257.8500061035156,243.0,247.9499969482422,1455,2024-11-25
2024-12-02,297.45001220703125,297.45001220703125,315.0,265.0,265.0,3309,2024-12-02
2024-12-09,287.1499938964844,287.1499938964844,310.0,283.20001220703125,304.8999938964844,549,2024-12-09
2024-12-16,283.20001220703125,283.20001220703125,310.0,273.0,287.1499938964844,3127,2024-12-16
2024-12-23,275.0,275.0,297.0,272.0,288.0,948,2024-12-23
2024-12-30,281.0,281.0,295.20001220703125,273.0,280.0,1205,2024-12-30
2025-01-06,244.75,244.75,281.0,242.0,281.0,1370,2025-01-06
2025-01-13,233.25,233.25,256.79998779296875,228.5,242.0,1283,2025-01-13
2025-01-20,293.95001220703125,293.95001220703125,297.54998779296875,230.0,239.10000610351562,4422,2025-01-20
2025-01-27,251.0,251.0,308.6000061035156,250.64999389648438,308.5,9422,2025-01-27
2025-02-03,239.8000030517578,239.8000030517578,264.79998779296875,232.5,239.0,6641,2025-02-03
2025-02-10,326.3999938964844,326.3999938964844,360.70001220703125,220.39999389648438,245.0,65435,2025-02-10
2025-02-17,252.60000610351562,252.60000610351562,310.1000061035156,252.60000610351562,310.1000061035156,5343,2025-02-17
2025-02-24,252.25,252.25,252.60000610351562,219.10000610351562,252.60000610351562,2762,2025-02-24
2025-03-03,219.0,219.0,255.10000610351562,215.64999389648438,255.10000610351562,3068,2025-03-03
2025-03-10,215.10000610351562,215.10000610351562,219.1999969482422,208.14999389648438,219.0,828,2025-03-10
2025-03-17,220.0,220.0,221.9499969482422,193.0,215.10000610351562,2554,2025-03-17
2025-03-24,211.64999389648438,211.64999389648438,219.35000610351562,202.35000610351562,214.5,1898,2025-03-24
2025-03-31,218.38999938964844,218.38999938964844,230.0,202.66000366210938,211.64999389648438,2918,2025-03-31
2025-04-07,207.9199981689453,207.9199981689453,236.99000549316406,196.5500030517578,196.5500030517578,6658,2025-04-07
2025-04-14,230.47000122070312,230.47000122070312,239.89999389648438,204.0,204.0,12340,2025-04-14
2025-04-21,286.3999938964844,286.3999938964844,315.989990234375,240.0,253.0800018310547,29380,2025-04-21
2025-04-28,239.60000610351562,239.60000610351562,286.3999938964844,239.60000610351562,283.29998779296875,4005,2025-04-28
2025-05-05,223.39999389648438,223.39999389648438,254.0,223.39999389648438,244.0500030517578,645,2025-05-05
2025-05-12,266.70001220703125,266.70001220703125,268.8500061035156,223.39999389648438,223.39999389648438,1954,2025-05-12
2025-05-19,259.95001220703125,259.95001220703125,273.70001220703125,245.14999389648438,267.0,1562,2025-05-19
2025-05-26,270.0,270.0,272.79998779296875,255.0,259.0,1219,2025-05-26
2025-06-02,257.70001220703125,257.70001220703125,283.5,243.0500030517578,283.5,1481,2025-06-02
2025-06-09,250.0,250.0,258.0,239.0500030517578,258.0,894,2025-06-09
2025-06-16,246.89999389648438,246.89999389648438,270.0,234.0,262.3999938964844,2526,2025-06-16
2025-06-23,239.9499969482422,239.9499969482422,258.0,232.39999389648438,249.10000610351562,4267,2025-06-23
2025-06-30,241.02999877929688,241.02999877929688,251.0500030517578,235.39999389648438,239.35000610351562,6573,2025-06-30
2025-07-07,247.22000122070312,247.22000122070312,253.4499969482422,237.50999450683594,241.0,12032,2025-07-07
2025-07-14,245.66000366210938,245.66000366210938,250.0,238.9600067138672,247.5,6677,2025-07-14
