Date,Adj Close_ANIKINDS.NS,Close_ANIKINDS.NS,High_ANIKINDS.NS,Low_ANIKINDS.NS,Open_ANIKINDS.NS,Volume_ANIKINDS.NS,Date
2021-06-28,23.549999237060547,23.549999237060547,24.75,21.149999618530273,21.549999237060547,778293,2021-06-28
2021-07-05,25.649999618530273,25.649999618530273,27.100000381469727,22.399999618530273,22.399999618530273,797052,2021-07-05
2021-07-12,25.299999237060547,25.299999237060547,26.700000762939453,24.100000381469727,24.700000762939453,332980,2021-07-12
2021-07-19,23.549999237060547,23.549999237060547,26.549999237060547,23.350000381469727,24.350000381469727,300989,2021-07-19
2021-07-26,22.25,22.25,24.25,21.549999237060547,22.950000762939453,203649,2021-07-26
2021-08-02,20.549999237060547,20.549999237060547,22.950000762939453,20.200000762939453,22.5,126136,2021-08-02
2021-08-09,20.299999237060547,20.299999237060547,22.5,18.799999237060547,20.5,190672,2021-08-09
2021-08-16,18.049999237060547,18.049999237060547,21.100000381469727,18.049999237060547,21.100000381469727,138958,2021-08-16
2021-08-23,17.950000762939453,17.950000762939453,19.0,16.350000381469727,18.100000381469727,105489,2021-08-23
2021-08-30,18.799999237060547,18.799999237060547,19.399999618530273,17.549999237060547,17.850000381469727,107301,2021-08-30
2021-09-06,19.100000381469727,19.100000381469727,19.799999237060547,18.25,19.149999618530273,58340,2021-09-06
2021-09-13,18.5,18.5,19.5,18.200000762939453,18.5,107256,2021-09-13
2021-09-20,17.75,17.75,18.950000762939453,17.450000762939453,18.149999618530273,87732,2021-09-20
2021-09-27,17.799999237060547,17.799999237060547,18.549999237060547,17.5,17.549999237060547,168377,2021-09-27
2021-10-04,21.899999618530273,21.899999618530273,21.899999618530273,17.649999618530273,17.799999237060547,270114,2021-10-04
2021-10-11,21.950000762939453,21.950000762939453,24.75,21.700000762939453,23.850000381469727,459742,2021-10-11
2021-10-18,20.049999237060547,20.049999237060547,22.649999618530273,20.0,21.950000762939453,139595,2021-10-18
2021-10-25,19.450000762939453,19.450000762939453,21.25,19.200000762939453,21.049999237060547,82962,2021-10-25
2021-11-01,23.149999618530273,23.149999618530273,23.5,18.799999237060547,18.799999237060547,161178,2021-11-01
2021-11-08,21.450000762939453,21.450000762939453,23.5,20.899999618530273,23.5,83439,2021-11-08
2021-11-15,20.149999618530273,20.149999618530273,22.5,19.5,22.0,114183,2021-11-15
2021-11-22,21.450000762939453,21.450000762939453,22.299999237060547,19.049999237060547,19.649999618530273,173816,2021-11-22
2021-11-29,20.649999618530273,20.649999618530273,22.200000762939453,19.200000762939453,22.200000762939453,145050,2021-11-29
2021-12-06,22.149999618530273,22.149999618530273,22.399999618530273,18.850000381469727,21.299999237060547,256983,2021-12-06
2021-12-13,26.950000762939453,26.950000762939453,29.200000762939453,22.799999237060547,22.799999237060547,793296,2021-12-13
2021-12-20,25.899999618530273,25.899999618530273,28.200000762939453,23.649999618530273,25.649999618530273,254866,2021-12-20
2021-12-27,27.049999237060547,27.049999237060547,27.950000762939453,24.600000381469727,26.799999237060547,214603,2021-12-27
2022-01-03,34.400001525878906,34.400001525878906,34.400001525878906,27.600000381469727,28.149999618530273,742290,2022-01-03
2022-01-10,35.0,35.0,39.099998474121094,32.54999923706055,36.099998474121094,920120,2022-01-10
2022-01-17,37.45000076293945,37.45000076293945,37.599998474121094,33.650001525878906,36.54999923706055,632410,2022-01-17
2022-01-24,37.099998474121094,37.099998474121094,39.400001525878906,33.849998474121094,37.5,471445,2022-01-24
2022-01-31,36.650001525878906,36.650001525878906,38.95000076293945,34.95000076293945,37.650001525878906,241888,2022-01-31
2022-02-07,37.599998474121094,37.599998474121094,39.45000076293945,33.849998474121094,36.650001525878906,457378,2022-02-07
2022-02-14,29.200000762939453,29.200000762939453,36.0,28.5,34.900001525878906,425343,2022-02-14
2022-02-21,26.299999237060547,26.299999237060547,29.600000381469727,25.549999237060547,29.0,164009,2022-02-21
2022-02-28,25.350000381469727,25.350000381469727,27.200000762939453,25.0,26.0,76705,2022-02-28
2022-03-07,28.75,28.75,28.75,24.200000762939453,24.950000762939453,210116,2022-03-07
2022-03-14,31.600000381469727,31.600000381469727,34.349998474121094,29.549999237060547,30.149999618530273,391262,2022-03-14
2022-03-21,30.850000381469727,30.850000381469727,33.150001525878906,29.450000762939453,30.649999618530273,315073,2022-03-21
2022-03-28,29.549999237060547,29.549999237060547,32.099998474121094,28.5,30.0,481771,2022-03-28
2022-04-04,30.850000381469727,30.850000381469727,31.950000762939453,29.350000381469727,30.399999618530273,211672,2022-04-04
2022-04-11,30.700000762939453,30.700000762939453,32.0,28.350000381469727,32.0,80278,2022-04-11
2022-04-18,31.049999237060547,31.049999237060547,31.899999618530273,28.75,30.0,153194,2022-04-18
2022-04-25,33.5,33.5,37.20000076293945,30.0,30.899999618530273,1274467,2022-04-25
2022-05-02,32.650001525878906,32.650001525878906,36.95000076293945,31.049999237060547,33.349998474121094,343737,2022-05-02
2022-05-09,25.549999237060547,25.549999237060547,32.45000076293945,24.049999237060547,31.600000381469727,355418,2022-05-09
2022-05-16,28.200000762939453,28.200000762939453,28.799999237060547,24.5,25.549999237060547,157055,2022-05-16
2022-05-23,28.100000381469727,28.100000381469727,29.200000762939453,24.299999237060547,29.200000762939453,155554,2022-05-23
2022-05-30,28.200000762939453,28.200000762939453,30.950000762939453,27.350000381469727,29.399999618530273,195476,2022-05-30
2022-06-06,33.349998474121094,33.349998474121094,35.20000076293945,26.450000762939453,28.450000762939453,309128,2022-06-06
2022-06-13,28.100000381469727,28.100000381469727,33.0,26.149999618530273,33.0,124000,2022-06-13
2022-06-20,27.049999237060547,27.049999237060547,29.700000762939453,24.799999237060547,29.700000762939453,185696,2022-06-20
2022-06-27,30.100000381469727,30.100000381469727,31.0,26.799999237060547,27.649999618530273,95695,2022-06-27
2022-07-04,28.600000381469727,28.600000381469727,32.20000076293945,28.0,31.700000762939453,170322,2022-07-04
2022-07-11,28.899999618530273,28.899999618530273,30.5,27.649999618530273,27.649999618530273,192701,2022-07-11
2022-07-18,29.0,29.0,29.549999237060547,28.049999237060547,29.350000381469727,94793,2022-07-18
2022-07-25,28.5,28.5,29.649999618530273,28.100000381469727,29.0,85816,2022-07-25
2022-08-01,29.799999237060547,29.799999237060547,31.799999237060547,28.25,29.100000381469727,190138,2022-08-01
2022-08-08,35.0,35.0,37.5,29.799999237060547,29.799999237060547,1254426,2022-08-08
2022-08-15,35.79999923706055,35.79999923706055,37.95000076293945,33.29999923706055,35.0,513912,2022-08-15
2022-08-22,45.599998474121094,45.599998474121094,46.29999923706055,34.150001525878906,35.900001525878906,3183613,2022-08-22
2022-08-29,44.45000076293945,44.45000076293945,50.400001525878906,42.150001525878906,46.29999923706055,2773802,2022-08-29
2022-09-05,44.45000076293945,44.45000076293945,47.349998474121094,42.45000076293945,45.349998474121094,663917,2022-09-05
2022-09-12,40.099998474121094,40.099998474121094,45.650001525878906,39.900001525878906,44.650001525878906,597048,2022-09-12
2022-09-19,37.099998474121094,37.099998474121094,41.0,36.349998474121094,40.79999923706055,488086,2022-09-19
2022-09-26,36.400001525878906,36.400001525878906,37.900001525878906,34.099998474121094,36.29999923706055,355634,2022-09-26
2022-10-03,39.70000076293945,39.70000076293945,39.900001525878906,34.75,37.29999923706055,224667,2022-10-03
2022-10-10,41.54999923706055,41.54999923706055,47.0,38.25,39.95000076293945,1237591,2022-10-10
2022-10-17,43.400001525878906,43.400001525878906,44.95000076293945,39.75,42.29999923706055,544042,2022-10-17
2022-10-24,41.099998474121094,41.099998474121094,46.0,41.0,46.0,285985,2022-10-24
2022-10-31,40.5,40.5,42.349998474121094,39.599998474121094,41.20000076293945,357816,2022-10-31
2022-11-07,41.54999923706055,41.54999923706055,43.04999923706055,40.650001525878906,40.95000076293945,258370,2022-11-07
2022-11-14,37.349998474121094,37.349998474121094,43.04999923706055,36.849998474121094,41.54999923706055,394019,2022-11-14
2022-11-21,39.0,39.0,40.5,35.400001525878906,37.5,368274,2022-11-21
2022-11-28,39.45000076293945,39.45000076293945,40.79999923706055,38.75,39.900001525878906,275724,2022-11-28
2022-12-05,39.75,39.75,41.349998474121094,35.0,40.70000076293945,399495,2022-12-05
2022-12-12,38.400001525878906,38.400001525878906,41.150001525878906,38.0,40.04999923706055,281907,2022-12-12
2022-12-19,34.45000076293945,34.45000076293945,41.20000076293945,33.29999923706055,38.650001525878906,319673,2022-12-19
2022-12-26,38.04999923706055,38.04999923706055,40.349998474121094,34.5,34.5,317481,2022-12-26
2023-01-02,38.400001525878906,38.400001525878906,41.0,37.650001525878906,38.04999923706055,193838,2023-01-02
2023-01-09,42.400001525878906,42.400001525878906,44.349998474121094,38.79999923706055,39.75,1336514,2023-01-09
2023-01-16,40.849998474121094,40.849998474121094,43.45000076293945,39.25,42.650001525878906,487231,2023-01-16
2023-01-23,36.849998474121094,36.849998474121094,41.75,35.75,41.54999923706055,241207,2023-01-23
2023-01-30,36.150001525878906,36.150001525878906,38.75,34.849998474121094,36.900001525878906,241918,2023-01-30
2023-02-06,38.45000076293945,38.45000076293945,39.29999923706055,35.25,36.79999923706055,135212,2023-02-06
2023-02-13,36.400001525878906,36.400001525878906,38.79999923706055,34.45000076293945,38.5,149986,2023-02-13
2023-02-20,34.79999923706055,34.79999923706055,37.20000076293945,33.45000076293945,35.599998474121094,152669,2023-02-20
2023-02-27,34.599998474121094,34.599998474121094,35.5,31.549999237060547,35.349998474121094,133337,2023-02-27
2023-03-06,31.950000762939453,31.950000762939453,35.599998474121094,31.350000381469727,35.04999923706055,127882,2023-03-06
2023-03-13,29.700000762939453,29.700000762939453,32.45000076293945,26.600000381469727,32.45000076293945,350788,2023-03-13
2023-03-20,29.75,29.75,33.95000076293945,28.0,31.0,368345,2023-03-20
2023-03-27,30.350000381469727,30.350000381469727,31.799999237060547,28.350000381469727,30.899999618530273,148392,2023-03-27
2023-04-03,32.099998474121094,32.099998474121094,33.0,30.049999237060547,30.049999237060547,72187,2023-04-03
2023-04-10,32.400001525878906,32.400001525878906,35.0,30.100000381469727,32.5,120947,2023-04-10
2023-04-17,32.099998474121094,32.099998474121094,35.400001525878906,31.200000762939453,32.400001525878906,185117,2023-04-17
2023-04-24,32.0,32.0,33.04999923706055,30.200000762939453,32.099998474121094,154674,2023-04-24
2023-05-01,33.349998474121094,33.349998474121094,34.0,30.850000381469727,32.0,128140,2023-05-01
2023-05-08,32.29999923706055,32.29999923706055,33.900001525878906,31.100000381469727,33.75,115393,2023-05-08
2023-05-15,31.450000762939453,31.450000762939453,32.79999923706055,30.950000762939453,32.650001525878906,121659,2023-05-15
2023-05-22,31.75,31.75,33.0,31.0,31.0,92852,2023-05-22
2023-05-29,32.04999923706055,32.04999923706055,32.79999923706055,31.049999237060547,31.5,112555,2023-05-29
2023-06-05,32.95000076293945,32.95000076293945,36.5,31.549999237060547,32.25,688190,2023-06-05
2023-06-12,31.950000762939453,31.950000762939453,33.75,31.549999237060547,33.75,175754,2023-06-12
2023-06-19,31.700000762939453,31.700000762939453,33.04999923706055,31.5,31.600000381469727,110251,2023-06-19
2023-06-26,31.600000381469727,31.600000381469727,32.54999923706055,31.549999237060547,31.700000762939453,65963,2023-06-26
2023-07-03,30.950000762939453,30.950000762939453,32.45000076293945,30.200000762939453,31.600000381469727,122738,2023-07-03
2023-07-10,31.700000762939453,31.700000762939453,32.599998474121094,30.149999618530273,31.850000381469727,203697,2023-07-10
2023-07-17,30.850000381469727,30.850000381469727,32.0,30.700000762939453,31.700000762939453,238797,2023-07-17
2023-07-24,31.0,31.0,31.649999618530273,30.0,31.649999618530273,113704,2023-07-24
2023-07-31,41.04999923706055,41.04999923706055,43.599998474121094,30.049999237060547,30.649999618530273,3110564,2023-07-31
2023-08-07,38.5,38.5,44.79999923706055,37.29999923706055,40.75,816481,2023-08-07
2023-08-14,36.54999923706055,36.54999923706055,39.0,35.599998474121094,38.29999923706055,111123,2023-08-14
2023-08-21,36.29999923706055,36.29999923706055,38.349998474121094,35.150001525878906,35.150001525878906,76908,2023-08-21
2023-08-28,40.5,40.5,41.150001525878906,34.5,36.29999923706055,198493,2023-08-28
2023-09-04,41.25,41.25,44.400001525878906,38.5,38.70000076293945,278809,2023-09-04
2023-09-11,39.79999923706055,39.79999923706055,42.95000076293945,37.5,39.29999923706055,107539,2023-09-11
2023-09-18,38.04999923706055,38.04999923706055,40.400001525878906,37.5,39.849998474121094,94905,2023-09-18
2023-09-25,38.900001525878906,38.900001525878906,39.75,37.5,39.0,47980,2023-09-25
2023-10-02,38.45000076293945,38.45000076293945,39.79999923706055,37.5,38.900001525878906,42344,2023-10-02
2023-10-09,37.79999923706055,37.79999923706055,39.099998474121094,36.45000076293945,37.650001525878906,88794,2023-10-09
2023-10-16,38.599998474121094,38.599998474121094,41.5,38.099998474121094,38.099998474121094,99876,2023-10-16
2023-10-23,36.400001525878906,36.400001525878906,38.150001525878906,34.099998474121094,38.150001525878906,48105,2023-10-23
2023-10-30,43.75,43.75,43.75,35.5,35.5,433165,2023-10-30
2023-11-06,42.349998474121094,42.349998474121094,48.150001525878906,42.349998474121094,45.900001525878906,592580,2023-11-06
2023-11-13,51.95000076293945,51.95000076293945,51.95000076293945,42.150001525878906,44.29999923706055,343356,2023-11-13
2023-11-20,59.70000076293945,59.70000076293945,59.70000076293945,49.099998474121094,54.5,753465,2023-11-20
2023-11-27,59.900001525878906,59.900001525878906,65.30000305175781,54.20000076293945,59.70000076293945,480889,2023-11-27
2023-12-04,54.70000076293945,54.70000076293945,62.0,53.599998474121094,57.54999923706055,176238,2023-12-04
2023-12-11,53.79999923706055,53.79999923706055,57.400001525878906,53.0,55.0,78126,2023-12-11
2023-12-18,47.5,47.5,55.349998474121094,47.20000076293945,53.79999923706055,168167,2023-12-18
2023-12-25,49.29999923706055,49.29999923706055,49.599998474121094,46.5,47.5,97948,2023-12-25
2024-01-01,50.650001525878906,50.650001525878906,53.25,49.0,49.95000076293945,120791,2024-01-01
2024-01-08,50.70000076293945,50.70000076293945,52.400001525878906,49.29999923706055,51.400001525878906,81081,2024-01-08
2024-01-15,48.75,48.75,51.79999923706055,48.0,50.5,63816,2024-01-15
2024-01-22,49.54999923706055,49.54999923706055,50.5,47.5,48.75,23850,2024-01-22
2024-01-29,49.04999923706055,49.04999923706055,50.79999923706055,48.0,50.79999923706055,90317,2024-01-29
2024-02-05,53.70000076293945,53.70000076293945,57.650001525878906,48.900001525878906,49.79999923706055,256774,2024-02-05
2024-02-12,49.5,49.5,52.650001525878906,49.5,52.650001525878906,24366,2024-02-12
2024-02-19,50.150001525878906,50.150001525878906,50.5,49.0,49.04999923706055,31094,2024-02-19
2024-02-26,48.0,48.0,50.099998474121094,47.5,49.150001525878906,56140,2024-02-26
2024-03-04,46.599998474121094,46.599998474121094,49.849998474121094,46.099998474121094,48.95000076293945,13106,2024-03-04
2024-03-11,43.849998474121094,43.849998474121094,46.599998474121094,42.20000076293945,45.70000076293945,28064,2024-03-11
2024-03-18,43.79999923706055,43.79999923706055,46.650001525878906,42.04999923706055,45.900001525878906,171985,2024-03-18
2024-03-25,42.45000076293945,42.45000076293945,45.75,41.79999923706055,43.79999923706055,81224,2024-03-25
2024-04-01,52.0,52.0,54.150001525878906,42.099998474121094,44.0,139847,2024-04-01
2024-04-08,55.150001525878906,55.150001525878906,57.849998474121094,50.599998474121094,54.849998474121094,457514,2024-04-08
2024-04-15,55.0,55.0,60.900001525878906,52.54999923706055,53.0,388443,2024-04-15
2024-04-22,54.54999923706055,54.54999923706055,59.5,53.95000076293945,56.400001525878906,112774,2024-04-22
2024-04-29,53.04999923706055,53.04999923706055,59.0,51.5,56.849998474121094,96663,2024-04-29
2024-05-06,51.29999923706055,51.29999923706055,55.45000076293945,49.099998474121094,54.20000076293945,95530,2024-05-06
2024-05-13,51.95000076293945,51.95000076293945,54.95000076293945,49.900001525878906,54.79999923706055,47227,2024-05-13
2024-05-20,49.70000076293945,49.70000076293945,53.099998474121094,48.95000076293945,52.099998474121094,45563,2024-05-20
2024-05-27,47.5,47.5,53.0,46.0,49.0,55913,2024-05-27
2024-06-03,49.099998474121094,49.099998474121094,49.79999923706055,41.599998474121094,48.099998474121094,77087,2024-06-03
2024-06-10,52.880001068115234,52.880001068115234,52.880001068115234,47.40999984741211,50.0,121361,2024-06-10
2024-06-17,51.97999954223633,51.97999954223633,57.91999816894531,51.4900016784668,52.880001068115234,275833,2024-06-17
2024-06-24,50.25,50.25,53.9900016784668,49.29999923706055,50.45000076293945,158893,2024-06-24
2024-07-01,52.08000183105469,52.08000183105469,53.5099983215332,49.810001373291016,50.0,136070,2024-07-01
2024-07-08,63.560001373291016,63.560001373291016,67.76000213623047,51.47999954223633,53.29999923706055,1298082,2024-07-08
2024-07-15,70.0999984741211,70.0999984741211,74.44999694824219,63.5,63.540000915527344,1276726,2024-07-15
2024-07-22,70.31999969482422,70.31999969482422,73.5999984741211,65.0,68.5,165591,2024-07-22
2024-07-29,70.94000244140625,70.94000244140625,74.0,66.80000305175781,67.55000305175781,108762,2024-07-29
2024-08-05,66.9000015258789,66.9000015258789,72.4000015258789,66.05000305175781,72.4000015258789,82654,2024-08-05
2024-08-12,66.48999786376953,66.48999786376953,70.75,66.0,66.9000015258789,46319,2024-08-12
2024-08-19,72.25,72.25,73.5,66.44999694824219,66.5,69281,2024-08-19
2024-08-26,79.56999969482422,79.56999969482422,83.5999984741211,74.30000305175781,74.54000091552734,318769,2024-08-26
2024-09-02,83.93000030517578,83.93000030517578,85.62999725341797,74.12999725341797,78.0,162010,2024-09-02
2024-09-09,91.45999908447266,91.45999908447266,95.91000366210938,81.0,83.93000030517578,159340,2024-09-09
2024-09-16,82.6500015258789,82.6500015258789,89.6500015258789,82.6500015258789,89.6500015258789,23342,2024-09-16
2024-09-23,79.36000061035156,79.36000061035156,81.25,78.4000015258789,80.98999786376953,43308,2024-09-23
2024-09-30,75.0999984741211,75.0999984741211,79.36000061035156,75.0999984741211,77.7699966430664,25133,2024-09-30
2024-10-07,75.9800033569336,75.9800033569336,76.0,72.22000122070312,73.69999694824219,16054,2024-10-07
2024-10-14,80.48999786376953,80.48999786376953,80.62999725341797,76.0,77.48999786376953,19057,2024-10-14
2024-10-21,79.4000015258789,79.4000015258789,84.51000213623047,75.5999984741211,84.51000213623047,119001,2024-10-21
2024-10-28,93.83999633789062,93.83999633789062,93.83999633789062,75.5,79.4000015258789,89415,2024-10-28
2024-11-04,106.12000274658203,106.12000274658203,106.12000274658203,96.0,98.52999877929688,125545,2024-11-04
2024-11-11,97.87000274658203,97.87000274658203,103.98999786376953,97.87000274658203,103.98999786376953,19582,2024-11-11
2024-11-18,98.25,98.25,98.44999694824219,95.91000366210938,97.0,34418,2024-11-18
2024-11-25,106.63999938964844,106.63999938964844,106.63999938964844,99.9000015258789,99.9000015258789,32999,2024-11-25
2024-12-02,108.66000366210938,108.66000366210938,113.1500015258789,108.66000366210938,108.7699966430664,66241,2024-12-02
2024-12-09,115.5,115.5,115.5,106.5,108.0,44674,2024-12-09
2024-12-16,127.44999694824219,127.44999694824219,127.5,116.9000015258789,117.80999755859375,80179,2024-12-16
2024-12-23,117.55000305175781,117.55000305175781,124.9000015258789,117.55000305175781,124.9000015258789,13634,2024-12-23
2024-12-30,110.5,110.5,116.97000122070312,110.0,115.19000244140625,23216,2024-12-30
2025-01-06,100.94999694824219,100.94999694824219,112.94999694824219,100.91999816894531,110.55000305175781,52935,2025-01-06
2025-01-13,102.36000061035156,102.36000061035156,106.0,96.19999694824219,100.9000015258789,19198,2025-01-13
2025-01-20,95.5199966430664,95.5199966430664,107.47000122070312,94.9000015258789,102.0,62298,2025-01-20
2025-01-27,90.5,90.5,100.0,86.19999694824219,95.25,53363,2025-01-27
2025-02-03,113.30000305175781,113.30000305175781,114.87000274658203,87.22000122070312,90.0,70520,2025-02-03
2025-02-10,94.54000091552734,94.54000091552734,112.26000213623047,85.51000213623047,108.25,114555,2025-02-10
2025-02-17,94.26000213623047,94.26000213623047,99.80999755859375,86.51000213623047,95.4000015258789,75439,2025-02-17
2025-02-24,91.72000122070312,91.72000122070312,101.0,90.0,90.0,86855,2025-02-24
2025-03-03,99.41000366210938,99.41000366210938,104.48999786376953,87.0,96.0,54561,2025-03-03
2025-03-10,91.54000091552734,91.54000091552734,100.05000305175781,89.5,100.05000305175781,25567,2025-03-10
2025-03-17,99.66999816894531,99.66999816894531,99.9000015258789,89.25,92.8499984741211,44473,2025-03-17
2025-03-24,122.0199966430664,122.0199966430664,123.0,99.27999877929688,103.98999786376953,281712,2025-03-24
2025-03-31,124.18000030517578,124.18000030517578,133.0,122.0199966430664,122.0199966430664,155374,2025-03-31
2025-04-07,108.62999725341797,108.62999725341797,123.0,106.45999908447266,117.97000122070312,41770,2025-04-07
2025-04-14,115.66000366210938,115.66000366210938,119.12999725341797,103.19000244140625,103.19000244140625,42177,2025-04-14
2025-04-21,115.31999969482422,115.31999969482422,123.98999786376953,110.19999694824219,119.94999694824219,45615,2025-04-21
2025-04-28,110.41999816894531,110.41999816894531,114.1500015258789,105.0,112.0,27266,2025-04-28
2025-05-05,102.97000122070312,102.97000122070312,113.25,101.55000305175781,110.06999969482422,27873,2025-05-05
2025-05-12,110.69999694824219,110.69999694824219,113.5,103.0,103.0,21007,2025-05-12
2025-05-19,109.69000244140625,109.69000244140625,115.0,105.5999984741211,110.69999694824219,31107,2025-05-19
2025-05-26,111.86000061035156,111.86000061035156,114.9000015258789,107.11000061035156,107.11000061035156,26206,2025-05-26
2025-06-02,110.83999633789062,110.83999633789062,116.0,108.05000305175781,116.0,13220,2025-06-02
2025-06-09,107.06999969482422,107.06999969482422,115.0,105.37000274658203,110.01000213623047,31017,2025-06-09
2025-06-16,108.94999694824219,108.94999694824219,115.9000015258789,102.5,105.0,82825,2025-06-16
2025-06-23,107.30999755859375,107.30999755859375,113.58999633789062,105.20999908447266,107.95999908447266,22192,2025-06-23
2025-06-30,108.72000122070312,108.72000122070312,116.9000015258789,105.11000061035156,107.30999755859375,43648,2025-06-30
2025-07-07,104.9800033569336,104.9800033569336,108.80000305175781,103.0,105.98999786376953,24386,2025-07-07
2025-07-14,104.19999694824219,104.19999694824219,107.93000030517578,102.66000366210938,105.0,10624,2025-07-14
