Date,Adj Close_PARADEEP.NS,Close_PARADEEP.NS,High_PARADEEP.NS,Low_PARADEEP.NS,Open_PARADEEP.NS,Volume_PARADEEP.NS,Date
2022-10-10,62.247215270996094,63.04999923706055,67.75,62.75,66.5999984741211,21957272,2022-10-10
2022-10-17,60.963768005371094,61.75,63.75,61.5,63.0,18741816,2022-10-17
2022-10-24,60.815677642822266,61.599998474121094,63.29999923706055,61.400001525878906,62.5,9067655,2022-10-24
2022-10-31,61.40803909301758,62.20000076293945,63.20000076293945,58.79999923706055,62.0,20808062,2022-10-31
2022-11-07,55.38570785522461,56.099998474121094,60.0,55.29999923706055,59.0,19700971,2022-11-07
2022-11-14,55.4350700378418,56.150001525878906,59.0,55.70000076293945,56.400001525878906,12746311,2022-11-14
2022-11-21,54.69462203979492,55.400001525878906,57.79999923706055,55.0,56.099998474121094,12061771,2022-11-21
2022-11-28,57.90324401855469,58.650001525878906,58.95000076293945,54.599998474121094,55.45000076293945,20813191,2022-11-28
2022-12-05,56.02743148803711,56.75,60.70000076293945,56.5,58.95000076293945,13789466,2022-12-05
2022-12-12,61.06249237060547,61.849998474121094,64.4000015258789,56.400001525878906,56.400001525878906,41852546,2022-12-12
2022-12-19,53.70735168457031,54.400001525878906,61.95000076293945,53.25,61.900001525878906,28663135,2022-12-19
2022-12-26,58.15005874633789,58.900001525878906,60.599998474121094,53.599998474121094,54.400001525878906,15842580,2022-12-26
2023-01-02,59.18668746948242,59.95000076293945,60.5,58.54999923706055,59.25,13344510,2023-01-02
2023-01-09,59.18668746948242,59.95000076293945,61.400001525878906,59.150001525878906,60.45000076293945,11764043,2023-01-09
2023-01-16,58.84114074707031,59.599998474121094,62.70000076293945,59.400001525878906,60.349998474121094,13682448,2023-01-16
2023-01-23,56.27424621582031,57.0,60.400001525878906,56.29999923706055,59.95000076293945,7121274,2023-01-23
2023-01-30,58.29814529418945,59.04999923706055,65.9000015258789,56.79999923706055,57.349998474121094,29676279,2023-01-30
2023-02-06,57.65642547607422,58.400001525878906,60.0,57.04999923706055,59.04999923706055,8993859,2023-02-06
2023-02-13,55.583160400390625,56.29999923706055,58.75,56.099998474121094,58.650001525878906,6318950,2023-02-13
2023-02-20,53.80607986450195,54.5,56.650001525878906,54.0,56.5,4680038,2023-02-20
2023-02-27,54.1516227722168,54.849998474121094,55.95000076293945,52.54999923706055,54.5,5557054,2023-02-27
2023-03-06,53.114994049072266,53.79999923706055,56.20000076293945,53.25,54.95000076293945,4029237,2023-03-06
2023-03-13,51.38727569580078,52.04999923706055,54.099998474121094,50.04999923706055,53.849998474121094,5767157,2023-03-13
2023-03-20,49.51146697998047,50.150001525878906,53.5,49.95000076293945,51.95000076293945,6724038,2023-03-20
2023-03-27,49.75828170776367,50.400001525878906,51.79999923706055,48.29999923706055,50.25,8850444,2023-03-27
2023-04-03,50.94300079345703,51.599998474121094,52.20000076293945,50.25,50.849998474121094,3641711,2023-04-03
2023-04-10,53.36180877685547,54.04999923706055,55.0,51.29999923706055,51.95000076293945,10279730,2023-04-10
2023-04-17,52.32517623901367,53.0,53.900001525878906,51.75,53.75,5001466,2023-04-17
2023-04-24,50.893638610839844,51.54999923706055,53.25,51.25,53.0,7024423,2023-04-24
2023-05-01,54.595890045166016,55.29999923706055,57.25,51.54999923706055,51.54999923706055,13124156,2023-05-01
2023-05-08,54.64525604248047,55.349998474121094,56.95000076293945,54.849998474121094,55.45000076293945,5531401,2023-05-08
2023-05-15,52.62135696411133,53.29999923706055,57.5,52.0,55.5,12863152,2023-05-15
2023-05-22,51.68345260620117,52.349998474121094,54.099998474121094,52.0,53.099998474121094,4966640,2023-05-22
2023-05-29,53.5098991394043,54.20000076293945,55.349998474121094,51.650001525878906,52.5,5654136,2023-05-29
2023-06-05,56.0767936706543,56.79999923706055,59.70000076293945,53.5,54.45000076293945,17257760,2023-06-05
2023-06-12,56.22488784790039,56.95000076293945,59.849998474121094,56.20000076293945,56.79999923706055,11431785,2023-06-12
2023-06-19,61.25994873046875,62.04999923706055,64.4000015258789,56.650001525878906,57.29999923706055,43551447,2023-06-19
2023-06-26,62.39530944824219,63.20000076293945,63.849998474121094,61.099998474121094,62.400001525878906,13627465,2023-06-26
2023-07-03,63.43193817138672,64.25,66.6500015258789,61.400001525878906,63.5,23681493,2023-07-03
2023-07-10,62.09912872314453,62.900001525878906,66.4000015258789,62.5,64.69999694824219,17361930,2023-07-10
2023-07-17,62.345943450927734,63.150001525878906,64.0,60.75,63.150001525878906,16962631,2023-07-17
2023-07-24,62.69148635864258,63.5,66.30000305175781,62.599998474121094,63.150001525878906,15452792,2023-07-24
2023-07-31,63.974937438964844,64.80000305175781,68.5,59.099998474121094,63.79999923706055,39261481,2023-07-31
2023-08-07,62.839576721191406,63.650001525878906,67.5,63.5,64.80000305175781,13777539,2023-08-07
2023-08-14,62.247215270996094,63.04999923706055,63.75,62.04999923706055,63.54999923706055,5007747,2023-08-14
2023-08-21,67.87464141845703,68.75,71.8499984741211,62.29999923706055,63.25,31967665,2023-08-21
2023-08-28,71.23135375976562,72.1500015258789,73.8499984741211,68.1500015258789,69.25,22653380,2023-08-28
2023-09-04,71.57689666748047,72.5,74.75,71.0,72.69999694824219,20604328,2023-09-04
2023-09-11,70.19471740722656,71.0999984741211,74.25,64.75,73.0,24656691,2023-09-11
2023-09-18,70.24408721923828,71.1500015258789,75.4000015258789,70.0,71.0,16031566,2023-09-18
2023-09-25,71.33811950683594,71.75,73.6500015258789,70.25,71.5,9684196,2023-09-25
2023-10-02,68.2061996459961,68.5999984741211,73.55000305175781,68.25,71.75,9318387,2023-10-02
2023-10-09,67.41079711914062,67.80000305175781,68.9000015258789,66.0,68.0,10754302,2023-10-09
2023-10-16,65.32284545898438,65.69999694824219,69.69999694824219,65.44999694824219,67.80000305175781,12999856,2023-10-16
2023-10-23,60.20241165161133,60.54999923706055,66.1500015258789,58.650001525878906,65.69999694824219,16128471,2023-10-23
2023-10-30,63.68232345581055,64.05000305175781,65.75,59.5,60.54999923706055,17378405,2023-10-30
2023-11-06,62.53892135620117,62.900001525878906,65.0999984741211,62.54999923706055,64.69999694824219,7699121,2023-11-06
2023-11-13,61.84294128417969,62.20000076293945,64.30000305175781,62.0,63.75,5606103,2023-11-13
2023-11-20,64.1297378540039,64.5,66.30000305175781,62.29999923706055,62.29999923706055,18713615,2023-11-20
2023-11-27,64.5771484375,64.94999694824219,66.69999694824219,64.5,64.5,10675153,2023-11-27
2023-12-04,68.15648651123047,68.55000305175781,70.4000015258789,65.0999984741211,66.0,29984188,2023-12-04
2023-12-11,71.48725891113281,71.9000015258789,74.19999694824219,67.8499984741211,68.75,34413112,2023-12-11
2023-12-18,68.6039047241211,69.0,73.0,65.0999984741211,72.4000015258789,19861756,2023-12-18
2023-12-25,67.46050262451172,67.8499984741211,71.1500015258789,67.44999694824219,69.0,15173612,2023-12-25
2024-01-01,77.9996566772461,78.44999694824219,83.44999694824219,67.80000305175781,67.8499984741211,111800689,2024-01-01
2024-01-08,77.90023040771484,78.3499984741211,80.4000015258789,76.5999984741211,78.9000015258789,31871376,2024-01-08
2024-01-15,75.41458129882812,75.8499984741211,79.19999694824219,73.5999984741211,78.3499984741211,20253345,2024-01-15
2024-01-22,80.58473205566406,81.05000305175781,83.5,75.8499984741211,75.8499984741211,30796090,2024-01-22
2024-01-29,75.31515502929688,75.75,82.5999984741211,75.5,81.5999984741211,30509300,2024-01-29
2024-02-05,81.38013458251953,81.8499984741211,85.9000015258789,72.5999984741211,76.3499984741211,113827091,2024-02-05
2024-02-12,78.09908294677734,78.55000305175781,82.75,75.25,82.4000015258789,33346538,2024-02-12
2024-02-19,80.43559265136719,80.9000015258789,81.1500015258789,76.0,78.25,36948807,2024-02-19
2024-02-26,76.25969696044922,76.69999694824219,80.69999694824219,75.19999694824219,80.30000305175781,15805449,2024-02-26
2024-03-04,73.92318725585938,74.3499984741211,78.0,73.25,77.3499984741211,10875024,2024-03-04
2024-03-11,69.64788055419922,70.05000305175781,75.69999694824219,68.0,74.5,15560132,2024-03-11
2024-03-18,67.65936279296875,68.05000305175781,70.75,66.05000305175781,70.0999984741211,8127825,2024-03-18
2024-03-25,66.01882934570312,66.4000015258789,68.9000015258789,64.0999984741211,68.05000305175781,10102027,2024-03-25
2024-04-01,74.42031860351562,74.8499984741211,75.1500015258789,66.4000015258789,66.4000015258789,12391831,2024-04-01
2024-04-08,70.79127502441406,71.19999694824219,75.80000305175781,71.0,75.80000305175781,5564934,2024-04-08
2024-04-15,68.50447845458984,68.9000015258789,70.6500015258789,66.94999694824219,69.80000305175781,4603189,2024-04-15
2024-04-22,70.04557800292969,70.44999694824219,72.69999694824219,69.0,69.0,6976172,2024-04-22
2024-04-29,68.35533905029297,68.75,71.30000305175781,68.44999694824219,70.5,4167645,2024-04-29
2024-05-06,65.12399291992188,65.5,69.30000305175781,64.30000305175781,69.25,5029227,2024-05-06
2024-05-13,69.69758605957031,70.0999984741211,72.30000305175781,63.54999923706055,65.5999984741211,19138567,2024-05-13
2024-05-20,68.10677337646484,68.5,71.0,68.25,69.25,6486214,2024-05-20
2024-05-27,69.44902038574219,69.8499984741211,71.4000015258789,67.5,68.5,10428794,2024-05-27
2024-06-03,67.95763397216797,68.3499984741211,72.0,61.95000076293945,71.55000305175781,11248059,2024-06-03
2024-06-10,73.10789489746094,73.52999877929688,78.22000122070312,68.58000183105469,68.80000305175781,32831459,2024-06-10
2024-06-17,84.83021545410156,85.31999969482422,93.9000015258789,72.8499984741211,73.52999877929688,126335222,2024-06-17
2024-06-24,83.080322265625,83.55999755859375,86.69999694824219,81.69999694824219,84.48999786376953,38815094,2024-06-24
2024-07-01,83.65699005126953,84.13999938964844,87.4000015258789,83.01000213623047,83.91999816894531,21410746,2024-07-01
2024-07-08,86.00344848632812,86.5,95.73999786376953,84.05999755859375,84.54000091552734,47467856,2024-07-08
2024-07-15,85.98356628417969,86.4800033569336,94.87999725341797,85.75,87.4000015258789,36088813,2024-07-15
2024-07-22,83.70671081542969,84.19000244140625,90.75,82.0,85.80000305175781,28659534,2024-07-22
2024-07-29,87.57437896728516,88.08000183105469,98.3499984741211,85.20999908447266,85.68000030517578,50024451,2024-07-29
2024-08-05,86.57017517089844,87.06999969482422,88.87000274658203,81.25,85.29000091552734,25862629,2024-08-05
2024-08-12,84.86004638671875,85.3499984741211,90.5999984741211,83.55999755859375,86.5,14286068,2024-08-12
2024-08-19,87.82294464111328,88.33000183105469,92.75,84.61000061035156,85.4000015258789,20143823,2024-08-19
2024-08-26,82.81187438964844,83.29000091552734,89.9000015258789,82.80000305175781,88.8499984741211,16028210,2024-08-26
2024-09-02,86.17247009277344,86.66999816894531,87.31999969482422,82.55000305175781,83.69000244140625,14767562,2024-09-02
2024-09-09,84.84016418457031,85.33000183105469,88.8499984741211,83.91999816894531,86.51000213623047,12418568,2024-09-09
2024-09-16,82.0363540649414,82.51000213623047,88.87999725341797,82.25,85.75,12308690,2024-09-16
2024-09-23,82.88999938964844,82.88999938964844,86.31999969482422,82.0999984741211,83.5,8267638,2024-09-23
2024-09-30,84.30000305175781,84.30000305175781,91.61000061035156,82.30999755859375,82.97000122070312,15131011,2024-09-30
2024-10-07,91.83000183105469,91.83000183105469,92.6500015258789,78.80999755859375,84.5,19845279,2024-10-07
2024-10-14,95.04000091552734,95.04000091552734,96.5,89.0199966430664,92.38999938964844,31911177,2024-10-14
2024-10-21,85.95999908447266,85.95999908447266,96.38999938964844,84.4000015258789,95.48999786376953,17784678,2024-10-21
2024-10-28,103.0199966430664,103.0199966430664,107.66999816894531,85.22000122070312,86.0999984741211,72260126,2024-10-28
2024-11-04,109.58999633789062,109.58999633789062,119.55000305175781,100.54000091552734,102.75,51275012,2024-11-04
2024-11-11,104.2699966430664,104.2699966430664,111.83999633789062,101.94999694824219,109.4800033569336,25114278,2024-11-11
2024-11-18,104.8499984741211,104.8499984741211,109.8499984741211,103.61000061035156,104.75,20064870,2024-11-18
2024-11-25,111.08000183105469,111.08000183105469,111.9000015258789,103.05000305175781,107.0,30605148,2024-11-25
2024-12-02,111.3499984741211,111.3499984741211,116.9000015258789,106.26000213623047,111.9000015258789,57518582,2024-12-02
2024-12-09,107.37999725341797,107.37999725341797,112.91000366210938,105.5,112.0,23150369,2024-12-09
2024-12-16,108.06999969482422,108.06999969482422,117.66999816894531,107.20999908447266,107.5,44955216,2024-12-16
2024-12-23,112.05000305175781,112.05000305175781,113.38999938964844,104.9000015258789,109.0,15665780,2024-12-23
2024-12-30,120.66000366210938,120.66000366210938,121.69999694824219,107.20999908447266,112.66000366210938,32430984,2024-12-30
2025-01-06,109.08999633789062,109.08999633789062,128.2899932861328,108.62999725341797,121.4000015258789,54740607,2025-01-06
2025-01-13,116.52999877929688,116.52999877929688,119.38999938964844,102.27999877929688,107.69000244140625,27762114,2025-01-13
2025-01-20,118.9800033569336,118.9800033569336,130.39999389648438,114.08999633789062,117.45999908447266,64660320,2025-01-20
2025-01-27,116.55000305175781,116.55000305175781,119.86000061035156,106.6500015258789,118.0,32569646,2025-01-27
2025-02-03,106.58000183105469,106.58000183105469,120.5,105.61000061035156,116.0,24127772,2025-02-03
2025-02-10,101.70999908447266,101.70999908447266,107.0,93.3499984741211,106.58000183105469,25057487,2025-02-10
2025-02-17,88.0999984741211,88.0999984741211,102.19999694824219,87.66999816894531,101.0,24570948,2025-02-17
2025-02-24,86.88999938964844,86.88999938964844,97.25,85.54000091552734,87.6500015258789,27474782,2025-02-24
2025-03-03,94.72000122070312,94.72000122070312,98.27999877929688,83.25,87.29000091552734,29713501,2025-03-03
2025-03-10,92.80000305175781,92.80000305175781,96.37999725341797,88.61000061035156,94.98999786376953,13527924,2025-03-10
2025-03-17,95.25,95.25,96.45999908447266,90.0999984741211,93.29000091552734,28675077,2025-03-17
2025-03-24,103.41999816894531,103.41999816894531,106.98999786376953,95.97000122070312,96.30000305175781,34285355,2025-03-24
2025-03-31,119.19000244140625,119.19000244140625,119.69000244140625,102.18000030517578,103.41999816894531,37279313,2025-03-31
2025-04-07,119.91000366210938,119.91000366210938,128.47000122070312,102.0999984741211,104.97000122070312,46343862,2025-04-07
2025-04-14,135.88999938964844,135.88999938964844,140.89999389648438,119.91000366210938,119.91000366210938,49578494,2025-04-14
2025-04-21,140.55999755859375,140.55999755859375,149.0,135.58999633789062,137.0,32075854,2025-04-21
2025-04-28,144.6999969482422,144.6999969482422,153.5,140.14999389648438,141.0399932861328,19062594,2025-04-28
2025-05-05,141.9199981689453,141.9199981689453,149.8000030517578,132.1999969482422,145.72000122070312,18571219,2025-05-05
2025-05-12,144.92999267578125,144.92999267578125,158.9600067138672,143.38999938964844,145.88999938964844,34440598,2025-05-12
2025-05-19,157.2100067138672,157.2100067138672,163.9499969482422,141.8300018310547,146.10000610351562,32137417,2025-05-19
2025-05-26,172.27999877929688,172.27999877929688,176.66000366210938,156.77999877929688,158.5,28397617,2025-05-26
2025-06-02,171.8000030517578,171.8000030517578,183.60000610351562,170.2100067138672,173.0399932861328,31932347,2025-06-02
2025-06-09,171.8800048828125,171.8800048828125,179.8000030517578,169.0500030517578,171.8000030517578,20416691,2025-06-09
2025-06-16,165.52000427246094,165.52000427246094,174.85000610351562,162.25,172.0,13061776,2025-06-16
2025-06-23,157.8800048828125,157.8800048828125,169.69000244140625,157.5,163.97000122070312,14558720,2025-06-23
2025-06-30,160.41000366210938,160.41000366210938,167.14999389648438,156.33999633789062,158.0,18876840,2025-06-30
2025-07-07,164.7100067138672,164.7100067138672,165.35000610351562,158.10000610351562,161.0,11305052,2025-07-07
2025-07-14,173.85000610351562,173.85000610351562,177.89999389648438,162.0800018310547,165.0,11329483,2025-07-14
