Date,Adj Close_HINDCOMPOS.NS,Close_HINDCOMPOS.NS,High_HINDCOMPOS.NS,Low_HINDCOMPOS.NS,Open_HINDCOMPOS.NS,Volume_HINDCOMPOS.NS,Date
2021-03-01,291.478515625,297.45001220703125,310.6000061035156,288.0,310.6000061035156,34104,2021-03-01
2021-03-08,290.20458984375,296.1499938964844,307.8500061035156,289.95001220703125,307.8500061035156,27330,2021-03-08
2021-03-15,269.72418212890625,275.25,307.8999938964844,267.0,299.0,26348,2021-03-15
2021-03-22,263.7466125488281,269.1499938964844,289.79998779296875,265.29998779296875,275.29998779296875,20228,2021-03-22
2021-03-29,264.92254638671875,270.3500061035156,278.8500061035156,261.3500061035156,269.1499938964844,15060,2021-03-29
2021-04-05,271.0960693359375,276.6499938964844,278.6499938964844,263.95001220703125,275.54998779296875,30182,2021-04-05
2021-04-12,255.02528381347656,260.25,275.1000061035156,256.1000061035156,275.1000061035156,12251,2021-04-12
2021-04-19,240.42445373535156,245.35000610351562,260.0,239.89999389648438,260.0,12382,2021-04-19
2021-04-26,257.7200927734375,263.0,273.95001220703125,234.0,251.89999389648438,43365,2021-04-26
2021-05-03,284.22705078125,290.04998779296875,315.29998779296875,260.54998779296875,262.5,98788,2021-05-03
2021-05-10,287.9997863769531,293.8999938964844,307.1499938964844,280.04998779296875,287.29998779296875,45312,2021-05-10
2021-05-17,294.9082336425781,300.95001220703125,305.0,277.1000061035156,301.1000061035156,102612,2021-05-17
2021-05-24,312.74285888671875,319.1499938964844,349.0,305.1000061035156,306.8999938964844,263531,2021-05-24
2021-05-31,303.23760986328125,309.45001220703125,327.95001220703125,306.29998779296875,327.95001220703125,35380,2021-05-31
2021-06-07,351.49884033203125,358.70001220703125,375.0,308.29998779296875,314.3999938964844,310555,2021-06-07
2021-06-14,324.6979675292969,331.3500061035156,363.79998779296875,318.0,363.79998779296875,93093,2021-06-14
2021-06-21,316.22161865234375,322.70001220703125,354.04998779296875,319.3500061035156,334.8500061035156,76386,2021-06-21
2021-06-28,312.6448669433594,319.04998779296875,329.3999938964844,315.0,323.95001220703125,60747,2021-06-28
2021-07-05,324.1099853515625,330.75,344.95001220703125,318.79998779296875,324.95001220703125,66934,2021-07-05
2021-07-12,329.25457763671875,336.0,349.04998779296875,322.20001220703125,334.75,101372,2021-07-12
2021-07-19,320.77825927734375,327.3500061035156,347.0,325.0,327.20001220703125,31631,2021-07-19
2021-07-26,327.1967468261719,333.8999938964844,339.0,324.04998779296875,324.04998779296875,41069,2021-07-26
2021-08-02,324.55096435546875,331.20001220703125,355.0,321.79998779296875,338.04998779296875,86102,2021-08-02
2021-08-09,310.1460876464844,316.5,335.0,290.1499938964844,329.0,112410,2021-08-09
2021-08-16,292.8013916015625,298.79998779296875,319.3500061035156,289.29998779296875,316.79998779296875,25021,2021-08-16
2021-08-23,303.1396179199219,309.3500061035156,329.0,283.8500061035156,317.70001220703125,59171,2021-08-23
2021-08-30,297.1620788574219,303.25,322.0,299.5,309.3500061035156,17443,2021-08-30
2021-09-06,295.1042175292969,301.1499938964844,309.0,300.1000061035156,301.0,10282,2021-09-06
2021-09-13,299.4158630371094,305.54998779296875,313.79998779296875,299.25,302.0,22969,2021-09-13
2021-09-20,319.8963317871094,326.45001220703125,362.0,304.0,308.95001220703125,520930,2021-09-20
2021-09-27,320.9679870605469,325.3999938964844,338.3999938964844,317.95001220703125,335.0,39256,2021-09-27
2021-10-04,323.5325927734375,328.0,337.0,321.1000061035156,332.1000061035156,39449,2021-10-04
2021-10-11,319.3404541015625,323.75,330.0,320.1000061035156,328.0,27760,2021-10-11
2021-10-18,314.2112731933594,318.54998779296875,329.79998779296875,315.0,329.79998779296875,26201,2021-10-18
2021-10-25,314.8031005859375,319.1499938964844,324.0,305.0,318.79998779296875,22607,2021-10-25
2021-11-01,319.9322814941406,324.3500061035156,330.0,315.29998779296875,326.79998779296875,16872,2021-11-01
2021-11-08,335.71435546875,340.3500061035156,364.0,318.20001220703125,327.0,88220,2021-11-08
2021-11-15,325.06146240234375,329.54998779296875,348.0,326.25,342.0,39815,2021-11-15
2021-11-22,312.1398620605469,316.45001220703125,339.8999938964844,310.1499938964844,336.1499938964844,33515,2021-11-22
2021-11-29,306.27093505859375,310.5,319.95001220703125,300.0,319.8999938964844,28260,2021-11-29
2021-12-06,308.6382141113281,312.8999938964844,319.95001220703125,305.0,307.04998779296875,12576,2021-12-06
2021-12-13,302.3747253417969,306.54998779296875,315.95001220703125,306.0,311.20001220703125,10143,2021-12-13
2021-12-20,294.13848876953125,298.20001220703125,305.0,283.95001220703125,303.1000061035156,14646,2021-12-20
2021-12-27,317.17041015625,321.54998779296875,326.0,290.29998779296875,300.1499938964844,43305,2021-12-27
2022-01-03,307.75048828125,312.0,327.5,303.0,321.54998779296875,26954,2022-01-03
2022-01-10,310.2164611816406,314.5,324.8999938964844,308.0,317.8999938964844,23587,2022-01-10
2022-01-17,314.8524475097656,319.20001220703125,344.8999938964844,314.6499938964844,321.0,67730,2022-01-17
2022-01-24,311.4001159667969,315.70001220703125,325.0,306.0,319.20001220703125,11064,2022-01-24
2022-01-31,312.0905456542969,316.3999938964844,323.5,310.5,315.8999938964844,12232,2022-01-31
2022-02-07,332.11407470703125,336.70001220703125,375.0,308.79998779296875,317.04998779296875,245129,2022-02-07
2022-02-14,291.7711181640625,295.79998779296875,330.0,285.0,325.1000061035156,77918,2022-02-14
2022-02-21,267.9007568359375,271.6000061035156,291.79998779296875,250.0,288.0,49456,2022-02-21
2022-02-28,273.62176513671875,277.3999938964844,294.95001220703125,268.0,282.0,14552,2022-02-28
2022-03-07,277.7645263671875,281.6000061035156,287.95001220703125,261.8999938964844,276.0,17211,2022-03-07
2022-03-14,276.13702392578125,279.95001220703125,285.75,266.20001220703125,285.0,15661,2022-03-14
2022-03-21,275.6931457519531,279.5,297.0,276.1000061035156,281.0,41193,2022-03-21
2022-03-28,269.57757568359375,273.29998779296875,281.8999938964844,257.0,281.0,29324,2022-03-28
2022-04-04,317.7129211425781,322.1000061035156,330.0,274.45001220703125,276.0,130502,2022-04-04
2022-04-11,313.224853515625,317.54998779296875,327.79998779296875,307.25,324.75,34598,2022-04-11
2022-04-18,304.6927185058594,308.8999938964844,329.0,296.8500061035156,329.0,44849,2022-04-18
2022-04-25,289.6997375488281,293.70001220703125,314.25,288.8999938964844,302.25,25116,2022-04-25
2022-05-02,277.5672607421875,281.3999938964844,310.3999938964844,280.0,290.0,18173,2022-05-02
2022-05-09,257.49444580078125,261.04998779296875,285.54998779296875,254.0,283.0,21265,2022-05-09
2022-05-16,281.5621337890625,285.45001220703125,304.95001220703125,273.0,277.70001220703125,55947,2022-05-16
2022-05-23,282.4498596191406,286.3500061035156,296.0,271.1499938964844,288.5,9112,2022-05-23
2022-05-30,277.9618225097656,281.79998779296875,294.8999938964844,274.45001220703125,282.29998779296875,18649,2022-05-30
2022-06-06,282.4005126953125,286.29998779296875,295.8999938964844,279.0,281.54998779296875,18049,2022-06-06
2022-06-13,258.4808044433594,262.04998779296875,290.54998779296875,256.54998779296875,290.54998779296875,14188,2022-06-13
2022-06-20,264.1524963378906,267.79998779296875,275.5,250.10000610351562,264.75,14873,2022-06-20
2022-06-27,260.8974609375,264.5,276.8500061035156,259.5,270.0,11004,2022-06-27
2022-07-04,262.5249328613281,266.1499938964844,274.3999938964844,260.0,268.45001220703125,9378,2022-07-04
2022-07-11,260.45355224609375,264.04998779296875,272.0,256.5,266.04998779296875,8439,2022-07-11
2022-07-18,276.8768005371094,280.70001220703125,287.3999938964844,265.3999938964844,267.95001220703125,25169,2022-07-18
2022-07-25,279.88525390625,283.75,286.0,271.70001220703125,283.8999938964844,19582,2022-07-25
2022-08-01,273.1285705566406,276.8999938964844,294.0,268.29998779296875,287.95001220703125,25398,2022-08-01
2022-08-08,294.5329895019531,298.6000061035156,314.5,272.8500061035156,274.1000061035156,58652,2022-08-08
2022-08-15,287.8749084472656,291.8500061035156,310.0,290.6499938964844,298.6000061035156,24118,2022-08-15
2022-08-22,296.5550537109375,300.6499938964844,305.79998779296875,284.79998779296875,291.8500061035156,21994,2022-08-22
2022-08-29,305.0379333496094,309.25,311.79998779296875,279.3500061035156,295.0,28742,2022-08-29
2022-09-05,351.39776611328125,356.25,370.0,305.0,310.0,153423,2022-09-05
2022-09-12,364.96051025390625,370.0,416.0,350.0,358.95001220703125,353291,2022-09-12
2022-09-19,361.7547912597656,366.75,380.0,351.29998779296875,378.0,59892,2022-09-19
2022-09-26,333.6009216308594,336.3999938964844,365.95001220703125,330.29998779296875,360.70001220703125,42284,2022-09-26
2022-10-03,343.31939697265625,346.20001220703125,352.95001220703125,331.3500061035156,338.3999938964844,21431,2022-10-03
2022-10-10,327.75,330.5,351.6000061035156,327.0,332.20001220703125,19890,2022-10-10
2022-10-17,316.74237060546875,319.3999938964844,337.45001220703125,315.1499938964844,335.0,13016,2022-10-17
2022-10-24,325.0229187011719,327.75,330.0,312.20001220703125,324.0,11464,2022-10-24
2022-10-31,320.0644836425781,322.75,329.0,314.5,321.1000061035156,15043,2022-10-31
2022-11-07,331.1217041015625,333.8999938964844,340.0,319.0,325.0,25830,2022-11-07
2022-11-14,305.7843322753906,308.3500061035156,345.0,300.0,324.8500061035156,48969,2022-11-14
2022-11-21,288.82659912109375,291.25,317.79998779296875,286.04998779296875,308.3500061035156,37742,2022-11-21
2022-11-28,301.42095947265625,303.95001220703125,308.95001220703125,288.75,291.29998779296875,20548,2022-11-28
2022-12-05,300.8259582519531,303.3500061035156,310.0,298.8500061035156,305.0,20822,2022-12-05
2022-12-12,298.89215087890625,301.3999938964844,311.0,296.5,307.8500061035156,23094,2022-12-12
2022-12-19,277.025634765625,279.3500061035156,310.0,277.04998779296875,304.8999938964844,18070,2022-12-19
2022-12-26,301.8671875,304.3999938964844,305.95001220703125,279.04998779296875,283.45001220703125,13978,2022-12-26
2023-01-02,303.5034484863281,306.04998779296875,310.0,292.1000061035156,304.6000061035156,23137,2023-01-02
2023-01-09,302.5613708496094,305.1000061035156,319.79998779296875,298.45001220703125,304.29998779296875,16838,2023-01-09
2023-01-16,299.3384094238281,301.8500061035156,309.79998779296875,299.04998779296875,308.6000061035156,8699,2023-01-16
2023-01-23,293.5866394042969,296.04998779296875,308.0,294.5,300.6000061035156,4210,2023-01-23
2023-01-30,291.95037841796875,294.3999938964844,305.0,288.04998779296875,299.1000061035156,6772,2023-01-30
2023-02-06,284.7607116699219,287.1499938964844,298.75,279.0,298.75,15882,2023-02-06
2023-02-13,279.7031555175781,282.04998779296875,293.8500061035156,276.04998779296875,293.75,10578,2023-02-13
2023-02-20,264.77838134765625,267.0,287.95001220703125,265.0,285.0,10155,2023-02-20
2023-02-27,268.8442687988281,271.1000061035156,279.0,259.20001220703125,270.1000061035156,12444,2023-02-27
2023-03-06,269.4888610839844,271.75,279.8999938964844,261.54998779296875,277.95001220703125,16583,2023-03-06
2023-03-13,259.1754150390625,261.3500061035156,273.8999938964844,256.0,267.29998779296875,13115,2023-03-13
2023-03-20,254.1674041748047,256.29998779296875,267.79998779296875,254.39999389648438,260.0,15581,2023-03-20
2023-03-27,245.73814392089844,247.8000030517578,256.04998779296875,240.0,256.04998779296875,17383,2023-03-27
2023-04-03,255.1094970703125,257.25,259.54998779296875,243.5,247.0,11121,2023-04-03
2023-04-10,270.5301208496094,272.79998779296875,278.5,255.0500030517578,260.95001220703125,22345,2023-04-10
2023-04-17,267.90216064453125,270.1499938964844,276.8500061035156,266.20001220703125,276.75,10773,2023-04-17
2023-04-24,290.2149353027344,292.6499938964844,295.0,271.0,271.0,16613,2023-04-24
2023-05-01,291.70245361328125,294.1499938964844,298.8999938964844,285.04998779296875,292.6499938964844,13294,2023-05-01
2023-05-08,296.9087829589844,299.3999938964844,305.0,295.0,298.3999938964844,15932,2023-05-08
2023-05-15,297.5038146972656,300.0,307.95001220703125,292.95001220703125,302.0,18946,2023-05-15
2023-05-22,293.6858215332031,296.1499938964844,326.8999938964844,294.95001220703125,308.79998779296875,59385,2023-05-22
2023-05-29,317.4365539550781,320.1000061035156,325.0,308.25,324.0,74426,2023-05-29
2023-06-05,314.6102600097656,317.25,342.0,315.0,321.0,89320,2023-06-05
2023-06-12,331.17132568359375,333.95001220703125,350.0,314.0,317.25,121597,2023-06-12
2023-06-19,333.25384521484375,336.04998779296875,355.0,327.25,334.1000061035156,80424,2023-06-19
2023-06-26,353.2361755371094,356.20001220703125,390.5,328.0,335.8500061035156,470580,2023-06-26
2023-07-03,344.60858154296875,347.5,364.75,345.0,357.29998779296875,48225,2023-07-03
2023-07-10,357.05413818359375,360.04998779296875,364.1000061035156,340.0,353.8500061035156,61068,2023-07-10
2023-07-17,366.47509765625,369.54998779296875,382.0,347.79998779296875,364.8999938964844,71108,2023-07-17
2023-07-24,383.8790588378906,387.1000061035156,389.8999938964844,361.0,369.8999938964844,102600,2023-07-24
2023-07-31,368.45843505859375,371.54998779296875,399.8999938964844,363.45001220703125,399.0,113335,2023-07-31
2023-08-07,424.7858581542969,428.3500061035156,468.79998779296875,365.1000061035156,372.0,1066428,2023-08-07
2023-08-14,402.27471923828125,405.6499938964844,442.95001220703125,400.3500061035156,417.5,201802,2023-08-14
2023-08-21,423.8933410644531,427.45001220703125,431.6000061035156,401.20001220703125,405.6499938964844,140176,2023-08-21
2023-08-28,417.8440856933594,421.3500061035156,440.3999938964844,401.0,429.0,144556,2023-08-28
2023-09-04,457.9574890136719,461.79998779296875,494.1499938964844,437.0,438.0,750086,2023-09-04
2023-09-11,443.1814880371094,446.8999938964844,483.0,430.20001220703125,467.8999938964844,121722,2023-09-11
2023-09-18,409.6627197265625,413.1000061035156,452.3999938964844,403.54998779296875,450.0,112770,2023-09-18
2023-09-25,418.8529052734375,420.3500061035156,428.0,401.79998779296875,415.0,98012,2023-09-25
2023-10-02,410.4329833984375,411.8999938964844,420.3500061035156,400.3500061035156,420.3500061035156,27633,2023-10-02
2023-10-09,407.1447448730469,408.6000061035156,414.0,402.54998779296875,414.0,29453,2023-10-09
2023-10-16,417.0094909667969,418.5,432.45001220703125,408.8999938964844,413.95001220703125,56224,2023-10-16
2023-10-23,398.4757385253906,399.8999938964844,425.0,385.95001220703125,425.0,34500,2023-10-23
2023-10-30,401.8138122558594,403.25,412.0,391.25,412.0,20330,2023-10-30
2023-11-06,405.5006408691406,406.95001220703125,421.0,401.6000061035156,418.0,53945,2023-11-06
2023-11-13,461.7994079589844,463.45001220703125,475.0,439.0,439.6499938964844,169278,2023-11-13
2023-11-20,462.04852294921875,463.70001220703125,490.45001220703125,445.0,463.45001220703125,182557,2023-11-20
2023-11-27,449.9916076660156,451.6000061035156,475.0,450.0,463.70001220703125,72726,2023-11-27
2023-12-04,455.272705078125,456.8999938964844,480.0,452.0,455.0,189508,2023-12-04
2023-12-11,448.4969482421875,450.1000061035156,465.8999938964844,445.0,464.95001220703125,52596,2023-12-11
2023-12-18,438.5823669433594,440.1499938964844,455.0,420.6499938964844,455.0,67740,2023-12-18
2023-12-25,450.5894775390625,452.20001220703125,462.45001220703125,434.6000061035156,440.1499938964844,51551,2023-12-25
2024-01-01,450.6392822265625,452.25,465.1000061035156,442.04998779296875,452.3999938964844,72212,2024-01-01
2024-01-08,472.0129089355469,473.70001220703125,494.45001220703125,445.95001220703125,450.29998779296875,103665,2024-01-08
2024-01-15,446.6535339355469,448.25,474.95001220703125,439.1000061035156,473.70001220703125,64638,2024-01-15
2024-01-22,435.6429138183594,437.20001220703125,461.75,430.04998779296875,448.25,27663,2024-01-22
2024-01-29,435.443603515625,437.0,448.0,427.79998779296875,438.0,44077,2024-01-29
2024-02-05,434.7959289550781,436.3500061035156,448.0,423.1000061035156,437.8500061035156,79658,2024-02-05
2024-02-12,407.74261474609375,409.20001220703125,440.0,399.0,439.0,79477,2024-02-12
2024-02-19,440.0770263671875,441.6499938964844,469.0,414.04998779296875,423.0,235202,2024-02-19
2024-02-26,421.6927490234375,423.20001220703125,449.95001220703125,415.8999938964844,441.6499938964844,47946,2024-02-26
2024-03-04,419.1518249511719,420.6499938964844,429.95001220703125,411.3999938964844,429.0,29244,2024-03-04
2024-03-11,402.9596862792969,404.3999938964844,439.20001220703125,375.0,439.20001220703125,45177,2024-03-11
2024-03-18,395.4864196777344,396.8999938964844,417.1000061035156,388.95001220703125,416.6499938964844,29198,2024-03-18
2024-03-25,387.8138427734375,389.20001220703125,406.5,383.75,396.8999938964844,293949,2024-03-25
2024-04-01,416.3119812011719,417.79998779296875,428.95001220703125,395.04998779296875,399.70001220703125,55508,2024-04-01
2024-04-08,422.58953857421875,424.1000061035156,450.0,421.25,426.0,94962,2024-04-08
2024-04-15,413.5219421386719,415.0,431.3999938964844,403.3999938964844,420.0,60284,2024-04-15
2024-04-22,422.19097900390625,423.70001220703125,431.45001220703125,411.6000061035156,416.5,31101,2024-04-22
2024-04-29,421.2443542480469,422.75,440.0,409.6000061035156,440.0,28333,2024-04-29
2024-05-06,410.6322937011719,412.1000061035156,428.95001220703125,402.25,424.70001220703125,17873,2024-05-06
2024-05-13,415.7141418457031,417.20001220703125,435.0,393.0,415.0,23789,2024-05-13
2024-05-20,447.5503234863281,449.1499938964844,474.0,412.95001220703125,418.04998779296875,128072,2024-05-20
2024-05-27,420.8457946777344,422.3500061035156,462.0,420.1000061035156,457.6499938964844,54332,2024-05-27
2024-06-03,413.2230224609375,414.70001220703125,440.95001220703125,382.3500061035156,434.79998779296875,66759,2024-06-03
2024-06-10,457.51470947265625,459.1499938964844,468.0,410.6499938964844,426.79998779296875,109322,2024-06-10
2024-06-17,469.7709045410156,471.45001220703125,494.0,452.3500061035156,461.6000061035156,148292,2024-06-17
2024-06-24,515.25830078125,517.0999755859375,540.0,440.0,471.0,690723,2024-06-24
2024-07-01,541.0661010742188,543.0,554.0,519.0,521.0499877929688,329880,2024-07-01
2024-07-08,610.8665771484375,613.0499877929688,650.0,545.0999755859375,545.7999877929688,723483,2024-07-08
2024-07-15,551.6282958984375,553.5999755859375,627.0,541.1500244140625,613.7999877929688,108980,2024-07-15
2024-07-22,553.322265625,555.2999877929688,575.0,532.5999755859375,553.5999755859375,81056,2024-07-22
2024-07-29,578.5321655273438,580.5999755859375,620.0,556.6500244140625,556.6500244140625,93998,2024-07-29
2024-08-05,570.5108032226562,572.5499877929688,590.9500122070312,537.3499755859375,566.5,82587,2024-08-05
2024-08-12,543.6567993164062,545.5999755859375,596.9500122070312,535.5499877929688,567.2999877929688,76868,2024-08-12
2024-08-19,615.0516357421875,617.25,670.0,545.6500244140625,548.5,559509,2024-08-19
2024-08-26,589.8417358398438,591.9500122070312,642.0,578.0499877929688,625.0,67677,2024-08-26
2024-09-02,580.923583984375,583.0,633.9500122070312,572.0999755859375,607.0,196094,2024-09-02
2024-09-09,590.4893798828125,592.5999755859375,616.4500122070312,562.0999755859375,580.0,78203,2024-09-09
2024-09-16,565.6781005859375,567.7000122070312,608.9000244140625,553.5499877929688,601.5,62405,2024-09-16
2024-09-23,564.0,564.0,578.0,560.0,570.7000122070312,28827,2024-09-23
2024-09-30,548.5999755859375,548.5999755859375,599.0,543.0,564.0,45628,2024-09-30
2024-10-07,544.5499877929688,544.5499877929688,559.9500122070312,518.0,558.0,31585,2024-10-07
2024-10-14,509.5,509.5,556.5499877929688,500.1499938964844,547.4000244140625,51340,2024-10-14
2024-10-21,454.1000061035156,454.1000061035156,512.1500244140625,441.0,504.8999938964844,60484,2024-10-21
2024-10-28,473.6499938964844,473.6499938964844,482.0,446.0,450.0,38171,2024-10-28
2024-11-04,486.75,486.75,497.3999938964844,465.0,484.1000061035156,55491,2024-11-04
2024-11-11,450.75,450.75,496.0,437.1000061035156,490.5,30760,2024-11-11
2024-11-18,444.29998779296875,444.29998779296875,463.8999938964844,427.0,451.79998779296875,22556,2024-11-18
2024-11-25,468.6499938964844,468.6499938964844,488.0,444.29998779296875,444.29998779296875,32781,2024-11-25
2024-12-02,472.04998779296875,472.04998779296875,495.0,461.6000061035156,481.20001220703125,42341,2024-12-02
2024-12-09,580.5,580.5,647.9500122070312,469.0,481.0,598320,2024-12-09
2024-12-16,543.5499877929688,543.5499877929688,585.0999755859375,533.0,580.5,68134,2024-12-16
2024-12-23,551.6500244140625,551.6500244140625,598.9000244140625,524.25,543.0,70263,2024-12-23
2024-12-30,560.7000122070312,560.7000122070312,598.0,546.0999755859375,552.0,51088,2024-12-30
2025-01-06,489.45001220703125,489.45001220703125,563.5499877929688,487.3500061035156,560.0,52602,2025-01-06
2025-01-13,506.1000061035156,506.1000061035156,517.6500244140625,450.8999938964844,492.0,47232,2025-01-13
2025-01-20,463.70001220703125,463.70001220703125,515.0,460.3999938964844,505.1000061035156,24141,2025-01-20
2025-01-27,431.04998779296875,431.04998779296875,466.8999938964844,424.29998779296875,463.04998779296875,62388,2025-01-27
2025-02-03,447.1000061035156,447.1000061035156,453.8999938964844,420.1000061035156,438.95001220703125,31219,2025-02-03
2025-02-10,454.04998779296875,454.04998779296875,469.0,405.1000061035156,444.54998779296875,60400,2025-02-10
2025-02-17,464.6000061035156,464.6000061035156,472.95001220703125,435.25,454.04998779296875,26634,2025-02-17
2025-02-24,438.70001220703125,438.70001220703125,467.1499938964844,435.0,461.04998779296875,8307,2025-02-24
2025-03-03,459.6000061035156,459.6000061035156,483.04998779296875,423.04998779296875,456.5,33132,2025-03-03
2025-03-10,434.8500061035156,434.8500061035156,463.20001220703125,424.20001220703125,463.20001220703125,15695,2025-03-10
2025-03-17,459.29998779296875,459.29998779296875,469.0,418.0,437.3500061035156,41382,2025-03-17
2025-03-24,430.8500061035156,430.8500061035156,479.6499938964844,420.04998779296875,459.29998779296875,48194,2025-03-24
2025-03-31,428.6499938964844,428.6499938964844,447.3999938964844,425.0,430.8500061035156,11702,2025-03-31
2025-04-07,427.1000061035156,427.1000061035156,443.0,401.75,422.29998779296875,10103,2025-04-07
2025-04-14,439.95001220703125,439.95001220703125,451.0,427.1000061035156,427.1000061035156,13470,2025-04-14
2025-04-21,427.54998779296875,427.54998779296875,456.95001220703125,424.95001220703125,440.0,21766,2025-04-21
2025-04-28,416.8999938964844,416.8999938964844,442.0,405.6000061035156,434.0,21250,2025-04-28
2025-05-05,415.45001220703125,415.45001220703125,440.0,406.0,422.0,30250,2025-05-05
2025-05-12,441.1000061035156,441.1000061035156,455.45001220703125,425.8999938964844,428.0,25045,2025-05-12
2025-05-19,458.6499938964844,458.6499938964844,474.1499938964844,430.20001220703125,441.1000061035156,48190,2025-05-19
2025-05-26,508.70001220703125,508.70001220703125,518.7999877929688,456.95001220703125,458.0,130624,2025-05-26
2025-06-02,498.95001220703125,498.95001220703125,511.8999938964844,475.0,502.8500061035156,58699,2025-06-02
2025-06-09,499.54998779296875,499.54998779296875,537.75,491.8500061035156,510.0,49792,2025-06-09
2025-06-16,478.20001220703125,478.20001220703125,514.75,478.0,490.5,30474,2025-06-16
2025-06-23,490.54998779296875,490.54998779296875,509.45001220703125,466.6000061035156,478.20001220703125,38181,2025-06-23
2025-06-30,484.3500061035156,484.3500061035156,502.8999938964844,475.0,497.8999938964844,26285,2025-06-30
2025-07-07,481.20001220703125,481.20001220703125,495.8999938964844,470.5,489.6000061035156,28611,2025-07-07
2025-07-14,477.1499938964844,477.1499938964844,488.95001220703125,475.0,475.0,5785,2025-07-14
