Date,Adj Close_BANCOINDIA.NS,Close_BANCOINDIA.NS,High_BANCOINDIA.NS,Low_BANCOINDIA.NS,Open_BANCOINDIA.NS,Volume_BANCOINDIA.NS,Date
2020-07-13,34.64421844482422,41.650001525878906,43.0,40.67499923706055,42.0,815384,2020-07-13
2020-07-20,34.56103515625,41.54999923706055,43.224998474121094,41.04999923706055,42.150001525878906,1762048,2020-07-20
2020-07-27,32.85586166381836,39.5,41.70000076293945,38.92499923706055,41.349998474121094,1268118,2020-07-27
2020-08-03,34.26991271972656,41.20000076293945,42.349998474121094,38.724998474121094,39.0,1678476,2020-08-03
2020-08-10,35.62157440185547,42.82500076293945,46.45000076293945,40.70000076293945,41.67499923706055,5281050,2020-08-10
2020-08-17,40.36280059814453,48.525001525878906,49.0,42.67499923706055,43.375,5847774,2020-08-17
2020-08-24,40.34199905395508,48.5,53.474998474121094,46.82500076293945,48.900001525878906,4275806,2020-08-24
2020-08-31,38.387290954589844,46.150001525878906,49.17499923706055,44.099998474121094,49.0,1633574,2020-08-31
2020-09-07,37.09800720214844,44.599998474121094,46.599998474121094,43.474998474121094,46.45000076293945,771952,2020-09-07
2020-09-14,37.597084045410156,45.20000076293945,47.5,44.599998474121094,45.125,1206138,2020-09-14
2020-09-21,36.307804107666016,43.650001525878906,46.0,41.650001525878906,45.04999923706055,695052,2020-09-21
2020-09-28,37.285160064697266,44.82500076293945,45.474998474121094,43.525001525878906,44.70000076293945,483588,2020-09-28
2020-10-05,38.408084869384766,46.17499923706055,47.0,44.599998474121094,45.32500076293945,961428,2020-10-05
2020-10-12,37.38914108276367,44.95000076293945,46.75,44.0,46.25,347936,2020-10-12
2020-10-19,38.72000503540039,46.54999923706055,47.32500076293945,43.900001525878906,45.400001525878906,623376,2020-10-19
2020-10-26,37.43072509765625,45.0,48.900001525878906,44.75,47.375,2123092,2020-10-26
2020-11-02,38.07536697387695,45.775001525878906,46.45000076293945,44.45000076293945,46.45000076293945,447660,2020-11-02
2020-11-09,47.12112808227539,56.650001525878906,57.42499923706055,45.525001525878906,46.0,6142460,2020-11-09
2020-11-16,49.32537841796875,59.29999923706055,62.42499923706055,52.25,53.42499923706055,4672848,2020-11-16
2020-11-23,53.52593231201172,64.3499984741211,67.25,59.04999923706055,59.79999923706055,4208530,2020-11-23
2020-11-30,55.54304122924805,66.7750015258789,69.0,63.75,64.3499984741211,2285432,2020-11-30
2020-12-07,59.223724365234375,71.19999694824219,72.0,63.525001525878906,67.25,4376266,2020-12-07
2020-12-14,56.52039337158203,67.94999694824219,74.4000015258789,67.0,72.0999984741211,3250582,2020-12-14
2020-12-21,56.22926712036133,67.5999984741211,69.94999694824219,60.0,67.94999694824219,2202252,2020-12-21
2020-12-28,60.94969940185547,73.2750015258789,74.94999694824219,66.5,68.1500015258789,2969480,2020-12-28
2021-01-04,59.36928939819336,71.375,74.5,69.4749984741211,73.07499694824219,2485260,2021-01-04
2021-01-11,57.68490982055664,69.3499984741211,72.0,68.42500305175781,71.9749984741211,1585918,2021-01-11
2021-01-18,58.891014099121094,70.80000305175781,76.9749984741211,67.5250015258789,69.94999694824219,4704590,2021-01-18
2021-01-25,56.728336334228516,68.19999694824219,72.7750015258789,67.05000305175781,71.375,1672808,2021-01-25
2021-02-01,65.35820770263672,78.57499694824219,79.32499694824219,67.5,68.75,3440244,2021-02-01
2021-02-08,65.33740997314453,78.55000305175781,87.4000015258789,74.44999694824219,78.75,6387164,2021-02-08
2021-02-15,63.19554138183594,75.9749984741211,81.0,74.82499694824219,80.05000305175781,1734122,2021-02-15
2021-02-22,64.19368743896484,77.17500305175781,78.2249984741211,74.07499694824219,76.94999694824219,1040188,2021-02-22
2021-03-01,63.40348434448242,76.2249984741211,79.75,75.75,77.5,1377276,2021-03-01
2021-03-08,63.25792694091797,76.05000305175781,77.82499694824219,74.875,76.5,1106510,2021-03-08
2021-03-15,59.70201110839844,71.7750015258789,83.0,69.05000305175781,76.44999694824219,4128326,2021-03-15
2021-03-22,59.161338806152344,71.125,75.5,69.75,72.5,1163530,2021-03-22
2021-03-29,61.407188415527344,73.82499694824219,74.17500305175781,70.0250015258789,71.125,557632,2021-03-29
2021-04-05,60.824928283691406,73.125,74.1500015258789,69.5,74.1500015258789,1045542,2021-04-05
2021-04-12,60.513004302978516,72.75,73.94999694824219,68.0,72.3499984741211,1043802,2021-04-12
2021-04-19,59.202938079833984,71.17500305175781,72.17500305175781,68.125,71.5,1054698,2021-04-19
2021-04-26,64.63038635253906,77.69999694824219,83.75,71.1500015258789,71.17500305175781,4666264,2021-04-26
2021-05-03,63.13316345214844,75.9000015258789,80.0999984741211,75.5,77.05000305175781,1166138,2021-05-03
2021-05-10,61.55274963378906,74.0,77.7750015258789,73.5,76.125,873192,2021-05-10
2021-05-17,68.74776458740234,82.6500015258789,83.69999694824219,73.94999694824219,74.125,3569126,2021-05-17
2021-05-24,64.92151641845703,78.05000305175781,89.5,76.9749984741211,83.5250015258789,5756716,2021-05-24
2021-05-31,68.41504669189453,82.25,83.55000305175781,76.94999694824219,78.5,1741924,2021-05-31
2021-06-07,70.78565979003906,85.0999984741211,86.5,81.67500305175781,82.8499984741211,2215542,2021-06-07
2021-06-14,77.10729217529297,92.69999694824219,96.19999694824219,82.8499984741211,85.5999984741211,7130856,2021-06-14
2021-06-21,79.76904296875,95.9000015258789,99.94999694824219,89.0,90.5,5042856,2021-06-21
2021-06-28,66.89702606201172,80.42500305175781,85.875,78.55000305175781,85.0,5570838,2021-06-28
2021-07-05,65.73251342773438,79.0250015258789,82.2249984741211,78.0250015258789,80.1500015258789,1772194,2021-07-05
2021-07-12,68.35265350341797,82.17500305175781,84.69999694824219,78.625,79.3499984741211,2709122,2021-07-12
2021-07-19,68.51901245117188,82.375,83.875,78.17500305175781,80.57499694824219,1653630,2021-07-19
2021-07-26,71.18075561523438,85.57499694824219,87.94999694824219,80.0,82.30000305175781,3816174,2021-07-26
2021-08-02,68.60220336914062,82.4749984741211,88.5,80.625,86.5,3071108,2021-08-02
2021-08-09,68.9972915649414,82.94999694824219,83.625,73.0999984741211,82.5,2457498,2021-08-09
2021-08-16,74.90303802490234,90.05000305175781,103.44999694824219,88.7750015258789,90.0999984741211,16437334,2021-08-16
2021-08-23,88.39888763427734,106.2750015258789,108.5,88.7249984741211,92.5,11144460,2021-08-23
2021-08-30,89.54261779785156,107.6500015258789,112.55000305175781,105.0,106.1500015258789,8533770,2021-08-30
2021-09-06,87.01465606689453,103.6500015258789,109.82499694824219,101.0,107.57499694824219,2112470,2021-09-06
2021-09-13,85.37762451171875,101.69999694824219,108.7249984741211,99.5,103.6500015258789,3139358,2021-09-13
2021-09-20,83.71959686279297,99.7249984741211,104.4749984741211,96.42500305175781,100.875,2237502,2021-09-20
2021-09-27,80.9282455444336,96.4000015258789,102.5,95.55000305175781,102.5,1593422,2021-09-27
2021-10-04,84.87390899658203,101.0999984741211,102.32499694824219,96.625,96.9000015258789,1719608,2021-10-04
2021-10-11,82.06157684326172,97.75,101.9000015258789,96.25,101.9000015258789,1067092,2021-10-11
2021-10-18,77.947998046875,92.8499984741211,99.92500305175781,92.0999984741211,98.67500305175781,1084824,2021-10-18
2021-10-25,77.25540924072266,92.0250015258789,95.6500015258789,88.5250015258789,93.0,620960,2021-10-25
2021-11-01,80.15170288085938,95.4749984741211,97.5,91.25,92.44999694824219,491902,2021-11-01
2021-11-08,82.20848846435547,97.92500305175781,108.3499984741211,95.19999694824219,95.5250015258789,3267526,2021-11-08
2021-11-15,77.67516326904297,92.5250015258789,98.5,90.80000305175781,97.92500305175781,1057464,2021-11-15
2021-11-22,73.22578430175781,87.2249984741211,92.7249984741211,85.2750015258789,92.5250015258789,1905770,2021-11-22
2021-11-29,73.35171508789062,87.375,89.5,83.0250015258789,85.5,839416,2021-11-29
2021-12-06,75.28257751464844,89.67500305175781,91.1500015258789,86.0,87.375,979230,2021-12-06
2021-12-13,71.52578735351562,85.19999694824219,90.42500305175781,85.0250015258789,90.0,718162,2021-12-13
2021-12-20,71.90357208251953,85.6500015258789,86.9749984741211,81.17500305175781,84.82499694824219,630704,2021-12-20
2021-12-27,72.49121856689453,86.3499984741211,88.9749984741211,83.375,85.05000305175781,649148,2021-12-27
2022-01-03,79.83688354492188,95.0999984741211,99.8499984741211,86.94999694824219,87.5,2616170,2022-01-03
2022-01-10,79.14429473876953,94.2750015258789,98.0250015258789,93.2750015258789,95.5250015258789,895214,2022-01-10
2022-01-17,76.75171661376953,91.42500305175781,99.4000015258789,90.25,94.25,1302908,2022-01-17
2022-01-24,74.6529541015625,88.92500305175781,91.42500305175781,85.125,91.42500305175781,484092,2022-01-24
2022-01-31,75.5973892211914,90.05000305175781,93.2249984741211,88.5,89.30000305175781,569052,2022-01-31
2022-02-07,70.39246368408203,83.8499984741211,86.57499694824219,78.05000305175781,84.5,2638364,2022-02-07
2022-02-14,66.44679260253906,79.1500015258789,85.0,77.5,82.5,697258,2022-02-14
2022-02-21,60.591251373291016,72.17500305175781,79.0,68.2750015258789,77.5,1182654,2022-02-21
2022-02-28,58.57643127441406,69.7750015258789,74.2249984741211,69.2249984741211,72.17500305175781,585464,2022-02-28
2022-03-07,58.72334671020508,69.94999694824219,72.5,66.57499694824219,69.0,1083978,2022-03-07
2022-03-14,61.388771057128906,73.125,73.4749984741211,68.5,70.0999984741211,729818,2022-03-14
2022-03-21,57.6739616394043,68.69999694824219,77.0,68.5,76.125,1137792,2022-03-21
2022-03-28,59.185081481933594,70.5,70.8499984741211,66.2750015258789,68.0,1219616,2022-03-28
2022-04-04,61.24186325073242,72.94999694824219,73.94999694824219,68.7249984741211,70.0,1238428,2022-04-04
2022-04-11,60.40235900878906,71.94999694824219,73.94999694824219,70.0,73.32499694824219,435188,2022-04-11
2022-04-18,62.354209899902344,74.2750015258789,75.9749984741211,69.5,72.375,890048,2022-04-18
2022-04-25,59.185081481933594,70.5,73.67500305175781,70.0,73.67500305175781,406990,2022-04-25
2022-05-02,55.42829895019531,66.0250015258789,70.5,64.875,70.0999984741211,541428,2022-05-02
2022-05-09,50.95793151855469,60.70000076293945,66.125,59.04999923706055,65.75,715580,2022-05-09
2022-05-16,53.707305908203125,63.974998474121094,65.625,59.92499923706055,61.599998474121094,401290,2022-05-16
2022-05-23,63.7393913269043,75.92500305175781,75.92500305175781,61.125,64.30000305175781,2149976,2022-05-23
2022-05-30,70.47640991210938,83.94999694824219,89.19999694824219,80.125,85.0,5269536,2022-05-30
2022-06-06,70.9801254272461,84.55000305175781,86.4749984741211,83.625,84.4749984741211,725676,2022-06-06
2022-06-13,66.86653900146484,79.6500015258789,84.9749984741211,78.7750015258789,84.55000305175781,735070,2022-06-13
2022-06-20,71.52578735351562,85.19999694824219,85.5,75.875,80.0,877124,2022-06-20
2022-06-27,73.58258819580078,87.6500015258789,94.0,84.6500015258789,86.07499694824219,2171060,2022-06-27
2022-07-04,75.26158905029297,89.6500015258789,94.17500305175781,88.0,88.0,1372612,2022-07-04
2022-07-11,74.5899887084961,88.8499984741211,92.0,87.05000305175781,89.0,764114,2022-07-11
2022-07-18,77.00355529785156,91.7249984741211,93.30000305175781,88.6500015258789,90.0,1154098,2022-07-18
2022-07-25,78.9344253540039,94.0250015258789,96.19999694824219,91.625,94.25,1483738,2022-07-25
2022-08-01,81.93565368652344,97.5999984741211,98.5999984741211,94.69999694824219,94.69999694824219,1655574,2022-08-01
2022-08-08,78.17887115478516,93.125,98.375,90.0,97.5,1301800,2022-08-08
2022-08-15,94.5911865234375,112.67500305175781,114.67500305175781,93.125,93.125,6653076,2022-08-15
2022-08-22,108.56893157958984,129.3249969482422,133.0,110.0,114.5,10890888,2022-08-22
2022-08-29,106.74300384521484,127.1500015258789,134.97500610351562,120.92500305175781,126.0,7876640,2022-08-29
2022-09-05,87.3084716796875,104.0,129.97500610351562,103.57499694824219,129.6750030517578,5541722,2022-09-05
2022-09-12,92.38827514648438,101.4749984741211,106.25,100.625,104.4749984741211,2224050,2022-09-12
2022-09-19,85.46883392333984,93.875,103.32499694824219,93.5250015258789,103.32499694824219,1868072,2022-09-19
2022-09-26,83.64793395996094,91.875,95.0,88.5,93.7249984741211,1530128,2022-09-26
2022-10-03,83.78449249267578,92.0250015258789,94.125,89.25,92.3499984741211,1305420,2022-10-03
2022-10-10,82.44158172607422,90.55000305175781,94.0,88.80000305175781,93.75,1299796,2022-10-10
2022-10-17,81.48560333251953,89.5,91.44999694824219,88.80000305175781,90.75,555712,2022-10-17
2022-10-24,86.10615539550781,94.57499694824219,98.5250015258789,89.375,90.9000015258789,1409520,2022-10-24
2022-10-31,88.88304138183594,97.625,99.2249984741211,94.7249984741211,95.0,990398,2022-10-31
2022-11-07,87.97258758544922,96.625,99.75,95.75,98.0999984741211,689492,2022-11-07
2022-11-14,93.84500885009766,103.07499694824219,106.8499984741211,96.9000015258789,99.4749984741211,2405114,2022-11-14
2022-11-21,91.15917205810547,100.125,103.94999694824219,99.0250015258789,103.05000305175781,730224,2022-11-21
2022-11-28,93.16216278076172,102.32499694824219,104.19999694824219,99.4749984741211,101.1500015258789,910622,2022-11-28
2022-12-05,91.81925201416016,100.8499984741211,106.8499984741211,100.17500305175781,102.625,924108,2022-12-05
2022-12-12,89.79348754882812,98.625,102.4749984741211,98.1500015258789,100.75,789550,2022-12-12
2022-12-19,82.21397399902344,90.30000305175781,99.4000015258789,89.5,99.17500305175781,1176442,2022-12-19
2022-12-26,91.06812286376953,100.0250015258789,104.25,89.125,91.0,1527508,2022-12-26
2023-01-02,91.06812286376953,100.0250015258789,101.4000015258789,97.05000305175781,101.1500015258789,584654,2023-01-02
2023-01-09,91.04536437988281,100.0,103.19999694824219,99.0999984741211,100.6500015258789,622194,2023-01-09
2023-01-16,91.18193817138672,100.1500015258789,102.4000015258789,99.0,100.25,558866,2023-01-16
2023-01-23,87.15316772460938,95.7249984741211,101.1500015258789,95.0,101.1500015258789,600356,2023-01-23
2023-01-30,88.95132446289062,97.69999694824219,103.5999984741211,95.05000305175781,96.25,803842,2023-01-30
2023-02-06,98.01033782958984,107.6500015258789,111.4000015258789,97.25,98.94999694824219,2551230,2023-02-06
2023-02-13,109.8689956665039,120.67500305175781,123.94999694824219,106.625,108.0,8431980,2023-02-13
2023-02-20,103.85999298095703,114.07499694824219,122.75,111.25,121.25,1738822,2023-02-20
2023-02-27,109.4005126953125,116.0250015258789,117.0,106.7249984741211,112.92500305175781,1252282,2023-02-27
2023-03-06,116.96733093261719,124.05000305175781,125.5999984741211,115.55000305175781,116.0250015258789,1685184,2023-03-06
2023-03-13,108.6933364868164,115.2750015258789,126.25,114.5250015258789,125.6500015258789,1838550,2023-03-13
2023-03-20,107.58541870117188,114.0999984741211,118.375,111.0999984741211,114.5250015258789,700888,2023-03-20
2023-03-27,105.53460693359375,111.92500305175781,114.6500015258789,103.94999694824219,114.0999984741211,1076446,2023-03-27
2023-04-03,107.84471893310547,114.375,116.3499984741211,111.0,112.92500305175781,455702,2023-04-03
2023-04-10,106.00605773925781,112.42500305175781,115.75,111.8499984741211,114.82499694824219,594482,2023-04-10
2023-04-17,112.488525390625,119.30000305175781,124.7750015258789,110.2750015258789,111.32499694824219,1545644,2023-04-17
2023-04-24,121.7525634765625,129.125,131.0,117.55000305175781,119.8499984741211,3036508,2023-04-24
2023-05-01,119.25386810302734,126.4749984741211,132.5,125.1500015258789,129.125,1576084,2023-05-01
2023-05-08,127.33927917480469,135.0500030517578,139.39999389648438,125.0250015258789,129.02499389648438,4275780,2023-05-08
2023-05-15,129.03651428222656,136.85000610351562,146.5,133.4499969482422,135.375,4539426,2023-05-15
2023-05-22,125.4770278930664,133.0749969482422,141.5,125.55000305175781,141.5,4197762,2023-05-22
2023-05-29,134.26962280273438,142.39999389648438,145.35000610351562,131.10000610351562,133.5749969482422,2804010,2023-05-29
2023-06-05,140.58709716796875,149.10000610351562,160.9499969482422,142.39999389648438,142.5,6991590,2023-06-05
2023-06-12,144.61801147460938,153.375,155.39999389648438,148.0,149.125,1682320,2023-06-12
2023-06-19,143.06222534179688,151.72500610351562,159.14999389648438,148.9250030517578,154.02499389648438,1694080,2023-06-19
2023-06-26,142.07215881347656,150.6750030517578,154.02499389648438,149.0749969482422,152.5,619432,2023-06-26
2023-07-03,144.7830047607422,153.5500030517578,156.39999389648438,149.3000030517578,151.5,1275200,2023-07-03
2023-07-10,147.98887634277344,156.9499969482422,163.5,150.77499389648438,154.5,2874804,2023-07-10
2023-07-17,155.0606689453125,164.4499969482422,168.9499969482422,157.89999389648438,158.0,3304860,2023-07-17
2023-07-24,160.55308532714844,170.27499389648438,176.89999389648438,164.89999389648438,165.25,3293518,2023-07-24
2023-07-31,160.41165161132812,170.125,179.25,167.8249969482422,171.1999969482422,2045422,2023-07-31
2023-08-07,203.66741943359375,216.0,222.35000610351562,163.625,170.125,16655392,2023-08-07
2023-08-14,226.9571533203125,240.6999969482422,256.5,216.52499389648438,221.97500610351562,4673128,2023-08-14
2023-08-21,241.61932373046875,256.25,268.25,240.0749969482422,242.0,3022900,2023-08-21
2023-08-28,242.9158172607422,257.625,261.0,250.0,258.42498779296875,1293150,2023-08-28
2023-09-04,234.85397338867188,249.0749969482422,270.7749938964844,245.0,264.5,1960640,2023-09-04
2023-09-11,234.89627075195312,242.4250030517578,251.0,219.5,249.0,1974984,2023-09-11
2023-09-18,224.964599609375,232.1750030517578,241.97500610351562,224.5,238.1750030517578,746460,2023-09-18
2023-09-25,240.8552703857422,248.5749969482422,251.85000610351562,230.27499389648438,232.1750030517578,1396052,2023-09-25
