Date,Adj Close_HLVLTD.NS,Close_HLVLTD.NS,High_HLVLTD.NS,Low_HLVLTD.NS,Open_HLVLTD.NS,Volume_HLVLTD.NS,Date
2021-09-20,9.100000381469727,9.100000381469727,9.699999809265137,8.850000381469727,8.850000381469727,2030302,2021-09-20
2021-09-27,11.199999809265137,11.199999809265137,11.199999809265137,9.050000190734863,9.050000190734863,7470428,2021-09-27
2021-10-04,11.800000190734863,11.800000190734863,12.199999809265137,10.75,11.75,8294727,2021-10-04
2021-10-11,12.350000381469727,12.350000381469727,13.100000381469727,11.899999618530273,12.300000190734863,4893106,2021-10-11
2021-10-18,11.100000381469727,11.100000381469727,12.550000190734863,10.649999618530273,12.350000381469727,1367765,2021-10-18
2021-10-25,10.649999618530273,10.649999618530273,11.449999809265137,10.300000190734863,11.449999809265137,698664,2021-10-25
2021-11-01,10.850000381469727,10.850000381469727,11.149999618530273,10.149999618530273,10.649999618530273,498004,2021-11-01
2021-11-08,11.75,11.75,12.300000190734863,10.649999618530273,11.100000381469727,1694306,2021-11-08
2021-11-15,11.050000190734863,11.050000190734863,12.0,10.850000381469727,12.0,732834,2021-11-15
2021-11-22,10.550000190734863,10.550000190734863,11.199999809265137,10.300000190734863,11.199999809265137,682118,2021-11-22
2021-11-29,10.050000190734863,10.050000190734863,10.550000190734863,9.649999618530273,10.350000381469727,623549,2021-11-29
2021-12-06,10.100000381469727,10.100000381469727,10.5,9.75,10.050000190734863,896453,2021-12-06
2021-12-13,10.0,10.0,10.600000381469727,9.899999618530273,10.199999809265137,705530,2021-12-13
2021-12-20,9.800000190734863,9.800000190734863,10.350000381469727,9.350000381469727,10.350000381469727,524837,2021-12-20
2021-12-27,9.949999809265137,9.949999809265137,10.5,9.5,9.75,823866,2021-12-27
2022-01-03,10.449999809265137,10.449999809265137,10.899999618530273,9.949999809265137,10.199999809265137,1595992,2022-01-03
2022-01-10,11.050000190734863,11.050000190734863,11.449999809265137,10.399999618530273,10.75,1566111,2022-01-10
2022-01-17,10.649999618530273,10.649999618530273,11.300000190734863,10.5,11.199999809265137,742368,2022-01-17
2022-01-24,10.550000190734863,10.550000190734863,11.050000190734863,9.850000381469727,10.899999618530273,749474,2022-01-24
2022-01-31,10.699999809265137,10.699999809265137,11.25,10.399999618530273,10.399999618530273,860869,2022-01-31
2022-02-07,10.649999618530273,10.649999618530273,11.199999809265137,10.300000190734863,10.550000190734863,629313,2022-02-07
2022-02-14,9.899999618530273,9.899999618530273,10.550000190734863,9.75,10.5,605676,2022-02-14
2022-02-21,8.649999618530273,8.649999618530273,10.0,8.5,9.449999809265137,1454824,2022-02-21
2022-02-28,9.050000190734863,9.050000190734863,9.399999618530273,8.550000190734863,8.699999809265137,590377,2022-02-28
2022-03-07,10.199999809265137,10.199999809265137,10.199999809265137,8.449999809265137,9.149999618530273,1171147,2022-03-07
2022-03-14,9.800000190734863,9.800000190734863,10.699999809265137,9.350000381469727,10.449999809265137,1638512,2022-03-14
2022-03-21,9.350000381469727,9.350000381469727,10.149999618530273,9.100000381469727,9.800000190734863,1817818,2022-03-21
2022-03-28,9.149999618530273,9.149999618530273,9.649999618530273,9.0,9.649999618530273,1481066,2022-03-28
2022-04-04,11.699999809265137,11.699999809265137,11.949999809265137,9.199999809265137,9.199999809265137,3827810,2022-04-04
2022-04-11,11.399999618530273,11.399999618530273,12.199999809265137,10.800000190734863,11.899999618530273,1838391,2022-04-11
2022-04-18,10.550000190734863,10.550000190734863,11.75,10.0,11.300000190734863,1844580,2022-04-18
2022-04-25,10.100000381469727,10.100000381469727,10.649999618530273,9.899999618530273,10.449999809265137,1063801,2022-04-25
2022-05-02,9.350000381469727,9.350000381469727,10.350000381469727,9.149999618530273,10.100000381469727,1158947,2022-05-02
2022-05-09,9.100000381469727,9.100000381469727,9.800000190734863,8.449999809265137,9.25,1246006,2022-05-09
2022-05-16,9.550000190734863,9.550000190734863,10.199999809265137,8.600000381469727,9.699999809265137,810025,2022-05-16
2022-05-23,9.100000381469727,9.100000381469727,10.5,8.550000190734863,9.75,918766,2022-05-23
2022-05-30,9.25,9.25,9.550000190734863,8.75,8.75,970499,2022-05-30
2022-06-06,8.899999618530273,8.899999618530273,9.399999618530273,8.800000190734863,9.399999618530273,591374,2022-06-06
2022-06-13,8.800000190734863,8.800000190734863,10.100000381469727,8.350000381469727,8.800000190734863,1822511,2022-06-13
2022-06-20,8.75,8.75,9.199999809265137,8.0,8.899999618530273,828612,2022-06-20
2022-06-27,9.25,9.25,10.649999618530273,8.75,8.75,2836513,2022-06-27
2022-07-04,9.25,9.25,9.649999618530273,8.949999809265137,9.050000190734863,643764,2022-07-04
2022-07-11,9.100000381469727,9.100000381469727,9.600000381469727,9.050000190734863,9.199999809265137,478735,2022-07-11
2022-07-18,9.149999618530273,9.149999618530273,9.449999809265137,8.600000381469727,9.100000381469727,604965,2022-07-18
2022-07-25,9.350000381469727,9.350000381469727,9.75,8.800000190734863,9.300000190734863,834629,2022-07-25
2022-08-01,9.300000190734863,9.300000190734863,10.0,9.199999809265137,9.5,1316625,2022-08-01
2022-08-08,9.600000381469727,9.600000381469727,10.149999618530273,9.300000190734863,9.449999809265137,1208051,2022-08-08
2022-08-15,10.199999809265137,10.199999809265137,10.75,9.600000381469727,9.600000381469727,1604171,2022-08-15
2022-08-22,9.649999618530273,9.649999618530273,10.399999618530273,9.199999809265137,10.399999618530273,832894,2022-08-22
2022-08-29,10.5,10.5,10.75,9.300000190734863,9.5,1845181,2022-08-29
2022-09-05,10.149999618530273,10.149999618530273,10.899999618530273,10.050000190734863,10.75,1605833,2022-09-05
2022-09-12,9.649999618530273,9.649999618530273,10.399999618530273,9.550000190734863,10.149999618530273,1111219,2022-09-12
2022-09-19,10.100000381469727,10.100000381469727,11.199999809265137,9.600000381469727,9.800000190734863,3201185,2022-09-19
2022-09-26,9.5,9.5,10.350000381469727,9.199999809265137,10.350000381469727,1062556,2022-09-26
2022-10-03,10.0,10.0,10.149999618530273,9.199999809265137,9.649999618530273,739893,2022-10-03
2022-10-10,9.5,9.5,10.199999809265137,9.399999618530273,10.0,738675,2022-10-10
2022-10-17,9.600000381469727,9.600000381469727,10.75,9.25,9.699999809265137,3540801,2022-10-17
2022-10-24,9.800000190734863,9.800000190734863,10.399999618530273,9.649999618530273,10.149999618530273,1595095,2022-10-24
2022-10-31,10.25,10.25,10.5,9.550000190734863,9.899999618530273,1967710,2022-10-31
2022-11-07,12.399999618530273,12.399999618530273,13.0,10.199999809265137,10.199999809265137,11224006,2022-11-07
2022-11-14,11.399999618530273,11.399999618530273,12.399999618530273,11.0,12.149999618530273,4126080,2022-11-14
2022-11-21,10.649999618530273,10.649999618530273,11.550000190734863,9.899999618530273,11.399999618530273,2558905,2022-11-21
2022-11-28,13.949999809265137,13.949999809265137,15.399999618530273,10.5,10.5,19418779,2022-11-28
2022-12-05,13.800000190734863,13.800000190734863,14.600000381469727,13.5,14.050000190734863,6822325,2022-12-05
2022-12-12,14.149999618530273,14.149999618530273,15.850000381469727,13.649999618530273,13.850000381469727,9430425,2022-12-12
2022-12-19,10.899999618530273,10.899999618530273,14.699999809265137,10.800000190734863,14.300000190734863,5817839,2022-12-19
2022-12-26,11.850000381469727,11.850000381469727,12.899999618530273,10.75,10.75,3868533,2022-12-26
2023-01-02,11.699999809265137,11.699999809265137,12.300000190734863,11.550000190734863,12.0,1459486,2023-01-02
2023-01-09,11.050000190734863,11.050000190734863,11.899999618530273,10.899999618530273,11.899999618530273,3767566,2023-01-09
2023-01-16,10.649999618530273,10.649999618530273,11.25,10.5,11.050000190734863,1704154,2023-01-16
2023-01-23,10.149999618530273,10.149999618530273,10.800000190734863,10.0,10.800000190734863,1369205,2023-01-23
2023-01-30,10.149999618530273,10.149999618530273,11.149999618530273,10.0,10.0,1857302,2023-01-30
2023-02-06,10.949999809265137,10.949999809265137,12.050000190734863,10.050000190734863,10.149999618530273,4402929,2023-02-06
2023-02-13,11.0,11.0,11.600000381469727,10.5,11.149999618530273,1240106,2023-02-13
2023-02-20,10.300000190734863,10.300000190734863,11.050000190734863,10.149999618530273,11.0,1314805,2023-02-20
2023-02-27,10.300000190734863,10.300000190734863,10.5,9.899999618530273,10.300000190734863,1473602,2023-02-27
2023-03-06,10.350000381469727,10.350000381469727,10.75,10.199999809265137,10.399999618530273,896260,2023-03-06
2023-03-13,9.75,9.75,10.399999618530273,9.550000190734863,10.300000190734863,1300901,2023-03-13
2023-03-20,9.100000381469727,9.100000381469727,9.800000190734863,9.050000190734863,9.649999618530273,1185148,2023-03-20
2023-03-27,9.149999618530273,9.149999618530273,9.5,8.0,9.050000190734863,2135705,2023-03-27
2023-04-03,9.800000190734863,9.800000190734863,9.949999809265137,9.100000381469727,9.300000190734863,767838,2023-04-03
2023-04-10,10.350000381469727,10.350000381469727,11.399999618530273,9.75,9.899999618530273,1125617,2023-04-10
2023-04-17,10.75,10.75,11.300000190734863,10.100000381469727,10.399999618530273,2506361,2023-04-17
2023-04-24,10.800000190734863,10.800000190734863,11.199999809265137,10.600000381469727,10.850000381469727,1971813,2023-04-24
2023-05-01,11.350000381469727,11.350000381469727,11.899999618530273,10.800000190734863,10.800000190734863,2353641,2023-05-01
2023-05-08,11.300000190734863,11.300000190734863,11.800000190734863,11.0,11.399999618530273,1408878,2023-05-08
2023-05-15,11.0,11.0,11.5,10.899999618530273,11.300000190734863,1188042,2023-05-15
2023-05-22,11.600000381469727,11.600000381469727,12.25,10.699999809265137,11.0,2135437,2023-05-22
2023-05-29,11.550000190734863,11.550000190734863,12.25,11.399999618530273,11.699999809265137,2586347,2023-05-29
2023-06-05,12.449999809265137,12.449999809265137,12.800000190734863,11.600000381469727,11.75,3081204,2023-06-05
2023-06-12,13.699999809265137,13.699999809265137,14.0,12.350000381469727,12.5,5141632,2023-06-12
2023-06-19,12.949999809265137,12.949999809265137,14.699999809265137,12.75,13.850000381469727,5624376,2023-06-19
2023-06-26,13.199999809265137,13.199999809265137,13.300000190734863,12.449999809265137,12.649999618530273,2272257,2023-06-26
2023-07-03,13.350000381469727,13.350000381469727,13.899999618530273,12.649999618530273,13.199999809265137,3462241,2023-07-03
2023-07-10,14.25,14.25,15.100000381469727,12.0,13.300000190734863,10062773,2023-07-10
2023-07-17,13.800000190734863,13.800000190734863,14.449999809265137,13.5,14.449999809265137,2660294,2023-07-17
2023-07-24,13.699999809265137,13.699999809265137,14.899999618530273,13.649999618530273,14.100000381469727,3855870,2023-07-24
2023-07-31,14.050000190734863,14.050000190734863,14.550000190734863,13.5,13.800000190734863,3273065,2023-07-31
2023-08-07,13.850000381469727,13.850000381469727,15.699999809265137,13.5,14.149999618530273,9272658,2023-08-07
2023-08-14,13.600000381469727,13.600000381469727,14.199999809265137,13.449999809265137,13.949999809265137,2371177,2023-08-14
2023-08-21,13.649999618530273,13.649999618530273,14.050000190734863,13.300000190734863,13.699999809265137,3000101,2023-08-21
2023-08-28,18.25,18.25,19.0,13.449999809265137,13.649999618530273,27678402,2023-08-28
2023-09-04,19.75,19.75,21.5,17.200000762939453,18.600000381469727,27647827,2023-09-04
2023-09-11,19.75,19.75,20.25,17.25,19.950000762939453,8476630,2023-09-11
2023-09-18,19.450000762939453,19.450000762939453,20.950000762939453,19.0,19.799999237060547,6622541,2023-09-18
2023-09-25,20.399999618530273,20.399999618530273,20.850000381469727,18.850000381469727,19.5,8353426,2023-09-25
2023-10-02,23.549999237060547,23.549999237060547,24.299999237060547,20.399999618530273,20.399999618530273,27035432,2023-10-02
2023-10-09,21.75,21.75,23.450000762939453,21.549999237060547,23.0,8696006,2023-10-09
2023-10-16,22.049999237060547,22.049999237060547,22.700000762939453,20.350000381469727,21.5,7169002,2023-10-16
2023-10-23,21.350000381469727,21.350000381469727,22.5,18.25,22.100000381469727,6260474,2023-10-23
2023-10-30,23.149999618530273,23.149999618530273,23.149999618530273,19.950000762939453,21.899999618530273,8898324,2023-10-30
2023-11-06,23.600000381469727,23.600000381469727,25.399999618530273,23.149999618530273,24.950000762939453,10886924,2023-11-06
2023-11-13,23.950000762939453,23.950000762939453,25.450000762939453,22.649999618530273,24.200000762939453,6683069,2023-11-13
2023-11-20,22.149999618530273,22.149999618530273,24.399999618530273,21.399999618530273,24.200000762939453,5783558,2023-11-20
2023-11-27,22.600000381469727,22.600000381469727,23.200000762939453,21.399999618530273,22.149999618530273,4584564,2023-11-27
2023-12-04,28.5,28.5,31.0,22.5,22.899999618530273,42575851,2023-12-04
2023-12-11,29.350000381469727,29.350000381469727,30.149999618530273,27.549999237060547,28.950000762939453,12734813,2023-12-11
2023-12-18,27.75,27.75,30.600000381469727,25.75,29.450000762939453,10761368,2023-12-18
2023-12-25,26.950000762939453,26.950000762939453,28.75,26.450000762939453,27.75,3573530,2023-12-25
2024-01-01,27.700000762939453,27.700000762939453,30.149999618530273,26.950000762939453,27.0,6773468,2024-01-01
2024-01-08,30.549999237060547,30.549999237060547,31.450000762939453,27.950000762939453,27.950000762939453,11299852,2024-01-08
2024-01-15,29.399999618530273,29.399999618530273,31.399999618530273,27.549999237060547,30.850000381469727,4476444,2024-01-15
2024-01-22,36.150001525878906,36.150001525878906,37.0,29.399999618530273,29.399999618530273,23927035,2024-01-22
2024-01-29,35.650001525878906,35.650001525878906,37.349998474121094,33.0,36.849998474121094,10204556,2024-01-29
2024-02-05,36.900001525878906,36.900001525878906,42.0,35.0,36.0,15584106,2024-02-05
2024-02-12,35.95000076293945,35.95000076293945,38.79999923706055,32.79999923706055,37.25,7161506,2024-02-12
2024-02-19,37.5,37.5,41.29999923706055,35.349998474121094,36.20000076293945,14325467,2024-02-19
2024-02-26,29.899999618530273,29.899999618530273,37.75,29.75,37.54999923706055,9837992,2024-02-26
2024-03-04,29.200000762939453,29.200000762939453,32.20000076293945,27.600000381469727,29.950000762939453,12427151,2024-03-04
2024-03-11,22.899999618530273,22.899999618530273,29.799999237060547,22.100000381469727,29.100000381469727,12655278,2024-03-11
2024-03-18,23.350000381469727,23.350000381469727,24.299999237060547,20.649999618530273,23.049999237060547,12795339,2024-03-18
2024-03-25,26.049999237060547,26.049999237060547,26.049999237060547,22.899999618530273,23.350000381469727,6158652,2024-03-25
2024-04-01,31.100000381469727,31.100000381469727,32.79999923706055,26.75,27.200000762939453,14036476,2024-04-01
2024-04-08,29.149999618530273,29.149999618530273,31.649999618530273,29.0,31.350000381469727,3908667,2024-04-08
2024-04-15,27.799999237060547,27.799999237060547,29.450000762939453,27.0,28.350000381469727,4460819,2024-04-15
2024-04-22,28.5,28.5,28.799999237060547,27.549999237060547,28.799999237060547,1796308,2024-04-22
2024-04-29,27.899999618530273,27.899999618530273,29.549999237060547,27.5,28.049999237060547,1518126,2024-04-29
2024-05-06,26.600000381469727,26.600000381469727,28.149999618530273,25.799999237060547,28.0,1568098,2024-05-06
2024-05-13,27.149999618530273,27.149999618530273,27.450000762939453,25.799999237060547,26.600000381469727,980291,2024-05-13
2024-05-20,27.799999237060547,27.799999237060547,28.899999618530273,26.75,26.75,1527670,2024-05-20
2024-05-27,24.549999237060547,24.549999237060547,28.25,23.899999618530273,28.25,2477126,2024-05-27
2024-06-03,25.600000381469727,25.600000381469727,26.450000762939453,23.399999618530273,25.350000381469727,2907401,2024-06-03
2024-06-10,27.15999984741211,27.15999984741211,27.15999984741211,24.75,25.799999237060547,3131299,2024-06-10
2024-06-17,26.510000228881836,26.510000228881836,27.600000381469727,26.0,27.15999984741211,1682079,2024-06-17
2024-06-24,24.920000076293945,24.920000076293945,26.940000534057617,23.889999389648438,26.940000534057617,2078524,2024-06-24
2024-07-01,24.559999465942383,24.559999465942383,25.280000686645508,23.700000762939453,24.829999923706055,3847226,2024-07-01
2024-07-08,22.959999084472656,22.959999084472656,24.850000381469727,22.799999237060547,24.799999237060547,3139152,2024-07-08
2024-07-15,22.34000015258789,22.34000015258789,23.75,22.100000381469727,23.020000457763672,2881905,2024-07-15
2024-07-22,21.969999313354492,21.969999313354492,22.989999771118164,21.479999542236328,22.329999923706055,7670060,2024-07-22
2024-07-29,21.579999923706055,21.579999923706055,23.049999237060547,21.049999237060547,22.260000228881836,5704861,2024-07-29
2024-08-05,21.1299991607666,21.1299991607666,22.010000228881836,20.549999237060547,21.489999771118164,4244874,2024-08-05
2024-08-12,19.280000686645508,19.280000686645508,20.700000762939453,18.979999542236328,20.549999237060547,4369428,2024-08-12
2024-08-19,22.239999771118164,22.239999771118164,22.540000915527344,19.329999923706055,19.489999771118164,7537432,2024-08-19
2024-08-26,21.010000228881836,21.010000228881836,22.549999237060547,20.860000610351562,22.350000381469727,2414641,2024-08-26
2024-09-02,20.459999084472656,20.459999084472656,21.440000534057617,20.149999618530273,21.399999618530273,3623884,2024-09-02
2024-09-09,19.81999969482422,19.81999969482422,20.799999237060547,19.3799991607666,20.690000534057617,5289690,2024-09-09
2024-09-16,18.739999771118164,18.739999771118164,20.25,18.709999084472656,20.0,5125029,2024-09-16
2024-09-23,17.559999465942383,17.559999465942383,20.610000610351562,17.450000762939453,20.5,23058410,2024-09-23
2024-09-30,16.799999237060547,16.799999237060547,18.200000762939453,16.700000762939453,17.6299991607666,15177347,2024-09-30
2024-10-07,18.0,18.0,18.0,14.760000228881836,16.90999984741211,33451016,2024-10-07
2024-10-14,18.889999389648438,18.889999389648438,21.75,17.40999984741211,18.18000030517578,68213108,2024-10-14
2024-10-21,17.229999542236328,17.229999542236328,19.940000534057617,16.0,18.979999542236328,9323995,2024-10-21
2024-10-28,19.15999984741211,19.15999984741211,19.479999542236328,16.559999465942383,17.25,7418503,2024-10-28
2024-11-04,18.729999542236328,18.729999542236328,19.899999618530273,18.239999771118164,19.25,4945567,2024-11-04
2024-11-11,17.0,17.0,19.0,16.899999618530273,18.729999542236328,3469581,2024-11-11
2024-11-18,16.950000762939453,16.950000762939453,17.479999542236328,16.530000686645508,17.040000915527344,2438431,2024-11-18
2024-11-25,19.270000457763672,19.270000457763672,20.299999237060547,16.5,17.5,12625791,2024-11-25
2024-12-02,19.850000381469727,19.850000381469727,20.780000686645508,18.610000610351562,18.610000610351562,7776236,2024-12-02
2024-12-09,19.020000457763672,19.020000457763672,20.139999389648438,18.559999465942383,19.93000030517578,4123526,2024-12-09
2024-12-16,18.690000534057617,18.690000534057617,21.200000762939453,18.100000381469727,19.020000457763672,12911438,2024-12-16
2024-12-23,18.739999771118164,18.739999771118164,20.700000762939453,18.100000381469727,18.790000915527344,23033615,2024-12-23
2024-12-30,18.8799991607666,18.8799991607666,19.600000381469727,18.020000457763672,18.799999237060547,12332797,2024-12-30
2025-01-06,17.059999465942383,17.059999465942383,19.059999465942383,16.860000610351562,18.950000762939453,6731992,2025-01-06
2025-01-13,17.170000076293945,17.170000076293945,17.5,15.100000381469727,16.899999618530273,6425420,2025-01-13
2025-01-20,16.81999969482422,16.81999969482422,18.299999237060547,16.700000762939453,17.239999771118164,4741054,2025-01-20
2025-01-27,15.760000228881836,15.760000228881836,16.899999618530273,15.5,16.760000228881836,5772939,2025-01-27
2025-02-03,16.34000015258789,16.34000015258789,16.899999618530273,15.399999618530273,15.760000228881836,4301665,2025-02-03
2025-02-10,13.720000267028809,13.720000267028809,16.920000076293945,13.649999618530273,16.639999389648438,6295374,2025-02-10
2025-02-17,14.09000015258789,14.09000015258789,14.890000343322754,12.899999618530273,13.729999542236328,6006402,2025-02-17
2025-02-24,13.25,13.25,14.390000343322754,13.119999885559082,13.899999618530273,2578249,2025-02-24
2025-03-03,14.270000457763672,14.270000457763672,14.4399995803833,12.25,13.25,4675838,2025-03-03
2025-03-10,13.119999885559082,13.119999885559082,14.380000114440918,12.800000190734863,14.270000457763672,3687145,2025-03-10
2025-03-17,13.229999542236328,13.229999542236328,13.75,12.359999656677246,13.119999885559082,7844235,2025-03-17
2025-03-24,12.020000457763672,12.020000457763672,13.869999885559082,12.0,13.350000381469727,11319787,2025-03-24
2025-03-31,12.609999656677246,12.609999656677246,13.25,12.020000457763672,12.020000457763672,3528785,2025-03-31
2025-04-07,12.520000457763672,12.520000457763672,12.640000343322754,10.859999656677246,10.859999656677246,3065615,2025-04-07
2025-04-14,12.970000267028809,12.970000267028809,13.199999809265137,12.520000457763672,12.520000457763672,2284544,2025-04-14
2025-04-21,12.760000228881836,12.760000228881836,13.75,12.430000305175781,13.020000457763672,7484481,2025-04-21
2025-04-28,12.300000190734863,12.300000190734863,12.979999542236328,12.229999542236328,12.6899995803833,2152975,2025-04-28
2025-05-05,11.600000381469727,11.600000381469727,12.619999885559082,11.399999618530273,12.479999542236328,3154541,2025-05-05
2025-05-12,13.819999694824219,13.819999694824219,14.130000114440918,12.0,12.0,5583457,2025-05-12
2025-05-19,13.8100004196167,13.8100004196167,14.380000114440918,13.0600004196167,13.989999771118164,8228591,2025-05-19
2025-05-26,13.850000381469727,13.850000381469727,14.600000381469727,13.5600004196167,13.920000076293945,6141121,2025-05-26
2025-06-02,13.6899995803833,13.6899995803833,14.5,13.649999618530273,13.6899995803833,4370051,2025-06-02
