Date,Adj Close_WELSPUNLIV.NS,Close_WELSPUNLIV.NS,High_WELSPUNLIV.NS,Low_WELSPUNLIV.NS,Open_WELSPUNLIV.NS,Volume_WELSPUNLIV.NS,Date
2021-03-15,79.31267547607422,80.69999694824219,87.5999984741211,72.6500015258789,82.0,20750113,2021-03-15
2021-03-22,82.1628189086914,83.5999984741211,84.6500015258789,76.0999984741211,81.44999694824219,10041067,2021-03-22
2021-03-29,83.2930679321289,84.75,85.44999694824219,80.0,83.5999984741211,4394485,2021-03-29
2021-04-05,82.85079956054688,84.30000305175781,87.5,79.5999984741211,85.0,10579925,2021-04-05
2021-04-12,79.80409240722656,81.19999694824219,82.5999984741211,75.55000305175781,81.0,6652815,2021-04-12
2021-04-19,77.15050506591797,78.5,80.5999984741211,76.0,79.5,5928765,2021-04-19
2021-04-26,78.13331604003906,79.5,84.5,78.5,79.05000305175781,5703935,2021-04-26
2021-05-03,91.94178771972656,93.55000305175781,95.0,79.44999694824219,79.5999984741211,20157651,2021-05-03
2021-05-10,99.6076889038086,101.3499984741211,104.4000015258789,88.69999694824219,97.5999984741211,48690873,2021-05-10
2021-05-17,96.9541015625,98.6500015258789,104.0,95.3499984741211,104.0,22837701,2021-05-17
2021-05-24,88.69851684570312,90.25,98.4000015258789,89.0999984741211,98.0,11434097,2021-05-24
2021-05-31,90.90062713623047,92.3499984741211,95.9000015258789,86.0,90.5,15527362,2021-05-31
2021-06-07,94.099609375,95.5999984741211,97.0999984741211,91.25,92.9000015258789,16562488,2021-06-07
2021-06-14,91.34355926513672,92.80000305175781,97.25,89.05000305175781,96.5,12676512,2021-06-14
2021-06-21,92.27865600585938,93.75,95.4000015258789,90.75,92.80000305175781,7302165,2021-06-21
2021-06-28,101.18663024902344,102.80000305175781,105.69999694824219,92.30000305175781,93.19999694824219,21285462,2021-06-28
2021-07-05,104.6316909790039,106.30000305175781,109.69999694824219,101.25,104.0,22100731,2021-07-05
2021-07-12,123.33350372314453,125.30000305175781,130.8000030517578,107.25,107.44999694824219,68530542,2021-07-12
2021-07-19,125.30210876464844,127.30000305175781,134.5,123.0,124.94999694824219,22222603,2021-07-19
2021-07-26,131.3555908203125,133.4499969482422,145.39999389648438,125.0,126.30000305175781,27082964,2021-07-26
2021-08-02,133.07810974121094,135.1999969482422,142.9499969482422,131.0,134.75,8358561,2021-08-02
2021-08-09,129.97756958007812,132.0500030517578,137.0,115.19999694824219,135.89999389648438,9156610,2021-08-09
2021-08-16,116.64022064208984,118.5,132.6999969482422,116.25,132.4499969482422,4706026,2021-08-16
2021-08-23,123.43193054199219,125.4000015258789,129.60000610351562,117.5,118.0,7971567,2021-08-23
2021-08-30,124.12094116210938,126.0999984741211,131.60000610351562,124.19999694824219,126.5999984741211,7615118,2021-08-30
2021-09-06,131.06027221679688,133.14999389648438,144.0,126.5999984741211,126.80000305175781,36300068,2021-09-06
2021-09-13,129.48541259765625,131.5500030517578,138.4499969482422,130.5500030517578,133.8000030517578,11685223,2021-09-13
2021-09-20,153.2563934326172,155.6999969482422,161.35000610351562,126.0999984741211,132.1999969482422,46163651,2021-09-20
2021-09-27,160.4418182373047,163.0,170.5,154.0,156.89999389648438,24416094,2021-09-27
2021-10-04,160.9832000732422,163.5500030517578,167.8000030517578,158.35000610351562,163.25,14268150,2021-10-04
2021-10-11,158.37477111816406,160.89999389648438,170.6999969482422,160.10000610351562,162.8000030517578,12571776,2021-10-11
2021-10-18,143.80706787109375,146.10000610351562,162.14999389648438,143.14999389648438,161.3000030517578,14443533,2021-10-18
2021-10-25,135.5388946533203,137.6999969482422,151.0,136.14999389648438,146.6999969482422,13122326,2021-10-25
2021-11-01,143.26568603515625,145.5500030517578,146.60000610351562,137.60000610351562,137.6999969482422,4584051,2021-11-01
2021-11-08,137.90122985839844,140.10000610351562,146.39999389648438,138.5500030517578,145.5500030517578,4788084,2021-11-08
2021-11-15,133.668701171875,135.8000030517578,141.64999389648438,131.89999389648438,140.5,9318297,2021-11-15
2021-11-22,136.8184814453125,139.0,140.75,122.3499984741211,136.6999969482422,12921547,2021-11-22
2021-11-29,140.06668090820312,142.3000030517578,145.5,135.10000610351562,139.10000610351562,11738523,2021-11-29
2021-12-06,143.0196075439453,145.3000030517578,147.0,137.60000610351562,142.25,5984349,2021-12-06
2021-12-13,139.08238220214844,141.3000030517578,147.6999969482422,138.14999389648438,147.0,9289200,2021-12-13
2021-12-20,139.82061767578125,142.0500030517578,143.85000610351562,133.0,139.0,4900480,2021-12-20
2021-12-27,143.2164764404297,145.5,152.89999389648438,139.10000610351562,142.10000610351562,8743664,2021-12-27
2022-01-03,153.10874938964844,155.5500030517578,160.0,144.5500030517578,146.0,12947312,2022-01-03
2022-01-10,148.8270263671875,151.1999969482422,159.89999389648438,147.1999969482422,156.35000610351562,8896766,2022-01-10
2022-01-17,144.20077514648438,146.5,155.0,143.10000610351562,151.6999969482422,10761119,2022-01-17
2022-01-24,140.50961303710938,142.75,146.5,132.1999969482422,145.85000610351562,7948034,2022-01-24
2022-01-31,127.22149658203125,129.25,145.8000030517578,127.4000015258789,144.0,10292068,2022-01-31
2022-02-07,116.00041198730469,117.8499984741211,130.5,116.4000015258789,129.25,12190666,2022-02-07
2022-02-14,113.8841552734375,115.69999694824219,123.9000015258789,112.55000305175781,115.9000015258789,4700333,2022-02-14
2022-02-21,104.92697143554688,106.5999984741211,115.9000015258789,100.55000305175781,115.0,7113076,2022-02-21
2022-02-28,100.15309143066406,101.75,107.4000015258789,100.5,106.0,4047377,2022-02-28
2022-03-07,105.86206817626953,107.55000305175781,112.0999984741211,96.5,99.5,7466321,2022-03-07
2022-03-14,100.69447326660156,102.30000305175781,112.05000305175781,100.0,110.0,8324845,2022-03-14
2022-03-21,95.13314819335938,96.6500015258789,103.55000305175781,95.0,103.55000305175781,13506780,2022-03-21
2022-03-28,93.60746765136719,95.0999984741211,97.5999984741211,89.05000305175781,97.25,19487919,2022-03-28
2022-04-04,94.78863525390625,96.30000305175781,99.0,94.25,96.4000015258789,11591464,2022-04-04
2022-04-11,94.5917739868164,96.0999984741211,98.4000015258789,93.5,96.75,6426990,2022-04-11
2022-04-18,88.53828430175781,89.94999694824219,97.1500015258789,87.8499984741211,96.0999984741211,15189142,2022-04-18
2022-04-25,81.79579162597656,83.0999984741211,89.94999694824219,82.25,88.94999694824219,11409682,2022-04-25
2022-05-02,78.69522857666016,79.94999694824219,84.5,77.55000305175781,83.0999984741211,8218862,2022-05-02
2022-05-09,66.34220123291016,67.4000015258789,79.94999694824219,62.20000076293945,79.94999694824219,28622546,2022-05-09
2022-05-16,72.29724884033203,73.44999694824219,74.5999984741211,64.0,68.6500015258789,17307063,2022-05-16
2022-05-23,64.521240234375,65.55000305175781,75.0,63.45000076293945,74.5,11983729,2022-05-23
2022-05-30,71.01765441894531,72.1500015258789,73.19999694824219,65.0,66.80000305175781,17690699,2022-05-30
2022-06-06,74.36429595947266,75.55000305175781,77.1500015258789,68.0999984741211,72.05000305175781,15181400,2022-06-06
2022-06-13,70.03334045410156,71.1500015258789,74.0,67.05000305175781,74.0,12977175,2022-06-13
2022-06-20,72.98626708984375,74.1500015258789,74.5999984741211,67.25,70.30000305175781,8908428,2022-06-20
2022-06-27,68.65416717529297,69.5999984741211,77.8499984741211,68.1500015258789,75.75,10981558,2022-06-27
2022-07-04,68.99939727783203,69.94999694824219,73.69999694824219,69.75,70.0999984741211,5092731,2022-07-04
2022-07-11,68.5555191040039,69.5,71.75,68.6500015258789,70.30000305175781,3682622,2022-07-11
2022-07-18,72.89572143554688,73.9000015258789,75.44999694824219,69.8499984741211,70.19999694824219,11969013,2022-07-18
2022-07-25,68.85144805908203,69.80000305175781,74.1500015258789,67.0,74.0,7220268,2022-07-25
2022-08-01,72.99436950683594,74.0,76.80000305175781,70.1500015258789,70.5,9148505,2022-08-01
2022-08-08,74.57261657714844,75.5999984741211,76.5,72.69999694824219,74.0,3676806,2022-08-08
2022-08-15,76.98932647705078,78.05000305175781,82.4000015258789,75.19999694824219,75.5999984741211,8341524,2022-08-15
2022-08-22,76.94001007080078,78.0,80.0,76.5,78.05000305175781,4805094,2022-08-22
2022-08-29,73.29029083251953,74.30000305175781,77.94999694824219,74.0,77.0,4561391,2022-08-29
2022-09-05,75.26311492919922,76.30000305175781,78.6500015258789,73.6500015258789,74.9000015258789,7381521,2022-09-05
2022-09-12,79.60330963134766,80.69999694824219,85.6500015258789,76.5,76.5,16432830,2022-09-12
2022-09-19,76.1015625,77.1500015258789,83.69999694824219,76.5999984741211,81.0,5812955,2022-09-19
2022-09-26,72.64912414550781,73.6500015258789,76.80000305175781,72.0999984741211,76.80000305175781,4051847,2022-09-26
2022-10-03,77.28524780273438,78.3499984741211,79.9000015258789,72.6500015258789,73.69999694824219,2851418,2022-10-03
2022-10-10,75.26311492919922,76.30000305175781,79.30000305175781,75.0,77.8499984741211,3030680,2022-10-10
2022-10-17,77.13728332519531,78.19999694824219,82.0,74.3499984741211,76.4000015258789,5992540,2022-10-17
2022-10-24,77.38389587402344,78.44999694824219,80.05000305175781,76.5,79.30000305175781,2087729,2022-10-24
2022-10-31,77.38389587402344,78.44999694824219,80.9000015258789,77.4000015258789,78.8499984741211,3082218,2022-10-31
2022-11-07,77.03864288330078,78.0999984741211,80.3499984741211,73.80000305175781,78.8499984741211,3496365,2022-11-07
2022-11-14,76.24951934814453,77.30000305175781,80.0999984741211,77.0,78.0999984741211,3964398,2022-11-14
2022-11-21,79.80059814453125,80.9000015258789,82.5999984741211,76.0,77.6500015258789,8207102,2022-11-21
2022-11-28,79.70195770263672,80.80000305175781,84.0,80.0999984741211,80.9000015258789,6867069,2022-11-28
2022-12-05,77.5811767578125,78.6500015258789,81.5999984741211,78.0,81.0,4521438,2022-12-05
2022-12-12,78.02505493164062,79.0999984741211,83.4000015258789,77.8499984741211,78.75,6945784,2022-12-12
2022-12-19,67.51978302001953,68.44999694824219,79.8499984741211,67.0999984741211,79.44999694824219,7273391,2022-12-19
2022-12-26,76.05223083496094,77.0999984741211,78.30000305175781,68.4000015258789,68.80000305175781,4088442,2022-12-26
2023-01-02,71.16950225830078,72.1500015258789,77.69999694824219,71.0999984741211,77.6500015258789,3382697,2023-01-02
2023-01-09,72.30387878417969,73.30000305175781,74.94999694824219,72.0,72.25,2182369,2023-01-09
2023-01-16,71.31747436523438,72.30000305175781,74.19999694824219,71.5,73.25,2004890,2023-01-16
2023-01-23,67.47046661376953,68.4000015258789,72.5999984741211,67.44999694824219,72.5999984741211,1860212,2023-01-23
2023-01-30,68.40755462646484,69.3499984741211,70.75,63.5,68.19999694824219,13371616,2023-01-30
2023-02-06,67.0759048461914,68.0,71.5,67.0,69.0,4193823,2023-02-06
2023-02-13,70.18309020996094,71.1500015258789,71.8499984741211,68.0,68.0,3817948,2023-02-13
2023-02-20,67.56910705566406,68.5,71.8499984741211,67.44999694824219,71.1500015258789,1924826,2023-02-20
2023-02-27,67.0759048461914,68.0,68.94999694824219,66.0,68.4000015258789,2493200,2023-02-27
2023-03-06,68.16094970703125,69.0999984741211,70.4000015258789,68.05000305175781,68.05000305175781,2405408,2023-03-06
2023-03-13,64.41259765625,65.30000305175781,70.05000305175781,64.55000305175781,69.44999694824219,3551019,2023-03-13
2023-03-20,64.4619140625,65.3499984741211,68.80000305175781,63.150001525878906,66.94999694824219,10423811,2023-03-20
2023-03-27,62.78501892089844,63.650001525878906,65.94999694824219,62.0,65.69999694824219,3343188,2023-03-27
2023-04-03,72.20523834228516,73.19999694824219,73.4000015258789,64.0999984741211,64.44999694824219,5441390,2023-04-03
2023-04-10,80.04720306396484,81.1500015258789,82.80000305175781,73.0,73.69999694824219,14589996,2023-04-10
2023-04-17,82.31593322753906,83.44999694824219,84.30000305175781,79.19999694824219,81.1500015258789,8128890,2023-04-17
2023-04-24,86.4095458984375,87.5999984741211,89.9000015258789,83.0,83.8499984741211,17234789,2023-04-24
2023-05-01,92.91985321044922,94.19999694824219,105.0,87.5999984741211,87.5999984741211,62971960,2023-05-01
2023-05-08,92.5746078491211,93.8499984741211,96.8499984741211,88.94999694824219,94.0,18423194,2023-05-08
2023-05-15,90.848388671875,92.0999984741211,94.80000305175781,91.5,94.0,5567196,2023-05-15
2023-05-22,91.44023895263672,92.69999694824219,97.0,90.30000305175781,92.44999694824219,9908271,2023-05-22
2023-05-29,95.13927459716797,96.44999694824219,99.44999694824219,87.5,91.4000015258789,14417140,2023-05-29
2023-06-05,94.59674835205078,95.9000015258789,104.5999984741211,95.4000015258789,96.9000015258789,19527173,2023-06-05
2023-06-12,93.01849365234375,94.30000305175781,97.0999984741211,92.6500015258789,96.6500015258789,22887102,2023-06-12
2023-06-19,90.70043182373047,91.94999694824219,95.44999694824219,90.9000015258789,95.0,4781799,2023-06-19
2023-06-26,91.1936264038086,92.44999694824219,95.05000305175781,91.5999984741211,91.94999694824219,3631582,2023-06-26
2023-07-03,93.95775604248047,95.1500015258789,98.69999694824219,92.5,92.5,13979810,2023-07-03
2023-07-10,101.85751342773438,103.1500015258789,104.4000015258789,95.0,95.5,35223968,2023-07-10
2023-07-17,98.74698638916016,100.0,105.69999694824219,97.75,104.9000015258789,12729601,2023-07-17
2023-07-24,99.04322814941406,100.30000305175781,103.4000015258789,99.05000305175781,100.5,6675614,2023-07-24
2023-07-31,114.10214233398438,115.55000305175781,116.9000015258789,100.55000305175781,100.8499984741211,71680264,2023-07-31
2023-08-07,116.52144622802734,118.0,120.9000015258789,113.5,116.69999694824219,15896003,2023-08-07
2023-08-14,113.01591491699219,114.44999694824219,117.75,112.75,117.5999984741211,5960216,2023-08-14
2023-08-21,119.87883758544922,121.4000015258789,126.69999694824219,113.94999694824219,115.25,26415767,2023-08-21
2023-08-28,121.90315246582031,123.44999694824219,127.80000305175781,120.69999694824219,122.5999984741211,10102552,2023-08-28
2023-09-04,121.60691833496094,123.1500015258789,129.5,122.5,124.69999694824219,11150333,2023-09-04
2023-09-11,121.90315246582031,123.44999694824219,127.0,112.5999984741211,124.1500015258789,11480309,2023-09-11
2023-09-18,119.4344711303711,120.94999694824219,126.0,118.8499984741211,124.0,4669240,2023-09-18
2023-09-25,119.92821502685547,121.44999694824219,125.9000015258789,120.0,121.9000015258789,5083188,2023-09-25
2023-10-02,118.24951171875,119.75,122.0999984741211,117.0,121.44999694824219,4505120,2023-10-02
2023-10-09,126.09989929199219,127.69999694824219,129.25,115.6500015258789,117.9000015258789,16620604,2023-10-09
2023-10-16,136.36959838867188,138.10000610351562,140.0500030517578,126.6500015258789,128.5500030517578,22671586,2023-10-16
2023-10-23,143.87435913085938,145.6999969482422,147.39999389648438,120.25,139.1999969482422,84346820,2023-10-23
2023-10-30,146.34303283691406,148.1999969482422,158.4499969482422,146.4499969482422,149.5,87118775,2023-10-30
2023-11-06,146.98489379882812,148.85000610351562,156.3000030517578,147.10000610351562,149.9499969482422,21153643,2023-11-06
2023-11-13,161.30320739746094,163.35000610351562,169.9499969482422,148.89999389648438,150.39999389648438,37456626,2023-11-13
2023-11-20,159.08139038085938,161.10000610351562,166.8000030517578,159.8000030517578,164.35000610351562,16415658,2023-11-20
2023-11-27,154.83526611328125,156.8000030517578,163.25,155.0,161.10000610351562,11315674,2023-11-27
2023-12-04,150.8360137939453,152.75,165.39999389648438,150.1999969482422,158.0,17334893,2023-12-04
2023-12-11,152.86033630371094,154.8000030517578,163.1999969482422,151.3000030517578,153.1999969482422,9259701,2023-12-11
2023-12-18,143.4793701171875,145.3000030517578,157.89999389648438,141.35000610351562,154.8000030517578,9414874,2023-12-18
2023-12-25,142.6400146484375,144.4499969482422,146.9499969482422,140.0500030517578,145.3000030517578,5728049,2023-12-25
2024-01-01,149.10794067382812,151.0,152.8000030517578,142.1999969482422,145.89999389648438,8940973,2024-01-01
2024-01-08,152.02098083496094,153.9499969482422,162.0,148.0,152.14999389648438,12092657,2024-01-08
2024-01-15,148.8116912841797,150.6999969482422,154.1999969482422,144.0,153.9499969482422,4577974,2024-01-15
2024-01-22,135.6783447265625,137.39999389648438,150.6999969482422,133.1999969482422,150.6999969482422,14151428,2024-01-22
2024-01-29,154.29217529296875,156.25,171.25,137.5500030517578,139.0,44634499,2024-01-29
2024-02-05,155.52650451660156,157.5,160.0,147.3000030517578,157.0,17935090,2024-02-05
2024-02-12,151.37911987304688,153.3000030517578,161.60000610351562,145.0,158.6999969482422,9392201,2024-02-12
2024-02-19,159.18014526367188,161.1999969482422,168.0,150.4499969482422,153.6999969482422,27787338,2024-02-19
2024-02-26,153.60093688964844,155.5500030517578,164.14999389648438,147.35000610351562,161.5500030517578,14826191,2024-02-26
2024-03-04,145.40492248535156,147.25,157.4499969482422,144.6999969482422,156.60000610351562,3959403,2024-03-04
2024-03-11,147.2811279296875,149.14999389648438,157.75,132.75,148.8000030517578,17905123,2024-03-11
2024-03-18,139.87509155273438,141.64999389648438,150.6999969482422,140.25,149.25,10399748,2024-03-18
2024-03-25,135.8758544921875,137.60000610351562,144.89999389648438,135.0,141.64999389648438,4932143,2024-03-25
2024-04-01,153.05783081054688,155.0,159.6999969482422,139.1999969482422,140.0,17183184,2024-04-01
2024-04-08,149.55230712890625,151.4499969482422,160.4499969482422,150.64999389648438,155.6999969482422,4704232,2024-04-08
2024-04-15,144.02249145507812,145.85000610351562,151.1999969482422,143.0,149.14999389648438,3926673,2024-04-15
2024-04-22,151.0828857421875,153.0,163.5500030517578,147.5,147.5,21770779,2024-04-22
2024-04-29,146.73802185058594,148.60000610351562,155.0,147.1999969482422,155.0,6617610,2024-04-29
2024-05-06,138.3445281982422,140.10000610351562,152.89999389648438,136.85000610351562,148.5,8701005,2024-05-06
2024-05-13,143.92372131347656,145.75,148.85000610351562,136.8000030517578,140.0,6114361,2024-05-13
2024-05-20,141.70193481445312,143.5,146.85000610351562,142.5,144.14999389648438,3581558,2024-05-20
2024-05-27,134.6415252685547,136.35000610351562,145.0,135.39999389648438,143.5,3936345,2024-05-27
2024-06-03,135.53024291992188,137.25,140.89999389648438,122.6500015258789,139.39999389648438,8688548,2024-06-03
2024-06-10,142.3339080810547,144.13999938964844,144.77000427246094,137.0500030517578,138.3000030517578,11695718,2024-06-10
2024-06-17,142.67953491210938,144.49000549316406,149.63999938964844,143.10000610351562,144.13999938964844,8190095,2024-06-17
2024-06-24,151.734619140625,153.66000366210938,156.0,142.1999969482422,144.5,19682012,2024-06-24
2024-07-01,149.6554412841797,151.4499969482422,156.5,149.32000732421875,154.0,7119610,2024-07-01
2024-07-08,168.25244140625,170.27000427246094,178.7899932861328,150.5,152.4499969482422,54754661,2024-07-08
2024-07-15,169.96194458007812,172.0,177.35000610351562,167.02999877929688,174.0,25129143,2024-07-15
2024-07-22,180.56480407714844,182.72999572753906,186.0,165.10000610351562,175.0,46808989,2024-07-22
2024-07-29,182.8770751953125,185.07000732421875,191.0,182.25,185.9499969482422,21812375,2024-07-29
2024-08-05,175.20901489257812,177.30999755859375,193.6999969482422,172.0500030517578,175.97999572753906,41484458,2024-08-05
2024-08-12,173.47975158691406,175.55999755859375,180.5399932861328,172.10000610351562,177.32000732421875,6310546,2024-08-12
2024-08-19,194.81393432617188,197.14999389648438,198.3000030517578,175.55999755859375,175.55999755859375,23336501,2024-08-19
2024-08-26,190.70323181152344,192.99000549316406,212.9499969482422,191.0500030517578,195.0,86474988,2024-08-26
2024-09-02,181.95809936523438,184.13999938964844,194.17999267578125,182.55999755859375,193.97000122070312,23639633,2024-09-02
2024-09-09,181.65176391601562,183.8300018310547,188.4199981689453,176.5800018310547,184.38999938964844,16164312,2024-09-09
2024-09-16,169.6852569580078,171.72000122070312,186.8800048828125,170.10000610351562,185.6699981689453,25594617,2024-09-16
2024-09-23,163.54884338378906,165.50999450683594,175.3000030517578,164.5500030517578,173.4499969482422,16063600,2024-09-23
2024-09-30,163.3907470703125,165.35000610351562,176.3000030517578,162.0,163.8000030517578,33554963,2024-09-30
2024-10-07,163.47967529296875,165.44000244140625,172.6300048828125,155.5,166.6999969482422,15737392,2024-10-07
2024-10-14,165.6338348388672,167.6199951171875,168.6999969482422,157.5500030517578,166.0,12854058,2024-10-14
2024-10-21,145.74237060546875,147.49000549316406,166.75,145.24000549316406,166.5399932861328,15512142,2024-10-21
2024-10-28,153.4400634765625,155.27999877929688,155.6999969482422,145.85000610351562,147.5,9638619,2024-10-28
2024-11-04,156.11795043945312,157.99000549316406,165.0,147.2899932861328,156.49000549316406,11686205,2024-11-04
2024-11-11,147.83724975585938,149.61000061035156,158.38999938964844,147.8000030517578,157.02000427246094,6591466,2024-11-11
2024-11-18,147.13565063476562,148.89999389648438,152.39999389648438,144.7899932861328,150.0,4330374,2024-11-18
2024-11-25,150.69300842285156,152.5,154.5,147.10000610351562,151.89999389648438,6468562,2024-11-25
2024-12-02,162.21484375,164.16000366210938,169.8000030517578,151.49000549316406,152.5,15798363,2024-12-02
2024-12-09,173.53904724121094,175.6199951171875,177.19000244140625,165.16000366210938,165.4499969482422,29343719,2024-12-09
2024-12-16,161.40455627441406,163.33999633789062,180.6999969482422,162.0,176.25,20317153,2024-12-16
2024-12-23,154.29974365234375,156.14999389648438,165.6699981689453,154.72000122070312,164.89999389648438,5150648,2024-12-23
2024-12-30,161.5527801513672,163.49000549316406,166.75999450683594,153.5,156.14999389648438,6851128,2024-12-30
2025-01-06,146.2957305908203,148.0500030517578,164.7899932861328,145.8000030517578,164.5,5607254,2025-01-06
2025-01-13,151.9380645751953,153.75999450683594,159.44000244140625,142.6300048828125,145.8000030517578,27623785,2025-01-13
2025-01-20,150.69300842285156,152.5,156.13999938964844,145.0,156.07000732421875,5631263,2025-01-20
2025-01-27,136.4142303466797,138.0500030517578,151.41000366210938,134.61000061035156,151.41000366210938,15966244,2025-01-27
2025-02-03,127.04656219482422,128.57000732421875,140.4600067138672,126.97000122070312,138.3800048828125,8773666,2025-02-03
2025-02-10,116.79942321777344,118.19999694824219,130.22999572753906,115.31999969482422,129.64999389648438,7409113,2025-02-10
2025-02-17,117.60971069335938,119.0199966430664,126.69999694824219,114.5,118.01000213623047,10386540,2025-02-17
2025-02-24,105.65308380126953,106.91999816894531,118.7699966430664,104.80000305175781,118.75,7660119,2025-02-24
2025-03-03,121.20658874511719,122.66000366210938,125.0,106.63999938964844,107.0,34736321,2025-03-03
2025-03-10,118.60774230957031,120.02999877929688,124.80000305175781,116.41999816894531,122.5999984741211,12459563,2025-03-10
2025-03-17,135.8213348388672,137.4499969482422,139.5,116.05000305175781,121.0,14695724,2025-03-17
2025-03-24,133.51893615722656,135.1199951171875,141.49000549316406,132.49000549316406,138.0,13578835,2025-03-24
2025-03-31,122.77774047851562,124.25,141.08999633789062,122.4800033569336,135.1199951171875,17523663,2025-03-31
2025-04-07,122.38247680664062,123.8499984741211,124.91999816894531,104.80000305175781,117.5,27356754,2025-04-07
2025-04-14,130.16909790039062,131.72999572753906,133.39999389648438,123.8499984741211,123.8499984741211,6965330,2025-04-14
2025-04-21,123.0544204711914,124.52999877929688,135.1699981689453,123.0999984741211,132.00999450683594,9857202,2025-04-21
2025-04-28,124.04257202148438,125.52999877929688,132.1199951171875,124.08000183105469,124.9000015258789,5911328,2025-04-28
2025-05-05,145.1593475341797,146.89999389648438,151.8000030517578,119.5999984741211,125.5199966430664,238852665,2025-05-05
2025-05-12,147.30364990234375,149.07000732421875,154.57000732421875,143.0,152.0,54941772,2025-05-12
2025-05-19,150.25820922851562,152.05999755859375,154.0,141.63999938964844,150.0,21284167,2025-05-19
2025-05-26,131.0880889892578,132.66000366210938,152.39999389648438,131.67999267578125,152.39999389648438,20411737,2025-05-26
2025-06-02,135.59405517578125,137.22000122070312,143.25,129.5500030517578,132.66000366210938,47373587,2025-06-02
2025-06-09,132.20469665527344,133.7899932861328,141.1999969482422,132.47000122070312,138.0,13196754,2025-06-09
