Date,Adj Close_ZODIACLOTH.NS,Close_ZODIACLOTH.NS,High_ZODIACLOTH.NS,Low_ZODIACLOTH.NS,Open_ZODIACLOTH.NS,Volume_ZODIACLOTH.NS,Date
2021-02-15,106.8499984741211,106.8499984741211,111.5,104.25,107.5,372417,2021-02-15
2021-02-22,104.0,104.0,108.94999694824219,101.69999694824219,108.94999694824219,221611,2021-02-22
2021-03-01,110.5999984741211,110.5999984741211,116.4000015258789,102.9000015258789,105.55000305175781,1326266,2021-03-01
2021-03-08,108.30000305175781,108.30000305175781,119.0,107.80000305175781,112.0,1038735,2021-03-08
2021-03-15,97.80000305175781,97.80000305175781,109.69999694824219,93.19999694824219,108.8499984741211,513330,2021-03-15
2021-03-22,96.19999694824219,96.19999694824219,103.55000305175781,95.19999694824219,98.30000305175781,249808,2021-03-22
2021-03-29,97.44999694824219,97.44999694824219,98.80000305175781,92.05000305175781,96.19999694824219,107628,2021-03-29
2021-04-05,96.6500015258789,96.6500015258789,98.9000015258789,92.44999694824219,98.9000015258789,163160,2021-04-05
2021-04-12,89.94999694824219,89.94999694824219,97.0,88.25,97.0,97670,2021-04-12
2021-04-19,88.05000305175781,88.05000305175781,90.80000305175781,86.0,89.5,71268,2021-04-19
2021-04-26,91.0,91.0,93.5,87.0,90.0,135725,2021-04-26
2021-05-03,91.05000305175781,91.05000305175781,93.5999984741211,88.5999984741211,91.4000015258789,127010,2021-05-03
2021-05-10,92.80000305175781,92.80000305175781,97.44999694824219,90.9000015258789,91.0,169440,2021-05-10
2021-05-17,108.25,108.25,109.69999694824219,92.5,94.80000305175781,798199,2021-05-17
2021-05-24,105.69999694824219,105.69999694824219,112.80000305175781,104.1500015258789,109.0,599082,2021-05-24
2021-05-31,109.8499984741211,109.8499984741211,111.80000305175781,100.69999694824219,107.0999984741211,441743,2021-05-31
2021-06-07,109.5999984741211,109.5999984741211,112.75,105.5,110.0,619976,2021-06-07
2021-06-14,102.5,102.5,110.1500015258789,100.8499984741211,109.5999984741211,278048,2021-06-14
2021-06-21,115.80000305175781,115.80000305175781,119.5,101.5,103.44999694824219,1823155,2021-06-21
2021-06-28,107.5,107.5,117.69999694824219,106.19999694824219,116.94999694824219,423258,2021-06-28
2021-07-05,113.19999694824219,113.19999694824219,115.80000305175781,106.25,108.5,441198,2021-07-05
2021-07-12,136.89999389648438,136.89999389648438,154.0500030517578,113.19999694824219,114.94999694824219,6242692,2021-07-12
2021-07-19,136.89999389648438,136.89999389648438,144.89999389648438,131.0,134.5,680206,2021-07-19
2021-07-26,139.4499969482422,139.4499969482422,148.3000030517578,128.25,138.6999969482422,784826,2021-07-26
2021-08-02,134.0500030517578,134.0500030517578,146.0,128.14999389648438,141.60000610351562,316951,2021-08-02
2021-08-09,118.0,118.0,137.35000610351562,103.5,135.1999969482422,434362,2021-08-09
2021-08-16,107.6500015258789,107.6500015258789,119.75,107.30000305175781,118.0,142333,2021-08-16
2021-08-23,106.94999694824219,106.94999694824219,111.9000015258789,100.30000305175781,110.94999694824219,200647,2021-08-23
2021-08-30,113.5,113.5,118.9000015258789,104.69999694824219,107.8499984741211,261967,2021-08-30
2021-09-06,113.80000305175781,113.80000305175781,121.4000015258789,110.0,114.0,221165,2021-09-06
2021-09-13,112.0,112.0,124.6500015258789,108.0999984741211,113.9000015258789,402587,2021-09-13
2021-09-20,115.44999694824219,115.44999694824219,119.3499984741211,109.19999694824219,112.5999984741211,233393,2021-09-20
2021-09-27,119.1500015258789,119.1500015258789,128.5,112.0,117.0,220116,2021-09-27
2021-10-04,117.05000305175781,117.05000305175781,123.69999694824219,115.19999694824219,119.1500015258789,249539,2021-10-04
2021-10-11,118.19999694824219,118.19999694824219,139.0,113.0,117.0999984741211,248311,2021-10-11
2021-10-18,112.75,112.75,119.5,109.8499984741211,118.55000305175781,209584,2021-10-18
2021-10-25,110.9000015258789,110.9000015258789,118.0,109.30000305175781,113.0,269259,2021-10-25
2021-11-01,114.9000015258789,114.9000015258789,116.6500015258789,111.0999984741211,111.0999984741211,120079,2021-11-01
2021-11-08,125.25,125.25,129.39999389648438,112.3499984741211,115.25,724489,2021-11-08
2021-11-15,114.4000015258789,114.4000015258789,126.69999694824219,112.5999984741211,126.69999694824219,252103,2021-11-15
2021-11-22,106.8499984741211,106.8499984741211,119.9000015258789,104.94999694824219,114.0,252667,2021-11-22
2021-11-29,106.4000015258789,106.4000015258789,108.19999694824219,99.94999694824219,106.9000015258789,263922,2021-11-29
2021-12-06,111.5,111.5,113.75,105.69999694824219,106.4000015258789,132527,2021-12-06
2021-12-13,107.1500015258789,107.1500015258789,118.4000015258789,105.69999694824219,111.19999694824219,185487,2021-12-13
2021-12-20,105.19999694824219,105.19999694824219,108.9000015258789,101.05000305175781,106.69999694824219,81183,2021-12-20
2021-12-27,109.94999694824219,109.94999694824219,113.80000305175781,101.19999694824219,105.5,112872,2021-12-27
2022-01-03,113.4000015258789,113.4000015258789,115.0,107.94999694824219,110.30000305175781,170544,2022-01-03
2022-01-10,116.25,116.25,123.80000305175781,112.30000305175781,113.4000015258789,614818,2022-01-10
2022-01-17,121.30000305175781,121.30000305175781,129.39999389648438,115.80000305175781,116.4000015258789,717702,2022-01-17
2022-01-24,112.25,112.25,122.69999694824219,107.30000305175781,122.69999694824219,313222,2022-01-24
2022-01-31,113.69999694824219,113.69999694824219,118.9000015258789,111.5,114.4000015258789,157589,2022-01-31
2022-02-07,109.55000305175781,109.55000305175781,115.25,108.05000305175781,113.69999694824219,100426,2022-02-07
2022-02-14,108.0999984741211,108.0999984741211,114.0,104.05000305175781,109.5999984741211,121081,2022-02-14
2022-02-21,99.75,99.75,110.0,92.6500015258789,108.0999984741211,132686,2022-02-21
2022-02-28,98.80000305175781,98.80000305175781,104.75,96.1500015258789,99.0,175405,2022-02-28
2022-03-07,101.4000015258789,101.4000015258789,105.69999694824219,92.8499984741211,95.44999694824219,162168,2022-03-07
2022-03-14,105.5,105.5,113.0,101.69999694824219,101.69999694824219,150656,2022-03-14
2022-03-21,105.30000305175781,105.30000305175781,109.05000305175781,102.6500015258789,106.0,144698,2022-03-21
2022-03-28,104.69999694824219,104.69999694824219,107.94999694824219,98.94999694824219,107.94999694824219,766115,2022-03-28
2022-04-04,111.75,111.75,113.5999984741211,105.0,105.25,145072,2022-04-04
2022-04-11,115.0999984741211,115.0999984741211,116.44999694824219,106.3499984741211,112.4000015258789,247068,2022-04-11
2022-04-18,119.8499984741211,119.8499984741211,124.75,107.5999984741211,115.19999694824219,497023,2022-04-18
2022-04-25,123.25,123.25,126.0,113.6500015258789,119.25,349462,2022-04-25
2022-05-02,105.0999984741211,105.0999984741211,122.0,103.94999694824219,121.25,174899,2022-05-02
2022-05-09,96.9000015258789,96.9000015258789,105.75,93.19999694824219,103.25,213335,2022-05-09
2022-05-16,98.55000305175781,98.55000305175781,104.80000305175781,95.05000305175781,99.19999694824219,167673,2022-05-16
2022-05-23,95.05000305175781,95.05000305175781,99.9000015258789,92.1500015258789,99.55000305175781,60227,2022-05-23
2022-05-30,95.25,95.25,100.6500015258789,92.30000305175781,96.44999694824219,186998,2022-05-30
2022-06-06,95.3499984741211,95.3499984741211,97.75,92.80000305175781,93.19999694824219,41248,2022-06-06
2022-06-13,88.5,88.5,95.3499984741211,86.19999694824219,95.3499984741211,57706,2022-06-13
2022-06-20,83.69999694824219,83.69999694824219,89.6500015258789,78.4000015258789,87.5999984741211,84182,2022-06-20
2022-06-27,79.9000015258789,79.9000015258789,87.69999694824219,79.1500015258789,84.9000015258789,64519,2022-06-27
2022-07-04,82.80000305175781,82.80000305175781,84.80000305175781,78.05000305175781,79.5,75911,2022-07-04
2022-07-11,82.55000305175781,82.55000305175781,85.5999984741211,81.0999984741211,83.80000305175781,125117,2022-07-11
2022-07-18,91.6500015258789,91.6500015258789,95.0,81.3499984741211,83.19999694824219,309835,2022-07-18
2022-07-25,93.3499984741211,93.3499984741211,99.0,88.0,91.6500015258789,260392,2022-07-25
2022-08-01,92.19999694824219,92.19999694824219,97.4000015258789,90.69999694824219,93.5,122064,2022-08-01
2022-08-08,96.9000015258789,96.9000015258789,99.75,90.25,93.0,238408,2022-08-08
2022-08-15,92.80000305175781,92.80000305175781,96.9000015258789,91.1500015258789,96.9000015258789,127756,2022-08-15
2022-08-22,92.9000015258789,92.9000015258789,95.3499984741211,90.19999694824219,92.80000305175781,106555,2022-08-22
2022-08-29,93.1500015258789,93.1500015258789,95.44999694824219,90.5999984741211,92.9000015258789,68293,2022-08-29
2022-09-05,96.80000305175781,96.80000305175781,101.69999694824219,92.1500015258789,93.9000015258789,257245,2022-09-05
2022-09-12,96.4000015258789,96.4000015258789,107.0999984741211,95.05000305175781,96.9000015258789,310506,2022-09-12
2022-09-19,95.0999984741211,95.0999984741211,103.5999984741211,94.30000305175781,97.75,138405,2022-09-19
2022-09-26,94.9000015258789,94.9000015258789,99.0,90.05000305175781,94.80000305175781,132645,2022-09-26
2022-10-03,95.0999984741211,95.0999984741211,96.9000015258789,92.5,95.5999984741211,74617,2022-10-03
2022-10-10,93.4000015258789,93.4000015258789,95.0,92.0,94.9000015258789,60116,2022-10-10
2022-10-17,92.25,92.25,94.4000015258789,91.19999694824219,93.4000015258789,24160,2022-10-17
2022-10-24,94.25,94.25,96.6500015258789,91.19999694824219,93.55000305175781,39171,2022-10-24
2022-10-31,92.30000305175781,92.30000305175781,94.94999694824219,91.0999984741211,94.5,82041,2022-10-31
2022-11-07,95.94999694824219,95.94999694824219,98.0,90.3499984741211,93.5,114321,2022-11-07
2022-11-14,91.44999694824219,91.44999694824219,99.80000305175781,91.0999984741211,97.0,137757,2022-11-14
2022-11-21,91.6500015258789,91.6500015258789,93.0,90.0999984741211,92.6500015258789,79257,2022-11-21
2022-11-28,94.44999694824219,94.44999694824219,96.0,88.1500015258789,92.4000015258789,155030,2022-11-28
2022-12-05,91.25,91.25,96.25,90.55000305175781,95.8499984741211,104232,2022-12-05
2022-12-12,98.05000305175781,98.05000305175781,101.80000305175781,90.0,92.55000305175781,343692,2022-12-12
2022-12-19,92.6500015258789,92.6500015258789,108.19999694824219,92.0,98.19999694824219,441498,2022-12-19
2022-12-26,98.94999694824219,98.94999694824219,101.30000305175781,88.80000305175781,92.6500015258789,124560,2022-12-26
2023-01-02,98.30000305175781,98.30000305175781,101.0,96.69999694824219,99.5,68412,2023-01-02
2023-01-09,100.80000305175781,100.80000305175781,102.94999694824219,96.25,99.19999694824219,73376,2023-01-09
2023-01-16,97.69999694824219,97.69999694824219,100.75,95.80000305175781,99.19999694824219,66749,2023-01-16
2023-01-23,94.4000015258789,94.4000015258789,100.69999694824219,92.5,98.0,42801,2023-01-23
2023-01-30,93.4000015258789,93.4000015258789,97.9000015258789,91.19999694824219,96.1500015258789,63428,2023-01-30
2023-02-06,94.0,94.0,97.9000015258789,93.0,93.9000015258789,60483,2023-02-06
2023-02-13,91.80000305175781,91.80000305175781,95.44999694824219,90.25,94.9000015258789,50803,2023-02-13
2023-02-20,91.30000305175781,91.30000305175781,94.19999694824219,90.25,91.55000305175781,53688,2023-02-20
2023-02-27,90.94999694824219,90.94999694824219,94.4000015258789,90.0,92.6500015258789,45812,2023-02-27
2023-03-06,90.19999694824219,90.19999694824219,92.4000015258789,89.0999984741211,90.6500015258789,49597,2023-03-06
2023-03-13,87.1500015258789,87.1500015258789,91.55000305175781,85.69999694824219,91.55000305175781,401916,2023-03-13
2023-03-20,84.3499984741211,84.3499984741211,89.5,82.55000305175781,89.5,300585,2023-03-20
2023-03-27,81.8499984741211,81.8499984741211,84.6500015258789,79.0,84.6500015258789,115653,2023-03-27
2023-04-03,87.44999694824219,87.44999694824219,88.5999984741211,81.05000305175781,82.05000305175781,73018,2023-04-03
2023-04-10,91.30000305175781,91.30000305175781,93.5,87.0999984741211,88.75,62069,2023-04-10
2023-04-17,93.0,93.0,95.8499984741211,89.75,90.0999984741211,138405,2023-04-17
2023-04-24,95.1500015258789,95.1500015258789,96.9000015258789,92.0999984741211,93.80000305175781,136368,2023-04-24
2023-05-01,99.6500015258789,99.6500015258789,103.9000015258789,94.30000305175781,95.1500015258789,261120,2023-05-01
2023-05-08,95.44999694824219,95.44999694824219,101.3499984741211,94.75,100.69999694824219,98271,2023-05-08
2023-05-15,96.5,96.5,98.9000015258789,95.1500015258789,96.0,79242,2023-05-15
2023-05-22,96.25,96.25,98.6500015258789,94.0999984741211,97.9000015258789,55691,2023-05-22
2023-05-29,98.94999694824219,98.94999694824219,101.0,95.05000305175781,95.30000305175781,149038,2023-05-29
2023-06-05,99.8499984741211,99.8499984741211,104.0,96.8499984741211,100.3499984741211,195033,2023-06-05
2023-06-12,103.30000305175781,103.30000305175781,110.0,98.69999694824219,100.9000015258789,468788,2023-06-12
2023-06-19,101.0,101.0,107.94999694824219,99.4000015258789,104.3499984741211,114832,2023-06-19
2023-06-26,101.94999694824219,101.94999694824219,103.44999694824219,98.55000305175781,102.44999694824219,81270,2023-06-26
2023-07-03,100.80000305175781,100.80000305175781,105.9000015258789,98.3499984741211,101.94999694824219,194013,2023-07-03
2023-07-10,100.05000305175781,100.05000305175781,102.80000305175781,98.5999984741211,101.1500015258789,127678,2023-07-10
2023-07-17,99.94999694824219,99.94999694824219,102.44999694824219,98.30000305175781,100.05000305175781,98946,2023-07-17
2023-07-24,121.9000015258789,121.9000015258789,128.0,98.05000305175781,101.30000305175781,1718804,2023-07-24
2023-07-31,117.69999694824219,117.69999694824219,126.9000015258789,114.94999694824219,122.94999694824219,524656,2023-07-31
2023-08-07,125.94999694824219,125.94999694824219,129.6999969482422,115.25,118.25,539283,2023-08-07
2023-08-14,109.80000305175781,109.80000305175781,126.80000305175781,109.0,126.75,463510,2023-08-14
2023-08-21,111.4000015258789,111.4000015258789,115.0,106.44999694824219,110.5999984741211,251265,2023-08-21
2023-08-28,115.0,115.0,119.5,110.0,111.0999984741211,259886,2023-08-28
2023-09-04,123.5999984741211,123.5999984741211,125.55000305175781,112.75,114.0,346696,2023-09-04
2023-09-11,117.0999984741211,117.0999984741211,126.0,110.25,124.75,271102,2023-09-11
2023-09-18,114.69999694824219,114.69999694824219,118.75,112.3499984741211,118.75,67047,2023-09-18
2023-09-25,137.0,137.0,137.0,111.8499984741211,114.25,1681782,2023-09-25
2023-10-02,136.39999389648438,136.39999389648438,148.35000610351562,133.5,137.0,1944047,2023-10-02
2023-10-09,134.8000030517578,134.8000030517578,140.0,128.0,137.0,309647,2023-10-09
2023-10-16,142.4499969482422,142.4499969482422,151.0,131.10000610351562,137.8000030517578,663129,2023-10-16
2023-10-23,135.25,135.25,143.3000030517578,126.30000305175781,143.3000030517578,342168,2023-10-23
2023-10-30,133.10000610351562,133.10000610351562,138.6999969482422,131.39999389648438,135.39999389648438,137939,2023-10-30
2023-11-06,128.60000610351562,128.60000610351562,138.89999389648438,125.19999694824219,133.10000610351562,249781,2023-11-06
2023-11-13,133.8000030517578,133.8000030517578,142.6999969482422,127.0999984741211,129.89999389648438,240574,2023-11-13
2023-11-20,131.85000610351562,131.85000610351562,136.10000610351562,129.0,134.0,137669,2023-11-20
2023-11-27,136.1999969482422,136.1999969482422,142.8000030517578,130.39999389648438,131.85000610351562,204955,2023-11-27
2023-12-04,133.8000030517578,133.8000030517578,139.6999969482422,131.5500030517578,139.6999969482422,137181,2023-12-04
2023-12-11,135.4499969482422,135.4499969482422,137.85000610351562,132.1999969482422,136.8000030517578,215279,2023-12-11
2023-12-18,129.0500030517578,129.0500030517578,137.3000030517578,126.3499984741211,136.9499969482422,214330,2023-12-18
2023-12-25,126.25,126.25,131.4499969482422,125.5,129.0500030517578,111697,2023-12-25
2024-01-01,135.14999389648438,135.14999389648438,136.39999389648438,125.6500015258789,125.6500015258789,301405,2024-01-01
2024-01-08,137.5,137.5,143.89999389648438,133.35000610351562,136.89999389648438,538906,2024-01-08
2024-01-15,132.0500030517578,132.0500030517578,143.0500030517578,129.0,135.6999969482422,286636,2024-01-15
2024-01-22,130.10000610351562,130.10000610351562,133.35000610351562,127.9000015258789,132.0500030517578,84821,2024-01-22
2024-01-29,137.75,137.75,148.0,126.3499984741211,132.0,751458,2024-01-29
2024-02-05,133.0,133.0,140.6999969482422,130.3000030517578,137.14999389648438,242528,2024-02-05
2024-02-12,129.10000610351562,129.10000610351562,135.9499969482422,120.9000015258789,133.0,146733,2024-02-12
2024-02-19,126.6500015258789,126.6500015258789,130.5,125.6500015258789,128.39999389648438,94684,2024-02-19
2024-02-26,135.60000610351562,135.60000610351562,137.89999389648438,121.30000305175781,126.6500015258789,423702,2024-02-26
2024-03-04,124.69999694824219,124.69999694824219,139.5,122.30000305175781,135.75,140559,2024-03-04
2024-03-11,112.44999694824219,112.44999694824219,127.55000305175781,104.0,124.9000015258789,269195,2024-03-11
2024-03-18,109.1500015258789,109.1500015258789,115.4000015258789,106.0999984741211,113.4000015258789,128375,2024-03-18
2024-03-25,106.8499984741211,106.8499984741211,117.0,105.8499984741211,109.1500015258789,177866,2024-03-25
2024-04-01,118.9000015258789,118.9000015258789,123.0,108.55000305175781,108.80000305175781,354860,2024-04-01
2024-04-08,117.5999984741211,117.5999984741211,120.80000305175781,115.9000015258789,118.9000015258789,71800,2024-04-08
2024-04-15,114.69999694824219,114.69999694824219,119.75,112.0999984741211,113.94999694824219,111102,2024-04-15
2024-04-22,118.4000015258789,118.4000015258789,121.9000015258789,114.0,115.94999694824219,158596,2024-04-22
2024-04-29,115.1500015258789,115.1500015258789,120.69999694824219,114.0,120.69999694824219,80112,2024-04-29
2024-05-06,110.30000305175781,110.30000305175781,117.4000015258789,108.5,117.4000015258789,71313,2024-05-06
2024-05-13,112.5,112.5,121.5999984741211,108.19999694824219,110.19999694824219,160925,2024-05-13
2024-05-20,113.69999694824219,113.69999694824219,116.5,111.69999694824219,115.69999694824219,57682,2024-05-20
2024-05-27,108.5999984741211,108.5999984741211,115.0,108.0,115.0,56828,2024-05-27
2024-06-03,109.55000305175781,109.55000305175781,113.4000015258789,101.05000305175781,113.4000015258789,85745,2024-06-03
2024-06-10,113.63999938964844,113.63999938964844,119.58000183105469,109.20999908447266,111.4000015258789,236636,2024-06-10
2024-06-17,134.3699951171875,134.3699951171875,139.08999633789062,112.30000305175781,113.63999938964844,784702,2024-06-17
2024-06-24,150.36000061035156,150.36000061035156,177.36000061035156,136.0,136.0,4779425,2024-06-24
2024-07-01,152.6300048828125,152.6300048828125,161.0,139.1999969482422,142.83999633789062,307310,2024-07-01
2024-07-08,144.6300048828125,144.6300048828125,156.39999389648438,140.25,156.39999389648438,143453,2024-07-08
2024-07-15,130.27000427246094,130.27000427246094,147.35000610351562,128.60000610351562,147.35000610351562,111346,2024-07-15
2024-07-22,136.91000366210938,136.91000366210938,139.69000244140625,125.0,128.0,48820,2024-07-22
2024-07-29,130.35000610351562,130.35000610351562,137.85000610351562,126.0,136.85000610351562,73845,2024-07-29
2024-08-05,126.29000091552734,126.29000091552734,129.6999969482422,122.9000015258789,125.05000305175781,92193,2024-08-05
2024-08-12,123.75,123.75,128.89999389648438,120.0,123.9000015258789,34770,2024-08-12
2024-08-19,133.64999389648438,133.64999389648438,135.8699951171875,117.02999877929688,127.0,89665,2024-08-19
2024-08-26,128.19000244140625,128.19000244140625,134.39999389648438,121.22000122070312,134.39999389648438,54771,2024-08-26
2024-09-02,125.12999725341797,125.12999725341797,132.1999969482422,123.01000213623047,126.0,42560,2024-09-02
2024-09-09,125.44000244140625,125.44000244140625,127.91000366210938,120.44999694824219,125.0,28582,2024-09-09
2024-09-16,128.41000366210938,128.41000366210938,128.42999267578125,120.70999908447266,127.0,82212,2024-09-16
2024-09-23,125.98999786376953,125.98999786376953,132.89999389648438,123.8499984741211,132.0,54049,2024-09-23
2024-09-30,122.11000061035156,122.11000061035156,128.0,118.5,128.0,50175,2024-09-30
2024-10-07,123.58000183105469,123.58000183105469,127.55000305175781,114.94000244140625,127.55000305175781,60802,2024-10-07
2024-10-14,121.05999755859375,121.05999755859375,129.88999938964844,117.30999755859375,124.19999694824219,57078,2024-10-14
2024-10-21,114.58000183105469,114.58000183105469,123.80999755859375,112.19999694824219,120.0,53421,2024-10-21
2024-10-28,121.04000091552734,121.04000091552734,123.0,112.9800033569336,116.0,33746,2024-10-28
2024-11-04,122.0199966430664,122.0199966430664,124.0,114.69999694824219,120.98999786376953,48909,2024-11-04
2024-11-11,111.19000244140625,111.19000244140625,125.0,109.87000274658203,120.0,60786,2024-11-11
2024-11-18,111.97000122070312,111.97000122070312,115.48999786376953,108.0,110.01000213623047,46217,2024-11-18
2024-11-25,120.2699966430664,120.2699966430664,122.4000015258789,112.69999694824219,117.0,70077,2024-11-25
2024-12-02,136.9600067138672,136.9600067138672,143.74000549316406,117.04000091552734,120.30000305175781,317715,2024-12-02
2024-12-09,140.9499969482422,140.9499969482422,148.19000244140625,134.97999572753906,137.0,308589,2024-12-09
2024-12-16,135.3800048828125,135.3800048828125,154.6999969482422,130.35000610351562,143.05999755859375,509002,2024-12-16
2024-12-23,132.55999755859375,132.55999755859375,138.7899932861328,128.3000030517578,135.3800048828125,62126,2024-12-23
2024-12-30,131.94000244140625,131.94000244140625,137.0,127.0,130.10000610351562,61950,2024-12-30
2025-01-06,116.47000122070312,116.47000122070312,136.49000549316406,115.4000015258789,135.0,73754,2025-01-06
2025-01-13,119.41000366210938,119.41000366210938,123.66000366210938,113.19999694824219,117.41000366210938,37478,2025-01-13
2025-01-20,121.4800033569336,121.4800033569336,125.05000305175781,118.51000213623047,122.4000015258789,40974,2025-01-20
2025-01-27,118.05999755859375,118.05999755859375,126.58999633789062,114.0,121.4800033569336,69245,2025-01-27
2025-02-03,116.55000305175781,116.55000305175781,124.9800033569336,115.0999984741211,120.0,16263,2025-02-03
2025-02-10,97.8499984741211,97.8499984741211,117.27999877929688,96.36000061035156,116.83999633789062,85817,2025-02-10
2025-02-17,100.26000213623047,100.26000213623047,102.77999877929688,90.25,99.0,78505,2025-02-17
2025-02-24,88.37999725341797,88.37999725341797,105.58999633789062,87.7300033569336,99.93000030517578,70588,2025-02-24
2025-03-03,96.43000030517578,96.43000030517578,96.98999786376953,88.38999938964844,89.66000366210938,48920,2025-03-03
2025-03-10,86.87000274658203,86.87000274658203,96.41000366210938,82.0,96.41000366210938,270253,2025-03-10
2025-03-17,93.6500015258789,93.6500015258789,95.22000122070312,82.36000061035156,87.0999984741211,84280,2025-03-17
2025-03-24,86.9800033569336,86.9800033569336,95.5,84.0,95.5,178877,2025-03-24
2025-03-31,92.2699966430664,92.2699966430664,96.5999984741211,86.5,86.9800033569336,48000,2025-03-31
2025-04-07,90.66000366210938,90.66000366210938,93.69000244140625,84.0,84.0,23834,2025-04-07
2025-04-14,95.37999725341797,95.37999725341797,96.73999786376953,89.91000366210938,89.91000366210938,31286,2025-04-14
2025-04-21,96.83999633789062,96.83999633789062,106.02999877929688,93.7300033569336,94.13999938964844,131816,2025-04-21
2025-04-28,108.1500015258789,108.1500015258789,108.1500015258789,87.5199966430664,96.83999633789062,454147,2025-04-28
2025-05-05,102.0199966430664,102.0199966430664,117.9000015258789,99.0,113.9000015258789,817892,2025-05-05
2025-05-12,109.62999725341797,109.62999725341797,111.9000015258789,101.94999694824219,104.55000305175781,107422,2025-05-12
2025-05-19,114.66999816894531,114.66999816894531,125.41000366210938,108.62999725341797,110.0,214136,2025-05-19
2025-05-26,113.25,113.25,117.9000015258789,108.05999755859375,114.66999816894531,76330,2025-05-26
2025-06-02,111.7699966430664,111.7699966430664,115.5,110.4000015258789,114.0,44162,2025-06-02
2025-06-09,109.80000305175781,109.80000305175781,115.02999877929688,108.44999694824219,112.97000122070312,55273,2025-06-09
2025-06-16,109.44000244140625,109.44000244140625,111.58999633789062,105.55000305175781,108.55000305175781,54656,2025-06-16
2025-06-23,109.0,109.0,113.5,104.98999786376953,107.52999877929688,51595,2025-06-23
2025-06-30,110.68000030517578,110.68000030517578,119.30000305175781,108.98999786376953,109.44999694824219,161211,2025-06-30
2025-07-07,109.36000061035156,109.36000061035156,113.5,107.44000244140625,112.16000366210938,38899,2025-07-07
2025-07-14,109.06999969482422,109.06999969482422,109.98999786376953,107.19999694824219,109.36000061035156,9656,2025-07-14
