Date,Adj Close_CIEINDIA.NS,Close_CIEINDIA.NS,High_CIEINDIA.NS,Low_CIEINDIA.NS,Open_CIEINDIA.NS,Volume_CIEINDIA.NS,Date
2021-03-29,160.1049041748047,167.1999969482422,168.8000030517578,159.0500030517578,164.75,564239,2021-03-29
2021-04-05,156.70553588867188,163.64999389648438,169.0,161.1999969482422,167.39999389648438,627205,2021-04-05
2021-04-12,150.0983428955078,156.75,162.0,155.0,162.0,477671,2021-04-12
2021-04-19,149.85894775390625,156.5,158.0,150.25,157.0,575393,2021-04-19
2021-04-26,163.4563751220703,170.6999969482422,179.39999389648438,153.5500030517578,157.3000030517578,3557817,2021-04-26
2021-05-03,173.51080322265625,181.1999969482422,183.5,167.3000030517578,169.0,2403272,2021-05-03
2021-05-10,167.8133087158203,175.25,185.0,174.25,183.35000610351562,953311,2021-05-10
2021-05-17,180.07012939453125,188.0500030517578,191.6999969482422,175.0,175.3000030517578,2345734,2021-05-17
2021-05-24,184.81007385253906,193.0,204.75,183.1999969482422,189.39999389648438,2832055,2021-05-24
2021-05-31,216.79275512695312,226.39999389648438,229.0,188.5,191.0,3842039,2021-05-31
2021-06-07,206.8819580078125,216.0500030517578,229.89999389648438,212.25,228.3000030517578,1969189,2021-06-07
2021-06-14,208.41404724121094,217.64999389648438,219.8000030517578,206.3000030517578,219.8000030517578,970997,2021-06-14
2021-06-21,215.5000457763672,225.0500030517578,240.0,211.89999389648438,217.64999389648438,6567196,2021-06-21
2021-06-28,224.3096466064453,234.25,247.0,225.64999389648438,228.39999389648438,5017648,2021-06-28
2021-07-05,217.7982177734375,227.4499969482422,240.0,225.89999389648438,234.8000030517578,1312559,2021-07-05
2021-07-12,239.8700714111328,250.5,253.9499969482422,226.39999389648438,226.39999389648438,2504903,2021-07-12
2021-07-19,235.80043029785156,246.25,259.0,231.14999389648438,250.8000030517578,2879769,2021-07-19
2021-07-26,257.824462890625,269.25,280.70001220703125,244.0500030517578,250.0,8314149,2021-07-26
2021-08-02,257.2498779296875,268.6499938964844,273.8999938964844,253.85000610351562,271.45001220703125,1283353,2021-08-02
2021-08-09,233.8852996826172,244.25,273.0,234.8000030517578,270.0,998799,2021-08-09
2021-08-16,219.09091186523438,228.8000030517578,252.10000610351562,226.0,247.64999389648438,616024,2021-08-16
2021-08-23,216.5054931640625,226.10000610351562,235.0,209.0,232.75,1298559,2021-08-23
2021-08-30,216.5054931640625,226.10000610351562,248.14999389648438,220.60000610351562,230.64999389648438,7078242,2021-08-30
2021-09-06,226.70355224609375,236.75,239.4499969482422,219.0500030517578,228.14999389648438,2620720,2021-09-06
2021-09-13,225.9853973388672,236.0,239.75,225.75,232.3000030517578,1596668,2021-09-13
2021-09-20,218.5642547607422,228.25,239.5500030517578,222.64999389648438,235.5,875113,2021-09-20
2021-09-27,229.7198944091797,239.89999389648438,247.9499969482422,226.14999389648438,230.0,990029,2021-09-27
2021-10-04,236.23133850097656,246.6999969482422,254.25,238.39999389648438,240.0,1424923,2021-10-04
2021-10-11,239.91796875,250.5500030517578,262.0,243.0,248.4499969482422,1291315,2021-10-11
2021-10-18,259.78741455078125,271.29998779296875,301.0,255.9499969482422,263.0,11265370,2021-10-18
2021-10-25,254.9038543701172,266.20001220703125,294.0,263.25,277.0,2666869,2021-10-25
2021-11-01,264.862548828125,276.6000061035156,281.0,266.0,266.0,618795,2021-11-01
2021-11-08,265.58074951171875,277.3500061035156,289.70001220703125,266.5,278.79998779296875,1261680,2021-11-08
2021-11-15,267.3042907714844,279.1499938964844,312.0,275.1000061035156,278.25,5353252,2021-11-15
2021-11-22,240.92340087890625,251.60000610351562,280.8999938964844,250.0,280.0,1664301,2021-11-22
2021-11-29,232.5447235107422,242.85000610351562,253.1999969482422,230.0,246.14999389648438,1578053,2021-11-29
2021-12-06,233.07138061523438,243.39999389648438,249.25,238.0,245.39999389648438,784692,2021-12-06
2021-12-13,222.15512084960938,232.0,246.39999389648438,230.10000610351562,244.9499969482422,622632,2021-12-13
2021-12-20,213.63279724121094,223.10000610351562,229.9499969482422,215.5500030517578,222.14999389648438,570167,2021-12-20
2021-12-27,224.26177978515625,234.1999969482422,237.8000030517578,220.25,223.1999969482422,937573,2021-12-27
2022-01-03,215.3085479736328,224.85000610351562,235.75,223.5500030517578,233.0,650625,2022-01-03
2022-01-10,217.7982177734375,227.4499969482422,233.6999969482422,224.5,226.39999389648438,1178656,2022-01-10
2022-01-17,208.03103637695312,217.25,232.1999969482422,215.0,228.0,1059971,2022-01-17
2022-01-24,202.4771728515625,211.4499969482422,217.85000610351562,202.0,215.4499969482422,1023006,2022-01-24
2022-01-31,203.7220001220703,212.75,218.5500030517578,211.25,212.5,514947,2022-01-31
2022-02-07,202.09414672851562,211.0500030517578,219.5,204.0,211.0,1253172,2022-02-07
2022-02-14,191.94393920898438,200.4499969482422,210.0,188.10000610351562,191.35000610351562,1091126,2022-02-14
2022-02-21,184.71432495117188,192.89999389648438,203.0,180.0,198.64999389648438,1673176,2022-02-21
2022-02-28,177.58045959472656,185.4499969482422,195.9499969482422,180.39999389648438,192.5,750892,2022-02-28
2022-03-07,171.5478057861328,179.14999389648438,189.39999389648438,177.0,182.39999389648438,831048,2022-03-07
2022-03-14,172.17022705078125,179.8000030517578,188.5500030517578,172.75,179.0,1484688,2022-03-14
2022-03-21,162.21153259277344,169.39999389648438,182.5,163.9499969482422,179.5500030517578,2257175,2022-03-21
2022-03-28,169.39328002929688,176.89999389648438,179.0,165.39999389648438,171.0500030517578,1234281,2022-03-28
2022-04-04,194.14634704589844,202.75,204.89999389648438,176.5500030517578,179.0,3107335,2022-04-04
2022-04-11,188.5924530029297,196.9499969482422,206.39999389648438,195.5500030517578,204.0,622178,2022-04-11
2022-04-18,181.38961791992188,187.0500030517578,200.0,180.8000030517578,196.9499969482422,762633,2022-04-18
2022-04-25,214.50619506835938,221.1999969482422,235.0,191.0,193.39999389648438,26332413,2022-04-25
2022-05-02,201.41470336914062,207.6999969482422,229.6999969482422,205.0,219.0,2352975,2022-05-02
2022-05-09,183.86245727539062,189.60000610351562,212.0,186.3000030517578,204.0,2165325,2022-05-09
2022-05-16,179.01376342773438,184.60000610351562,198.5,183.14999389648438,191.60000610351562,3069781,2022-05-16
2022-05-23,183.086669921875,188.8000030517578,192.0,168.0,186.5,5078210,2022-05-23
2022-05-30,189.43844604492188,195.35000610351562,204.89999389648438,187.10000610351562,192.89999389648438,2937910,2022-05-30
2022-06-06,192.49313354492188,198.5,205.0,191.25,193.60000610351562,2344250,2022-06-06
2022-06-13,194.72352600097656,200.8000030517578,204.75,186.10000610351562,197.89999389648438,1980842,2022-06-13
2022-06-20,214.36073303222656,221.0500030517578,224.0,198.0,202.0,2813731,2022-06-20
2022-06-27,222.55502319335938,229.5,244.3000030517578,217.3000030517578,223.35000610351562,5532501,2022-06-27
2022-07-04,237.34353637695312,244.75,256.0,230.10000610351562,231.39999389648438,4035943,2022-07-04
2022-07-11,234.19187927246094,241.5,248.89999389648438,231.0500030517578,242.9499969482422,3611160,2022-07-11
2022-07-18,241.27098083496094,248.8000030517578,254.5,240.60000610351562,244.0,1822831,2022-07-18
2022-07-25,261.1021423339844,269.25,274.5,255.10000610351562,260.0,7003943,2022-07-25
2022-08-01,263.962890625,272.20001220703125,282.0,257.5,270.8999938964844,2745460,2022-08-01
2022-08-08,281.9030456542969,290.70001220703125,297.8999938964844,266.79998779296875,273.0,2706676,2022-08-08
2022-08-15,264.1083068847656,272.3500061035156,307.8500061035156,271.1000061035156,290.70001220703125,2446063,2022-08-15
2022-08-22,273.9512023925781,282.5,286.5,266.6499938964844,270.0,2148020,2022-08-22
2022-08-29,265.2720031738281,273.54998779296875,291.5,272.5,276.25,2103211,2022-08-29
2022-09-05,255.3806915283203,263.3500061035156,279.0,260.04998779296875,275.0,1707443,2022-09-05
2022-09-12,272.7389831542969,281.25,312.0,262.25,266.0,8753741,2022-09-12
2022-09-19,256.4473876953125,264.45001220703125,288.6000061035156,263.1499938964844,283.0,1975672,2022-09-19
2022-09-26,267.5024108886719,275.8500061035156,283.20001220703125,250.4499969482422,264.5,8175173,2022-09-26
2022-10-03,307.6495666503906,317.25,323.95001220703125,272.6499938964844,275.8500061035156,7273704,2022-10-03
2022-10-10,294.0732421875,303.25,326.0,297.5,319.0,7207497,2022-10-10
2022-10-17,296.69158935546875,305.95001220703125,328.0,298.04998779296875,304.1000061035156,6427521,2022-10-17
2022-10-24,286.2668762207031,295.20001220703125,316.0,294.0,313.0,2045245,2022-10-24
2022-10-31,293.1519470214844,302.29998779296875,309.0,294.45001220703125,298.20001220703125,2564598,2022-10-31
2022-11-07,281.85455322265625,290.6499938964844,305.5,283.0,304.3999938964844,1632128,2022-11-07
2022-11-14,288.98211669921875,298.0,301.95001220703125,282.04998779296875,292.0,1962537,2022-11-14
2022-11-21,282.4364013671875,291.25,299.8999938964844,282.29998779296875,299.8999938964844,1622918,2022-11-21
2022-11-28,278.84832763671875,287.54998779296875,297.8999938964844,282.0,291.79998779296875,1239721,2022-11-28
2022-12-05,276.5209655761719,285.1499938964844,299.0,284.0,289.75,1451785,2022-12-05
2022-12-12,316.7166748046875,326.6000061035156,334.0,282.3500061035156,285.8999938964844,8996725,2022-12-12
2022-12-19,294.7521057128906,303.95001220703125,344.6000061035156,298.79998779296875,337.0,8100818,2022-12-19
2022-12-26,333.68707275390625,344.1000061035156,347.70001220703125,297.54998779296875,303.04998779296875,5412679,2022-12-26
2023-01-02,332.6203308105469,343.0,353.8999938964844,335.0,346.79998779296875,3546086,2023-01-02
2023-01-09,365.8338928222656,377.25,386.70001220703125,341.1499938964844,345.75,9554718,2023-01-09
2023-01-16,363.1671447753906,374.5,396.79998779296875,372.29998779296875,379.0,7842984,2023-01-16
2023-01-23,349.7362365722656,360.6499938964844,382.5,346.25,376.20001220703125,6331276,2023-01-23
2023-01-30,383.24072265625,395.20001220703125,418.20001220703125,358.1000061035156,362.0,7577986,2023-01-30
2023-02-06,385.810546875,397.8500061035156,419.70001220703125,388.1000061035156,395.20001220703125,4557254,2023-02-06
2023-02-13,379.3617858886719,391.20001220703125,407.0,385.1499938964844,397.0,1887284,2023-02-13
2023-02-20,435.0247497558594,448.6000061035156,462.3999938964844,383.5,391.20001220703125,12432286,2023-02-20
2023-02-27,402.2961120605469,414.8500061035156,445.0,412.29998779296875,439.70001220703125,8605721,2023-02-27
2023-03-06,381.398193359375,393.29998779296875,428.8500061035156,382.6499938964844,412.0,3539364,2023-03-06
2023-03-13,348.233154296875,359.1000061035156,378.5,345.5,364.0,21614942,2023-03-13
2023-03-20,343.7723693847656,354.5,367.3500061035156,346.54998779296875,359.1000061035156,4826444,2023-03-20
2023-03-27,340.1842956542969,350.79998779296875,356.29998779296875,331.6499938964844,354.95001220703125,4207781,2023-03-27
2023-04-03,359.1427307128906,370.3500061035156,373.6000061035156,350.0,353.6000061035156,2262227,2023-04-03
2023-04-10,354.3910217285156,365.45001220703125,378.5,363.1000061035156,373.04998779296875,2016048,2023-04-10
2023-04-17,361.80950927734375,373.1000061035156,376.8999938964844,361.1000061035156,365.6499938964844,2950874,2023-04-17
2023-04-24,386.73175048828125,398.79998779296875,416.79998779296875,357.0,373.0,20758640,2023-04-24
2023-05-01,404.62347412109375,417.25,429.0,385.6000061035156,398.79998779296875,7388933,2023-05-01
2023-05-08,424.1636962890625,437.3999938964844,439.8999938964844,413.29998779296875,417.8500061035156,3705130,2023-05-08
2023-05-15,440.89166259765625,454.6499938964844,469.8999938964844,437.5,439.54998779296875,5503997,2023-05-15
2023-05-22,444.4311828613281,458.29998779296875,493.6499938964844,446.95001220703125,457.0,25507328,2023-05-22
2023-05-29,451.3163757324219,465.3999938964844,467.95001220703125,447.29998779296875,460.0,5305059,2023-05-29
2023-06-05,494.6281433105469,507.29998779296875,523.1500244140625,456.20001220703125,468.0,8864776,2023-06-05
2023-06-12,495.0182189941406,507.70001220703125,517.8499755859375,493.5,506.70001220703125,3281610,2023-06-12
2023-06-19,500.4295654296875,513.25,534.4000244140625,493.20001220703125,508.79998779296875,3334078,2023-06-19
2023-06-26,502.62335205078125,515.5,530.0,505.5,513.0,1324085,2023-06-26
2023-07-03,519.5887451171875,532.9000244140625,542.2999877929688,512.0999755859375,515.5,2875136,2023-07-03
2023-07-10,529.04638671875,542.5999755859375,559.7000122070312,525.4000244140625,533.0,2207020,2023-07-10
2023-07-17,479.807861328125,492.1000061035156,579.75,487.0,545.0,7998033,2023-07-17
2023-07-24,461.6724548339844,473.5,503.95001220703125,458.79998779296875,491.0,5026973,2023-07-24
2023-07-31,483.46417236328125,495.8500061035156,515.75,473.70001220703125,473.70001220703125,5027859,2023-07-31
2023-08-07,478.1015625,490.3500061035156,501.5,464.3999938964844,501.5,2849798,2023-08-07
2023-08-14,471.17889404296875,483.25,492.0,472.04998779296875,490.3500061035156,1549463,2023-08-14
2023-08-21,492.8731384277344,505.5,524.5,478.1000061035156,484.3999938964844,3590242,2023-08-21
2023-08-28,506.4747009277344,519.4500122070312,531.0999755859375,502.0,508.95001220703125,2605055,2023-08-28
2023-09-04,490.7768249511719,503.3500061035156,525.0999755859375,493.5,522.0,2915551,2023-09-04
2023-09-11,495.5544128417969,508.25,512.0,483.0,503.25,2644287,2023-09-11
2023-09-18,461.7699890136719,473.6000061035156,513.75,469.0,512.0,1367470,2023-09-18
2023-09-25,468.7413635253906,480.75,488.79998779296875,467.25,473.0,2075454,2023-09-25
2023-10-02,458.3573913574219,470.1000061035156,487.95001220703125,458.20001220703125,480.75,2065935,2023-10-02
2023-10-09,451.6784973144531,463.25,469.5,457.1499938964844,469.5,2766347,2023-10-09
2023-10-16,443.09832763671875,454.45001220703125,500.0,440.3999938964844,461.5,6335783,2023-10-16
2023-10-23,448.7046813964844,460.20001220703125,462.20001220703125,443.04998779296875,454.95001220703125,2472342,2023-10-23
2023-10-30,469.6676330566406,481.70001220703125,486.1499938964844,450.75,463.6000061035156,3453236,2023-10-30
2023-11-06,458.5036315917969,470.25,487.79998779296875,466.5,485.1499938964844,1672549,2023-11-06
2023-11-13,480.8316345214844,493.1499938964844,499.0,472.04998779296875,473.8999938964844,1844064,2023-11-13
2023-11-20,462.8912353515625,474.75,508.5,472.6499938964844,500.0,2151896,2023-11-20
2023-11-27,472.88519287109375,485.0,487.8999938964844,464.20001220703125,474.75,3259105,2023-11-27
2023-12-04,471.95892333984375,484.04998779296875,500.75,475.04998779296875,492.0,2330451,2023-12-04
2023-12-11,465.6700744628906,477.6000061035156,496.0,471.5,485.0,2433164,2023-12-11
2023-12-18,466.1575622558594,478.1000061035156,486.75,455.0,478.79998779296875,2487678,2023-12-18
2023-12-25,458.9424133300781,470.70001220703125,479.95001220703125,468.1000061035156,478.1000061035156,2973416,2023-12-25
2024-01-01,472.6414489746094,484.75,498.5,471.0,472.29998779296875,4543167,2024-01-01
2024-01-08,479.6128234863281,491.8999938964844,497.8999938964844,471.6000061035156,485.0,2624346,2024-01-08
2024-01-15,478.7353210449219,491.0,502.95001220703125,478.25,491.8999938964844,1877958,2024-01-15
2024-01-22,473.27520751953125,485.3999938964844,492.1000061035156,472.8500061035156,491.0,927691,2024-01-22
2024-01-29,474.59149169921875,486.75,491.20001220703125,475.25,485.3999938964844,2578173,2024-01-29
2024-02-05,472.6414489746094,484.75,502.79998779296875,477.0,487.6000061035156,2389169,2024-02-05
2024-02-12,471.52020263671875,483.6000061035156,492.8999938964844,467.0,487.5,1841125,2024-02-12
2024-02-19,458.3573913574219,470.1000061035156,496.5,458.95001220703125,490.1000061035156,3604173,2024-02-19
2024-02-26,430.081787109375,441.1000061035156,471.04998779296875,438.0,470.0,5568896,2024-02-26
2024-03-04,434.4693908691406,445.6000061035156,461.8500061035156,439.29998779296875,448.54998779296875,7295230,2024-03-04
2024-03-11,423.744140625,434.6000061035156,446.45001220703125,406.79998779296875,446.0,3483566,2024-03-11
2024-03-18,434.4206237792969,445.54998779296875,449.70001220703125,426.6499938964844,437.75,1971050,2024-03-18
2024-03-25,450.26470947265625,461.79998779296875,467.0,440.5,445.54998779296875,1661409,2024-03-25
2024-04-01,475.0302429199219,487.20001220703125,490.3500061035156,461.1499938964844,462.0,1662649,2024-04-01
2024-04-08,475.8590087890625,488.04998779296875,492.0,473.0,490.0,1983916,2024-04-08
2024-04-15,472.5926818847656,484.70001220703125,486.79998779296875,470.3500061035156,478.1000061035156,1562323,2024-04-15
2024-04-22,477.9553527832031,490.20001220703125,505.75,474.70001220703125,485.0,3812084,2024-04-22
2024-04-29,478.1015625,490.3500061035156,503.0,478.0,490.5,1748544,2024-04-29
2024-05-06,467.3763427734375,479.3500061035156,495.95001220703125,468.3500061035156,495.0,2148712,2024-05-06
2024-05-13,482.8304443359375,495.20001220703125,508.0,470.3500061035156,478.8999938964844,2213590,2024-05-13
2024-05-20,540.649169921875,554.5,556.9500122070312,488.5,501.6499938964844,8585681,2024-05-20
2024-05-27,519.344970703125,532.6500244140625,557.3499755859375,529.3499755859375,557.0,2564478,2024-05-27
2024-06-03,539.4791259765625,553.2999877929688,560.0,486.54998779296875,544.4500122070312,2554691,2024-06-03
2024-06-10,555.3232421875,569.5499877929688,589.0,551.7000122070312,553.2999877929688,3756611,2024-06-10
2024-06-17,555.8656005859375,565.2000122070312,586.5,561.0999755859375,569.5499877929688,1176131,2024-06-17
2024-06-24,562.8483276367188,572.2999877929688,594.6500244140625,558.5499877929688,567.7000122070312,1535452,2024-06-24
2024-07-01,602.0402221679688,612.1500244140625,614.0,572.4500122070312,581.0999755859375,2495410,2024-07-01
2024-07-08,587.5829467773438,597.4500122070312,622.4000244140625,589.2999877929688,617.9500122070312,1712315,2024-07-08
2024-07-15,578.1414794921875,587.8499755859375,618.2000122070312,569.4500122070312,600.0,1357263,2024-07-15
2024-07-22,579.2725219726562,589.0,599.0,555.0,582.0,2164528,2024-07-22
2024-07-29,565.5037231445312,575.0,607.9000244140625,569.0499877929688,597.5,1629556,2024-07-29
2024-08-05,538.2120361328125,547.25,569.7000122070312,541.5,564.7999877929688,1448962,2024-08-05
2024-08-12,522.5254516601562,531.2999877929688,547.4500122070312,520.2000122070312,539.0999755859375,743894,2024-08-12
2024-08-19,562.9467163085938,572.4000244140625,580.0,527.2999877929688,532.0,1660252,2024-08-19
2024-08-26,574.6009521484375,584.25,591.7000122070312,567.1500244140625,570.0,1145246,2024-08-26
2024-09-02,557.7833862304688,567.1500244140625,602.8499755859375,561.3499755859375,588.0499877929688,1759107,2024-09-02
2024-09-09,552.4234008789062,561.7000122070312,567.0,547.7999877929688,562.0,1293667,2024-09-09
2024-09-16,577.9940185546875,587.7000122070312,589.5999755859375,553.9500122070312,566.5999755859375,941014,2024-09-16
2024-09-23,535.3107299804688,544.2999877929688,599.2000122070312,541.4000244140625,590.0,1787768,2024-09-23
2024-09-30,542.8344116210938,551.9500122070312,578.0,536.5499877929688,546.4000244140625,1094515,2024-09-30
2024-10-07,532.261962890625,541.2000122070312,566.9500122070312,521.9000244140625,566.9500122070312,1843234,2024-10-07
2024-10-14,524.3449096679688,533.1500244140625,558.0,518.6500244140625,537.25,1157587,2024-10-14
2024-10-21,487.85760498046875,496.04998779296875,536.5999755859375,487.25,536.5999755859375,804850,2024-10-21
2024-10-28,492.7750244140625,501.04998779296875,520.0,481.54998779296875,499.20001220703125,935778,2024-10-28
2024-11-04,473.4495544433594,481.3999938964844,511.25,477.0,501.04998779296875,928257,2024-11-04
2024-11-11,463.9097595214844,471.70001220703125,481.45001220703125,457.70001220703125,479.0,769202,2024-11-11
2024-11-18,447.4855651855469,455.0,474.70001220703125,453.1000061035156,473.04998779296875,2095550,2024-11-18
2024-11-25,472.3677062988281,480.29998779296875,486.6499938964844,458.54998779296875,460.0,2095775,2024-11-25
2024-12-02,473.3511962890625,481.29998779296875,493.8500061035156,474.75,480.54998779296875,1635970,2024-12-02
2024-12-09,488.7427673339844,496.95001220703125,521.0999755859375,477.25,480.8500061035156,2537841,2024-12-09
2024-12-16,453.23895263671875,460.8500061035156,503.5,458.6499938964844,494.0,636389,2024-12-16
2024-12-23,464.1556396484375,471.95001220703125,486.0,457.0,465.25,983939,2024-12-23
2024-12-30,478.4161682128906,486.45001220703125,498.3500061035156,455.0,474.0,1168875,2024-12-30
2025-01-06,450.2884826660156,457.8500061035156,488.95001220703125,455.29998779296875,488.95001220703125,546554,2025-01-06
2025-01-13,466.8602294921875,474.70001220703125,478.54998779296875,449.29998779296875,451.0,1318697,2025-01-13
2025-01-20,449.00994873046875,456.54998779296875,475.5,452.0,473.0,486111,2025-01-20
2025-01-27,454.5174560546875,462.1499938964844,477.8500061035156,437.79998779296875,456.54998779296875,1767424,2025-01-27
2025-02-03,465.9259033203125,473.75,478.5,458.0,459.1000061035156,640031,2025-02-03
2025-02-10,412.7685546875,419.70001220703125,472.54998779296875,413.3999938964844,470.0,452471,2025-02-10
2025-02-17,413.8995666503906,420.8500061035156,437.54998779296875,405.29998779296875,413.25,1210384,2025-02-17
2025-02-24,369.83941650390625,376.04998779296875,418.0,370.0,418.0,626703,2025-02-24
2025-03-03,392.55792236328125,399.1499938964844,415.8999938964844,371.54998779296875,373.0,1531543,2025-03-03
2025-03-10,378.59246826171875,384.95001220703125,407.79998779296875,378.29998779296875,400.0,478737,2025-03-10
2025-03-17,398.5080261230469,405.20001220703125,408.20001220703125,377.95001220703125,385.5,529724,2025-03-17
2025-03-24,391.5744323730469,398.1499938964844,447.45001220703125,375.29998779296875,406.04998779296875,2857691,2025-03-24
2025-03-31,384.19830322265625,390.6499938964844,403.29998779296875,390.0,398.1499938964844,642770,2025-03-31
2025-04-07,394.1806640625,400.79998779296875,402.8500061035156,356.75,358.04998779296875,421922,2025-04-07
2025-04-14,406.2283630371094,413.04998779296875,416.79998779296875,400.79998779296875,400.79998779296875,441427,2025-04-14
2025-04-21,402.44195556640625,409.20001220703125,430.0,402.8999938964844,417.8999938964844,1288742,2025-04-21
2025-04-28,396.0,396.0,414.6000061035156,390.54998779296875,409.1499938964844,1137485,2025-04-28
2025-05-05,403.29998779296875,403.29998779296875,418.8500061035156,393.79998779296875,394.0,700420,2025-05-05
2025-05-12,443.95001220703125,443.95001220703125,445.75,406.25,407.0,664696,2025-05-12
2025-05-19,450.1000061035156,450.1000061035156,455.54998779296875,437.8999938964844,445.0,412456,2025-05-19
2025-05-26,449.75,449.75,466.0,442.70001220703125,450.1000061035156,476513,2025-05-26
2025-06-02,444.54998779296875,444.54998779296875,462.0,437.29998779296875,450.79998779296875,621282,2025-06-02
2025-06-09,453.70001220703125,453.70001220703125,487.0,442.75,450.5,2060838,2025-06-09
2025-06-16,448.70001220703125,448.70001220703125,456.1000061035156,435.70001220703125,453.8999938964844,1374947,2025-06-16
2025-06-23,447.3500061035156,447.3500061035156,454.45001220703125,437.1000061035156,444.6000061035156,702803,2025-06-23
2025-06-30,452.79998779296875,452.79998779296875,457.0,437.75,447.3500061035156,815505,2025-06-30
2025-07-07,431.54998779296875,431.54998779296875,455.1000061035156,430.0,450.0,1541430,2025-07-07
2025-07-14,432.79998779296875,432.79998779296875,437.95001220703125,425.8500061035156,428.6000061035156,338063,2025-07-14
