Date,Adj Close_WESTLIFE.NS,Close_WESTLIFE.NS,High_WESTLIFE.NS,Low_WESTLIFE.NS,Open_WESTLIFE.NS,Volume_WESTLIFE.NS,Date
2021-05-17,479.8709716796875,481.6499938964844,484.8500061035156,428.3999938964844,431.95001220703125,2096603,2021-05-17
2021-05-24,477.87835693359375,479.6499938964844,509.0,467.0,485.0,811960,2021-05-24
2021-05-31,482.8100891113281,484.6000061035156,494.25,474.0,480.3999938964844,277712,2021-05-31
2021-06-07,482.8598937988281,484.6499938964844,527.6500244140625,472.0,489.0,1784523,2021-06-07
2021-06-14,498.2030029296875,500.04998779296875,508.8999938964844,472.0,489.5,788089,2021-06-14
2021-06-21,483.45770263671875,485.25,516.5,481.79998779296875,495.0,607765,2021-06-21
2021-06-28,493.9189147949219,495.75,510.0,482.45001220703125,485.0,244264,2021-06-28
2021-07-05,534.4187622070312,536.4000244140625,569.0,495.95001220703125,502.8999938964844,3127069,2021-07-05
2021-07-12,529.636474609375,531.5999755859375,556.3499755859375,530.4500122070312,540.9500122070312,981851,2021-07-12
2021-07-19,524.0073852539062,525.9500122070312,543.75,506.0,531.5999755859375,706702,2021-07-19
2021-07-26,558.1806640625,560.25,577.0,524.1500244140625,525.0,2001493,2021-07-26
2021-08-02,533.2232055664062,535.2000122070312,571.9000244140625,518.5999755859375,564.9500122070312,378435,2021-08-02
2021-08-09,510.0092468261719,511.8999938964844,540.9000244140625,482.0,540.0499877929688,652557,2021-08-09
2021-08-16,536.7102661132812,538.7000122070312,547.0499877929688,508.8999938964844,508.95001220703125,553067,2021-08-16
2021-08-23,532.3265380859375,534.2999877929688,540.7999877929688,495.29998779296875,537.0,449779,2021-08-23
2021-08-30,532.0774536132812,534.0499877929688,560.2999877929688,526.0,539.0,833452,2021-08-30
2021-09-06,517.3818969726562,519.2999877929688,546.0,516.0499877929688,540.0,601621,2021-09-06
2021-09-13,541.3929443359375,543.4000244140625,556.7999877929688,513.9500122070312,526.75,464766,2021-09-13
2021-09-20,569.73779296875,571.8499755859375,584.5,525.4000244140625,539.3499755859375,832828,2021-09-20
2021-09-27,556.7858276367188,558.8499755859375,608.0,551.0999755859375,577.0,802245,2021-09-27
2021-10-04,556.2876586914062,558.3499755859375,569.7999877929688,517.7999877929688,565.0,777537,2021-10-04
2021-10-11,582.2913208007812,584.4500122070312,629.0,552.6500244140625,564.0,1864193,2021-10-11
2021-10-18,563.5108642578125,565.5999755859375,610.7999877929688,556.25,584.4500122070312,766772,2021-10-18
2021-10-25,578.1566162109375,580.2999877929688,590.0,552.0999755859375,574.9000244140625,472028,2021-10-25
2021-11-01,587.3724365234375,589.5499877929688,600.0,572.1500244140625,578.0,251961,2021-11-01
2021-11-08,584.383544921875,586.5499877929688,600.0,575.25,591.0,460926,2021-11-08
2021-11-15,569.3890991210938,571.5,600.0,563.75,586.5499877929688,275430,2021-11-15
2021-11-22,572.9259643554688,575.0499877929688,614.5999755859375,559.0,569.0,522150,2021-11-22
2021-11-29,557.9315795898438,560.0,581.5,526.5499877929688,565.0,329611,2021-11-29
2021-12-06,582.5404052734375,584.7000122070312,599.0,550.7000122070312,560.0,348144,2021-12-06
2021-12-13,577.658447265625,579.7999877929688,598.0,570.9500122070312,593.0,450264,2021-12-13
2021-12-20,555.93896484375,558.0,579.5499877929688,546.0499877929688,571.0,463048,2021-12-20
2021-12-27,560.2728881835938,562.3499755859375,573.6500244140625,550.75,551.25,134939,2021-12-27
2022-01-03,536.3615112304688,538.3499755859375,564.7999877929688,528.0999755859375,561.8499755859375,836229,2022-01-03
2022-01-10,526.9962768554688,528.9500122070312,548.5499877929688,515.0499877929688,540.0,386390,2022-01-10
2022-01-17,502.6864013671875,504.54998779296875,545.0,499.0,534.4500122070312,437406,2022-01-17
2022-01-24,488.389404296875,490.20001220703125,512.0999755859375,481.1000061035156,512.0999755859375,157242,2022-01-24
2022-01-31,494.91522216796875,496.75,526.0,485.54998779296875,503.0,3471394,2022-01-31
2022-02-07,472.7972106933594,474.54998779296875,500.0,471.25,491.25,578671,2022-02-07
2022-02-14,462.23638916015625,463.95001220703125,487.0,437.54998779296875,465.0,769522,2022-02-14
2022-02-21,471.203125,472.95001220703125,483.95001220703125,433.04998779296875,462.0,780343,2022-02-21
2022-02-28,450.2308654785156,451.8999938964844,478.8500061035156,446.6000061035156,478.8500061035156,385629,2022-02-28
2022-03-07,468.06475830078125,469.79998779296875,488.3999938964844,426.0,436.0,958090,2022-03-07
2022-03-14,461.33966064453125,463.04998779296875,487.0,455.29998779296875,469.79998779296875,506514,2022-03-14
2022-03-21,449.483642578125,451.1499938964844,471.70001220703125,448.3999938964844,463.95001220703125,413807,2022-03-21
2022-03-28,472.4983215332031,474.25,496.0,449.5,451.3999938964844,1108777,2022-03-28
2022-04-04,495.2140808105469,497.04998779296875,502.5,469.54998779296875,481.1000061035156,719502,2022-04-04
2022-04-11,489.3359069824219,491.1499938964844,502.75,486.1000061035156,499.6499938964844,280825,2022-04-11
2022-04-18,480.0204162597656,481.79998779296875,499.70001220703125,474.04998779296875,486.0,535805,2022-04-18
2022-04-25,474.8894348144531,476.6499938964844,492.0,470.0,479.0,191608,2022-04-25
2022-05-02,439.47076416015625,441.1000061035156,484.3999938964844,427.54998779296875,476.0,390157,2022-05-02
2022-05-09,422.93206787109375,424.5,445.0,402.29998779296875,432.25,354060,2022-05-09
2022-05-16,458.25115966796875,459.95001220703125,468.25,426.0,432.0,1094797,2022-05-16
2022-05-23,449.6330871582031,451.29998779296875,470.0,440.20001220703125,469.70001220703125,597135,2022-05-23
2022-05-30,458.7991027832031,460.5,474.79998779296875,450.20001220703125,453.0,427581,2022-05-30
2022-06-06,462.5850524902344,464.29998779296875,474.6000061035156,457.0,464.0,165815,2022-06-06
2022-06-13,470.107177734375,471.8500061035156,497.0,453.25,459.8999938964844,436460,2022-06-13
2022-06-20,460.3931884765625,462.1000061035156,472.54998779296875,435.6499938964844,465.5,174142,2022-06-20
2022-06-27,492.67352294921875,494.5,508.0,460.6000061035156,469.0,390946,2022-06-27
2022-07-04,518.079345703125,520.0,531.0,486.20001220703125,491.0,733330,2022-07-04
2022-07-11,528.8892211914062,530.8499755859375,533.75,508.54998779296875,524.0,203136,2022-07-11
2022-07-18,513.546142578125,515.4500122070312,546.0,513.0,536.0,292222,2022-07-18
2022-07-25,582.141845703125,584.2999877929688,599.0,511.25,515.4500122070312,2152568,2022-07-25
2022-08-01,594.0975341796875,596.2999877929688,619.9000244140625,586.3499755859375,589.2999877929688,956180,2022-08-01
2022-08-08,627.3741455078125,629.7000122070312,636.5499877929688,593.4000244140625,604.0,1084732,2022-08-08
2022-08-15,608.9923095703125,611.25,639.9500122070312,606.0,629.7000122070312,747693,2022-08-15
2022-08-22,642.1693115234375,644.5499877929688,653.8499755859375,597.5999755859375,617.2999877929688,879181,2022-08-22
2022-08-29,642.3685913085938,644.75,678.0,623.0499877929688,633.5,1183674,2022-08-29
2022-09-05,675.6452026367188,678.1500244140625,687.0499877929688,640.0499877929688,640.0499877929688,1519447,2022-09-05
2022-09-12,711.8609619140625,714.5,739.7000122070312,656.0,679.9000244140625,976266,2022-09-12
2022-09-19,673.2540893554688,675.75,729.8499755859375,667.0,723.0999755859375,909174,2022-09-19
2022-09-26,715.74658203125,718.4000244140625,754.9500122070312,631.5999755859375,660.0,2119087,2022-09-26
2022-10-03,728.3995971679688,731.0999755859375,738.0499877929688,700.0,728.0,490346,2022-10-03
2022-10-10,707.875732421875,710.5,740.8499755859375,706.0,727.0,1142568,2022-10-10
2022-10-17,742.198486328125,744.9500122070312,786.5,707.0,710.0,1271280,2022-10-17
2022-10-24,723.0195922851562,725.7000122070312,773.5,706.5499877929688,751.4500122070312,304194,2022-10-24
2022-10-31,756.8939819335938,759.7000122070312,784.9500122070312,712.5499877929688,723.7000122070312,2334933,2022-10-31
2022-11-07,755.7980346679688,758.5999755859375,811.8499755859375,745.7999877929688,763.5,1210657,2022-11-07
2022-11-14,752.36083984375,755.1500244140625,784.5,750.0499877929688,762.4000244140625,669858,2022-11-14
2022-11-21,740.006591796875,742.75,774.7999877929688,720.0,755.1500244140625,1159825,2022-11-21
2022-11-28,716.9420776367188,719.5999755859375,758.0499877929688,713.25,735.0,1386463,2022-11-28
2022-12-05,736.9678955078125,739.7000122070312,815.5499877929688,715.5999755859375,729.7999877929688,2643156,2022-12-05
2022-12-12,768.6005859375,771.4500122070312,788.0,725.0,739.9000244140625,891575,2022-12-12
2022-12-19,746.5324096679688,749.2999877929688,790.25,741.0,782.4000244140625,1014374,2022-12-19
2022-12-26,786.6835327148438,789.5999755859375,803.4500122070312,745.0499877929688,750.9500122070312,1087265,2022-12-26
2023-01-02,766.35888671875,769.2000122070312,800.4000244140625,743.0499877929688,780.5,503940,2023-01-02
2023-01-09,721.0269775390625,723.7000122070312,776.5,720.0,776.5,1440647,2023-01-09
2023-01-16,691.1377563476562,693.7000122070312,725.8499755859375,678.0,724.4500122070312,1051820,2023-01-16
2023-01-23,710.1173706054688,712.75,719.7000122070312,677.0,693.9000244140625,497774,2023-01-23
2023-01-30,688.49755859375,691.0499877929688,744.7000122070312,678.4500122070312,711.6500244140625,1411215,2023-01-30
2023-02-06,690.2410888671875,692.7999877929688,718.6500244140625,681.0,688.25,820291,2023-02-06
2023-02-13,674.1507568359375,676.6500244140625,705.4500122070312,670.7999877929688,693.7000122070312,906565,2023-02-13
2023-02-20,665.48291015625,667.9500122070312,685.0,650.5,679.0,761624,2023-02-20
2023-02-27,668.5714111328125,671.0499877929688,697.7000122070312,639.2999877929688,668.9000244140625,1523910,2023-02-27
2023-03-06,667.7743530273438,670.25,681.5999755859375,663.5,672.25,272742,2023-03-06
2023-03-13,685.209716796875,687.75,692.5499877929688,660.0,668.0,287069,2023-03-13
2023-03-20,679.2816772460938,681.7999877929688,721.0,669.5999755859375,700.0,377919,2023-03-20
2023-03-27,680.8259887695312,683.3499755859375,696.0,658.0,681.1500244140625,625188,2023-03-27
2023-04-03,717.3904418945312,720.0499877929688,755.0,674.5999755859375,684.2999877929688,444177,2023-04-03
2023-04-10,699.6063842773438,702.2000122070312,729.6500244140625,695.1500244140625,720.0,228420,2023-04-10
2023-04-17,698.958740234375,701.5499877929688,750.0,675.0,714.0,546144,2023-04-17
2023-04-24,761.4271850585938,764.25,773.9500122070312,703.0,706.0,828701,2023-04-24
2023-05-01,766.40869140625,769.25,807.0,742.4000244140625,764.25,853228,2023-05-01
2023-05-08,760.779541015625,763.5999755859375,803.0499877929688,756.0,761.2000122070312,794338,2023-05-08
2023-05-15,735.9715576171875,738.7000122070312,778.9000244140625,733.2999877929688,760.0,435749,2023-05-15
2023-05-22,763.3201904296875,766.1500244140625,770.0,712.9000244140625,742.0,750945,2023-05-22
2023-05-29,823.5967407226562,826.6500244140625,852.0,761.8499755859375,770.0,1641972,2023-05-29
2023-06-05,822.7000122070312,825.75,866.7000122070312,802.5499877929688,835.75,1431723,2023-06-05
2023-06-12,823.447265625,826.5,862.0,811.2999877929688,838.0,591478,2023-06-12
2023-06-19,841.6796264648438,844.7999877929688,878.4500122070312,832.5999755859375,840.0,898847,2023-06-19
2023-06-26,852.6888427734375,855.8499755859375,877.9500122070312,844.0,848.0,403891,2023-06-26
2023-07-03,863.0006103515625,866.2000122070312,888.6500244140625,841.2000122070312,860.9500122070312,596990,2023-07-03
2023-07-10,882.7274780273438,886.0,914.7000122070312,852.5,867.4000244140625,797479,2023-07-10
2023-07-17,887.7090454101562,891.0,921.3499755859375,870.2000122070312,882.5,511998,2023-07-17
2023-07-24,936.0299072265625,939.5,966.9000244140625,881.2000122070312,890.0,1947183,2023-07-24
2023-07-31,926.36572265625,929.7999877929688,965.9000244140625,911.5999755859375,950.0499877929688,559468,2023-07-31
2023-08-07,927.2623901367188,930.7000122070312,953.0,910.5,929.7999877929688,741283,2023-08-07
2023-08-14,922.2000122070312,922.2000122070312,946.4000244140625,915.2000122070312,930.7000122070312,483216,2023-08-14
2023-08-21,898.2000122070312,898.2000122070312,935.0,893.9500122070312,925.0,616162,2023-08-21
2023-08-28,965.75,965.75,993.0,895.2000122070312,902.0,853868,2023-08-28
2023-09-04,982.0499877929688,982.0499877929688,1024.949951171875,941.0,972.0,1156454,2023-09-04
2023-09-11,985.0499877929688,985.0499877929688,997.8499755859375,944.5,986.0,1311717,2023-09-11
2023-09-18,955.5499877929688,955.5499877929688,994.2000122070312,945.4500122070312,988.0,230566,2023-09-18
2023-09-25,934.8499755859375,934.8499755859375,1000.0,923.25,954.7999877929688,1162699,2023-09-25
2023-10-02,954.5499877929688,954.5499877929688,974.9500122070312,933.1500244140625,934.8499755859375,390836,2023-10-02
2023-10-09,935.0499877929688,935.0499877929688,954.0499877929688,916.0999755859375,942.2999877929688,482729,2023-10-09
2023-10-16,936.0499877929688,936.0499877929688,950.0,923.75,934.25,416403,2023-10-16
2023-10-23,820.25,820.25,939.5999755859375,812.5,937.5499877929688,2251350,2023-10-23
2023-10-30,820.3499755859375,820.3499755859375,832.4500122070312,786.75,824.9000244140625,1497468,2023-10-30
2023-11-06,818.4000244140625,818.4000244140625,837.25,802.5999755859375,825.0,1213850,2023-11-06
2023-11-13,872.0999755859375,872.0999755859375,880.8499755859375,817.8499755859375,831.0,570140,2023-11-13
2023-11-20,869.7000122070312,869.7000122070312,885.0,859.75,872.0999755859375,612223,2023-11-20
2023-11-27,894.0999755859375,894.0999755859375,919.7999877929688,862.7000122070312,869.7000122070312,459164,2023-11-27
2023-12-04,866.75,866.75,928.2999877929688,859.5499877929688,928.2999877929688,587980,2023-12-04
2023-12-11,851.1500244140625,851.1500244140625,870.0,832.25,870.0,1604728,2023-12-11
2023-12-18,821.25,821.25,851.0,799.6500244140625,851.0,920346,2023-12-18
2023-12-25,816.8499755859375,816.8499755859375,831.7000122070312,795.9000244140625,821.25,1207801,2023-12-25
2024-01-01,823.0999755859375,823.0999755859375,831.5,810.0,820.0499877929688,406166,2024-01-01
2024-01-08,826.5499877929688,826.5499877929688,833.7999877929688,806.25,824.0,454047,2024-01-08
2024-01-15,844.6500244140625,844.6500244140625,868.7999877929688,812.0499877929688,827.3499755859375,627825,2024-01-15
2024-01-22,827.9500122070312,827.9500122070312,852.2999877929688,810.5,844.6500244140625,247488,2024-01-22
2024-01-29,846.6500244140625,846.6500244140625,856.6500244140625,796.8499755859375,833.5999755859375,1297693,2024-01-29
2024-02-05,782.0,782.0,853.0,773.7999877929688,853.0,432581,2024-02-05
2024-02-12,824.8499755859375,824.8499755859375,829.0999755859375,756.0499877929688,782.0,465228,2024-02-12
2024-02-19,793.9000244140625,793.9000244140625,830.7999877929688,785.0,825.0,270077,2024-02-19
2024-02-26,728.7999877929688,728.7999877929688,818.7999877929688,725.2000122070312,782.0,1561904,2024-02-26
2024-03-04,759.5499877929688,759.5499877929688,804.9000244140625,722.5499877929688,755.0,2616579,2024-03-04
2024-03-11,740.25,740.25,773.4500122070312,708.9500122070312,755.1500244140625,480947,2024-03-11
2024-03-18,761.0999755859375,761.0999755859375,766.0,724.2000122070312,730.0,453237,2024-03-18
2024-03-25,804.4500122070312,804.4500122070312,824.2999877929688,754.0499877929688,761.0999755859375,303789,2024-03-25
2024-04-01,810.7000122070312,810.7000122070312,829.9000244140625,795.5999755859375,804.4500122070312,1822008,2024-04-01
2024-04-08,826.4500122070312,826.4500122070312,831.0,800.0,815.0,679688,2024-04-08
2024-04-15,813.5499877929688,813.5499877929688,853.5499877929688,807.0499877929688,831.0,567231,2024-04-15
2024-04-22,886.6500244140625,886.6500244140625,896.75,805.0,817.7999877929688,644090,2024-04-22
2024-04-29,842.5,842.5,892.8499755859375,825.9500122070312,891.7999877929688,404425,2024-04-29
2024-05-06,844.5999755859375,844.5999755859375,900.0,817.0499877929688,842.0,1430591,2024-05-06
2024-05-13,838.2999877929688,838.2999877929688,857.0,822.0499877929688,840.9000244140625,883823,2024-05-13
2024-05-20,864.0,864.0,886.2999877929688,827.6500244140625,840.6500244140625,345426,2024-05-20
2024-05-27,830.5,830.5,882.0,819.5999755859375,866.0,549167,2024-05-27
2024-06-03,818.2000122070312,818.2000122070312,850.0,750.7999877929688,840.4000244140625,589679,2024-06-03
2024-06-10,805.0999755859375,805.0999755859375,838.4000244140625,802.1500244140625,830.1500244140625,471552,2024-06-10
2024-06-17,820.0999755859375,820.0999755859375,833.0,793.2000122070312,805.0999755859375,687796,2024-06-17
2024-06-24,839.75,839.75,920.0,815.5499877929688,820.0999755859375,1757343,2024-06-24
2024-07-01,853.5999755859375,853.5999755859375,858.0,816.0,842.1500244140625,437909,2024-07-01
2024-07-08,853.7999877929688,853.7999877929688,878.4000244140625,833.0,858.7000122070312,637303,2024-07-08
2024-07-15,850.5499877929688,850.5499877929688,863.4000244140625,841.0499877929688,848.0,224182,2024-07-15
2024-07-22,833.5499877929688,833.5499877929688,883.7999877929688,809.25,850.0,625169,2024-07-22
2024-07-29,810.3499755859375,810.3499755859375,848.0,801.9500122070312,837.8499755859375,494176,2024-07-29
2024-08-05,800.0999755859375,800.0999755859375,814.5499877929688,783.0,806.0,126855,2024-08-05
2024-08-12,805.7000122070312,805.7000122070312,810.0,770.0999755859375,786.5499877929688,337409,2024-08-12
2024-08-19,878.0,878.0,886.9500122070312,794.0,800.0,487416,2024-08-19
2024-08-26,822.7000122070312,822.7000122070312,894.5,820.0499877929688,875.0499877929688,572451,2024-08-26
2024-09-02,824.0,824.0,845.75,811.6500244140625,823.2999877929688,441392,2024-09-02
2024-09-09,853.2999877929688,853.2999877929688,889.0499877929688,789.0,828.2999877929688,1363942,2024-09-09
2024-09-16,876.0999755859375,876.0999755859375,881.4500122070312,833.0999755859375,853.0,506428,2024-09-16
2024-09-23,930.4500122070312,930.4500122070312,957.0,868.0,870.0,4822134,2024-09-23
2024-09-30,898.3499755859375,898.3499755859375,949.9000244140625,867.4000244140625,928.0499877929688,775045,2024-09-30
2024-10-07,881.25,881.25,916.9000244140625,857.0999755859375,895.0,717035,2024-10-07
2024-10-14,868.7999877929688,868.7999877929688,893.0,856.9500122070312,885.5,150842,2024-10-14
2024-10-21,775.5499877929688,775.5499877929688,898.0,752.0499877929688,866.0499877929688,958253,2024-10-21
2024-10-28,776.9000244140625,776.9000244140625,788.2999877929688,727.8499755859375,777.9500122070312,259611,2024-10-28
2024-11-04,754.4500122070312,754.4500122070312,788.0,748.8499755859375,770.0,179055,2024-11-04
2024-11-11,705.9000244140625,705.9000244140625,764.75,674.4500122070312,751.0,923354,2024-11-11
2024-11-18,705.0999755859375,705.0999755859375,727.6500244140625,685.5499877929688,704.0999755859375,605781,2024-11-18
2024-11-25,757.5999755859375,757.5999755859375,775.9500122070312,706.1500244140625,707.0,411742,2024-11-25
2024-12-02,815.0499877929688,815.0499877929688,837.3499755859375,745.0,765.0,809511,2024-12-02
2024-12-09,813.75,813.75,839.9500122070312,762.0,814.9500122070312,2677103,2024-12-09
2024-12-16,825.0499877929688,825.0499877929688,870.0,783.7000122070312,803.4000244140625,1773241,2024-12-16
2024-12-23,819.8499755859375,819.8499755859375,846.0,806.4500122070312,825.0,743669,2024-12-23
2024-12-30,800.5499877929688,800.5499877929688,827.9500122070312,776.2999877929688,812.4000244140625,1316053,2024-12-30
2025-01-06,791.5,791.5,832.8499755859375,787.0999755859375,811.0,867522,2025-01-06
2025-01-13,724.2999877929688,724.2999877929688,787.4000244140625,715.0,780.0499877929688,823305,2025-01-13
2025-01-20,743.9000244140625,743.9000244140625,767.9500122070312,710.8499755859375,715.0,503586,2025-01-20
2025-01-27,779.6500244140625,779.6500244140625,810.0,688.0499877929688,737.0999755859375,695407,2025-01-27
2025-02-03,853.0499877929688,853.0499877929688,893.3499755859375,753.5,760.0,1786879,2025-02-03
2025-02-10,725.0499877929688,725.0499877929688,852.9500122070312,720.0,850.9000244140625,306155,2025-02-10
2025-02-17,762.2000122070312,762.2000122070312,771.2999877929688,696.0499877929688,720.0,143579,2025-02-17
2025-02-24,683.0499877929688,683.0499877929688,766.0,652.1500244140625,766.0,487015,2025-02-24
2025-03-03,710.2000122070312,710.2000122070312,728.8499755859375,663.75,683.0499877929688,215813,2025-03-03
2025-03-10,689.75,689.75,713.9000244140625,674.5499877929688,713.9000244140625,122656,2025-03-10
2025-03-17,722.3499755859375,722.3499755859375,747.9500122070312,675.6500244140625,689.0499877929688,207646,2025-03-17
2025-03-24,699.7999877929688,699.7999877929688,742.0,682.2000122070312,721.6500244140625,367647,2025-03-24
2025-03-31,681.2000122070312,681.2000122070312,705.8499755859375,675.6500244140625,699.7999877929688,106317,2025-03-31
2025-04-07,708.4500122070312,708.4500122070312,716.9500122070312,640.7000122070312,675.0,216476,2025-04-07
2025-04-14,709.4000244140625,709.4000244140625,720.9500122070312,699.0,719.0,135582,2025-04-14
2025-04-21,721.5499877929688,721.5499877929688,728.0999755859375,700.9000244140625,716.5,241063,2025-04-21
2025-04-28,667.8499755859375,667.8499755859375,759.0,653.5499877929688,714.0999755859375,345048,2025-04-28
2025-05-05,669.0499877929688,669.0499877929688,706.5,658.8499755859375,675.0,353798,2025-05-05
2025-05-12,694.5,694.5,715.4000244140625,677.5499877929688,677.5999755859375,589425,2025-05-12
2025-05-19,685.7999877929688,685.7999877929688,720.9500122070312,679.0499877929688,694.5,490951,2025-05-19
2025-05-26,669.25,669.25,695.9000244140625,662.1500244140625,686.0,553561,2025-05-26
2025-06-02,667.3499755859375,667.3499755859375,679.7000122070312,663.0,672.7999877929688,201178,2025-06-02
2025-06-09,716.0499877929688,716.0499877929688,752.0,668.8499755859375,670.9000244140625,4965149,2025-06-09
2025-06-16,699.0,699.0,716.0,683.4500122070312,715.0,2215129,2025-06-16
2025-06-23,751.6500244140625,751.6500244140625,757.9500122070312,691.8499755859375,699.0,762244,2025-06-23
2025-06-30,756.4000244140625,756.4000244140625,811.7000122070312,738.2999877929688,751.6500244140625,924845,2025-06-30
2025-07-07,774.4000244140625,774.4000244140625,819.2000122070312,757.7000122070312,759.9000244140625,363659,2025-07-07
2025-07-14,788.7000122070312,788.7000122070312,806.4000244140625,767.4500122070312,769.0,132674,2025-07-14
