Date,Adj Close_NELCO.NS,Close_NELCO.NS,High_NELCO.NS,Low_NELCO.NS,Open_NELCO.NS,Volume_NELCO.NS,Date
2021-04-12,185.43272399902344,188.3000030517578,199.39999389648438,183.10000610351562,197.0,264001,2021-04-12
2021-04-19,183.61087036132812,186.4499969482422,190.0,179.0,184.0,253229,2021-04-19
2021-04-26,197.24998474121094,200.3000030517578,206.3000030517578,187.0,187.0,689658,2021-04-26
2021-05-03,196.51141357421875,199.5500030517578,206.5,195.25,196.0,509183,2021-05-03
2021-05-10,201.58299255371094,204.6999969482422,214.60000610351562,200.9499969482422,201.39999389648438,782530,2021-05-10
2021-05-17,215.2220916748047,218.5500030517578,225.14999389648438,202.64999389648438,206.5,1053707,2021-05-17
2021-05-24,215.12362670898438,218.4499969482422,223.8000030517578,212.5500030517578,215.39999389648438,832858,2021-05-24
2021-05-31,236.83787536621094,240.5,251.35000610351562,211.39999389648438,217.5,2683636,2021-05-31
2021-06-07,250.62466430664062,254.5,269.95001220703125,232.0500030517578,240.0,3282747,2021-06-07
2021-06-14,250.1494598388672,252.75,277.95001220703125,242.0,257.5,1782435,2021-06-14
2021-06-21,267.8158264160156,270.6000061035156,279.95001220703125,245.10000610351562,249.5,1564484,2021-06-21
2021-06-28,371.4385070800781,375.29998779296875,403.70001220703125,275.6000061035156,277.0,15193098,2021-06-28
2021-07-05,387.0264892578125,391.04998779296875,409.0,367.6499938964844,379.5,3718342,2021-07-05
2021-07-12,375.7437744140625,379.6499938964844,397.70001220703125,371.0,395.79998779296875,1191651,2021-07-12
2021-07-19,358.8692626953125,362.6000061035156,391.0,361.0,379.79998779296875,523658,2021-07-19
2021-07-26,367.43023681640625,371.25,387.0,354.8500061035156,363.0,917121,2021-07-26
2021-08-02,365.8962097167969,369.70001220703125,395.0,365.0,372.0,833739,2021-08-02
2021-08-09,488.8677978515625,493.95001220703125,493.95001220703125,363.1000061035156,373.75,3921976,2021-08-09
2021-08-16,537.611083984375,543.2000122070312,543.2000122070312,447.6499938964844,512.0,2793589,2021-08-16
2021-08-23,460.46307373046875,465.25,564.9500122070312,453.0,564.9500122070312,1906671,2021-08-23
2021-08-30,579.2283325195312,585.25,593.6500244140625,468.95001220703125,469.95001220703125,2167598,2021-08-30
2021-09-06,541.8668212890625,547.5,582.0999755859375,522.2000122070312,577.0,1345302,2021-09-06
2021-09-13,504.9010925292969,510.1499938964844,559.0,507.3500061035156,555.2000122070312,778623,2021-09-13
2021-09-20,586.40380859375,592.5,592.5,511.04998779296875,511.20001220703125,1791870,2021-09-20
2021-09-27,748.320556640625,756.0999755859375,756.0999755859375,601.0,609.0,1591431,2021-09-27
2021-10-04,864.0177612304688,873.0,915.0,775.0,793.9000244140625,1647248,2021-10-04
2021-10-11,872.5787353515625,881.6500244140625,903.0,775.0,903.0,506525,2021-10-11
2021-10-18,814.7301635742188,823.2000122070312,971.9500122070312,823.2000122070312,899.0,519382,2021-10-18
2021-10-25,734.6625366210938,742.2999877929688,828.7000122070312,695.3499755859375,789.0999755859375,380748,2021-10-25
2021-11-01,717.738525390625,725.2000122070312,768.0,685.0,749.9500122070312,168820,2021-11-01
2021-11-08,795.876220703125,804.1500244140625,839.4500122070312,730.2000122070312,750.0,263368,2021-11-08
2021-11-15,722.7860107421875,730.2999877929688,835.0,716.2999877929688,835.0,206835,2021-11-15
2021-11-22,722.2416381835938,729.75,776.9500122070312,687.0,731.0,247435,2021-11-22
2021-11-29,730.4561767578125,738.0499877929688,777.0,693.2999877929688,716.0,211845,2021-11-29
2021-12-06,717.342529296875,724.7999877929688,765.0,705.0,725.0,134668,2021-12-06
2021-12-13,682.2572631835938,689.3499755859375,740.0,672.0999755859375,732.0,159631,2021-12-13
2021-12-20,721.6973266601562,729.2000122070312,770.0,656.0999755859375,670.3499755859375,176203,2021-12-20
2021-12-27,714.9177856445312,722.3499755859375,739.9000244140625,683.4500122070312,708.0,171061,2021-12-27
2022-01-03,733.9697265625,741.5999755859375,768.0,705.0,730.0,264178,2022-01-03
2022-01-10,850.904052734375,859.75,859.75,744.25,762.25,793993,2022-01-10
2022-01-17,831.4561767578125,840.0999755859375,947.7999877929688,814.7999877929688,898.9500122070312,686441,2022-01-17
2022-01-24,777.8634033203125,785.9500122070312,835.0,750.0,816.25,130824,2022-01-24
2022-01-31,794.045166015625,802.2999877929688,844.0,752.0,800.9000244140625,118718,2022-01-31
2022-02-07,730.0603637695312,737.6500244140625,820.0,728.0,807.0,97020,2022-02-07
2022-02-14,700.6165161132812,707.9000244140625,737.0,685.0,720.0,99908,2022-02-14
2022-02-21,635.4934692382812,642.0999755859375,707.5999755859375,607.5499877929688,704.75,244971,2022-02-21
2022-02-28,610.3053588867188,616.6500244140625,683.9500122070312,616.5499877929688,630.4000244140625,218270,2022-02-28
2022-03-07,658.1083984375,664.9500122070312,691.5499877929688,585.8499755859375,595.0,326922,2022-03-07
2022-03-14,674.1912231445312,681.2000122070312,690.0,640.0,670.0,128675,2022-03-14
2022-03-21,704.0804443359375,711.4000244140625,711.4000244140625,640.0,694.0,100738,2022-03-21
2022-03-28,724.468505859375,732.0,742.0,676.9000244140625,738.0,200356,2022-03-28
2022-04-04,769.4014282226562,777.4000244140625,847.3499755859375,732.0499877929688,733.0,455787,2022-04-04
2022-04-11,732.8810424804688,740.5,787.9500122070312,735.0,787.7000122070312,49144,2022-04-11
2022-04-18,735.1573486328125,742.7999877929688,774.5,695.7999877929688,736.0,98240,2022-04-18
2022-04-25,651.180419921875,657.9500122070312,743.7999877929688,652.0,743.7999877929688,131466,2022-04-25
2022-05-02,609.26611328125,615.5999755859375,659.0,606.25,632.2000122070312,78866,2022-05-02
2022-05-09,539.6399536132812,545.25,611.0499877929688,515.0499877929688,611.0,210947,2022-05-09
2022-05-16,630.3469848632812,636.9000244140625,636.9000244140625,554.5,572.5,262974,2022-05-16
2022-05-23,560.4239501953125,566.25,646.0999755859375,535.5,644.4000244140625,189795,2022-05-23
2022-05-30,644.747314453125,651.4500122070312,653.1500244140625,571.7999877929688,588.0,243738,2022-05-30
2022-06-06,702.7443237304688,710.0499877929688,723.25,635.5,654.0,448373,2022-06-06
2022-06-13,613.5219116210938,619.9000244140625,699.0,618.9000244140625,692.0,318841,2022-06-13
2022-06-20,606.4949340820312,612.7999877929688,628.9500122070312,570.5499877929688,619.9000244140625,182400,2022-06-20
2022-06-27,588.0525512695312,592.3499755859375,630.0,583.25,621.0999755859375,104460,2022-06-27
2022-07-04,609.4959716796875,613.9500122070312,619.0,592.0999755859375,607.0,88834,2022-07-04
2022-07-11,612.1763305664062,616.6500244140625,673.4500122070312,611.0,617.0,215618,2022-07-11
2022-07-18,653.1766967773438,657.9500122070312,687.4000244140625,617.0,626.0,325092,2022-07-18
2022-07-25,642.8521118164062,647.5499877929688,674.1500244140625,632.4500122070312,657.9500122070312,180531,2022-07-25
2022-08-01,634.1160278320312,638.75,703.1500244140625,627.6500244140625,647.5499877929688,399825,2022-08-01
2022-08-08,651.489013671875,656.25,669.9500122070312,635.0499877929688,643.0,191778,2022-08-08
2022-08-15,718.8468017578125,724.0999755859375,774.7999877929688,656.25,656.25,771443,2022-08-15
2022-08-22,850.3358764648438,856.5499877929688,856.5499877929688,706.5499877929688,720.25,1099897,2022-08-22
2022-08-29,979.6906127929688,986.8499755859375,1090.0,854.0,854.0,1972409,2022-08-29
2022-09-05,965.4447021484375,972.5,1043.6500244140625,955.0,965.5499877929688,1021906,2022-09-05
2022-09-12,906.0785522460938,912.7000122070312,1014.0,905.0,973.0,787129,2022-09-12
2022-09-19,880.912353515625,887.3499755859375,984.7000122070312,880.0,919.0,674868,2022-09-19
2022-09-26,852.1724853515625,858.4000244140625,906.7999877929688,831.2999877929688,880.5,547550,2022-09-26
2022-10-03,952.8367919921875,959.7999877929688,959.7999877929688,858.0,859.9500122070312,707270,2022-10-03
2022-10-10,876.7925415039062,883.2000122070312,963.7000122070312,857.9500122070312,941.0,600895,2022-10-10
2022-10-17,875.5516357421875,881.9500122070312,903.9000244140625,857.5,880.0,346139,2022-10-17
2022-10-24,843.3369750976562,849.5,909.0,846.0,880.0,201688,2022-10-24
2022-10-31,809.7326049804688,815.6500244140625,854.9500122070312,806.2000122070312,851.0,409716,2022-10-31
2022-11-07,781.5386352539062,787.25,825.0,778.0,817.0,189371,2022-11-07
2022-11-14,745.7501831054688,751.2000122070312,797.9500122070312,742.4000244140625,785.0,323792,2022-11-14
2022-11-21,744.1618041992188,749.5999755859375,826.2999877929688,729.0499877929688,747.7000122070312,724546,2022-11-21
2022-11-28,810.7750244140625,816.7000122070312,826.4000244140625,742.0,742.0,775645,2022-11-28
2022-12-05,769.6753540039062,775.2999877929688,825.0,765.0,822.4000244140625,669278,2022-12-05
2022-12-12,740.8360595703125,746.25,797.7000122070312,743.5,778.9000244140625,309673,2022-12-12
2022-12-19,621.4088745117188,625.9500122070312,760.0,622.0,760.0,410226,2022-12-19
2022-12-26,706.7353515625,711.9000244140625,724.7999877929688,625.9500122070312,629.9500122070312,365473,2022-12-26
2023-01-02,671.3439331054688,676.25,720.0,672.0,719.9000244140625,223129,2023-01-02
2023-01-09,659.828125,664.6500244140625,694.0,661.0499877929688,686.0,232485,2023-01-09
2023-01-16,666.6780395507812,671.5499877929688,693.4000244140625,652.2000122070312,674.5499877929688,506754,2023-01-16
2023-01-23,607.3615112304688,611.7999877929688,670.9500122070312,600.0,668.2999877929688,477139,2023-01-23
2023-01-30,585.471435546875,589.75,636.0,579.0,615.0,366598,2023-01-30
2023-02-06,615.7501831054688,620.25,631.9500122070312,590.0,592.9000244140625,263523,2023-02-06
2023-02-13,613.6157836914062,618.0999755859375,634.2000122070312,590.0,624.0,382909,2023-02-13
2023-02-20,546.1090698242188,550.0999755859375,622.4500122070312,547.5499877929688,618.1500244140625,266870,2023-02-20
2023-02-27,598.2778930664062,602.6500244140625,614.9000244140625,542.7999877929688,553.0,534423,2023-02-27
2023-03-06,586.5634765625,590.8499755859375,625.75,582.0999755859375,611.7999877929688,388139,2023-03-06
2023-03-13,518.9575805664062,522.75,597.0,517.9500122070312,584.1500244140625,497630,2023-03-13
2023-03-20,515.7310791015625,519.5,554.9000244140625,503.0,522.75,485310,2023-03-20
2023-03-27,513.6959838867188,517.4500122070312,530.0,486.1499938964844,524.0,305958,2023-03-27
2023-04-03,553.356201171875,557.4000244140625,561.0,522.75,527.75,261856,2023-04-03
2023-04-10,531.1683349609375,535.0499877929688,571.5999755859375,530.0999755859375,558.0,327481,2023-04-10
2023-04-17,530.4237060546875,534.2999877929688,563.0,528.7000122070312,547.7999877929688,275532,2023-04-17
2023-04-24,629.6983032226562,634.2999877929688,654.4500122070312,530.0499877929688,535.0,3752212,2023-04-24
2023-05-01,611.2332153320312,615.7000122070312,636.7000122070312,610.25,634.2999877929688,627988,2023-05-01
2023-05-08,604.08544921875,608.5,630.9000244140625,589.0,618.5499877929688,526223,2023-05-08
2023-05-15,593.9097900390625,598.25,622.0,580.7999877929688,610.4000244140625,274147,2023-05-15
2023-05-22,613.864013671875,618.3499755859375,630.6500244140625,594.6500244140625,599.0,483106,2023-05-22
2023-05-29,614.50927734375,619.0,630.0,607.0,621.0,223231,2023-05-29
2023-06-05,692.7376098632812,697.7999877929688,756.0,622.8499755859375,624.4500122070312,5235829,2023-06-05
2023-06-12,703.44775390625,706.3499755859375,728.7999877929688,693.2000122070312,701.0,902102,2023-06-12
2023-06-19,717.2907104492188,720.25,776.7999877929688,700.25,712.0,1663803,2023-06-19
2023-06-26,723.7639770507812,726.75,752.7999877929688,714.5499877929688,723.4000244140625,567398,2023-06-26
2023-07-03,706.037109375,708.9500122070312,750.9000244140625,704.0,726.9000244140625,420333,2023-07-03
2023-07-10,854.4746704101562,858.0,893.7999877929688,700.0499877929688,714.9000244140625,4619277,2023-07-10
2023-07-17,811.4521484375,814.7999877929688,876.7999877929688,807.0,862.2999877929688,1523221,2023-07-17
2023-07-24,788.945068359375,792.2000122070312,817.0,775.5999755859375,805.0,742246,2023-07-24
2023-07-31,780.52978515625,783.75,821.0,761.9000244140625,796.0,541349,2023-07-31
2023-08-07,765.98974609375,769.1500244140625,812.0,766.0,792.8499755859375,374184,2023-08-07
2023-08-14,793.625732421875,796.9000244140625,819.0,741.3499755859375,768.75,666829,2023-08-14
2023-08-21,814.29052734375,817.6500244140625,869.7999877929688,784.5499877929688,800.0,1763985,2023-08-21
2023-08-28,811.3028564453125,814.6500244140625,837.0,800.0999755859375,822.0,446659,2023-08-28
2023-09-04,831.7185668945312,835.1500244140625,854.4000244140625,812.0,832.0,879793,2023-09-04
2023-09-11,805.725830078125,809.0499877929688,875.0,783.5499877929688,847.7000122070312,765329,2023-09-11
2023-09-18,776.2474365234375,779.4500122070312,812.5999755859375,762.0999755859375,809.0,237131,2023-09-18
2023-09-25,781.376220703125,784.5999755859375,806.0,775.0,779.7000122070312,261551,2023-09-25
2023-10-02,775.0523681640625,778.25,812.0,776.0,784.5999755859375,253543,2023-10-02
2023-10-09,787.2520141601562,790.5,809.5999755859375,754.0,777.0,413478,2023-10-09
2023-10-16,757.3255004882812,760.4500122070312,799.4500122070312,758.0,791.9000244140625,442973,2023-10-16
2023-10-23,716.4442138671875,719.4000244140625,769.5,669.9500122070312,769.5,363347,2023-10-23
2023-10-30,704.692626953125,707.5999755859375,728.0,700.0,722.0,154500,2023-10-30
2023-11-06,707.5309448242188,710.4500122070312,724.8499755859375,703.9500122070312,713.7999877929688,217646,2023-11-06
2023-11-13,752.7942504882812,755.9000244140625,769.0,717.4000244140625,723.7999877929688,411116,2023-11-13
2023-11-20,763.8983764648438,767.0499877929688,797.4500122070312,748.75,756.0,500966,2023-11-20
2023-11-27,747.764892578125,750.8499755859375,774.2999877929688,745.0,767.0499877929688,279688,2023-11-27
2023-12-04,791.185791015625,794.4500122070312,822.0,739.5999755859375,769.9500122070312,1305293,2023-12-04
2023-12-11,781.7745971679688,785.0,820.0,776.2999877929688,794.0,586770,2023-12-11
2023-12-18,799.55126953125,802.8499755859375,854.9500122070312,788.4000244140625,802.9500122070312,1414518,2023-12-18
2023-12-25,791.1360473632812,794.4000244140625,828.7999877929688,789.0,802.8499755859375,354682,2023-12-25
2024-01-01,804.1323852539062,807.4500122070312,822.0,787.4000244140625,795.5499877929688,355746,2024-01-01
2024-01-08,842.2252197265625,845.7000122070312,874.5,793.75,811.75,1511664,2024-01-08
2024-01-15,793.0281982421875,796.2999877929688,884.0,771.0499877929688,862.6500244140625,1473586,2024-01-15
2024-01-22,816.630859375,820.0,854.9500122070312,750.0,796.2999877929688,760974,2024-01-22
2024-01-29,785.5590209960938,788.7999877929688,829.0999755859375,785.0,822.0,579617,2024-01-29
2024-02-05,776.1478271484375,779.3499755859375,808.4000244140625,765.0999755859375,786.0499877929688,428246,2024-02-05
2024-02-12,764.595458984375,767.75,782.9000244140625,734.1500244140625,782.9000244140625,415883,2024-02-12
2024-02-19,785.21044921875,788.4500122070312,814.0,753.6500244140625,776.25,879171,2024-02-19
2024-02-26,756.5785522460938,759.7000122070312,792.0,745.0,791.9000244140625,260922,2024-02-26
2024-03-04,806.771484375,810.0999755859375,833.0,751.0,791.9500122070312,1354500,2024-03-04
2024-03-11,707.5309448242188,710.4500122070312,817.0,681.0999755859375,812.1500244140625,818959,2024-03-11
2024-03-18,703.9457397460938,706.8499755859375,723.9500122070312,676.4000244140625,710.4500122070312,393045,2024-03-18
2024-03-25,691.2979125976562,694.1500244140625,714.5,690.0,706.8499755859375,326330,2024-03-25
2024-04-01,758.1719970703125,761.2999877929688,774.9500122070312,695.0,712.0,579076,2024-04-01
2024-04-08,740.2957153320312,743.3499755859375,787.75,738.5,763.0,296313,2024-04-08
2024-04-15,739.2500610351562,742.2999877929688,764.2999877929688,708.5999755859375,738.0,408643,2024-04-15
2024-04-22,759.0682983398438,762.2000122070312,848.6500244140625,744.0,749.0499877929688,2083527,2024-04-22
2024-04-29,751.0513916015625,754.1500244140625,783.4500122070312,750.0,767.9500122070312,255632,2024-04-29
2024-05-06,717.4400634765625,720.4000244140625,759.0499877929688,714.2999877929688,759.0499877929688,210076,2024-05-06
2024-05-13,744.7772216796875,747.8499755859375,752.5,698.2999877929688,722.9500122070312,353258,2024-05-13
2024-05-20,736.9097290039062,739.9500122070312,763.0,726.0499877929688,739.5499877929688,322967,2024-05-20
2024-05-27,715.498046875,718.4500122070312,778.0,705.0,744.8499755859375,909638,2024-05-27
2024-06-03,727.6480102539062,730.6500244140625,745.0,642.5499877929688,745.0,436401,2024-06-03
2024-06-10,799.65087890625,802.9500122070312,825.0,729.5,731.5499877929688,1716442,2024-06-10
2024-06-17,789.6795043945312,790.5499877929688,819.0,778.0999755859375,802.9500122070312,506257,2024-06-17
2024-06-24,769.4518432617188,770.2999877929688,804.0,763.0499877929688,785.1500244140625,326131,2024-06-24
2024-07-01,904.3031616210938,905.2999877929688,957.0,763.0,770.2999877929688,5688827,2024-07-01
2024-07-08,843.3204345703125,844.25,937.5,823.5499877929688,913.5,2243638,2024-07-08
2024-07-15,784.2855224609375,785.1500244140625,857.9500122070312,780.2000122070312,845.0499877929688,537168,2024-07-15
2024-07-22,832.5323486328125,833.4500122070312,839.0,760.5,773.0,651513,2024-07-22
2024-07-29,871.7390747070312,872.7000122070312,909.2999877929688,830.0,840.0,1183246,2024-07-29
2024-08-05,857.00537109375,857.9500122070312,883.2000122070312,799.25,858.0,776840,2024-08-05
2024-08-12,906.8004150390625,907.7999877929688,934.7000122070312,843.0,848.0499877929688,1000534,2024-08-12
2024-08-19,1136.7469482421875,1138.0,1219.0,906.0,913.6500244140625,6728320,2024-08-19
2024-08-26,1221.1038818359375,1222.449951171875,1320.0,1116.0,1138.0,2565195,2024-08-26
2024-09-02,1233.4903564453125,1234.8499755859375,1335.0,1186.800048828125,1232.449951171875,1047360,2024-09-02
2024-09-09,1230.5435791015625,1231.9000244140625,1278.4000244140625,1170.0,1232.949951171875,492311,2024-09-09
2024-09-16,1060.880615234375,1062.050048828125,1243.9000244140625,1048.75,1238.6500244140625,563938,2024-09-16
2024-09-23,1043.4498291015625,1044.5999755859375,1141.800048828125,1038.449951171875,1061.0,983140,2024-09-23
2024-09-30,972.2782592773438,973.3499755859375,1070.0,970.0,1046.0,505190,2024-09-30
2024-10-07,1001.1464233398438,1002.25,1042.0,925.0499877929688,989.25,595316,2024-10-07
2024-10-14,968.5823364257812,969.6500244140625,1026.9000244140625,939.0999755859375,1010.25,333345,2024-10-14
2024-10-21,860.2517700195312,861.2000122070312,1018.7999877929688,841.5,979.9000244140625,712173,2024-10-21
2024-10-28,926.22900390625,927.25,945.75,840.0,866.7999877929688,230474,2024-10-28
2024-11-04,960.041748046875,961.0999755859375,1045.0,881.0,927.25,623563,2024-11-04
2024-11-11,885.3740234375,886.3499755859375,972.9000244140625,870.5499877929688,955.0,404877,2024-11-11
2024-11-18,959.4923706054688,960.5499877929688,965.0,864.7999877929688,890.0999755859375,513098,2024-11-18
2024-11-25,1039.7039794921875,1040.8499755859375,1057.949951171875,953.0,953.0,829996,2024-11-25
2024-12-02,1268.75146484375,1270.1500244140625,1349.0,1053.0,1053.0,3953999,2024-12-02
2024-12-09,1434.96826171875,1436.550048828125,1495.0,1274.699951171875,1280.300048828125,2198920,2024-12-09
2024-12-16,1324.140380859375,1325.5999755859375,1502.75,1317.449951171875,1445.9000244140625,821806,2024-12-16
2024-12-23,1271.8980712890625,1273.300048828125,1391.0,1265.0,1349.050048828125,516448,2024-12-23
2024-12-30,1376.3828125,1377.9000244140625,1416.949951171875,1224.0,1279.699951171875,763641,2024-12-30
2025-01-06,1235.8876953125,1237.25,1385.0,1226.1500244140625,1385.0,497242,2025-01-06
2025-01-13,1125.5093994140625,1126.75,1259.8499755859375,1117.800048828125,1222.1500244140625,650203,2025-01-13
2025-01-20,1060.9305419921875,1062.0999755859375,1217.8499755859375,1055.0999755859375,1138.0,510530,2025-01-20
2025-01-27,1019.0267333984375,1020.1500244140625,1055.050048828125,923.0,1035.0,526645,2025-01-27
2025-02-03,997.600341796875,998.7000122070312,1057.0,976.9000244140625,1001.0,194512,2025-02-03
2025-02-10,876.5338134765625,877.5,1006.0999755859375,864.0,1003.0,341347,2025-02-10
2025-02-17,831.4834594726562,832.4000244140625,888.75,762.2999877929688,877.5,675085,2025-02-17
2025-02-24,753.4694213867188,754.2999877929688,828.8499755859375,732.0499877929688,819.0,330918,2025-02-24
2025-03-03,841.9219360351562,842.8499755859375,874.8499755859375,706.9500122070312,754.2999877929688,652272,2025-03-03
2025-03-10,762.8092041015625,763.6500244140625,860.0,756.1500244140625,842.8499755859375,392180,2025-03-10
2025-03-17,847.4158935546875,848.3499755859375,878.0,750.25,765.25,679329,2025-03-17
2025-03-24,899.009033203125,900.0,948.0,853.0,860.0,1243988,2025-03-24
2025-03-31,874.1864013671875,875.1500244140625,927.0,856.0499877929688,900.0,403744,2025-03-31
2025-04-07,857.9542846679688,858.9000244140625,870.0,740.0,740.0,387088,2025-04-07
2025-04-14,906.9503173828125,907.9500122070312,922.0,858.9000244140625,858.9000244140625,209733,2025-04-14
2025-04-21,812.2546997070312,813.1500244140625,937.4500122070312,806.75,913.0,720340,2025-04-21
2025-04-28,805.112548828125,806.0,854.0,792.3499755859375,807.0,457724,2025-04-28
2025-05-05,789.7294921875,790.5999755859375,831.2000122070312,761.0999755859375,824.5,408774,2025-05-05
2025-05-12,929.9749145507812,931.0,949.9000244140625,806.4500122070312,815.0,1006509,2025-05-12
2025-05-19,910.9458618164062,911.9500122070312,951.0,885.0,935.2000122070312,675264,2025-05-19
2025-05-26,899.4585571289062,900.4500122070312,929.5999755859375,892.7999877929688,911.9500122070312,227625,2025-05-26
2025-06-02,907.2000122070312,908.2000122070312,929.9000244140625,883.5499877929688,900.0,339996,2025-06-02
2025-06-09,1067.9228515625,1069.0999755859375,1090.949951171875,892.3499755859375,908.25,3919173,2025-06-09
2025-06-16,1062.9000244140625,1062.9000244140625,1161.0,1040.050048828125,1074.949951171875,1935347,2025-06-16
2025-06-23,1017.5,1017.5,1117.8499755859375,1013.4000244140625,1064.25,800451,2025-06-23
2025-06-30,1001.7000122070312,1001.7000122070312,1039.5,994.0,1027.0,582987,2025-06-30
2025-07-07,947.0,947.0,1006.4000244140625,943.0999755859375,1005.9000244140625,769501,2025-07-07
2025-07-14,878.5,878.5,951.0,874.9000244140625,951.0,496595,2025-07-14
