Date,Adj Close_AEROENTER.NS,Close_AEROENTER.NS,High_AEROENTER.NS,Low_AEROENTER.NS,Open_AEROENTER.NS,Volume_AEROENTER.NS,Date
2025-06-16,98.55999755859375,98.55999755859375,108.0,88.41000366210938,91.19999694824219,22168116,2025-06-16
2025-06-23,99.43000030517578,99.43000030517578,100.5999984741211,93.79000091552734,96.4000015258789,3167974,2025-06-23
2025-06-30,99.58999633789062,99.58999633789062,104.5999984741211,98.80000305175781,99.01000213623047,1637641,2025-06-30
2025-07-07,101.12999725341797,101.12999725341797,103.5,96.4000015258789,99.5,1464515,2025-07-07
2025-07-14,108.19000244140625,108.19000244140625,109.4000015258789,100.23999786376953,101.19000244140625,1470379,2025-07-14
